column,protocol,seed,planned_budget,actual_budget,method,V1_r2,V1_rmse,V1_mae,V2_r2,V2_rmse,V2_mae,combined_normalized_rmse,normalized_rmse
25g,row,1425370602,70,70,target_head_only,0.44886528390156577,32.70457301507439,18.42721367855461,0.3027898602658793,58.97609976883918,35.850399640141696,3.916907620197408,3.9094851583206713
25g,row,1425370602,100,100,zero_shot,-0.5084614770463691,54.10615984061065,38.004755851687214,-0.3595615724638115,82.35569591888277,57.6718582172783,6.057725362950653,5.994647956711509
25g,row,1425370602,100,100,column_mass_ratio_scaling,0.72880235469144,22.94153942202455,14.84627478791743,0.3984613242704441,54.78049832974307,45.63159505639758,3.169206163390515,3.1594879567986456
25g,row,1425370602,100,100,scale_only,0.7506026169522488,22.000145109715692,12.7518746529118,0.8120193128173239,30.623217391546273,19.58901375909904,2.3899566731164663,2.348429909547495
25g,row,1425370602,100,100,affine,0.7456830064065516,22.216072795699784,11.982918657661473,0.8116834277789821,30.65056405700333,18.322121883319003,2.40666162082002,2.3629820139717324
25g,row,1425370602,100,100,affine_condition_residual,0.7629106423566415,21.450411565777365,11.410122307401243,0.8139700821588929,30.463906802584543,18.130590436023414,2.3453595124130002,2.3085920671336297
25g,row,1425370602,100,100,target_head_only,0.4527384547475225,32.589452583860194,18.57175186507556,0.3091000782948995,58.70860657324958,36.001974280999626,3.901375858741365,3.8938608659926155
25g,row,536279090,30,30,zero_shot,-0.552544962790199,50.426875016179515,35.61178981333362,-0.4521417081281438,74.73060442937211,54.10909666723134,5.592994039422645,5.524030602178042
25g,row,536279090,30,30,column_mass_ratio_scaling,0.686125060727012,22.6734852685926,14.33592358584307,0.3971490483759845,48.15029703908401,39.44059437343053,2.9368596721958484,2.9362709720727382
25g,row,536279090,30,30,scale_only,0.7023933935884075,22.078077122659796,12.793714491290386,0.785713026829209,28.707269105021208,16.592818935303114,2.3493922656828348,2.2937866070618487
25g,row,536279090,30,30,affine,0.6981410284116802,22.23524946441364,12.213799762513347,0.8182088932367405,26.44114830493748,15.019182716652898,2.309537044532755,2.2332806489415247
25g,row,536279090,30,30,affine_condition_residual,0.7078107180000819,21.87621096444899,11.776782492607547,0.8218752972969178,26.17315466068998,15.360597952613444,2.2757730259424376,2.20216308748533
25g,row,536279090,30,30,target_head_only,0.3736490217460753,32.02940288251864,18.950852983825058,0.25277640909579324,53.606725857570616,34.383898522902506,3.717626621759548,3.6996481670087773
25g,row,536279090,50,50,zero_shot,-0.552544962790199,50.426875016179515,35.61178981333362,-0.4521417081281438,74.73060442937211,54.10909666723134,5.592994039422645,5.524030602178042
25g,row,536279090,50,50,column_mass_ratio_scaling,0.686125060727012,22.6734852685926,14.33592358584307,0.3971490483759845,48.15029703908401,39.44059437343053,2.9368596721958484,2.9362709720727382
25g,row,536279090,50,50,scale_only,0.6971771905404642,22.270719828571398,12.781773515032862,0.7766757327206412,29.306364988105123,16.74410871685796,2.378167761619879,2.324643305814992
25g,row,536279090,50,50,affine,0.7027119609242827,22.066257429738368,12.043349647525657,0.8150635148230936,26.66891179007834,15.14644801411522,2.301537270441028,2.229641075677461
25g,row,536279090,50,50,affine_condition_residual,0.7150474974986749,21.60360360170494,11.460860007478232,0.8193571210327283,26.35751232674986,15.014463985895887,2.258855280291715,2.190598676609538
25g,row,536279090,50,50,target_head_only,0.3675814027235359,32.18416740472086,18.86401349281778,0.24679914214239518,53.82070697215225,34.23705446671466,3.734333786124307,3.7161237620614145
25g,row,536279090,70,70,zero_shot,-0.552544962790199,50.426875016179515,35.61178981333362,-0.4521417081281438,74.73060442937211,54.10909666723134,5.592994039422645,5.524030602178042
25g,row,536279090,70,70,column_mass_ratio_scaling,0.686125060727012,22.6734852685926,14.33592358584307,0.3971490483759845,48.15029703908401,39.44059437343053,2.9368596721958484,2.9362709720727382
25g,row,536279090,70,70,scale_only,0.7026021019427522,22.070334204337996,12.794842691916749,0.7855717650397641,28.716729717680966,16.594960253000064,2.3490300568266456,2.293589521027024
25g,row,536279090,70,70,affine,0.7055987604008739,21.95885947161009,12.157803682395858,0.8144917535049607,26.710105621334176,15.052886014682826,2.2941777815406073,2.2241073703634524
25g,row,536279090,70,70,affine_condition_residual,0.7201090328224983,21.41087439236811,11.659249760930697,0.8212899130135585,26.21612676358161,14.942212428329405,2.2408228392794936,2.17397186492832
25g,row,536279090,70,70,target_head_only,0.37298820047068826,32.04629447517736,18.678060136522568,0.24876262515466518,53.750509890520334,34.14399119980481,3.7228116248844394,3.705191882196249
25g,row,536279090,100,100,zero_shot,-0.552544962790199,50.426875016179515,35.61178981333362,-0.4521417081281438,74.73060442937211,54.10909666723134,5.592994039422645,5.524030602178042
25g,row,536279090,100,100,column_mass_ratio_scaling,0.686125060727012,22.6734852685926,14.33592358584307,0.3971490483759845,48.15029703908401,39.44059437343053,2.9368596721958484,2.9362709720727382
25g,row,536279090,100,100,scale_only,0.7027418086262663,22.0651496764462,12.795629618904718,0.7923085449130448,28.262027180746795,16.500017241605963,2.3379430486488375,2.279118709076803
25g,row,536279090,100,100,affine,0.7018878950481962,22.09681948322528,12.110221635491596,0.8197199314486395,26.331030279795847,14.830238550945923,2.2963665062273813,2.221071829250572
25g,row,536279090,100,100,affine_condition_residual,0.7148130278571143,21.61248990306871,11.572883971913837,0.8233028537997605,26.06806306035255,14.871152806917209,2.253034266770168,2.182160310388629
25g,row,536279090,100,100,target_head_only,0.3841898997414096,31.758747479088555,18.673719446999684,0.258191453854943,53.41213172977628,34.151759207978536,3.6934304587519904,3.676421731522084
25g,row,2767143051,30,30,zero_shot,-0.5631888315242675,45.533989854916236,32.223412527843394,-0.38277521572970064,68.95269684541093,48.2018771989005,5.088658936995025,5.033854598976886
25g,row,2767143051,30,30,column_mass_ratio_scaling,0.7522061698337694,18.129057608652655,11.71505244641888,0.3540948929400566,47.125917928310436,40.76538993047208,2.6349799726580114,2.616046985789362
25g,row,2767143051,30,30,scale_only,0.7629807553489065,17.73053293441029,10.005062695700506,0.7922515097950362,26.726642314431864,14.756008852933997,1.978261106080659,1.956315242075701
25g,row,2767143051,30,30,affine,0.7751996579996573,17.267460392421683,8.94787040636393,0.8141778894456644,25.276920212457807,13.470870355138135,1.9071330958710038,1.8818429843724787
25g,row,2767143051,30,30,affine_condition_residual,0.7872029746976427,16.800134591761587,8.506226698902127,0.8184058820321818,24.987703953485692,13.17273143715976,1.8656968206755,1.8431940535287121
25g,row,2767143051,30,30,target_head_only,0.4144215269287356,27.86907383360601,15.25175263346458,0.2901803742693938,49.40256119790751,28.922224000035495,3.3130301437743097,3.3049015788659757
25g,row,2767143051,50,50,zero_shot,-0.5631888315242675,45.533989854916236,32.223412527843394,-0.38277521572970064,68.95269684541093,48.2018771989005,5.088658936995025,5.033854598976886
25g,row,2767143051,50,50,column_mass_ratio_scaling,0.7522061698337694,18.129057608652655,11.71505244641888,0.3540948929400566,47.125917928310436,40.76538993047208,2.6349799726580114,2.616046985789362
25g,row,2767143051,50,50,scale_only,0.7615276539830753,17.784800455605534,9.591615221894198,0.7930688138749766,26.674017816207567,14.91634885894818,1.9808082121051809,1.9581220725378947
25g,row,2767143051,50,50,affine,0.7763812835118391,17.222018836656925,8.570347342671004,0.8138365619991785,25.300124524065502,13.872176510569764,1.9044175074431045,1.879681195914815
25g,row,2767143051,50,50,affine_condition_residual,0.7878381096494805,16.775044188100804,8.403347761744852,0.81948153259063,24.913588231771424,13.404626880759523,1.8619574960367593,1.8392968602519169
25g,row,2767143051,50,50,target_head_only,0.4140627049869844,27.87761112126179,15.018080228688767,0.28612342837396887,49.54353923509819,28.67485029259506,3.3176779863751773,3.309827905564854
25g,row,2767143051,70,70,zero_shot,-0.5631888315242675,45.533989854916236,32.223412527843394,-0.38277521572970064,68.95269684541093,48.2018771989005,5.088658936995025,5.033854598976886
25g,row,2767143051,70,70,column_mass_ratio_scaling,0.7522061698337694,18.129057608652655,11.71505244641888,0.3540948929400566,47.125917928310436,40.76538993047208,2.6349799726580114,2.616046985789362
25g,row,2767143051,70,70,scale_only,0.752980155200137,18.10072236036257,9.19859016510493,0.7888360315413045,26.94544566115775,14.389259218851565,2.010734489763799,1.986610499073881
25g,row,2767143051,70,70,affine,0.7711818839545349,17.421084508004412,8.139946596523876,0.8171375041227485,25.07481773666222,13.461815601386078,1.913213036391074,1.885305483868391
25g,row,2767143051,70,70,affine_condition_residual,0.7798083705387453,17.08954056733817,8.329804500669573,0.8220039227532493,24.738916740892943,13.424961120794585,1.8803918814516778,1.853820571090638
25g,row,2767143051,70,70,target_head_only,0.40910161973549286,27.995381135884287,15.269173106368704,0.29086823696833874,49.37861820267965,28.838172663474566,3.320905836614027,3.3121716906348606
25g,row,2767143051,100,100,zero_shot,-0.5631888315242675,45.533989854916236,32.223412527843394,-0.38277521572970064,68.95269684541093,48.2018771989005,5.088658936995025,5.033854598976886
25g,row,2767143051,100,100,column_mass_ratio_scaling,0.7522061698337694,18.129057608652655,11.71505244641888,0.3540948929400566,47.125917928310436,40.76538993047208,2.6349799726580114,2.616046985789362
25g,row,2767143051,100,100,scale_only,0.7568779339383649,17.95734694716454,9.330870942896938,0.7923950379144421,26.717408342412494,14.781089293343623,1.9944289920661937,1.9704204285730995
25g,row,2767143051,100,100,affine,0.7730259076370463,17.35074506558008,8.12625136147599,0.8233500595164045,24.645192293402655,13.846163554402683,1.897198843914214,1.8674802276133158
25g,row,2767143051,100,100,affine_condition_residual,0.7808897147777206,17.047526208675535,8.732678214863126,0.8269045544514808,24.3959808527717,13.890278678668958,1.868616016251594,1.840488825487388
25g,row,2767143051,100,100,target_head_only,0.4165824642623853,27.817604229130982,15.075968033926825,0.2879973691586588,49.47847009681703,28.769700132097512,3.311737979574766,3.3039964635017887
25g,row,1362771960,30,30,zero_shot,-0.6117462550294732,40.16456873208635,29.009733410757416,-0.4261876657218504,63.13006194154499,44.6265316914539,4.549840015290626,4.512049157141161
25g,row,1362771960,30,30,column_mass_ratio_scaling,0.7716936162086421,15.11658884120564,11.222479552517134,0.5262729441229035,36.38412809232627,33.64543905136537,2.0979026082729684,2.090808822526533
25g,row,1362771960,30,30,scale_only,0.7638002703480549,15.375684936789495,8.59166370689421,0.7643730796986052,25.660217360565206,12.964570300762905,1.7825906573865682,1.773722307848825
25g,row,1362771960,30,30,affine,0.7847686123204974,14.6773474791705,7.845199846321368,0.8153480688331906,22.715630954780302,11.948499833553955,1.6531927101142807,1.63782923636247
25g,row,1362771960,30,30,affine_condition_residual,0.8116105305450487,13.731661362451906,7.5912648819209165,0.8226652046572519,22.261009572436723,12.128748160615485,1.5738927740637116,1.5636818693739496
25g,row,1362771960,30,30,target_head_only,0.41289944084624197,24.241027273530705,13.232106080347178,0.24425994974847132,45.95514031133908,27.352296181114355,2.9694653903815387,2.9674664205819967
25g,row,1362771960,50,50,zero_shot,-0.6117462550294732,40.16456873208635,29.009733410757416,-0.4261876657218504,63.13006194154499,44.6265316914539,4.549840015290626,4.512049157141161
25g,row,1362771960,50,50,column_mass_ratio_scaling,0.7716936162086421,15.11658884120564,11.222479552517134,0.5262729441229035,36.38412809232627,33.64543905136537,2.0979026082729684,2.090808822526533
25g,row,1362771960,50,50,scale_only,0.7825129772521402,14.754056670050097,8.986078713149212,0.8163815258720812,22.65197451803479,13.012623246074746,1.6569972876687098,1.6407169848625967
25g,row,1362771960,50,50,affine,0.7797203429239097,14.848478998421902,8.412034687967395,0.8739626701762633,18.767113229140254,11.217544456699194,1.5674377309562038,1.5258843559504744
25g,row,1362771960,50,50,affine_condition_residual,0.7988625129610095,14.188656772068022,8.112540205318894,0.874342841836595,18.7387878396408,11.27076147234202,1.51674535812822,1.4831346959425584
25g,row,1362771960,50,50,target_head_only,0.4453400947891575,23.56178342551685,13.231566337663299,0.26870915334916257,45.20567372172524,27.46207773247544,2.902425354739004,2.901055957588464
25g,row,1362771960,70,70,zero_shot,-0.6117462550294732,40.16456873208635,29.009733410757416,-0.4261876657218504,63.13006194154499,44.6265316914539,4.549840015290626,4.512049157141161
25g,row,1362771960,70,70,column_mass_ratio_scaling,0.7716936162086421,15.11658884120564,11.222479552517134,0.5262729441229035,36.38412809232627,33.64543905136537,2.0979026082729684,2.090808822526533
25g,row,1362771960,70,70,scale_only,0.7738625084325168,15.044614308113513,8.736024784350706,0.8063412172969601,23.263040468422073,12.915988140465165,1.6940020727953473,1.6781591132585176
25g,row,1362771960,70,70,affine,0.7800945293775773,14.83586217011606,8.235158613771326,0.8608190828217843,19.721399211423154,11.459268883759506,1.5889934791613567,1.5547632751855018
25g,row,1362771960,70,70,affine_condition_residual,0.8005657868737026,14.128452803567663,7.874282641347469,0.862913339235529,19.572462797333362,11.599341508055286,1.5325066265264367,1.5052428388695407
25g,row,1362771960,70,70,target_head_only,0.4390099268345463,23.69585378549422,13.39815232218528,0.2666126945729749,45.270424980574134,27.60749867303031,2.9131475839638616,2.9115771751675434
25g,row,1362771960,100,100,zero_shot,-0.6117462550294732,40.16456873208635,29.009733410757416,-0.4261876657218504,63.13006194154499,44.6265316914539,4.549840015290626,4.512049157141161
25g,row,1362771960,100,100,column_mass_ratio_scaling,0.7716936162086421,15.11658884120564,11.222479552517134,0.5262729441229035,36.38412809232627,33.64543905136537,2.0979026082729684,2.090808822526533
25g,row,1362771960,100,100,scale_only,0.780375062100737,14.826396118645063,8.892758128729692,0.817535920552363,22.580656671666844,13.032142489726864,1.6603105866269092,1.643089173819514
25g,row,1362771960,100,100,affine,0.7904399809286433,14.482681765557068,7.8892723869493615,0.8584498769712643,19.888544571482893,11.264991994837368,1.5666276495495024,1.537550815708825
25g,row,1362771960,100,100,affine_condition_residual,0.8179993500744641,13.496813369597914,7.308984688092589,0.8623448416386786,19.613004255067953,11.337453193681245,1.486987645482225,1.4664233514809373
25g,row,1362771960,100,100,target_head_only,0.4472368753370327,23.521461594394527,13.16040855524491,0.2705615814690695,45.148382317548645,27.43879106871936,2.898063177266266,2.896715519142348
25g,compound,769539383,30,30,zero_shot,-0.47775861072777714,48.42725841270188,33.63514140017398,-0.35523408926706224,74.67773585622443,51.97837671245541,5.44742791983854,5.395501605589019
25g,compound,769539383,30,30,column_mass_ratio_scaling,0.8378952537076055,16.03932174633147,12.194426146498673,0.5328251997010676,43.845364801311504,37.95264336332546,2.406401275158595,2.381414398647481
25g,compound,769539383,30,30,scale_only,0.8314989066623625,16.352700983118517,12.819371234825685,0.8471391203806011,25.08026729439297,19.02476864806404,1.8358473043400034,1.8176812058663683
25g,compound,769539383,30,30,affine,0.8334694643364686,16.256800397335176,9.727017288427458,0.8626603016843146,23.772892585296248,16.40871321141012,1.7948791574674194,1.7709348551507593
25g,compound,769539383,30,30,affine_condition_residual,0.8195966456494833,16.92039269682648,10.606623946987716,0.8332962735600671,26.19127481859723,19.305825491850726,1.9059501512454984,1.8882575667398351
25g,compound,769539383,30,30,target_head_only,0.47605798904672103,28.83564998294809,16.260729159106003,0.310281121463471,53.274580693842125,32.208988904523416,3.490941568266556,3.4866599631734214
25g,compound,769539383,50,52,zero_shot,-0.47775861072777714,48.42725841270188,33.63514140017398,-0.35523408926706224,74.67773585622443,51.97837671245541,5.44742791983854,5.395501605589019
25g,compound,769539383,50,52,column_mass_ratio_scaling,0.8378952537076055,16.03932174633147,12.194426146498673,0.5328251997010676,43.845364801311504,37.95264336332546,2.406401275158595,2.381414398647481
25g,compound,769539383,50,52,scale_only,0.8202220834828171,16.891036696399755,13.686163194771227,0.8493590677369184,24.897485085315708,18.548410433893725,1.8699681411420965,1.8461562810157335
25g,compound,769539383,50,52,affine,0.8266902141837831,16.584396667632316,10.465145645358405,0.8712082835686903,23.021199536017296,15.257653531815592,1.8000504718702086,1.7683437051641577
25g,compound,769539383,50,52,affine_condition_residual,0.8266671218148044,16.585501510757695,9.950124550709814,0.8727308048503013,22.884721541151517,15.233366797198336,1.7967627550712013,1.7641691723373858
25g,compound,769539383,50,52,target_head_only,0.4773723597290398,28.79945844683083,16.07080801886481,0.3135885834731451,53.146691342135924,31.94376819370029,3.48475902290046,3.480385924200298
25g,compound,769539383,70,70,zero_shot,-0.47775861072777714,48.42725841270188,33.63514140017398,-0.35523408926706224,74.67773585622443,51.97837671245541,5.44742791983854,5.395501605589019
25g,compound,769539383,70,70,column_mass_ratio_scaling,0.8378952537076055,16.03932174633147,12.194426146498673,0.5328251997010676,43.845364801311504,37.95264336332546,2.406401275158595,2.381414398647481
25g,compound,769539383,70,70,scale_only,0.8415743544268067,15.856264317258939,10.277886922104075,0.8476269850343674,25.040212722013784,16.59105841452388,1.7993574301418684,1.78493430596916
25g,compound,769539383,70,70,affine,0.8720814841727584,14.248030623246706,8.145087173097439,0.8830590984956298,21.936493222739895,13.693454663228433,1.6017924451939523,1.5863549608018264
25g,compound,769539383,70,70,affine_condition_residual,0.8794680227986147,13.83054437199007,7.7473507369818595,0.8823345553128418,22.00434541752051,13.543322563631163,1.5738827350426197,1.5619738601605493
25g,compound,769539383,70,70,target_head_only,0.46220151866827497,29.214463799098287,16.22282089542698,0.3066186236042068,53.4158409258443,32.03788528098716,3.52035725697604,3.5150907867295382
25g,compound,769539383,100,98,zero_shot,-0.47775861072777714,48.42725841270188,33.63514140017398,-0.35523408926706224,74.67773585622443,51.97837671245541,5.44742791983854,5.395501605589019
25g,compound,769539383,100,98,column_mass_ratio_scaling,0.8378952537076055,16.03932174633147,12.194426146498673,0.5328251997010676,43.845364801311504,37.95264336332546,2.406401275158595,2.381414398647481
25g,compound,769539383,100,98,scale_only,0.8402436506424316,15.922717789396934,10.198460652169853,0.8437248453091272,25.358814816565157,16.160487971486194,1.8126658737140928,1.7990600117542783
25g,compound,769539383,100,98,affine,0.8671051173600902,14.522529352408638,8.317859331423705,0.8722806266779818,22.925159873118126,13.666103826593446,1.6477687637856635,1.6345219433148936
25g,compound,769539383,100,98,affine_condition_residual,0.8780662303415789,13.910736820166777,7.597355291382694,0.874261883507142,22.746650709669808,13.655643407005643,1.599776979718176,1.590149077232455
25g,compound,769539383,100,98,target_head_only,0.4597347512165846,29.281387417191542,16.165560304796372,0.3040760232805465,53.51368812776644,31.936762106955587,3.5277020244008446,3.5223805660185787
25g,compound,1425370602,30,33,zero_shot,-0.6150698357144564,43.657719420953704,31.53753846659518,-0.4811779469687192,64.55709001503968,47.24882300537411,4.838541697855232,4.778087762914671
25g,compound,1425370602,30,33,column_mass_ratio_scaling,0.7922475232057498,15.658079633658897,12.346409884891889,0.306759299330289,44.16541884647976,39.77910027409544,2.39748738149872,2.367176952479036
25g,compound,1425370602,30,33,scale_only,0.8013687319868665,15.310493869930161,10.30286308523625,0.847763684204611,20.69662161685008,15.308754479587911,1.64814432836731,1.6152114665439021
25g,compound,1425370602,30,33,affine,0.8099518282248209,14.97604859066245,9.28902300075631,0.8786015424013122,18.4819125789616,11.704167657765574,1.5706521689978346,1.5251091186542158
25g,compound,1425370602,30,33,affine_condition_residual,0.8144836289823709,14.796415304323041,9.202024283909182,0.8820585146988923,18.216864315295886,11.41163928978511,1.5508263879297004,1.5054672344299385
25g,compound,1425370602,30,33,target_head_only,0.44006262738507074,25.70603650763737,14.802989226992764,0.29176751298387205,44.64041766477994,28.505387447848182,3.0292835441231922,3.019538326605873
25g,compound,1425370602,50,47,zero_shot,-0.6150698357144564,43.657719420953704,31.53753846659518,-0.4811779469687192,64.55709001503968,47.24882300537411,4.838541697855232,4.778087762914671
25g,compound,1425370602,50,47,column_mass_ratio_scaling,0.7922475232057498,15.658079633658897,12.346409884891889,0.306759299330289,44.16541884647976,39.77910027409544,2.39748738149872,2.367176952479036
25g,compound,1425370602,50,47,scale_only,0.7992320154137371,15.392622625615859,10.245723754972309,0.8453154830489273,20.862375113270723,14.877984133882766,1.6583161839529141,1.6255780531486719
25g,compound,1425370602,50,47,affine,0.8182288122259279,14.646299643586637,9.031717163097985,0.8764431255748295,18.645489268141763,11.844574007687148,1.549205129414909,1.5092725008924432
25g,compound,1425370602,50,47,affine_condition_residual,0.8209948956452268,14.534433191647715,8.9998397556603,0.8768561489728588,18.61429930054057,11.71255630601678,1.5399677532253857,1.5012040207553012
25g,compound,1425370602,50,47,target_head_only,0.43729263501194837,25.76954153769211,14.695376145013485,0.2896552377501098,44.70693723911824,28.338356565720968,3.0355199608545993,3.0256368517555474
25g,compound,1425370602,70,72,zero_shot,-0.6150698357144564,43.657719420953704,31.53753846659518,-0.4811779469687192,64.55709001503968,47.24882300537411,4.838541697855232,4.778087762914671
25g,compound,1425370602,70,72,column_mass_ratio_scaling,0.7922475232057498,15.658079633658897,12.346409884891889,0.306759299330289,44.16541884647976,39.77910027409544,2.39748738149872,2.367176952479036
25g,compound,1425370602,70,72,scale_only,0.8032971183032044,15.235992619534365,10.369417089582242,0.8457450034025911,20.83339017007024,14.922575134849989,1.6459166492982067,1.6147377021444196
25g,compound,1425370602,70,72,affine,0.8248517279737746,14.377001595468471,8.927296174702274,0.8807906487657354,18.314517831000913,11.57713400001333,1.5209964409210062,1.481890687067522
25g,compound,1425370602,70,72,affine_condition_residual,0.8366821643357724,13.882964092042172,8.652813857593497,0.8845254055556739,18.025343517042902,11.329242860751565,1.476708969715524,1.4415480824282296
25g,compound,1425370602,70,72,target_head_only,0.44982113344718,25.481051438297612,14.437078791325632,0.3035239828206343,44.268357683297594,27.87253026679011,3.003302118623637,2.993690465423083
25g,compound,1425370602,100,99,zero_shot,-0.6150698357144564,43.657719420953704,31.53753846659518,-0.4811779469687192,64.55709001503968,47.24882300537411,4.838541697855232,4.778087762914671
25g,compound,1425370602,100,99,column_mass_ratio_scaling,0.7922475232057498,15.658079633658897,12.346409884891889,0.306759299330289,44.16541884647976,39.77910027409544,2.39748738149872,2.367176952479036
25g,compound,1425370602,100,99,scale_only,0.8064070416831157,15.115070272072936,10.870476766215951,0.847858995052519,20.69014181802306,15.422215134620911,1.6333949551282183,1.6026094254664076
25g,compound,1425370602,100,99,affine,0.8305878111910308,14.139619387664196,9.178593605275369,0.883962708736321,18.069208045409997,11.658375553404186,1.4972141940656496,1.4591982645204586
25g,compound,1425370602,100,99,affine_condition_residual,0.8454738233208617,13.504124153214752,8.783333412340975,0.8883407566942625,17.725058099160194,11.37513053444091,1.4409542195214928,1.408169714684755
25g,compound,1425370602,100,99,target_head_only,0.45205819959170834,25.429194793647845,14.34307175249156,0.30441636968801455,44.23998831928248,27.780578972089412,2.9989508095827406,2.9895176033188315
25g,compound,536279090,30,33,zero_shot,-0.8388911386520463,33.29712879100005,25.62678488110596,-0.4821503941001337,49.836154748040855,37.86833290603925,3.7058199326125534,3.662821526987501
25g,compound,536279090,30,33,column_mass_ratio_scaling,0.7905871270534011,11.236484664645559,9.671603187412588,-0.13508767563820556,43.61271193792205,39.19184622404711,2.1671309555231186,2.069416864416773
25g,compound,536279090,30,33,scale_only,0.8223608669858418,10.348993123665018,8.530301619577534,0.8999161104300903,12.950319296987166,10.258237054363239,1.089465163681119,1.0594619014085576
25g,compound,536279090,30,33,affine,0.8514810102859337,9.462802350872291,7.238290563314568,0.9228778447428582,11.368102159386387,8.946330400252066,0.985449929491685,0.9540201134942472
25g,compound,536279090,30,33,affine_condition_residual,0.8513068830049502,9.46834793588343,6.899639803068789,0.9179900663671129,11.722807108769372,9.116937720041951,0.9938823315913727,0.9654037833375502
25g,compound,536279090,30,33,target_head_only,0.5357914951503113,16.72959095519508,9.7435351263802,0.4066773250690381,31.53144413373853,19.863561941542713,2.0438381606504774,2.042236426166255
25g,compound,536279090,50,48,zero_shot,-0.8388911386520463,33.29712879100005,25.62678488110596,-0.4821503941001337,49.836154748040855,37.86833290603925,3.7058199326125534,3.662821526987501
25g,compound,536279090,50,48,column_mass_ratio_scaling,0.7905871270534011,11.236484664645559,9.671603187412588,-0.13508767563820556,43.61271193792205,39.19184622404711,2.1671309555231186,2.069416864416773
25g,compound,536279090,50,48,scale_only,0.8233657919400414,10.319678885695057,6.557842445210972,0.9097376903046478,12.298484835542281,9.162034063912856,1.0724811364503655,1.0373288953578679
25g,compound,536279090,50,48,affine,0.8176922734806866,10.484103834326195,6.843600481383983,0.9253530720908524,11.18418541460798,8.088493655333156,1.0616687851819857,1.013106265370752
25g,compound,536279090,50,48,affine_condition_residual,0.8500157517857088,9.50936683677404,5.806660609625555,0.9280340591443521,10.981505731394787,7.878740652772178,0.9805664057991523,0.9449511975520755
25g,compound,536279090,50,48,target_head_only,0.5178220506468405,17.050316643911366,10.259736334602787,0.4029055133037662,31.631509630841702,20.74078620874657,2.068030021803062,2.0657000864237953
25g,compound,536279090,70,71,zero_shot,-0.8388911386520463,33.29712879100005,25.62678488110596,-0.4821503941001337,49.836154748040855,37.86833290603925,3.7058199326125534,3.662821526987501
25g,compound,536279090,70,71,column_mass_ratio_scaling,0.7905871270534011,11.236484664645559,9.671603187412588,-0.13508767563820556,43.61271193792205,39.19184622404711,2.1671309555231186,2.069416864416773
25g,compound,536279090,70,71,scale_only,0.837699248880771,9.89211236291804,7.742598323017229,0.8616752868151785,15.224683673847792,12.808288399590065,1.1119490683440245,1.1012063907463963
25g,compound,536279090,70,71,affine,0.8670842960485169,8.951935076016069,6.300315469870013,0.9113194325973111,12.190250226734195,9.336833865821095,0.965827791007476,0.9471731305680616
25g,compound,536279090,70,71,affine_condition_residual,0.8805247852047374,8.487263504062668,5.646353350146166,0.9173215408685736,11.770490898746479,8.783772701445733,0.9209281830943231,0.9046325662008563
25g,compound,536279090,70,71,target_head_only,0.5520013298319992,16.43490274167114,9.977734000727816,0.4247850159035652,31.046559811687803,20.521224604912526,2.009942863457848,2.0084566040347793
25g,compound,536279090,100,98,zero_shot,-0.8388911386520463,33.29712879100005,25.62678488110596,-0.4821503941001337,49.836154748040855,37.86833290603925,3.7058199326125534,3.662821526987501
25g,compound,536279090,100,98,column_mass_ratio_scaling,0.7905871270534011,11.236484664645559,9.671603187412588,-0.13508767563820556,43.61271193792205,39.19184622404711,2.1671309555231186,2.069416864416773
25g,compound,536279090,100,98,scale_only,0.8326024253925968,10.04623554799647,8.032104912865778,0.8696446450351352,14.779604994093027,12.345029821259672,1.111459516457471,1.097143687884655
25g,compound,536279090,100,98,affine,0.8634865838051077,9.072279955421592,6.339076632821867,0.9115035184276655,12.177591206954757,9.471880664493268,0.9745226490293142,0.9544158457041054
25g,compound,536279090,100,98,affine_condition_residual,0.8657813179020267,8.995706160207797,6.230946821279422,0.9193713525190125,11.623664766228826,8.637660708042565,0.9555349740829117,0.9323290716380559
25g,compound,536279090,100,98,target_head_only,0.5440716628954767,16.579715298360973,10.132507178468524,0.42437466655935374,31.057631901691966,20.500872331295376,2.0198270196922783,2.017989971798025
25g,compound,2767143051,30,30,zero_shot,-0.557158497491341,50.676882284493516,36.50625265110498,-0.41890464587725273,75.04979422448889,54.637488913262025,5.6193970556465995,5.549821904656429
25g,compound,2767143051,30,30,column_mass_ratio_scaling,0.8593315414362501,15.231470820596659,11.047460470391416,0.4948853205945003,44.778330291431374,36.5311347374971,2.397350369314763,2.3591690235430782
25g,compound,2767143051,30,30,scale_only,0.855195992698287,15.453745966849555,11.42760634161203,0.8626813099801176,23.347357120689534,17.744788074876677,1.7256098852804276,1.7067427229045469
25g,compound,2767143051,30,30,affine,0.8618084539227493,15.096776181431256,8.975136909441371,0.8746152843000924,22.30977550878546,13.244560212334191,1.6728001289196754,1.6518212610740246
25g,compound,2767143051,30,30,affine_condition_residual,0.8690658143334181,14.695014005314654,8.473830263483901,0.8699510320916255,22.720943168974735,13.996240351711453,1.6545971782195028,1.6391154739926102
25g,compound,2767143051,30,30,target_head_only,0.48313284628360564,29.196644752012215,17.52104093836642,0.3239388687478837,51.80430890168128,34.373138318116624,3.4722464377142064,3.4638393814070803
