column,protocol,seed,method,lambda_C,lambda_W,fold_scores,mean_cv_score,rank,selected
pooled_25g_40g,compound,536279090,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,10.0,0.01,"[0.5019497788457207, 0.5505571045641816, 0.4334112792764035, 0.4782285637720345, 0.35505131155443787]",0.46383960760255566,26,False
pooled_25g_40g,compound,536279090,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,10.0,0.1,"[0.5021376318627864, 0.5522006558873386, 0.4341034206447528, 0.47858673512358013, 0.3551541246000444]",0.4644365136237004,27,False
pooled_25g_40g,compound,536279090,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,10.0,1.0,"[0.5036038952487765, 0.5538554476223032, 0.43306677824070317, 0.4798313946222192, 0.3547480754611489]",0.46502111823903014,28,False
pooled_25g_40g,compound,536279090,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,10.0,10.0,"[0.5061826560374183, 0.5557127094128264, 0.4327411753782217, 0.4819907391738409, 0.3557340070245551]",0.46647225740537246,29,False
pooled_25g_40g,compound,536279090,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,10.0,100.0,"[0.5069135411856053, 0.5562987460919, 0.4329373485143537, 0.48267001698649387, 0.35618291674389396]",0.4670005139044494,30,False
pooled_25g_40g,compound,536279090,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,100.0,0.0,"[0.5063911366214814, 0.5568205800223004, 0.4376065789462665, 0.4827470697977921, 0.3526432240087621]",0.46724171787932045,31,False
pooled_25g_40g,compound,536279090,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,100.0,0.01,"[0.5063801630856171, 0.5571758756848667, 0.43820400869111037, 0.48252974589669645, 0.35275089395965864]",0.46740813746358983,32,False
pooled_25g_40g,compound,536279090,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,100.0,0.1,"[0.5065737793539874, 0.5587522148859393, 0.43885438310086766, 0.4828141297733452, 0.3528728616920692]",0.4679734737612418,33,False
pooled_25g_40g,compound,536279090,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,100.0,1.0,"[0.5085583609841308, 0.5612461991459217, 0.4380327792282094, 0.4844570346889163, 0.3522715271360847]",0.46891318023665257,34,False
pooled_25g_40g,compound,536279090,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,100.0,10.0,"[0.5123213878314304, 0.5647156572531509, 0.4386088423379552, 0.4877635212201137, 0.35368567055803396]",0.4714190158401368,35,False
pooled_25g_40g,compound,536279090,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,100.0,100.0,"[0.5134026605919833, 0.5657639379342443, 0.4391178244792271, 0.4888264541037731, 0.35435130542928456]",0.4722924365077025,36,False
pooled_25g_40g,compound,2767143051,HIER_CW_SHARED_LAMBDA_CORRECTED,0.01,0.01,"[0.444112645141346, 0.6329224033101378, 0.37559476399964425, 0.46909506332635925, 0.44829485112864065]",0.47400394538122564,1,True
pooled_25g_40g,compound,2767143051,HIER_CW_SHARED_LAMBDA_CORRECTED,0.1,0.1,"[0.45117182816092244, 0.637991931415901, 0.3748726739556518, 0.46060756357822547, 0.44788479327648556]",0.4745057580774373,2,False
pooled_25g_40g,compound,2767143051,HIER_CW_SHARED_LAMBDA_CORRECTED,0.0,0.0,"[0.4429400798110609, 0.6303780206364704, 0.37756525428686266, 0.47235099786071866, 0.4505816702520274]",0.474763204569428,3,False
pooled_25g_40g,compound,2767143051,HIER_CW_SHARED_LAMBDA_CORRECTED,1.0,1.0,"[0.4617509441040918, 0.6474507357883481, 0.38183385512229434, 0.4496761759232645, 0.44574750744532043]",0.4772918436766638,4,False
pooled_25g_40g,compound,2767143051,HIER_CW_SHARED_LAMBDA_CORRECTED,10.0,10.0,"[0.4792265359124223, 0.6664998257559528, 0.3974796817042307, 0.43847908807509994, 0.43508375697316126]",0.48335377768417337,5,False
pooled_25g_40g,compound,2767143051,HIER_CW_SHARED_LAMBDA_CORRECTED,100.0,100.0,"[0.49084227431940397, 0.6774676496484987, 0.4091832915070591, 0.436941466093454, 0.4331755316423765]",0.48952204264215854,6,False
pooled_25g_40g,compound,2767143051,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.01,0.01,"[0.444112645141346, 0.6329224033101378, 0.37559476399964425, 0.46909506332635925, 0.44829485112864065]",0.47400394538122564,1,True
pooled_25g_40g,compound,2767143051,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.01,0.0,"[0.44305242219884194, 0.6328901486381017, 0.37572591163451596, 0.4693683348286185, 0.4490979468004693]",0.4740269528201095,2,False
pooled_25g_40g,compound,2767143051,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.01,0.1,"[0.4468897619575693, 0.6333333527004679, 0.37563838201277566, 0.4686418353404381, 0.4469021275665147]",0.4742810919155532,3,False
pooled_25g_40g,compound,2767143051,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.1,0.01,"[0.44887006498814613, 0.6375917934210448, 0.3749701090065131, 0.4612335628683759, 0.44944269693753286]",0.4744216454443226,4,False
pooled_25g_40g,compound,2767143051,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.1,0.1,"[0.45117182816092244, 0.637991931415901, 0.3748726739556518, 0.46060756357822547, 0.44788479327648556]",0.4745057580774373,5,False
pooled_25g_40g,compound,2767143051,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.1,0.0,"[0.44806382906299275, 0.6375661276773098, 0.37515363069052315, 0.4615921827718432, 0.45033016946828414]",0.4745411879341906,6,False
pooled_25g_40g,compound,2767143051,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.01,1.0,"[0.4481733040444426, 0.634712052016699, 0.37603573178060357, 0.46814594788186414, 0.4457223232861684]",0.4745578718019555,7,False
pooled_25g_40g,compound,2767143051,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.0,0.0,"[0.4429400798110609, 0.6303780206364704, 0.37756525428686266, 0.47235099786071866, 0.4505816702520274]",0.474763204569428,8,False
pooled_25g_40g,compound,2767143051,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.1,1.0,"[0.4524254337877468, 0.6394036142894663, 0.37522124853119365, 0.46007332185457894, 0.44670336902079794]",0.47476539749675667,9,False
pooled_25g_40g,compound,2767143051,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.0,0.01,"[0.4441675023114005, 0.6304203123997146, 0.37749307863971804, 0.4721360583961846, 0.44985700968224307]",0.4748147922858522,10,False
pooled_25g_40g,compound,2767143051,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.01,10.0,"[0.44903476568906575, 0.6370656523716746, 0.37644106309891107, 0.4677264062284808, 0.4444655189296552]",0.4749466812635575,11,False
pooled_25g_40g,compound,2767143051,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.1,10.0,"[0.4535921076837056, 0.641785361429132, 0.3755912011131164, 0.4596267676879397, 0.44549424842594515]",0.47521793726796774,12,False
pooled_25g_40g,compound,2767143051,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.01,100.0,"[0.44961852404586966, 0.6379647046861153, 0.37675702378692333, 0.4676538299398815, 0.4441787331424787]",0.47523456312025375,13,False
pooled_25g_40g,compound,2767143051,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.0,0.1,"[0.4472593695174426, 0.6308498518780022, 0.3776597576298418, 0.47180049674869695, 0.44861981289420605]",0.4752378577336379,14,False
pooled_25g_40g,compound,2767143051,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.1,100.0,"[0.4542919029202226, 0.6426895637955456, 0.37588877274959553, 0.4595383700711773, 0.4452192811120209]",0.4755255781297124,15,False
pooled_25g_40g,compound,2767143051,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.0,1.0,"[0.44860831908222537, 0.6322252685466329, 0.37810746304137843, 0.47135328823366807, 0.4474999698596693]",0.4755588617527148,16,False
pooled_25g_40g,compound,2767143051,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.0,10.0,"[0.4493258954401466, 0.6345712657868698, 0.3785204436625049, 0.4709719224505759, 0.44625278750131964]",0.4759284629682834,17,False
pooled_25g_40g,compound,2767143051,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.0,100.0,"[0.4498485801657216, 0.6354687048398144, 0.37883657606425364, 0.4709145796278276, 0.4459670140513174]",0.47620709094978686,18,False
pooled_25g_40g,compound,2767143051,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,1.0,0.01,"[0.4580324921030079, 0.645482659094966, 0.38117808859603436, 0.4506324814122655, 0.4480299723305388]",0.47667113870736255,19,False
pooled_25g_40g,compound,2767143051,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,1.0,0.1,"[0.46022013597804967, 0.6459200095793398, 0.3812007367612688, 0.45000936481692744, 0.44657168791189183]",0.47678438700949555,20,False
pooled_25g_40g,compound,2767143051,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,1.0,0.0,"[0.4573099147158724, 0.6454491648825652, 0.3813246748543316, 0.4510126634297727, 0.4489049824384996]",0.47680028006420827,21,False
pooled_25g_40g,compound,2767143051,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,1.0,1.0,"[0.4617509441040918, 0.6474507357883481, 0.38183385512229434, 0.4496761759232645, 0.44574750744532043]",0.4772918436766638,22,False
pooled_25g_40g,compound,2767143051,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,1.0,10.0,"[0.4633399472704168, 0.6499518138912492, 0.38250284755109304, 0.4494416595404705, 0.44491861336521754]",0.4780309763236894,23,False
pooled_25g_40g,compound,2767143051,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,1.0,100.0,"[0.4641677944353306, 0.650889684392377, 0.38288797160797533, 0.4494140853524473, 0.44475687738100855]",0.47842328263382783,24,False
pooled_25g_40g,compound,2767143051,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,10.0,0.01,"[0.4728650910879921, 0.6615846093683465, 0.3946058685365821, 0.43846796218204487, 0.43656820432039944]",0.48081834709907295,25,False
pooled_25g_40g,compound,2767143051,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,10.0,0.0,"[0.47223594678704617, 0.6615444155141197, 0.39472968947088555, 0.43874743926454535, 0.4374210876061092]",0.48093571572854116,26,False
pooled_25g_40g,compound,2767143051,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,10.0,0.1,"[0.4748909060961288, 0.6620840108600229, 0.3948241423900003, 0.4381189815716724, 0.43527328586821484]",0.4810382653572078,27,False
pooled_25g_40g,compound,2767143051,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,10.0,1.0,"[0.47676390566931376, 0.6637742116951956, 0.3959569255829893, 0.4381653510569149, 0.4349917425391439]",0.48193042730871155,28,False
pooled_25g_40g,compound,2767143051,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,10.0,10.0,"[0.4792265359124223, 0.6664998257559528, 0.3974796817042307, 0.43847908807509994, 0.43508375697316126]",0.48335377768417337,29,False
pooled_25g_40g,compound,2767143051,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,10.0,100.0,"[0.48036831329222235, 0.667515553395434, 0.3981792768658958, 0.43865331576153394, 0.43525901468280104]",0.4839950947995774,30,False
pooled_25g_40g,compound,2767143051,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,100.0,0.01,"[0.48268040998049194, 0.6712774757245535, 0.4046708411223055, 0.43594756886640473, 0.43336378187677943]",0.48558801551410696,31,False
pooled_25g_40g,compound,2767143051,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,100.0,0.0,"[0.48210959767817024, 0.6712350960434755, 0.40479229744701906, 0.4361520065976218, 0.4342019332280359]",0.4856981861988645,32,False
pooled_25g_40g,compound,2767143051,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,100.0,0.1,"[0.4845884877829222, 0.6718071291448258, 0.4049704716051466, 0.43578156454533684, 0.43215501114091215]",0.4858605328438287,33,False
pooled_25g_40g,compound,2767143051,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,100.0,1.0,"[0.48659443301310296, 0.6735696998978643, 0.4063328152849638, 0.43602374007311706, 0.4321508618801495]",0.4869343100298395,34,False
pooled_25g_40g,compound,2767143051,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,100.0,10.0,"[0.4895254639035201, 0.6764101353126548, 0.40831080636093775, 0.4366479852080599, 0.43279229742737174]",0.4887373376425089,35,False
pooled_25g_40g,compound,2767143051,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,100.0,100.0,"[0.49084227431940397, 0.6774676496484987, 0.4091832915070591, 0.436941466093454, 0.4331755316423765]",0.48952204264215854,36,False
pooled_25g_40g,compound,2767143051,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.01,0.0,"[0.4439544996467441, 0.6334088758105981, 0.37564352274986695, 0.4692633606634748, 0.4485607306721407]",0.47416619790856496,1,True
pooled_25g_40g,compound,2767143051,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.01,0.01,"[0.44624414372713833, 0.6340340620324844, 0.3754018469636093, 0.4694346369303122, 0.4475987995984584]",0.4745426978504005,2,False
pooled_25g_40g,compound,2767143051,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.1,0.0,"[0.4480084385689617, 0.6385284824255898, 0.3737849523838908, 0.4641814779248508, 0.4482533387488227]",0.47455133801042315,3,False
pooled_25g_40g,compound,2767143051,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.1,0.01,"[0.449876912974908, 0.6387581137146032, 0.37369535770695356, 0.4643060997625534, 0.44740201618419334]",0.47480770006864226,4,False
pooled_25g_40g,compound,2767143051,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.0,0.0,"[0.4438954881783263, 0.6302009756057753, 0.37810463108536985, 0.47170771906944914, 0.45061543486158384]",0.47490484976010094,5,False
pooled_25g_40g,compound,2767143051,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.0,0.01,"[0.44627527073046885, 0.631132130438268, 0.3776348408713857, 0.471744675720679, 0.44941037551285834]",0.475239458654732,6,False
pooled_25g_40g,compound,2767143051,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,1.0,0.0,"[0.452026161023747, 0.645926489853943, 0.37547547424084116, 0.45671843719348243, 0.4462158154408766]",0.47527247555057806,7,False
pooled_25g_40g,compound,2767143051,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.1,1.0,"[0.4533810272701737, 0.6399245393858547, 0.37334529346519923, 0.46468274857950426, 0.4455459838269916]",0.4753759185055447,8,False
pooled_25g_40g,compound,2767143051,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.01,1.0,"[0.4505736702635414, 0.6355086189569882, 0.37491179423268434, 0.47012051577282143, 0.4457899772915007]",0.47538091530350723,9,False
pooled_25g_40g,compound,2767143051,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.01,0.1,"[0.45067821490315996, 0.6349114300529558, 0.3753478813921945, 0.46953814229034585, 0.44643406223332205]",0.4753819461743956,10,False
pooled_25g_40g,compound,2767143051,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.1,0.1,"[0.45366748971638715, 0.6392693498654679, 0.37373878924929027, 0.46417378613350285, 0.4462591295169022]",0.4754217088963101,11,False
pooled_25g_40g,compound,2767143051,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.01,10.0,"[0.4494563045526717, 0.6361515363713649, 0.3746059549505942, 0.47117193695097626, 0.44593228733476764]",0.4754636040320749,12,False
pooled_25g_40g,compound,2767143051,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,1.0,0.01,"[0.4538026739959131, 0.6460506800305794, 0.375381219197626, 0.4568162719223172, 0.4453536670190723]",0.4754809024331016,13,False
pooled_25g_40g,compound,2767143051,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.1,10.0,"[0.45227652452863704, 0.6406643428503712, 0.3730510091167362, 0.465770285883748, 0.44566176091477416]",0.47548478465885335,14,False
pooled_25g_40g,compound,2767143051,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.01,100.0,"[0.44936224875080755, 0.6363280145305561, 0.3746101009831029, 0.4714357057297544, 0.44605356011236535]",0.4755579260213173,15,False
pooled_25g_40g,compound,2767143051,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.1,100.0,"[0.4521945581965574, 0.6408635114910596, 0.37306070960414844, 0.46604744486853783, 0.4457842545231117]",0.4755900957366831,16,False
pooled_25g_40g,compound,2767143051,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,1.0,1.0,"[0.4570577894219432, 0.6478222571747183, 0.3752800382143155, 0.456843554327597, 0.4430939360478398]",0.47601951503728274,17,False
pooled_25g_40g,compound,2767143051,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,1.0,0.1,"[0.4574944143139982, 0.6465904850595412, 0.3754652103945254, 0.45654478923634456, 0.4441231656380839]",0.47604361292849867,18,False
pooled_25g_40g,compound,2767143051,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.0,0.1,"[0.4511152050956686, 0.6323401513386161, 0.3774299278549204, 0.47185862433922854, 0.4481054070860221]",0.47616986314289117,19,False
pooled_25g_40g,compound,2767143051,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.0,1.0,"[0.4511119262835526, 0.6329817895430238, 0.3769803306558897, 0.47243937710415856, 0.44746504143004545]",0.4761956930033341,20,False
pooled_25g_40g,compound,2767143051,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,1.0,10.0,"[0.45595258015411855, 0.649034103361437, 0.37507954973413654, 0.4579715888046956, 0.44307207656712405]",0.47622197972430236,21,False
pooled_25g_40g,compound,2767143051,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.0,10.0,"[0.44996909280727704, 0.633605867479029, 0.37667922160370126, 0.473467942956661, 0.4476167524299236]",0.47626777545531845,22,False
pooled_25g_40g,compound,2767143051,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,0.0,100.0,"[0.44986592836101325, 0.6337767520318813, 0.376682914356139, 0.4737256059658044, 0.447737880384752]",0.476357816219918,23,False
pooled_25g_40g,compound,2767143051,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,1.0,100.0,"[0.4559003052990186, 0.6493351342291295, 0.3751157069278136, 0.4582794282607822, 0.44319170102141164]",0.4763644551476311,24,False
pooled_25g_40g,compound,2767143051,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,10.0,0.0,"[0.4626508853847317, 0.658898479147237, 0.3814595730857881, 0.4497464268774759, 0.43845143325210534]",0.47824135954946767,25,False
pooled_25g_40g,compound,2767143051,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,10.0,0.01,"[0.46443958532040325, 0.6589558791605652, 0.38133143968567507, 0.4499419325368418, 0.43761246481879434]",0.4784562603044559,26,False
pooled_25g_40g,compound,2767143051,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,10.0,0.1,"[0.4680699590782629, 0.6594809225390594, 0.3813320485784891, 0.449856882270625, 0.43639743353893945]",0.47902744920107515,27,False
pooled_25g_40g,compound,2767143051,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,10.0,1.0,"[0.46756980891943195, 0.662019499843903, 0.38118125009347437, 0.45005117221471075, 0.43442372854927574]",0.4790490919241591,28,False
pooled_25g_40g,compound,2767143051,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,10.0,10.0,"[0.46716782308336713, 0.6650065903859584, 0.38128876899475006, 0.4514793732202887, 0.4338894875940865]",0.47976640865569015,29,False
pooled_25g_40g,compound,2767143051,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,10.0,100.0,"[0.4674085742661243, 0.6657507636367419, 0.38146613747020436, 0.45193698914135677, 0.4340217945095213]",0.4801168518047897,30,False
pooled_25g_40g,compound,2767143051,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,100.0,0.0,"[0.47157233205634286, 0.6668840187535253, 0.387034322805482, 0.4491726518063659, 0.43607555358112804]",0.48214777580056883,31,False
pooled_25g_40g,compound,2767143051,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,100.0,0.01,"[0.47332495585104817, 0.6668845479052453, 0.38686672413894213, 0.44939817641484175, 0.4352308630147582]",0.48234105346496714,32,False
pooled_25g_40g,compound,2767143051,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,100.0,0.1,"[0.47681068695591766, 0.6673184309246808, 0.38673133620950745, 0.449371034917718, 0.4339485049193252]",0.4828359987854299,33,False
pooled_25g_40g,compound,2767143051,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,100.0,1.0,"[0.4767642127444702, 0.6708714447861367, 0.38673376323794423, 0.44970007667279716, 0.4313929411542193]",0.4830924877191135,34,False
pooled_25g_40g,compound,2767143051,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,100.0,10.0,"[0.47788199171914875, 0.6756701303112752, 0.38760471544317304, 0.4517992738916218, 0.4309047337874045]",0.48477216903052467,35,False
pooled_25g_40g,compound,2767143051,HIER_CW_ENDPOINT_ALIGNED_CORRECTED,100.0,100.0,"[0.47860332859294374, 0.6769022431444908, 0.3880473269035659, 0.45249647849690083, 0.43118332544867993]",0.48544654051731617,36,False
pooled_25g_40g,compound,1362771960,HIER_CW_SHARED_LAMBDA_CORRECTED,0.01,0.01,"[0.5532748026652474, 0.36105677623177024, 0.5970920299505429, 0.4704725045420463, 0.3504012219726818]",0.4664594670724577,1,True
pooled_25g_40g,compound,1362771960,HIER_CW_SHARED_LAMBDA_CORRECTED,0.0,0.0,"[0.5559332335388899, 0.3563736281427093, 0.5980291514802435, 0.47064161606501564, 0.3516548318411295]",0.4665264922135976,2,False
pooled_25g_40g,compound,1362771960,HIER_CW_SHARED_LAMBDA_CORRECTED,0.1,0.1,"[0.5462983105375905, 0.36953515816814775, 0.5977251258133627, 0.47428749907749884, 0.35184919370017403]",0.46793905745935477,3,False
pooled_25g_40g,compound,1362771960,HIER_CW_SHARED_LAMBDA_CORRECTED,1.0,1.0,"[0.5352895954033751, 0.3771405337704841, 0.606116276656703, 0.4812640549277043, 0.3556715157198309]",0.47109639529561953,4,False
pooled_25g_40g,compound,1362771960,HIER_CW_SHARED_LAMBDA_CORRECTED,10.0,10.0,"[0.5217162437320646, 0.38633986759405764, 0.6253019395151861, 0.4919671075410361, 0.3648406265058674]",0.47803315697764226,5,False
pooled_25g_40g,compound,1362771960,HIER_CW_SHARED_LAMBDA_CORRECTED,100.0,100.0,"[0.518832348858967, 0.3933181198606435, 0.6364027068017356, 0.4990600607176993, 0.37205121679468955]",0.483932890606747,6,False
pooled_25g_40g,compound,1362771960,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.01,0.01,"[0.5532748026652474, 0.36105677623177024, 0.5970920299505429, 0.4704725045420463, 0.3504012219726818]",0.4664594670724577,1,True
pooled_25g_40g,compound,1362771960,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.01,0.0,"[0.5540810399025424, 0.3611218106320806, 0.5969278019001958, 0.47014537446073523, 0.3503168552763218]",0.4665185764343751,2,False
pooled_25g_40g,compound,1362771960,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.0,0.0,"[0.5559332335388899, 0.3563736281427093, 0.5980291514802435, 0.47064161606501564, 0.3516548318411295]",0.4665264922135976,3,False
pooled_25g_40g,compound,1362771960,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.0,0.01,"[0.555194933462152, 0.35635065234247904, 0.5982390274876109, 0.4710771851930388, 0.3518412075768167]",0.4665406012124196,4,False
pooled_25g_40g,compound,1362771960,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.01,0.1,"[0.5520397805177106, 0.3609622537580804, 0.5978895972764143, 0.47153116082932583, 0.3511588730405653]",0.46671633308441923,5,False
pooled_25g_40g,compound,1362771960,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.0,0.1,"[0.5541074709438386, 0.3563308026687908, 0.5991244297915159, 0.47233938697232103, 0.3527961207170934]",0.466939642218712,6,False
pooled_25g_40g,compound,1362771960,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.01,1.0,"[0.5511671182146403, 0.36104650663566806, 0.5991981564720726, 0.47204989268308306, 0.3521254964644768]",0.46711743409398815,7,False
pooled_25g_40g,compound,1362771960,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.0,1.0,"[0.5533145047912171, 0.3563953620400602, 0.6004520434187198, 0.47293616374192365, 0.3538192787899801]",0.46738347055638024,8,False
pooled_25g_40g,compound,1362771960,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.01,10.0,"[0.5505126249214748, 0.3611534833261567, 0.6010958217855598, 0.4723636614681359, 0.353013430934607]",0.46762780448718677,9,False
pooled_25g_40g,compound,1362771960,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.1,0.01,"[0.5477027279627275, 0.3697078900838126, 0.5970372747070305, 0.4735078633107396, 0.3513590510415427]",0.46786296142117056,10,False
pooled_25g_40g,compound,1362771960,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.0,10.0,"[0.5526860314108543, 0.35644687855011986, 0.6023565040385893, 0.473240117995845, 0.3546703224803966]",0.467879970895161,11,False
pooled_25g_40g,compound,1362771960,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.01,100.0,"[0.5503751367318916, 0.361262152916246, 0.6018116306397311, 0.47262623178579494, 0.35344628994430594]",0.46790428840359394,12,False
pooled_25g_40g,compound,1362771960,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.1,0.1,"[0.5462983105375905, 0.36953515816814775, 0.5977251258133627, 0.47428749907749884, 0.35184919370017403]",0.46793905745935477,13,False
pooled_25g_40g,compound,1362771960,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.1,0.0,"[0.5485867193213035, 0.36982150848007156, 0.596926087606022, 0.4733313309408301, 0.3514099155784624]",0.4680151123853379,14,False
pooled_25g_40g,compound,1362771960,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.0,100.0,"[0.5525540723839034, 0.3565393300053371, 0.6030767853856754, 0.473493972617277, 0.3550858795133565]",0.4681500079811099,15,False
pooled_25g_40g,compound,1362771960,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.1,1.0,"[0.5453796921777002, 0.36969838990036125, 0.5990368826948572, 0.47474169901805857, 0.35278389682175115]",0.4683281121225457,16,False
pooled_25g_40g,compound,1362771960,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.1,10.0,"[0.5447457426291065, 0.36991125157487825, 0.6009399983581188, 0.47510474095957855, 0.35376533123283405]",0.46889341295090325,17,False
pooled_25g_40g,compound,1362771960,HIER_CW_SEPARATE_LAMBDA_LEGACY_OBJECTIVE,0.1,100.0,"[0.5446154508337874, 0.3700464482128047, 0.6016500872731537, 0.47538591094378974, 0.3542307292458097]",0.469185725301869,18,False
