dataset,effective_group_id,canonical_smiles,PE/EA,rows,distinct_loading_conditions,ignored_loading_conditions_differ,V1_range,V2_range
4g,6ddaa17c1795c187,CCOC(=O)C(C)(C)Br,10/1,2,2,True,1.7041666666666666,0.25416666666666643
4g,d3c6058bbc5d4319,CCOC(=O)C(C)(C)Br,2/1,4,3,True,0.7208333333333332,1.6000000000000005
4g,de5e396ad3c6ab03,CCOC(=O)C(C)(C)Br,20/1,4,3,True,2.533333333333334,0.8249999999999993
4g,be5f1cc2434cf135,CCOC(=O)C(C)(C)Br,5/1,2,1,False,0.8916666666666666,0.9874999999999989
4g,668c39623eef6fc2,CCOC(=O)C(C)(C)Br,50/1,2,2,True,0.625,0.7083333333333321
4g,f5e759281033bfd9,CCOC(=O)C(C)Br,0/1,2,2,True,0.2625000000000002,0.6500000000000004
4g,6dc3f28598015071,CCOC(=O)C(C)Br,10/1,2,2,True,0.8166666666666673,0.44166666666666643
4g,15b5c71ceae6b6ed,CCOC(=O)C(C)Br,2/1,3,3,True,9.149999999999999,5.945833333333331
4g,2b50776855049f85,CCOC(=O)C(C)Br,20/1,2,2,True,2.2958333333333334,1.700000000000001
4g,d4bbe0e8eed942e9,CCOC(=O)C(C)Br,5/1,3,2,True,1.5166666666666666,1.375
4g,f678328588998a15,CCOC(=O)C(Cc1ccccc1)C(C)=O,0/1,3,3,True,0.13333333333333375,1.7666666666666657
4g,a6411b77c356aa11,CCOC(=O)C(Cc1ccccc1)C(C)=O,1/1,3,3,True,1.2166666666666668,0.8083333333333318
4g,999780864b347351,CCOC(=O)C(Cc1ccccc1)C(C)=O,10/1,3,3,True,0.625,2.283333333333335
4g,ef15b6ac84e1e722,CCOC(=O)C(Cc1ccccc1)C(C)=O,2/1,3,3,True,1.4666666666666668,0.21666666666666856
4g,55b78b2f262dd222,CCOC(=O)C(Cc1ccccc1)C(C)=O,20/1,3,3,True,4.141666666666669,3.616666666666667
4g,15f1e54df11ae4d1,CCOC(=O)C(Cc1ccccc1)C(C)=O,5/1,3,3,True,0.39999999999999947,2.283333333333335
4g,e3dd28fa53cb5db4,CCOC(=O)C(Cc1ccccc1)C(C)=O,50/1,3,3,True,16.108333333333334,1.5750000000000028
4g,c2329375ed24c090,CCOC(=O)CBr,0/1,3,3,True,1.2583333333333337,0.6916666666666673
4g,95a5c44f89a95fdf,CCOC(=O)CBr,1/1,3,3,True,0.8166666666666673,1.4500000000000002
4g,50a19b3ab26a2034,CCOC(=O)CBr,10/1,3,3,True,1.0666666666666664,0.6416666666666639
4g,1c15a298dd14d912,CCOC(=O)CBr,2/1,3,3,True,1.6833333333333327,0.2916666666666661
4g,8c6d7a6d89018c82,CCOC(=O)CBr,20/1,3,3,True,2.416666666666668,0.4583333333333357
4g,9ceee4a9d263479d,CCOC(=O)CBr,5/1,3,3,True,1.0250000000000004,0.26666666666666394
4g,edf54585cdc64d29,CCOC(=O)CBr,50/1,3,3,True,2.6416666666666657,1.1833333333333336
4g,5230a94abd3f8cfc,CCOC(=O)CC(=O)OCC,0/1,6,3,True,0.6625000000000005,2.8875
4g,462ef4f513991d2a,CCOC(=O)CC(=O)OCC,1/1,7,3,True,1.5250000000000004,8.724999999999998
4g,bca5bbaad94637ff,CCOC(=O)CC(=O)OCC,10/1,6,3,True,0.8291666666666666,0.8125
4g,b1bfc347df4dbd5a,CCOC(=O)CC(=O)OCC,2/1,5,3,True,1.583333333333334,2.3916666666666666
4g,f5c57d0e8aebeaab,CCOC(=O)CC(=O)OCC,20/1,6,3,True,1.7666666666666666,2.8916666666666675
4g,a0ec7a1aa23a1b14,CCOC(=O)CC(=O)OCC,5/1,6,3,True,1.6166666666666671,1.7333333333333334
4g,1560a4d413fc793a,CCOC(=O)CC(=O)OCC,50/1,6,3,True,0.9208333333333334,0.7958333333333334
4g,2038bb9b65454cac,CCOC(=O)CC(=O)c1ccccc1,0/1,5,3,True,0.46250000000000036,7.6833333333333345
4g,3b2689fa2bdbe7c7,CCOC(=O)CC(=O)c1ccccc1,1/1,5,3,True,1.8250000000000002,7.050000000000001
4g,94678601666c932b,CCOC(=O)CC(=O)c1ccccc1,10/1,5,3,True,1.9916666666666671,7.683333333333334
4g,35f30e5e769559e1,CCOC(=O)CC(=O)c1ccccc1,2/1,6,3,True,2.0166666666666666,5.066666666666666
4g,f0c0bd4737857824,CCOC(=O)CC(=O)c1ccccc1,20/1,3,2,True,0.7750000000000004,13.520833333333332
4g,f6c44b5891a34e85,CCOC(=O)CC(=O)c1ccccc1,5/1,4,3,True,1.5583333333333327,11.033333333333333
4g,d94e778805b3dffd,CCOC(=O)CC(=O)c1ccccc1,50/1,2,2,True,0.44166666666666643,1.0250000000000021
4g,e9496c3b730cb0a6,CCOC(=O)CC(C)=O,0/1,5,3,True,0.4666666666666668,2.658333333333333
4g,8e2f4d3ee39ae8df,CCOC(=O)CC(C)=O,1/1,5,3,True,0.979166666666667,3.129166666666668
4g,a9be396f52b235e0,CCOC(=O)CC(C)=O,10/1,5,3,True,4.195833333333333,6.833333333333329
4g,776e948ed392cf5f,CCOC(=O)CC(C)=O,2/1,5,3,True,2.9208333333333334,4.912500000000001
4g,f3c89419b0cb7580,CCOC(=O)CC(C)=O,20/1,5,3,True,3.8249999999999993,5.0333333333333385
4g,4e75848ff7c840c5,CCOC(=O)CC(C)=O,5/1,4,3,True,2.75,11.55
4g,299ebee54fc680a5,CCOC(=O)Cc1ccccc1,0/1,4,3,True,4.404166666666667,8.404166666666667
4g,181ebe9b6260895d,CCOC(=O)Cc1ccccc1,1/1,4,3,True,5.225,2.8999999999999995
4g,8cb2ab458b9a40ff,CCOC(=O)Cc1ccccc1,10/1,5,3,True,1.5708333333333329,0.5791666666666675
4g,677eab83c4b60fda,CCOC(=O)Cc1ccccc1,2/1,3,3,True,1.5916666666666668,0.7375000000000025
4g,43b9489a932b2765,CCOC(=O)Cc1ccccc1,20/1,2,2,True,1.9625000000000004,4.375000000000002
4g,eb3dd1238d9aecc0,CCOC(=O)Cc1ccccc1,5/1,3,3,True,0.1541666666666659,0.9333333333333318
4g,b0d220455e950bfd,CCOC(=O)Cc1ccccc1,50/1,2,2,True,1.0416666666666679,0.8916666666666657
4g,58decf7fa1b278ec,CCOC(=O)c1ccc(Cl)cc1,10/1,4,1,False,2.838333333333333,3.3933333333333326
4g,4df54730edf353aa,CCOC(=O)c1ccc(Cl)cc1,20/1,3,1,False,1.7416666666666671,0.18499999999999872
4g,d40cd31995c8c85c,CCOC(=O)c1ccc(Cl)cc1,30/1,4,1,False,1.2149999999999999,4.356666666666666
4g,71259e1e446a4b8f,CCOC(=O)c1ccc(Cl)cc1,40/1,5,2,True,4.695,19.655
4g,5ca645340d70644f,CCOC(=O)c1ccc(F)cc1,1/1,5,3,True,1.7750000000000004,3.4125000000000014
4g,57393b99743604cd,CCOC(=O)c1ccc(F)cc1,10/1,5,3,True,1.1916666666666664,2.25
4g,033f0d72b641d8f1,CCOC(=O)c1ccc(F)cc1,2/1,3,3,True,1.3125,0.8958333333333321
4g,186cf20a34bd2172,CCOC(=O)c1ccc(F)cc1,20/1,6,3,True,2.325,2.8625000000000007
4g,6a76657d124682c9,CCOC(=O)c1ccc(F)cc1,5/1,4,3,True,0.729166666666667,3.3125
4g,b4b5c0f080bae24a,CCOC(=O)c1ccc(F)cc1,50/1,3,3,True,3.2666666666666675,2.4916666666666636
4g,ee40f708ba995e0e,CCOC(=O)c1ccc(N)cc1,0/1,3,3,True,1.7999999999999998,4.4
4g,860c598420223155,CCOC(=O)c1ccc(N)cc1,1/1,3,3,True,0.2333333333333334,0.3916666666666675
4g,b7fb310d862ba198,CCOC(=O)c1ccc(N)cc1,2/1,3,3,True,1.1833333333333336,0.49166666666666714
4g,8235b21e24360e7e,CCOC(=O)c1ccc(N)cc1,5/1,3,3,True,5.2499999999999964,1.30833333333333
4g,f7c85218937d85e4,CCOC(=O)c1ccc(OC)cc1,0/1,3,3,True,0.25833333333333375,2.783333333333333
4g,606236d598455578,CCOC(=O)c1ccc(OC)cc1,1/1,3,3,True,1.091666666666666,3.041666666666668
4g,30ed8bba58824f4e,CCOC(=O)c1ccc(OC)cc1,10/1,3,3,True,1.1500000000000004,2.0916666666666686
4g,7d100caecbdd56db,CCOC(=O)c1ccc(OC)cc1,2/1,3,3,True,1.1916666666666673,10.333333333333332
4g,2d882e42c2c4df6e,CCOC(=O)c1ccc(OC)cc1,20/1,3,3,True,1.0833333333333321,3.4250000000000007
4g,28a56595bbe6cafb,CCOC(=O)c1ccc(OC)cc1,5/1,3,3,True,0.3583333333333334,4.041666666666664
4g,976ffcf570cd2973,CCOC(=O)c1ccc(OC)cc1,50/1,3,3,True,4.349999999999998,0.375
4g,5cc6649c4d5eac12,CCOC(=O)c1cccc(N)c1,0/1,6,4,True,1.5666666666666664,3.8166666666666664
4g,edcc34ee4bfd8583,CCOC(=O)c1cccc(N)c1,1/1,5,2,True,3.595833333333333,2.237499999999999
4g,8338d0c2434961ee,CCOC(=O)c1cccc(N)c1,2/1,4,2,True,2.758333333333333,6.545833333333331
4g,fa225003d14b890e,CCOC(=O)c1cccc(N)c1,5/1,2,1,False,0.8833333333333364,2.57083333333334
4g,1c566d92e9d27eb4,CCOC(=O)c1ccccc1N,1/1,6,3,True,1.041666666666666,5.508333333333333
4g,4fb69b5bf761b4aa,CCOC(=O)c1ccccc1N,10/1,6,3,True,1.5500000000000007,3.2958333333333307
4g,20f4ca1b561ace1c,CCOC(=O)c1ccccc1N,2/1,6,3,True,0.6166666666666671,4.525000000000002
4g,9080cfccfd3f1df5,CCOC(=O)c1ccccc1N,20/1,4,2,True,2.133333333333333,4.450000000000003
4g,e75abca7ada0205f,CCOC(=O)c1ccccc1N,5/1,6,3,True,0.7333333333333325,5.095833333333331
4g,5255d97cffe819ce,CCOC(=O)c1ccccc1N,50/1,2,2,True,7.5625,5.270833333333329
4g,f8081cda91ec500c,CCOC(=O)c1cccnc1,0/1,3,3,True,1.7583333333333337,3.2666666666666657
4g,66d660b66cab8090,CCOC(=O)c1cccnc1,1/1,3,3,True,1.325000000000001,0.8916666666666693
4g,d51ef72d94bdcae1,CCOC(=O)c1cccnc1,10/1,2,2,True,6.4666666666666615,1.933333333333323
4g,6b0a4525eed2f592,CCOC(=O)c1cccnc1,2/1,3,3,True,3.3749999999999982,0.125
4g,eb80e9ddbd4ede6d,CCOC(=O)c1cccnc1,5/1,3,3,True,10.324999999999996,7.300000000000004
4g,0905a5f432bf634a,COC(=O)C#CC(=O)OC,1/1,2,2,True,0.14583333333333393,0.4791666666666643
4g,b1048a938610a2b8,COC(=O)C#CC(=O)OC,10/1,2,1,False,1.2000000000000002,1.1125000000000007
4g,30c0417aef3f30e4,COC(=O)C#CC(=O)OC,2/1,5,3,True,1.533333333333334,1.1833333333333327
4g,8af5d761e982ef87,COC(=O)C#CC(=O)OC,20/1,3,2,True,1.2416666666666671,0.3249999999999993
4g,56cde64875dd18ba,COC(=O)C#CC(=O)OC,5/1,4,2,True,1.645833333333334,0.908333333333335
4g,eeaebb41db723605,COC(=O)C(=O)c1ccccc1,1/1,5,4,True,5.066666666666667,15.424999999999999
4g,611a3290accd83ea,COC(=O)C(=O)c1ccccc1,10/1,6,3,True,1.8833333333333329,8.508333333333333
4g,5b346dd7cbef38d3,COC(=O)C(=O)c1ccccc1,2/1,9,3,True,3.258333333333333,12.175
4g,2b94429feab6d30b,COC(=O)C(=O)c1ccccc1,20/1,4,3,True,9.370833333333334,13.174999999999997
4g,e433bbde4d82546c,COC(=O)C(=O)c1ccccc1,5/1,5,3,True,3.416666666666667,12.258333333333331
4g,02621706a46e2256,COC(=O)C(=O)c1ccccc1,50/1,5,3,True,12.566666666666666,10.508333333333333
4g,f9a22f3ca454cf0a,COC(=O)C(C)(C)Br,0/1,3,3,True,0.21666666666666679,0.4500000000000002
4g,a1fed282ecceed42,COC(=O)C(C)(C)Br,1/1,3,3,True,1.1333333333333337,0.708333333333333
4g,96ddf4a7f0c8b8d6,COC(=O)C(C)(C)Br,10/1,3,3,True,1.1583333333333332,0.9416666666666664
4g,e41dc4265c91ef84,COC(=O)C(C)(C)Br,2/1,3,3,True,1.5250000000000004,1.0166666666666666
4g,7bf9d2770e9f32f7,COC(=O)C(C)(C)Br,20/1,3,3,True,1.4833333333333334,0.7333333333333343
4g,372d1d75e1708c01,COC(=O)C(C)(C)Br,5/1,3,3,True,0.8083333333333336,1.333333333333334
4g,7f4f68c1f312d35f,COC(=O)C(C)(C)Br,50/1,3,3,True,2.0,1.5083333333333329
4g,1b53c5217dfcdb11,COC(=O)CC(=O)C1CC1,0/1,3,3,True,0.2916666666666661,0.5333333333333332
4g,1dc03aecd54f51c1,COC(=O)CC(=O)C1CC1,1/1,3,3,True,0.7833333333333341,0.4166666666666661
4g,bc785555f8795310,COC(=O)CC(=O)C1CC1,10/1,3,3,True,5.166666666666668,0.375
4g,56c032f817b84792,COC(=O)CC(=O)C1CC1,2/1,3,3,True,2.4333333333333327,0.8416666666666668
4g,bef6cb7211464697,COC(=O)CC(=O)C1CC1,20/1,3,3,True,11.19166666666667,2.3666666666666742
4g,6053fcee20d194fb,COC(=O)CC(=O)C1CC1,5/1,3,3,True,2.5250000000000004,0.3333333333333357
4g,fe5edf0b81afd4cc,COC(=O)CC(C)=O,0/1,4,2,True,0.4041666666666659,0.8750000000000009
4g,ea86f12b7ccce123,COC(=O)CC(C)=O,1/1,3,3,True,1.166666666666666,0.20416666666666572
4g,a9d65ec764923ef1,COC(=O)CC(C)=O,10/1,4,3,True,3.645833333333332,1.8083333333333371
4g,e58a51265ab5941b,COC(=O)CC(C)=O,2/1,3,3,True,4.325,3.6708333333333343
4g,5c73a3ce45f26ae6,COC(=O)CC(C)=O,20/1,2,2,True,7.037500000000001,0.4208333333333343
4g,92c507ed08c2c0aa,COC(=O)CC(C)=O,5/1,2,2,True,1.825000000000001,1.2583333333333329
4g,eabff8c3b331bd43,COC(=O)CC(C)=O,50/1,2,2,True,5.941666666666666,0.5499999999999972
4g,998d7ec34519249c,COC(=O)CS,0/1,3,3,True,1.2833333333333332,0.9083333333333332
4g,2518ccf5db7982e2,COC(=O)CS,1/1,3,3,True,0.7416666666666663,0.43333333333333357
4g,b39c20d5ccec2660,COC(=O)CS,10/1,3,3,True,0.6749999999999989,0.5416666666666643
4g,93fed22d8f0be061,COC(=O)CS,2/1,3,3,True,1.0666666666666673,0.9749999999999996
4g,676313d01c96fe4f,COC(=O)CS,20/1,3,3,True,2.3166666666666664,1.1500000000000021
4g,a2bd27966dacd110,COC(=O)CS,5/1,3,3,True,1.0416666666666679,0.27500000000000036
4g,0e749bea94180828,COC(=O)CS,50/1,3,3,True,4.233333333333331,4.266666666666666
4g,c678ecfd7cfad7bd,COC(=O)Cc1ccc(Br)cc1,0/1,3,3,True,0.8666666666666667,4.533333333333334
4g,0754672aca35684c,COC(=O)Cc1ccc(Br)cc1,1/1,3,3,True,1.0249999999999995,0.8333333333333321
4g,80f1ce6349f648e2,COC(=O)Cc1ccc(Br)cc1,10/1,3,3,True,2.008333333333333,0.24166666666666714
4g,8433a1603da603e1,COC(=O)Cc1ccc(Br)cc1,2/1,3,3,True,1.3083333333333336,1.1833333333333336
4g,d87916697bf10ef7,COC(=O)Cc1ccc(Br)cc1,20/1,3,3,True,3.158333333333335,0.36666666666667425
4g,d4bd2e12a895561c,COC(=O)Cc1ccc(Br)cc1,5/1,3,3,True,1.3083333333333345,0.3166666666666682
4g,da232c6871cc3eb8,COC(=O)Cc1ccc(Br)cc1,50/1,3,3,True,5.116666666666671,1.25
4g,12e8c5beca20cd34,COC(=O)Cc1cccc2ccccc12,0/1,3,3,True,0.15000000000000036,0.24166666666666536
4g,223035a55f0749ff,COC(=O)Cc1cccc2ccccc12,1/1,3,3,True,1.0,1.0250000000000004
4g,dcf82163e96cc624,COC(=O)Cc1cccc2ccccc12,10/1,3,3,True,1.3166666666666664,3.9833333333333343
4g,73d0b475eecc56de,COC(=O)Cc1cccc2ccccc12,2/1,3,3,True,1.208333333333334,2.4499999999999975
4g,0f79f304db9c23a7,COC(=O)Cc1cccc2ccccc12,20/1,3,3,True,1.7333333333333325,0.10833333333333073
4g,655cdcc5299cb1e0,COC(=O)Cc1cccc2ccccc12,5/1,3,3,True,1.4083333333333332,1.0249999999999986
4g,9a674820fb460d69,COC(=O)Cc1cccc2ccccc12,50/1,3,3,True,4.716666666666665,0.5083333333333329
4g,72c527a410cc9a31,COC(=O)[C@H](O)c1ccccc1,0/1,3,3,True,0.7166666666666659,0.7583333333333329
4g,f9f34619c1a8db8a,COC(=O)[C@H](O)c1ccccc1,1/1,3,3,True,2.575,1.5666666666666629
4g,467c295fac0efe26,COC(=O)[C@H](O)c1ccccc1,10/1,3,3,True,9.658333333333331,3.549999999999997
4g,61f4a43b36e94913,COC(=O)[C@H](O)c1ccccc1,2/1,3,3,True,1.674999999999999,0.9499999999999975
4g,0d0e813a04781873,COC(=O)[C@H](O)c1ccccc1,5/1,3,3,True,4.133333333333333,2.275000000000002
4g,27acf97f3156ecaa,COC(=O)c1ccc(C(C)(C)C)cc1,0/1,3,2,True,1.6833333333333331,1.0874999999999986
4g,ae6c60ea45266598,COC(=O)c1ccc(C(C)(C)C)cc1,1/1,4,3,True,0.2333333333333334,4.320833333333331
4g,6a91b73e3b63a57b,COC(=O)c1ccc(C(C)(C)C)cc1,10/1,3,3,True,1.708333333333334,2.508333333333333
4g,f09605f923149069,COC(=O)c1ccc(C(C)(C)C)cc1,2/1,4,3,True,0.791666666666667,3.1833333333333336
4g,e42ea5c35e5fe335,COC(=O)c1ccc(C(C)(C)C)cc1,20/1,2,2,True,1.862499999999999,0.016666666666669272
4g,86d0d8c59d2a5649,COC(=O)c1ccc(C(C)(C)C)cc1,5/1,4,2,True,1.895833333333333,3.0541666666666654
4g,6a6995e45af81484,COC(=O)c1ccc(CBr)cc1,1/1,4,2,True,0.7124999999999995,4.379166666666668
4g,e215352eda04e3f2,COC(=O)c1ccc(CBr)cc1,10/1,5,3,True,1.3749999999999982,7.316666666666668
4g,77466fcf238b76b1,COC(=O)c1ccc(CBr)cc1,2/1,3,3,True,1.666666666666666,2.1541666666666686
4g,b61cdbda5f090b2f,COC(=O)c1ccc(CBr)cc1,20/1,4,3,True,2.104166666666668,3.9208333333333343
4g,84cf0d9afaa811e2,COC(=O)c1ccc(CBr)cc1,5/1,5,3,True,22.116666666666667,15.024999999999999
4g,aa7aed412d2e612f,COC(=O)c1ccc(CBr)cc1,50/1,4,3,True,7.741666666666674,5.149999999999999
4g,c3a5a7ccb90eb391,COC(=O)c1ccc(Cl)cc1,0/1,3,3,True,0.35833333333333384,0.5583333333333336
4g,17477f0d91213879,COC(=O)c1ccc(Cl)cc1,1/1,3,3,True,1.1166666666666671,0.8583333333333343
4g,4c493e735de721e4,COC(=O)c1ccc(Cl)cc1,10/1,3,3,True,1.416666666666667,0.8000000000000007
4g,6007730cd984bef5,COC(=O)c1ccc(Cl)cc1,2/1,3,3,True,1.2333333333333334,0.7916666666666661
4g,98949fe1f5cb6907,COC(=O)c1ccc(Cl)cc1,20/1,3,3,True,1.2583333333333346,0.8666666666666671
4g,c40fc84b2a7db755,COC(=O)c1ccc(Cl)cc1,5/1,3,3,True,1.3666666666666663,0.5499999999999989
4g,4ed38b327883b474,COC(=O)c1ccc(Cl)cc1,50/1,3,3,True,2.1083333333333325,1.2916666666666643
4g,ad20878f7e26b19a,COC(=O)c1ccc(I)cc1,0/1,3,3,True,0.27500000000000036,2.2750000000000004
4g,4b4c736181aa2193,COC(=O)c1ccc(I)cc1,1/1,3,3,True,1.1416666666666666,6.041666666666668
4g,72b179682280cb68,COC(=O)c1ccc(I)cc1,10/1,3,3,True,1.2166666666666668,3.116666666666667
4g,cc9db0bbe2d92c66,COC(=O)c1ccc(I)cc1,2/1,3,3,True,0.38333333333333375,3.6499999999999986
4g,695228b351e4911c,COC(=O)c1ccc(I)cc1,20/1,3,3,True,0.20833333333333393,1.8500000000000014
4g,af7cb3924ec878f6,COC(=O)c1ccc(I)cc1,5/1,2,2,True,0.11666666666666625,0.5999999999999996
4g,6202ea7d8a00c511,COC(=O)c1ccc(I)cc1,50/1,3,3,True,0.27499999999999947,6.699999999999999
4g,9a2bc5a5626a8719,COC(=O)c1ccccc1N,0/1,5,3,True,1.270833333333334,5.583333333333333
4g,c828970615c4c408,COC(=O)c1ccccc1N,1/1,4,3,True,6.066666666666667,6.033333333333335
4g,d286c09726903687,COC(=O)c1ccccc1N,10/1,3,2,True,5.325,9.654166666666665
4g,235bf21949b6d988,COC(=O)c1ccccc1N,2/1,4,2,True,1.7041666666666666,1.7375000000000007
4g,bad717212c774fc5,COC(=O)c1ccccc1N,20/1,5,3,True,4.816666666666666,19.6625
4g,aeb50d65253023ac,COC(=O)c1ccccc1N,5/1,6,3,True,0.9458333333333337,2.241666666666667
4g,f958ec2afb8e665a,COC(=O)c1ccccc1O,0/1,4,2,True,0.8041666666666663,2.1500000000000004
4g,afeff115cb93368d,COC(=O)c1ccccc1O,1/1,3,3,True,0.9708333333333332,1.3041666666666671
4g,0aa9fd12b2a94c86,COC(=O)c1ccccc1O,10/1,4,3,True,0.3916666666666675,2.0749999999999993
4g,0ef656d5e507e8f7,COC(=O)c1ccccc1O,2/1,3,3,True,0.5374999999999996,3.9499999999999993
4g,e3729ab54b237144,COC(=O)c1ccccc1O,20/1,3,2,True,0.5333333333333332,0.6666666666666679
4g,40de3bf63319cd22,COC(=O)c1ccccc1O,5/1,3,3,True,1.3875000000000002,1.4625000000000004
4g,3e1db8dbbdd74ebb,COCCOC(=O)CC(C)=O,0/1,3,3,True,0.2999999999999998,1.2249999999999996
4g,33cf62f30e1203c8,COCCOC(=O)CC(C)=O,1/1,3,3,True,1.3583333333333307,0.5083333333333329
4g,8e4c1899abfdc107,COCCOC(=O)CC(C)=O,2/1,3,3,True,7.583333333333334,4.158333333333331
4g,f7a91cd65255121f,COCCOC(=O)CC(C)=O,5/1,3,3,True,13.600000000000001,7.416666666666657
4g,8c1bd3200422d2c4,COc1cc(Br)cc(OC)c1,0/1,3,3,True,0.2666666666666666,0.4250000000000007
4g,198ad65c9eae6506,COc1cc(Br)cc(OC)c1,1/1,3,3,True,1.208333333333333,0.4583333333333339
4g,ebcab0d900f988b4,COc1cc(Br)cc(OC)c1,10/1,3,3,True,1.8833333333333337,0.6083333333333343
4g,cc96cdc924a985ef,COc1cc(Br)cc(OC)c1,2/1,3,3,True,1.2666666666666675,0.5916666666666668
4g,aecd3a897de0edb3,COc1cc(Br)cc(OC)c1,20/1,3,3,True,1.708333333333334,0.8249999999999993
4g,5e0e4e8f0a71e1ca,COc1cc(Br)cc(OC)c1,5/1,3,3,True,1.3250000000000002,0.7750000000000004
4g,291223bf92bc109c,COc1cc(Br)cc(OC)c1,50/1,3,3,True,2.458333333333332,0.7583333333333364
4g,2982c4e245163cd0,COc1cc(F)cc(Br)c1,0/1,3,3,True,0.30000000000000027,0.39999999999999947
4g,c1d8b1037be64127,COc1cc(F)cc(Br)c1,1/1,3,3,True,1.2166666666666668,1.291666666666666
4g,a665bb215f5d0dc9,COc1cc(F)cc(Br)c1,10/1,3,3,True,1.2416666666666663,0.75
4g,c97bbb967bbd9aed,COc1cc(F)cc(Br)c1,2/1,3,3,True,1.125,0.6833333333333336
4g,0f13ba0160c0e72f,COc1cc(F)cc(Br)c1,20/1,3,3,True,1.2000000000000002,0.5250000000000004
4g,d4346db49b3e60b7,COc1cc(F)cc(Br)c1,5/1,3,3,True,1.2666666666666666,0.6750000000000025
4g,b21c2b0ddfcdf311,COc1cc(F)cc(Br)c1,50/1,3,3,True,1.1833333333333336,0.3416666666666668
4g,9cc3d03611c23649,COc1cc(OC)cc(OC)c1,0/1,3,3,True,0.3916666666666675,0.19166666666666732
4g,d6ff687c1c9b6b4d,COc1cc(OC)cc(OC)c1,1/1,3,3,True,1.25,0.6333333333333329
4g,94a5b58489de67fc,COc1cc(OC)cc(OC)c1,10/1,3,3,True,0.3916666666666657,1.8583333333333343
4g,befc2278a59517fc,COc1cc(OC)cc(OC)c1,2/1,3,3,True,1.1333333333333329,1.1833333333333318
4g,08aa6d35e2182887,COc1cc(OC)cc(OC)c1,20/1,3,3,True,1.1083333333333307,1.4583333333333321
4g,7dc2ff2c2a165451,COc1cc(OC)cc(OC)c1,5/1,3,3,True,1.7750000000000004,1.2750000000000004
4g,f4e62ba3cf0890cd,COc1cc(OC)cc(OC)c1,50/1,3,3,True,3.224999999999998,0.30000000000000426
4g,d3895b7bd742d69f,COc1ccc(Br)c(C)c1,0/1,3,3,True,0.4333333333333331,0.8250000000000002
4g,01de553846364622,COc1ccc(Br)c(C)c1,1/1,3,3,True,1.1916666666666664,0.5333333333333323
4g,c5358f1406123e85,COc1ccc(Br)c(C)c1,10/1,3,3,True,1.7000000000000002,1.0083333333333346
4g,a92924aad6feee55,COc1ccc(Br)c(C)c1,2/1,3,3,True,1.1333333333333329,0.6916666666666682
4g,b7cc9f1187684825,COc1ccc(Br)c(C)c1,20/1,3,3,True,0.44166666666666643,1.7916666666666679
4g,aaf49800ccf38ead,COc1ccc(Br)c(C)c1,5/1,3,3,True,1.3083333333333336,0.7083333333333321
4g,e4280817a0b04d64,COc1ccc(Br)c(C)c1,50/1,3,3,True,1.1583333333333332,1.0083333333333346
4g,9d061f7064ec6adf,COc1ccc(Br)c(CBr)c1,0/1,3,3,True,0.4333333333333327,0.9583333333333339
4g,c19533725fd2e943,COc1ccc(Br)c(CBr)c1,1/1,3,3,True,1.2166666666666668,0.5750000000000011
4g,e415ad120671f79b,COc1ccc(Br)c(CBr)c1,10/1,3,3,True,1.2333333333333334,0.716666666666665
4g,464a2235b2d88107,COc1ccc(Br)c(CBr)c1,2/1,3,3,True,1.3166666666666673,0.7000000000000011
4g,a53e2ac1ba20d4eb,COc1ccc(Br)c(CBr)c1,20/1,3,3,True,1.2333333333333334,0.4750000000000014
4g,112742ef0c051f45,COc1ccc(Br)c(CBr)c1,5/1,3,3,True,1.2999999999999998,0.375
4g,0b3b2b952d969a40,COc1ccc(Br)c(CBr)c1,50/1,3,3,True,6.366666666666667,1.125
4g,a202436901c46ed1,COc1ccc(Br)cc1,0/1,3,3,True,0.38333333333333375,1.0499999999999998
4g,7b1738a1b6c6d910,COc1ccc(Br)cc1,1/1,3,3,True,1.3583333333333334,0.27500000000000036
4g,5f8759e30a8dc4a5,COc1ccc(Br)cc1,10/1,3,3,True,1.4499999999999993,0.9500000000000011
4g,7652ea521592d9b8,COc1ccc(Br)cc1,2/1,3,3,True,0.31666666666666643,1.5833333333333357
4g,835ba73c1c8a37c6,COc1ccc(Br)cc1,20/1,3,3,True,0.27499999999999947,2.308333333333332
4g,37e5f70b29516f89,COc1ccc(Br)cc1,5/1,3,3,True,1.25,0.5833333333333357
4g,445201c6a32499a4,COc1ccc(Br)cc1,50/1,3,3,True,5.675,0.774999999999995
4g,8fa53d2a1eeb30d7,COc1ccc(C(=O)c2ccccc2)cc1,0/1,3,3,True,1.2833333333333328,2.2416666666666654
4g,7c71dd98eb17bc46,COc1ccc(C(=O)c2ccccc2)cc1,1/1,3,3,True,1.125,0.6999999999999993
4g,39f06091a3eb6336,COc1ccc(C(=O)c2ccccc2)cc1,10/1,3,3,True,2.2249999999999996,0.9499999999999957
4g,1c59fe4eb3921d76,COc1ccc(C(=O)c2ccccc2)cc1,2/1,3,3,True,1.1833333333333336,0.8333333333333321
4g,eab078bd2574322b,COc1ccc(C(=O)c2ccccc2)cc1,20/1,3,3,True,2.083333333333332,1.0166666666666657
4g,4ad9077489799d6b,COc1ccc(C(=O)c2ccccc2)cc1,5/1,3,3,True,1.458333333333334,0.5416666666666643
