column,seed,method,endpoint,retention_quintile,n,rmse,mae,mean_signed_error,sse_share,top10_retention_sse_share,top20_retention_sse_share
25g,1362771960,A2_HIER_SHRINK_ORIGINAL,V2,4,17,6.675633276301582,5.357236390859496,-0.21155219611728462,0.11920068287842031,0.02430861524415372,0.0839958825273017
25g,1362771960,A2_HIER_SHRINK_ORIGINAL,V2,5,17,15.49053050803029,12.204237325935283,-11.664899491499227,0.6418394167344406,0.02430861524415372,0.0839958825273017
25g,1362771960,A3_HIER_SHRINK_BALANCED,V1,1,18,2.9698822617859775,2.3909089920251265,1.1872829143818404,0.05922031128505467,0.02500702166613575,0.05922031128505467
25g,1362771960,A3_HIER_SHRINK_BALANCED,V1,2,17,3.8295037228694366,3.241276300180409,1.5676355586321227,0.09299372178788555,0.02500702166613575,0.05922031128505467
25g,1362771960,A3_HIER_SHRINK_BALANCED,V1,3,17,3.9427184206018064,3.1586313413465694,1.3861413724164926,0.0985734963627036,0.02500702166613575,0.05922031128505467
25g,1362771960,A3_HIER_SHRINK_BALANCED,V1,4,17,4.702675999571755,4.1427492890417,0.6222447818436658,0.1402357539005242,0.02500702166613575,0.05922031128505467
25g,1362771960,A3_HIER_SHRINK_BALANCED,V1,5,17,9.799773217759425,7.834525000643121,-7.489403529926685,0.6089767166638321,0.02500702166613575,0.05922031128505467
25g,1362771960,A3_HIER_SHRINK_BALANCED,V2,1,18,5.116276006873508,3.737937978443073,1.2140608969274589,0.07286874606662862,0.027883815392687715,0.07286874606662862
25g,1362771960,A3_HIER_SHRINK_BALANCED,V2,2,17,4.157427758469752,3.297414825671076,1.6844969705365025,0.04544218494140372,0.027883815392687715,0.07286874606662862
25g,1362771960,A3_HIER_SHRINK_BALANCED,V2,3,17,6.6385853226747615,5.331502835530692,2.4107993721838787,0.1158672940983698,0.027883815392687715,0.07286874606662862
25g,1362771960,A3_HIER_SHRINK_BALANCED,V2,4,17,7.275697203690239,5.750397892295827,0.862061522972,0.13917429018923708,0.027883815392687715,0.07286874606662862
25g,1362771960,A3_HIER_SHRINK_BALANCED,V2,5,17,15.438558913893399,12.54451430134058,-11.228618262196552,0.6266474847043605,0.027883815392687715,0.07286874606662862
25g,1362771960,paper_style_current_v2,V1,1,18,2.4740443654540663,1.828565361111111,0.2668913055555557,0.03998321156806802,0.00998463150405266,0.03998321156806802
25g,1362771960,paper_style_current_v2,V1,2,17,3.0267202872517,2.571944970588236,0.5335643235294117,0.056517598530635565,0.00998463150405266,0.03998321156806802
25g,1362771960,paper_style_current_v2,V1,3,17,3.5501017866733915,2.559410911764706,0.5024834411764709,0.07775364096911933,0.00998463150405266,0.03998321156806802
25g,1362771960,paper_style_current_v2,V1,4,17,4.2637021211701205,3.6699421176470586,-0.7961399999999995,0.1121535011808833,0.00998463150405266,0.03998321156806802
25g,1362771960,paper_style_current_v2,V1,5,17,10.754876767375812,9.288467647058823,-9.288467647058823,0.7135920477512938,0.00998463150405266,0.03998321156806802
25g,1362771960,paper_style_current_v2,V2,1,18,5.209212036516282,3.743163111111112,0.6474542222222222,0.06953365755110778,0.013684435134183236,0.06953365755110778
25g,1362771960,paper_style_current_v2,V2,2,17,4.572208137087999,3.306862764705883,-0.011842058823529681,0.05059171530470184,0.013684435134183236,0.06953365755110778
25g,1362771960,paper_style_current_v2,V2,3,17,6.376616661158076,4.817121823529412,-0.09958441176470725,0.09840293205772427,0.013684435134183236,0.06953365755110778
25g,1362771960,paper_style_current_v2,V2,4,17,6.701524494191956,5.408888882352939,-0.9082942941176467,0.10868625848630657,0.013684435134183236,0.06953365755110778
25g,1362771960,paper_style_current_v2,V2,5,17,16.673415812850738,13.527995764705883,-13.00869694117647,0.6727854366001594,0.013684435134183236,0.06953365755110778
40g,769539383,OLD_HIER_REFERENCE,V1,1,18,24.456999281385695,9.654235206332947,7.724214497410786,0.46538643394531937,0.0062269648134887475,0.46538643394531937
40g,769539383,OLD_HIER_REFERENCE,V1,2,18,9.663720403439992,7.69010561309076,6.610006457047667,0.07266011655931154,0.0062269648134887475,0.46538643394531937
40g,769539383,OLD_HIER_REFERENCE,V1,3,17,10.825519335778042,8.13169914251918,4.299074324309144,0.08611548943389864,0.0062269648134887475,0.46538643394531937
40g,769539383,OLD_HIER_REFERENCE,V1,4,17,8.603227665276737,6.9566541115168965,0.03845064052585201,0.05438844290177037,0.0062269648134887475,0.46538643394531937
40g,769539383,OLD_HIER_REFERENCE,V1,5,17,20.915318952246906,16.41942385034572,-10.287005720831406,0.32144951715970016,0.0062269648134887475,0.46538643394531937
40g,769539383,OLD_HIER_REFERENCE,V2,1,18,9.501588950687514,7.425322488791513,4.676331146338892,0.06537277002934759,0.032869203600988946,0.06537277002934759
40g,769539383,OLD_HIER_REFERENCE,V2,2,18,11.64009533519772,9.899787755938434,9.309579319710322,0.09811095100061865,0.032869203600988946,0.06537277002934759
40g,769539383,OLD_HIER_REFERENCE,V2,3,17,9.792539084500483,8.122899602329824,0.8844731344634608,0.06558000633237489,0.032869203600988946,0.06537277002934759
40g,769539383,OLD_HIER_REFERENCE,V2,4,17,28.476830618118086,19.284459887574478,4.010426759342427,0.5545799077089071,0.032869203600988946,0.06537277002934759
40g,769539383,OLD_HIER_REFERENCE,V2,5,17,17.786660864774472,16.582336609700295,-9.407583154303202,0.2163563649287518,0.032869203600988946,0.06537277002934759
40g,769539383,HIER_CW_SHARED_LAMBDA_CORRECTED,V1,1,18,25.001460141709106,9.76574324748086,6.959749732369378,0.4761277457210798,0.006979721680440945,0.4761277457210798
40g,769539383,HIER_CW_SHARED_LAMBDA_CORRECTED,V1,2,18,9.606330992273692,7.579840958413445,6.0607655022649185,0.07029231340077023,0.006979721680440945,0.4761277457210798
40g,769539383,HIER_CW_SHARED_LAMBDA_CORRECTED,V1,3,17,10.995299070351457,8.109042238823141,3.9071297415415076,0.08697276020326333,0.006979721680440945,0.4761277457210798
40g,769539383,HIER_CW_SHARED_LAMBDA_CORRECTED,V1,4,17,8.908816639987485,7.195819928658011,0.1535987332381314,0.05709646239954839,0.006979721680440945,0.4761277457210798
40g,769539383,HIER_CW_SHARED_LAMBDA_CORRECTED,V1,5,17,20.742125925485958,16.14607270403028,-9.447842729012509,0.3095107182753383,0.006979721680440945,0.4761277457210798
40g,769539383,HIER_CW_SHARED_LAMBDA_CORRECTED,V2,1,18,9.21619460455435,7.224613843143073,4.2002539232317995,0.061115237915248415,0.031791982100571374,0.061115237915248415
40g,769539383,HIER_CW_SHARED_LAMBDA_CORRECTED,V2,2,18,11.51815737485124,9.771337736254173,9.113039111915006,0.09545798218323945,0.031791982100571374,0.061115237915248415
40g,769539383,HIER_CW_SHARED_LAMBDA_CORRECTED,V2,3,17,9.905616321246205,8.184513874657284,0.6806723341714102,0.06667847437758752,0.031791982100571374,0.061115237915248415
40g,769539383,HIER_CW_SHARED_LAMBDA_CORRECTED,V2,4,17,28.741221204930422,19.536980362432477,3.954907506182954,0.5613491694706567,0.031791982100571374,0.061115237915248415
40g,769539383,HIER_CW_SHARED_LAMBDA_CORRECTED,V2,5,17,17.803715819912078,16.572533544589948,-9.440277345094703,0.21539913605326794,0.031791982100571374,0.061115237915248415
40g,769539383,CORRECTED_JOINT_FULL128,V1,1,18,25.187019834449234,10.183499367648196,5.095732165422023,0.5293583278216022,0.012143048966571864,0.5293583278216022
40g,769539383,CORRECTED_JOINT_FULL128,V1,2,18,6.372443542302602,4.66831716719275,2.4676194451101647,0.03388505339507559,0.012143048966571864,0.5293583278216022
40g,769539383,CORRECTED_JOINT_FULL128,V1,3,17,9.702787419393832,7.185823946015957,2.7983703211274653,0.074193460979954,0.012143048966571864,0.5293583278216022
40g,769539383,CORRECTED_JOINT_FULL128,V1,4,17,9.24576694040233,7.267008487634925,3.5674079720852565,0.06736874879504917,0.012143048966571864,0.5293583278216022
40g,769539383,CORRECTED_JOINT_FULL128,V1,5,17,19.353867568055854,13.708022019292075,-5.364094160681296,0.2951944090083188,0.012143048966571864,0.5293583278216022
40g,769539383,CORRECTED_JOINT_FULL128,V2,1,18,8.560200631755109,6.466111561898411,0.3113447602543356,0.05302648957028338,0.03055866942783822,0.05302648957028338
40g,769539383,CORRECTED_JOINT_FULL128,V2,2,18,7.67114900471914,6.188418113441427,5.2000930183744885,0.04258393859875196,0.03055866942783822,0.05302648957028338
40g,769539383,CORRECTED_JOINT_FULL128,V2,3,17,10.46952803695293,8.370725043383487,0.8709995755358226,0.07491272836117621,0.03055866942783822,0.05302648957028338
40g,769539383,CORRECTED_JOINT_FULL128,V2,4,17,31.431031608959007,22.66743258845848,7.353607271657291,0.6751786126007013,0.03055866942783822,0.05302648957028338
40g,769539383,CORRECTED_JOINT_FULL128,V2,5,17,15.0255289734846,13.845154614475206,-5.227931792341984,0.15429823086908698,0.03055866942783822,0.05302648957028338
40g,769539383,BALANCED_JOINT_FULL128,V1,1,18,25.842950683900746,9.996859786736287,5.5411354028787425,0.5533726157360688,0.009621610699263082,0.5533726157360688
40g,769539383,BALANCED_JOINT_FULL128,V1,2,18,7.016484033079893,5.360657228692999,2.813532215730443,0.04079176985097819,0.009621610699263082,0.5533726157360688
40g,769539383,BALANCED_JOINT_FULL128,V1,3,17,9.621049010849797,6.763370523175256,2.3815915482146846,0.07243604609680819,0.009621610699263082,0.5533726157360688
40g,769539383,BALANCED_JOINT_FULL128,V1,4,17,8.350280566288973,6.472411928464663,2.8914352335983473,0.05456473095469586,0.009621610699263082,0.5533726157360688
40g,769539383,BALANCED_JOINT_FULL128,V1,5,17,18.87637408167116,13.171979974237114,-6.414118904082007,0.27883483736144893,0.009621610699263082,0.5533726157360688
40g,769539383,BALANCED_JOINT_FULL128,V2,1,18,8.304024752886853,6.152191402589963,-0.3068988915318482,0.05136629692868526,0.029678010696359555,0.05136629692868526
40g,769539383,BALANCED_JOINT_FULL128,V2,2,18,6.384321791151879,5.1009071423054495,3.7884745204389056,0.030362010447875877,0.029678010696359555,0.05136629692868526
40g,769539383,BALANCED_JOINT_FULL128,V2,3,17,10.018046396406222,7.994071932657577,0.6736292993433244,0.07060630452406719,0.029678010696359555,0.05136629692868526
40g,769539383,BALANCED_JOINT_FULL128,V2,4,17,31.43831283714173,22.0508694042165,7.081899717061113,0.6953378437876114,0.029678010696359555,0.05136629692868526
40g,769539383,BALANCED_JOINT_FULL128,V2,5,17,14.714669714799037,13.33406194897258,-4.749815270268955,0.1523275443117602,0.029678010696359555,0.05136629692868526
40g,769539383,A2_HIER_SHRINK_ORIGINAL,V1,1,18,25.187019834449234,10.183499367648196,5.095732165422023,0.5293583278216022,0.012143048966571864,0.5293583278216022
40g,769539383,A2_HIER_SHRINK_ORIGINAL,V1,2,18,6.372443542302602,4.66831716719275,2.4676194451101647,0.03388505339507559,0.012143048966571864,0.5293583278216022
40g,769539383,A2_HIER_SHRINK_ORIGINAL,V1,3,17,9.702787419393832,7.185823946015957,2.7983703211274653,0.074193460979954,0.012143048966571864,0.5293583278216022
40g,769539383,A2_HIER_SHRINK_ORIGINAL,V1,4,17,9.24576694040233,7.267008487634925,3.5674079720852565,0.06736874879504917,0.012143048966571864,0.5293583278216022
40g,769539383,A2_HIER_SHRINK_ORIGINAL,V1,5,17,19.353867568055854,13.708022019292075,-5.364094160681296,0.2951944090083188,0.012143048966571864,0.5293583278216022
40g,769539383,A2_HIER_SHRINK_ORIGINAL,V2,1,18,8.560200631755109,6.466111561898411,0.3113447602543356,0.05302648957028338,0.03055866942783822,0.05302648957028338
40g,769539383,A2_HIER_SHRINK_ORIGINAL,V2,2,18,7.67114900471914,6.188418113441427,5.2000930183744885,0.04258393859875196,0.03055866942783822,0.05302648957028338
40g,769539383,A2_HIER_SHRINK_ORIGINAL,V2,3,17,10.46952803695293,8.370725043383487,0.8709995755358226,0.07491272836117621,0.03055866942783822,0.05302648957028338
40g,769539383,A2_HIER_SHRINK_ORIGINAL,V2,4,17,31.431031608959007,22.66743258845848,7.353607271657291,0.6751786126007013,0.03055866942783822,0.05302648957028338
40g,769539383,A2_HIER_SHRINK_ORIGINAL,V2,5,17,15.0255289734846,13.845154614475206,-5.227931792341984,0.15429823086908698,0.03055866942783822,0.05302648957028338
40g,769539383,A3_HIER_SHRINK_BALANCED,V1,1,18,25.842950683900746,9.996859786736287,5.5411354028787425,0.5533726157360688,0.009621610699263082,0.5533726157360688
40g,769539383,A3_HIER_SHRINK_BALANCED,V1,2,18,7.016484033079893,5.360657228692999,2.813532215730443,0.04079176985097819,0.009621610699263082,0.5533726157360688
40g,769539383,A3_HIER_SHRINK_BALANCED,V1,3,17,9.621049010849797,6.763370523175256,2.3815915482146846,0.07243604609680819,0.009621610699263082,0.5533726157360688
40g,769539383,A3_HIER_SHRINK_BALANCED,V1,4,17,8.350280566288973,6.472411928464663,2.8914352335983473,0.05456473095469586,0.009621610699263082,0.5533726157360688
40g,769539383,A3_HIER_SHRINK_BALANCED,V1,5,17,18.87637408167116,13.171979974237114,-6.414118904082007,0.27883483736144893,0.009621610699263082,0.5533726157360688
40g,769539383,A3_HIER_SHRINK_BALANCED,V2,1,18,8.304024752886853,6.152191402589963,-0.3068988915318482,0.05136629692868526,0.029678010696359555,0.05136629692868526
40g,769539383,A3_HIER_SHRINK_BALANCED,V2,2,18,6.384321791151879,5.1009071423054495,3.7884745204389056,0.030362010447875877,0.029678010696359555,0.05136629692868526
40g,769539383,A3_HIER_SHRINK_BALANCED,V2,3,17,10.018046396406222,7.994071932657577,0.6736292993433244,0.07060630452406719,0.029678010696359555,0.05136629692868526
40g,769539383,A3_HIER_SHRINK_BALANCED,V2,4,17,31.43831283714173,22.0508694042165,7.081899717061113,0.6953378437876114,0.029678010696359555,0.05136629692868526
40g,769539383,A3_HIER_SHRINK_BALANCED,V2,5,17,14.714669714799037,13.33406194897258,-4.749815270268955,0.1523275443117602,0.029678010696359555,0.05136629692868526
40g,769539383,paper_style_current_v2,V1,1,18,23.28340151911303,9.333858333333334,7.563878999999998,0.5353302849047704,0.01418312006905517,0.5353302849047704
40g,769539383,paper_style_current_v2,V1,2,18,6.326139250170679,4.933101611111111,2.4913558333333334,0.039519046053348175,0.01418312006905517,0.5353302849047704
40g,769539383,paper_style_current_v2,V1,3,17,6.975494137810964,4.914478764705883,0.5126386470588237,0.04537904275218811,0.01418312006905517,0.5353302849047704
40g,769539383,paper_style_current_v2,V1,4,17,9.631297266750455,7.809260529411765,1.6521255882352937,0.08651172049950752,0.01418312006905517,0.5353302849047704
40g,769539383,paper_style_current_v2,V1,5,17,17.73265065316564,12.186289000000002,-5.467230764705883,0.2932599057901859,0.01418312006905517,0.5353302849047704
40g,769539383,paper_style_current_v2,V2,1,18,10.738532408448307,7.419945277777779,4.963564611111112,0.09364919142587406,0.016759395162676993,0.09364919142587406
40g,769539383,paper_style_current_v2,V2,2,18,6.934137724368704,5.011698222222222,2.9247394444444432,0.03904802693498287,0.016759395162676993,0.09364919142587406
40g,769539383,paper_style_current_v2,V2,3,17,8.407989692411594,6.422697941176471,0.8812538235294115,0.05422192415371135,0.016759395162676993,0.09364919142587406
40g,769539383,paper_style_current_v2,V2,4,17,27.819667113209672,19.569903294117648,3.3024085882352914,0.5936007512384693,0.016759395162676993,0.09364919142587406
40g,769539383,paper_style_current_v2,V2,5,17,16.916179657447323,13.508846352941172,-3.7650775294117653,0.21948010624696232,0.016759395162676993,0.09364919142587406
40g,1425370602,OLD_HIER_REFERENCE,V1,1,20,6.463948015173358,4.903895551459167,1.9468630590518052,0.03201127010798301,0.012761646537046086,0.03201127010798301
40g,1425370602,OLD_HIER_REFERENCE,V1,2,19,25.456268727184916,12.510925463611873,9.883882775526137,0.4716504954116021,0.012761646537046086,0.03201127010798301
40g,1425370602,OLD_HIER_REFERENCE,V1,3,19,12.883059316903777,9.017529767119996,6.288321419394231,0.12080052282046617,0.012761646537046086,0.03201127010798301
40g,1425370602,OLD_HIER_REFERENCE,V1,4,19,8.713801701123074,6.5219868265831735,3.6484358330785316,0.0552644874042003,0.012761646537046086,0.03201127010798301
40g,1425370602,OLD_HIER_REFERENCE,V1,5,19,20.97707424963378,17.461492020127434,-8.866286567491214,0.3202732242557486,0.012761646537046086,0.03201127010798301
40g,1425370602,OLD_HIER_REFERENCE,V2,1,20,9.271054550408312,6.98590142010177,2.3881588847056787,0.04271505276631105,0.020108272708016798,0.04271505276631105
40g,1425370602,OLD_HIER_REFERENCE,V2,2,19,14.508189304031161,10.671367041475316,7.276988539447204,0.09937398524175742,0.020108272708016798,0.04271505276631105
40g,1425370602,OLD_HIER_REFERENCE,V2,3,19,15.658624333600153,11.557024432081501,9.279413707087524,0.11575865970142438,0.020108272708016798,0.04271505276631105
40g,1425370602,OLD_HIER_REFERENCE,V2,4,19,18.74885714208,14.49853434903128,-2.3865653553257204,0.16595711616350278,0.020108272708016798,0.04271505276631105
40g,1425370602,OLD_HIER_REFERENCE,V2,5,19,34.93507444209883,28.968547381047888,-6.407573210357727,0.5761951861270042,0.020108272708016798,0.04271505276631105
40g,1425370602,HIER_CW_SHARED_LAMBDA_CORRECTED,V1,1,20,6.558004346470713,5.270488118137178,1.0796201570141308,0.03226702969266685,0.011808932871717154,0.03226702969266685
40g,1425370602,HIER_CW_SHARED_LAMBDA_CORRECTED,V1,2,19,25.810190950218495,12.671152771732674,9.429990018827786,0.474811937028223,0.011808932871717154,0.03226702969266685
40g,1425370602,HIER_CW_SHARED_LAMBDA_CORRECTED,V1,3,19,13.260134031909134,9.32238198598537,6.136502578143433,0.12532422321489492,0.011808932871717154,0.03226702969266685
40g,1425370602,HIER_CW_SHARED_LAMBDA_CORRECTED,V1,4,19,9.015681284314581,6.648710083310608,3.849638339922055,0.05793437079076581,0.011808932871717154,0.03226702969266685
40g,1425370602,HIER_CW_SHARED_LAMBDA_CORRECTED,V1,5,19,20.843693021730264,17.319416354886553,-7.940787826295437,0.30966243927344944,0.011808932871717154,0.03226702969266685
40g,1425370602,HIER_CW_SHARED_LAMBDA_CORRECTED,V2,1,20,9.305643152959748,7.100608455593618,2.017594397092696,0.04287238674913586,0.019097837401409436,0.04287238674913586
40g,1425370602,HIER_CW_SHARED_LAMBDA_CORRECTED,V2,2,19,14.196192786059632,10.449694539129059,6.9822426651569565,0.09478775888430441,0.019097837401409436,0.04287238674913586
40g,1425370602,HIER_CW_SHARED_LAMBDA_CORRECTED,V2,3,19,15.549980033063289,11.52908427013781,9.114055984731829,0.11372819582287799,0.019097837401409436,0.04287238674913586
40g,1425370602,HIER_CW_SHARED_LAMBDA_CORRECTED,V2,4,19,19.1953833991118,14.804911966401942,-2.6040037502874873,0.1733013955601932,0.019097837401409436,0.04287238674913586
40g,1425370602,HIER_CW_SHARED_LAMBDA_CORRECTED,V2,5,19,34.9741220814576,28.984676690931696,-6.8867009598768165,0.5753102629834883,0.019097837401409436,0.04287238674913586
40g,1425370602,CORRECTED_JOINT_FULL128,V1,1,20,5.208802173558293,4.080497022414427,0.4889093994201737,0.02204053562727684,0.008536100885075738,0.02204053562727684
40g,1425370602,CORRECTED_JOINT_FULL128,V1,2,19,25.10541428367157,11.32008661335035,8.401002841056846,0.48641259003503445,0.008536100885075738,0.02204053562727684
40g,1425370602,CORRECTED_JOINT_FULL128,V1,3,19,11.391201913363693,6.99195691505921,4.970030546814084,0.10014035406182381,0.008536100885075738,0.02204053562727684
40g,1425370602,CORRECTED_JOINT_FULL128,V1,4,19,9.50973469264471,7.134027477828172,4.288488666634165,0.06979218973165895,0.008536100885075738,0.02204053562727684
40g,1425370602,CORRECTED_JOINT_FULL128,V1,5,19,20.414215009973518,16.374208019794715,-6.313238136381637,0.3216143305442061,0.008536100885075738,0.02204053562727684
40g,1425370602,CORRECTED_JOINT_FULL128,V2,1,20,6.551509230607092,5.262227178149809,1.7399398355673585,0.02257899787874364,0.013321939374324325,0.02257899787874364
40g,1425370602,CORRECTED_JOINT_FULL128,V2,2,19,11.832395751491392,8.271396643328288,6.65205568796037,0.0699666253230285,0.013321939374324325,0.02257899787874364
40g,1425370602,CORRECTED_JOINT_FULL128,V2,3,19,13.069677792988088,8.145130143040154,6.723679084460869,0.0853641097809498,0.013321939374324325,0.02257899787874364
40g,1425370602,CORRECTED_JOINT_FULL128,V2,4,19,18.097516057785743,14.509865906415502,-1.9866237142178924,0.16367543162303375,0.013321939374324325,0.02257899787874364
40g,1425370602,CORRECTED_JOINT_FULL128,V2,5,19,36.29752617795056,29.668633665656323,-4.808070643644501,0.6584148353942444,0.013321939374324325,0.02257899787874364
40g,1425370602,BALANCED_JOINT_FULL128,V1,1,20,6.408507833211534,4.661033798943555,2.9497981109623455,0.03486880956488947,0.01669505361264501,0.03486880956488947
40g,1425370602,BALANCED_JOINT_FULL128,V1,2,19,24.344596358536297,11.578725805251361,9.626259499004725,0.47802657747564137,0.01669505361264501,0.03486880956488947
40g,1425370602,BALANCED_JOINT_FULL128,V1,3,19,9.60573854074456,5.9387072731381805,4.423041123214567,0.0744232120102785,0.01669505361264501,0.03486880956488947
40g,1425370602,BALANCED_JOINT_FULL128,V1,4,19,8.636645430463616,6.677514698238464,4.42723344019541,0.06016405058619173,0.01669505361264501,0.03486880956488947
40g,1425370602,BALANCED_JOINT_FULL128,V1,5,19,20.905800664655906,17.52889606330413,-11.712847269137757,0.35251735036299897,0.01669505361264501,0.03486880956488947
40g,1425370602,BALANCED_JOINT_FULL128,V2,1,20,6.483022728407542,5.516103273372758,2.636406502577191,0.022365039260745727,0.013128913370211624,0.022365039260745727
40g,1425370602,BALANCED_JOINT_FULL128,V2,2,19,13.183617468644357,9.57762828259217,8.955693683824263,0.08786327119343018,0.013128913370211624,0.022365039260745727
40g,1425370602,BALANCED_JOINT_FULL128,V2,3,19,13.497025303447291,9.232103011009897,8.264760687236722,0.09209038868436384,0.013128913370211624,0.022365039260745727
40g,1425370602,BALANCED_JOINT_FULL128,V2,4,19,17.81317039250108,13.883519070991625,-1.0633629145084444,0.16040600632766114,0.013128913370211624,0.022365039260745727
40g,1425370602,BALANCED_JOINT_FULL128,V2,5,19,35.50540331394973,29.092998431462235,-4.4228211678806915,0.6372752945337992,0.013128913370211624,0.022365039260745727
40g,1425370602,A2_HIER_SHRINK_ORIGINAL,V1,1,20,5.351202548531648,4.133697331061616,0.6365870888186631,0.023007595853120424,0.00923700152446773,0.023007595853120424
40g,1425370602,A2_HIER_SHRINK_ORIGINAL,V1,2,19,25.23476490274095,11.452702483784226,8.658249635499583,0.4860607938066035,0.00923700152446773,0.023007595853120424
40g,1425370602,A2_HIER_SHRINK_ORIGINAL,V1,3,19,11.779031983571057,7.492658986016163,5.2616485546464205,0.10590373275466146,0.00923700152446773,0.023007595853120424
40g,1425370602,A2_HIER_SHRINK_ORIGINAL,V1,4,19,9.333079766946419,6.928732073658296,4.178776084956137,0.0664878088952622,0.00923700152446773,0.023007595853120424
40g,1425370602,A2_HIER_SHRINK_ORIGINAL,V1,5,19,20.42847755648727,16.55896327951165,-6.720125558860082,0.3185400686903524,0.00923700152446773,0.023007595853120424
40g,1425370602,A2_HIER_SHRINK_ORIGINAL,V2,1,20,6.562801712234669,5.291172324683376,1.8093534759486922,0.022588631486359808,0.012095487805223813,0.022588631486359808
40g,1425370602,A2_HIER_SHRINK_ORIGINAL,V2,2,19,12.378236305425043,8.798828277141917,6.734602432259515,0.07634006031672694,0.012095487805223813,0.022588631486359808
40g,1425370602,A2_HIER_SHRINK_ORIGINAL,V2,3,19,13.60665516537009,8.976951351530213,7.321273309528609,0.09224391295553308,0.012095487805223813,0.022588631486359808
40g,1425370602,A2_HIER_SHRINK_ORIGINAL,V2,4,19,18.307459739248653,14.510107866131214,-2.140968723235291,0.16699025797823439,0.012095487805223813,0.022588631486359808
40g,1425370602,A2_HIER_SHRINK_ORIGINAL,V2,5,19,35.8917753657195,29.49764442197517,-5.327728222702582,0.6418371372631457,0.012095487805223813,0.022588631486359808
40g,1425370602,A3_HIER_SHRINK_BALANCED,V1,1,20,6.408507833211534,4.661033798943555,2.9497981109623455,0.03486880956488947,0.01669505361264501,0.03486880956488947
40g,1425370602,A3_HIER_SHRINK_BALANCED,V1,2,19,24.344596358536297,11.578725805251361,9.626259499004725,0.47802657747564137,0.01669505361264501,0.03486880956488947
40g,1425370602,A3_HIER_SHRINK_BALANCED,V1,3,19,9.60573854074456,5.9387072731381805,4.423041123214567,0.0744232120102785,0.01669505361264501,0.03486880956488947
40g,1425370602,A3_HIER_SHRINK_BALANCED,V1,4,19,8.636645430463616,6.677514698238464,4.42723344019541,0.06016405058619173,0.01669505361264501,0.03486880956488947
40g,1425370602,A3_HIER_SHRINK_BALANCED,V1,5,19,20.905800664655906,17.52889606330413,-11.712847269137757,0.35251735036299897,0.01669505361264501,0.03486880956488947
40g,1425370602,A3_HIER_SHRINK_BALANCED,V2,1,20,6.483022728407542,5.516103273372758,2.636406502577191,0.022365039260745727,0.013128913370211624,0.022365039260745727
40g,1425370602,A3_HIER_SHRINK_BALANCED,V2,2,19,13.183617468644357,9.57762828259217,8.955693683824263,0.08786327119343018,0.013128913370211624,0.022365039260745727
40g,1425370602,A3_HIER_SHRINK_BALANCED,V2,3,19,13.497025303447291,9.232103011009897,8.264760687236722,0.09209038868436384,0.013128913370211624,0.022365039260745727
40g,1425370602,A3_HIER_SHRINK_BALANCED,V2,4,19,17.81317039250108,13.883519070991625,-1.0633629145084444,0.16040600632766114,0.013128913370211624,0.022365039260745727
40g,1425370602,A3_HIER_SHRINK_BALANCED,V2,5,19,35.50540331394973,29.092998431462235,-4.4228211678806915,0.6372752945337992,0.013128913370211624,0.022365039260745727
40g,1425370602,paper_style_current_v2,V1,1,20,5.804504668111643,4.50629785,1.9721275499999997,0.0273223368546734,0.014108021512539577,0.0273223368546734
40g,1425370602,paper_style_current_v2,V1,2,19,25.70909870724905,10.232033263157895,8.201551157894734,0.5091958090155746,0.014108021512539577,0.0273223368546734
40g,1425370602,paper_style_current_v2,V1,3,19,9.687615249831461,6.789134631578949,4.068260842105263,0.07230109611929365,0.014108021512539577,0.0273223368546734
40g,1425370602,paper_style_current_v2,V1,4,19,8.176221996474174,6.175151105263157,2.9983340526315785,0.05150109541486337,0.014108021512539577,0.0273223368546734
40g,1425370602,paper_style_current_v2,V1,5,19,20.998062022303362,16.35710236842105,-5.516049736842104,0.339679662595595,0.014108021512539577,0.0273223368546734
40g,1425370602,paper_style_current_v2,V2,1,20,5.802250120927539,4.8789834500000016,2.5882658500000004,0.019288925151078086,0.009394110512196886,0.019288925151078086
40g,1425370602,paper_style_current_v2,V2,2,19,8.251210346099917,6.430395684210527,5.018690421052632,0.03705732427560949,0.009394110512196886,0.019288925151078086
40g,1425370602,paper_style_current_v2,V2,3,19,9.269811348903016,6.745970631578947,5.513256315789473,0.046771417509245905,0.009394110512196886,0.019288925151078086
40g,1425370602,paper_style_current_v2,V2,4,19,17.3840976860026,12.75293657894737,-2.174386578947369,0.16449134363398152,0.009394110512196886,0.019288925151078086
40g,1425370602,paper_style_current_v2,V2,5,19,36.681925624024345,28.499024526315786,-7.193107684210525,0.7323909894300852,0.009394110512196886,0.019288925151078086
40g,536279090,OLD_HIER_REFERENCE,V1,1,20,7.559430773236388,5.3685994509360855,2.8012460816742473,0.11104343825985513,0.0693786844390697,0.11104343825985513
40g,536279090,OLD_HIER_REFERENCE,V1,2,20,7.751138897533372,6.277337654746563,3.834567003599763,0.11674700568592064,0.0693786844390697,0.11104343825985513
40g,536279090,OLD_HIER_REFERENCE,V1,3,20,7.599959792240318,5.375753946612529,3.0382955635512396,0.11223732339810369,0.0693786844390697,0.11104343825985513
40g,536279090,OLD_HIER_REFERENCE,V1,4,20,10.386195176002476,7.788905507537083,0.7387853070622162,0.20961756464953052,0.0693786844390697,0.11104343825985513
