outer_seed,strategy,round,member_seed,init_source_sha256,expected_source_sha256,source_reset_pass,checkpoint_sha256
525,pretrained_hybrid,4,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,917ecad4a62f1100d8e5dc35a5cae812509c4516c35bbfa4b691edcce496f6bd
525,pretrained_hybrid,4,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,fcd6a626164d270129ebf7a8e2c5755665a4f02cba2244230877bd1258cd3ebb
525,pretrained_hybrid,5,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,ea2e8615307e52254d7b74fa613350dc0c4b58b6d01fc5ea763a01705b9f6eb7
525,pretrained_hybrid,5,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,22f2102304565496ea088978a20eb4c8faee0e4d6ee5a8c809d315a05d7a0d2e
525,pretrained_hybrid,5,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,4ad8485554fcfb1ef1c96c9936ef514954fefe0688a74a59dc717f78773a98da
525,pretrained_hybrid,6,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,d9bbaa3efc878f6826aa17b1a1284d1c5d208a757ecc15b91015532e62990053
525,pretrained_hybrid,6,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,2606e1cfa67fd32fc4f77af4b426ca5afe4277d6391cbcf569307808dab22b4d
525,pretrained_hybrid,6,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,eb564e5acefea13911be891d37c9a170018d8159c2a4ed86a4fd499bb9be8333
525,pretrained_hybrid,7,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,b39a482918fa19c0f8ee0b59c4d20176694e8e482a009ddb5ad6641eec1070d4
525,pretrained_hybrid,7,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,ca6176345282ffe3bc7918d0d7760d4910f2052dbd809cc2a7267101d98b80ad
525,pretrained_hybrid,7,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,222ea0746052a4cce50dc2e2385951e791a5263ed7a9fabccbab5d901dc42f92
525,pretrained_quantile_width,1,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,7771b4fe5ad1ae5297de637a82fd2b9eb9ceea10d14d5f7a54cc201536fb0560
525,pretrained_quantile_width,1,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,f4b507b2c9f2b9423a74b1bed7211f175e0d1afdf433609e7aefa54254343332
525,pretrained_quantile_width,1,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,7616c7215cc2189095a7cf2261b1271c645b29ca9a394d87b4c9e15cb15e841a
525,pretrained_quantile_width,2,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,05268eea22a797c4985d51d50ab8802dcfcd99ed39a86ad3d328c9d5fc206174
525,pretrained_quantile_width,2,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,d561fecd8f327641477b8df33f1f4086e73392af9cb127ec57e43f51f0550c90
525,pretrained_quantile_width,2,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,03a84acd25c7d0f9ab330a0a9bf72dbe5504e2a628acad279afb3beadc45b425
525,pretrained_quantile_width,3,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,dc37125b701f34e93346cb0f1e77df7e9833581feb4b6257def6b76c17eca2ba
525,pretrained_quantile_width,3,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,c5e43d10c8b08495b43875bcdc2c293f7df26ff23a807a6674b266d5eabc52c7
525,pretrained_quantile_width,3,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,abcb13cd5ebe94ffbe75ac8099a1d629a2829f399d5624a32e7747c3a51a598c
525,pretrained_quantile_width,4,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,c8d66278102a0649902fc39f969e7e307e90e08cc2a1e2ee8922b6bf8bb8825c
525,pretrained_quantile_width,4,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,e1e76b6f786a00759f9b6b4f48707105e4f2e1232588ccf4ae0fe95812028573
525,pretrained_quantile_width,4,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,409d2000e2d4da1015ee0550675639499041fe4c55408c60f88200abf239ddbf
525,pretrained_quantile_width,5,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,fff238544a70fba510b95a2469f4a92652de750fbd2a6737373c15163fc8a865
525,pretrained_quantile_width,5,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,4ceadb7676f472a8891b90848bc7b689bf40920986f5b17fbc1e23d4fa2c7365
525,pretrained_quantile_width,5,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,8f68c2bc396a3e9bc6e7f31c1b8e152cdd5284b8d4fb7c5297a52aed17d4075c
525,pretrained_quantile_width,6,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,8075974e890afe4852dddd59a3b1583feb1199e7b0608914ee9177dff763439d
525,pretrained_quantile_width,6,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,434d09c682388f46b44d77cc0549991191e9fbe3b05d9339b2124725337ec448
525,pretrained_quantile_width,6,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,4bd19298443402b9d4c909acb0e6e75bac01c3b642cc84f40db2857134e9941f
525,pretrained_quantile_width,7,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,fe6bded63e011cb721d84a3041ab556b013ca7d6c99d515759cf080de99f3f70
525,pretrained_quantile_width,7,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,8c899fd2b26a310e9afb4ee5dd6b974879933bdec37ef824c523c079d1ce6f7f
525,pretrained_quantile_width,7,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,b306ca7fcfa931160000841d456e4a49e58b2ecbacc8851ca9ef3fc2c3cc0477
1101,pretrained_shared_round0,0,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,5de08e5887de06d089d5df49dc9441b317445647fefb45b4532c4226ca6ce511
1101,pretrained_shared_round0,0,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,b6727b8b768ce5d3a3ffa66fc05e61264f50bcaddfd1254c29e230fa01eba399
1101,pretrained_shared_round0,0,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,ae195a66c8c733b0e80e331130b56cbbd2d8c06cf9ce85e68edf20ada2b68cbb
1101,pretrained_random,1,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,f983f4c20150bddb036f4d231a8af6c3615e5f3fef20fd20cfd2d3b5ff7c562b
1101,pretrained_random,1,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,1fa59b46ba97d6417162a5faa62762a1d8d0c3c60a1521f1008f0bf891826ee5
1101,pretrained_random,1,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,1e69ff911d61084698a89f67a9a39a129c869f95a45e78d8d0cef891f213c5ba
1101,pretrained_random,2,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,f0046acd5c664ca26521bd3650523d0c79fc804c54791100bb8ce1054e357438
1101,pretrained_random,2,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,4104cda2b6a2371b951d63783bf5fa4e1330ce0dd403d6b00033b74173087b8c
1101,pretrained_random,2,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,04c730fb9f7c9900d80622eb54ec37074efa7a23d2886956822d126080e693b4
1101,pretrained_random,3,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,23147731dac88249d99024c94aa30cfc9ac894a2e6330de8cb20ada8e7f258e0
1101,pretrained_random,3,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,4656f61869d31af396bcbc7e49b36105e374999335e10a3a700e3067610419b2
1101,pretrained_random,3,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,4ec8f595d5c1d95fd25513db02688a90e64dbf96fea1eb7d7965ced7e940fe7a
1101,pretrained_random,4,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,4a84a9936cc3590cde2588cbcdba6ec0fed7bcdc25af8385866a5a2a87da8428
1101,pretrained_random,4,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,1fbcceaaf933b03da93a11db4423f64e79ca9ecc70c9317ea79e793a994d5d7e
1101,pretrained_random,4,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,37e16a16b1998114a2f3c9f5263df1a7ad90897d91a477580e720cf585d15002
1101,pretrained_random,5,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,e25687fdc1928133d41a4438369dd306040dc2c015a2d212726a44c02386827e
1101,pretrained_random,5,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,1d49a54ff9c7b0c7a29017d1570f22169eac1ffa7fd815b11f1d88f3e38016d3
1101,pretrained_random,5,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,2233ef8cec7b79ae75f0c0d8fc17ebd528013ee25551e915382396332ebb9872
1101,pretrained_random,6,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,5a7a6193f574e47051e0b5bea63523ade77bd5363376d49632e6d8e8d38731b3
1101,pretrained_random,6,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,f40684e8f0613eaf1f0bce6a9a65e5fa4d8f66561d72634301076bb0eb8d3dda
1101,pretrained_random,6,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,82d7cebc53c29d78734f2f1c6d6feb7d54de99c966f23a86714eeb0b852ad7d5
1101,pretrained_random,7,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,d303c5c6dec0d021c9c07724e19d72ef06bce995bd1dc0cc24689ff5fb3446c9
1101,pretrained_random,7,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,36aea308dc70d8ad83bc1f040d711b6ef827a92d4bc8c4c10bd192cc673d3a8d
1101,pretrained_random,7,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,4d2da9342bc17367f9f4d61c75c1c23e002b9fa2f5e3b9a7e9a5c49512843929
1101,pretrained_coverage,1,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,cc8e9a4d6fc2aaf47255d562cd40b83a8d9d688b454e33783c29b3d860eec7b4
1101,pretrained_coverage,1,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,0b37f25304b4c475918028a85d4edf168f3a10c8d7e0fc6bd602b7ba26865a1d
1101,pretrained_coverage,1,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,2cf797232dddc5e5b61ef866df17cf2bf00c84dea5a28f256e9ca52531c354d6
1101,pretrained_coverage,2,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,5d4f28d93859f7c9349dbf90b2ce373a1c4e62cac6ddc544221ea125e136c5e7
1101,pretrained_coverage,2,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,d6dd21eebb174ab64e93554b26afd721b24dd40124b30dabfaa9fa157d5b9a8d
1101,pretrained_coverage,2,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,0663317ee7b67f85c321e973d4b24211ee281d335fd9c435b95da56fe77ba3e0
1101,pretrained_coverage,3,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,1c7ecca94ab40bd6076ec4b7b8ee744c705c3c82e80c9d3b602a124d01265e66
1101,pretrained_coverage,3,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,395d15896aafb25203d45e482061f96d6cc4ddd8471df3d1db8d6ab9966d9928
1101,pretrained_coverage,3,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,56ead952a62f61deece2f2693d09369a4610412dbf24b15ff17522d8a1db3549
1101,pretrained_coverage,4,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,ad90e8ea6de8332e49a51c37c68cd382755220d99b408c3749f23132eb4ae980
1101,pretrained_coverage,4,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,90e05c057b3ef03a00572d86e1be4f7225eb40d9f5010e4f0685a0e851ee3efa
1101,pretrained_coverage,4,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,1c1d3f9089cb7152900b3ac346693140647e27740461986427eed294138652d2
1101,pretrained_coverage,5,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,7b1e5dada326c65116b660a194784c1461f0a641a3d4e06422b42de5fb0d1248
1101,pretrained_coverage,5,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,89ec041dc8ff3940f6b4c71297df0911e1d712dc2e33737811f52658de82587c
1101,pretrained_coverage,5,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,6480139b17f704544cc6661ff8b6861c07f32602a7c7d34adf91a81fdd232c5c
1101,pretrained_coverage,6,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,7a24b9895b3bcef1cadcdce7d0732b6482149472f60b585a818a13c9e8233ac9
1101,pretrained_coverage,6,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,ebc08b6d1dd1c1326664b92447de93fba4d4c4fdca7abe2cd2f9888db0247408
1101,pretrained_coverage,6,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,2c9e628996fb622e71ec9d8cf4cd3b2949d55cc3f7e70479e9216f700f272b4c
1101,pretrained_coverage,7,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,abc2f25b2dd2979e3b8991db864ce06e5d64a5895565a066ab9ccf1d3e616b43
1101,pretrained_coverage,7,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,6925cb13247de8d428f2ce2cb6d4c0d050bc18e9f2e463db55bb1fafb849e1a5
1101,pretrained_coverage,7,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,57dbc759077964621811a0d26b7882367a5df2974494bc31e19835f361310ce9
1101,pretrained_ensemble,1,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,bec34d12f20b3e91bae31291a5fd7ae214d5e5e339623a44923122289ba11a9f
1101,pretrained_ensemble,1,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,715f2115cfdf4751ba7a14cdbfdc9f50cbe5c744c81f49400b71c428466955f0
1101,pretrained_ensemble,1,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,47ec5100a97420e6382a594ce595b59f0c0e0c7b1d7849adcb080591c790979e
1101,pretrained_ensemble,2,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,91c9fc8390203d14b9c75de3443327141daf859bfdf072859564b4227eed53ad
1101,pretrained_ensemble,2,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,801774f29948e714ddaea2bf8c368516e3975bb8a4732660354898df99a89753
1101,pretrained_ensemble,2,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,0bf2d9e3f30da8e959208057b669ea5c3c07fc2c19df5eefbeab34d67e8d04a0
1101,pretrained_ensemble,3,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,92b524b95b27e4cb14c699f7898fb9bfb0a0342496970a983931c50d5cb40162
1101,pretrained_ensemble,3,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,8ce50bc6843b12b0d002000fb2843f0427d7103d64cce6dc84f34e910f23df26
1101,pretrained_ensemble,3,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,eb2ab196a10381b51e91cd93d2c33132f05dd82a5862fe82b06aaba63ed0aeab
1101,pretrained_ensemble,4,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,5d4b05e5072ccc46608a6b86ce20d93c572a780453117031706d58813114df3c
1101,pretrained_ensemble,4,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,0054ef37308a4da22267aa4f43f2c8e558d240486068bf4046ee8261aef0cdc6
1101,pretrained_ensemble,4,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,52f559ebb232299aab27ca6f4c44ae39f6b8d6c76bad5d91aba8db8f7f26efd3
1101,pretrained_ensemble,5,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,5491ea304e274f3dffcb710c94728f75ab78aa06991ced9894c3c4db5e49edf4
1101,pretrained_ensemble,5,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,d423bb24ff7e66c8749dc03e6a46ca3317f9511913de71b0b85b34964cfd17f0
1101,pretrained_ensemble,5,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,403d814ee97f50d653c94744e67acf04096af2504eeeddbaad9b4d2799969bbf
1101,pretrained_ensemble,6,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,fc0181adfc365fdcf680ebd8faa3ca27f3b96ce6150b94dd1b6800e581ca4713
