outer_seed,strategy,round,member_seed,fit_seed,frozen_parameters_sha256_before,frozen_parameters_sha256_after,trainable_parameters_sha256_before,trainable_parameters_sha256_after,frozen_unchanged,trainable_changed
525,pretrained_coverage,5,42,52550042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,8439a610c1cab39a09500aa87d59d8956a66195c5ee74a886a44e91d0e817880,True,True
525,pretrained_coverage,5,525,52550525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,0fdc62c83000bb5a69b4277db0be331ca261d38c0bb3e1d436dbcc2a45d358ab,True,True
525,pretrained_coverage,5,1101,52551101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,00a13145e6d1cbf4ddc3f8dc5f41069e9c140d7f6fe1889904af31ae58c4f8cf,True,True
525,pretrained_coverage,6,42,52560042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,4471563a310afed7f6614618f83f31c128bb6fb81b6fc0b1f5c94a03ac32c3f8,True,True
525,pretrained_coverage,6,525,52560525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,7733f6c9f907d0c77816ab189d5f2602bf9a04a979a9074439012a67f5b70334,True,True
525,pretrained_coverage,6,1101,52561101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,ceb6bfc0476643bef6fb30425127b1e0bcdec08f6a3eae5200309815f342179a,True,True
525,pretrained_coverage,7,42,52570042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,218a9c1e86e78562d53d1f7c1b7bc371b9d77633a2aee1cd77c9bcc61968269d,True,True
525,pretrained_coverage,7,525,52570525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,c7353520eedbeffe703b959ba803c05630f5935ff53e93a787063b3de405f404,True,True
525,pretrained_coverage,7,1101,52571101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,a2df549cdef8a5062b57ae151ec9730139c03eec97869b96cc012be3aa79fd70,True,True
525,pretrained_ensemble,1,42,52510042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,773aa768bb6c0e30d9d210957b4b85268bea18d804060a848a59df31050f3231,True,True
525,pretrained_ensemble,1,525,52510525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,f50215eeb95038bd7a3ed3feb069c85a553407f63e20f8550e93032291a471ce,True,True
525,pretrained_ensemble,1,1101,52511101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,31979a7acc190721fbacb8a2ee5a7e88c7454eadceec7043eae97c007ad7eb17,True,True
525,pretrained_ensemble,2,42,52520042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,b22548bcc92681f91a92ed64011ef8480c8a44729e74260d372b9d79e206c807,True,True
525,pretrained_ensemble,2,525,52520525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,5744973190109e4159a183e519ade631a454177aa7dc934ad569a53f5738e665,True,True
525,pretrained_ensemble,2,1101,52521101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,97d2c56d3e9436b2fa9bb263a141160db2a510131cf01442cd5b3dac84601d88,True,True
525,pretrained_ensemble,3,42,52530042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,a7f2b75665909a963f119bb133801d3c7a36d921bbe72dc82eaaafa9dc849c2e,True,True
525,pretrained_ensemble,3,525,52530525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,60105ad4027b5df5bebe76ac4b3769c794c26d57175e0f9a0347f7c2d3a4aaa7,True,True
525,pretrained_ensemble,3,1101,52531101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,07389246da4537689bdec15a6dabadedbc129978befb07bed17281097a9fd7ab,True,True
525,pretrained_ensemble,4,42,52540042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,51ad0e599a23e5765139abd023818339e7862296e82896aa22e1021d4474a5ad,True,True
525,pretrained_ensemble,4,525,52540525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,01aae3e293168c03603779ba5855d34c1ab2be6260e900e47a492c7dce83fb02,True,True
525,pretrained_ensemble,4,1101,52541101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,92d8039d34a71aaa105b8a20cb00a454ddb0e0a1fa58d6976a3b018364a31660,True,True
525,pretrained_ensemble,5,42,52550042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,18717d71f786e72e9fa9ebfb49d93f91a0679c99a64fccafe4a5b0cc7c02c8b1,True,True
525,pretrained_ensemble,5,525,52550525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,4377a59a4ae95c6331d4b3ea492f6c53f5bd3dd264219525915b5232c898b883,True,True
525,pretrained_ensemble,5,1101,52551101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,264951fc40524c173530d731186d292970c9de47d789adc13d6d26d00d948338,True,True
525,pretrained_ensemble,6,42,52560042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,b9825e69d8a6a9640634f1e06ff741e701cf274b49e7e6b91d459a9d9a17721f,True,True
525,pretrained_ensemble,6,525,52560525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,cfbe491d008b4a474a8aed307b56607e0259ecab8dffcb88a8fd00b281819fe7,True,True
525,pretrained_ensemble,6,1101,52561101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,48ece31b801089d5b6a6434d44d61fdf8306bc766a3e1ec8a0857b0d2665cd37,True,True
525,pretrained_ensemble,7,42,52570042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,b7ac66d396b97791658cf84d8d3108c3eed9681236875c07cf2276d0bfef8b92,True,True
525,pretrained_ensemble,7,525,52570525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,bf7b47361efededad67eb58115715406f890142d7ecf4a46db52a9c59d539ecf,True,True
525,pretrained_ensemble,7,1101,52571101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,96f6f53f71ec14991ef356301a9344486fc087408f35371d793c7fd6bf9bd5b8,True,True
525,pretrained_hybrid,1,42,52510042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,65e3002e3110525c2daeb7a0f5fa0bb10c069229a8e2237079fa2d80a5ff1eb1,True,True
525,pretrained_hybrid,1,525,52510525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,09ab2271a75918b5b05b418bc9ad39ac567697cd3b71b770045bfd2a88ef684c,True,True
525,pretrained_hybrid,1,1101,52511101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,f14c0f17286f341abbe41696fbdc7d3e715d1c3f0c009d21dc2f3256c2c54cfa,True,True
525,pretrained_hybrid,2,42,52520042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,f7e96bf05eaddb6967333df2a6eca351f4b54e275304fbe7ced9b9e265818e0e,True,True
525,pretrained_hybrid,2,525,52520525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,6c6922f7cde171bcb05aeef64996ceca378c807561d0b0214248105ccca63ce5,True,True
525,pretrained_hybrid,2,1101,52521101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,c57cb201fabf5df59c5855f23f53ddb9ccff295055f7c1a2c7f509fee3d4ce99,True,True
525,pretrained_hybrid,3,42,52530042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,a12cc5fc7f907b6fe8ab298dcc685bde6cf7fb69cad6be0d8be1c968fa6c97e0,True,True
525,pretrained_hybrid,3,525,52530525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,dc9e18e82ec94c287ffe03451226ce1d0b56a2488e5437ad86088ce40b294f40,True,True
525,pretrained_hybrid,3,1101,52531101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,7169c191e76cb5bb1d96b077eb4a6702a338135af9fb02b62d1c9000a8bf7673,True,True
525,pretrained_hybrid,4,42,52540042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,6afcab214682994fc8e2a5c1ca32ce56d33055738ff3842ebfb3dbe80496d841,True,True
525,pretrained_hybrid,4,525,52540525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,a8a2ba2630825f9e794e41759f2be2aabb1d044cc33aa43a7bdf0ca69efa0d82,True,True
525,pretrained_hybrid,4,1101,52541101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,d91345171aee43e61a2158bf907236da56dcffa84d422b707d6384c507fdd466,True,True
525,pretrained_hybrid,5,42,52550042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,8ed6f096fb177736a4b3b55bdba647d31c6dc6ee79ab167f46e34a4b180415e4,True,True
525,pretrained_hybrid,5,525,52550525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,f87eafe64f9cb866067616f1a97bb22be8d0f748bcb3792a7d1825dc7c85b52a,True,True
525,pretrained_hybrid,5,1101,52551101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,1274cbaa15cca024bb3803444e6553482e4a4d36255cd665578f73350299444e,True,True
525,pretrained_hybrid,6,42,52560042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,a449a081ca42ddb106c858fe5cf33b4b8c255385fc889d955a614c9130c49d88,True,True
525,pretrained_hybrid,6,525,52560525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,b48fe60826689d369c9462e60c2f74a6e2008e426449032425fa7914f585f681,True,True
525,pretrained_hybrid,6,1101,52561101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,82d689075dd3de66b5efd0e62be13eac6dd237a6836ac9b0d1d50efab5a398b7,True,True
525,pretrained_hybrid,7,42,52570042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,b62fab6227024cf59786a909871f7d9fbf6213bb54ddd8b7aff30fd2dd5b7d88,True,True
525,pretrained_hybrid,7,525,52570525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,07fd13b6fdd22fe25cc401966591e6434e70ea06313f0508eb4174af07967f08,True,True
525,pretrained_hybrid,7,1101,52571101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,e09128d32a8b5b9433ed7a269d6c6912d0e465a46f29d39a3dadb6be05e69eab,True,True
525,pretrained_quantile_width,1,42,52510042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,4cf2cf4c4ac7f9c712db6069fefe3cd9eaf55e493dab40f3ca2f2fbca7065c15,True,True
525,pretrained_quantile_width,1,525,52510525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,7076ccc65028cb8b3410fdc40e1fb80c48d8ccd8bdb637ea9bc759898696775c,True,True
525,pretrained_quantile_width,1,1101,52511101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,d02229a69e44533ef4422401b97f1df25cacc9249295ad3b9a44c2bc211d8ba0,True,True
525,pretrained_quantile_width,2,42,52520042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,1d323ef061adb58a928b1635a0aa874cc06605e9d08c0f8a80789cb818a76751,True,True
525,pretrained_quantile_width,2,525,52520525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,14a29082ac3f2f519d780a69a73c7cf49ffc1ba7d6315e929f002affee1f2348,True,True
525,pretrained_quantile_width,2,1101,52521101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,35fab0b99b0084c597c8a86f03f71d13c7a29503eed95855033ba1304cd0b911,True,True
525,pretrained_quantile_width,3,42,52530042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,ff0c770aa63425f0aa30dc6b3c1426118ca75507db5145ca36239a9c9a8bc82d,True,True
525,pretrained_quantile_width,3,525,52530525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,5c5d47ac3031461669f84e4f088bd48febf031cdd6ee927d8ad9da2e61c38343,True,True
525,pretrained_quantile_width,3,1101,52531101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,6cfbacc8e0dce77d63642553c472980488d9b43924eab19d03ed27fe61f4b001,True,True
525,pretrained_quantile_width,4,42,52540042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,dd2146962feb71a51e00dbde0db8875d83b157b5ce5bfda0152dea2727592b3e,True,True
525,pretrained_quantile_width,4,525,52540525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,6eca7f2f0799c6d1d711d351c11bb5f9810b12e0ac6fe7eb5c315ffe97aaefd4,True,True
525,pretrained_quantile_width,4,1101,52541101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,006ccaa292e9e2adc8cfd9e5b08d361d99feb71b4a378b61ccca44fb6a39b1dd,True,True
525,pretrained_quantile_width,5,42,52550042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,a0f6de643442ed32b99ba07a3e58719ff2c79f8f094b2866e6c6b228736052a7,True,True
525,pretrained_quantile_width,5,525,52550525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,28a1c594aad2a6a6e10b418478efe9e3d15054bed27c557c552b020022a4041c,True,True
525,pretrained_quantile_width,5,1101,52551101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,5c64289a03e428add25f5cc27e13fd6a84c2f52423418687a5c97e53a33dd6fe,True,True
525,pretrained_quantile_width,6,42,52560042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,2878b03ddf55e32ebda9c5c67478dec9393fbeaee6496a5acc7bad531430f6d7,True,True
525,pretrained_quantile_width,6,525,52560525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,cd8e19ef255c2e4a98005e1692e595ecf13fa5c461804f33ef6bd1745f344fed,True,True
525,pretrained_quantile_width,6,1101,52561101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,498c3a6c81d22e18deafc9e1d0ed403ad854f746e47d333d9d766e7d271d5aec,True,True
525,pretrained_quantile_width,7,42,52570042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,6f97f60916a81405cc74c079fc3fe4d3b448d1f59534735f285edf8ce919f530,True,True
525,pretrained_quantile_width,7,525,52570525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,f5161ce26f32a72af2c06409570a430e04e16229ee67344217d8ea1bc1270561,True,True
525,pretrained_quantile_width,7,1101,52571101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,c163c600e5a8fa96e11544b9b4852763abcb1ec1282ab2a553da7e4df63d5b6b,True,True
