outer_seed,strategy,round,member_seed,fit_seconds,reused_completed_fit,max_epoch,hit_max_epoch,best_epoch_ge_490,checkpoint,checkpoint_sha256,best_epoch,epochs_run,normalized_valid_score,train_rows,validation_rows,trainable_parameters,total_parameters,train_config_hash,labeled_ids_hash,validation_ids_hash,initialization_policy,trainable_scope,scaler_hash,init_source_checkpoint,init_source_sha256,frozen_parameters_sha256_before,frozen_parameters_sha256_after,trainable_parameters_sha256_before,trainable_parameters_sha256_after
42,pretrained_ensemble,4,525,0.0,True,500,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e4_a2a_low_budget_formal/runtime/seed_42/ensemble/round_4/member_525/best.pt,f9f3584cb63a37c112b61c305638b30234d1d963be17481a50c4e541a0ce8cc0,89,189,0.3266256136767551,62,8,186134,775476,799d258ac4e646a5dd7315ae817c1d3025d22a657ad9f22d4034bb2507661dc3,972cf57260985e4973ccfc91517a3e76b3f59bf212ac606d74185beee1851ead,cc204a4462997541609f7fb3e5f243ed2207e28efd71b6a3ee34db34302f4067,checkpoint,last2_head,6b59151b6d2e76be864a55ef5ae5f2b866051dad30933bfc957e638545925770,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e1_signal_qualification/source_members/member_seed_525/checkpoints/best.pt,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,2613255eb2d265de3a0d21cb4b76fcab83439761de74d9481e59e14f44aaa6db
42,pretrained_ensemble,4,1101,0.0,True,500,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e4_a2a_low_budget_formal/runtime/seed_42/ensemble/round_4/member_1101/best.pt,ca0997f975fd50ddc6d00378c77642279e16d03070fba69b930eadcbf89e5c9f,163,263,0.17961338729293974,62,8,186134,775476,799d258ac4e646a5dd7315ae817c1d3025d22a657ad9f22d4034bb2507661dc3,972cf57260985e4973ccfc91517a3e76b3f59bf212ac606d74185beee1851ead,cc204a4462997541609f7fb3e5f243ed2207e28efd71b6a3ee34db34302f4067,checkpoint,last2_head,6b59151b6d2e76be864a55ef5ae5f2b866051dad30933bfc957e638545925770,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e1_signal_qualification/source_members/member_seed_1101/checkpoints/best.pt,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,d7699e8111cfbdceb348d9da68c333855b0b2db28d083a57b62cc9106088f7da
42,pretrained_ensemble,5,42,0.0,True,500,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e4_a2a_low_budget_formal/runtime/seed_42/ensemble/round_5/member_42/best.pt,981aad16364d366c66423e940889f8dd2505a7de5ae53ac104d2634230ad19e7,261,361,0.17832117558545868,72,8,186134,775476,799d258ac4e646a5dd7315ae817c1d3025d22a657ad9f22d4034bb2507661dc3,52079c54ddb1452ff705d6210ebbea7ce3d695f0b7731b7821756b2462891c6f,cc204a4462997541609f7fb3e5f243ed2207e28efd71b6a3ee34db34302f4067,checkpoint,last2_head,6b59151b6d2e76be864a55ef5ae5f2b866051dad30933bfc957e638545925770,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e0_4g_baseline/checkpoints/best.pt,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,2094a820caf32aae23da2c2c1cbdf0d2f1a30acbe26942fc7a10f6cb442ad1f6
42,pretrained_ensemble,5,525,0.0,True,500,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e4_a2a_low_budget_formal/runtime/seed_42/ensemble/round_5/member_525/best.pt,09e342e13a01e62b7387239513908fcc2d8a94d0c59946da6279a6a32a3c54d0,101,201,0.30619864043670614,72,8,186134,775476,799d258ac4e646a5dd7315ae817c1d3025d22a657ad9f22d4034bb2507661dc3,52079c54ddb1452ff705d6210ebbea7ce3d695f0b7731b7821756b2462891c6f,cc204a4462997541609f7fb3e5f243ed2207e28efd71b6a3ee34db34302f4067,checkpoint,last2_head,6b59151b6d2e76be864a55ef5ae5f2b866051dad30933bfc957e638545925770,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e1_signal_qualification/source_members/member_seed_525/checkpoints/best.pt,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,3e849c51d725fc626b299c488e86d488cf6149ed5bfb184eb462f9b22de6ecae
42,pretrained_ensemble,5,1101,0.0,True,500,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e4_a2a_low_budget_formal/runtime/seed_42/ensemble/round_5/member_1101/best.pt,4381d6380b4c70cf28f2a6397c66eadd3d6ca55f98202d0466dff8ac82158a98,185,285,0.10008467156663878,72,8,186134,775476,799d258ac4e646a5dd7315ae817c1d3025d22a657ad9f22d4034bb2507661dc3,52079c54ddb1452ff705d6210ebbea7ce3d695f0b7731b7821756b2462891c6f,cc204a4462997541609f7fb3e5f243ed2207e28efd71b6a3ee34db34302f4067,checkpoint,last2_head,6b59151b6d2e76be864a55ef5ae5f2b866051dad30933bfc957e638545925770,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e1_signal_qualification/source_members/member_seed_1101/checkpoints/best.pt,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,c2510cd4c241721116f21bdb8cb0df22044361d9c9cf917307b0527cfc793272
42,pretrained_ensemble,6,42,0.0,True,500,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e4_a2a_low_budget_formal/runtime/seed_42/ensemble/round_6/member_42/best.pt,9904096cbd2dc61d88dbbce4ba5703bf6c32b838a4d939dc0a549f2c038c53ab,366,466,0.11912315123244357,82,8,186134,775476,799d258ac4e646a5dd7315ae817c1d3025d22a657ad9f22d4034bb2507661dc3,985e96510ae7528ae2679f546f169deb854c5746f05debd6f510380bdc5dbbad,cc204a4462997541609f7fb3e5f243ed2207e28efd71b6a3ee34db34302f4067,checkpoint,last2_head,6b59151b6d2e76be864a55ef5ae5f2b866051dad30933bfc957e638545925770,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e0_4g_baseline/checkpoints/best.pt,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,7ec6b1093c1aadf0b4cec9b14932f11a2eb5d638f2f3984ef28810069dab1f58
42,pretrained_ensemble,6,525,0.0,True,500,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e4_a2a_low_budget_formal/runtime/seed_42/ensemble/round_6/member_525/best.pt,b978eaca7e289bcadb6bdedb75c7f53aad0c698e99e83cf7bdd960324a441fcc,180,280,0.27551950246440604,82,8,186134,775476,799d258ac4e646a5dd7315ae817c1d3025d22a657ad9f22d4034bb2507661dc3,985e96510ae7528ae2679f546f169deb854c5746f05debd6f510380bdc5dbbad,cc204a4462997541609f7fb3e5f243ed2207e28efd71b6a3ee34db34302f4067,checkpoint,last2_head,6b59151b6d2e76be864a55ef5ae5f2b866051dad30933bfc957e638545925770,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e1_signal_qualification/source_members/member_seed_525/checkpoints/best.pt,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,dc2beded7046662dd37590e3489283736a15b25c7e6b956f50d06978c1242701
42,pretrained_ensemble,6,1101,0.0,True,500,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e4_a2a_low_budget_formal/runtime/seed_42/ensemble/round_6/member_1101/best.pt,fac80030a443138ae15de9c985ebe5d2fa11813246e8aae0ae8fe8a80b5a5cdb,196,296,0.10284227367951984,82,8,186134,775476,799d258ac4e646a5dd7315ae817c1d3025d22a657ad9f22d4034bb2507661dc3,985e96510ae7528ae2679f546f169deb854c5746f05debd6f510380bdc5dbbad,cc204a4462997541609f7fb3e5f243ed2207e28efd71b6a3ee34db34302f4067,checkpoint,last2_head,6b59151b6d2e76be864a55ef5ae5f2b866051dad30933bfc957e638545925770,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e1_signal_qualification/source_members/member_seed_1101/checkpoints/best.pt,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,e6f8296360d3c9748c77253938783767d01b5e58d55b741e7d758e3c0f734899
42,pretrained_ensemble,7,42,0.0,True,500,True,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e4_a2a_low_budget_formal/runtime/seed_42/ensemble/round_7/member_42/best.pt,d6175c8a9b0ecdb3f4e6c56487ad34895f3e0986429a5cad9d2d166c084987da,488,500,0.093377366854168,92,8,186134,775476,799d258ac4e646a5dd7315ae817c1d3025d22a657ad9f22d4034bb2507661dc3,52c16da738d6eaf8a5ebe5b46d951229b82bf9f8303ecb84acb37eee279b8858,cc204a4462997541609f7fb3e5f243ed2207e28efd71b6a3ee34db34302f4067,checkpoint,last2_head,6b59151b6d2e76be864a55ef5ae5f2b866051dad30933bfc957e638545925770,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e0_4g_baseline/checkpoints/best.pt,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,469561301ce3ca40e9c85d562dd05a27e0989da5f367f57a36beb70402cf7ec6
42,pretrained_ensemble,7,525,0.0,True,500,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e4_a2a_low_budget_formal/runtime/seed_42/ensemble/round_7/member_525/best.pt,a9de4781aaa9b852d829ac8f569b0a9022cd8a3cb8c652b67441cacd1a44dc5d,97,197,0.2635022639145027,92,8,186134,775476,799d258ac4e646a5dd7315ae817c1d3025d22a657ad9f22d4034bb2507661dc3,52c16da738d6eaf8a5ebe5b46d951229b82bf9f8303ecb84acb37eee279b8858,cc204a4462997541609f7fb3e5f243ed2207e28efd71b6a3ee34db34302f4067,checkpoint,last2_head,6b59151b6d2e76be864a55ef5ae5f2b866051dad30933bfc957e638545925770,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e1_signal_qualification/source_members/member_seed_525/checkpoints/best.pt,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,c611733797665f3da4347490e25160e3c84e104e4177a611aec3b53b42622a86
42,pretrained_ensemble,7,1101,0.0,True,500,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e4_a2a_low_budget_formal/runtime/seed_42/ensemble/round_7/member_1101/best.pt,ec5e2deade4a1924b4749270fdf59eb2915449b80f5cf4fd1d8c5369765a74a3,179,279,0.08877856136045548,92,8,186134,775476,799d258ac4e646a5dd7315ae817c1d3025d22a657ad9f22d4034bb2507661dc3,52c16da738d6eaf8a5ebe5b46d951229b82bf9f8303ecb84acb37eee279b8858,cc204a4462997541609f7fb3e5f243ed2207e28efd71b6a3ee34db34302f4067,checkpoint,last2_head,6b59151b6d2e76be864a55ef5ae5f2b866051dad30933bfc957e638545925770,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e1_signal_qualification/source_members/member_seed_1101/checkpoints/best.pt,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,b0113ea479886cc047f4e744ddc12a97b1d6ae7d5fc069670f88f8b43a538560
42,pretrained_hybrid,1,42,0.0,True,500,True,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e4_a2a_low_budget_formal/runtime/seed_42/hybrid/round_1/member_42/best.pt,36b9522e05e05f154feb4b43ff3366264b4cc0ec3f831cb7c0c447bc8cd8be24,487,500,0.14558815395239952,32,8,186134,775476,799d258ac4e646a5dd7315ae817c1d3025d22a657ad9f22d4034bb2507661dc3,fd1c8000319cc0c8d0ab1b6ae49ce18deaaffe5cc3f1855d0afff89782614722,cc204a4462997541609f7fb3e5f243ed2207e28efd71b6a3ee34db34302f4067,checkpoint,last2_head,6b59151b6d2e76be864a55ef5ae5f2b866051dad30933bfc957e638545925770,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e0_4g_baseline/checkpoints/best.pt,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,85651ae44ad936560ce3d99393845553c2bc35756ad43ebf09a970365aab0bc3
42,pretrained_hybrid,1,525,0.0,True,500,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e4_a2a_low_budget_formal/runtime/seed_42/hybrid/round_1/member_525/best.pt,9e14ad29b108e3275029dd725eb60d0893e976c64ee366b301e96a74ef95a457,58,158,0.3288745651262535,32,8,186134,775476,799d258ac4e646a5dd7315ae817c1d3025d22a657ad9f22d4034bb2507661dc3,fd1c8000319cc0c8d0ab1b6ae49ce18deaaffe5cc3f1855d0afff89782614722,cc204a4462997541609f7fb3e5f243ed2207e28efd71b6a3ee34db34302f4067,checkpoint,last2_head,6b59151b6d2e76be864a55ef5ae5f2b866051dad30933bfc957e638545925770,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e1_signal_qualification/source_members/member_seed_525/checkpoints/best.pt,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,79e192f168534734e448bcb26e0cb27ea4f41ca4598dbd6445f09bf965e7bca4
42,pretrained_hybrid,1,1101,0.0,True,500,True,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e4_a2a_low_budget_formal/runtime/seed_42/hybrid/round_1/member_1101/best.pt,9a340de7cf442687b6f6a0b356095fcf814440874ab769081e70d4ca14d914e5,462,500,0.20511389165896476,32,8,186134,775476,799d258ac4e646a5dd7315ae817c1d3025d22a657ad9f22d4034bb2507661dc3,fd1c8000319cc0c8d0ab1b6ae49ce18deaaffe5cc3f1855d0afff89782614722,cc204a4462997541609f7fb3e5f243ed2207e28efd71b6a3ee34db34302f4067,checkpoint,last2_head,6b59151b6d2e76be864a55ef5ae5f2b866051dad30933bfc957e638545925770,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e1_signal_qualification/source_members/member_seed_1101/checkpoints/best.pt,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,bd1bd30b72ee4b95e993fd96a5ebe3497e578eb6c451238fe2783ff696e55f56
42,pretrained_hybrid,2,42,0.0,True,500,True,True,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e4_a2a_low_budget_formal/runtime/seed_42/hybrid/round_2/member_42/best.pt,2aa7383dd2d134b78f103abaa818412e6df13c261a10907df802223f80b26d21,492,500,0.10239278668386713,42,8,186134,775476,799d258ac4e646a5dd7315ae817c1d3025d22a657ad9f22d4034bb2507661dc3,13d7919107782a47cb2f597e7d02a8646fa2f6b142117cf913fb48e49f862a63,cc204a4462997541609f7fb3e5f243ed2207e28efd71b6a3ee34db34302f4067,checkpoint,last2_head,6b59151b6d2e76be864a55ef5ae5f2b866051dad30933bfc957e638545925770,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e0_4g_baseline/checkpoints/best.pt,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,abe251db9d22439beeb2b77131f554625cf0d1ee04b2a448a043aa81af397ea7
42,pretrained_hybrid,2,525,0.0,True,500,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e4_a2a_low_budget_formal/runtime/seed_42/hybrid/round_2/member_525/best.pt,f51bd7cb5563a58035abe8af2028e9c3b928bf01a6fd278f0f6f0f37904d1102,128,228,0.29927230071656963,42,8,186134,775476,799d258ac4e646a5dd7315ae817c1d3025d22a657ad9f22d4034bb2507661dc3,13d7919107782a47cb2f597e7d02a8646fa2f6b142117cf913fb48e49f862a63,cc204a4462997541609f7fb3e5f243ed2207e28efd71b6a3ee34db34302f4067,checkpoint,last2_head,6b59151b6d2e76be864a55ef5ae5f2b866051dad30933bfc957e638545925770,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e1_signal_qualification/source_members/member_seed_525/checkpoints/best.pt,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,f78aa0d38aa3277400e0143061fe0c4699f5c38756643306cf7e50e7679979cf
42,pretrained_hybrid,2,1101,0.0,True,500,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e4_a2a_low_budget_formal/runtime/seed_42/hybrid/round_2/member_1101/best.pt,d8cf85a9a36ae5ccabfa72d9858d0bbae858b74307463358b293f790259127b2,238,338,0.19789899926521454,42,8,186134,775476,799d258ac4e646a5dd7315ae817c1d3025d22a657ad9f22d4034bb2507661dc3,13d7919107782a47cb2f597e7d02a8646fa2f6b142117cf913fb48e49f862a63,cc204a4462997541609f7fb3e5f243ed2207e28efd71b6a3ee34db34302f4067,checkpoint,last2_head,6b59151b6d2e76be864a55ef5ae5f2b866051dad30933bfc957e638545925770,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e1_signal_qualification/source_members/member_seed_1101/checkpoints/best.pt,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,3d582805ba86d9d7d4300034ae24c107278ce70748a0e693eff55c88590f54ac
42,pretrained_hybrid,3,42,0.0,True,500,True,True,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e4_a2a_low_budget_formal/runtime/seed_42/hybrid/round_3/member_42/best.pt,5e6e3c0f4757e73e282c9c29ba7a1fba9a82eec9a88a55d9edd87ea79c665332,500,500,0.12433447078404192,52,8,186134,775476,799d258ac4e646a5dd7315ae817c1d3025d22a657ad9f22d4034bb2507661dc3,314185edb4bb32227e9254d641055d58b652eb410ea68ffa84297d693559334c,cc204a4462997541609f7fb3e5f243ed2207e28efd71b6a3ee34db34302f4067,checkpoint,last2_head,6b59151b6d2e76be864a55ef5ae5f2b866051dad30933bfc957e638545925770,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e0_4g_baseline/checkpoints/best.pt,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,65490a87e0885f6a6cd1161b90c871d37157f083e79c13b3b1a6c3c5154d83fc
42,pretrained_hybrid,3,525,0.0,True,500,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e4_a2a_low_budget_formal/runtime/seed_42/hybrid/round_3/member_525/best.pt,67be35214b075d43ba79ca9593fd9d797e8443bf9621bec811b164d584ffb6a1,112,212,0.28937562447631326,52,8,186134,775476,799d258ac4e646a5dd7315ae817c1d3025d22a657ad9f22d4034bb2507661dc3,314185edb4bb32227e9254d641055d58b652eb410ea68ffa84297d693559334c,cc204a4462997541609f7fb3e5f243ed2207e28efd71b6a3ee34db34302f4067,checkpoint,last2_head,6b59151b6d2e76be864a55ef5ae5f2b866051dad30933bfc957e638545925770,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e1_signal_qualification/source_members/member_seed_525/checkpoints/best.pt,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,61292012a8d16378b3f741fa2a69ac62f743b124d84622d97f688437bd05f41e
42,pretrained_hybrid,3,1101,0.0,True,500,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e4_a2a_low_budget_formal/runtime/seed_42/hybrid/round_3/member_1101/best.pt,a3befc34d4564051f8ccd8ad71509233cc4a5e6b813431dd40fed7dbe937385c,228,328,0.2376884683954213,52,8,186134,775476,799d258ac4e646a5dd7315ae817c1d3025d22a657ad9f22d4034bb2507661dc3,314185edb4bb32227e9254d641055d58b652eb410ea68ffa84297d693559334c,cc204a4462997541609f7fb3e5f243ed2207e28efd71b6a3ee34db34302f4067,checkpoint,last2_head,6b59151b6d2e76be864a55ef5ae5f2b866051dad30933bfc957e638545925770,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e1_signal_qualification/source_members/member_seed_1101/checkpoints/best.pt,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,d1ae2f71b219bc8051de16bafafb91343c6725d52c1bf522a3a8bae35f647c3b
42,pretrained_hybrid,4,42,0.0,True,500,True,True,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e4_a2a_low_budget_formal/runtime/seed_42/hybrid/round_4/member_42/best.pt,ea0fd2de8abb60d0b879e148671af9544f1776232671d087132e6828adeb32b8,493,500,0.08293362260759436,62,8,186134,775476,799d258ac4e646a5dd7315ae817c1d3025d22a657ad9f22d4034bb2507661dc3,d0af5b5f4661fee305c100aa93b4d2d898493f1dca0a1d0ac5e623e04ef38733,cc204a4462997541609f7fb3e5f243ed2207e28efd71b6a3ee34db34302f4067,checkpoint,last2_head,6b59151b6d2e76be864a55ef5ae5f2b866051dad30933bfc957e638545925770,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e0_4g_baseline/checkpoints/best.pt,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,945d325b0c98d67ac535bfb12ad5687081741d038e26290a236dc8a9228232ad
42,pretrained_hybrid,4,525,0.0,True,500,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e4_a2a_low_budget_formal/runtime/seed_42/hybrid/round_4/member_525/best.pt,dd8c14750481c012fab6f4c9931bcc1d4345511de902eb3b0bd6c4a475f11ba2,100,200,0.26505287251909126,62,8,186134,775476,799d258ac4e646a5dd7315ae817c1d3025d22a657ad9f22d4034bb2507661dc3,d0af5b5f4661fee305c100aa93b4d2d898493f1dca0a1d0ac5e623e04ef38733,cc204a4462997541609f7fb3e5f243ed2207e28efd71b6a3ee34db34302f4067,checkpoint,last2_head,6b59151b6d2e76be864a55ef5ae5f2b866051dad30933bfc957e638545925770,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e1_signal_qualification/source_members/member_seed_525/checkpoints/best.pt,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,51f115ab299b5b9661f7cd398b6023c18d26af76e99f69d2fe471d6111d9c96f
