CAS,name,Purity,Density g/ml,V/ul,loading solvent,Volume of loading solvent/ul,PE/EA,Flow mL/min,Ending time,column_specs,t1,t2,smiles,verified t1,verified t2,source_row_1based,sample_id,decision,decision_reason,quality_flags,label_source,V1_ml,V2_ml,canonical_smiles
148256-63-7,"2,5-DIBROMO-3-DODECYLTHIOPHENE",0.98,1.321,100,DCM,300,5/1,15,2023-10-26_18-10-08.xlsx,Silica-CS 25g,1281.0,2065.0,CCCCCCCCCCCCC1=C(SC(=C1)Br)Br,1281.0,2065.0,397,e0d02eae5cfa35459d55,keep,,,verified_t1_t2,16.0125,25.8125,CCCCCCCCCCCCc1cc(Br)sc1Br
148256-63-7,"2,5-DIBROMO-3-DODECYLTHIOPHENE",0.98,1.321,100,DCM,300,10/1,15,2023-10-26_18-15-35.xlsx,Silica-CS 25g,1312.0,2108.0,CCCCCCCCCCCCC1=C(SC(=C1)Br)Br,1312.0,2108.0,398,9188194dbb2bc3fa6821,keep,,,verified_t1_t2,16.4,26.35,CCCCCCCCCCCCc1cc(Br)sc1Br
148256-63-7,"2,5-DIBROMO-3-DODECYLTHIOPHENE",0.98,1.321,100,DCM,300,20/1,15,2023-10-26_18-21-02.xlsx,Silica-CS 25g,1340.0,2147.0,CCCCCCCCCCCCC1=C(SC(=C1)Br)Br,1340.0,2147.0,399,86ab142da80aec5fedec,keep,,,verified_t1_t2,16.75,26.8375,CCCCCCCCCCCCc1cc(Br)sc1Br
148256-63-7,"2,5-DIBROMO-3-DODECYLTHIOPHENE",0.98,1.321,100,DCM,300,50/1,15,2023-10-26_18-26-39.xlsx,Silica-CS 25g,1374.0,2201.0,CCCCCCCCCCCCC1=C(SC(=C1)Br)Br,1374.0,2201.0,400,4b51ac2a4b9b4d579000,keep,,,verified_t1_t2,17.175,27.5125,CCCCCCCCCCCCc1cc(Br)sc1Br
134-85-0,4-Chlorobenzophenone,0.99,1.1459,100,DCM,600,0/1,15,2023-10-26_18-43-13.xlsx,Silica-CS 25g,1209.0,2332.0,C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,1209.0,2332.0,401,f5f48ee679f094df5c02,keep,,,verified_t1_t2,15.1125,29.15,O=C(c1ccccc1)c1ccc(Cl)cc1
134-85-0,4-Chlorobenzophenone,0.99,1.1459,100,DCM,600,1/1,15,2023-10-26_18-49-25.xlsx,Silica-CS 25g,1420.0,2591.0,C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,1420.0,2591.0,402,9d6e6e09712f1cbec673,keep,,,verified_t1_t2,17.75,32.3875,O=C(c1ccccc1)c1ccc(Cl)cc1
134-85-0,4-Chlorobenzophenone,0.99,1.1459,100,DCM,600,2/1,15,2023-10-26_18-56-08.xlsx,Silica-CS 25g,1517.0,2854.0,C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,1517.0,2854.0,403,d6af47f42d432c0edaed,keep,,,verified_t1_t2,18.9625,35.675,O=C(c1ccccc1)c1ccc(Cl)cc1
134-85-0,4-Chlorobenzophenone,0.99,1.1459,100,DCM,600,5/1,15,2023-10-26_19-03-45.xlsx,Silica-CS 25g,1646.0,3411.0,C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,1646.0,3411.0,404,0aa9085d5efc16a80f25,keep,,,verified_t1_t2,20.575,42.6375,O=C(c1ccccc1)c1ccc(Cl)cc1
134-85-0,4-Chlorobenzophenone,0.99,1.1459,100,DCM,600,10/1,15,2023-10-26_19-12-48.xlsx,Silica-CS 25g,1774.0,4251.0,C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,1774.0,4251.0,405,71b66ec976a562e56acd,keep,,,verified_t1_t2,22.175,53.1375,O=C(c1ccccc1)c1ccc(Cl)cc1
134-85-0,4-Chlorobenzophenone,0.99,1.1459,100,DCM,600,20/1,15,2023-10-26_19-23-52.xlsx,Silica-CS 25g,1912.0,5464.0,C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,1912.0,5464.0,406,f10e38c0beb7f893f386,keep,,,verified_t1_t2,23.9,68.3,O=C(c1ccccc1)c1ccc(Cl)cc1
134-85-0,4-Chlorobenzophenone,0.99,1.1459,100,DCM,600,50/1,15,2023-10-26_19-40-37.xlsx,Silica-CS 25g,3744.0,8886.0,C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,3744.0,8886.0,407,99c4018f20a7997e1220,keep,,,verified_t1_t2,46.8,111.075,O=C(c1ccccc1)c1ccc(Cl)cc1
712-50-5,Benzoylcyclohexane,0.99,0.9671,100,DCM,300,0/1,15,2023-10-26_19-52-51.xlsx,Silica-CS 25g,1213.0,1954.0,C1CCC(CC1)C(=O)C2=CC=CC=C2,1213.0,1954.0,408,cf64bf299c0b6b17de4d,keep,,,verified_t1_t2,15.1625,24.425,O=C(c1ccccc1)C1CCCCC1
712-50-5,Benzoylcyclohexane,0.99,0.9671,100,DCM,300,1/1,15,2023-10-26_19-58-28.xlsx,Silica-CS 25g,1404.0,2221.0,C1CCC(CC1)C(=O)C2=CC=CC=C2,1404.0,2221.0,409,a4231d67e5d13ab37679,keep,,,verified_t1_t2,17.55,27.7625,O=C(c1ccccc1)C1CCCCC1
712-50-5,Benzoylcyclohexane,0.99,0.9671,100,DCM,300,2/1,15,2023-10-26_20-04-20.xlsx,Silica-CS 25g,1500.0,2378.0,C1CCC(CC1)C(=O)C2=CC=CC=C2,1500.0,2378.0,410,1f2955eb379fbd5f7acd,keep,,,verified_t1_t2,18.75,29.725,O=C(c1ccccc1)C1CCCCC1
712-50-5,Benzoylcyclohexane,0.99,0.9671,100,DCM,300,5/1,15,2023-10-26_20-10-53.xlsx,Silica-CS 25g,1618.0,2779.0,C1CCC(CC1)C(=O)C2=CC=CC=C2,1618.0,2779.0,411,86766eb436725f32cb05,keep,,,verified_t1_t2,20.225,34.7375,O=C(c1ccccc1)C1CCCCC1
712-50-5,Benzoylcyclohexane,0.99,0.9671,100,DCM,300,10/1,15,2023-10-26_20-18-10.xlsx,Silica-CS 25g,1701.0,3213.0,C1CCC(CC1)C(=O)C2=CC=CC=C2,1701.0,3213.0,412,f75dd88e2677ad712164,keep,,,verified_t1_t2,21.2625,40.1625,O=C(c1ccccc1)C1CCCCC1
712-50-5,Benzoylcyclohexane,0.99,0.9671,100,DCM,300,20/1,15,2023-10-26_20-26-48.xlsx,Silica-CS 25g,1797.0,4003.0,C1CCC(CC1)C(=O)C2=CC=CC=C2,1797.0,4003.0,413,a1161f6dda7784521b41,keep,,,verified_t1_t2,22.4625,50.0375,O=C(c1ccccc1)C1CCCCC1
712-50-5,Benzoylcyclohexane,0.99,0.9671,100,DCM,300,50/1,15,2023-10-26_20-38-52.xlsx,Silica-CS 25g,1954.0,6087.0,C1CCC(CC1)C(=O)C2=CC=CC=C2,1954.0,6087.0,414,66d494e35467c8043ccb,keep,,,verified_t1_t2,24.425,76.0875,O=C(c1ccccc1)C1CCCCC1
3392-97-0,"2,6-Dimethoxybenzaldehyde",0.99,1.1708,100,DCM,500,0/1,15,2023-10-26_21-02-38.xlsx,Silica-CS 25g,1584.0,3408.0,COC1=C(C(=CC=C1)OC)C=O,1584.0,3408.0,415,fdf151719cb0544109ab,keep,,,verified_t1_t2,19.8,42.6,COc1cccc(OC)c1C=O
3392-97-0,"2,6-Dimethoxybenzaldehyde",0.99,1.1708,100,DCM,500,1/1,15,2023-10-26_21-17-45.xlsx,Silica-CS 25g,3796.0,6435.0,COC1=C(C(=CC=C1)OC)C=O,3796.0,6435.0,416,81e6b2a63408a098c133,keep,,,verified_t1_t2,47.45,80.4375,COc1cccc(OC)c1C=O
3392-97-0,"2,6-Dimethoxybenzaldehyde",0.99,1.1708,100,DCM,500,2/1,15,2023-10-26_21-38-50.xlsx,Silica-CS 25g,6833.0,11308.0,COC1=C(C(=CC=C1)OC)C=O,6833.0,11308.0,417,85aaed6135342af384be,keep,,,verified_t1_t2,85.4125,141.35,COc1cccc(OC)c1C=O
3392-97-0,"2,6-Dimethoxybenzaldehyde",0.99,1.1708,100,DCM,500,5/1,15,2023-10-26_22-29-35.xlsx,Silica-CS 25g,19247.0,29745.0,COC1=C(C(=CC=C1)OC)C=O,19247.0,29745.0,418,3cfdac3e3d123071ff55,keep,,,verified_t1_t2,240.5875,371.8125,COc1cccc(OC)c1C=O
23145-07-5,5-Bromo-1-benzofuran,0.9975,1.573,100,DCM,300,0/1,15,2023-10-27_09-39-32.xlsx,Silica-CS 25g,1431.0,2440.0,C1=CC2=C(C=CO2)C=C1Br,1431.0,2440.0,419,6b4899da3a32ec55cff0,keep,,,verified_t1_t2,17.8875,30.5,Brc1ccc2occc2c1
23145-07-5,5-Bromo-1-benzofuran,0.9975,1.573,100,DCM,300,1/1,15,2023-10-27_09-45-34.xlsx,Silica-CS 25g,1428.0,2493.0,C1=CC2=C(C=CO2)C=C1Br,1428.0,2493.0,420,ff0f889a9ecb2348cb60,keep,,,verified_t1_t2,17.85,31.1625,Brc1ccc2occc2c1
23145-07-5,5-Bromo-1-benzofuran,0.9975,1.573,100,DCM,300,2/1,15,2023-10-27_09-52-06.xlsx,Silica-CS 25g,1512.0,2764.0,C1=CC2=C(C=CO2)C=C1Br,1512.0,2764.0,421,e892c42671fe869c63bf,keep,,,verified_t1_t2,18.9,34.55,Brc1ccc2occc2c1
23145-07-5,5-Bromo-1-benzofuran,0.9975,1.573,100,DCM,300,5/1,15,2023-10-27_09-59-44.xlsx,Silica-CS 25g,1565.0,3401.0,C1=CC2=C(C=CO2)C=C1Br,1565.0,3401.0,422,859183ebecf4827cc3a2,keep,,,verified_t1_t2,19.5625,42.5125,Brc1ccc2occc2c1
23145-07-5,5-Bromo-1-benzofuran,0.9975,1.573,100,DCM,300,10/1,15,2023-10-27_10-07-22.xlsx,Silica-CS 25g,1598.0,3403.0,C1=CC2=C(C=CO2)C=C1Br,1598.0,3403.0,423,519e14bc43b7d89cc4fb,keep,,,verified_t1_t2,19.975,42.5375,Brc1ccc2occc2c1
23145-07-5,5-Bromo-1-benzofuran,0.9975,1.573,100,DCM,300,20/1,15,2023-10-27_10-15-29.xlsx,Silica-CS 25g,1631.0,3706.0,C1=CC2=C(C=CO2)C=C1Br,1631.0,3706.0,424,b076b685ce8a3aa77117,keep,,,verified_t1_t2,20.3875,46.325,Brc1ccc2occc2c1
23145-07-5,5-Bromo-1-benzofuran,0.9975,1.573,100,DCM,300,50/1,15,2023-10-27_10-24-32.xlsx,Silica-CS 25g,1684.0,4274.0,C1=CC2=C(C=CO2)C=C1Br,1684.0,4274.0,425,1b6cb686edf51ee0f5ae,keep,,,verified_t1_t2,21.05,53.425,Brc1ccc2occc2c1
883546-30-3,2-Bromo-4-trifluoromethoxy-1-iodobenzene,0.98,2.182,100,DCM,300,0/1,15,2023-10-27_10-46-13.xlsx,Silica-CS 25g,1410.0,2073.0,C1=CC(=C(C=C1OC(F)(F)F)Br)I,1410.0,2073.0,426,0272fedd4a91d6574501,keep,,,verified_t1_t2,17.625,25.9125,FC(F)(F)Oc1ccc(I)c(Br)c1
883546-30-3,2-Bromo-4-trifluoromethoxy-1-iodobenzene,0.98,2.182,100,DCM,300,1/1,15,2023-10-27_10-51-35.xlsx,Silica-CS 25g,1343.0,2065.0,C1=CC(=C(C=C1OC(F)(F)F)Br)I,1343.0,2065.0,427,c3e2282934f18b50d4cb,keep,,,verified_t1_t2,16.7875,25.8125,FC(F)(F)Oc1ccc(I)c(Br)c1
883546-30-3,2-Bromo-4-trifluoromethoxy-1-iodobenzene,0.98,2.182,100,DCM,300,2/1,15,2023-10-27_10-57-02.xlsx,Silica-CS 25g,1431.0,2135.0,C1=CC(=C(C=C1OC(F)(F)F)Br)I,1431.0,2135.0,428,15a56a6e1c3c63fad6e1,keep,,,verified_t1_t2,17.8875,26.6875,FC(F)(F)Oc1ccc(I)c(Br)c1
883546-30-3,2-Bromo-4-trifluoromethoxy-1-iodobenzene,0.98,2.182,100,DCM,300,5/1,15,2023-10-27_11-02-39.xlsx,Silica-CS 25g,1492.0,2248.0,C1=CC(=C(C=C1OC(F)(F)F)Br)I,1492.0,2248.0,429,db75e8bed915db4cd232,keep,,,verified_t1_t2,18.65,28.1,FC(F)(F)Oc1ccc(I)c(Br)c1
883546-30-3,2-Bromo-4-trifluoromethoxy-1-iodobenzene,0.98,2.182,100,DCM,300,10/1,15,2023-10-27_11-08-26.xlsx,Silica-CS 25g,1556.0,2332.0,C1=CC(=C(C=C1OC(F)(F)F)Br)I,1556.0,2332.0,430,331feab8b3738c071c7e,keep,,,verified_t1_t2,19.45,29.15,FC(F)(F)Oc1ccc(I)c(Br)c1
883546-30-3,2-Bromo-4-trifluoromethoxy-1-iodobenzene,0.98,2.182,100,DCM,300,20/1,15,2023-10-27_11-14-18.xlsx,Silica-CS 25g,1611.0,2374.0,C1=CC(=C(C=C1OC(F)(F)F)Br)I,1611.0,2374.0,431,20d5c7e5a509a592e1b6,keep,,,verified_t1_t2,20.1375,29.675,FC(F)(F)Oc1ccc(I)c(Br)c1
883546-30-3,2-Bromo-4-trifluoromethoxy-1-iodobenzene,0.98,2.182,100,DCM,300,50/1,15,2023-10-27_11-20-15.xlsx,Silica-CS 25g,1672.0,2409.0,C1=CC(=C(C=C1OC(F)(F)F)Br)I,1672.0,2409.0,432,c5cf1db1a3e19d7eeb3b,keep,,,verified_t1_t2,20.9,30.1125,FC(F)(F)Oc1ccc(I)c(Br)c1
611-70-1,Isobutyrophenone,0.97,0.988,100,DCM,300,0/1,15,2023-10-27_11-54-10.xlsx,Silica-CS 25g,1224.0,2045.0,CC(C)C(=O)C1=CC=CC=C1,1224.0,2045.0,433,e97902d0d282bbfa834b,keep,,,verified_t1_t2,15.3,25.5625,CC(C)C(=O)c1ccccc1
611-70-1,Isobutyrophenone,0.97,0.988,100,DCM,300,1/1,15,2023-10-27_12-00-02.xlsx,Silica-CS 25g,1464.0,2393.0,CC(C)C(=O)C1=CC=CC=C1,1464.0,2393.0,434,b61d9b5a2762d68ac2dd,keep,,,verified_t1_t2,18.3,29.9125,CC(C)C(=O)c1ccccc1
611-70-1,Isobutyrophenone,0.97,0.988,100,DCM,300,2/1,15,2023-10-27_12-06-41.xlsx,Silica-CS 25g,1569.0,2811.0,CC(C)C(=O)C1=CC=CC=C1,1569.0,2811.0,435,6b7da3a072dc617f552d,keep,,,verified_t1_t2,19.6125,35.1375,CC(C)C(=O)c1ccccc1
611-70-1,Isobutyrophenone,0.97,0.988,100,DCM,300,5/1,15,2023-10-27_12-13-35.xlsx,Silica-CS 25g,1665.0,2985.0,CC(C)C(=O)C1=CC=CC=C1,1665.0,2985.0,436,e32a1009dfb101d4816d,keep,,,verified_t1_t2,20.8125,37.3125,CC(C)C(=O)c1ccccc1
611-70-1,Isobutyrophenone,0.97,0.988,100,DCM,300,10/1,15,2023-10-27_12-40-45.xlsx,Silica-CS 25g,2058.0,3290.0,CC(C)C(=O)C1=CC=CC=C1,2058.0,3290.0,437,865cbecc6948450c0cc0,keep,,,verified_t1_t2,25.725,41.125,CC(C)C(=O)c1ccccc1
611-70-1,Isobutyrophenone,0.97,0.988,100,DCM,300,20/1,15,2023-10-27_12-50-03.xlsx,Silica-CS 25g,2694.0,4410.0,CC(C)C(=O)C1=CC=CC=C1,2694.0,4410.0,438,0ea0ed934aae8d025b1a,keep,,,verified_t1_t2,33.675,55.125,CC(C)C(=O)c1ccccc1
611-70-1,Isobutyrophenone,0.97,0.988,100,DCM,300,50/1,15,2023-10-27_13-02-37.xlsx,Silica-CS 25g,4261.0,6392.0,CC(C)C(=O)C1=CC=CC=C1,4261.0,6392.0,439,6ffa9fc976064d7aeddf,keep,,,verified_t1_t2,53.2625,79.9,CC(C)C(=O)c1ccccc1
2142-69-0,2'-Bromoacetophenone,0.98,1.476,100,DCM,300,0/1,15,2023-10-27_13-25-50.xlsx,Silica-CS 25g,1396.0,2112.0,CC(=O)C1=CC=CC=C1Br,1396.0,2112.0,440,94851e42825ce0ad0bff,keep,,,verified_t1_t2,17.45,26.4,CC(=O)c1ccccc1Br
2142-69-0,2'-Bromoacetophenone,0.98,1.476,100,DCM,300,1/1,15,2023-10-27_13-32-12.xlsx,Silica-CS 25g,1779.0,2671.0,CC(=O)C1=CC=CC=C1Br,1779.0,2671.0,441,a8f0e4e671476e7660ff,keep,,,verified_t1_t2,22.2375,33.3875,CC(=O)c1ccccc1Br
2142-69-0,2'-Bromoacetophenone,0.98,1.476,100,DCM,300,2/1,15,2023-10-27_13-39-30.xlsx,Silica-CS 25g,2103.0,3218.0,CC(=O)C1=CC=CC=C1Br,2103.0,3218.0,442,5161cc0d8ef8c9f3508c,keep,,,verified_t1_t2,26.2875,40.225,CC(=O)c1ccccc1Br
2142-69-0,2'-Bromoacetophenone,0.98,1.476,100,DCM,300,5/1,15,2023-10-27_13-49-18.xlsx,Silica-CS 25g,3002.0,4743.0,CC(=O)C1=CC=CC=C1Br,3002.0,4743.0,443,2386e45b1271db543447,keep,,,verified_t1_t2,37.525,59.2875,CC(=O)c1ccccc1Br
2142-69-0,2'-Bromoacetophenone,0.98,1.476,100,DCM,300,10/1,15,2023-10-27_14-01-37.xlsx,Silica-CS 25g,4102.0,6220.0,CC(=O)C1=CC=CC=C1Br,4102.0,6220.0,444,910807e16ddc4dc9191b,keep,,,verified_t1_t2,51.275,77.75,CC(=O)c1ccccc1Br
2142-69-0,2'-Bromoacetophenone,0.98,1.476,100,DCM,300,20/1,15,2023-10-27_14-18-28.xlsx,Silica-CS 25g,5952.0,8903.0,CC(=O)C1=CC=CC=C1Br,5952.0,8903.0,445,16c899c30c69bc7e22cd,keep,,,verified_t1_t2,74.4,111.2875,CC(=O)c1ccccc1Br
2142-69-0,2'-Bromoacetophenone,0.98,1.476,100,DCM,300,50/1,15,2023-10-27_14-46-16.xlsx,Silica-CS 25g,10629.0,15450.0,CC(=O)C1=CC=CC=C1Br,10629.0,15450.0,446,4579d4e9fafa1c5d6c9d,keep,,,verified_t1_t2,132.8625,193.125,CC(=O)c1ccccc1Br
437-81-0,"2,6-Difluorobenzaldehyde",0.95,1.317,100,DCM,300,0/1,15,2023-10-30_09-57-53.xlsx,Silica-CS 25g,1560.0,2549.0,C1=CC(=C(C(=C1)F)C=O)F,1560.0,2549.0,447,49aef4ccf9723483372f,keep,,,verified_t1_t2,19.5,31.8625,O=Cc1c(F)cccc1F
437-81-0,"2,6-Difluorobenzaldehyde",0.95,1.317,100,DCM,300,1/1,15,2023-10-30_10-04-41.xlsx,Silica-CS 25g,1826.0,2918.0,C1=CC(=C(C(=C1)F)C=O)F,1826.0,2918.0,448,c896eb524e29d5e4bdd0,keep,,,verified_t1_t2,22.825,36.475,O=Cc1c(F)cccc1F
437-81-0,"2,6-Difluorobenzaldehyde",0.95,1.317,100,DCM,300,2/1,15,2023-10-30_10-12-54.xlsx,Silica-CS 25g,2202.0,3792.0,C1=CC(=C(C(=C1)F)C=O)F,2202.0,3792.0,449,6fbdc91f9c6d50f706ca,keep,,,verified_t1_t2,27.525,47.4,O=Cc1c(F)cccc1F
437-81-0,"2,6-Difluorobenzaldehyde",0.95,1.317,100,DCM,300,5/1,15,2023-10-30_10-23-02.xlsx,Silica-CS 25g,3159.0,4921.0,C1=CC(=C(C(=C1)F)C=O)F,3159.0,4921.0,450,18fa623a7f694a38c3f4,keep,,,verified_t1_t2,39.4875,61.5125,O=Cc1c(F)cccc1F
437-81-0,"2,6-Difluorobenzaldehyde",0.95,1.317,100,DCM,300,20/1,15,2023-10-30_11-31-22.xlsx,Silica-CS 25g,5792.0,9223.0,C1=CC(=C(C(=C1)F)C=O)F,5792.0,9223.0,452,bf95bdb6398278e539bf,keep,,,verified_t1_t2,72.4,115.2875,O=Cc1c(F)cccc1F
32249-35-7,Methyl 3-cyclopropyl-3-oxopropionate,0.95,1.174,100,DCM,300,0/1,15,2023-10-30_12-19-05.xlsx,Silica-CS 25g,1549.0,2256.0,COC(=O)CC(=O)C1CC1,1549.0,2256.0,453,b1f7b1ecea0292fcf2db,keep,,,verified_t1_t2,19.3625,28.2,COC(=O)CC(=O)C1CC1
32249-35-7,Methyl 3-cyclopropyl-3-oxopropionate,0.95,1.174,100,DCM,300,1/1,15,2023-10-30_12-27-13.xlsx,Silica-CS 25g,2439.0,3747.0,COC(=O)CC(=O)C1CC1,2439.0,3747.0,454,12f89eb4c4daad037bb1,keep,,,verified_t1_t2,30.4875,46.8375,COC(=O)CC(=O)C1CC1
32249-35-7,Methyl 3-cyclopropyl-3-oxopropionate,0.95,1.174,100,DCM,300,2/1,15,2023-10-30_12-38-11.xlsx,Silica-CS 25g,3364.0,5410.0,COC(=O)CC(=O)C1CC1,3364.0,5410.0,455,efd35b304c79ccc19f1e,keep,,,verified_t1_t2,42.05,67.625,COC(=O)CC(=O)C1CC1
32249-35-7,Methyl 3-cyclopropyl-3-oxopropionate,0.95,1.174,100,DCM,300,5/1,15,2023-10-30_12-57-47.xlsx,Silica-CS 25g,6426.0,10600.0,COC(=O)CC(=O)C1CC1,6426.0,10600.0,456,913da8e8c8ea437de39a,keep,,,verified_t1_t2,80.325,132.5,COC(=O)CC(=O)C1CC1
32249-35-7,Methyl 3-cyclopropyl-3-oxopropionate,0.95,1.174,100,DCM,300,10/1,15,2023-10-30_13-32-33.xlsx,Silica-CS 25g,11706.0,19529.0,COC(=O)CC(=O)C1CC1,11706.0,19529.0,457,0d98f74a164f802ac91c,keep,,,verified_t1_t2,146.325,244.1125,COC(=O)CC(=O)C1CC1
529-34-0,1-Tetralone,0.97,1.099,100,DCM,300,0/1,15,2023-11-12_14-41-21.xlsx,Silica-CS 25g,1250.0,2987.0,C1CC2=CC=CC=C2C(=O)C1,1250.0,2987.0,458,27a28db884b973d12cde,keep,,,verified_t1_t2,15.625,37.3375,O=C1CCCc2ccccc21
529-34-0,1-Tetralone,0.97,1.099,100,DCM,300,1/1,15,2023-11-12_14-49-19.xlsx,Silica-CS 25g,1863.0,3621.0,C1CC2=CC=CC=C2C(=O)C1,1863.0,3621.0,459,1368379b749b32d1fdcd,keep,,,verified_t1_t2,23.2875,45.2625,O=C1CCCc2ccccc21
529-34-0,1-Tetralone,0.97,1.099,100,DCM,300,2/1,15,2023-11-12_14-57-52.xlsx,Silica-CS 25g,2311.0,3969.0,C1CC2=CC=CC=C2C(=O)C1,2311.0,3969.0,460,d4ac46edc51bdaca0bec,keep,,,verified_t1_t2,28.8875,49.6125,O=C1CCCc2ccccc21
529-34-0,1-Tetralone,0.97,1.099,100,DCM,300,5/1,15,2023-11-12_15-09-16.xlsx,Silica-CS 25g,3433.0,5692.0,C1CC2=CC=CC=C2C(=O)C1,3433.0,5692.0,461,ba7dc6ef2a77556a5b18,keep,,,verified_t1_t2,42.9125,71.15,O=C1CCCc2ccccc21
529-34-0,1-Tetralone,0.97,1.099,100,DCM,300,10/1,15,2023-11-12_15-25-41.xlsx,Silica-CS 25g,5160.0,8698.0,C1CC2=CC=CC=C2C(=O)C1,5160.0,8698.0,462,821bb39a9f5175a64f51,keep,,,verified_t1_t2,64.5,108.725,O=C1CCCc2ccccc21
529-34-0,1-Tetralone,0.97,1.099,100,DCM,300,20/1,15,2023-11-12_15-50-54.xlsx,Silica-CS 25g,8314.0,13880.0,C1CC2=CC=CC=C2C(=O)C1,8314.0,13880.0,463,2131f3bbf366d9f71fda,keep,,,verified_t1_t2,103.925,173.5,O=C1CCCc2ccccc21
529-34-0,1-Tetralone,0.97,1.099,100,DCM,300,50/1,15,2023-11-12_16-40-04.xlsx,Silica-CS 25g,17117.0,27997.0,C1CC2=CC=CC=C2C(=O)C1,17117.0,27997.0,464,e77370d45b86f259bbc0,keep,,,verified_t1_t2,213.9625,349.9625,O=C1CCCc2ccccc21
3446-89-7,4-(Methylthio)benzaldehyde,0.98,1.144,100,DCM,300,0/1,15,2023-11-12_16-54-17.xlsx,Silica-CS 25g,1341.0,2256.0,CSC1=CC=C(C=C1)C=O,1341.0,2256.0,465,8178ea799914f45ea337,keep,,,verified_t1_t2,16.7625,28.2,CSc1ccc(C=O)cc1
3446-89-7,4-(Methylthio)benzaldehyde,0.98,1.144,100,DCM,300,1/1,15,2023-11-12_17-01-30.xlsx,Silica-CS 25g,1833.0,3176.0,CSC1=CC=C(C=C1)C=O,1833.0,3176.0,466,088024177d9c54addb50,keep,,,verified_t1_t2,22.9125,39.7,CSc1ccc(C=O)cc1
3446-89-7,4-(Methylthio)benzaldehyde,0.98,1.144,100,DCM,300,2/1,15,2023-11-12_17-10-18.xlsx,Silica-CS 25g,2532.0,4134.0,CSC1=CC=C(C=C1)C=O,2532.0,4134.0,467,cf3c76f2eaf06632a9e8,keep,,,verified_t1_t2,31.65,51.675,CSc1ccc(C=O)cc1
3446-89-7,4-(Methylthio)benzaldehyde,0.98,1.144,100,DCM,300,5/1,15,2023-11-12_17-23-49.xlsx,Silica-CS 25g,4449.0,6901.0,CSC1=CC=C(C=C1)C=O,4449.0,6901.0,468,08a897a8999697187200,keep,,,verified_t1_t2,55.6125,86.2625,CSc1ccc(C=O)cc1
3446-89-7,4-(Methylthio)benzaldehyde,0.98,1.144,100,DCM,300,10/1,15,2023-11-12_17-44-52.xlsx,Silica-CS 25g,7466.0,11448.0,CSC1=CC=C(C=C1)C=O,7466.0,11448.0,469,c9000126c4cb710d7a43,keep,,,verified_t1_t2,93.325,143.1,CSc1ccc(C=O)cc1
3446-89-7,4-(Methylthio)benzaldehyde,0.98,1.144,100,DCM,300,20/1,15,2023-11-12_18-18-14.xlsx,Silica-CS 25g,12501.0,18678.0,CSC1=CC=C(C=C1)C=O,12501.0,18678.0,470,449d33615aafa9694207,keep,,,verified_t1_t2,156.2625,233.475,CSc1ccc(C=O)cc1
529-20-4,2-Methylbenzaldehyde,0.97,1.039,100,DCM,300,0/1,15,2023-11-12_18-36-32.xlsx,Silica-CS 25g,1455.0,5382.0,CC1=CC=CC=C1C=O,1455.0,5382.0,471,35c84df95fd50b1b1546,keep,,,verified_t1_t2,18.1875,67.275,Cc1ccccc1C=O
529-20-4,2-Methylbenzaldehyde,0.97,1.039,100,DCM,300,1/1,15,2023-11-12_18-56-00.xlsx,Silica-CS 25g,1499.0,2918.0,CC1=CC=CC=C1C=O,1499.0,2918.0,472,91c3796ae178d1fe06aa,keep,,,verified_t1_t2,18.7375,36.475,Cc1ccccc1C=O
529-20-4,2-Methylbenzaldehyde,0.97,1.039,100,DCM,300,2/1,15,2023-11-12_19-03-18.xlsx,Silica-CS 25g,1872.0,3239.0,CC1=CC=CC=C1C=O,1872.0,3239.0,473,6211defd8635697e4fbb,keep,,,verified_t1_t2,23.4,40.4875,Cc1ccccc1C=O
529-20-4,2-Methylbenzaldehyde,0.97,1.039,100,DCM,300,5/1,15,2023-11-12_19-11-56.xlsx,Silica-CS 25g,2390.0,4033.0,CC1=CC=CC=C1C=O,2390.0,4033.0,474,e9d31d3be8f49570f46b,keep,,,verified_t1_t2,29.875,50.4125,Cc1ccccc1C=O
529-20-4,2-Methylbenzaldehyde,0.97,1.039,100,DCM,300,10/1,15,2023-11-12_19-22-34.xlsx,Silica-CS 25g,3010.0,5211.0,CC1=CC=CC=C1C=O,3010.0,5211.0,475,b04a947cda799efdd6fc,keep,,,verified_t1_t2,37.625,65.1375,Cc1ccccc1C=O
529-20-4,2-Methylbenzaldehyde,0.97,1.039,100,DCM,300,20/1,15,2023-11-12_19-35-54.xlsx,Silica-CS 25g,4016.0,6812.0,CC1=CC=CC=C1C=O,4016.0,6812.0,476,54477d255c5c3bcf9f88,keep,,,verified_t1_t2,50.2,85.15,Cc1ccccc1C=O
