outer_seed,budget,method,gradient_train_ids_hash,gradient_train_rows,validation_ids_hash,validation_rows,evaluation_ids_hash,evaluation_rows,target_labels_used_for_fit
2767143051,100,last1_head,6205d25b917089941a28a79c62c2775567d57309199794cc44b62277eb7e251b,92,ad2b5ee660bf3ff7d748a6740b833273450b8745b8f285770bc774fc67fa676c,8,cf625244150bfa8556866504cdcc750e4e9da995a8bf69153eac9eaba0447bbf,58,True
2767143051,100,current_last2_head,6205d25b917089941a28a79c62c2775567d57309199794cc44b62277eb7e251b,92,ad2b5ee660bf3ff7d748a6740b833273450b8745b8f285770bc774fc67fa676c,8,cf625244150bfa8556866504cdcc750e4e9da995a8bf69153eac9eaba0447bbf,58,True
1362771960,30,zero_shot,,0,a0062cfd030e54df454157b905d006dfa77b1b386d6cb93acc231edfd0f42008,8,1667de6740ff1280f8aad8668d1c5bd51d59a8a66d0769bc72fb44dfd8242fa1,58,False
1362771960,30,affine,9c97acdea1e57221fe0feecd65d0f67d92ee276732cbfc37b50c23287d87529d,22,a0062cfd030e54df454157b905d006dfa77b1b386d6cb93acc231edfd0f42008,8,1667de6740ff1280f8aad8668d1c5bd51d59a8a66d0769bc72fb44dfd8242fa1,58,True
1362771960,30,condition_ridge_residual,9c97acdea1e57221fe0feecd65d0f67d92ee276732cbfc37b50c23287d87529d,22,a0062cfd030e54df454157b905d006dfa77b1b386d6cb93acc231edfd0f42008,8,1667de6740ff1280f8aad8668d1c5bd51d59a8a66d0769bc72fb44dfd8242fa1,58,True
1362771960,30,target_head_only,9c97acdea1e57221fe0feecd65d0f67d92ee276732cbfc37b50c23287d87529d,22,a0062cfd030e54df454157b905d006dfa77b1b386d6cb93acc231edfd0f42008,8,1667de6740ff1280f8aad8668d1c5bd51d59a8a66d0769bc72fb44dfd8242fa1,58,True
1362771960,30,last1_head,9c97acdea1e57221fe0feecd65d0f67d92ee276732cbfc37b50c23287d87529d,22,a0062cfd030e54df454157b905d006dfa77b1b386d6cb93acc231edfd0f42008,8,1667de6740ff1280f8aad8668d1c5bd51d59a8a66d0769bc72fb44dfd8242fa1,58,True
1362771960,30,current_last2_head,9c97acdea1e57221fe0feecd65d0f67d92ee276732cbfc37b50c23287d87529d,22,a0062cfd030e54df454157b905d006dfa77b1b386d6cb93acc231edfd0f42008,8,1667de6740ff1280f8aad8668d1c5bd51d59a8a66d0769bc72fb44dfd8242fa1,58,True
1362771960,50,zero_shot,,0,a0062cfd030e54df454157b905d006dfa77b1b386d6cb93acc231edfd0f42008,8,1667de6740ff1280f8aad8668d1c5bd51d59a8a66d0769bc72fb44dfd8242fa1,58,False
1362771960,50,affine,a02d309956832c01edcbbf8da4b291d49dde244fc4245ef7c0fd32cdff857cc5,42,a0062cfd030e54df454157b905d006dfa77b1b386d6cb93acc231edfd0f42008,8,1667de6740ff1280f8aad8668d1c5bd51d59a8a66d0769bc72fb44dfd8242fa1,58,True
1362771960,50,condition_ridge_residual,a02d309956832c01edcbbf8da4b291d49dde244fc4245ef7c0fd32cdff857cc5,42,a0062cfd030e54df454157b905d006dfa77b1b386d6cb93acc231edfd0f42008,8,1667de6740ff1280f8aad8668d1c5bd51d59a8a66d0769bc72fb44dfd8242fa1,58,True
1362771960,50,target_head_only,a02d309956832c01edcbbf8da4b291d49dde244fc4245ef7c0fd32cdff857cc5,42,a0062cfd030e54df454157b905d006dfa77b1b386d6cb93acc231edfd0f42008,8,1667de6740ff1280f8aad8668d1c5bd51d59a8a66d0769bc72fb44dfd8242fa1,58,True
1362771960,50,last1_head,a02d309956832c01edcbbf8da4b291d49dde244fc4245ef7c0fd32cdff857cc5,42,a0062cfd030e54df454157b905d006dfa77b1b386d6cb93acc231edfd0f42008,8,1667de6740ff1280f8aad8668d1c5bd51d59a8a66d0769bc72fb44dfd8242fa1,58,True
1362771960,50,current_last2_head,a02d309956832c01edcbbf8da4b291d49dde244fc4245ef7c0fd32cdff857cc5,42,a0062cfd030e54df454157b905d006dfa77b1b386d6cb93acc231edfd0f42008,8,1667de6740ff1280f8aad8668d1c5bd51d59a8a66d0769bc72fb44dfd8242fa1,58,True
1362771960,70,zero_shot,,0,a0062cfd030e54df454157b905d006dfa77b1b386d6cb93acc231edfd0f42008,8,1667de6740ff1280f8aad8668d1c5bd51d59a8a66d0769bc72fb44dfd8242fa1,58,False
1362771960,70,affine,d6d34fc2a636edccd6821fc92003ef0f72a1ce9ca20863c914ac44291953a762,62,a0062cfd030e54df454157b905d006dfa77b1b386d6cb93acc231edfd0f42008,8,1667de6740ff1280f8aad8668d1c5bd51d59a8a66d0769bc72fb44dfd8242fa1,58,True
1362771960,70,condition_ridge_residual,d6d34fc2a636edccd6821fc92003ef0f72a1ce9ca20863c914ac44291953a762,62,a0062cfd030e54df454157b905d006dfa77b1b386d6cb93acc231edfd0f42008,8,1667de6740ff1280f8aad8668d1c5bd51d59a8a66d0769bc72fb44dfd8242fa1,58,True
1362771960,70,target_head_only,d6d34fc2a636edccd6821fc92003ef0f72a1ce9ca20863c914ac44291953a762,62,a0062cfd030e54df454157b905d006dfa77b1b386d6cb93acc231edfd0f42008,8,1667de6740ff1280f8aad8668d1c5bd51d59a8a66d0769bc72fb44dfd8242fa1,58,True
1362771960,70,last1_head,d6d34fc2a636edccd6821fc92003ef0f72a1ce9ca20863c914ac44291953a762,62,a0062cfd030e54df454157b905d006dfa77b1b386d6cb93acc231edfd0f42008,8,1667de6740ff1280f8aad8668d1c5bd51d59a8a66d0769bc72fb44dfd8242fa1,58,True
1362771960,70,current_last2_head,d6d34fc2a636edccd6821fc92003ef0f72a1ce9ca20863c914ac44291953a762,62,a0062cfd030e54df454157b905d006dfa77b1b386d6cb93acc231edfd0f42008,8,1667de6740ff1280f8aad8668d1c5bd51d59a8a66d0769bc72fb44dfd8242fa1,58,True
1362771960,100,zero_shot,,0,a0062cfd030e54df454157b905d006dfa77b1b386d6cb93acc231edfd0f42008,8,1667de6740ff1280f8aad8668d1c5bd51d59a8a66d0769bc72fb44dfd8242fa1,58,False
1362771960,100,affine,83fade7811e0742b686ad558522d8bb832cb77f44c37160148b4aba6accf4fe7,92,a0062cfd030e54df454157b905d006dfa77b1b386d6cb93acc231edfd0f42008,8,1667de6740ff1280f8aad8668d1c5bd51d59a8a66d0769bc72fb44dfd8242fa1,58,True
1362771960,100,condition_ridge_residual,83fade7811e0742b686ad558522d8bb832cb77f44c37160148b4aba6accf4fe7,92,a0062cfd030e54df454157b905d006dfa77b1b386d6cb93acc231edfd0f42008,8,1667de6740ff1280f8aad8668d1c5bd51d59a8a66d0769bc72fb44dfd8242fa1,58,True
1362771960,100,target_head_only,83fade7811e0742b686ad558522d8bb832cb77f44c37160148b4aba6accf4fe7,92,a0062cfd030e54df454157b905d006dfa77b1b386d6cb93acc231edfd0f42008,8,1667de6740ff1280f8aad8668d1c5bd51d59a8a66d0769bc72fb44dfd8242fa1,58,True
1362771960,100,last1_head,83fade7811e0742b686ad558522d8bb832cb77f44c37160148b4aba6accf4fe7,92,a0062cfd030e54df454157b905d006dfa77b1b386d6cb93acc231edfd0f42008,8,1667de6740ff1280f8aad8668d1c5bd51d59a8a66d0769bc72fb44dfd8242fa1,58,True
1362771960,100,current_last2_head,83fade7811e0742b686ad558522d8bb832cb77f44c37160148b4aba6accf4fe7,92,a0062cfd030e54df454157b905d006dfa77b1b386d6cb93acc231edfd0f42008,8,1667de6740ff1280f8aad8668d1c5bd51d59a8a66d0769bc72fb44dfd8242fa1,58,True
