strategy,outer_seed,budget,V1_MAE,V1_RMSE,V1_R2,V2_MAE,V2_RMSE,V2_R2,NRMSE,test_rows
pretrained_quantile_width,525,190,3.9202525900698264,6.895363878122665,0.7572880486114886,5.401852454262219,12.027460481154144,0.7768665314717067,0.8197961963991145,58
pretrained_quantile_width,525,200,3.787299137827994,6.884603142453864,0.7580449981431029,5.005867802959749,11.816625752333834,0.784620779221834,0.8125062867812141,58
pretrained_random,525,50,4.405933954386875,7.094372699821116,0.7430759357278632,6.182891404491732,12.194958628671307,0.7706084046243409,0.837835147294058,58
pretrained_random,525,60,4.1340431534010795,7.033774262446055,0.7474463581159568,6.172186695296188,12.301503565243515,0.7665825969630085,0.8372726427717809,58
pretrained_random,525,70,4.199107798077595,6.986411282084099,0.7508361229287241,5.892758558536399,12.054160717008399,0.7758747461931536,0.8264865382121364,58
pretrained_random,525,80,4.105052747671632,6.90051961210767,0.7569249565092759,5.6955159461361236,11.942906358484688,0.779992800206718,0.8174816646507554,58
pretrained_random,525,90,4.052545733013372,6.91034508116045,0.7562322473252437,5.841414127678707,12.044620628847257,0.7762293670775413,0.8212965742106192,58
pretrained_random,525,100,4.10428998004431,6.956465429014458,0.752967527336683,5.925104787980003,12.090358791958101,0.7745266500033119,0.8256936763132315,58
pretrained_random,525,110,3.9932571438537257,6.876508336399737,0.7586136372761256,5.664756065127495,11.94742427500642,0.7798263144050744,0.8160790126647743,58
pretrained_random,525,120,3.898481986440461,6.78576332704349,0.764942452985458,5.472640166337463,11.859780413531615,0.7830447642741916,0.8075009227343519,58
pretrained_random,525,130,3.966947443457856,6.81829203163902,0.7626834752936757,5.290899991441048,11.671791821559426,0.7898681398923662,0.8037096826430787,58
pretrained_random,525,140,4.498019609232059,7.29052177074331,0.7286723799535775,6.448079952700385,13.061816390571252,0.7368375091088732,0.8775762344074252,58
pretrained_random,525,150,5.087666055251813,8.076505844635355,0.6670156623016212,6.9668872597573825,13.917251827063987,0.7012390645353056,0.9548890184578447,58
pretrained_random,525,160,5.0039814895597,8.002677789590125,0.6730755169257157,6.852431374582751,13.76657819839415,0.7076730527461519,0.9454262898443666,58
pretrained_random,525,170,5.014667055387607,7.931116559075279,0.6788961978161256,6.797939765864405,13.667068445796643,0.7118838664356653,0.9377104708815952,58
pretrained_random,525,180,4.91727556236859,7.873735870111658,0.683525686071816,6.645095586228644,13.59603877762901,0.7148708441103049,0.9317977939487031,58
pretrained_random,525,190,4.858379376345668,7.822297945245495,0.6876471371440911,6.537896236331983,13.476940391910311,0.7198443056443098,0.9247629834355335,58
pretrained_random,525,200,4.7018182031039535,7.659362294942207,0.700524010771284,6.254421193572297,13.144100364343455,0.7335114385854633,0.9038694332602699,58
scratch_random,525,50,6.633251952576911,10.765694442891514,0.4083554318154382,11.566513840357462,18.75459749307827,0.4574592855769636,1.279198208360789,58
scratch_random,525,60,7.666797654469326,11.455699330035964,0.33008454667395704,11.744660977111467,19.347199958387154,0.42263150841249997,1.3421138842873666,58
scratch_random,525,70,6.3558977488813735,10.885845226333513,0.3950756122254221,10.892698418408974,18.251065136207185,0.4862009826542103,1.271166728871063,58
scratch_random,525,80,6.540960897796456,11.592600548973003,0.31397723753498374,12.37112603242064,19.91070290911283,0.3885090643969198,1.3685517538269312,58
scratch_random,525,90,6.561551231625437,11.406542113167397,0.3358215206054983,12.24839951892339,19.69634536586156,0.4016047454092867,1.3498791372218137,58
scratch_random,525,100,7.360732325312489,11.704483976656892,0.3006713416318114,12.026052138461042,19.484909905793035,0.41438304334774123,1.3624214502071272,58
