outer_seed,strategy,budget,NRMSE,E_zero,E_full,recovery,defined
525,pretrained_ensemble,80,1.0675937508740985,1.4953204847566,0.7883519004459585,0.6050151921525252,True
525,pretrained_ensemble,90,1.0228195297336855,1.4953204847566,0.7883519004459585,0.668347880668058,True
525,pretrained_ensemble,100,1.0175844716333713,1.4953204847566,0.7883519004459585,0.6757528180535273,True
525,pretrained_ensemble,110,0.9742593712034924,1.4953204847566,0.7883519004459585,0.7370357398005025,True
525,pretrained_ensemble,120,0.9615273792317719,1.4953204847566,0.7883519004459585,0.7550450152538599,True
525,pretrained_ensemble,130,0.9417541773721645,1.4953204847566,0.7883519004459585,0.7830140117530298,True
525,pretrained_ensemble,140,0.9170842797899592,1.4953204847566,0.7883519004459585,0.8179093354345773,True
525,pretrained_ensemble,150,0.902272950573503,1.4953204847566,0.7883519004459585,0.8388598126483543,True
525,pretrained_ensemble,160,0.8850734908538646,1.4953204847566,0.7883519004459585,0.8631882766018261,True
525,pretrained_ensemble,170,0.9298684520604321,1.4953204847566,0.7883519004459585,0.7998262514699078,True
525,pretrained_ensemble,180,0.8709603701072741,1.4953204847566,0.7883519004459585,0.883151144909973,True
525,pretrained_ensemble,190,0.8707986856840402,1.4953204847566,0.7883519004459585,0.8833798459114349,True
525,pretrained_ensemble,200,0.827349213500667,1.4953204847566,0.7883519004459585,0.9448386902612731,True
525,pretrained_hybrid,50,0.837835147294058,1.4953204847566,0.7883519004459585,0.9300064416633872,True
525,pretrained_hybrid,60,1.0334975952598322,1.4953204847566,0.7883519004459585,0.6532438636535554,True
525,pretrained_hybrid,70,1.041711627197735,1.4953204847566,0.7883519004459585,0.6416251975343075,True
525,pretrained_hybrid,80,1.044410365033557,1.4953204847566,0.7883519004459585,0.6378078598255129,True
525,pretrained_hybrid,90,1.0362862466260085,1.4953204847566,0.7883519004459585,0.6492993441542971,True
525,pretrained_hybrid,100,0.9608284648755769,1.4953204847566,0.7883519004459585,0.7560336226286508,True
525,pretrained_hybrid,110,0.9386747688806972,1.4953204847566,0.7883519004459585,0.7873698043013931,True
525,pretrained_hybrid,120,0.9214432845997405,1.4953204847566,0.7883519004459585,0.8117435666769293,True
525,pretrained_hybrid,130,0.966309104686988,1.4953204847566,0.7883519004459585,0.7482813123661584,True
525,pretrained_hybrid,140,0.826742948232159,1.4953204847566,0.7883519004459585,0.9456962464270809,True
525,pretrained_hybrid,150,0.8098790400175125,1.4953204847566,0.7883519004459585,0.9695500761288496,True
525,pretrained_hybrid,160,0.7895632107626207,1.4953204847566,0.7883519004459585,0.9982866136578851,True
525,pretrained_hybrid,170,0.8042812932391479,1.4953204847566,0.7883519004459585,0.9774680330262171,True
525,pretrained_hybrid,180,0.7874174771088458,1.4953204847566,0.7883519004459585,1.0013217324756005,True
525,pretrained_hybrid,190,0.7888025739670455,1.4953204847566,0.7883519004459585,0.9993625268065817,True
525,pretrained_hybrid,200,0.7748894585101812,1.4953204847566,0.7883519004459585,1.019042489630433,True
525,pretrained_quantile_width,50,0.837835147294058,1.4953204847566,0.7883519004459585,0.9300064416633872,True
