outer_seed,strategy,round,selected_mean_ensemble_uncertainty,selected_mean_quantile_width,selected_mean_latent_distance,batch_mean_pairwise_distance,batch_min_pairwise_distance,selected_unique_compounds,compound_hhi,condition_distribution,best_epoch,hit_max_epoch,best_epoch_ge_490,fit_time
42,pretrained_hybrid,10,0.21549882042295457,0.6157444812103304,4.262429120373087,7.362042935129403,3.422249141254328,10,0.10000000000000003,"{""mean"": [86.38211059570312, 3.689500331878662, 2.7194294929504395, 0.0, 0.28057044744491577, 2.303616762161255, 2.0, 128.31600952148438, 410.0], ""std"": [0.2081749141216278, 2.8179707527160645, 0.21429434418678284, 0.0, 0.21429435908794403, 0.21613729000091553, 0.0, 27.946504592895508, 181.38357543945312]}",423.0,True,True,213.67159204091877
42,pretrained_hybrid,11,0.34535953420127397,0.44903380271986004,4.005618971594109,6.670857510446881,3.8988526538824737,10,0.10000000000000003,"{""mean"": [86.48096466064453, 5.027606010437012, 2.6176726818084717, 0.0, 0.38232749700546265, 2.200984477996826, 1.2000000476837158, 124.2300033569336, 340.0], ""std"": [0.5547203421592712, 7.509024620056152, 0.5710285305976868, 0.0, 0.5710285305976868, 0.5759393572807312, 0.9797959327697754, 22.144935607910156, 120.0]}",397.3333333333333,True,True,196.64668691600673
42,pretrained_hybrid,12,0.2573794140013376,0.7718545957611772,4.345625240931444,7.478733168418954,3.5332281214325088,9,0.12000000000000002,"{""mean"": [86.45404052734375, 4.663276672363281, 2.6453781127929688, 0.0, 0.35462185740470886, 2.228928327560425, 2.0, 115.2719955444336, 330.0], ""std"": [0.3038531243801117, 4.113112449645996, 0.31278419494628906, 0.0, 0.31278419494628906, 0.31547415256500244, 0.0, 12.2735595703125, 64.03124237060547]}",418.3333333333333,True,True,230.66290445788763
42,pretrained_hybrid,13,0.14892353917135134,0.4145332093397629,4.097506129691353,7.389163797479575,3.389075780240721,10,0.10000000000000003,"{""mean"": [86.64997100830078, 7.315377712249756, 2.443697452545166, 0.0, 0.556302547454834, 2.0255134105682373, 1.600000023841858, 120.72200012207031, 300.0], ""std"": [0.5449755787849426, 7.377109527587891, 0.560996949672699, 0.0, 0.560996949672699, 0.5658214688301086, 0.800000011920929, 16.510940551757812, 0.0]}",332.3333333333333,True,True,217.18698962614872
42,pretrained_hybrid,14,0.1951296170983497,0.4103403266057586,4.3384139514778095,9.006669454218867,4.47923443054252,10,0.10000000000000003,"{""mean"": [86.86653137207031, 10.24675178527832, 2.2207791805267334, 0.0, 0.779220700263977, 1.8006778955459595, 1.2000000476837158, 110.5050048828125, 400.0], ""std"": [0.6478690505027771, 8.7699556350708, 0.6669167876243591, 0.0, 0.6669167876243591, 0.6726523041725159, 0.9797958731651306, 22.884511947631836, 219.08901977539062]}",325.0,True,False,230.5714239999652
42,pretrained_hybrid,15,0.19245664701023238,0.5696441279685387,5.005517173538442,9.21482579608454,3.7960438721848946,8,0.14,"{""mean"": [86.51411437988281, 5.476320743560791, 2.583549976348877, 0.0, 0.4164502024650574, 2.1665682792663574, 1.2000000476837158, 117.91899108886719, 380.0], ""std"": [0.5372637510299683, 7.272727012634277, 0.5530591011047363, 0.0, 0.5530590415000916, 0.5578153729438782, 0.9797959923744202, 17.460559844970703, 124.89996337890625]}",411.3333333333333,True,True,281.1731913740514
42,pretrained_quantile_width,1,2.299017619159299,3.75502671954636,32.47915946604631,27.54539335778887,6.975684144001162,9,0.12000000000000002,"{""mean"": [86.35603332519531, 3.336556911468506, 2.746269464492798, 0.0, 0.2537305951118469, 2.3306872844696045, 1.600000023841858, 106.2199935913086, 300.0], ""std"": [0.17468734085559845, 2.3646554946899414, 0.17982171475887299, 0.0, 0.17982172966003418, 0.18136826157569885, 0.800000011920929, 5.1232404708862305, 0.0]}",110.33333333333333,False,False,50.163131540990435
42,pretrained_quantile_width,2,4.487710186585177,2.1087045944261216,6.270920073473258,7.918886470261713,3.6781464014961665,8,0.16000000000000003,"{""mean"": [86.26734924316406, 2.1360795497894287, 2.8375606536865234, 0.0, 0.1624395251274109, 2.4227635860443115, 1.399999976158142, 108.86000061035156, 300.0], ""std"": [0.18383492529392242, 2.488477945327759, 0.18923789262771606, 0.0, 0.18923789262771606, 0.1908653825521469, 0.9165151119232178, 11.05849838256836, 0.0]}",238.66666666666666,False,False,91.53432299999986
42,pretrained_quantile_width,3,3.552993121731975,0.8877520263479746,7.682890479423017,12.202828373111323,1.3872278832324203,8,0.16000000000000003,"{""mean"": [86.3421630859375, 3.1486997604370117, 2.7605552673339844, 0.0, 0.23944489657878876, 2.3450958728790283, 1.7999999523162842, 115.07999420166016, 300.0], ""std"": [0.22217588126659393, 3.0074825286865234, 0.22870591282844543, 0.0, 0.22870591282844543, 0.23067280650138855, 0.5999999642372131, 14.456404685974121, 0.0]}",273.0,True,False,101.28884883294813
42,pretrained_quantile_width,4,0.19159683946868572,0.34702267504819967,6.783633763402738,8.010608352428658,1.174104145908985,6,0.20000000000000004,"{""mean"": [86.57508850097656, 6.301753044128418, 2.5207791328430176, 0.0, 0.47922077775001526, 2.1032581329345703, 2.0, 117.7140121459961, 410.0], ""std"": [0.27107638120651245, 3.6694400310516357, 0.2790449261665344, 0.0, 0.27904489636421204, 0.2814446687698364, 0.0, 11.7244234085083, 113.57816314697266]}",164.66666666666666,False,False,89.15997637494002
42,pretrained_quantile_width,5,1.954927118707118,1.2620795883296243,5.719158550462378,6.245123978457412,4.180015388627574,10,0.10000000000000003,"{""mean"": [86.22492980957031, 1.5617926120758057, 2.881232738494873, 0.0, 0.11876751482486725, 2.466810941696167, 1.7999999523162842, 120.37699890136719, 300.0], ""std"": [0.1790800243616104, 2.42411732673645, 0.18434353172779083, 0.0, 0.18434353172779083, 0.18592886626720428, 0.5999999642372131, 24.64867401123047, 0.0]}",202.66666666666666,False,False,114.68355241697282
42,pretrained_quantile_width,6,0.38293157473750966,0.340045185519918,5.529542903671695,8.997628397152745,2.1886750421031302,8,0.14,"{""mean"": [86.56969451904297, 6.228753089904785, 2.5263304710388184, 0.0, 0.47366946935653687, 2.1088569164276123, 1.600000023841858, 125.22900390625, 410.0], ""std"": [0.589072585105896, 7.974025726318359, 0.6063897609710693, 0.0, 0.6063898205757141, 0.6116047501564026, 0.800000011920929, 32.14091110229492, 197.2308349609375]}",135.33333333333334,False,False,92.76815241691656
42,pretrained_quantile_width,7,0.42753445774416904,1.2146637166830556,4.807318732292199,5.64332321612083,2.495849499877134,10,0.10000000000000003,"{""mean"": [86.32286071777344, 2.887507915496826, 2.7804179191589355, 0.0, 0.21958239376544952, 2.365128993988037, 1.600000023841858, 109.17999267578125, 300.0], ""std"": [0.274321049451828, 3.713351011276245, 0.28238409757614136, 0.0, 0.28238412737846375, 0.28481268882751465, 0.800000011920929, 6.811873435974121, 0.0]}",272.0,True,False,149.97264354198705
42,pretrained_quantile_width,8,0.4807729201294479,0.3161362823742021,4.562642028109533,8.198875038433293,4.773258064054416,10,0.10000000000000003,"{""mean"": [86.2879867553711, 2.415354013442993, 2.8163228034973145, 0.0, 0.18367710709571838, 2.4013431072235107, 1.600000023841858, 120.53399658203125, 380.0], ""std"": [0.2710595428943634, 3.6692042350769043, 0.27902692556381226, 0.0, 0.27902695536613464, 0.2814266085624695, 0.800000011920929, 29.803482055664062, 153.62290954589844]}",260.3333333333333,True,False,154.3567113339668
42,pretrained_quantile_width,9,0.09494521608733612,0.2459152600763347,3.456054058615634,6.710248466570244,0.8505255172240214,8,0.14,"{""mean"": [86.75636291503906, 8.755615234375, 2.3341736793518066, 0.0, 0.6658263802528381, 1.9150476455688477, 1.2000000476837158, 104.2080078125, 340.0], ""std"": [0.5734302997589111, 7.762277603149414, 0.5902873277664185, 0.0, 0.5902873277664185, 0.5953637957572937, 0.9797959327697754, 15.150708198547363, 80.0]}",224.66666666666666,False,False,148.576504916884
42,pretrained_quantile_width,10,0.2922740163045108,0.6786639284515732,4.945779582298883,7.564350792193483,2.806153015778549,10,0.10000000000000003,"{""mean"": [86.21183776855469, 1.3846511840820312, 2.8947033882141113, 0.0, 0.10529665648937225, 2.480397939682007, 1.600000023841858, 125.05000305175781, 300.0], ""std"": [0.08453769236803055, 1.1443352699279785, 0.08702164888381958, 0.0, 0.08702169358730316, 0.08777014911174774, 0.800000011920929, 20.49728012084961, 0.0]}",325.6666666666667,True,False,182.95550374907907
42,pretrained_quantile_width,11,0.2452973435977659,0.31559019529877136,4.351394046258436,6.445364192430012,3.28711391404814,9,0.12000000000000002,"{""mean"": [86.44941711425781, 4.600657939910889, 2.6501402854919434, 0.0, 0.34985995292663574, 2.233731508255005, 0.6000000238418579, 107.12001037597656, 300.0], ""std"": [0.564141571521759, 7.636550426483154, 0.5807263255119324, 0.0, 0.5807262659072876, 0.5857205986976624, 0.9165151119232178, 15.230549812316895, 0.0]}",299.6666666666667,True,True,178.56248670909554
42,pretrained_quantile_width,12,0.156582499447293,0.5541706513640394,4.411911207018308,5.767069620953069,0.0,9,0.12000000000000002,"{""mean"": [86.36910247802734, 3.5133635997772217, 2.7328240871429443, 0.0, 0.2671760022640228, 2.3171262741088867, 1.399999976158142, 111.89200592041016, 320.0], ""std"": [0.2963460683822632, 4.0114946365356445, 0.305056631565094, 0.0, 0.305056631565094, 0.3076801598072052, 0.9165151715278625, 20.52511978149414, 60.0]}",271.0,True,False,171.98186962504406
42,pretrained_quantile_width,13,0.21801141336468746,0.7018758745367705,3.977056273201911,5.2447157820225465,0.0,9,0.12000000000000002,"{""mean"": [86.23497009277344, 1.6977465152740479, 2.870893955230713, 0.0, 0.12910619378089905, 2.456383466720581, 1.600000023841858, 124.92100524902344, 350.0], ""std"": [0.10728232562541962, 1.4522171020507812, 0.11043470352888107, 0.0, 0.11043476313352585, 0.11138460785150528, 0.800000011920929, 26.59598731994629, 150.0]}",284.3333333333333,True,False,205.6540471240878
42,pretrained_quantile_width,14,0.053069283668848555,0.468120793291654,4.321380301142233,6.200403817079028,2.2752039317132957,9,0.12000000000000002,"{""mean"": [86.47332000732422, 4.924133777618408, 2.6255412101745605, 0.0, 0.374458909034729, 2.208920955657959, 1.7999999523162842, 119.26900482177734, 370.0], ""std"": [0.31230711936950684, 4.227547645568848, 0.32148656249046326, 0.0, 0.32148653268814087, 0.32425135374069214, 0.5999999642372131, 21.229589462280273, 141.77447509765625]}",295.3333333333333,True,False,207.45969699998386
42,pretrained_quantile_width,15,0.2522712514424769,0.45660816537517634,5.108067315823066,8.857438932504435,3.6464679554260786,10,0.10000000000000003,"{""mean"": [86.69454193115234, 7.918797492980957, 2.3978099822998047, 0.0, 0.6021900177001953, 1.9792312383651733, 1.600000023841858, 120.8810043334961, 420.0], ""std"": [0.7256372570991516, 9.822660446166992, 0.7469704747200012, 0.0, 0.7469704151153564, 0.7533944249153137, 0.800000011920929, 22.057584762573242, 227.1563262939453]}",330.6666666666667,True,True,226.06633041705936
525,pretrained_random,1,0.1645971084584435,0.6210112383360124,5.879860272134163,10.372169592101553,4.087573244912036,10,0.10000000000000003,"{""mean"": [86.74708557128906, 8.630043029785156, 2.3437230587005615, 0.0, 0.656277060508728, 1.924679160118103, 1.600000023841858, 116.35099792480469, 320.0], ""std"": [0.7084129452705383, 9.589495658874512, 0.729239284992218, 0.0, 0.729239284992218, 0.7355107665061951, 0.800000011920929, 20.206100463867188, 60.0]}",22.666666666666668,False,False,27.509083792101592
525,pretrained_random,2,0.15117761305968874,0.5728859110415395,5.5419389047648515,8.984681803075556,3.872960938151138,10,0.10000000000000003,"{""mean"": [87.3438491821289, 16.708234786987305, 1.7294117212295532, 0.0, 1.2705881595611572, 1.3050845861434937, 1.399999976158142, 127.74900817871094, 300.0], ""std"": [0.7574618458747864, 10.253472328186035, 0.7797317504882812, 0.0, 0.7797316908836365, 0.7864373326301575, 0.9165151119232178, 23.169301986694336, 0.0]}",21.0,False,False,29.347864626091905
525,pretrained_random,3,0.1061441580904636,0.9811500241463553,5.455742085713084,8.925606501964381,3.530929401682112,10,0.10000000000000003,"{""mean"": [86.48258972167969, 5.049706935882568, 2.6159918308258057, 0.0, 0.38400813937187195, 2.1992897987365723, 0.800000011920929, 98.02999877929688, 310.0], ""std"": [0.3439868092536926, 4.6563825607299805, 0.3540975749492645, 0.0, 0.35409751534461975, 0.3571428060531616, 0.9797959327697754, 6.716403961181641, 30.0]}",20.333333333333332,False,False,30.12846041622106
525,pretrained_random,4,0.09291974352387697,0.8651302681181081,6.047518833605255,13.017287574036759,3.6096770618013503,10,0.10000000000000003,"{""mean"": [86.8896484375, 10.559847831726074, 2.196969509124756, 0.0, 0.8030303120613098, 1.7766635417938232, 1.0, 109.5989990234375, 370.0], ""std"": [0.6440363526344299, 8.718079566955566, 0.6629718542098999, 0.0, 0.6629718542098999, 0.6686733365058899, 1.0, 18.535371780395508, 210.0]}",19.0,False,False,33.45217754191253
525,pretrained_random,5,0.07059695854151041,0.5729108847328963,4.600082217873837,8.471732213200323,2.9944760423559593,10,0.10000000000000003,"{""mean"": [86.969970703125, 11.64714241027832, 2.114285707473755, 0.0, 0.8857143521308899, 1.6932685375213623, 1.7999999523162842, 122.94000244140625, 320.0], ""std"": [0.610619843006134, 8.265713691711426, 0.6285714507102966, 0.0, 0.6285714507102966, 0.6339771747589111, 0.5999999642372131, 23.056978225708008, 40.0]}",16.666666666666668,False,False,35.297520875930786
525,pretrained_random,6,0.22951113272080198,0.9490068239516918,5.750519149471165,11.744746994437438,6.022835509816602,10,0.10000000000000003,"{""mean"": [86.59739685058594, 6.603797912597656, 2.497810125350952, 0.0, 0.5021899342536926, 2.0800914764404297, 1.399999976158142, 115.8280029296875, 400.0], ""std"": [0.5715680122375488, 7.737079620361328, 0.5883711576461792, 0.0, 0.5883711576461792, 0.5934311151504517, 0.9165151119232178, 24.642683029174805, 167.33200073242188]}",16.0,False,False,37.79118791711517
525,pretrained_random,7,0.09520909635650603,0.9160686725516916,5.536909952514174,12.210105295998174,2.350174386288761,9,0.12000000000000002,"{""mean"": [86.79715728759766, 9.307802200317383, 2.292182445526123, 0.0, 0.7078177332878113, 1.8726953268051147, 1.399999976158142, 105.74000549316406, 300.0], ""std"": [0.6898374557495117, 9.338053703308105, 0.7101181745529175, 0.0, 0.7101181149482727, 0.7162252068519592, 0.9165151119232178, 7.106643199920654, 0.0]}",17.0,False,False,43.443973082932644
525,pretrained_random,8,0.1319371763795444,0.9975837475812595,5.520773916935631,11.582190238564744,3.074209266055244,10,0.10000000000000003,"{""mean"": [86.58518981933594, 6.438375949859619, 2.510389804840088, 0.0, 0.48961037397384644, 2.0927791595458984, 1.2000000476837158, 113.76600646972656, 330.0], ""std"": [0.3838193118572235, 5.1955718994140625, 0.3951006531715393, 0.0, 0.39510056376457214, 0.3984985053539276, 0.9797958731651306, 14.044299125671387, 90.0]}",16.666666666666668,False,False,44.5980446258327
525,pretrained_random,9,0.5402241212080692,1.415445293549569,8.80025363960564,21.406711728435692,3.881052236434271,10,0.10000000000000003,"{""mean"": [86.62139129638672, 6.928613185882568, 2.473109245300293, 0.0, 0.5268908143043518, 2.055178165435791, 1.600000023841858, 111.05000305175781, 300.0], ""std"": [0.562781572341919, 7.618139266967773, 0.5793262124061584, 0.0, 0.5793262720108032, 0.5843084454536438, 0.800000011920929, 21.805194854736328, 0.0]}",19.333333333333332,False,False,49.72277649992611
525,pretrained_random,10,0.45134930292612446,1.1841057264660766,7.555931415102874,20.131211126962004,2.446804228174326,9,0.12000000000000002,"{""mean"": [86.93595886230469, 11.186708450317383, 2.1492996215820312, 0.0, 0.8507002592086792, 1.7285836935043335, 1.0, 109.81400299072266, 320.0], ""std"": [0.7796921133995056, 10.55438232421875, 0.8026146292686462, 0.0, 0.8026146292686462, 0.8095172047615051, 1.0, 11.917000770568848, 60.0]}",24.0,False,False,54.340456917183474
525,pretrained_random,11,0.060859574518595215,0.49008877586325744,3.4220645676543198,6.005619360229778,3.596327961147451,9,0.12000000000000002,"{""mean"": [86.67854309082031, 7.702142238616943, 2.414285659790039, 0.0, 0.5857142806053162, 1.9958488941192627, 1.2000000476837158, 117.78199768066406, 300.0], ""std"": [0.3589498996734619, 4.858931541442871, 0.3695005774497986, 0.0, 0.3695004880428314, 0.3726781904697418, 0.9797959327697754, 26.324588775634766, 0.0]}",22.666666666666668,False,False,56.985229207901284
525,pretrained_random,12,0.2076487074862628,1.1432147914483797,5.405727141970149,12.425322821811516,5.787062218897889,10,0.10000000000000003,"{""mean"": [86.34599304199219, 3.200603485107422, 2.756608247756958, 0.0, 0.24339191615581512, 2.3411147594451904, 1.2000000476837158, 108.8010025024414, 370.0], ""std"": [0.23131760954856873, 3.1312315464019775, 0.23811647295951843, 0.0, 0.23811647295951843, 0.24016430974006653, 0.9797959327697754, 17.803810119628906, 210.0]}",23.0,False,False,63.14133374905214
525,pretrained_random,13,0.13799269839933426,0.6888910723363244,4.555242758160473,10.557175641172861,4.653767624312215,9,0.12000000000000002,"{""mean"": [87.07847595214844, 13.115842819213867, 2.0025973320007324, 0.0, 0.997402548789978, 1.5806198120117188, 2.0, 116.06400299072266, 320.0], ""std"": [0.8283608555793762, 11.213207244873047, 0.8527153730392456, 0.0, 0.8527154326438904, 0.8600487112998962, 0.0, 14.865389823913574, 60.0]}",22.0,False,False,65.41278558399063
525,pretrained_random,14,0.055772816802190595,0.5823924084206585,3.5482974076246547,7.595303404870629,3.0817107898179334,10,0.10000000000000003,"{""mean"": [86.89977264404297, 10.696805000305176, 2.1865546703338623, 0.0, 0.8134453892707825, 1.7661590576171875, 1.2000000476837158, 112.38999938964844, 300.0], ""std"": [0.6357229351997375, 8.605530738830566, 0.6544129848480225, 0.0, 0.6544129848480225, 0.6600409150123596, 0.9797959327697754, 19.605892181396484, 0.0]}",21.0,False,False,69.14838095707819
525,pretrained_random,15,0.08376164124965951,0.6414513273190641,3.828259871093512,7.784828005371297,3.1344530645899096,9,0.12000000000000002,"{""mean"": [86.61213684082031, 6.803375244140625, 2.482633113861084, 0.0, 0.5173670053482056, 2.064783811569214, 1.399999976158142, 112.71199798583984, 310.0], ""std"": [0.5516167879104614, 7.467010498046875, 0.5678335428237915, 0.0, 0.5678335428237915, 0.5727168917655945, 0.9165151119232178, 18.410043716430664, 30.0]}",20.0,False,False,71.28290487499908
525,pretrained_coverage,1,1.3909750984488873,2.44223805253,15.796556726467847,21.52467796255988,9.193458416915593,10,0.10000000000000003,"{""mean"": [86.56261444091797, 6.132983207702637, 2.533613443374634, 0.0, 0.466386616230011, 2.1162025928497314, 1.600000023841858, 115.49000549316406, 410.0], ""std"": [0.7495999336242676, 10.147032737731934, 0.7716374397277832, 0.0, 0.7716375589370728, 0.7782736420631409, 0.800000011920929, 12.434490203857422, 211.8961944580078]}",64.0,False,False,40.217285334016196
525,pretrained_coverage,2,4.522455381208345,1.7656643110800498,7.178955752055558,13.84795940150377,5.367597784669514,9,0.12000000000000002,"{""mean"": [86.43089294433594, 4.349846839904785, 2.66921329498291, 0.0, 0.33078688383102417, 2.2529685497283936, 2.0, 129.26100158691406, 490.0], ""std"": [0.549567461013794, 7.439271926879883, 0.5657240748405457, 0.0, 0.5657241344451904, 0.5705893635749817, 0.0, 29.568056106567383, 258.65032958984375]}",66.33333333333333,False,False,46.01387620810419
525,pretrained_coverage,3,6.331755812534597,1.7814487084749242,5.967147304865446,9.179909544289032,4.241933234679435,8,0.14,"{""mean"": [86.63525390625, 7.1161346435546875, 2.4588489532470703, 0.0, 0.5411510467529297, 2.040795087814331, 1.600000023841858, 108.20999908447266, 300.0], ""std"": [0.5525615215301514, 7.479799270629883, 0.5688061118125916, 0.0, 0.5688061118125916, 0.5736978054046631, 0.800000011920929, 4.421187877655029, 0.0]}",120.66666666666667,False,False,64.49519100005273
525,pretrained_coverage,4,0.7502550453797511,1.297129993933801,4.958356062859352,10.363599615928166,5.014558760872507,9,0.12000000000000002,"{""mean"": [86.51881408691406, 5.539943695068359, 2.5787112712860107, 0.0, 0.42128854990005493, 2.1616883277893066, 1.7999999523162842, 134.75900268554688, 370.0], ""std"": [0.3569261133670807, 4.83153772354126, 0.3674173057079315, 0.0, 0.3674173355102539, 0.3705771267414093, 0.5999999642372131, 28.50809669494629, 155.2417449951172]}",130.66666666666666,False,False,75.84179299895186
525,pretrained_coverage,5,0.8289109240481617,1.3068291833936234,4.59392382692966,8.617388163606636,4.26539096053561,10,0.10000000000000003,"{""mean"": [86.30900573730469, 2.699985980987549, 2.794678211212158, 0.0, 0.20532211661338806, 2.379512071609497, 1.600000023841858, 131.45999145507812, 390.0], ""std"": [0.2792770266532898, 3.7804372310638428, 0.28748568892478943, 0.0, 0.2874857187271118, 0.2899581491947174, 0.800000011920929, 26.367259979248047, 181.38357543945312]}",163.33333333333334,False,False,92.26434766792227
525,pretrained_coverage,6,0.5011470593296188,0.8828511858136713,4.247941911635889,7.666741019243922,4.0066086996765895,8,0.14,"{""mean"": [86.47254943847656, 4.913753509521484, 2.626330614089966, 0.0, 0.37366944551467896, 2.209717035293579, 1.600000023841858, 130.74002075195312, 340.0], ""std"": [0.5582366585731506, 7.5566205978393555, 0.5746479630470276, 0.0, 0.5746479630470276, 0.5795899033546448, 0.800000011920929, 26.015270233154297, 120.0]}",187.0,False,False,110.95910700107925
525,pretrained_coverage,7,0.2470713698125533,0.8410793242790977,4.241587584198024,8.039357620869769,4.347497361177627,10,0.10000000000000003,"{""mean"": [87.02001190185547, 12.324566841125488, 2.0627706050872803, 0.0, 0.9372294545173645, 1.641310453414917, 1.399999976158142, 119.62998962402344, 300.0], ""std"": [0.7412770986557007, 10.034374237060547, 0.7630704045295715, 0.0, 0.7630704045295715, 0.7696328163146973, 0.9165151715278625, 24.328956604003906, 0.0]}",140.66666666666666,False,False,98.56782454205677
525,pretrained_coverage,8,0.24588126124081627,0.701247516243144,4.019935231105823,6.653742020039981,3.8702459145482853,10,0.10000000000000003,"{""mean"": [86.49481201171875, 5.215128421783447, 2.603412389755249, 0.0, 0.3965877890586853, 2.1866016387939453, 2.0, 120.45100402832031, 330.0], ""std"": [0.5479113459587097, 7.4168572425842285, 0.5640195608139038, 0.0, 0.5640195608139038, 0.5688701272010803, 0.0, 21.735191345214844, 64.03124237060547]}",142.33333333333334,False,False,106.27948750008363
525,pretrained_coverage,9,0.40627238124820914,0.8323081223177663,4.092634454620406,8.396122397202529,4.540102873185876,9,0.12000000000000002,"{""mean"": [86.56425476074219, 6.155083656311035, 2.531932830810547, 0.0, 0.4680672585964203, 2.1145074367523193, 1.600000023841858, 113.79000091552734, 350.0], ""std"": [0.6101192235946655, 8.258926391601562, 0.628055214881897, 0.0, 0.628055214881897, 0.6334565281867981, 0.800000011920929, 27.182621002197266, 120.41594696044922]}",86.0,False,False,82.26762104209047
525,pretrained_coverage,10,0.23953745422141354,0.6169254421071922,3.9607212028811305,6.720668500258275,3.4449792906736656,10,0.10000000000000003,"{""mean"": [86.87960815429688, 10.423893928527832, 2.207308292388916, 0.0, 0.7926915884017944, 1.7870914936065674, 1.2000000476837158, 116.3689956665039, 330.0], ""std"": [0.6538525223731995, 8.850947380065918, 0.673075795173645, 0.0, 0.6730758547782898, 0.6788643598556519, 0.9797959327697754, 22.997774124145508, 90.0]}",80.66666666666667,False,False,82.79950437601656
525,pretrained_coverage,11,0.499432592048377,0.8555930487816081,3.9645054444464436,7.903869594429194,3.7532627368831353,10,0.10000000000000003,"{""mean"": [86.43255615234375, 4.372282981872559, 2.6675071716308594, 0.0, 0.33249303698539734, 2.2512476444244385, 1.399999976158142, 109.3590087890625, 330.0], ""std"": [0.23594418168067932, 3.1938517093658447, 0.2428785264492035, 0.0, 0.24287846684455872, 0.2449672669172287, 0.9165151119232178, 15.009862899780273, 90.0]}",79.66666666666667,False,False,85.8858742499724
525,pretrained_coverage,12,0.16404067029001262,0.8063265128917706,3.8971809693220565,8.831279500097502,3.4413290786371373,8,0.14,"{""mean"": [86.66139221191406, 7.470083713531494, 2.4319329261779785, 0.0, 0.5680672526359558, 2.0136475563049316, 1.399999976158142, 121.4800033569336, 380.0], ""std"": [0.746708869934082, 10.107893943786621, 0.7686611413955688, 0.0, 0.7686611413955688, 0.7752715945243835, 0.9165151119232178, 23.00469207763672, 160.0]}",64.66666666666667,False,False,82.39673474908341
525,pretrained_coverage,13,0.2985558453009341,0.6723170444709627,3.9172414860142126,7.284899095180339,4.135796630465388,10,0.10000000000000003,"{""mean"": [86.85647583007812, 10.110799789428711, 2.2311177253723145, 0.0, 0.7688820958137512, 1.811105728149414, 1.399999976158142, 106.84200286865234, 300.0], ""std"": [0.7035079598426819, 9.523104667663574, 0.7241904139518738, 0.0, 0.7241904735565186, 0.7304185032844543, 0.9165151715278625, 7.339521408081055, 0.0]}",114.0,False,False,108.11766529211309
525,pretrained_coverage,14,0.2794907600999002,0.6514253589993186,3.727130264639187,6.572944324227047,4.029019801022189,9,0.12000000000000002,"{""mean"": [86.3707504272461, 3.535799503326416, 2.7311177253723145, 0.0, 0.2688820958137512, 2.3154056072235107, 1.0, 105.1659927368164, 300.0], ""std"": [0.17438186705112457, 2.360518455505371, 0.1795070916414261, 0.0, 0.17950713634490967, 0.18105094134807587, 1.0, 9.829876899719238, 0.0]}",110.66666666666667,False,False,99.27515283320099
525,pretrained_coverage,15,0.3783860850716407,0.6311671306628972,3.8294632887601123,8.849074412449438,3.621797633984814,10,0.10000000000000003,"{""mean"": [86.89973449707031, 10.696471214294434, 2.186580181121826, 0.0, 0.8134199380874634, 1.7661845684051514, 1.399999976158142, 118.68699645996094, 310.0], ""std"": [0.7931363582611084, 10.736369132995605, 0.8164540529251099, 0.0, 0.8164540529251099, 0.8234755396842957, 0.9165151119232178, 23.662593841552734, 30.0]}",127.33333333333333,False,False,135.64645787596237
525,pretrained_ensemble,1,2.341483749421544,2.4368350285317133,13.427408080989167,18.907704042046444,4.743974095053555,10,0.10000000000000003,"{""mean"": [86.27118682861328, 2.1879830360412598, 2.833613634109497, 0.0, 0.16638655960559845, 2.4187827110290527, 1.7999999523162842, 122.302001953125, 370.0], ""std"": [0.19625160098075867, 2.6565582752227783, 0.202019602060318, 0.0, 0.20201964676380157, 0.20375704765319824, 0.5999999642372131, 26.945575714111328, 155.2417449951172]}",100.33333333333333,False,False,50.373485207906924
525,pretrained_ensemble,2,3.5905598361318356,1.600190920963339,6.051215497060549,8.416521339684301,3.5014427927137475,8,0.14,"{""mean"": [86.2063980102539, 1.3109816312789917, 2.9003055095672607, 0.0, 0.09969441592693329, 2.4860482215881348, 1.600000023841858, 122.1300048828125, 300.0], ""std"": [0.08671526610851288, 1.173812747001648, 0.08926327526569366, 0.0, 0.08926332741975784, 0.09003105759620667, 0.800000011920929, 21.578510284423828, 0.0]}",81.0,False,False,49.277146083069965
525,pretrained_ensemble,3,5.612987187431673,2.040633283474615,7.085031933552145,10.193644323198574,4.22915847533693,9,0.12000000000000002,"{""mean"": [86.35227966308594, 3.2856578826904297, 2.7501401901245117, 0.0, 0.249860018491745, 2.3345913887023926, 1.7999999523162842, 115.2820053100586, 320.0], ""std"": [0.30289074778556824, 4.100081443786621, 0.3117932677268982, 0.0, 0.3117932677268982, 0.31447476148605347, 0.5999999642372131, 11.803037643432617, 60.0]}",116.66666666666667,False,False,62.916224082931876
525,pretrained_ensemble,4,1.479039295512669,1.1378092521497423,6.234545481683777,12.901656625554653,3.353583255245295,8,0.14,"{""mean"": [86.91282653808594, 10.873613357543945, 2.173109292984009, 0.0, 0.826890766620636, 1.7525981664657593, 2.0, 125.28898620605469, 320.0], ""std"": [0.797486424446106, 10.795251846313477, 0.8209316730499268, 0.0, 0.8209316730499268, 0.827991783618927, 0.0, 23.8969669342041, 60.0]}",98.0,False,False,63.737769459025
