outer_seed,strategy,round,budget_after_reveal,query_rank,sample_id,canonical_smiles
42,pretrained_coverage,13,180,5,b36d7c12e6d3072467ee,CCOC(=O)/C=C/c1ccccc1
42,pretrained_coverage,13,180,6,bc3f10fed296515e66e5,Cc1ccc(C)cc1
42,pretrained_coverage,13,180,7,88581d99a415bf271788,CC(C)(O)CCc1ccccc1
42,pretrained_coverage,13,180,8,d2955aa36bd2b103c981,CC(=O)c1c(C)cc(C)cc1C
42,pretrained_coverage,13,180,9,ca00dd1990fd356443cb,COC(=O)c1ccccc1O
42,pretrained_coverage,13,180,10,ce61c0bd799e65402b75,CCCC(=O)c1ccc(-c2ccccc2)cc1
42,pretrained_coverage,14,190,1,a6b1d92e3de602f8963c,O=Cc1ccc(Cl)cc1Br
42,pretrained_coverage,14,190,2,937105af8867732c56ec,O=C(c1ccccc1)c1ccc(Cl)cc1
42,pretrained_coverage,14,190,3,c00e01085f35d19cd90f,CC(=O)c1ccccc1
42,pretrained_coverage,14,190,4,3c892a45de6ec4625f37,CCCC(=O)c1ccc(-c2ccccc2)cc1
42,pretrained_coverage,14,190,5,5a9449a7562d442b8669,O=Cc1ccc2ccccc2c1Br
42,pretrained_coverage,14,190,6,e399250d7156727de0fd,COC(=O)c1ccc(C(C)(C)C)cc1
42,pretrained_coverage,14,190,7,b80a4f9e4b61f534ee9e,COC(=O)C#CC(=O)OC
42,pretrained_coverage,14,190,8,0e13b08b0f9c772699e1,CC(=O)c1ccc(Br)cc1
42,pretrained_coverage,14,190,9,ffcab07e0d31056e0d4a,CCC(=O)c1cccc(Br)c1
42,pretrained_coverage,14,190,10,05c14d26f4aa6f7c48b0,CCOC(=O)CC(=O)c1ccccc1
42,pretrained_coverage,15,200,1,fde2d968ab29d13d4f1d,O=C(/C=C/c1ccccc1)c1ccccc1
42,pretrained_coverage,15,200,2,b983d4c3094d909b570e,C=CC(=O)OCCOc1ccccc1
42,pretrained_coverage,15,200,3,924106530353757625ba,COC(=O)c1ccccc1O
42,pretrained_coverage,15,200,4,f1aabb6243aed53011cb,c1ccc(COCc2ccccc2)cc1
42,pretrained_coverage,15,200,5,e2869f5cf5635b6ae9c1,c1ccc(COCc2ccccc2)cc1
42,pretrained_coverage,15,200,6,b9b624baffe611c30836,Cc1ccc(C(=O)c2ccccc2)cc1C
42,pretrained_coverage,15,200,7,bc789871fe39d967a9e0,CC(C)=CCBr
42,pretrained_coverage,15,200,8,90777be8090491479de1,O=Cc1ccc2ccccc2c1Br
42,pretrained_coverage,15,200,9,d532e4ccbab971232d40,COc1ccccc1
42,pretrained_coverage,15,200,10,38f57a9d08efd5f070d0,C=CC(=O)OCCCCCCCCCCCC
42,pretrained_ensemble,1,60,1,07e9bc7a9d27fdd58c2f,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1
42,pretrained_ensemble,1,60,2,f95928e2618ed15e654f,COc1ccc(C=O)cc1
42,pretrained_ensemble,1,60,3,9563dde5c28fb62e4f7e,C=CC(=O)OCCOc1ccccc1
42,pretrained_ensemble,1,60,4,27b234a05f8c66fd059f,O=Cc1cc(Br)ccc1O
42,pretrained_ensemble,1,60,5,99dd4a9a47de5c84b7c0,O=Cc1ccc(Br)cc1O
42,pretrained_ensemble,1,60,6,4c6a8ef1c87748df99f2,CCC(=O)c1cccnc1
42,pretrained_ensemble,1,60,7,8837a8a19c37b63d2e48,O=Cc1ccc(-c2ccccc2)cc1
42,pretrained_ensemble,1,60,8,226ebdbf914ce9333de8,O=Cc1ccc(Br)cc1O
42,pretrained_ensemble,1,60,9,7e451fd74af5bfa51ac9,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1
42,pretrained_ensemble,1,60,10,848f6c84b4d5fc44c3c2,N#Cc1ccccc1Br
42,pretrained_ensemble,2,70,1,e375bb01e53e46f8faee,O=C1CCCc2ccccc21
42,pretrained_ensemble,2,70,2,17bdb259a18419ca296f,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1
42,pretrained_ensemble,2,70,3,28c4b7ec4bf7f486b68c,CCOC(=O)C(Br)C(=O)OCC
42,pretrained_ensemble,2,70,4,454c1ea3beebbec4befe,COc1ccc(C=O)cc1
42,pretrained_ensemble,2,70,5,9b28c23ad1d4dda9fe1a,CC(O)c1ccccc1
42,pretrained_ensemble,2,70,6,b2b26956a788c2a8c7e9,O=C(/C=C/c1ccccc1)c1ccccc1
42,pretrained_ensemble,2,70,7,d7c72c92165e2c129547,O=C1CCCc2ccccc21
42,pretrained_ensemble,2,70,8,69f6dbdc304c0475f868,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1
42,pretrained_ensemble,2,70,9,a074620f6970d8f89567,COc1ccc(C=O)cc1
42,pretrained_ensemble,2,70,10,f38afd5febe30c01c852,CC1CCC(=O)c2ccccc21
42,pretrained_ensemble,3,80,1,bd0519702a5756bc3c94,CCOC(=O)C(Cc1ccccc1)C(C)=O
42,pretrained_ensemble,3,80,2,47404d0982a587f0393e,COCCOC(=O)CC(C)=O
42,pretrained_ensemble,3,80,3,ef8527c6b63d54b73966,CCOC(=O)CC(C)=O
42,pretrained_ensemble,3,80,4,86f385aa0925171d22cc,CCOC(=O)CC(C)=O
42,pretrained_ensemble,3,80,5,3d5dc8831f4c74f7b7d1,COc1ccc(CCO)cc1
42,pretrained_ensemble,3,80,6,53d7fb31d852cbb33059,CCOC(=O)C(Br)C(=O)OCC
42,pretrained_ensemble,3,80,7,be7d68067464e72d0b8d,COC(=O)CS
42,pretrained_ensemble,3,80,8,0dffde5d00d50ee96173,O=Cc1cc(Br)ccc1O
42,pretrained_ensemble,3,80,9,1c04f02c0ea8c00b358d,OCc1cccc(Br)c1
42,pretrained_ensemble,3,80,10,82fa7e7b3bd183853280,CCOC(=O)c1cccnc1
42,pretrained_ensemble,4,90,1,80e66bd0e8e9450537bb,COCCCCC(=O)c1ccc(C(F)(F)F)cc1
42,pretrained_ensemble,4,90,2,d31d42caff135d7154c4,CCOC(=O)/C=C(/C)N
42,pretrained_ensemble,4,90,3,06c29062334b43b0d12f,COCCCCC(=O)c1ccc(C(F)(F)F)cc1
42,pretrained_ensemble,4,90,4,c2bd8e8f13a96726e7fc,COc1ccc(CO)cc1
42,pretrained_ensemble,4,90,5,38f57a9d08efd5f070d0,C=CC(=O)OCCCCCCCCCCCC
42,pretrained_ensemble,4,90,6,155ad3f702726e253c4d,O=CCCc1ccccc1
42,pretrained_ensemble,4,90,7,74097878150c8a5a8d79,COCCOC(=O)CC(C)=O
42,pretrained_ensemble,4,90,8,dc9f747c03c55d77bf72,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1
42,pretrained_ensemble,4,90,9,08820514e662ce6ea8f0,Cc1ccccc1C=O
42,pretrained_ensemble,4,90,10,aaf22f8324aad12a55fa,COC(=O)CS
42,pretrained_ensemble,5,100,1,d59d233a1606de5b6deb,CC(C)(O)CCc1ccccc1
42,pretrained_ensemble,5,100,2,3b03dfa8ff44ff554734,O=Cc1cc(Br)ccc1O
42,pretrained_ensemble,5,100,3,4365d2fb106c18823aac,CCC(=O)c1cccnc1
42,pretrained_ensemble,5,100,4,0ffc20c3f979502b8a09,O=C(CCCCl)c1ccc(F)cc1
42,pretrained_ensemble,5,100,5,3545611fd9950a160288,C/C(=N\O)c1ccccc1
42,pretrained_ensemble,5,100,6,b983d4c3094d909b570e,C=CC(=O)OCCOc1ccccc1
42,pretrained_ensemble,5,100,7,e7e3cdff8a4b43574b19,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1
42,pretrained_ensemble,5,100,8,1254297404cc9db52ee2,CC(=O)c1ccc(Br)cc1
42,pretrained_ensemble,5,100,9,f81dc37125414986a0bb,COc1ccc(C=O)cc1
42,pretrained_ensemble,5,100,10,118d66c0e53f510c51ed,CC(=O)c1ccc2c(c1)Cc1ccccc1-2
42,pretrained_ensemble,6,110,1,826e9f40c328ce2478ec,COc1ccc(C)cc1OC
42,pretrained_ensemble,6,110,2,a2eeeea4e6525c9d22d4,COc1ccc(OC)c(Br)c1
42,pretrained_ensemble,6,110,3,dd29d0f859e11f70f4ec,COc1ccc(C)cc1OC
42,pretrained_ensemble,6,110,4,6da48b9dd6e1ed7e26fd,COc1ccc(OC)c(Br)c1
42,pretrained_ensemble,6,110,5,546046afb5114d631360,CC(=O)c1ccc2c(c1)Cc1ccccc1-2
42,pretrained_ensemble,6,110,6,1b7e334ea83516d08ff5,COc1cc(Br)cc(OC)c1
42,pretrained_ensemble,6,110,7,6c8de7fb3dbd4f5adabf,O=Cc1ccc2c(c1)CCO2
42,pretrained_ensemble,6,110,8,62763fd48ebc7554402f,COc1ccc(C)cc1OC
42,pretrained_ensemble,6,110,9,b8018c4bdaadd42a057a,COc1cc(Br)cc(OC)c1
42,pretrained_ensemble,6,110,10,97feb43dae8371e80d3b,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1
42,pretrained_ensemble,7,120,1,f33380e15f0fd8b62027,COC(=O)c1ccccc1O
42,pretrained_ensemble,7,120,2,7396668aaa8d372aa464,CC(=O)c1ccc2c(c1)OCO2
42,pretrained_ensemble,7,120,3,7a0a82051f50d5b0c89c,OCCCc1ccccc1
42,pretrained_ensemble,7,120,4,a542d702abb1fa77a6fc,CC(=O)c1ccccc1
42,pretrained_ensemble,7,120,5,88f58ab7b7cf02f8f134,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1
42,pretrained_ensemble,7,120,6,194278dd9ee3d2407ed5,C=CC(=O)OCc1ccccc1
42,pretrained_ensemble,7,120,7,efca00a284b2cadc5737,C=CC(=O)OCc1ccccc1
42,pretrained_ensemble,7,120,8,ad45b4b8aaed2c2b0b33,O=Cc1ccc2c(c1)CCO2
42,pretrained_ensemble,7,120,9,70e13ddfe9e6cc9b0f56,N#Cc1ccccc1Br
42,pretrained_ensemble,7,120,10,b8a4c06710d95c33cfe1,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1
42,pretrained_ensemble,8,130,1,ce61c0bd799e65402b75,CCCC(=O)c1ccc(-c2ccccc2)cc1
42,pretrained_ensemble,8,130,2,2eda4e5a40a9021016cb,O=C(Cc1ccccc1F)C1CC1
42,pretrained_ensemble,8,130,3,4ce730c9ad4e20a0386e,CC(=O)c1c(C)cc(C)cc1C
42,pretrained_ensemble,8,130,4,5eb80e21463443b22d14,CCOC(=O)c1ccccc1
42,pretrained_ensemble,8,130,5,0f3bd8418ab9ba9d1ed2,O=Cc1ccc(Cl)cc1Br
42,pretrained_ensemble,8,130,6,9c357cc9e9b8199eb1e0,O=C(Cc1ccccc1F)C1CC1
42,pretrained_ensemble,8,130,7,ce70dba7026ce0b64f62,Cc1ccc(Cl)cc1Br
42,pretrained_ensemble,8,130,8,6950f8ebe95298defec5,Cc1ccc(C)cc1
42,pretrained_ensemble,8,130,9,d71aab82a8179d05294a,CC(=O)CC(=O)c1ccccc1
42,pretrained_ensemble,8,130,10,bb159f5b8695e842d4ff,Cc1ccc(Cl)cc1Br
42,pretrained_ensemble,9,140,1,2a9d111386ac232bbf79,CC(=O)c1ccc(C)cc1
42,pretrained_ensemble,9,140,2,509e53644c411798f5b0,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1
42,pretrained_ensemble,9,140,3,2964279ae2fd8a820ae1,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1
42,pretrained_ensemble,9,140,4,5ac5df671efee45d3ddf,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1
42,pretrained_ensemble,9,140,5,b4899d5d03e44fbf885c,CC(=O)c1ccccc1C
42,pretrained_ensemble,9,140,6,0a1949b42050f41b0db4,CC(=O)c1ccc(C)cc1C
42,pretrained_ensemble,9,140,7,26aa0143305ac532a560,O=C(CCCCl)c1ccc(F)cc1
42,pretrained_ensemble,9,140,8,549eb8499df5181b3558,COC(=O)C#CC(=O)OC
42,pretrained_ensemble,9,140,9,bb61793cbbbe2bfa4e12,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1
42,pretrained_ensemble,9,140,10,1e8c03a5d84f08329475,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1
42,pretrained_ensemble,10,150,1,ee0eba88726c692c7f0c,C1=Cc2ccccc2C1
42,pretrained_ensemble,10,150,2,0c0f89307cc4aff87ab6,Cc1ccc(C=O)c(C)c1
42,pretrained_ensemble,10,150,3,f51bc35441c8ba7713b6,C1=Cc2ccccc2C1
42,pretrained_ensemble,10,150,4,9e93bad2014e7ab1a680,COc1ccc(CCO)cc1
42,pretrained_ensemble,10,150,5,851993fe56d61c8bf074,CC(=O)CC(=O)OC(C)(C)C
42,pretrained_ensemble,10,150,6,fda6d7aa920e5400a222,C1=Cc2ccccc2C1
42,pretrained_ensemble,10,150,7,1bbec08f4838f06da0fb,CCOC(=O)C(Cc1ccccc1)C(C)=O
42,pretrained_ensemble,10,150,8,6f34563b6236c57b9c60,CC(=O)c1ccc2c(c1)OCO2
42,pretrained_ensemble,10,150,9,c438c37de3a60de0e84a,C1=Cc2ccccc2C1
42,pretrained_ensemble,10,150,10,2bafcbea1bb66eb60a71,CC(C)CCOC(=O)c1ccccc1
42,pretrained_ensemble,11,160,1,369517a8e4fab7d4e0e5,Cc1ccc(C)cc1
42,pretrained_ensemble,11,160,2,0b9968c1280b5e4f726a,C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C
42,pretrained_ensemble,11,160,3,af2973fb82b6d79d8c5e,C/C(=N\O)c1ccccc1
42,pretrained_ensemble,11,160,4,c35ed383b2db14b3bc06,O=C1CCCc2ccccc21
42,pretrained_ensemble,11,160,5,05c14d26f4aa6f7c48b0,CCOC(=O)CC(=O)c1ccccc1
42,pretrained_ensemble,11,160,6,9c7a6ce4172638d2abc7,CCOC(=O)CC(C)=O
42,pretrained_ensemble,11,160,7,94bc1858c275dcb3d476,COCCCCC(=O)c1ccc(C(F)(F)F)cc1
42,pretrained_ensemble,11,160,8,8063e3de9de70b75def1,C=CC(=O)OC1CCCCC1
42,pretrained_ensemble,11,160,9,d92ef85db0d1c0979197,O=C(Cc1ccccc1)c1ccccc1
42,pretrained_ensemble,11,160,10,fd3f8b6ec11d13a8412d,CC(=O)c1ccc(C)cc1
42,pretrained_ensemble,12,170,1,4e6d2ab0e823ac1d4b58,CC(=O)CC(=O)OC(C)(C)C
42,pretrained_ensemble,12,170,2,2cbca950d64fdcd81660,O=Cc1ccc2ccccc2c1Br
42,pretrained_ensemble,12,170,3,bc582f1f4f4225f6d249,O=C(Cc1ccccc1)c1ccccc1
42,pretrained_ensemble,12,170,4,bacef06b4d4d7374a4e4,COCCOC(=O)CC(C)=O
42,pretrained_ensemble,12,170,5,c7bc53c45a1962a88ec3,CCOC(=O)C(C)Br
42,pretrained_ensemble,12,170,6,bcf8bb13e4fca185fe68,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1
42,pretrained_ensemble,12,170,7,677c30b5727454c7a81e,COCCCCC(=O)c1ccc(C(F)(F)F)cc1
42,pretrained_ensemble,12,170,8,b0cadf050313e9a3a162,O=Cc1ccc(-c2ccccc2)cc1
42,pretrained_ensemble,12,170,9,41a468134f078d2de17d,CC(=O)c1ccccc1C
42,pretrained_ensemble,12,170,10,c00e01085f35d19cd90f,CC(=O)c1ccccc1
42,pretrained_ensemble,13,180,1,46ed1e35ca65ace74790,COc1ccc(CO)cc1
42,pretrained_ensemble,13,180,2,c761659793c5929e2214,C=CC(=O)OCCCCCCCCCCCC
42,pretrained_ensemble,13,180,3,832899abb44b8d2246cd,CC(C)=CCBr
42,pretrained_ensemble,13,180,4,d2955aa36bd2b103c981,CC(=O)c1c(C)cc(C)cc1C
42,pretrained_ensemble,13,180,5,a9eea85ddeee2da33706,COC(=O)C(C)(C)Br
42,pretrained_ensemble,13,180,6,506597d02ff322a77a8d,CCOC(=O)/C=C(/C)N
42,pretrained_ensemble,13,180,7,759d5133ee82740013bf,CCOC(=O)/C=C(/C)N
42,pretrained_ensemble,13,180,8,9cf769277f6b42d15f11,OCCCc1ccccc1
42,pretrained_ensemble,13,180,9,a8e4c6001ce3245c634b,O=Cc1ccc(-c2ccccc2)cc1
42,pretrained_ensemble,13,180,10,d26cffd9ef4da9800470,c1ccc(COCc2ccccc2)cc1
42,pretrained_ensemble,14,190,1,2690de155843f45b00a3,COC(=O)C#CC(=O)OC
42,pretrained_ensemble,14,190,2,9069807baff6cbfbde75,COC(=O)C#CC(=O)OC
42,pretrained_ensemble,14,190,3,b07e3b186c5f9a698624,CCOC(=O)C(Br)C(=O)OCC
42,pretrained_ensemble,14,190,4,a2eefb55da4d47a4347b,C=CC(=O)OCC(CC)CCCC
42,pretrained_ensemble,14,190,5,d532e4ccbab971232d40,COc1ccccc1
42,pretrained_ensemble,14,190,6,b6f53d16978daf702470,C=CC(=O)OCCOc1ccccc1
42,pretrained_ensemble,14,190,7,f248b9b89d62a22b03c3,CCOC(=O)/C=C(/C)N
42,pretrained_ensemble,14,190,8,02c141e2551937d10f4e,COC(=O)C#CC(=O)OC
42,pretrained_ensemble,14,190,9,400615278105cebb3ed9,COc1ccc(C=O)cc1
42,pretrained_ensemble,14,190,10,b82c7c8060589ec1974b,CCCC(=O)c1ccc(-c2ccccc2)cc1
42,pretrained_ensemble,15,200,1,35eae227e68fe7434e68,CC(O)c1ccccc1
42,pretrained_ensemble,15,200,2,f1aabb6243aed53011cb,c1ccc(COCc2ccccc2)cc1
42,pretrained_ensemble,15,200,3,c359fd726e50e2123f43,CC(=O)c1ccc(C)cc1C
42,pretrained_ensemble,15,200,4,ee60c3ffc43a4c2c965e,CSc1ccc(C=O)cc1
42,pretrained_ensemble,15,200,5,6dcfe9b1e0958f22523b,O=Cc1ccc(-c2ccccc2)cc1
42,pretrained_ensemble,15,200,6,afcb9ffea06f12f9e0f5,O=CCCc1ccccc1
42,pretrained_ensemble,15,200,7,a6b1d92e3de602f8963c,O=Cc1ccc(Cl)cc1Br
42,pretrained_ensemble,15,200,8,49865eda3c0e936157be,c1ccc(COCc2ccccc2)cc1
42,pretrained_ensemble,15,200,9,7ba2cf5e6ca289d9810f,CCOC(=O)c1cccnc1
42,pretrained_ensemble,15,200,10,181f6c7852b17df8f194,CCOC(=O)c1ccccc1
42,pretrained_hybrid,1,60,1,07e9bc7a9d27fdd58c2f,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1
42,pretrained_hybrid,1,60,2,7ba2cf5e6ca289d9810f,CCOC(=O)c1cccnc1
42,pretrained_hybrid,1,60,3,d31d42caff135d7154c4,CCOC(=O)/C=C(/C)N
42,pretrained_hybrid,1,60,4,f95928e2618ed15e654f,COc1ccc(C=O)cc1
42,pretrained_hybrid,1,60,5,546046afb5114d631360,CC(=O)c1ccc2c(c1)Cc1ccccc1-2
42,pretrained_hybrid,1,60,6,e375bb01e53e46f8faee,O=C1CCCc2ccccc21
42,pretrained_hybrid,1,60,7,bd0519702a5756bc3c94,CCOC(=O)C(Cc1ccccc1)C(C)=O
42,pretrained_hybrid,1,60,8,7e451fd74af5bfa51ac9,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1
42,pretrained_hybrid,1,60,9,4c6a8ef1c87748df99f2,CCC(=O)c1cccnc1
42,pretrained_hybrid,1,60,10,47404d0982a587f0393e,COCCOC(=O)CC(C)=O
42,pretrained_hybrid,2,70,1,3d5dc8831f4c74f7b7d1,COc1ccc(CCO)cc1
42,pretrained_hybrid,2,70,2,dc9f747c03c55d77bf72,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1
42,pretrained_hybrid,2,70,3,9c7a6ce4172638d2abc7,CCOC(=O)CC(C)=O
42,pretrained_hybrid,2,70,4,99dd4a9a47de5c84b7c0,O=Cc1ccc(Br)cc1O
42,pretrained_hybrid,2,70,5,454c1ea3beebbec4befe,COc1ccc(C=O)cc1
42,pretrained_hybrid,2,70,6,d59d233a1606de5b6deb,CC(C)(O)CCc1ccccc1
42,pretrained_hybrid,2,70,7,7e19b816ecd8282ce2a1,O=Cc1cc(Br)ccc1O
42,pretrained_hybrid,2,70,8,28c4b7ec4bf7f486b68c,CCOC(=O)C(Br)C(=O)OCC
42,pretrained_hybrid,2,70,9,0b9968c1280b5e4f726a,C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C
42,pretrained_hybrid,2,70,10,17bdb259a18419ca296f,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1
42,pretrained_hybrid,3,80,1,9563dde5c28fb62e4f7e,C=CC(=O)OCCOc1ccccc1
42,pretrained_hybrid,3,80,2,3b03dfa8ff44ff554734,O=Cc1cc(Br)ccc1O
42,pretrained_hybrid,3,80,3,f248b9b89d62a22b03c3,CCOC(=O)/C=C(/C)N
42,pretrained_hybrid,3,80,4,b2b26956a788c2a8c7e9,O=C(/C=C/c1ccccc1)c1ccccc1
42,pretrained_hybrid,3,80,5,118d66c0e53f510c51ed,CC(=O)c1ccc2c(c1)Cc1ccccc1-2
42,pretrained_hybrid,3,80,6,80e66bd0e8e9450537bb,COCCCCC(=O)c1ccc(C(F)(F)F)cc1
42,pretrained_hybrid,3,80,7,9b28c23ad1d4dda9fe1a,CC(O)c1ccccc1
42,pretrained_hybrid,3,80,8,8837a8a19c37b63d2e48,O=Cc1ccc(-c2ccccc2)cc1
42,pretrained_hybrid,3,80,9,82fa7e7b3bd183853280,CCOC(=O)c1cccnc1
42,pretrained_hybrid,3,80,10,bacef06b4d4d7374a4e4,COCCOC(=O)CC(C)=O
42,pretrained_hybrid,4,90,1,826e9f40c328ce2478ec,COc1ccc(C)cc1OC
42,pretrained_hybrid,4,90,2,06c29062334b43b0d12f,COCCCCC(=O)c1ccc(C(F)(F)F)cc1
42,pretrained_hybrid,4,90,3,226ebdbf914ce9333de8,O=Cc1ccc(Br)cc1O
42,pretrained_hybrid,4,90,4,74097878150c8a5a8d79,COCCOC(=O)CC(C)=O
42,pretrained_hybrid,4,90,5,7a0a82051f50d5b0c89c,OCCCc1ccccc1
42,pretrained_hybrid,4,90,6,1c04f02c0ea8c00b358d,OCc1cccc(Br)c1
42,pretrained_hybrid,4,90,7,194278dd9ee3d2407ed5,C=CC(=O)OCc1ccccc1
42,pretrained_hybrid,4,90,8,be7d68067464e72d0b8d,COC(=O)CS
42,pretrained_hybrid,4,90,9,bcf8bb13e4fca185fe68,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1
42,pretrained_hybrid,4,90,10,1bd5bb3744b78ada7307,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1
42,pretrained_hybrid,5,100,1,9e93bad2014e7ab1a680,COc1ccc(CCO)cc1
42,pretrained_hybrid,5,100,2,dd29d0f859e11f70f4ec,COc1ccc(C)cc1OC
42,pretrained_hybrid,5,100,3,0dffde5d00d50ee96173,O=Cc1cc(Br)ccc1O
42,pretrained_hybrid,5,100,4,9c357cc9e9b8199eb1e0,O=C(Cc1ccccc1F)C1CC1
42,pretrained_hybrid,5,100,5,f33380e15f0fd8b62027,COC(=O)c1ccccc1O
42,pretrained_hybrid,5,100,6,283be89c092cfa4a5cbb,O=C(CCCCl)c1ccc(F)cc1
42,pretrained_hybrid,5,100,7,ef8527c6b63d54b73966,CCOC(=O)CC(C)=O
42,pretrained_hybrid,5,100,8,27b234a05f8c66fd059f,O=Cc1cc(Br)ccc1O
42,pretrained_hybrid,5,100,9,549eb8499df5181b3558,COC(=O)C#CC(=O)OC
42,pretrained_hybrid,5,100,10,848f6c84b4d5fc44c3c2,N#Cc1ccccc1Br
42,pretrained_hybrid,6,110,1,4e6d2ab0e823ac1d4b58,CC(=O)CC(=O)OC(C)(C)C
42,pretrained_hybrid,6,110,2,35eae227e68fe7434e68,CC(O)c1ccccc1
42,pretrained_hybrid,6,110,3,c761659793c5929e2214,C=CC(=O)OCCCCCCCCCCCC
42,pretrained_hybrid,6,110,4,b48dea92ecfc07816494,CCOC(=O)c1cccnc1
42,pretrained_hybrid,6,110,5,b8a4c06710d95c33cfe1,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1
42,pretrained_hybrid,6,110,6,fda6d7aa920e5400a222,C1=Cc2ccccc2C1
42,pretrained_hybrid,6,110,7,af2973fb82b6d79d8c5e,C/C(=N\O)c1ccccc1
42,pretrained_hybrid,6,110,8,d344b363b8c01e73a6fa,N#Cc1ccccc1Br
42,pretrained_hybrid,6,110,9,97feb43dae8371e80d3b,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1
42,pretrained_hybrid,6,110,10,6da48b9dd6e1ed7e26fd,COc1ccc(OC)c(Br)c1
42,pretrained_hybrid,7,120,1,3545611fd9950a160288,C/C(=N\O)c1ccccc1
42,pretrained_hybrid,7,120,2,86f385aa0925171d22cc,CCOC(=O)CC(C)=O
42,pretrained_hybrid,7,120,3,240da69c823911ff5ccc,O=C(/C=C/c1ccccc1)c1ccccc1
42,pretrained_hybrid,7,120,4,b6f53d16978daf702470,C=CC(=O)OCCOc1ccccc1
42,pretrained_hybrid,7,120,5,1bbec08f4838f06da0fb,CCOC(=O)C(Cc1ccccc1)C(C)=O
42,pretrained_hybrid,7,120,6,4365d2fb106c18823aac,CCC(=O)c1cccnc1
42,pretrained_hybrid,7,120,7,aaf22f8324aad12a55fa,COC(=O)CS
42,pretrained_hybrid,7,120,8,dd7fdbe3fa3800e6499f,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1
42,pretrained_hybrid,7,120,9,f81dc37125414986a0bb,COc1ccc(C=O)cc1
42,pretrained_hybrid,7,120,10,e7e3cdff8a4b43574b19,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1
42,pretrained_hybrid,8,130,1,155ad3f702726e253c4d,O=CCCc1ccccc1
42,pretrained_hybrid,8,130,2,1254297404cc9db52ee2,CC(=O)c1ccc(Br)cc1
42,pretrained_hybrid,8,130,3,23a832560d234735d954,O=Cc1ccc2ccccc2c1Br
42,pretrained_hybrid,8,130,4,0c0f89307cc4aff87ab6,Cc1ccc(C=O)c(C)c1
42,pretrained_hybrid,8,130,5,a074620f6970d8f89567,COc1ccc(C=O)cc1
42,pretrained_hybrid,8,130,6,a9656ffd805f80fcf143,C=CC(=O)OCCCCCCCCCCCC
42,pretrained_hybrid,8,130,7,0f3bd8418ab9ba9d1ed2,O=Cc1ccc(Cl)cc1Br
42,pretrained_hybrid,8,130,8,934f00061cc32bab10e8,C=CC(=O)OCCOc1ccccc1
42,pretrained_hybrid,8,130,9,7396668aaa8d372aa464,CC(=O)c1ccc2c(c1)OCO2
42,pretrained_hybrid,8,130,10,a289439d96e27bec7cbc,CCOC(=O)C(Cc1ccccc1)C(C)=O
42,pretrained_hybrid,9,140,1,0a1949b42050f41b0db4,CC(=O)c1ccc(C)cc1C
42,pretrained_hybrid,9,140,2,759d5133ee82740013bf,CCOC(=O)/C=C(/C)N
42,pretrained_hybrid,9,140,3,a542d702abb1fa77a6fc,CC(=O)c1ccccc1
42,pretrained_hybrid,9,140,4,f51bc35441c8ba7713b6,C1=Cc2ccccc2C1
42,pretrained_hybrid,9,140,5,711f210d4869259d0651,O=C(c1ccccc1)c1ccc(Cl)cc1
42,pretrained_hybrid,9,140,6,2964279ae2fd8a820ae1,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1
42,pretrained_hybrid,9,140,7,f0d3ae15346c6cb6928d,COC(=O)c1ccccc1O
42,pretrained_hybrid,9,140,8,ce61c0bd799e65402b75,CCCC(=O)c1ccc(-c2ccccc2)cc1
42,pretrained_hybrid,9,140,9,f1aabb6243aed53011cb,c1ccc(COCc2ccccc2)cc1
42,pretrained_hybrid,9,140,10,c780d2f5194817087e07,CC(=O)c1ccc2c(c1)Cc1ccccc1-2
