canonical_smiles,sample_id,source_row_count,same_compound_condition_distance,global_condition_distance
CCOC(=O)C(C)(C)Br,2909efb29670d8f2286d,20,0.0,0.0
CCOC(=O)C(C)(C)Br,2a61203b59218a3cbdc6,20,0.0,0.0
CCOC(=O)C(C)(C)Br,56b391fdec7a2a622e52,20,0.0,0.0
CCOC(=O)C(C)(C)Br,651bb6b60c62819a4323,20,0.0,0.0
CCOC(=O)C(C)(C)Br,7f6d1cdee16de4a37a21,20,0.8192109049359455,0.002800757543750365
CCOC(=O)C(C)(C)Br,8a9485661ac2c4576006,20,0.0,0.0
CCOC(=O)C(C)(C)Br,fd7bf535ef538434b384,20,0.29789845576247515,0.002800757543750365
CCOC(=O)C(C)Br,298017c801a97653f57d,13,1.1468904041972534,0.01848585454690388
CCOC(=O)C(C)Br,67cc8304e3e618d7416a,13,0.0,0.0
CCOC(=O)C(C)Br,76b9db19f45b8222d962,13,0.8192109049359455,0.01848585454690388
CCOC(=O)C(C)Br,77577e6f6f0aa6789972,13,1.3014715720282661,0.01848585454690388
CCOC(=O)C(C)Br,849796401ee485c617a5,13,0.0,0.0
CCOC(=O)C(C)Br,c7bc53c45a1962a88ec3,13,0.5213124492958178,0.01848585454690388
CCOC(=O)C(Cc1ccccc1)C(C)=O,1bbec08f4838f06da0fb,21,0.0,0.0
CCOC(=O)C(Cc1ccccc1)C(C)=O,41921840a5681261ba98,21,0.0,0.0
CCOC(=O)C(Cc1ccccc1)C(C)=O,4707a180fe4230c208ff,21,0.0,0.0
CCOC(=O)C(Cc1ccccc1)C(C)=O,92d69b1849c34b7f1a80,21,0.0,0.0
CCOC(=O)C(Cc1ccccc1)C(C)=O,a289439d96e27bec7cbc,21,0.0,0.0
CCOC(=O)C(Cc1ccccc1)C(C)=O,b5080cde4f493a415fc5,21,0.0,0.0
CCOC(=O)C(Cc1ccccc1)C(C)=O,bd0519702a5756bc3c94,21,0.0,0.0
CCOC(=O)CC(=O)c1ccccc1,0279fb0f7dba4b54a816,30,0.0,0.0
CCOC(=O)CC(=O)c1ccccc1,029d48fc98a886c9fec4,30,0.0,0.0
CCOC(=O)CC(=O)c1ccccc1,05c14d26f4aa6f7c48b0,30,0.0,0.0
CCOC(=O)CC(=O)c1ccccc1,1e578360bd7749f6b397,30,0.0,0.0
CCOC(=O)CC(=O)c1ccccc1,35ba50ab027f5f170aba,30,0.0,0.0
CCOC(=O)CC(=O)c1ccccc1,53d046afde1259a727f9,30,0.0,0.0
CCOC(=O)CC(=O)c1ccccc1,ca203ccf20ce8e74d86d,30,0.0,0.0
CCOC(=O)CC(C)=O,86f385aa0925171d22cc,29,0.687364305820265,0.005601657547192634
CCOC(=O)CC(C)=O,9c7a6ce4172638d2abc7,29,0.687364305820265,0.013070676736474718
CCOC(=O)CC(C)=O,bcb35848089ca50a1eef,29,0.687364305820265,0.005601657547192634
CCOC(=O)CC(C)=O,ebc9c107c2207e99cf79,29,0.687364305820265,0.005601657547192634
CCOC(=O)CC(C)=O,ef8527c6b63d54b73966,29,0.687364305820265,0.005601657547192634
CCOC(=O)CC(C)=O,f373e0ffa24cb51dd13a,29,0.687364305820265,0.005601657547192634
CCOC(=O)Cc1ccccc1,452aebfcddc0b031c20d,23,0.0,0.0
CCOC(=O)Cc1ccccc1,4c52102f0b5a693d59bc,23,0.0,0.0
CCOC(=O)Cc1ccccc1,74706f7e5d10b9245796,23,0.0,0.0
CCOC(=O)Cc1ccccc1,982611df66af1cf7c2f5,23,0.0,0.0
CCOC(=O)Cc1ccccc1,a67ee30ac22b3511e0af,23,0.0,0.0
CCOC(=O)Cc1ccccc1,d9e344f199dc9a567b5f,23,0.19275290857590927,0.0
CCOC(=O)Cc1ccccc1,f21e8077ac7b6ec1d038,23,0.0,0.0
CCOC(=O)c1ccccc1,1319bf7018ee9b9a5b9f,0,,0.003734438364795062
CCOC(=O)c1ccccc1,181f6c7852b17df8f194,0,,0.003734438364795062
CCOC(=O)c1ccccc1,240787bdbf2abc17e093,0,,0.003734438364795062
CCOC(=O)c1ccccc1,474238f822b0c38795c6,0,,0.003734438364795062
CCOC(=O)c1ccccc1,4afc7ef2732850bea176,0,,0.003734438364795062
CCOC(=O)c1ccccc1,5eb80e21463443b22d14,0,,0.003734438364795062
CCOC(=O)c1ccccc1,99398d649f02f80651f1,0,,0.003734438364795062
CCOC(=O)c1cccnc1,2deca509a22158d15375,14,0.0,0.0
CCOC(=O)c1cccnc1,7ba2cf5e6ca289d9810f,14,0.0,0.0
CCOC(=O)c1cccnc1,82fa7e7b3bd183853280,14,0.0,0.0
CCOC(=O)c1cccnc1,b48dea92ecfc07816494,14,0.0,0.0
CCOC(=O)c1cccnc1,b7fa3dd8e6040788ae14,14,0.0,0.0
COC(=O)C#CC(=O)OC,02c141e2551937d10f4e,17,0.29789845576247515,0.013070676736474718
COC(=O)C#CC(=O)OC,2690de155843f45b00a3,17,0.0,0.0
COC(=O)C#CC(=O)OC,3a02b99399bb0c3e9ff9,17,3.440666053949107,0.013070676736474718
COC(=O)C#CC(=O)OC,549eb8499df5181b3558,17,0.0,0.0
COC(=O)C#CC(=O)OC,9069807baff6cbfbde75,17,0.0,0.0
COC(=O)C#CC(=O)OC,b80a4f9e4b61f534ee9e,17,0.0,0.0
