column,protocol,seed,fold,method,n_train,n_valid,unique_train_compounds,unique_valid_compounds,selected_penalty,free_coefficients,physical_projection_frequency,V1_rmse,V1_mae,V1_r2,V2_rmse,V2_mae,V2_r2,combined_normalized_rmse,normalized_rmse,nrmse,combined_nrmse,all_outputs_finite
40g,row,769539383,4,M3_center_width,292,72,64,16,1.0,8,0.0,13.051781869299674,9.116028159185495,0.7650330152916134,16.17398738727616,12.063065170486036,0.8239482265208298,1.3703628315117988,1.3703628315117988,1.331226269045326,1.331226269045326,True
40g,row,1425370602,0,M0_scale_only,283,71,64,16,0.0,2,,16.503439526307847,11.598665115696678,0.6051908483085447,17.698586978323647,12.175665988171154,0.7860992731491232,1.6731162671569395,1.6731162671569395,1.5976665532384753,1.5976665532384753,True
40g,row,1425370602,0,M1_conditional_EA,283,71,64,16,0.0,6,,14.049574119827485,9.69145385176617,0.7138692070323587,17.688663068474288,12.40663654641054,0.7863390817175786,1.4815143477486576,1.4815143477486576,1.441649049776336,1.441649049776336,True
40g,row,1425370602,0,M2_EA_source_magnitude,283,71,64,16,0.1,8,,14.194738511435169,9.636955098143746,0.7079258832973612,17.97261492557214,13.116890822986774,0.77942432845848,1.499163811711066,1.499163811711066,1.4596916526737802,1.4596916526737802,True
40g,row,1425370602,0,M3_center_width,283,71,64,16,1.0,8,0.0,12.650979042903044,8.592905294201694,0.7680007657600206,17.290176483933834,12.352120040531855,0.7958572674191692,1.366453773238621,1.366453773238621,1.3405084250452657,1.3405084250452657,True
40g,row,1425370602,1,M0_scale_only,283,71,64,16,0.0,2,,15.546372842598542,11.884954771447621,0.4872170962042438,15.70646900662492,12.0276384479409,0.7560524419941733,1.556779769184781,1.556779769184781,1.4749789282788743,1.4749789282788743,True
40g,row,1425370602,1,M1_conditional_EA,283,71,64,16,0.0,6,,13.071820278099683,9.678267846410414,0.6374670243300187,16.105829783101548,12.052642893620659,0.7434892553294931,1.3703479545218709,1.3703479545218709,1.3303780080781915,1.3303780080781915,True
40g,row,1425370602,1,M2_EA_source_magnitude,283,71,64,16,1.0,8,,13.256111939151399,9.757985874174492,0.6271727007573864,15.730869689276226,11.652678303170285,0.7552938869468719,1.3761658947352269,1.3761658947352269,1.3304104091130717,1.3304104091130717,True
40g,row,1425370602,1,M3_center_width,283,71,64,16,1.0,8,0.0,12.335840445037118,9.279462583069582,0.6771410230551778,15.733357835465103,11.766960088387277,0.7552164706632759,1.3054978165564617,1.3054978165564617,1.272092405586926,1.272092405586926,True
40g,row,1425370602,2,M0_scale_only,283,71,64,16,0.0,2,,18.253622751203025,12.9897888077502,0.5870547455580093,19.734269534626172,13.8338289555527,0.7054331043603064,1.8538087017715261,1.8538087017715261,1.7720359237303271,1.7720359237303271,True
40g,row,1425370602,2,M1_conditional_EA,283,71,64,16,0.0,6,,15.750201783690091,11.283962330661398,0.692555603175413,18.217022097026586,13.723698680913534,0.7489867788139504,1.6247141246569476,1.6247141246569476,1.5659942070764543,1.5659942070764543,True
40g,row,1425370602,2,M2_EA_source_magnitude,283,71,64,16,0.1,8,,15.24968755452985,10.910724258054845,0.7117852323911154,17.324548487710285,13.306346429466783,0.7729791860790175,1.566327747023497,1.566327747023497,1.5064772455308195,1.5064772455308195,True
40g,row,1425370602,2,M3_center_width,283,71,64,16,1.0,8,0.0,14.4339138790079,10.55594270083188,0.7417962427405203,17.866444692024366,13.54973779463292,0.7585550616676429,1.515015416047532,1.515015416047532,1.4715663813753608,1.4715663813753608,True
40g,row,1425370602,3,M0_scale_only,283,71,64,16,0.0,2,,18.638271527168435,12.8163892442965,0.5382356169036568,22.005768961720424,14.115607572976044,0.6429015108526224,1.9324346626370958,1.9324346626370958,1.8670901642287205,1.8670901642287205,True
40g,row,1425370602,3,M1_conditional_EA,283,71,64,16,0.0,6,,17.38734900337042,9.738955291100739,0.5981389579792061,21.201734025683944,14.033383626166735,0.6685197339280518,1.8177423840974956,1.8177423840974956,1.7627069586128803,1.7627069586128803,True
40g,row,1425370602,3,M2_EA_source_magnitude,283,71,64,16,0.1,8,,17.11372151522894,9.29115984165576,0.6106877365949764,20.701247995303067,13.103808917070028,0.6839848009060561,1.7853829370014236,1.7853829370014236,1.7297783016750823,1.7297783016750823,True
40g,row,1425370602,3,M3_center_width,283,71,64,16,1.0,8,0.0,16.220765565845483,8.721081872828247,0.6502547231325735,20.895133851855114,13.656971456363427,0.6780375453506426,1.721478574223889,1.721478574223889,1.6791463064745962,1.6791463064745962,True
40g,row,1425370602,4,M0_scale_only,284,70,64,16,0.0,2,,18.58518830068551,13.982328065062628,0.5519187063835376,21.29113491547781,15.889233683018675,0.6377640097831347,1.912729175417753,1.912729175417753,1.841495760993341,1.841495760993341,True
40g,row,1425370602,4,M1_conditional_EA,284,70,64,16,0.0,6,,12.131065422196464,8.709188129764419,0.8090934752004144,18.728609603015787,14.123335408584584,0.7197116495584512,1.3651626982294212,1.3651626982294212,1.352254663558098,1.352254663558098,True
40g,row,1425370602,4,M2_EA_source_magnitude,284,70,64,16,0.1,8,,12.28023032560281,8.572094859956646,0.80436979632525,17.948634156151826,13.136210608165078,0.74257140590396,1.3555992401002825,1.3555992401002825,1.3374616176982101,1.3374616176982101,True
40g,row,1425370602,4,M3_center_width,284,70,64,16,1.0,8,0.0,14.352350639186428,10.298666079798663,0.7327800033579626,17.768535960700657,13.468191038846408,0.7477116101666942,1.5065239711322371,1.5065239711322371,1.4633457382397217,1.4633457382397217,True
40g,row,536279090,0,M0_scale_only,278,70,63,16,0.0,2,,23.734663047832477,16.777666998288684,0.33902223435937107,23.165289039343698,16.108472804279675,0.6579255261606302,2.3610714325612023,2.3610714325612023,2.226541810465058,2.226541810465058,True
40g,row,536279090,0,M1_conditional_EA,278,70,63,16,0.0,6,,22.380166687080045,13.609632641076455,0.412311296047447,22.5554529760619,15.246762149077258,0.6756989703246421,2.2400249022128627,2.2400249022128627,2.1216262097162253,2.1216262097162253,True
40g,row,536279090,0,M2_EA_source_magnitude,278,70,63,16,0.1,8,,22.273800164345747,13.211389398217584,0.41788425336613366,23.528988491986134,15.689244649169625,0.6470999373163333,2.250834764253659,2.250834764253659,2.145154971980341,2.145154971980341,True
40g,row,536279090,0,M3_center_width,278,70,63,16,1.0,8,0.0,20.48161324553944,11.479808937485936,0.5077915879515952,22.786845123535755,15.404473471735784,0.6690109533706563,2.0934891416322525,2.0934891416322525,2.008350999613108,2.008350999613108,True
40g,row,536279090,1,M0_scale_only,278,70,63,16,0.0,2,,23.56374849369887,15.973036914210525,0.39499610198763657,24.813531979131458,16.05906729582343,0.6490471046624586,2.37961053785556,2.37961053785556,2.266958971687176,2.266958971687176,True
40g,row,536279090,1,M1_conditional_EA,278,70,63,16,0.0,6,,19.794879336862525,12.840024369557366,0.5730518529983075,23.48627402430727,15.173307439239787,0.68558742749172,2.0548894050731974,2.0548894050731974,1.9865277604778933,1.9865277604778933,True
40g,row,536279090,1,M2_EA_source_magnitude,278,70,63,16,0.1,8,,19.65013672863317,12.752325841900156,0.5792728207061348,23.67040219221098,15.208671941843457,0.6806382266821738,2.0477770500229013,2.0477770500229013,1.9830698088339265,1.9830698088339265,True
40g,row,536279090,1,M3_center_width,278,70,63,16,1.0,8,0.0,18.30631197334188,11.99947001663952,0.6348501437604643,23.56448146107101,15.030728252613295,0.6834900031204871,1.9424099397184083,1.9424099397184083,1.89450378076801,1.89450378076801,True
40g,row,536279090,2,M0_scale_only,279,69,64,15,0.0,2,,15.239483641158333,12.865251469220196,0.55843499528452,17.3382621247132,13.91740297128524,0.7468031052059372,1.5658214695355932,1.5658214695355932,1.5062562727250275,1.5062562727250275,True
40g,row,536279090,2,M1_conditional_EA,279,69,64,15,0.0,6,,13.354413057711005,10.430088978726776,0.6609187676261492,17.099695383602754,13.43592281485777,0.7537229209438694,1.414862717619133,1.414862717619133,1.3792202886914497,1.3792202886914497,True
40g,row,536279090,2,M2_EA_source_magnitude,279,69,64,15,0.1,8,,13.27902322853722,10.370965986884968,0.6647364000056166,16.95153777937704,13.362736364109757,0.7579720902669822,1.405669666654816,1.405669666654816,1.3698285721919576,1.3698285721919576,True
40g,row,536279090,2,M3_center_width,279,69,64,15,0.1,8,0.0,12.434875559953523,9.349754171093869,0.7060069729792653,16.865989855399352,13.314747552610493,0.760408770693585,1.3399665684964925,1.3399665684964925,1.3136029353200003,1.3136029353200003,True
40g,row,536279090,3,M0_scale_only,278,70,63,16,0.0,2,,14.538630492487028,10.905933233762584,0.6357550820429995,17.410891381593892,12.125753876110734,0.7115845901434035,1.512816434726695,1.512816434726695,1.4640428337086409,1.4640428337086409,True
40g,row,536279090,3,M1_conditional_EA,278,70,63,16,0.0,6,,12.29350245474653,8.806572509599118,0.7395659480424981,16.660598649851853,12.136801173936021,0.7359065358429548,1.324400326576143,1.324400326576143,1.2982442433884966,1.2982442433884966,True
40g,row,536279090,3,M2_EA_source_magnitude,278,70,63,16,1.0,8,,12.506527739456795,8.850048617343615,0.7304619979684567,16.552585342816197,12.628513502967394,0.7393197553799915,1.3377742740027063,1.3377742740027063,1.308402309131964,1.308402309131964,True
40g,row,536279090,3,M3_center_width,278,70,63,16,1.0,8,0.0,11.640192420554424,7.90675870131201,0.7665107863615155,16.805650757620096,12.564040262516649,0.7312879657851656,1.2796524481889664,1.2796524481889664,1.261300073241481,1.261300073241481,True
40g,row,536279090,4,M0_scale_only,279,69,63,16,0.0,2,,13.219914762359684,10.07571475284843,0.7442333429582251,18.31111700067804,14.178167977158928,0.7297994599922297,1.4338905425449726,1.4338905425449726,1.4083625246318163,1.4083625246318163,True
40g,row,536279090,4,M1_conditional_EA,279,69,63,16,0.0,6,,11.939629413716508,8.738169203574131,0.7913740575212047,19.34709055625855,15.289700011885774,0.6983607402767273,1.3682539203617428,1.3682539203617428,1.359342731425114,1.359342731425114,True
40g,row,536279090,4,M2_EA_source_magnitude,279,69,63,16,1.0,8,,12.728602311128737,9.613872822989949,0.7628909924999655,18.695854981213287,14.766640414689498,0.7183257161493206,1.4074519096722578,1.4074519096722578,1.3891523707943345,1.3891523707943345,True
40g,row,536279090,4,M3_center_width,279,69,63,16,1.0,8,0.0,13.268451727640903,9.55817586871639,0.7423517988103561,18.057955309676064,14.385117966800449,0.7372191668745538,1.4312872956780263,1.4312872956780263,1.4035687623353756,1.4035687623353756,True
40g,row,2767143051,0,M0_scale_only,287,72,65,15,0.0,2,,16.09778339721847,11.660709111080173,0.7093537238945883,17.506083787644094,11.529161589031757,0.8109135934891796,1.636981367388615,1.636981367388615,1.5659387420111208,1.5659387420111208,True
40g,row,2767143051,0,M1_conditional_EA,287,72,65,15,0.0,6,,12.516940520178217,8.582084698087742,0.8242768495158608,16.201804606100236,11.115680309587223,0.8380395094828643,1.3302295892203555,1.3302295892203555,1.2981533177938749,1.2981533177938749,True
40g,row,2767143051,0,M2_EA_source_magnitude,287,72,65,15,0.1,8,,12.245853924477002,8.254079175749029,0.8318059015801879,15.380748137836939,11.166886524048996,0.8540388676129572,1.2904598863777097,1.2904598863777097,1.2554157415232743,1.2554157415232743,True
40g,row,2767143051,0,M3_center_width,287,72,65,15,1.0,8,0.0,11.767959719378815,7.879066355159972,0.8446772932055012,15.249975169644681,11.097764609791527,0.8565103500937434,1.2510480579177388,1.2510480579177388,1.2210239865281234,1.2210239865281234,True
40g,row,2767143051,1,M0_scale_only,287,72,64,16,0.0,2,,20.54894036980141,14.951801108039486,0.44004281379608867,24.23594466721107,17.581672431760303,0.6220689607171976,2.129968637423388,2.129968637423388,2.057692058519533,2.057692058519533,True
40g,row,2767143051,1,M1_conditional_EA,287,72,64,16,0.0,6,,16.38659334865073,10.8843127504833,0.643915301765664,23.178035888469157,16.469583597073193,0.6543425520533117,1.789323783553437,1.789323783553437,1.7606700011144802,1.7606700011144802,True
40g,row,2767143051,1,M2_EA_source_magnitude,287,72,64,16,0.1,8,,16.23754336420616,10.92173270320284,0.6503636268262948,22.82252005081731,15.821073681858325,0.6648649492199156,1.769430171912069,1.769430171912069,1.7401551084940605,1.7401551084940605,True
40g,row,2767143051,1,M3_center_width,287,72,64,16,1.0,8,0.0,15.474090981277916,10.376015981397074,0.6824689125191388,22.730556377149462,15.820427132547097,0.6675603706768184,1.7110856650610533,1.7110856650610533,1.688850414408427,1.688850414408427,True
40g,row,2767143051,2,M0_scale_only,287,72,64,16,0.0,2,,15.80703904619625,12.430392954976336,0.6218031654403281,18.990318410245823,14.48501408902322,0.721321615764486,1.6461477056985225,1.6461477056985225,1.5936512923736947,1.5936512923736947,True
40g,row,2767143051,2,M1_conditional_EA,287,72,64,16,0.0,6,,12.741273670102233,9.713840683511412,0.7542788577694632,18.302393014702524,14.098983721202702,0.7411462002483176,1.3983409540983824,1.3983409540983824,1.3777192556482352,1.3777192556482352,True
40g,row,2767143051,2,M2_EA_source_magnitude,287,72,64,16,0.1,8,,12.675251959487369,9.60903963074531,0.7568187763402004,17.848732197617352,13.712412778422582,0.7538195634297111,1.3820696275524513,1.3820696275524513,1.3594204481487813,1.3594204481487813,True
40g,row,2767143051,2,M3_center_width,287,72,64,16,1.0,8,0.0,13.546463006110116,9.944593078619672,0.722240662235839,17.5596084073862,13.582166249500432,0.7617305053024148,1.4402354940320847,1.4402354940320847,1.405710609438342,1.405710609438342,True
40g,row,2767143051,3,M0_scale_only,287,72,63,17,0.0,2,,18.427272367122434,13.104730855171397,0.6197006239913896,20.490998119102578,14.651121194359275,0.7758155989549267,1.8832920140577751,1.8832920140577751,1.8065900035684086,1.8065900035684086,True
40g,row,2767143051,3,M1_conditional_EA,287,72,63,17,0.0,6,,18.339708601289182,12.534555041292325,0.6233062933889602,20.915056483452094,14.913964883921361,0.766440655689578,1.885425988134089,1.885425988134089,1.8142224439011576,1.8142224439011576,True
40g,row,2767143051,3,M2_EA_source_magnitude,287,72,63,17,0.1,8,,18.21259695446377,12.43771466968049,0.62850989001716,20.47925351644493,14.3860356893609,0.7760725119803857,1.8661500444738353,1.8661500444738353,1.7926026056492297,1.7926026056492297,True
40g,row,2767143051,3,M3_center_width,287,72,63,17,1.0,8,0.0,16.669182477373496,10.60706514571204,0.6888053626664843,20.42427700810823,14.681305453799148,0.7772731638801551,1.7448835110007392,1.7448835110007392,1.6929561375871949,1.6929561375871949,True
40g,row,2767143051,4,M0_scale_only,288,71,64,16,0.0,2,,19.92594983904768,13.70813404453766,0.21379368429899037,21.700908346288703,14.665240898259386,0.45263474322273045,2.02692441219027,2.02692441219027,1.939317621510094,1.939317621510094,True
40g,row,2767143051,4,M1_conditional_EA,288,71,64,16,0.0,6,,18.199156256689804,10.902325897533432,0.3441553646020683,22.056272394221587,14.846870737416047,0.4345611616597441,1.8995644604065738,1.8995644604065738,1.840797035818424,1.840797035818424,True
40g,row,2767143051,4,M2_EA_source_magnitude,288,71,64,16,0.0,8,,18.48790640450983,10.371051871014753,0.32317883595257224,22.6670077423272,14.634901117132026,0.40281376577805206,1.9355863477559485,1.9355863477559485,1.8781141886307569,1.8781141886307569,True
40g,row,2767143051,4,M3_center_width,288,71,64,16,1.0,8,0.0,18.721945342256667,10.603665135204288,0.3059345776004434,21.88952118015158,14.70058996328971,0.443078574895714,1.936389991697716,1.936389991697716,1.8687841915720806,1.8687841915720806,True
40g,row,1362771960,0,M0_scale_only,288,73,64,16,0.0,2,,19.100613299245854,13.217540364718849,0.4565250488601045,23.36789190059777,14.696302670151136,0.5667298617938357,1.9985943714350862,1.9985943714350862,1.9387916053135577,1.9387916053135577,True
40g,row,1362771960,0,M1_conditional_EA,288,73,64,16,0.0,6,,15.208782201207173,10.303711001464102,0.6554329148771374,21.082522715758675,13.69133428562873,0.6473329852062453,1.6500219692922795,1.6500219692922795,1.620759418720048,1.620759418720048,True
40g,row,1362771960,0,M2_EA_source_magnitude,288,73,64,16,0.1,8,,14.908204060809252,9.85859312546001,0.6689180037162542,20.84745207643017,13.255993784914471,0.6551536320981075,1.621913959430628,1.621913959430628,1.5943753789973014,1.5943753789973014,True
40g,row,1362771960,0,M3_center_width,288,73,64,16,1.0,8,0.0,14.369485846456667,9.291887957288099,0.6924134324376483,20.842415170916738,13.42347786817877,0.6553202470622861,1.5821453981355966,1.5821453981355966,1.5600346178455657,1.5600346178455657,True
40g,row,1362771960,1,M0_scale_only,289,72,64,16,0.0,2,,18.684543082851068,13.213667064443879,0.581957744484163,19.42210906948223,13.439257180424354,0.7667485924480462,1.8817923174182734,1.8817923174182734,1.7896711779832604,1.7896711779832604,True
40g,row,1362771960,1,M1_conditional_EA,289,72,64,16,0.0,6,,15.34753751397946,10.445363762839886,0.7179457646144687,18.639352825160387,13.05278228597566,0.7851708776562218,1.6028007271307727,1.6028007271307727,1.553578363761362,1.553578363761362,True
40g,row,1362771960,1,M2_EA_source_magnitude,289,72,64,16,0.1,8,,15.00626235386259,10.20644781977833,0.7303500846833537,17.898820538122035,12.636691492267182,0.801901894109358,1.5598731986752874,1.5598731986752874,1.5088914106458016,1.5088914106458016,True
40g,row,1362771960,1,M3_center_width,289,72,64,16,0.0,8,0.0,13.549140132097964,9.449145096027372,0.7801741873380384,18.206029130966982,12.762616977332017,0.7950433743224076,1.4558809069083627,1.4558809069083627,1.4259849961037934,1.4259849961037934,True
40g,row,1362771960,2,M0_scale_only,289,72,64,16,0.0,2,,16.835549336467384,13.001998236776075,0.6326113622025091,18.95151785012594,13.881649205063958,0.7400843492601982,1.7254906409107191,1.7254906409107191,1.6577081745087023,1.6577081745087023,True
40g,row,1362771960,2,M1_conditional_EA,289,72,64,16,0.0,6,,13.397959600110703,9.730008558105224,0.7673256737588716,17.81858346485298,13.534720173417734,0.770231343507439,1.4351935183569424,1.4351935183569424,1.4043418521211903,1.4043418521211903,True
40g,row,1362771960,2,M2_EA_source_magnitude,289,72,64,16,0.1,8,,13.17273102986738,9.440070806036712,0.7750827392827614,17.315275135460027,13.161311638889234,0.7830282324300873,1.406192815047233,1.406192815047233,1.3743965482914695,1.3743965482914695,True
40g,row,1362771960,2,M3_center_width,289,72,64,16,1.0,8,0.0,13.182849039244568,9.482670322150447,0.7747370875057397,17.54523259871848,13.39496466681809,0.7772269280716064,1.4124567628477847,1.4124567628477847,1.3821905528378216,1.3821905528378216,True
40g,row,1362771960,3,M0_scale_only,289,72,64,16,0.0,2,,19.871688228975678,14.492810914330569,0.41556331951775116,22.07974079496862,15.59203637505207,0.5681996859917827,2.030546323133447,2.030546323133447,1.9476566504324997,1.9476566504324997,True
40g,row,1362771960,3,M1_conditional_EA,289,72,64,16,0.0,6,,18.19277714820357,11.498706720926869,0.5101468162173384,21.66764233276464,15.353574938595905,0.5841675963523729,1.890397436305144,1.890397436305144,1.8283053607843893,1.8283053607843893,True
40g,row,1362771960,3,M2_EA_source_magnitude,289,72,64,16,1.0,8,,18.952049978259797,11.325926157812868,0.4684056925086437,23.205048321389683,15.572670210993895,0.5230641519196864,1.983477304568234,1.983477304568234,1.9242999472483215,1.9242999472483215,True
40g,row,1362771960,3,M3_center_width,289,72,64,16,1.0,8,0.0,18.275866068594972,10.962468900787481,0.5056621444988418,21.645572523100018,15.462076372897432,0.5850142660564335,1.8963530133313478,1.8963530133313478,1.8328913292414521,1.8328913292414521,True
40g,row,1362771960,4,M0_scale_only,289,72,64,16,0.0,2,,13.866593451130564,9.722936310226222,0.6100788391826166,14.897252872362328,10.371512818470924,0.7824444440333644,1.406335215627072,1.406335215627072,1.3432216730974287,1.3432216730974287,True
40g,row,1362771960,4,M1_conditional_EA,289,72,64,16,0.0,6,,10.082595707536502,7.501644823311976,0.793850661560983,14.420869202208113,10.238511366805149,0.7961359372062677,1.1049755215007064,1.1049755215007064,1.0882937626888396,1.0882937626888396,True
40g,row,1362771960,4,M2_EA_source_magnitude,289,72,64,16,1.0,8,,11.250354299787208,8.42341695683303,0.743333234142172,13.64556998584072,9.81138059677458,0.8174670966154746,1.174515947457294,1.174515947457294,1.1382805295282197,1.1382805295282197,True
40g,row,1362771960,4,M3_center_width,289,72,64,16,1.0,8,0.0,10.791197579063333,8.26099741539205,0.7638562108952189,13.46420022121751,9.822401713259142,0.8222871131176075,1.1351103337036237,1.1351103337036237,1.1035041275992428,1.1035041275992428,True
40g,compound,769539383,0,M0_scale_only,295,72,52,11,0.0,2,,20.21844938585745,14.181686556889225,0.480081980687313,18.33499027006803,13.760945736549601,0.7721263459071837,1.9855183110388364,1.9855183110388364,1.8531936852271684,1.8531936852271684,True
40g,compound,769539383,0,M1_conditional_EA,295,72,52,11,0.0,6,,17.1599473535917,11.667418809713077,0.6254833919872818,16.792474577724732,12.754917605635164,0.8088553495817135,1.70787281740584,1.70787281740584,1.6111436897401334,1.6111436897401334,True
40g,compound,769539383,0,M2_EA_source_magnitude,295,72,52,11,0.1,8,,16.606590602689216,11.204778730014986,0.6492480148739397,17.809838443851906,13.433274525740302,0.7849929459159224,1.6835866087267732,1.6835866087267732,1.6076720183223787,1.6076720183223787,True
40g,compound,769539383,0,M3_center_width,295,72,52,11,0.0,8,0.0,13.60218800126784,9.199990624786352,0.7646811456592345,17.31876547066229,13.46372604489164,0.7966863153862236,1.4388225692336993,1.4388225692336993,1.4017560891509175,1.4017560891509175,True
40g,compound,769539383,1,M0_scale_only,292,75,50,13,0.0,2,,19.773343203462293,13.52903086614374,0.5813163622163111,25.222873739108323,16.178228995763778,0.6719000111042416,2.0926898739323363,2.0926898739323363,2.039171666692835,2.039171666692835,True
40g,compound,769539383,1,M1_conditional_EA,292,75,50,13,0.0,6,,15.58513360066499,10.372986151048053,0.7398961149087859,23.836800958247437,15.67832913181854,0.7069693664936376,1.7479266527384136,1.7479266527384136,1.7303021915191934,1.7303021915191934,True
40g,compound,769539383,1,M2_EA_source_magnitude,292,75,50,13,1.0,8,,15.288957548116917,9.540935020573059,0.7496880810387171,22.990107976504433,14.63715283209833,0.7274167872872281,1.7043790140173096,1.7043790140173096,1.685175247405371,1.685175247405371,True
40g,compound,769539383,1,M3_center_width,292,75,50,13,0.0,8,0.0,14.614956856940271,9.313974991981246,0.7712711979355423,23.263946491989106,14.975929252661235,0.720884557959838,1.6634608881002704,1.6634608881002704,1.6509235834290696,1.6509235834290696,True
40g,compound,769539383,2,M0_scale_only,293,74,50,13,0.0,2,,16.579216389574174,13.527774893434028,0.556285286174561,17.322329898569816,12.734178505123793,0.7660475128920166,1.6715305254325021,1.6715305254325021,1.5907728616959331,1.5907728616959331,True
40g,compound,769539383,2,M1_conditional_EA,293,74,50,13,0.0,6,,11.647207621206473,9.497497204862293,0.7810124297585999,14.914117482149138,11.43549428099774,0.826575610084318,1.233998850394868,1.233998850394868,1.2029161163651256,1.2029161163651256,True
40g,compound,769539383,2,M2_EA_source_magnitude,293,74,50,13,1.0,8,,11.051932887073525,8.960275997970271,0.8028247915955623,14.314588423544066,11.027475799326904,0.8402382581340775,1.1747507558334798,1.1747507558334798,1.1464971222824138,1.1464971222824138,True
40g,compound,769539383,2,M3_center_width,293,74,50,13,1.0,8,0.0,10.657174995531511,8.364949217770436,0.8166588188857102,14.530251508236669,11.293168872101432,0.8353880653428756,1.150244049634314,1.150244049634314,1.1281553464935992,1.1281553464935992,True
40g,compound,769539383,3,M0_scale_only,294,73,50,13,0.0,2,,19.631864497559313,13.578973112432413,0.36347423705610415,22.16589726649447,16.198632871457363,0.5499258449584413,2.0135044808275384,2.0135044808275384,1.9351183265276242,1.9351183265276242,True
40g,compound,769539383,3,M1_conditional_EA,294,73,50,13,0.0,6,,18.641700755898242,9.748477666707807,0.42606335468491763,22.38060401346049,15.768785030944425,0.5411644605706507,1.9410100253460425,1.9410100253460425,1.8789656136136283,1.8789656136136283,True
40g,compound,769539383,3,M2_EA_source_magnitude,294,73,50,13,0.1,8,,19.231639908535385,9.721971099231464,0.38916272944813346,22.387390389143874,14.650545435812708,0.5408861568713965,1.9869661603422548,1.9869661603422548,1.9166109856953089,1.9166109856953089,True
40g,compound,769539383,3,M3_center_width,294,73,50,13,1.0,8,0.0,19.290726607140346,10.580147986080945,0.38540352821534973,21.636484764288415,15.01912322950229,0.5711683321185994,1.9754522134047414,1.9754522134047414,1.897006179007845,1.897006179007845,True
40g,compound,769539383,4,M0_scale_only,294,73,50,13,0.0,2,,14.510272554816702,11.395837444311258,0.6878379853964065,18.3851881068075,13.792095857901916,0.691967064963823,1.5327916339302061,1.5327916339302061,1.4925452680560498,1.4925452680560498,True
40g,compound,769539383,4,M1_conditional_EA,294,73,50,13,0.0,6,,13.537898072818688,9.825774636798347,0.7282738755893281,19.272685848364276,13.967380771012774,0.6615102803081273,1.4813762165863653,1.4813762165863653,1.4584460241722055,1.4584460241722055,True
40g,compound,769539383,4,M2_EA_source_magnitude,294,73,50,13,1.0,8,,14.086280731304495,10.075536986023687,0.7058142762938062,18.86295612832072,13.78468461684466,0.6757496093985587,1.5120311612354158,1.5120311612354158,1.4805002656999213,1.4805002656999213,True
40g,compound,769539383,4,M3_center_width,294,73,50,13,0.1,8,0.0,13.812425882641852,9.637596627377313,0.717141759293644,18.608282452294358,13.544493310260991,0.6844460814234563,1.4853452548601946,1.4853452548601946,1.4552022601861117,1.4552022601861117,True
40g,compound,1425370602,0,M0_scale_only,291,72,52,11,0.0,2,,18.53355971879238,13.4173241230582,0.5026711343260731,14.293046942780704,9.930453256416923,0.8444920446391978,1.778018293360305,1.778018293360305,1.6205702113917222,1.6205702113917222,True
40g,compound,1425370602,0,M1_conditional_EA,291,72,52,11,0.0,6,,14.284950604274462,9.30744084306431,0.7045503570430758,13.12944426099285,9.596134617603935,0.8687813217940528,1.4059769723232929,1.4059769723232929,1.3147872185504332,1.3147872185504332,True
40g,compound,1425370602,0,M2_EA_source_magnitude,291,72,52,11,0.0,8,,13.827596966622936,9.010021352591387,0.7231660121663617,13.692947439530434,10.03011475101081,0.8572760510863873,1.3793011296071187,1.3793011296071187,1.303291731205613,1.303291731205613,True
40g,compound,1425370602,0,M3_center_width,291,72,52,11,0.0,8,0.0,11.01008377956968,7.152770753979963,0.8244878319821094,13.503268385412255,9.72039105441497,0.8612027791419734,1.152797627962638,1.152797627962638,1.118608516745232,1.118608516745232,True
40g,compound,1425370602,1,M0_scale_only,290,73,50,13,0.0,2,,16.172816253232025,12.81973522167856,0.6218712171580083,21.346554311594996,16.059315307354733,0.6392728377376174,1.7285457068286199,1.7285457068286199,1.6901434591604287,1.6901434591604287,True
40g,compound,1425370602,1,M1_conditional_EA,290,73,50,13,0.0,6,,13.81190229733303,10.222074432702875,0.7242119607459171,19.984338985917727,15.371312596963397,0.6838429608734435,1.519496984964756,1.519496984964756,1.4979661537345348,1.4979661537345348,True
40g,compound,1425370602,1,M2_EA_source_magnitude,290,73,50,13,0.1,8,,14.116114757929182,10.16826907110133,0.7119294958401166,19.45037233922534,15.16491868783919,0.7005122115010028,1.528578849641109,1.528578849641109,1.500662764744602,1.500662764744602,True
40g,compound,1425370602,1,M3_center_width,290,73,50,13,0.0,8,0.0,14.892397833550218,10.37085885473681,0.6793747723555463,19.022182700736344,15.00786928742814,0.713553198545497,1.5767139529997813,1.5767139529997813,1.5366041913120583,1.5366041913120583,True
40g,compound,1425370602,2,M0_scale_only,290,73,50,13,0.0,2,,19.521572907818026,13.412775587030302,0.33480685462651016,22.16189269407041,15.743947521417327,0.6142935829952654,2.004764787971222,2.004764787971222,1.927995279063894,1.927995279063894,True
40g,compound,1425370602,2,M1_conditional_EA,290,73,50,13,0.0,6,,18.196251820668454,11.454734916468775,0.4220609654808929,21.74602307032344,15.818644246448072,0.628633386180703,1.8924068427021035,1.8924068427021035,1.8309635856091298,1.8309635856091298,True
