column,protocol,seed,method,target,variable,stratum,n,row_fraction,rmse,mae,signed_error,sse_fraction
25g,compound,536279090,M1_conditional_EA_OOF,V2,loading solvent,DCM,251,0.8202614379084967,10.33047083618508,7.491211092694507,0.5327679524854328,0.7374516573295009
25g,compound,536279090,M1_conditional_EA_OOF,V2,loading solvent,PE,55,0.17973856209150327,13.167808276331087,5.551803575944972,-3.298258234413042,0.26254834267049904
25g,compound,2767143051,M1_conditional_EA_OOF,V1,EA_fraction,0,151,0.45209580838323354,10.628526993977701,7.396501090284032,0.5928624458924847,0.8446712386411814
25g,compound,2767143051,M1_conditional_EA_OOF,V1,EA_fraction,1,119,0.3562874251497006,4.9216544355756096,3.6103621976269484,-1.0851103410323495,0.14273608986983746
25g,compound,2767143051,M1_conditional_EA_OOF,V1,EA_fraction,2,64,0.19161676646706588,1.9933641814035523,1.5133971019302463,0.038080438607906386,0.01259267148898116
25g,compound,2767143051,M1_conditional_EA_OOF,V1,source_magnitude,0,112,0.33532934131736525,3.4284723087307447,2.5927791090841867,-1.2092411639059306,0.06519044030378729
25g,compound,2767143051,M1_conditional_EA_OOF,V1,source_magnitude,1,111,0.3323353293413174,4.299161606997132,3.607478036729462,-1.873587112309631,0.10159097296169421
25g,compound,2767143051,M1_conditional_EA_OOF,V1,source_magnitude,2,111,0.3323353293413174,12.312200677789235,8.58144917459128,2.7588687084833765,0.8332185867345187
25g,compound,2767143051,M1_conditional_EA_OOF,V1,source_width,0,112,0.33532934131736525,3.2313261734172034,2.644794744838395,-1.5727850632480003,0.05790875378702424
25g,compound,2767143051,M1_conditional_EA_OOF,V1,source_width,1,111,0.3323353293413174,4.898112307188902,3.5864177039655036,-1.1967775748359029,0.13186971138320122
25g,compound,2767143051,M1_conditional_EA_OOF,V1,source_width,2,111,0.3323353293413174,12.141101837243752,8.55002526226991,2.448878240616061,0.8102215348297745
25g,compound,2767143051,M1_conditional_EA_OOF,V1,loading solvent,DCM,261,0.781437125748503,7.138701260979006,5.030131220608593,0.18974113538395937,0.658633054967643
25g,compound,2767143051,M1_conditional_EA_OOF,V1,loading solvent,PE,73,0.218562874251497,9.717778659543056,4.527368932810805,-1.1875505413341334,0.34136694503235715
25g,compound,2767143051,M1_conditional_EA_OOF,V2,EA_fraction,0,151,0.45209580838323354,13.375979078556423,9.570325712434737,-0.28062021313490937,0.7325810872580555
25g,compound,2767143051,M1_conditional_EA_OOF,V2,EA_fraction,1,119,0.3562874251497006,6.861769727644317,4.668884857600661,-0.37072064946900773,0.15193115314909456
25g,compound,2767143051,M1_conditional_EA_OOF,V2,EA_fraction,2,64,0.19161676646706588,8.157633586936749,4.887151391442655,0.9132110762254333,0.11548775959284997
25g,compound,2767143051,M1_conditional_EA_OOF,V2,source_magnitude,0,112,0.33532934131736525,5.915241134299497,3.7957363965459927,-0.3734655193154386,0.10626506759923848
25g,compound,2767143051,M1_conditional_EA_OOF,V2,source_magnitude,1,111,0.3323353293413174,7.423743031657301,5.61934915455288,-1.4019235464820488,0.1658809193294862
25g,compound,2767143051,M1_conditional_EA_OOF,V2,source_magnitude,2,111,0.3323353293413174,15.550589396811416,11.393008442485884,1.5261058669466765,0.7278540130712752
25g,compound,2767143051,M1_conditional_EA_OOF,V2,source_width,0,112,0.33532934131736525,5.466458796321472,3.4095037674722817,0.2622506822579777,0.09075232792199564
25g,compound,2767143051,M1_conditional_EA_OOF,V2,source_width,1,111,0.3323353293413174,7.68420992280332,5.7232512612846325,-0.9905826142728664,0.17772520088339186
25g,compound,2767143051,M1_conditional_EA_OOF,V2,source_width,2,111,0.3323353293413174,15.589728417324624,11.67881853806274,0.4733215601769297,0.7315224711946123
25g,compound,2767143051,M1_conditional_EA_OOF,V2,loading solvent,DCM,261,0.781437125748503,10.160604218664771,7.226155720836572,0.6163424492902599,0.7306462683243821
25g,compound,2767143051,M1_conditional_EA_OOF,V2,loading solvent,PE,73,0.218562874251497,11.66504105216612,5.855719541727517,-2.5877983541988123,0.269353731675618
25g,compound,1362771960,M1_conditional_EA_OOF,V1,EA_fraction,0,138,0.4437299035369775,11.822147461907909,8.02839634998097,0.03490012236663541,0.8556710746194073
25g,compound,1362771960,M1_conditional_EA_OOF,V1,EA_fraction,1,112,0.36012861736334406,4.928863681129063,3.573105316382276,-1.0863514650716384,0.12071094698643486
25g,compound,1362771960,M1_conditional_EA_OOF,V1,EA_fraction,2,61,0.19614147909967847,2.954193462536271,1.9424341214631065,-0.393018514053168,0.0236179783941577
25g,compound,1362771960,M1_conditional_EA_OOF,V1,source_magnitude,0,104,0.33440514469453375,3.808766531221701,2.9438064801907,-1.6359827596346999,0.06693250270240067
25g,compound,1362771960,M1_conditional_EA_OOF,V1,source_magnitude,1,103,0.3311897106109325,4.031182400393734,3.344933972571793,-1.5782491362896724,0.07425695624666138
25g,compound,1362771960,M1_conditional_EA_OOF,V1,source_magnitude,2,104,0.33440514469453375,13.643145264303037,9.383758654102987,1.844928764242058,0.8588105410509379
25g,compound,1362771960,M1_conditional_EA_OOF,V1,source_width,0,104,0.33440514469453375,3.613477893358911,2.953403035252139,-1.6989457864854884,0.060244744107598114
25g,compound,1362771960,M1_conditional_EA_OOF,V1,source_width,1,103,0.3311897106109325,4.810207274671495,3.5739761525366673,-0.9091768081567955,0.10573038819826686
25g,compound,1362771960,M1_conditional_EA_OOF,V1,source_width,2,104,0.33440514469453375,13.444830149549071,9.147322247730182,1.2452528507304774,0.8340248676941349
25g,compound,1362771960,M1_conditional_EA_OOF,V1,loading solvent,DCM,259,0.8327974276527331,7.598322597348944,5.292154480195224,-0.06320459345281387,0.6633920167822864
25g,compound,1362771960,M1_conditional_EA_OOF,V1,loading solvent,PE,52,0.16720257234726688,12.079334943458667,4.921672360978364,-2.3934478241229282,0.3366079832177134
25g,compound,1362771960,M1_conditional_EA_OOF,V2,EA_fraction,0,138,0.4437299035369775,13.22623129260189,9.68394743016242,-0.4163942309682532,0.7107763012752413
25g,compound,1362771960,M1_conditional_EA_OOF,V2,EA_fraction,1,112,0.36012861736334406,7.0369728617896365,4.80773593313459,-0.2628140797503807,0.16329444140741445
25g,compound,1362771960,M1_conditional_EA_OOF,V2,EA_fraction,2,61,0.19614147909967847,8.37351090586966,4.899297295514399,0.14036415116362588,0.1259292573173444
25g,compound,1362771960,M1_conditional_EA_OOF,V2,source_magnitude,0,104,0.33440514469453375,6.200561228231234,4.042926305603412,-1.2669885922391197,0.11772724106888505
25g,compound,1362771960,M1_conditional_EA_OOF,V2,source_magnitude,1,103,0.3311897106109325,6.226685023427105,4.813625716171579,-0.9371495775003319,0.11757978079523955
25g,compound,1362771960,M1_conditional_EA_OOF,V2,source_magnitude,2,104,0.33440514469453375,15.802873667348289,12.090774234148451,1.4419024277954064,0.7646929781358754
25g,compound,1362771960,M1_conditional_EA_OOF,V2,source_width,0,104,0.33440514469453375,5.586839135827661,3.5471461624403733,-0.14858533882843472,0.0955756585638438
25g,compound,1362771960,M1_conditional_EA_OOF,V2,source_width,1,103,0.3311897106109325,7.091122670748265,5.377967126235056,-1.2181977135192528,0.1524926276468785
25g,compound,1362771960,M1_conditional_EA_OOF,V2,source_width,2,104,0.33440514469453375,15.670459026550663,12.027639326960163,0.6018449244803837,0.7519317137892778
25g,compound,1362771960,M1_conditional_EA_OOF,V2,loading solvent,DCM,259,0.8327974276527331,9.995621651033899,7.2425031749174655,0.19178553725035222,0.7619053246843601
25g,compound,1362771960,M1_conditional_EA_OOF,V2,loading solvent,PE,52,0.16720257234726688,12.470456635088498,5.728845819158516,-2.4616888794715694,0.23809467531564005
40g,row,769539383,M1_conditional_EA_OOF,V1,EA_fraction,0,163,0.4478021978021978,18.00028190768282,12.948519096368141,1.093610934689754,0.6783969561656076
40g,row,769539383,M1_conditional_EA_OOF,V1,EA_fraction,1,129,0.3543956043956044,10.229939475239322,7.429559657963901,-3.5625057665697626,0.17340974975208043
40g,row,769539383,M1_conditional_EA_OOF,V1,EA_fraction,2,72,0.1978021978021978,12.65841096607742,6.722201972573972,3.6349419700972394,0.14819329408231194
40g,row,769539383,M1_conditional_EA_OOF,V1,source_magnitude,0,122,0.33516483516483514,6.293605747487121,5.079302979975983,-0.9436983860790733,0.06207211892478107
40g,row,769539383,M1_conditional_EA_OOF,V1,source_magnitude,1,121,0.3324175824175824,13.276838075554956,9.19810435103205,-3.2553886048949723,0.27397589876496986
40g,row,769539383,M1_conditional_EA_OOF,V1,source_magnitude,2,121,0.3324175824175824,20.668397928589275,15.044419508915109,4.044994914114631,0.6639519823102491
40g,row,769539383,M1_conditional_EA_OOF,V1,source_width,0,122,0.33516483516483514,7.902376341455162,6.325311310976625,-2.4305462315354465,0.09786173713214784
40g,row,769539383,M1_conditional_EA_OOF,V1,source_width,1,121,0.3324175824175824,15.546346612643159,9.795505861613073,-1.3209981693503543,0.3756468362999653
40g,row,769539383,M1_conditional_EA_OOF,V1,source_width,2,121,0.3324175824175824,18.40492831365202,13.190712077821045,3.6097403227491656,0.5264914265678868
40g,row,769539383,M1_conditional_EA_OOF,V1,loading solvent,DCM,294,0.8076923076923077,14.812103022342681,10.020245487912767,0.5880425602200554,0.828549484004312
40g,row,769539383,M1_conditional_EA_OOF,V1,loading solvent,PE,70,0.19230769230769232,13.808660172932,8.672402530918896,-2.7496193198680663,0.171450515995688
40g,row,769539383,M1_conditional_EA_OOF,V2,EA_fraction,0,163,0.4478021978021978,23.5555973883008,17.60515065934498,0.13540798495074288,0.6370693626413889
40g,row,769539383,M1_conditional_EA_OOF,V2,EA_fraction,1,129,0.3543956043956044,13.314894977433516,9.277516091399095,-3.8515139554943425,0.16109277796054
40g,row,769539383,M1_conditional_EA_OOF,V2,EA_fraction,2,72,0.1978021978021978,19.94939054947915,14.469148572043927,6.3906976681982535,0.20183785939807092
40g,row,769539383,M1_conditional_EA_OOF,V2,source_magnitude,0,122,0.33516483516483514,11.290526447119962,8.117628335873585,0.9057340216963137,0.10954664603909396
40g,row,769539383,M1_conditional_EA_OOF,V2,source_magnitude,1,121,0.3324175824175824,15.999649726345927,12.370664050163159,-3.8656024668298388,0.2181811317243381
40g,row,769539383,M1_conditional_EA_OOF,V2,source_magnitude,2,121,0.3324175824175824,28.085002270176673,21.66129606119469,2.831361828412689,0.6722722222365678
40g,row,769539383,M1_conditional_EA_OOF,V2,source_width,0,122,0.33516483516483514,10.09483423113106,6.957706260010668,2.306262170595886,0.0875727694066114
40g,row,769539383,M1_conditional_EA_OOF,V2,source_width,1,121,0.3324175824175824,20.400608410831346,14.587186633723999,-0.8813794645885733,0.35471738946172
40g,row,769539383,M1_conditional_EA_OOF,V2,source_width,2,121,0.3324175824175824,25.580323581199043,20.61428168635514,-1.5649639355289704,0.5577098411316684
40g,row,769539383,M1_conditional_EA_OOF,V2,loading solvent,DCM,294,0.8076923076923077,20.527592232720522,14.678178984852048,-0.853575023773573,0.8726382084730844
40g,row,769539383,M1_conditional_EA_OOF,V2,loading solvent,PE,70,0.19230769230769232,16.071822402815606,11.326188698633931,3.3758212912557966,0.1273617915269154
40g,row,1425370602,M1_conditional_EA_OOF,V1,EA_fraction,0,165,0.4661016949152542,17.53953134684831,12.828064533358134,0.9937712461669128,0.6720867516367629
40g,row,1425370602,M1_conditional_EA_OOF,V1,EA_fraction,1,128,0.3615819209039548,9.98699563648085,7.115321577125046,-3.207528207710604,0.16903829766141248
40g,row,1425370602,M1_conditional_EA_OOF,V1,EA_fraction,2,61,0.17231638418079095,14.025233056719667,7.379159851197721,3.675063614205686,0.15887495070182445
40g,row,1425370602,M1_conditional_EA_OOF,V1,source_magnitude,0,118,0.3333333333333333,8.269843130146612,5.824538896259457,-1.7111178208794415,0.10685183156946933
40g,row,1425370602,M1_conditional_EA_OOF,V1,source_magnitude,1,118,0.3333333333333333,13.60289742755245,9.391636643984544,-2.940716430877404,0.289101452980346
40g,row,1425370602,M1_conditional_EA_OOF,V1,source_magnitude,2,118,0.3333333333333333,19.662627404961803,14.254337686867512,4.461898027156253,0.6040467154501846
40g,row,1425370602,M1_conditional_EA_OOF,V1,source_width,0,118,0.3333333333333333,9.743396134499957,7.136613915898094,-3.0899928300708175,0.14832287931239768
40g,row,1425370602,M1_conditional_EA_OOF,V1,source_width,1,118,0.3333333333333333,15.576993229055692,9.939241162979926,-0.08052059280562468,0.37910079054195295
40g,row,1425370602,M1_conditional_EA_OOF,V1,source_width,2,118,0.3333333333333333,17.391709346589987,12.394658148233495,2.9805771982758507,0.47257633014564937
40g,row,1425370602,M1_conditional_EA_OOF,V1,loading solvent,DCM,284,0.8022598870056498,14.582703238027591,9.871270640843548,0.5648502478339639,0.7996498061550057
40g,row,1425370602,M1_conditional_EA_OOF,V1,loading solvent,PE,70,0.1977401129943503,14.70256652771691,9.629709982851303,-2.611856355538794,0.2003501938449943
40g,row,1425370602,M1_conditional_EA_OOF,V2,EA_fraction,0,165,0.4661016949152542,21.16414386889501,15.85419954721873,-0.14564639230244783,0.6125066670533198
40g,row,1425370602,M1_conditional_EA_OOF,V2,EA_fraction,1,128,0.3615819209039548,12.30574749025213,8.99442034550248,-3.593654455812418,0.16063916353962934
40g,row,1425370602,M1_conditional_EA_OOF,V2,EA_fraction,2,61,0.17231638418079095,21.18340319213914,15.225679231646343,6.2309252430850615,0.22685416940705103
40g,row,1425370602,M1_conditional_EA_OOF,V2,source_magnitude,0,118,0.3333333333333333,11.92587197047374,8.639377020217529,-0.38881910485861576,0.1390873903148067
40g,row,1425370602,M1_conditional_EA_OOF,V2,source_magnitude,1,118,0.3333333333333333,15.63034690574462,12.254844830641563,-3.005157370439904,0.23891570962991307
40g,row,1425370602,M1_conditional_EA_OOF,V2,source_magnitude,2,118,0.3333333333333333,25.219726560835888,18.902347324105612,2.5131884647417,0.6219969000552803
40g,row,1425370602,M1_conditional_EA_OOF,V2,source_width,0,118,0.3333333333333333,10.498036388302413,7.321325118800929,1.6163277279888955,0.10777638703962383
40g,row,1425370602,M1_conditional_EA_OOF,V2,source_width,1,118,0.3333333333333333,20.43375730791365,14.884789749626426,0.7102259130503112,0.40832308608475837
40g,row,1425370602,M1_conditional_EA_OOF,V2,source_width,2,118,0.3333333333333333,22.244585155146112,17.59045430653735,-3.207341651596027,0.4839005268756179
40g,row,1425370602,M1_conditional_EA_OOF,V2,loading solvent,DCM,284,0.8022598870056498,19.32930116777322,13.948872397218585,-0.8235988400654631,0.8793790431582361
40g,row,1425370602,M1_conditional_EA_OOF,V2,loading solvent,PE,70,0.1977401129943503,14.419481085029714,10.493077169082246,1.8567012190412393,0.12062095684176398
40g,row,536279090,M1_conditional_EA_OOF,V1,EA_fraction,0,170,0.4885057471264368,20.265105901846056,14.578368051877996,1.2851700451953176,0.7332663723495394
40g,row,536279090,M1_conditional_EA_OOF,V1,EA_fraction,1,120,0.3448275862068966,11.535344213755222,8.168251218794962,-3.3132474767777866,0.16770941915675167
40g,row,536279090,M1_conditional_EA_OOF,V1,EA_fraction,2,58,0.16666666666666666,12.749675959886975,5.724709757248501,2.8179548876915943,0.09902420849370892
40g,row,536279090,M1_conditional_EA_OOF,V1,source_magnitude,0,116,0.3333333333333333,7.9998068666968525,5.632592358927707,-2.1200801874659922,0.07797081716338032
40g,row,536279090,M1_conditional_EA_OOF,V1,source_magnitude,1,116,0.3333333333333333,14.181556990447225,9.945149970366685,-3.096103411079114,0.2450309311536604
40g,row,536279090,M1_conditional_EA_OOF,V1,source_magnitude,2,116,0.3333333333333333,23.572586221831273,17.09937733445619,5.081102511958745,0.6769982516829592
40g,row,536279090,M1_conditional_EA_OOF,V1,source_width,0,116,0.3333333333333333,9.293592975322085,6.6214962567112385,-2.9192816026410173,0.10523019554459712
40g,row,536279090,M1_conditional_EA_OOF,V1,source_width,1,116,0.3333333333333333,16.174181559630192,10.751140913752431,-1.6106287095847218,0.3187261589813333
40g,row,536279090,M1_conditional_EA_OOF,V1,source_width,2,116,0.3333333333333333,21.744085868313363,15.304482493286914,4.394829225639379,0.5760436454740696
40g,row,536279090,M1_conditional_EA_OOF,V1,loading solvent,DCM,278,0.7988505747126436,16.07128248445013,10.943978515855395,0.9653608704692141,0.7541555950995131
40g,row,536279090,M1_conditional_EA_OOF,V1,loading solvent,PE,70,0.20114942528735633,18.28620559693983,10.687426479818122,-4.057710400492277,0.24584440490048665
40g,row,536279090,M1_conditional_EA_OOF,V2,EA_fraction,0,170,0.4885057471264368,23.17410864506455,17.251340213224402,0.47304760890763725,0.6537161442143588
40g,row,536279090,M1_conditional_EA_OOF,V2,EA_fraction,1,120,0.3448275862068966,14.178720513715065,10.057848612957484,-3.8018556569512953,0.17273865813175224
40g,row,536279090,M1_conditional_EA_OOF,V2,EA_fraction,2,58,0.16666666666666666,20.442085365615647,14.16171135517195,6.126908042823579,0.173545197653889
40g,row,536279090,M1_conditional_EA_OOF,V2,source_magnitude,0,116,0.3333333333333333,11.808822050071774,8.42826663937291,-0.85582274489823,0.11582581299500634
40g,row,536279090,M1_conditional_EA_OOF,V2,source_magnitude,1,116,0.3333333333333333,16.113412146265567,12.649352869730013,-2.436559054775701,0.21565882368866943
40g,row,536279090,M1_conditional_EA_OOF,V2,source_magnitude,2,116,0.3333333333333333,28.370016978869625,21.690043666785165,3.1161411200524705,0.6685153633163241
40g,row,536279090,M1_conditional_EA_OOF,V2,source_width,0,116,0.3333333333333333,10.422720861853318,7.053220748118447,1.237084286863524,0.09023071825929878
40g,row,536279090,M1_conditional_EA_OOF,V2,source_width,1,116,0.3333333333333333,20.932850626707918,15.316535155765708,-0.4158364207083365,0.3639560556326768
40g,row,536279090,M1_conditional_EA_OOF,V2,source_width,2,116,0.3333333333333333,25.634563523938777,20.397907272003938,-0.9974885457766474,0.5458132261080243
40g,row,536279090,M1_conditional_EA_OOF,V2,loading solvent,DCM,278,0.7988505747126436,20.34330162340724,14.646851459519674,-0.40861931364269644,0.8238001831574832
40g,row,536279090,M1_conditional_EA_OOF,V2,loading solvent,PE,70,0.20114942528735633,18.74936658683199,12.70320318080786,1.3307464336654302,0.17619981684251682
40g,row,2767143051,M1_conditional_EA_OOF,V1,EA_fraction,0,179,0.4986072423398329,18.64857091222207,13.465755878122627,1.039250048540162,0.6914041645845728
40g,row,2767143051,M1_conditional_EA_OOF,V1,EA_fraction,1,118,0.3286908077994429,11.611670370657478,7.96860431242959,-3.101302418950182,0.17670923720843096
40g,row,2767143051,M1_conditional_EA_OOF,V1,EA_fraction,2,62,0.17270194986072424,13.839186587022455,6.884913486406707,3.4306862447390407,0.1318865982069964
40g,row,2767143051,M1_conditional_EA_OOF,V1,source_magnitude,0,120,0.3342618384401114,11.318858836791515,6.4468620737397115,-1.2562979571834765,0.1707553740800078
40g,row,2767143051,M1_conditional_EA_OOF,V1,source_magnitude,1,119,0.33147632311977715,12.266164644858122,9.313637510060788,-3.072076525694425,0.1988622681358632
40g,row,2767143051,M1_conditional_EA_OOF,V1,source_magnitude,2,120,0.3342618384401114,21.747907559711262,15.796532788848822,4.575895682050348,0.630382357784129
40g,row,2767143051,M1_conditional_EA_OOF,V1,source_width,0,120,0.3342618384401114,9.785536105206527,7.09636826944109,-2.883558255398668,0.1276257598875887
40g,row,2767143051,M1_conditional_EA_OOF,V1,source_width,1,119,0.33147632311977715,16.104865041377426,10.30037370708692,-1.3575434468821839,0.34280645298038076
40g,row,2767143051,M1_conditional_EA_OOF,V1,source_width,2,120,0.3342618384401114,19.93316368545974,14.168513197763197,4.502910677110067,0.5295677871320306
40g,row,2767143051,M1_conditional_EA_OOF,V1,loading solvent,DCM,291,0.8105849582172702,14.886493889672298,10.311297228224515,0.9747391861125345,0.7162517292383576
40g,row,2767143051,M1_conditional_EA_OOF,V1,loading solvent,PE,68,0.1894150417827298,19.38287663506213,11.425628732272408,-3.6893306284170526,0.2837482707616425
40g,row,2767143051,M1_conditional_EA_OOF,V2,EA_fraction,0,179,0.4986072423398329,23.65003346856008,17.50217465278418,-0.02112012906601863,0.6776983614318264
40g,row,2767143051,M1_conditional_EA_OOF,V2,EA_fraction,1,118,0.3286908077994429,13.092691575595703,9.269335960626998,-2.312402069471796,0.13691775427507705
40g,row,2767143051,M1_conditional_EA_OOF,V2,EA_fraction,2,62,0.17270194986072424,21.017458637634583,14.556906725849476,5.248371383961749,0.18538388429309657
40g,row,2767143051,M1_conditional_EA_OOF,V2,source_magnitude,0,120,0.3342618384401114,12.92186462589627,9.126923116937075,-0.13068223781545144,0.1356286706608982
40g,row,2767143051,M1_conditional_EA_OOF,V2,source_magnitude,1,119,0.33147632311977715,15.74593287334282,12.140564104782346,-3.1272797626859097,0.19971175953614817
40g,row,2767143051,M1_conditional_EA_OOF,V2,source_magnitude,2,120,0.3342618384401114,28.605468524857983,21.577010172528944,3.6381936566884714,0.6646595698029537
40g,row,2767143051,M1_conditional_EA_OOF,V2,source_width,0,120,0.3342618384401114,10.83814596225118,7.5898196241514295,2.226398883967684,0.0954137845760854
40g,row,2767143051,M1_conditional_EA_OOF,V2,source_width,1,119,0.33147632311977715,20.499454408802574,14.482317670291858,-1.4623327822839471,0.3384943715349161
40g,row,2767143051,M1_conditional_EA_OOF,V2,source_width,2,120,0.3342618384401114,26.399328683494982,20.791874712850987,-0.36995988732661134,0.5660918438889986
40g,row,2767143051,M1_conditional_EA_OOF,V2,loading solvent,DCM,291,0.8105849582172702,20.308879413048384,14.647380688304533,-0.40150137906157635,0.8124278378294426
40g,row,2767143051,M1_conditional_EA_OOF,V2,loading solvent,PE,68,0.1894150417827298,20.186907514366343,12.747225631005916,2.435176173706732,0.1875721621705575
40g,row,1362771960,M1_conditional_EA_OOF,V1,EA_fraction,0,169,0.46814404432132967,18.806575778314144,13.509172319282246,0.9831058049996837,0.7671194973138427
40g,row,1362771960,M1_conditional_EA_OOF,V1,EA_fraction,1,125,0.3462603878116344,10.311135455386648,7.028339641140038,-3.200050336901295,0.17056104853296336
40g,row,1362771960,M1_conditional_EA_OOF,V1,EA_fraction,2,67,0.18559556786703602,8.513261800760745,6.137767825357013,3.444614021615267,0.06231945415319403
40g,row,1362771960,M1_conditional_EA_OOF,V1,source_magnitude,0,121,0.33518005540166207,7.971702275030204,5.521380081078778,-0.7177240026714152,0.0986834606661647
40g,row,1362771960,M1_conditional_EA_OOF,V1,source_magnitude,1,120,0.33240997229916897,10.686446974911501,8.38144275616205,-3.364011916636042,0.17587526965673003
40g,row,1362771960,M1_conditional_EA_OOF,V1,source_magnitude,2,120,0.33240997229916897,21.70361497064431,15.824690840417883,4.062114689167281,0.7254412696771054
40g,row,1362771960,M1_conditional_EA_OOF,V1,source_width,0,121,0.33518005540166207,9.49615045180357,6.878018601453314,-2.172233176366734,0.14003526052023377
40g,row,1362771960,M1_conditional_EA_OOF,V1,source_width,1,120,0.33240997229916897,11.417738933122045,8.415745708716075,-2.083645405757177,0.20076977081414804
40g,row,1362771960,M1_conditional_EA_OOF,V1,source_width,2,120,0.33240997229916897,20.688923272765862,14.4224440464862,4.24837826176453,0.6591949686656182
40g,row,1362771960,M1_conditional_EA_OOF,V1,loading solvent,DCM,292,0.8088642659279779,14.327436158190833,9.846742565303963,0.7679111136269774,0.7692662432987476
40g,row,1362771960,M1_conditional_EA_OOF,V1,loading solvent,PE,69,0.19113573407202217,16.141823460911414,10.109770903353148,-3.2942364753415934,0.2307337567012524
40g,row,1362771960,M1_conditional_EA_OOF,V2,EA_fraction,0,169,0.46814404432132967,23.009215652343965,16.801477371792913,-0.09345718877891236,0.6930623719926101
40g,row,1362771960,M1_conditional_EA_OOF,V2,EA_fraction,1,125,0.3462603878116344,11.525478501875781,8.25518354537185,-2.8134325475839854,0.12862042193881032
40g,row,1362771960,M1_conditional_EA_OOF,V2,EA_fraction,2,67,0.18559556786703602,18.536094316641215,13.209704103158412,5.010316390258836,0.17831720606857956
40g,row,1362771960,M1_conditional_EA_OOF,V2,source_magnitude,0,121,0.33518005540166207,11.379343191934355,8.180038662044144,0.7019729352491868,0.12136731620017924
40g,row,1362771960,M1_conditional_EA_OOF,V2,source_magnitude,1,120,0.33240997229916897,13.967582973193194,10.948626729756851,-3.5601779330707957,0.18134506975473497
40g,row,1362771960,M1_conditional_EA_OOF,V2,source_magnitude,2,120,0.33240997229916897,27.388885404980144,20.439815901982783,2.5875040966587637,0.6972876140450857
40g,row,1362771960,M1_conditional_EA_OOF,V2,source_width,0,121,0.33518005540166207,10.381217723832851,7.199334886877812,2.1778460736082175,0.10100990353565234
40g,row,1362771960,M1_conditional_EA_OOF,V2,source_width,1,120,0.33240997229916897,15.855406194873758,12.214266115076272,-2.182426044873105,0.2336780813547184
40g,row,1362771960,M1_conditional_EA_OOF,V2,source_width,2,120,0.33240997229916897,26.753528372341524,20.163052823289412,-0.27841987271761676,0.6653120151096292
40g,row,1362771960,M1_conditional_EA_OOF,V2,loading solvent,DCM,292,0.8088642659279779,19.2611082448824,13.654642244754768,-0.5129451255846799,0.8391263951666735
40g,row,1362771960,M1_conditional_EA_OOF,V2,loading solvent,PE,69,0.19113573407202217,17.349096309474724,11.148438528227615,1.710113644441074,0.16087360483332644
40g,compound,769539383,M1_conditional_EA_OOF,V1,EA_fraction,0,174,0.47411444141689374,19.264894254221446,13.808946024147845,1.3171343355321576,0.732133724106132
40g,compound,769539383,M1_conditional_EA_OOF,V1,EA_fraction,1,128,0.34877384196185285,9.930038535599033,7.101909621136182,-3.522955533014743,0.14309344589356837
40g,compound,769539383,M1_conditional_EA_OOF,V1,EA_fraction,2,65,0.1771117166212534,13.012159616732394,6.737881342100739,3.5555059885057023,0.12477283000029976
40g,compound,769539383,M1_conditional_EA_OOF,V1,source_magnitude,0,123,0.335149863760218,6.665166656114455,5.407427991657663,-1.5768311769628789,0.06194910584687662
40g,compound,769539383,M1_conditional_EA_OOF,V1,source_magnitude,1,122,0.33242506811989103,13.754594590171928,9.436333015872485,-2.920363966816134,0.2616756575302024
40g,compound,769539383,M1_conditional_EA_OOF,V1,source_magnitude,2,122,0.33242506811989103,22.113627091087793,15.847680787158762,4.586767164980175,0.6763752366229211
40g,compound,769539383,M1_conditional_EA_OOF,V1,source_width,0,123,0.335149863760218,8.104427475810851,6.430869835252593,-2.7025477236622093,0.09159203256169993
40g,compound,769539383,M1_conditional_EA_OOF,V1,source_width,1,122,0.33242506811989103,15.798430845406365,10.20322599632301,-1.8000594823808165,0.3452197569563269
40g,compound,769539383,M1_conditional_EA_OOF,V1,source_width,2,122,0.33242506811989103,20.17868727100122,14.048957095542855,4.6014064120531994,0.5631882104819732
40g,compound,769539383,M1_conditional_EA_OOF,V1,loading solvent,DCM,292,0.7956403269754768,14.908445498759265,10.393283839405711,0.8433340961549396,0.7357927093631401
40g,compound,769539383,M1_conditional_EA_OOF,V1,loading solvent,PE,75,0.20435967302452315,17.627381939606323,9.532325944496487,-3.158701342235512,0.26420729063686
40g,compound,769539383,M1_conditional_EA_OOF,V2,EA_fraction,0,174,0.47411444141689374,23.57616818448528,17.6159159154956,0.09534781676426678,0.676060285155079
40g,compound,769539383,M1_conditional_EA_OOF,V2,EA_fraction,1,128,0.34877384196185285,12.254245396162972,8.652577863911608,-3.526813016224544,0.13436088312526168
40g,compound,769539383,M1_conditional_EA_OOF,V2,EA_fraction,2,65,0.1771117166212534,20.42647260701966,14.438401491567856,5.280311355405531,0.18957883171965945
40g,compound,769539383,M1_conditional_EA_OOF,V2,source_magnitude,0,123,0.335149863760218,10.81606334816819,7.927357560824066,0.05509984502497073,0.10058501613095401
40g,compound,769539383,M1_conditional_EA_OOF,V2,source_magnitude,1,122,0.33242506811989103,16.286695028768616,12.638564777898862,-3.127095013515478,0.22621192378148888
40g,compound,769539383,M1_conditional_EA_OOF,V2,source_magnitude,2,122,0.33242506811989103,28.096243515102582,21.264143851998437,2.320549203708339,0.6732030600875571
