phase,column,protocol,outer_seed,inner_fold,arm,loss_recipe,n_inner_train,n_inner_validation,inner_train_group_sha256,inner_validation_group_sha256,inner_train_scales,best_epoch,epochs_run,validation_score,runtime_seconds,trainable_parameter_count,total_parameter_count,all_outputs_finite,V1_r2,V1_rmse,V1_mae,V2_r2,V2_rmse,V2_mae,combined_normalized_rmse
inner_screen,25g,row,1362771960,0,R2,raw_quantile,252,63,d1eb9fc24dbfaf44b0abad3a2610f47a4b392313afff97f9e023e5cb8b3de764,ffbeb390b7584f9ce56df5c3c50d3ff6849d87c50537993e7a802150ee255587,"{""V1"": 10.002047184233296, ""V2"": 18.36532519082774}",82,162,0.6898077013385867,202.3085618019104,103844,526409,True,0.5469551086425781,7.461646556854248,5.687168121337891,0.5626269578933716,11.544407844543455,9.25688934326172,0.6898077013385867
inner_screen,25g,row,1362771960,1,R0,raw_quantile,252,63,f72503040cdfb4c9f4c0578abbcc001f1b7f98358c0aadf7b7ad2c62404f7017,7a156cbdde49387c33342f9dd121d52c03433d2ffff0fa9a57d1d1e11c8b5eb4,"{""V1"": 10.424852995025034, ""V2"": 18.093904412375757}",103,183,0.6643663270000708,241.0963418483734,36387,458952,True,0.3565493822097778,7.604544639587402,4.666332244873047,0.6721456050872803,10.714417457580566,7.16450309753418,0.6643663270000708
inner_screen,25g,row,1362771960,1,R1,raw_quantile,252,63,f72503040cdfb4c9f4c0578abbcc001f1b7f98358c0aadf7b7ad2c62404f7017,7a156cbdde49387c33342f9dd121d52c03433d2ffff0fa9a57d1d1e11c8b5eb4,"{""V1"": 10.424852995025034, ""V2"": 18.093904412375757}",104,184,0.6640671965457513,279.55812978744507,85796,508361,True,0.3572222590446472,7.60056734085083,4.659651279449463,0.6723683476448059,10.710776329040527,7.150547504425049,0.6640671965457513
inner_screen,25g,row,1362771960,1,R2,raw_quantile,252,63,f72503040cdfb4c9f4c0578abbcc001f1b7f98358c0aadf7b7ad2c62404f7017,7a156cbdde49387c33342f9dd121d52c03433d2ffff0fa9a57d1d1e11c8b5eb4,"{""V1"": 10.424852995025034, ""V2"": 18.093904412375757}",104,184,0.664042600117619,335.8763339519501,103844,526409,True,0.357110321521759,7.601229667663574,4.659763336181641,0.6725161075592041,10.708361625671388,7.148715019226074,0.664042600117619
inner_screen,25g,row,1362771960,2,R0,raw_quantile,252,63,e1c2383d5931c7f6560b209ea58661979fca4e42e43d446a3843fcb5bdaa05c0,cc05549c56af76e233ef27b9ac632d1a81113296b53ad392474f43069ab4e0c8,"{""V1"": 10.462524844599773, ""V2"": 18.17960230507488}",73,153,0.7940154848583003,229.92555022239685,36387,458952,True,0.013135015964508,9.22978973388672,5.438972473144531,0.521599531173706,12.63039493560791,6.831099987030029,0.7940154848583003
inner_screen,25g,row,1362771960,2,R1,raw_quantile,252,63,e1c2383d5931c7f6560b209ea58661979fca4e42e43d446a3843fcb5bdaa05c0,cc05549c56af76e233ef27b9ac632d1a81113296b53ad392474f43069ab4e0c8,"{""V1"": 10.462524844599773, ""V2"": 18.17960230507488}",73,153,0.7945323740900205,325.1770899295807,85796,508361,True,0.0119159817695617,9.235488891601562,5.435255527496338,0.5209247469902039,12.639299392700195,6.827905654907227,0.7945323740900205
inner_screen,25g,row,1362771960,2,R2,raw_quantile,252,63,e1c2383d5931c7f6560b209ea58661979fca4e42e43d446a3843fcb5bdaa05c0,cc05549c56af76e233ef27b9ac632d1a81113296b53ad392474f43069ab4e0c8,"{""V1"": 10.462524844599773, ""V2"": 18.17960230507488}",73,153,0.7947238986187037,347.36668586730957,103844,526409,True,0.0115280151367187,9.237300872802734,5.435161590576172,0.5206243991851807,12.64326000213623,6.827749252319336,0.7947238986187037
inner_screen,25g,row,1362771960,3,R0,raw_quantile,252,63,b2650b6400d7392710e4b237c34ccca7d7b5d183abab67545a912eeabfba04f2,7fa465c8cabb5f15798a207a892b21e586a7012246ce58274550f63720195dbc,"{""V1"": 10.327673620304035, ""V2"": 17.979143063355274}",264,344,0.4385971543149639,652.1182510852814,36387,458952,True,0.7746105194091797,4.732542991638184,3.424426794052124,0.8459962606430054,7.51588249206543,5.795990467071533,0.4385971543149639
inner_screen,25g,row,1362771960,3,R1,raw_quantile,252,63,b2650b6400d7392710e4b237c34ccca7d7b5d183abab67545a912eeabfba04f2,7fa465c8cabb5f15798a207a892b21e586a7012246ce58274550f63720195dbc,"{""V1"": 10.327673620304035, ""V2"": 17.979143063355274}",264,344,0.4383460584245185,560.7148249149323,85796,508361,True,0.7747296094894409,4.731292724609375,3.4221389293670654,0.8462865948677063,7.50879430770874,5.790404319763184,0.4383460584245185
inner_screen,25g,row,1362771960,3,R2,raw_quantile,252,63,b2650b6400d7392710e4b237c34ccca7d7b5d183abab67545a912eeabfba04f2,7fa465c8cabb5f15798a207a892b21e586a7012246ce58274550f63720195dbc,"{""V1"": 10.327673620304035, ""V2"": 17.979143063355274}",266,346,0.4372690842841652,597.3620250225067,103844,526409,True,0.774817168712616,4.730373382568359,3.42724609375,0.8478768467903137,7.469852447509766,5.764638900756836,0.4372690842841652
inner_screen,25g,row,1362771960,4,R0,raw_quantile,252,63,38901d67475255d044dd46c92d51682997e2fcefad15b7778f4212fefa9f6c67,eebd7cb65d63fca311413cb8ac99b53ec4e734184eb1414eac96910143ecc864,"{""V1"": 10.052834634517646, ""V2"": 18.46423409659873}",153,233,0.5192499301764807,372.78208804130554,36387,458952,True,0.731684684753418,5.717737674713135,3.723962783813477,0.7514861822128296,8.57629680633545,6.15899133682251,0.5192499301764807
inner_screen,25g,row,1362771960,4,R1,raw_quantile,252,63,38901d67475255d044dd46c92d51682997e2fcefad15b7778f4212fefa9f6c67,eebd7cb65d63fca311413cb8ac99b53ec4e734184eb1414eac96910143ecc864,"{""V1"": 10.052834634517646, ""V2"": 18.46423409659873}",153,233,0.5190917423002929,384.7480103969574,85796,508361,True,0.7317529320716858,5.717009544372559,3.722988605499267,0.7517696619033813,8.571403503417969,6.158378601074219,0.5190917423002929
inner_screen,25g,row,1362771960,4,R2,raw_quantile,252,63,38901d67475255d044dd46c92d51682997e2fcefad15b7778f4212fefa9f6c67,eebd7cb65d63fca311413cb8ac99b53ec4e734184eb1414eac96910143ecc864,"{""V1"": 10.052834634517646, ""V2"": 18.46423409659873}",152,232,0.5191649066045348,379.0417740345001,103844,526409,True,0.7315917015075684,5.7187275886535645,3.726515293121338,0.7518186569213867,8.570558547973633,6.156903266906738,0.5191649066045348
inner_screen,25g,row,1425370602,0,R0,raw_quantile,261,66,bba39307e4957bf51ab7a1604931f7650bebe8015b48b9922dacac0285590ded,e28eb07cae3ec30e59ac7d343908c6f4dd8b16e99b0227a15c75f35507303e24,"{""V1"": 10.00616684729284, ""V2"": 18.10235081965798}",79,159,0.6437779259376506,152.75619101524353,36387,458952,True,0.5353638529777527,7.478704452514648,4.566277503967285,0.6439958810806274,9.41111660003662,7.002467155456543,0.6437779259376506
inner_screen,25g,row,1425370602,0,R1,raw_quantile,261,66,bba39307e4957bf51ab7a1604931f7650bebe8015b48b9922dacac0285590ded,e28eb07cae3ec30e59ac7d343908c6f4dd8b16e99b0227a15c75f35507303e24,"{""V1"": 10.00616684729284, ""V2"": 18.10235081965798}",79,159,0.6439453413717896,190.38087224960327,85796,508361,True,0.5354578495025635,7.47794771194458,4.562934398651123,0.6432790756225586,9.420586585998535,7.0098042488098145,0.6439453413717896
inner_screen,25g,row,1425370602,0,R2,raw_quantile,261,66,bba39307e4957bf51ab7a1604931f7650bebe8015b48b9922dacac0285590ded,e28eb07cae3ec30e59ac7d343908c6f4dd8b16e99b0227a15c75f35507303e24,"{""V1"": 10.00616684729284, ""V2"": 18.10235081965798}",79,159,0.6439626801103737,207.2127239704132,103844,526409,True,0.5354564189910889,7.477959632873535,4.562477111816406,0.6432225704193115,9.421332359313965,7.010252952575684,0.6439626801103737
inner_screen,25g,row,1425370602,1,R0,raw_quantile,261,66,97456c00e84b49d1a6e5a53180fc8f545ef3a92ac9370a1779fbb6ba087c0cec,98eb4a7b2adf990e548b96f57f4bee8f1c44e9499ab780c3fdc7ec1303930763,"{""V1"": 10.532796858302463, ""V2"": 17.873217638759233}",91,171,0.6256772219953071,210.6433842182159,36387,458952,True,0.4468995928764343,6.553101539611816,5.114197731018066,0.5461429357528687,11.245349884033203,8.723358154296875,0.6256772219953071
inner_screen,25g,row,1425370602,1,R1,raw_quantile,261,66,97456c00e84b49d1a6e5a53180fc8f545ef3a92ac9370a1779fbb6ba087c0cec,98eb4a7b2adf990e548b96f57f4bee8f1c44e9499ab780c3fdc7ec1303930763,"{""V1"": 10.532796858302463, ""V2"": 17.873217638759233}",90,170,0.6257164339803146,221.70766305923465,85796,508361,True,0.4471070766448974,6.551872730255127,5.115928649902344,0.5458639860153198,11.248805046081545,8.7249116897583,0.6257164339803146
inner_screen,25g,row,1425370602,1,R2,raw_quantile,261,66,97456c00e84b49d1a6e5a53180fc8f545ef3a92ac9370a1779fbb6ba087c0cec,98eb4a7b2adf990e548b96f57f4bee8f1c44e9499ab780c3fdc7ec1303930763,"{""V1"": 10.532796858302463, ""V2"": 17.873217638759233}",90,170,0.6258178336055745,217.3603389263153,103844,526409,True,0.4470052123069763,6.552476406097412,5.116278648376465,0.5456546545028687,11.25139617919922,8.727174758911133,0.6258178336055745
inner_screen,25g,row,1425370602,2,R0,raw_quantile,262,65,c815dea9bb12d008fcd4a6d0fa7d1cadc845581e4dc051c58148d26b1693564a,40059a7a503ddc397dcbc49d81d74da48bc7bd5b442fa69a8241c428c5fd315c,"{""V1"": 10.324409087080562, ""V2"": 17.1048338793191}",180,260,0.5592150165444718,301.489333152771,36387,458952,True,0.6110851168632507,6.033095836639404,3.5105717182159424,0.7876660823822021,9.115044593811035,5.676746368408203,0.5592150165444718
inner_screen,25g,row,1425370602,2,R1,raw_quantile,262,65,c815dea9bb12d008fcd4a6d0fa7d1cadc845581e4dc051c58148d26b1693564a,40059a7a503ddc397dcbc49d81d74da48bc7bd5b442fa69a8241c428c5fd315c,"{""V1"": 10.324409087080562, ""V2"": 17.1048338793191}",181,261,0.559598857859542,310.5288681983948,85796,508361,True,0.6091898679733276,6.047778129577637,3.5152509212493896,0.7882680892944336,9.102113723754885,5.665142059326172,0.559598857859542
inner_screen,25g,row,1425370602,2,R2,raw_quantile,262,65,c815dea9bb12d008fcd4a6d0fa7d1cadc845581e4dc051c58148d26b1693564a,40059a7a503ddc397dcbc49d81d74da48bc7bd5b442fa69a8241c428c5fd315c,"{""V1"": 10.324409087080562, ""V2"": 17.1048338793191}",181,261,0.559736659057501,282.7760760784149,103844,526409,True,0.6083420515060425,6.0543341636657715,3.517871379852295,0.7885940074920654,9.09510612487793,5.660551071166992,0.559736659057501
inner_screen,25g,row,1425370602,3,R0,raw_quantile,262,65,8413144dc9b87843f9c408562c93bd3447028b07c95c7042c300a5d6467f7482,c6d1ed40356b62a658091fb0a448cbbe69b82e846fd0c3d765401fc516d3049d,"{""V1"": 10.156419408053575, ""V2"": 17.50695102207395}",468,500,0.4962509957142028,589.5374672412872,36387,458952,True,0.7535985112190247,5.161660194396973,4.228401184082031,0.7858279347419739,8.473184585571289,6.897861003875732,0.4962509957142028
inner_screen,25g,row,1425370602,3,R1,raw_quantile,262,65,8413144dc9b87843f9c408562c93bd3447028b07c95c7042c300a5d6467f7482,c6d1ed40356b62a658091fb0a448cbbe69b82e846fd0c3d765401fc516d3049d,"{""V1"": 10.156419408053575, ""V2"": 17.50695102207395}",479,500,0.4967748444730042,675.1526162624359,85796,508361,True,0.7534939646720886,5.162755012512207,4.2300615310668945,0.7849768400192261,8.490002632141113,6.916581630706787,0.4967748444730042
