split_mode,seed,protocol,evaluation_split,slice,rows,V1_mae,V1_rmse,V1_r2,V1_mean_pinball_loss,V1_interval_80_coverage,V1_interval_80_mean_width,V2_mae,V2_rmse,V2_r2,V2_mean_pinball_loss,V2_interval_80_coverage,V2_interval_80_mean_width,quantile_crossing_rate,V1_calibrated_coverage,V1_calibrated_width,V1_auce,V2_calibrated_coverage,V2_calibrated_width,V2_auce,mean_normalized_rmse,mean_normalized_absolute_error,raw_width_error_spearman,calibrated_width_error_spearman,mean_auce,calibrated_crossing_rate
compound,42,no_threshold,valid,common,55,2.7143895626068115,3.687387228012085,0.5864993144304129,0.8491486310958862,0.7454545454545455,7.198483943939209,4.284503936767578,7.165553569793701,0.6518618484364171,1.5092750787734985,0.6909090909090909,7.318813323974609,0.0,0.8545454545454545,10.313526968173136,0.034090909090909054,0.8363636363636363,10.210375816712565,0.03181818181818178,0.398362076629045,0.52735157869748,0.6002886002886004,0.6002886002886004,0.03295454545454542,0.0
compound,42,no_threshold,valid,tail,2,21.443817138671875,24.817237854003906,-0.15545541413490227,9.0579833984375,0.0,30.255144119262695,64.94723510742188,84.06828308105469,-0.3167423308998998,29.634613037109375,0.0,28.20505142211914,0.0,0.0,43.34763646401566,0.46875,0.5,39.34848252022521,0.40625000000000006,3.7513572964212116,6.023396598570704,,,0.4375,0.0
compound,525,legacy_threshold,test,full,58,3.2211787700653076,5.97382926940918,0.8839442052998082,1.134434700012207,0.7068965517241379,7.43812370300293,5.669058322906494,8.52534008026123,0.8641434133673302,2.085692882537842,0.46551724137931033,7.992664813995361,0.0,0.7068965517241379,7.497273025609737,0.053879310344827624,0.7758620689655172,18.16663020021066,0.040517241379310356,0.5534523278963946,0.6600432615237483,0.4277892275985113,0.39524439386016186,0.04719827586206899,0.0
compound,525,legacy_threshold,test,common,56,2.6561596393585205,3.8806416988372803,0.8152302435353644,0.8838841319084167,0.7142857142857143,6.768276691436768,5.2100749015808105,7.93789005279541,0.6423601391818149,1.9460539817810059,0.48214285714285715,7.400550365447998,0.0,0.7142857142857143,6.822099663160785,0.052008928571428595,0.7678571428571429,16.820805222482807,0.03258928571428572,0.4302432449746219,0.5758218847065039,0.3701982228298018,0.33472317156527687,0.04229910714285716,0.0
compound,525,legacy_threshold,test,tail,2,19.041711807250977,24.76388168334961,0.16855959800179277,8.149849891662598,0.5,26.193828582763672,18.52059555053711,18.533180236816406,0.7781750200005109,5.995578765869141,0.0,24.571876525878906,0.0,0.5,26.402127174180425,0.21875,1.0,55.849729576590505,0.37500000000000006,1.7989863596205182,3.0182418124065906,,,0.296875,0.0
compound,525,legacy_threshold,valid,full,57,3.0252668857574463,6.70986795425415,0.8449382234306289,1.060175895690918,0.7894736842105263,7.391317844390869,6.915063858032227,18.03766632080078,0.7251192481691272,2.717402219772339,0.43859649122807015,7.495743751525879,0.0,0.8070175438596491,7.450094761135079,0.009210526315789459,0.8070175438596491,17.037170972971275,0.005701754385964886,0.871000283836296,0.7136551368959148,0.7044334975369458,0.6883588281047447,0.007456140350877173,0.0
compound,525,legacy_threshold,valid,common,55,2.1275596618652344,3.0376760959625244,0.8528876406951421,0.6884962320327759,0.8,6.584794521331787,4.343670845031738,5.873508453369141,0.8437119648126631,1.532159447669983,0.45454545454545453,6.82037353515625,0.0,0.8181818181818182,6.637157650673996,0.017045454545454516,0.8181818181818182,15.502114118617408,0.017045454545454516,0.3267626714083951,0.4712736513491898,0.6710678210678213,0.6531746031746034,0.017045454545454516,0.0
compound,525,legacy_threshold,valid,tail,2,27.712215423583984,32.083961486816406,-1.5290006926295012,11.281364440917969,0.5,29.57071304321289,77.62838745117188,91.23589324951172,-0.568635403999211,35.31158447265625,0.0,26.068416595458984,0.0,0.5,29.805865298814936,0.28125,0.5,59.25123446770259,0.40625000000000006,4.311735045636121,7.3791459894308495,,,0.34375,0.0
compound,525,no_threshold,test,full,58,3.1141114234924316,6.029159069061279,0.8817844156643454,1.1680923700332642,0.7241379310344828,10.94298267364502,5.669015407562256,8.828129768371582,0.8543217716268761,2.1041064262390137,0.5,7.164224624633789,0.0,0.8275862068965517,14.492493441942758,0.03965517241379308,0.8793103448275862,22.839168951406247,0.07974137931034479,0.565174205427241,0.6492073105400155,0.4312344273893384,0.41123996431757365,0.05969827586206894,0.0
compound,525,no_threshold,test,common,56,2.500025510787964,3.368812084197998,0.8607557075324751,0.8411183953285217,0.7321428571428571,9.88072681427002,4.978613376617432,7.631981372833252,0.6693942934426496,1.838927984237671,0.5178571428571429,6.650471210479736,0.0,0.8392857142857143,13.085678088150685,0.04218749999999998,0.8928571428571429,21.201349156179145,0.09374999999999999,0.3953343306018093,0.5463822078100373,0.37252221462747775,0.35030758714969246,0.06796874999999998,0.0
