CAS,name,Purity,Density g/ml,V/ul,loading solvent,Volume of loading solvent/ul,PE/EA,Flow mL/min,Ending time,column_specs,t1,t2,smiles,verified t1,verified t2,source_row_1based,sample_id,V1_ml,V2_ml,decision,decision_reason,quality_flags,reviewer,canonical_smiles,threshold_excluded,over_v1_threshold,over_v2_threshold
870-63-3,1-Bromo-3-methyl-2-butene,0.9,1.29,100,PE,300,1/1,10,2023-08-25_11-24-36.xlsx,Silica-CS 4g+4g,1084,1656,CC(=CCBr)C,1084,1656,284,4559d83db38cc3c39d13,9.033333333333331,13.8,keep,,,user_confirmed_protocol_2026-08-13,CC(C)=CCBr,False,False,False
870-63-3,1-Bromo-3-methyl-2-butene,0.9,1.29,100,PE,300,2/1,10,2023-08-25_11-29-07.xlsx,Silica-CS 4g+4g,1080,1657,CC(=CCBr)C,1080,1657,285,bf8409f12dae2388c6a0,9.0,13.808333333333334,keep,,,user_confirmed_protocol_2026-08-13,CC(C)=CCBr,False,False,False
870-63-3,1-Bromo-3-methyl-2-butene,0.9,1.29,100,PE,300,5/1,10,2023-08-25_11-33-43.xlsx,Silica-CS 4g+4g,1107,1750,CC(=CCBr)C,1107,1750,286,832899abb44b8d2246cd,9.225,14.583333333333334,keep,,,user_confirmed_protocol_2026-08-13,CC(C)=CCBr,False,False,False
870-63-3,1-Bromo-3-methyl-2-butene,0.9,1.29,100,PE,300,10/1,10,2023-08-25_11-38-29.xlsx,Silica-CS 4g+4g,1143,1802,CC(=CCBr)C,1143,1802,287,5729cc87eb48a75655ad,9.525,15.016666666666667,keep,,,user_confirmed_protocol_2026-08-13,CC(C)=CCBr,False,False,False
870-63-3,1-Bromo-3-methyl-2-butene,0.9,1.29,100,PE,300,20/1,10,2023-08-25_11-43-25.xlsx,Silica-CS 4g+4g,1167,1903,CC(=CCBr)C,1167,1903,288,adb6d48eec0fb576d7fc,9.725,15.858333333333333,keep,,,user_confirmed_protocol_2026-08-13,CC(C)=CCBr,False,False,False
870-63-3,1-Bromo-3-methyl-2-butene,0.9,1.29,100,PE,300,50/1,10,2023-08-25_11-48-21.xlsx,Silica-CS 4g+4g,1137,1999,CC(=CCBr)C,1137,1999,289,bc789871fe39d967a9e0,9.475,16.658333333333335,keep,,,user_confirmed_protocol_2026-08-13,CC(C)=CCBr,False,False,False
2156-97-0,Dodecyl acrylate,0.98,0.884,100,DCM,300,0/1,10,2023-08-25_12-45-12.xlsx,Silica-CS 4g+4g,990,1259,CCCCCCCCCCCCOC(=O)C=C,990,1259,290,fff65bc451d163b1b106,8.25,10.491666666666667,keep,,,user_confirmed_protocol_2026-08-13,C=CC(=O)OCCCCCCCCCCCC,False,False,False
2156-97-0,Dodecyl acrylate,0.98,0.884,100,DCM,300,1/1,10,2023-08-25_12-49-13.xlsx,Silica-CS 4g+4g,1087,1378,CCCCCCCCCCCCOC(=O)C=C,1087,1378,291,c761659793c5929e2214,9.058333333333334,11.483333333333333,keep,,,user_confirmed_protocol_2026-08-13,C=CC(=O)OCCCCCCCCCCCC,False,False,False
2156-97-0,Dodecyl acrylate,0.98,0.884,100,DCM,300,2/1,10,2023-08-25_12-53-14.xlsx,Silica-CS 4g+4g,1078,1383,CCCCCCCCCCCCOC(=O)C=C,1078,1383,292,4c7d7c5f8b0c317c5548,8.983333333333333,11.525,keep,,,user_confirmed_protocol_2026-08-13,C=CC(=O)OCCCCCCCCCCCC,False,False,False
2156-97-0,Dodecyl acrylate,0.98,0.884,100,DCM,300,5/1,10,2023-08-25_12-57-19.xlsx,Silica-CS 4g+4g,1133,1443,CCCCCCCCCCCCOC(=O)C=C,1133,1443,293,a9656ffd805f80fcf143,9.441666666666666,12.025,keep,,,user_confirmed_protocol_2026-08-13,C=CC(=O)OCCCCCCCCCCCC,False,False,False
2156-97-0,Dodecyl acrylate,0.98,0.884,100,DCM,300,10/1,10,2023-08-25_13-01-40.xlsx,Silica-CS 4g+4g,1185,1594,CCCCCCCCCCCCOC(=O)C=C,1185,1594,294,da10d2f67a989e8b16b5,9.875,13.283333333333331,keep,,,user_confirmed_protocol_2026-08-13,C=CC(=O)OCCCCCCCCCCCC,False,False,False
2156-97-0,Dodecyl acrylate,0.98,0.884,100,DCM,300,20/1,10,2023-08-25_13-06-27.xlsx,Silica-CS 4g+4g,1217,1845,CCCCCCCCCCCCOC(=O)C=C,1217,1845,295,7ca22b2f4d23a7afb10e,10.141666666666667,15.375,keep,,,user_confirmed_protocol_2026-08-13,C=CC(=O)OCCCCCCCCCCCC,False,False,False
2156-97-0,Dodecyl acrylate,0.98,0.884,100,DCM,300,50/1,10,2023-08-25_13-10-38.xlsx,Silica-CS 4g+4g,1221,1579,CCCCCCCCCCCCOC(=O)C=C,1221,1579,296,38f57a9d08efd5f070d0,10.175,13.158333333333331,keep,,,user_confirmed_protocol_2026-08-13,C=CC(=O)OCCCCCCCCCCCC,False,False,False
5888-33-5,"(1R,2R,4R)-rel-1,7,7-trimethylbicyclo[2.2.1]heptan-2-yl-acrylate",0.9687,0.986,100,PE,300,0/1,10,2023-08-25_13-20-25.xlsx,Silica-CS 4g+4g,915,1205,C[C@@]12CC[C@@H](C1(C)C)C[C@H]2OC(=O)C=C,915,1205,297,1619a0c8b233772ba0c0,7.625,10.041666666666666,keep,,,user_confirmed_protocol_2026-08-13,C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,False,False,False
5888-33-5,"(1R,2R,4R)-rel-1,7,7-trimethylbicyclo[2.2.1]heptan-2-yl-acrylate",0.9687,0.986,100,PE,300,1/1,10,2023-08-25_13-24-36.xlsx,Silica-CS 4g+4g,1117,1465,C[C@@]12CC[C@@H](C1(C)C)C[C@H]2OC(=O)C=C,1117,1465,298,0b9968c1280b5e4f726a,9.308333333333334,12.208333333333334,keep,,,user_confirmed_protocol_2026-08-13,C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,False,False,False
5888-33-5,"(1R,2R,4R)-rel-1,7,7-trimethylbicyclo[2.2.1]heptan-2-yl-acrylate",0.9687,0.986,100,PE,300,2/1,10,2023-08-25_13-28-47.xlsx,Silica-CS 4g+4g,1118,1530,C[C@@]12CC[C@@H](C1(C)C)C[C@H]2OC(=O)C=C,1118,1530,299,0d5196ceda603b66bd22,9.316666666666666,12.75,keep,,,user_confirmed_protocol_2026-08-13,C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,False,False,False
5888-33-5,"(1R,2R,4R)-rel-1,7,7-trimethylbicyclo[2.2.1]heptan-2-yl-acrylate",0.9687,0.986,100,PE,300,5/1,10,2023-08-25_13-33-03.xlsx,Silica-CS 4g+4g,1113,1544,C[C@@]12CC[C@@H](C1(C)C)C[C@H]2OC(=O)C=C,1113,1544,300,244e5c6375ff0c923725,9.275,12.866666666666667,keep,,,user_confirmed_protocol_2026-08-13,C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,False,False,False
5888-33-5,"(1R,2R,4R)-rel-1,7,7-trimethylbicyclo[2.2.1]heptan-2-yl-acrylate",0.9687,0.986,100,PE,300,10/1,10,2023-08-25_13-37-34.xlsx,Silica-CS 4g+4g,1172,1672,C[C@@]12CC[C@@H](C1(C)C)C[C@H]2OC(=O)C=C,1172,1672,301,4f34bbce67c94a44318a,9.766666666666667,13.933333333333334,keep,,,user_confirmed_protocol_2026-08-13,C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,False,False,False
5888-33-5,"(1R,2R,4R)-rel-1,7,7-trimethylbicyclo[2.2.1]heptan-2-yl-acrylate",0.9687,0.986,100,PE,300,20/1,10,2023-08-25_13-42-20.xlsx,Silica-CS 4g+4g,1193,1846,C[C@@]12CC[C@@H](C1(C)C)C[C@H]2OC(=O)C=C,1193,1846,302,0f8a39d1c0a7eaf35c75,9.941666666666666,15.383333333333333,keep,,,user_confirmed_protocol_2026-08-13,C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,False,False,False
5888-33-5,"(1R,2R,4R)-rel-1,7,7-trimethylbicyclo[2.2.1]heptan-2-yl-acrylate",0.9687,0.986,100,PE,300,50/1,10,2023-08-25_13-47-57.xlsx,Silica-CS 4g+4g,1194,2325,C[C@@]12CC[C@@H](C1(C)C)C[C@H]2OC(=O)C=C,1194,2325,303,6de4f7fd8ac19d183348,9.95,19.375,keep,,,user_confirmed_protocol_2026-08-13,C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,False,False,False
103-11-7,2-Ethylhexyl acrylate,0.9983,0.885,100,PE,300,0/1,10,2023-08-25_13-59-28.xlsx,Silica-CS 4g+4g,937,1175,CCCCC(CC)COC(=O)C=C,937,1175,304,8bac25cfab022a9fb887,7.808333333333334,9.791666666666666,keep,,,user_confirmed_protocol_2026-08-13,C=CC(=O)OCC(CC)CCCC,False,False,False
103-11-7,2-Ethylhexyl acrylate,0.9983,0.885,100,PE,300,1/1,10,2023-08-25_14-03-40.xlsx,Silica-CS 4g+4g,1121,1458,CCCCC(CC)COC(=O)C=C,1121,1458,305,aeef2128392508cc81cc,9.341666666666669,12.15,keep,,,user_confirmed_protocol_2026-08-13,C=CC(=O)OCC(CC)CCCC,False,False,False
103-11-7,2-Ethylhexyl acrylate,0.9983,0.885,100,PE,300,2/1,10,2023-08-25_14-07-50.xlsx,Silica-CS 4g+4g,1142,1456,CCCCC(CC)COC(=O)C=C,1142,1456,306,a2eefb55da4d47a4347b,9.516666666666667,12.133333333333333,keep,,,user_confirmed_protocol_2026-08-13,C=CC(=O)OCC(CC)CCCC,False,False,False
103-11-7,2-Ethylhexyl acrylate,0.9983,0.885,100,PE,300,5/1,10,2023-08-25_14-12-07.xlsx,Silica-CS 4g+4g,1183,1507,CCCCC(CC)COC(=O)C=C,1183,1507,307,3c7f7a7105a5eb39ca89,9.858333333333333,12.558333333333334,keep,,,user_confirmed_protocol_2026-08-13,C=CC(=O)OCC(CC)CCCC,False,False,False
103-11-7,2-Ethylhexyl acrylate,0.9983,0.885,100,PE,300,10/1,10,2023-08-25_14-16-33.xlsx,Silica-CS 4g+4g,1251,1609,CCCCC(CC)COC(=O)C=C,1251,1609,308,2bf67acb4c861cf83990,10.425,13.408333333333331,keep,,,user_confirmed_protocol_2026-08-13,C=CC(=O)OCC(CC)CCCC,False,False,False
103-11-7,2-Ethylhexyl acrylate,0.9983,0.885,100,PE,300,20/1,10,2023-08-25_14-21-09.xlsx,Silica-CS 4g+4g,1264,1716,CCCCC(CC)COC(=O)C=C,1264,1716,309,d67e364fd6830aa2bf6f,10.533333333333331,14.3,keep,,,user_confirmed_protocol_2026-08-13,C=CC(=O)OCC(CC)CCCC,False,False,False
103-11-7,2-Ethylhexyl acrylate,0.9983,0.885,100,PE,300,50/1,10,2023-08-25_14-26-15.xlsx,Silica-CS 4g+4g,1338,2002,CCCCC(CC)COC(=O)C=C,1338,2002,310,84caf30ea66b29e2ea91,11.15,16.683333333333334,keep,,,user_confirmed_protocol_2026-08-13,C=CC(=O)OCC(CC)CCCC,False,False,False
328-70-1,"3,5-Bis(trifluoromethyl)bromobenzene",0.98,1.699,100,DCM,300,0/1,10,2023-10-16_13-36-15.xlsx,Silica-CS 4g+4g,830,1261,C1=C(C=C(C=C1C(F)(F)F)Br)C(F)(F)F,830,1261,311,1bd5bb3744b78ada7307,6.916666666666667,10.508333333333333,keep,,,user_confirmed_protocol_2026-08-13,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1,False,False,False
328-70-1,"3,5-Bis(trifluoromethyl)bromobenzene",0.98,1.699,100,DCM,300,1/1,10,2023-10-16_13-40-16.xlsx,Silica-CS 4g+4g,1019,1393,C1=C(C=C(C=C1C(F)(F)F)Br)C(F)(F)F,1019,1393,312,dd7fdbe3fa3800e6499f,8.491666666666667,11.608333333333333,keep,,,user_confirmed_protocol_2026-08-13,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1,False,False,False
328-70-1,"3,5-Bis(trifluoromethyl)bromobenzene",0.98,1.699,100,DCM,300,2/1,10,2023-10-16_13-44-23.xlsx,Silica-CS 4g+4g,1039,1425,C1=C(C=C(C=C1C(F)(F)F)Br)C(F)(F)F,1039,1425,313,ab84efb31c801e49c87c,8.658333333333333,11.875,keep,,,user_confirmed_protocol_2026-08-13,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1,False,False,False
328-70-1,"3,5-Bis(trifluoromethyl)bromobenzene",0.98,1.699,100,DCM,300,5/1,10,2023-10-16_13-48-24.xlsx,Silica-CS 4g+4g,1062,1358,C1=C(C=C(C=C1C(F)(F)F)Br)C(F)(F)F,1062,1358,314,69f6dbdc304c0475f868,8.85,11.316666666666666,keep,,,user_confirmed_protocol_2026-08-13,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1,False,False,False
328-70-1,"3,5-Bis(trifluoromethyl)bromobenzene",0.98,1.699,100,DCM,300,10/1,10,2023-10-16_13-52-31.xlsx,Silica-CS 4g+4g,1104,1415,C1=C(C=C(C=C1C(F)(F)F)Br)C(F)(F)F,1104,1415,315,a43656cab81e1b0fcccf,9.2,11.791666666666666,keep,,,user_confirmed_protocol_2026-08-13,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1,False,False,False
328-70-1,"3,5-Bis(trifluoromethyl)bromobenzene",0.98,1.699,100,DCM,300,20/1,10,2023-10-16_13-56-37.xlsx,Silica-CS 4g+4g,1128,1428,C1=C(C=C(C=C1C(F)(F)F)Br)C(F)(F)F,1128,1428,316,bcf8bb13e4fca185fe68,9.4,11.9,keep,,,user_confirmed_protocol_2026-08-13,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1,False,False,False
328-70-1,"3,5-Bis(trifluoromethyl)bromobenzene",0.98,1.699,100,DCM,300,50/1,10,2023-10-16_14-00-44.xlsx,Silica-CS 4g+4g,1126,1411,C1=C(C=C(C=C1C(F)(F)F)Br)C(F)(F)F,1126,1411,317,fe71f29c800d4ee35138,9.383333333333333,11.758333333333333,keep,,,user_confirmed_protocol_2026-08-13,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1,False,False,False
84459-33-6,2-Bromo-4-chlorobenzaldehyde,0.98,1.698,100,DCM,400,0/1,10,2023-10-16_14-17-01.xlsx,Silica-CS 4g+4g,935,2003,C1=CC(=C(C=C1Cl)Br)C=O,935,2003,318,2416be80d114ff60224d,7.791666666666667,16.691666666666666,keep,,,user_confirmed_protocol_2026-08-13,O=Cc1ccc(Cl)cc1Br,False,False,False
84459-33-6,2-Bromo-4-chlorobenzaldehyde,0.98,1.698,100,DCM,400,1/1,10,2023-10-16_14-21-48.xlsx,Silica-CS 4g+4g,1021,1838,C1=CC(=C(C=C1Cl)Br)C=O,1021,1838,319,9201cead3641f52a1f20,8.508333333333333,15.316666666666666,keep,,,user_confirmed_protocol_2026-08-13,O=Cc1ccc(Cl)cc1Br,False,False,False
84459-33-6,2-Bromo-4-chlorobenzaldehyde,0.98,1.698,100,DCM,400,2/1,10,2023-10-16_14-27-00.xlsx,Silica-CS 4g+4g,1055,2062,C1=CC(=C(C=C1Cl)Br)C=O,1055,2062,320,49276f9b1cc72d41bbfd,8.791666666666666,17.183333333333334,keep,,,user_confirmed_protocol_2026-08-13,O=Cc1ccc(Cl)cc1Br,False,False,False
84459-33-6,2-Bromo-4-chlorobenzaldehyde,0.98,1.698,100,DCM,400,5/1,10,2023-10-16_14-32-32.xlsx,Silica-CS 4g+4g,1085,2295,C1=CC(=C(C=C1Cl)Br)C=O,1085,2295,321,6cb8bbf843e6064ce249,9.041666666666666,19.125,keep,,,user_confirmed_protocol_2026-08-13,O=Cc1ccc(Cl)cc1Br,False,False,False
84459-33-6,2-Bromo-4-chlorobenzaldehyde,0.98,1.698,100,DCM,400,10/1,10,2023-10-16_14-38-50.xlsx,Silica-CS 4g+4g,1156,2717,C1=CC(=C(C=C1Cl)Br)C=O,1156,2717,322,a6b1d92e3de602f8963c,9.633333333333333,22.641666666666666,keep,,,user_confirmed_protocol_2026-08-13,O=Cc1ccc(Cl)cc1Br,False,False,False
84459-33-6,2-Bromo-4-chlorobenzaldehyde,0.98,1.698,100,DCM,400,20/1,10,2023-10-16_14-45-44.xlsx,Silica-CS 4g+4g,1188,3062,C1=CC(=C(C=C1Cl)Br)C=O,1188,3062,323,135ac7deca522d1e7929,9.9,25.516666666666666,keep,,,user_confirmed_protocol_2026-08-13,O=Cc1ccc(Cl)cc1Br,False,False,False
84459-33-6,2-Bromo-4-chlorobenzaldehyde,0.98,1.698,100,DCM,400,50/1,10,2023-10-16_14-53-43.xlsx,Silica-CS 4g+4g,1206,3742,C1=CC(=C(C=C1Cl)Br)C=O,1206,3742,324,0f3bd8418ab9ba9d1ed2,10.05,31.183333333333337,keep,,,user_confirmed_protocol_2026-08-13,O=Cc1ccc(Cl)cc1Br,False,False,False
55745-70-5,"2,3-Dihydrobenzo[b]furan-5-carbaldehyde",0.98,1.177,100,DCM,300,0/1,10,2023-10-16_15-11-01.xlsx,Silica-CS 4g+4g,924,2294,C1COC2=C1C=C(C=C2)C=O,924,2294,325,6cd5860914563da59932,7.7,19.116666666666667,keep,,,user_confirmed_protocol_2026-08-13,O=Cc1ccc2c(c1)CCO2,False,False,False
55745-70-5,"2,3-Dihydrobenzo[b]furan-5-carbaldehyde",0.98,1.177,100,DCM,300,1/1,10,2023-10-16_15-17-29.xlsx,Silica-CS 4g+4g,1128,2603,C1COC2=C1C=C(C=C2)C=O,1128,2603,326,5179c3962ada5450dde7,9.4,21.691666666666663,keep,,,user_confirmed_protocol_2026-08-13,O=Cc1ccc2c(c1)CCO2,False,False,False
55745-70-5,"2,3-Dihydrobenzo[b]furan-5-carbaldehyde",0.98,1.177,100,DCM,300,2/1,10,2023-10-16_15-25-22.xlsx,Silica-CS 4g+4g,1131,3465,C1COC2=C1C=C(C=C2)C=O,1131,3465,327,ad45b4b8aaed2c2b0b33,9.425,28.875,keep,,,user_confirmed_protocol_2026-08-13,O=Cc1ccc2c(c1)CCO2,False,False,False
55745-70-5,"2,3-Dihydrobenzo[b]furan-5-carbaldehyde",0.98,1.177,100,DCM,300,5/1,10,2023-10-16_15-52-27.xlsx,Silica-CS 4g+4g,3281,5851,C1COC2=C1C=C(C=C2)C=O,3281,5851,328,6c8de7fb3dbd4f5adabf,27.341666666666665,48.75833333333333,keep,,,user_confirmed_protocol_2026-08-13,O=Cc1ccc2c(c1)CCO2,False,False,False
29578-39-0,3-Bromo-5-fluoroanisole,0.992,1.59,100,DCM,300,0/1,10,2023-10-17_10-13-20.xlsx,Silica-CS 4g+4g,814,2269,COC1=CC(=CC(=C1)Br)F,814,2269,329,f72724ff299c47641488,6.783333333333333,18.908333333333335,keep,,,user_confirmed_protocol_2026-08-13,COc1cc(F)cc(Br)c1,False,False,False
29578-39-0,3-Bromo-5-fluoroanisole,0.992,1.59,100,DCM,300,1/1,10,2023-10-17_10-17-48.xlsx,Silica-CS 4g+4g,1098,1518,COC1=CC(=CC(=C1)Br)F,1098,1518,330,2cde006ff48a36a368d2,9.15,12.65,keep,,,user_confirmed_protocol_2026-08-13,COc1cc(F)cc(Br)c1,False,False,False
29578-39-0,3-Bromo-5-fluoroanisole,0.992,1.59,100,DCM,300,2/1,10,2023-10-17_10-22-30.xlsx,Silica-CS 4g+4g,1113,1667,COC1=CC(=CC(=C1)Br)F,1113,1667,331,09879f6853acb50e1280,9.275,13.891666666666667,keep,,,user_confirmed_protocol_2026-08-13,COc1cc(F)cc(Br)c1,False,False,False
29578-39-0,3-Bromo-5-fluoroanisole,0.992,1.59,100,DCM,300,5/1,10,2023-10-17_10-27-38.xlsx,Silica-CS 4g+4g,1153,1910,COC1=CC(=CC(=C1)Br)F,1153,1910,332,cd492dbc52d170e5a396,9.608333333333333,15.916666666666666,keep,,,user_confirmed_protocol_2026-08-13,COc1cc(F)cc(Br)c1,False,False,False
29578-39-0,3-Bromo-5-fluoroanisole,0.992,1.59,100,DCM,300,10/1,10,2023-10-17_10-33-01.xlsx,Silica-CS 4g+4g,1186,2056,COC1=CC(=CC(=C1)Br)F,1186,2056,333,e1244cc412f81ac11bd3,9.883333333333333,17.133333333333333,keep,,,user_confirmed_protocol_2026-08-13,COc1cc(F)cc(Br)c1,False,False,False
29578-39-0,3-Bromo-5-fluoroanisole,0.992,1.59,100,DCM,300,20/1,10,2023-10-17_10-38-44.xlsx,Silica-CS 4g+4g,1207,2271,COC1=CC(=CC(=C1)Br)F,1207,2271,334,69bed1df8dc3cf82927c,10.058333333333334,18.925,keep,,,user_confirmed_protocol_2026-08-13,COc1cc(F)cc(Br)c1,False,False,False
29578-39-0,3-Bromo-5-fluoroanisole,0.992,1.59,100,DCM,300,50/1,10,2023-10-17_10-44-57.xlsx,Silica-CS 4g+4g,1216,2561,COC1=CC(=CC(=C1)Br)F,1216,2561,335,adc9f476f8b5d66fa85d,10.133333333333333,21.341666666666665,keep,,,user_confirmed_protocol_2026-08-13,COc1cc(F)cc(Br)c1,False,False,False
17610-00-3,"3,5-Bis(tert-butyl)benzaldehyde",0.95,0.9445,100,DCM,300,0/1,10,2023-10-17_10-58-53.xlsx,Silica-CS 4g+4g,979,1811,CC(C)(C)C1=CC(=CC(=C1)C=O)C(C)(C)C,979,1811,336,e7e3cdff8a4b43574b19,8.158333333333333,15.091666666666669,keep,,,user_confirmed_protocol_2026-08-13,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1,False,False,False
17610-00-3,"3,5-Bis(tert-butyl)benzaldehyde",0.95,0.9445,100,DCM,300,1/1,10,2023-10-17_11-03-27.xlsx,Silica-CS 4g+4g,994,1596,CC(C)(C)C1=CC(=CC(=C1)C=O)C(C)(C)C,994,1596,337,22fcaa293d9525e1f4e7,8.283333333333333,13.3,keep,,,user_confirmed_protocol_2026-08-13,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1,False,False,False
17610-00-3,"3,5-Bis(tert-butyl)benzaldehyde",0.95,0.9445,100,DCM,300,2/1,10,2023-10-17_11-08-21.xlsx,Silica-CS 4g+4g,1020,1784,CC(C)(C)C1=CC(=CC(=C1)C=O)C(C)(C)C,1020,1784,338,5965305884ee5fba94d8,8.5,14.866666666666667,keep,,,user_confirmed_protocol_2026-08-13,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1,False,False,False
17610-00-3,"3,5-Bis(tert-butyl)benzaldehyde",0.95,0.9445,100,DCM,300,5/1,10,2023-10-17_11-13-40.xlsx,Silica-CS 4g+4g,1065,2001,CC(C)(C)C1=CC(=CC(=C1)C=O)C(C)(C)C,1065,2001,339,556baeed852270e9c0fc,8.875,16.675,keep,,,user_confirmed_protocol_2026-08-13,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1,False,False,False
17610-00-3,"3,5-Bis(tert-butyl)benzaldehyde",0.95,0.9445,100,DCM,300,10/1,10,2023-10-17_11-19-34.xlsx,Silica-CS 4g+4g,1123,2367,CC(C)(C)C1=CC(=CC(=C1)C=O)C(C)(C)C,1123,2367,340,376fc6387117429bcb19,9.358333333333333,19.725,keep,,,user_confirmed_protocol_2026-08-13,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1,False,False,False
17610-00-3,"3,5-Bis(tert-butyl)benzaldehyde",0.95,0.9445,100,DCM,300,20/1,10,2023-10-17_11-26-09.xlsx,Silica-CS 4g+4g,1161,2775,CC(C)(C)C1=CC(=CC(=C1)C=O)C(C)(C)C,1161,2775,341,3fbc880a145bcc2155c9,9.675,23.125,keep,,,user_confirmed_protocol_2026-08-13,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1,False,False,False
17610-00-3,"3,5-Bis(tert-butyl)benzaldehyde",0.95,0.9445,100,DCM,300,50/1,10,2023-10-17_11-34-29.xlsx,Silica-CS 4g+4g,1200,3837,CC(C)(C)C1=CC(=CC(=C1)C=O)C(C)(C)C,1200,3837,342,2964279ae2fd8a820ae1,10.0,31.975,keep,,,user_confirmed_protocol_2026-08-13,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1,False,False,False
20469-65-2,"1-Bromo-3,5-dimethoxybenzene",0.999,1.412,100,DCM,300,0/1,10,2023-10-17_11-54-10.xlsx,Silica-CS 4g+4g,911,1328,COC1=CC(=CC(=C1)Br)OC,911,1328,343,c084940b1be4fa61738d,7.591666666666667,11.066666666666666,keep,,,user_confirmed_protocol_2026-08-13,COc1cc(Br)cc(OC)c1,False,False,False
20469-65-2,"1-Bromo-3,5-dimethoxybenzene",0.999,1.412,100,DCM,300,1/1,10,2023-10-17_11-58-48.xlsx,Silica-CS 4g+4g,1125,1605,COC1=CC(=CC(=C1)Br)OC,1125,1605,344,deac65153d9204a230ec,9.375,13.375,keep,,,user_confirmed_protocol_2026-08-13,COc1cc(Br)cc(OC)c1,False,False,False
20469-65-2,"1-Bromo-3,5-dimethoxybenzene",0.999,1.412,100,DCM,300,2/1,10,2023-10-17_12-03-45.xlsx,Silica-CS 4g+4g,1162,1802,COC1=CC(=CC(=C1)Br)OC,1162,1802,345,b5f0b6271cd244ade9a3,9.683333333333334,15.016666666666667,keep,,,user_confirmed_protocol_2026-08-13,COc1cc(Br)cc(OC)c1,False,False,False
20469-65-2,"1-Bromo-3,5-dimethoxybenzene",0.999,1.412,100,DCM,300,5/1,10,2023-10-17_12-09-33.xlsx,Silica-CS 4g+4g,1319,2303,COC1=CC(=CC(=C1)Br)OC,1319,2303,346,79723584590c0a689474,10.991666666666667,19.191666666666663,keep,,,user_confirmed_protocol_2026-08-13,COc1cc(Br)cc(OC)c1,False,False,False
20469-65-2,"1-Bromo-3,5-dimethoxybenzene",0.999,1.412,100,DCM,300,10/1,10,2023-10-17_12-15-51.xlsx,Silica-CS 4g+4g,1618,2649,COC1=CC(=CC(=C1)Br)OC,1618,2649,347,984bc17b1da105c753eb,13.483333333333333,22.075,keep,,,user_confirmed_protocol_2026-08-13,COc1cc(Br)cc(OC)c1,False,False,False
20469-65-2,"1-Bromo-3,5-dimethoxybenzene",0.999,1.412,100,DCM,300,20/1,10,2023-10-17_12-23-00.xlsx,Silica-CS 4g+4g,1903,3118,COC1=CC(=CC(=C1)Br)OC,1903,3118,348,1b7e334ea83516d08ff5,15.858333333333333,25.983333333333334,keep,,,user_confirmed_protocol_2026-08-13,COc1cc(Br)cc(OC)c1,False,False,False
20469-65-2,"1-Bromo-3,5-dimethoxybenzene",0.999,1.412,100,DCM,300,50/1,10,2023-10-17_12-31-54.xlsx,Silica-CS 4g+4g,2703,4194,COC1=CC(=CC(=C1)Br)OC,2703,4194,349,b8018c4bdaadd42a057a,22.525,34.95,keep,,,user_confirmed_protocol_2026-08-13,COc1cc(Br)cc(OC)c1,False,False,False
1761-61-1,5-Bromosalicylaldehyde,0.99,1.737,100,DCM,800,0/1,10,2023-10-17_14-15-57.xlsx,Silica-CS 4g+4g,868,2872,C1=CC(=C(C=C1Br)C=O)O,868,2872,350,3b03dfa8ff44ff554734,7.233333333333333,23.933333333333337,keep,,,user_confirmed_protocol_2026-08-13,O=Cc1cc(Br)ccc1O,False,False,False
1761-61-1,5-Bromosalicylaldehyde,0.99,1.737,100,DCM,800,1/1,10,2023-10-17_14-24-01.xlsx,Silica-CS 4g+4g,1161,3278,C1=CC(=C(C=C1Br)C=O)O,1161,3278,351,167f49f748fa35bdb29e,9.675,27.316666666666663,keep,,,user_confirmed_protocol_2026-08-13,O=Cc1cc(Br)ccc1O,False,False,False
