outer_seed,strategy,round,budget_before,mean_transfer_prediction_shift,mean_target_ensemble_uncertainty,mean_quantile_width,mean_latent_distance,mean_target_representativeness,mean_pool_knn10_distance,mean_true_standardized_error_after_reveal,mean_label_extremeness_after_reveal,next_round_delta_test_NRMSE_posthoc,test_usage
525,pretrained_hybrid,9,130,0.7175478958344625,0.5235771343632797,0.7642740445018459,4.075511056304451,-3.7348723013417016,3.7348723013417016,0.8393555568981756,0.511047685357016,-0.13956615645482906,posthoc_mechanism_only
525,pretrained_hybrid,10,140,1.1687344307949503,0.7531057251656892,0.7448201970315647,3.924810864893213,-3.8743950091352892,3.8743950091352892,0.5040883959932881,0.4271572248305392,-0.01686390821464645,posthoc_mechanism_only
525,pretrained_hybrid,11,150,0.7327066392540442,0.290067458294019,0.6836641172335924,3.88484080597578,-3.145709254319762,3.145709254319762,0.41439736736978566,0.46174683099463804,-0.020315829254891837,posthoc_mechanism_only
525,pretrained_hybrid,12,160,0.6971754858764938,0.4416874084556005,0.6222851174475522,3.6850832481922198,-3.1092421979232134,3.1092421979232134,0.4566951695746629,0.5902033888134953,0.014718082476527172,posthoc_mechanism_only
525,pretrained_hybrid,13,170,1.0506481189914525,0.7862923855630412,0.20515466207307603,5.220713690924863,-4.608646008341406,4.608646008341406,0.5478351286735852,0.5633579042801246,-0.01686381613030208,posthoc_mechanism_only
525,pretrained_hybrid,14,180,1.070658820340999,0.47251294426381263,0.8298996073165071,3.8884025620865996,-3.9561959612092954,3.9561959612092954,0.5342809142817739,0.39343477189778947,0.0013850968581996526,posthoc_mechanism_only
525,pretrained_hybrid,15,190,0.9037197992842904,0.23188907231160635,0.7288746172666121,3.8648622288693284,-3.9807769215626663,3.9807769215626663,0.22726256408165693,0.4839619392279202,-0.013913115456864245,posthoc_mechanism_only
525,pretrained_quantile_width,1,50,3.7876550724577145,1.4928241259973127,3.106455440919905,15.651701138660206,-12.029531103904159,12.029531103904159,3.806046487624781,3.6452077819199573,0.3172614641899685,posthoc_mechanism_only
525,pretrained_quantile_width,2,60,4.7664973664877515,3.1775430910071587,2.191648663676867,5.847774989254749,-6.567017936023731,6.567017936023731,2.766422609560111,0.3779855631469814,-0.1188026962618749,posthoc_mechanism_only
525,pretrained_quantile_width,3,70,3.05563411196162,1.5325791592649622,1.6709144700944656,5.164952974541184,-5.672704157971067,5.672704157971067,2.024781465996393,0.554386951042772,0.01353174762956666,posthoc_mechanism_only
525,pretrained_quantile_width,4,80,2.491891170919668,1.2462261132883747,1.2709865488194692,4.388139555852897,-4.563654684159855,4.563654684159855,1.127282520572752,0.23274077194030568,-0.06666820028526055,posthoc_mechanism_only
525,pretrained_quantile_width,5,90,1.0077739801231371,1.108067991580818,0.6800394823648178,6.597413697480446,-4.38972754800133,4.38972754800133,0.4592699201059739,0.7551980663728128,0.06254142578609678,posthoc_mechanism_only
525,pretrained_quantile_width,6,100,1.774081316135217,1.4992669675418546,1.0968870686262995,4.6447028459383874,-4.551475989448897,4.551475989448897,0.5312882683713147,0.2020034149590669,-0.06413555515710145,posthoc_mechanism_only
525,pretrained_quantile_width,7,110,1.2339549221997301,0.3785977313681955,0.9351769510378182,3.8060462060618208,-3.514136460303635,3.514136460303635,0.6700413117692723,0.35654703649233754,-0.01206168350864456,posthoc_mechanism_only
525,pretrained_quantile_width,8,120,1.352651329986489,0.26716015384919073,0.8896500788683085,4.0794892605191535,-3.8680459370216473,3.8680459370216473,0.520896451670424,0.5167483389519459,-0.027648265349596635,posthoc_mechanism_only
525,pretrained_quantile_width,9,130,1.0366454570299717,0.19547773859501447,0.7962956294823338,3.9820701160227876,-3.996236990657419,3.996236990657419,0.3327489095707413,0.4990162825585539,0.005770618481349077,posthoc_mechanism_only
525,pretrained_quantile_width,10,140,0.8514036003328374,0.5194217271366106,0.7511743151324635,4.126787137747075,-3.686603956984674,3.686603956984674,0.4539585854647369,0.5377502216341747,-0.07264715332405114,posthoc_mechanism_only
525,pretrained_quantile_width,11,150,0.9820624910986343,0.16472021328852318,0.7633744180762818,3.6110883448890156,-3.417666490657434,3.417666490657434,0.6642123140337134,0.43388283723055865,-0.020111479858741288,posthoc_mechanism_only
525,pretrained_quantile_width,12,160,0.9132029384658775,0.24395995497139272,0.7333121142333303,4.397522739897555,-4.133653553971513,4.133653553971513,0.4272024093567703,0.5912655384179162,-0.006919451060547699,posthoc_mechanism_only
525,pretrained_quantile_width,13,170,0.7481761532990736,0.1513363924594811,0.6952981215187644,4.358026223273425,-3.962046760484939,3.962046760484939,0.37334943207294946,0.640615558196722,-0.005582408967835462,posthoc_mechanism_only
525,pretrained_quantile_width,14,180,0.8599655737394027,0.14443582120274584,0.6826503669234583,3.454809584835231,-3.3379618510723255,3.3379618510723255,0.4911109144499945,0.4778257387391326,-0.022567313208270767,posthoc_mechanism_only
525,pretrained_quantile_width,15,190,0.8205633383946722,0.24884401095616532,0.664126949646668,3.2323937077581575,-3.1773290125824865,3.1773290125824865,0.23466010855703567,0.5244752626478253,-0.007289909617900436,posthoc_mechanism_only
1101,pretrained_random,1,50,0.9473482019555204,0.15572249823668438,0.6886089006329328,6.417244496843116,-5.322032122085629,5.322032122085629,0.41536503356523935,0.5912524473241139,-0.06052214590924487,posthoc_mechanism_only
1101,pretrained_random,2,60,1.3548238946379818,0.0834369545864442,0.6128492673690931,10.528141924030137,-7.7771258931729665,7.7771258931729665,0.3685910721963534,1.1055216697004284,-0.03059283856573103,posthoc_mechanism_only
1101,pretrained_random,3,70,0.8236364627331707,0.9511347718131498,0.3900624072381479,8.98690149900347,-7.2298076406098915,7.2298076406098915,0.2655420135640538,1.074628684012281,0.01520256693912525,posthoc_mechanism_only
1101,pretrained_random,4,80,0.7122516442035363,0.38540062942995473,0.38123199601831304,7.672980356740285,-5.662547231042833,5.662547231042833,0.8366088972692196,0.9288647263915137,-0.02218558079641786,posthoc_mechanism_only
1101,pretrained_random,5,90,0.722774305759504,0.11717766057424432,0.8398384239280539,5.563565495519742,-4.567392855058901,4.567392855058901,0.4712732223472956,0.6849647243082636,0.008443375628472416,posthoc_mechanism_only
1101,pretrained_random,6,100,0.6371602034068957,0.07745923441798781,0.05552068222431036,4.359500190159929,-3.7135514894409973,3.7135514894409973,0.120476540184221,0.4057760846759212,0.0020610472159853233,posthoc_mechanism_only
1101,pretrained_random,7,110,0.602365424957218,0.09323843032326765,0.37840838632159224,4.678987902990277,-4.013484118248573,4.013484118248573,0.24957801093888027,0.5374985409474633,0.003379977249319377,posthoc_mechanism_only
1101,pretrained_random,8,120,1.2553970633005611,0.8037539897171566,0.7387514809904611,6.629898205818418,-5.4325895248538645,5.4325895248538645,0.9543030221850077,0.9693674981193088,0.06790594716018339,posthoc_mechanism_only
1101,pretrained_random,9,130,0.8888311693064243,0.11158587259761713,0.05030986978952386,5.12949226447328,-4.671922159023395,4.671922159023395,0.29662086464332954,0.4624327154865293,-0.013566974417297484,posthoc_mechanism_only
1101,pretrained_random,10,140,0.8675436640345169,0.26282100994478536,0.022978510429223116,5.515928610795659,-5.380727628608312,5.380727628608312,0.3939010435158011,0.4208883351269071,0.010248103089487315,posthoc_mechanism_only
1101,pretrained_random,11,150,1.6414282972233825,0.20831400742738254,0.19724313183733552,8.521024237735892,-7.872798273993405,7.872798273993405,0.39712483112492464,0.9056777448408191,0.02739603260264778,posthoc_mechanism_only
1101,pretrained_random,12,160,1.4569306749174677,0.25069665162101007,0.09260422391263842,6.699145115771097,-6.570849106836647,6.570849106836647,0.3092566952453944,0.6194777490172633,-0.03251645813948256,posthoc_mechanism_only
1101,pretrained_random,13,170,1.2382478793328593,0.08198776493049988,0.16711000917163604,5.345001388766947,-5.2187409229196415,5.2187409229196415,0.2880125802499713,0.5654840885400907,0.0033707507821159055,posthoc_mechanism_only
1101,pretrained_random,14,180,0.8421811748488542,0.03014430173687415,0.16646333583415346,4.563601217870819,-4.634627942728605,4.634627942728605,0.10602879782828556,0.49182169847815677,-0.005512157848947985,posthoc_mechanism_only
1101,pretrained_random,15,190,1.5003061968960447,0.17784792114294137,0.16933273149865108,6.1426304618802945,-6.020952588111293,6.020952588111293,0.5131347091306276,0.6714350642676635,0.0020498800204338252,posthoc_mechanism_only
1101,pretrained_coverage,1,50,3.3724075094518717,1.2710101323493699,2.4127639280867568,33.93136755497756,-23.255977602701478,23.255977602701478,2.7358044860357738,5.183023031639053,0.009415404450998976,posthoc_mechanism_only
1101,pretrained_coverage,2,60,3.640394341935754,1.0515384428822592,1.263343765797825,7.931322219712707,-6.3151510308451595,6.3151510308451595,1.64795652082675,0.49163987740574244,0.010940870764821087,posthoc_mechanism_only
1101,pretrained_coverage,3,70,2.8853824867150166,1.095187547956016,1.4722239773043198,6.579889837679988,-6.128314078538147,6.128314078538147,1.7145693389840182,0.9257994864735923,0.03837935390955116,posthoc_mechanism_only
1101,pretrained_coverage,4,80,2.972572329760136,0.7901806612909715,0.2750823072260128,5.488869775250146,-5.226850561565701,5.226850561565701,1.1957960872825273,0.7164251602063706,0.03382139735951517,posthoc_mechanism_only
1101,pretrained_coverage,5,90,2.4041658725994517,0.7039320344377272,0.18846563815159562,5.008664210260495,-5.628961256273958,5.628961256273958,1.3107298591296037,0.5463624305686016,-0.026380073328227005,posthoc_mechanism_only
1101,pretrained_coverage,6,100,1.3791654397499262,0.15819765199860664,0.25627239594848983,4.469750229523333,-3.8939842942155494,3.8939842942155494,0.7532791947288628,0.4985086238494457,-0.06229960171694249,posthoc_mechanism_only
1101,pretrained_coverage,7,110,1.7589656485239271,0.615747542167141,0.43160599614643563,4.47029443351798,-4.103361090239742,4.103361090239742,1.1221485791054584,0.5002787598248528,0.011785509417803874,posthoc_mechanism_only
1101,pretrained_coverage,8,120,1.562293571734149,0.3094934579503068,0.7749100281531023,4.704421791646343,-3.9963925737599175,3.9963925737599175,0.44832752887201666,0.4878152653807727,-0.0053092780818293495,posthoc_mechanism_only
1101,pretrained_coverage,9,130,1.3877220071396938,0.22037461233565042,0.6386059751351837,4.299918026201183,-4.17073280344417,4.17073280344417,0.8884036845569989,0.41502872437384725,0.1388576164987957,posthoc_mechanism_only
1101,pretrained_coverage,10,140,1.430308209399089,0.35574824230264135,0.8835626564523447,4.3248228398375,-4.034868733803422,4.034868733803422,0.7987173192296139,0.3468536273198609,0.02333413621649294,posthoc_mechanism_only
1101,pretrained_coverage,11,150,1.1341389019984491,0.5016872853455357,0.5230136630140663,4.745090672386704,-4.312342189341221,4.312342189341221,0.48779504658339706,0.5478153710534072,0.06819515643207086,posthoc_mechanism_only
1101,pretrained_coverage,12,160,1.4576071790851768,0.24192966607758998,0.3551742640101089,4.525231083422929,-4.342759062232492,4.342759062232492,0.6414046384243683,0.4593557512537713,-0.053418255034504813,posthoc_mechanism_only
1101,pretrained_coverage,13,170,1.0764976142710878,0.1316664524882495,0.29213048243576917,4.213851320809667,-3.926620778846977,3.926620778846977,0.3876186508969043,0.5085210043820061,-0.009267941757771458,posthoc_mechanism_only
1101,pretrained_coverage,14,180,0.8603349847092255,0.08341571864414746,0.21113556068018308,4.035380158592802,-3.4438433417965144,3.4438433417965144,0.350300327277293,0.5610416500458448,-0.058661849465338145,posthoc_mechanism_only
1101,pretrained_coverage,15,190,0.8903939350154954,0.23728336997174818,0.15158927989194126,3.9808480425402997,-3.56443480443543,3.56443480443543,0.14580636221575566,0.46294772839652587,0.033552399186719706,posthoc_mechanism_only
1101,pretrained_ensemble,1,50,3.071400744790209,2.4798000221160064,2.1070198205833535,21.461914247555214,-15.708272663168136,15.708272663168136,3.2364162412803417,4.87048756788972,0.22966256305290633,posthoc_mechanism_only
1101,pretrained_ensemble,2,60,3.464072672670676,3.03888207610606,0.48969087564614694,7.711054188218793,-7.789344884200202,7.789344884200202,1.7288604793124125,0.8050633875655174,-0.09177235387984561,posthoc_mechanism_only
1101,pretrained_ensemble,3,70,3.212721250291975,2.094949712917773,0.06397663330623322,6.0545389933249405,-6.834133723372405,6.834133723372405,1.532894829111676,0.8978712511047069,-0.051585258913203536,posthoc_mechanism_only
1101,pretrained_ensemble,4,80,2.384850916582935,1.5262984718270858,0.0458242182858759,4.317409251506126,-4.12667081336153,4.12667081336153,1.1224069397458467,0.6084360390117575,-0.01771032510036996,posthoc_mechanism_only
1101,pretrained_ensemble,5,90,2.54806767987412,1.1175034926148817,0.06011207150009077,4.222170748527788,-4.274896986286321,4.274896986286321,0.809705227138726,0.32955176649844753,-0.0052703437749763715,posthoc_mechanism_only
1101,pretrained_ensemble,6,100,1.4965363042168014,0.7156537541217297,0.13774583442403449,3.8453203146479793,-3.641349752579907,3.641349752579907,0.6868603949054817,0.47630085700783936,-0.025617202075445267,posthoc_mechanism_only
1101,pretrained_ensemble,7,110,1.29642210024075,0.4715531807867667,0.2988360992082435,3.5337099218444905,-3.2554546528124866,3.2554546528124866,0.7481663091383753,0.4703420235617801,-0.008227964080990025,posthoc_mechanism_only
1101,pretrained_ensemble,8,120,1.7405098839151336,0.4128655791305782,0.5130258981593547,4.550800572259439,-4.663276482433638,4.663276482433638,0.37296602616820135,0.5644566584165049,-0.00890334925771974,posthoc_mechanism_only
1101,pretrained_ensemble,9,130,0.9122589897536985,0.2761598709410585,0.44764240509785547,3.987840519100517,-3.466674097020949,3.466674097020949,0.28050329632407356,0.5569179341821862,0.005388678071602593,posthoc_mechanism_only
1101,pretrained_ensemble,10,140,1.3441554239553233,0.21739073210163853,0.6132375313271053,4.314324690075584,-4.408955361153163,4.408955361153163,0.8306299442413959,0.5460046872506117,-0.04999298710943911,posthoc_mechanism_only
1101,pretrained_ensemble,11,150,1.2633769951451852,0.21125157768268607,0.7069613589564254,5.41841319674259,-5.437186660552344,5.437186660552344,0.43246468951905037,0.5483028204913538,0.011928901463476915,posthoc_mechanism_only
1101,pretrained_ensemble,12,160,1.1370743854710277,0.18206813752050516,0.5274662735782476,4.573660742951519,-4.603151533403275,4.603151533403275,0.5175050525859326,0.6660089253307856,0.01969878166186345,posthoc_mechanism_only
1101,pretrained_ensemble,13,170,1.0400750494664397,0.20105684792406317,0.5258172077392398,4.394486231766856,-4.232298551238322,4.232298551238322,0.30969212660545276,0.5820217279520421,-0.0004442644471124302,posthoc_mechanism_only
1101,pretrained_ensemble,14,180,1.753622345691145,0.15629551515475942,0.6047061104023033,4.879999235475509,-5.825011845047081,5.825011845047081,0.6057974374979962,0.6602178445269389,0.0016811999415641266,posthoc_mechanism_only
1101,pretrained_ensemble,15,190,1.4696024540362074,0.12768739550377534,0.5027033793488775,4.353600289579832,-5.237840608772576,5.237840608772576,0.47221883463656394,0.5293243441597191,-0.012260791758956113,posthoc_mechanism_only
1101,pretrained_hybrid,1,50,3.470258900281273,1.296940116157144,2.499219984973471,34.74646402956053,-23.442628321635993,23.442628321635993,2.886839711516646,5.207391354670582,0.04255109668647783,posthoc_mechanism_only
1101,pretrained_hybrid,2,60,4.075858965732746,1.3140761652026582,0.11087462723951609,7.953839512441377,-6.032352501927153,6.032352501927153,2.057901654314751,0.6014535491473418,0.05664982327116297,posthoc_mechanism_only
1101,pretrained_hybrid,3,70,3.300606465018068,1.1872483222877623,1.0669300268498714,6.157372297023309,-5.673168138894737,5.673168138894737,1.6638706868645445,0.9047056902040416,-0.0641689972123548,posthoc_mechanism_only
1101,pretrained_hybrid,4,80,0.7988559269772086,5.115029381136024,1.4108475617391762,7.895945966088635,-7.370137184152424,7.370137184152424,1.3834584578581406,0.5484115501824303,0.0852428907455074,posthoc_mechanism_only
1101,pretrained_hybrid,5,90,2.3029581976259608,0.2890911740048807,0.22264248960192265,4.696868191316056,-4.599803816756875,4.599803816756875,1.0092485207574764,0.5213537236936601,-0.04588238627931973,posthoc_mechanism_only
1101,pretrained_hybrid,6,100,1.0580830929278229,0.43956972568493685,0.6377251085914504,4.622979685916979,-4.1017461493081475,4.1017461493081475,1.7466423480215116,0.5350582674816416,0.17465240999409215,posthoc_mechanism_only
1101,pretrained_hybrid,7,110,1.985332932214345,1.090617729932015,0.1772995773086671,5.9680002540118755,-4.477683178273304,4.477683178273304,0.8968081900039376,0.49798529381142753,-0.03421605220645052,posthoc_mechanism_only
1101,pretrained_hybrid,8,120,1.7219128842237197,0.5589800212830157,0.1344921753330069,4.9180705820669575,-4.678860951852069,4.678860951852069,0.6202184522604284,0.5954351574099483,-0.03136317204455619,posthoc_mechanism_only
1101,pretrained_hybrid,9,130,1.441237879969157,0.47595271228617,0.19961476744554146,4.360539960180889,-4.285815000994689,4.285815000994689,0.551146442919412,0.42255350704936046,0.003041332602476521,posthoc_mechanism_only
1101,pretrained_hybrid,10,140,1.470461513204144,0.40013003976075756,0.2034470525459863,4.555842923035988,-4.195914692968375,4.195914692968375,0.7219067166352671,0.38479357103273115,-0.03732482156771111,posthoc_mechanism_only
1101,pretrained_hybrid,11,150,1.276887708804601,0.26824949028821277,0.2290474964668535,4.2012323099914415,-4.0011691615208465,4.0011691615208465,0.5741580229495724,0.3541594887027476,0.004532868290151981,posthoc_mechanism_only
1101,pretrained_hybrid,12,160,1.2340945297771149,0.22230404710086699,0.2576857178984714,4.501775037261945,-4.316727295590358,4.316727295590358,0.34788620795116376,0.5280147883151219,0.01948053900729141,posthoc_mechanism_only
1101,pretrained_hybrid,13,170,1.1216853499175525,0.2511469365824678,0.3112406724476142,4.441827271078468,-4.197455321706029,4.197455321706029,0.36564446071233736,0.5287421207444074,0.0030365015102451487,posthoc_mechanism_only
1101,pretrained_hybrid,14,180,1.1312435632725732,0.15832540280507912,0.2960110508424008,4.296112326235275,-4.0904023246187755,4.0904023246187755,0.514852933844286,0.5677059479976986,-0.00701424784632243,posthoc_mechanism_only
1101,pretrained_hybrid,15,190,0.9732628823236672,0.22589144700702066,0.416953890513286,3.836190523322139,-3.5016679109830933,3.5016679109830933,0.3955834778601163,0.4419584042464642,-0.013928430768597622,posthoc_mechanism_only
1101,pretrained_quantile_width,1,50,4.298161735498053,1.4315217689580324,2.929075028591498,30.118568643854964,-23.138216090262283,23.138216090262283,3.2375263701348453,6.499130989571306,0.17239547004230382,posthoc_mechanism_only
1101,pretrained_quantile_width,2,60,1.5129617899453827,0.19045165102201742,0.23034962809208154,4.125123047004915,-3.350961605132446,3.350961605132446,0.8710354224994017,0.4407450682397549,-0.026130065753505516,posthoc_mechanism_only
1101,pretrained_quantile_width,3,70,4.602604497161721,1.324988747891999,1.8218748012713348,7.055797824975386,-7.096691586907189,7.096691586907189,1.7646440743322689,0.9032252448353928,0.032998091097079296,posthoc_mechanism_only
1101,pretrained_quantile_width,4,80,2.231681327022906,0.4466403415991704,0.2823959375071119,6.074876643414966,-5.020606693503877,5.020606693503877,0.7930399557757708,0.503358851682253,0.0503305643262677,posthoc_mechanism_only
1101,pretrained_quantile_width,5,90,3.817926553374952,1.6284225252401598,1.4494475587464115,5.66772486890482,-5.8996704019816475,5.8996704019816475,2.1277733553567018,0.36432190275389786,-0.1351487711582421,posthoc_mechanism_only
1101,pretrained_quantile_width,6,100,2.4013641076745222,0.677900064579909,1.0692347804354163,4.5235565698539855,-4.463283376480961,4.463283376480961,1.086865621269854,0.31322505578068466,-0.05738520514567358,posthoc_mechanism_only
1101,pretrained_quantile_width,7,110,2.251907677503006,0.32115380266880444,1.0680149988452516,4.204915858441316,-4.712152343220104,4.712152343220104,0.900753030732643,0.39966600185264906,0.06241152286804319,posthoc_mechanism_only
1101,pretrained_quantile_width,8,120,1.620850843923126,0.460543549421039,0.7728908213492367,3.8158293757258064,-3.7216528528208017,3.7216528528208017,0.5525288533485658,0.3638398566739388,-0.021510489395861976,posthoc_mechanism_only
1101,pretrained_quantile_width,9,130,1.3645043227318565,0.15919810774522694,0.7257645429644368,3.9588566249480492,-3.985533072693913,3.985533072693913,0.4983660470688472,0.41575467154915113,-0.06378259811310161,posthoc_mechanism_only
1101,pretrained_quantile_width,10,140,1.3257778304361607,0.09744411389986914,0.8081070089755208,4.390437806794138,-4.271263231195261,4.271263231195261,0.3841892916352275,0.4824193626707454,0.01389241003553876,posthoc_mechanism_only
1101,pretrained_quantile_width,11,150,1.1322010324699314,0.10733413529619426,0.708528364933583,3.7766574208887937,-3.7020453563236564,3.7020453563236564,0.44250704897826243,0.43193639817686824,0.002938261958095212,posthoc_mechanism_only
1101,pretrained_quantile_width,12,160,0.984798253199337,0.25794916260613693,0.7035374931313704,4.509237829751436,-4.039792670717822,4.039792670717822,0.4750922086515487,0.5324290895184631,0.001633489603329541,posthoc_mechanism_only
1101,pretrained_quantile_width,13,170,1.1596666395428987,0.2190705625207771,0.6670604159972763,3.9068333074274113,-3.8308476385834447,3.8308476385834447,0.5175547142240056,0.5625329749386387,-0.006512241200785751,posthoc_mechanism_only
1101,pretrained_quantile_width,14,180,0.9369479369057878,0.06390990465689914,0.6516569736711316,4.502503712878331,-4.1772649406499065,4.1772649406499065,0.44142692997770655,0.6967639144007812,0.00048413694719584566,posthoc_mechanism_only
1101,pretrained_quantile_width,15,190,0.8329546253208779,0.11542174581620399,0.5900494439764246,3.7294822879961678,-3.38856705758192,3.38856705758192,0.2748169850171233,0.5529317741690822,-0.0071936130199909964,posthoc_mechanism_only
