record_type,outer_seed,strategy,sample_id,gradient_L2,head_gradient_L2,last2_gradient_L2,transfer_prediction_shift,target_ensemble_uncertainty,quantile_width,latent_distance,target_representativeness,true_standardized_error_after_reveal,gradient_L2_mean,gradient_L2_median,gradient_L2_max,gradient_L2_CV,head_gradient_L2_mean,head_gradient_L2_median,head_gradient_L2_max,head_gradient_L2_CV,last2_gradient_L2_mean,last2_gradient_L2_median,last2_gradient_L2_max,last2_gradient_L2_CV
sample,42,pretrained_coverage,dc9f747c03c55d77bf72,3361.054399095063,826.0213709083779,3254.9834766254767,0.793339134141626,0.14018754230709007,0.37747745554775103,18.602911295441846,-12.311565047549722,0.19128825134231717,,,,,,,,,,,,
sample,42,pretrained_ensemble,07e9bc7a9d27fdd58c2f,387278.5067802072,62829.89469440037,382120.8416112121,4.629084473138825,14.077603140352315,2.881076342091889,38.77305948326791,-26.42746780666486,5.461520562113798,,,,,,,,,,,,
sample,42,pretrained_ensemble,f95928e2618ed15e654f,188849.17530626306,41850.279816140224,184026.59153420737,5.904811250859431,9.175123819213667,3.0314783258914426,33.25385117400943,-21.719708169568257,3.030637877238252,,,,,,,,,,,,
sample,42,pretrained_ensemble,9563dde5c28fb62e4f7e,60779.67635368701,13433.157307138617,59229.39663168412,4.187065463885459,7.4593991830973385,2.5588042361004644,21.478649268037966,-13.2510115756352,0.5672762285508547,,,,,,,,,,,,
sample,42,pretrained_ensemble,27b234a05f8c66fd059f,64545.92944637724,12064.173550291389,63408.32733120076,3.4762931491398774,5.2786336320007035,1.6484953923140806,20.581166214277207,-13.87210461232803,1.918011011165691,,,,,,,,,,,,
sample,42,pretrained_ensemble,99dd4a9a47de5c84b7c0,43613.73224797497,9907.091234020632,42408.68820458573,3.789386794778599,5.191166551377805,1.8363090055949542,15.918643243999435,-11.44074651306305,1.3221494679545733,,,,,,,,,,,,
sample,42,pretrained_ensemble,4c6a8ef1c87748df99f2,61525.60297137121,15927.96764498281,59284.24004426749,5.487648270820768,4.4778478334944705,3.3243560128220544,22.597608898236082,-15.791264305486939,1.6553845392252895,,,,,,,,,,,,
sample,42,pretrained_ensemble,8837a8a19c37b63d2e48,164573.80123134045,22083.083659902302,163078.8461085615,2.049544912746544,4.394826831863946,1.5632966726868553,15.99132593459635,-10.130765698651016,3.770957164283907,,,,,,,,,,,,
sample,42,pretrained_ensemble,226ebdbf914ce9333de8,35082.247099396016,6534.434199374246,34463.50298006861,2.780728584446896,4.203649902714314,1.426355106532308,12.27034094188731,-9.01524467715014,0.9914644766059224,,,,,,,,,,,,
sample,42,pretrained_ensemble,7e451fd74af5bfa51ac9,44496.49675063137,7073.359623457744,43922.06976358641,2.2429765530922885,3.8322360615133197,1.475945205927304,19.619904712640636,-15.987426800043414,1.1068702808399205,,,,,,,,,,,,
