protocol,outer_seed,inner_fold,arm,column,endpoint,threshold,tail_count,tail_sse,total_sse,tail_rmse,tail_sse_fraction
compound,1425370602,5,A1,4g,V2,22.503333333333337,75,4277.380605569323,8164.984367683767,7.551936268771803,0.5238688052482733
compound,1425370602,5,A1,25g,V1,34.11,14,985.6104205931856,1719.6540998587582,8.390515140805402,0.5731445763855287
compound,1425370602,5,A1,25g,V2,56.35000000000002,10,770.9176821143246,3345.1001824465266,8.780191809489839,0.2304617620003517
compound,1425370602,5,A1,40g,V1,72.255,11,8961.911096728018,25869.747299029557,28.543286261599903,0.3464243772131551
compound,1425370602,5,A1,40g,V2,109.29500000000002,11,12427.091388351626,34435.58917252335,33.61153939883204,0.360879302110718
compound,1425370602,5,A2,4g,V1,9.958333333333334,73,4622.783275715109,6317.755616584638,7.957750831577177,0.7317128987357339
compound,1425370602,5,A2,4g,V2,22.503333333333337,75,8612.089577519926,14331.925783504645,10.71577626836241,0.6009024682106592
compound,1425370602,5,A2,25g,V1,34.11,14,1288.8030027132131,1813.280301502296,9.594652538610145,0.7107577364875385
compound,1425370602,5,A2,25g,V2,56.35000000000002,10,992.3896161948676,4039.866377020859,9.96187540674379,0.2456491189509815
compound,1425370602,5,A2,40g,V1,72.255,11,8387.563201173598,23020.032502639213,27.61350657850676,0.3643593118390243
compound,1425370602,5,A2,40g,V2,109.29500000000002,11,7201.386676905588,30172.84523721032,25.586549514976145,0.2386711170355442
compound,536279090,1,A1,4g,V1,9.958333333333334,73,3558.9598103521816,5692.681310669015,6.982325838459091,0.6251816351781557
compound,536279090,1,A1,4g,V2,22.503333333333337,75,4324.0291921550415,7912.877315280528,7.593004844069785,0.5464547243522814
compound,536279090,1,A1,25g,V1,34.9375,12,674.8451503592089,3832.3330206317346,7.499139674873872,0.1760925125050758
compound,536279090,1,A1,25g,V2,59.7625,15,6809.644980169689,10589.121897099783,21.306720348549952,0.6430792889479116
compound,536279090,1,A1,40g,V1,70.42000000000004,15,9406.937172817154,12897.737168116488,25.042546692668395,0.7293478732123124
