protocol,outer_seed,inner_fold,arm,column,endpoint,threshold,tail_count,tail_sse,total_sse,tail_rmse,tail_sse_fraction
row,536279090,1,A2,40g,V1,74.20000000000002,16,12535.611728303977,19001.961971672143,27.990636524005637,0.6597009165154569
row,536279090,1,A2,40g,V2,108.105,17,18598.876963818195,32514.18203935895,33.076450627401854,0.5720235231907095
row,536279090,2,A1,4g,V1,9.958333333333334,73,3708.1887775667856,6725.487212857713,7.127208888619076,0.5513635905035268
row,536279090,2,A1,4g,V2,22.503333333333337,75,10111.782445752711,24170.660304375553,11.611363655633626,0.4183494500529719
row,536279090,2,A1,25g,V1,34.6375,16,915.7207159667478,1505.591814444707,7.56521941175018,0.608213133985777
row,536279090,2,A1,25g,V2,57.6,16,2056.1169661220647,4083.015374235469,11.3361064913236,0.5035780612281103
row,536279090,2,A1,40g,V1,74.20000000000002,12,3276.442408532491,6511.251272809046,16.523827261797056,0.5031970463518892
row,536279090,2,A1,40g,V2,108.105,11,7926.174591116255,13242.443792677712,26.843273393256535,0.5985431930244598
row,536279090,2,A2,4g,V1,9.958333333333334,73,2828.369361085285,4361.0552931620605,6.224530967734965,0.6485515938126356
row,536279090,2,A2,4g,V2,22.503333333333337,75,5490.283033490242,9742.083687171918,8.555920393497702,0.5635635260164805
row,536279090,2,A2,25g,V1,34.6375,16,825.0919556054497,1323.5728797915929,7.181103482428074,0.62338233746174
row,536279090,2,A2,25g,V2,57.6,16,1602.6299244979791,3415.326776644266,10.008215139630227,0.469246437985839
row,536279090,2,A2,40g,V1,74.20000000000002,12,2665.8431761905135,7516.421615865413,14.904817946418405,0.3546691913294938
row,536279090,2,A2,40g,V2,108.105,11,6124.9333380828,14129.40711960179,23.596866775991487,0.4334883471214905
row,536279090,3,A1,4g,V1,9.958333333333334,73,2897.1733512616506,5453.54427641178,6.299786201266393,0.5312459575679613
row,536279090,3,A1,4g,V2,22.503333333333337,75,4089.487447901659,7696.29062132227,7.384206071430797,0.5313582411469617
row,536279090,3,A1,25g,V1,34.6375,15,740.6507161890803,4073.373853092923,7.026856652345012,0.1818273359875137
row,536279090,3,A1,25g,V2,57.6,12,4502.309686689241,8596.13620568229,19.369885748005075,0.5237596960961468
row,536279090,3,A1,40g,V1,74.20000000000002,13,17266.17979212524,27895.786858504256,36.4440348523229,0.6189529580113459
row,536279090,3,A1,40g,V2,108.105,12,26053.40950377791,40446.37395578792,46.59525146029539,0.6441469767415242
row,536279090,3,A2,4g,V1,9.958333333333334,73,3187.3807412480633,4919.601108269484,6.607779496934689,0.6478941424519791
row,536279090,3,A2,4g,V2,22.503333333333337,75,6114.474233392028,10576.732621501416,9.029192827262785,0.5781061554833982
row,536279090,3,A2,25g,V1,34.6375,15,764.4841174001297,3941.076701435351,7.139020088686914,0.1939784925073146
row,536279090,3,A2,25g,V2,57.6,12,3730.0468890398247,7451.35982659432,17.630576869555878,0.5005860642680385
row,536279090,3,A2,40g,V1,74.20000000000002,13,13160.64745705994,22756.969259112502,31.8175658512231,0.5783128371450458
row,536279090,3,A2,40g,V2,108.105,12,18885.54741758668,33662.12828511233,39.67109297879532,0.5610324830809686
row,536279090,4,A1,4g,V1,9.958333333333334,73,3037.5014545356025,5694.454336758259,6.45055105911434,0.5334139629372798
row,536279090,4,A1,4g,V2,22.503333333333337,75,3166.716286738327,6524.442464908874,6.497913805459233,0.4853619759497038
row,536279090,4,A1,25g,V1,34.6375,12,1677.5348145077685,2793.445486780142,11.823475287564454,0.6005253449357176
row,536279090,4,A1,25g,V2,57.6,13,4677.491779972276,7747.019185092826,18.96858086409912,0.6037795529115151
row,536279090,4,A1,40g,V1,74.20000000000002,13,11222.669286559356,17294.328070979394,29.381665249135523,0.6489219610324997
row,536279090,4,A1,40g,V2,108.105,14,27012.48390197879,42514.77639212856,43.92565464344985,0.6353669522528653
row,536279090,4,A2,4g,V1,9.958333333333334,73,2538.8612654358703,4072.034483051163,5.897365635970606,0.6234871723221531
row,536279090,4,A2,4g,V2,22.503333333333337,75,3772.214527325103,7982.846432011743,7.091980943126401,0.4725400343664727
row,536279090,4,A2,25g,V1,34.6375,12,1256.8946858506592,2511.54334409969,10.23431599184275,0.5004471409197268
row,536279090,4,A2,25g,V2,57.6,13,3625.3488784876663,6819.135117322694,16.699490730345563,0.5316435026016963
row,536279090,4,A2,40g,V1,74.20000000000002,13,9078.62615087494,15723.852017361987,26.426423476505686,0.5773792669156698
row,536279090,4,A2,40g,V2,108.105,14,21972.967698673216,37945.79923730624,39.616886459720334,0.5790619288648581
row,536279090,5,A1,4g,V1,9.958333333333334,73,2964.5718107711896,5641.879350655291,6.372642524909919,0.5254582075433537
row,536279090,5,A1,4g,V2,22.503333333333337,75,3931.9423223071226,6964.065306436471,7.240573018122366,0.564604458644732
row,536279090,5,A1,25g,V1,34.6375,11,1204.7735798123915,2309.0334261931757,10.465413077945636,0.5217653266278871
row,536279090,5,A1,25g,V2,57.6,12,3699.3999884338514,6139.970964891112,17.557999099256374,0.6025109906198811
row,536279090,5,A1,40g,V1,74.20000000000002,16,20206.02492980707,25104.58551234483,35.53697452109481,0.8048738713439837
row,536279090,5,A1,40g,V2,108.105,16,15892.161105566807,25081.558654534907,31.51602876470837,0.63361935852792
row,536279090,5,A2,4g,V1,9.958333333333334,73,2442.990531159234,3790.43052064556,5.784948030407019,0.6445153176803674
row,536279090,5,A2,4g,V2,22.503333333333337,75,3632.657503383536,6969.268573561098,6.959556981478573,0.5212394191787261
row,536279090,5,A2,25g,V1,34.6375,11,415.4010537255442,1645.3183153109717,6.145220269190329,0.2524745818848019
row,536279090,5,A2,25g,V2,57.6,12,1526.9073351447869,3826.1494036553713,11.280171892694376,0.3990715400935551
row,536279090,5,A2,40g,V1,74.20000000000002,16,17129.868115460413,23947.76083918871,32.72028051860613,0.7153014526280332
row,536279090,5,A2,40g,V2,108.105,16,10893.30725789673,21928.344463019213,26.09275193647741,0.496768339090423
row,2767143051,1,A1,4g,V1,9.958333333333334,73,3327.462646438534,5825.770481464039,6.751420597785263,0.5711626740232186
row,2767143051,1,A1,4g,V2,22.503333333333337,75,6881.5084674461405,11439.629943385911,9.578801920523004,0.601549919140946
row,2767143051,1,A1,25g,V1,34.0375,17,1210.9390474536876,3308.183192762579,8.439887953862085,0.3660435280920653
row,2767143051,1,A1,25g,V2,56.81,16,7706.930456032749,11556.506363166776,21.947281232582014,0.6668910321026167
row,2767143051,1,A1,40g,V1,74.70500000000001,11,10220.913892348568,14553.07899984382,30.48235539149667,0.7023196872949193
row,2767143051,1,A1,40g,V2,108.455,12,16269.875645633812,21368.042070395044,36.82150146951485,0.7614116254560997
row,2767143051,1,A2,4g,V1,9.958333333333334,73,3026.9343368429895,4604.417676908788,6.439320921444747,0.6573978620625802
row,2767143051,1,A2,4g,V2,22.503333333333337,75,6241.138217898762,11153.051599010996,9.1222352654736,0.559590185922945
row,2767143051,1,A2,25g,V1,34.0375,17,1083.0863625655677,3235.4084336475853,7.981914714143275,0.3347603199959829
row,2767143051,1,A2,25g,V2,56.81,16,5683.69788392756,10418.449751024147,18.84757591165167,0.5455416131722327
row,2767143051,1,A2,40g,V1,74.70500000000001,11,7901.478320158745,15714.912851538596,26.80142180787285,0.5028012814837302
row,2767143051,1,A2,40g,V2,108.455,12,10647.402188644395,21440.858740874395,29.787304606499166,0.4965940178667572
row,2767143051,2,A1,4g,V1,9.958333333333334,73,3926.750001674897,7062.432719957293,7.334241331818497,0.5560052969536313
row,2767143051,2,A1,4g,V2,22.503333333333337,75,13493.561889350864,40210.2181304796,13.41320836059286,0.3355754461606032
row,2767143051,2,A1,25g,V1,34.0375,15,1175.4305332361716,3893.348565276703,8.852233365037216,0.3019073462159001
row,2767143051,2,A1,25g,V2,56.81,15,4084.686992703114,8376.180421643632,16.50189280598464,0.4876550870547734
row,2767143051,2,A1,40g,V1,74.70500000000001,20,16888.29935399512,24165.58155927154,29.05881910366896,0.6988575595655646
row,2767143051,2,A1,40g,V2,108.455,22,46648.647828889385,57993.66184530786,46.047726145069696,0.8043749324420979
row,2767143051,2,A2,4g,V1,9.958333333333334,73,2802.582177727677,4412.628283071303,6.196090435201947,0.635127637757198
row,2767143051,2,A2,4g,V2,22.503333333333337,75,4897.550127379721,9874.77055553288,8.080882895145985,0.4959659669900483
row,2767143051,2,A2,25g,V1,34.0375,15,1215.0151926871754,4163.408778011759,9.000056269035861,0.2918318275889804
row,2767143051,2,A2,25g,V2,56.81,15,3982.251196176559,9786.452041015362,16.293661745551162,0.4069146999838967
row,2767143051,2,A2,40g,V1,74.70500000000001,20,13520.797024183055,20415.307842192546,26.00076635811246,0.6622871978564767
row,2767143051,2,A2,40g,V2,108.455,22,26011.454794522844,37388.03223618442,34.38515456263782,0.6957160684522135
row,2767143051,3,A1,4g,V1,9.958333333333334,73,3538.6801457187194,5868.293981642067,6.962404073974558,0.6030168489835142
row,2767143051,3,A1,4g,V2,22.503333333333337,75,4928.340202659733,7951.502432169398,8.106244673221367,0.6197998736340876
row,2767143051,3,A1,25g,V1,34.0375,11,1063.0366435285896,3267.99394252995,9.830549062297356,0.3252872135698113
row,2767143051,3,A1,25g,V2,56.81,12,4608.7033521570265,7831.010502787459,19.59741341809557,0.5885196234274686
