protocol,outer_seed,column,method,classification,V1_r2,V1_rmse,V1_mae,V2_r2,V2_rmse,V2_mae,combined_normalized_rmse,all_outputs_finite,Center_rmse,Width_rmse,Center_error_variance,Width_error_variance,Center_Width_error_covariance
row,2767143051,40g,A1,DEVELOPMENTAL CONFIRMATION,0.8015962327303301,10.679158564961188,6.85248720380995,0.8192176573331956,13.469252810358812,8.713872252570258,0.3717459051853435,True,11.109293830369726,9.86228980571561,121.11331794276315,95.93610070951179,31.93887927497983
row,2767143051,40g,A2,DEVELOPMENTAL CONFIRMATION,0.7928130086134025,10.91297900939003,7.482819862365724,0.8116538943831946,13.748136072602573,9.340303192138672,0.3796859486752592,True,11.468700934821733,9.491275369034632,131.53025279592003,89.94085903094255,34.97009876534132
row,2767143051,40g,paper_style_current_v2,DEVELOPMENTAL CONFIRMATION,0.7963631154332349,10.819079198636862,7.548342322222221,0.8325093248831462,12.964650574050788,9.507497611111111,0.36826114559337775,True,11.056477691294708,9.0159016562313,122.15641683409633,81.26509456782361,25.471146214012904
row,2767143051,40g,HIER_CW_SHARED_LAMBDA_CORRECTED,DEVELOPMENTAL CONFIRMATION,0.7369187931292509,12.297221356205098,7.979866188934501,0.7465843975989692,15.947116781932507,11.130807610291026,0.4335509215738042,True,13.397338093552715,9.649336842932044,178.25766619496122,93.10704353368882,51.4872391361504
row,2767143051,40g,P0,DEVELOPMENTAL CONFIRMATION,0.7392471078931155,12.24268414052754,9.123790766666668,0.8042174053335155,14.016918217180194,10.350470144444445,0.40891860070471264,True,12.394019436130163,8.846906318651508,143.83091765635464,78.20974893972311,22.542140446567572
row,1362771960,25g,A1,DEVELOPMENTAL CONFIRMATION,0.7019839860108429,5.132949205975428,3.435449152214582,0.7368819816922136,8.209286171875904,4.81657976549725,0.4760871771987657,True,6.286999427504211,5.419746008808924,38.046536624452074,29.009036478795764,19.78805878837912
row,1362771960,25g,A2,DEVELOPMENTAL CONFIRMATION,0.6806565484773797,5.3134448012724835,3.5789887073428126,0.712640854972997,8.579117418720811,5.717752594171568,0.49494161658587243,True,6.563528489495695,5.598953272804676,42.56475487835451,31.232258100295343,22.92875430751958
row,1362771960,25g,paper_style_current_v2,DEVELOPMENTAL CONFIRMATION,0.6375759461294832,5.660511443624723,3.9586068895348827,0.6810938832002287,9.03777499935986,6.132694337209302,0.5246231365446201,True,6.947150418916747,5.864634490972183,43.48790155242813,33.57538723226383,22.84298157793053
row,1362771960,25g,HIER_CW_SHARED_LAMBDA_CORRECTED,DEVELOPMENTAL CONFIRMATION,0.6715588045580465,5.3886003862526515,3.872145356961947,0.6924343872919206,8.875625909689587,6.375998880816418,0.5065400927826594,True,6.73658571279405,5.839619042340599,45.17445980953089,34.10106572886906,24.865668832735025
row,1362771960,25g,P0,DEVELOPMENTAL CONFIRMATION,0.6427426844703769,5.620018317695493,3.928712808139535,0.6866026076009846,8.959376550070766,6.052483581395349,0.5205136885189622,True,6.884242419530892,5.842849762821852,43.51184568915037,33.38238151333839,22.6294400683656
row,1362771960,40g,A1,DEVELOPMENTAL CONFIRMATION,0.7263741803074666,14.3585513891043,8.142652261668239,0.7802918704213885,18.576560783911763,11.176199945910222,0.5304131126236149,True,15.525494912321149,11.7621957139726,221.95645910299794,120.4600452090106,50.98310183195128
row,1362771960,40g,A2,DEVELOPMENTAL CONFIRMATION,0.6944460533025254,15.1731600154873,8.5938783930636,0.7826237803948461,18.477715045776296,11.842811382776018,0.5451685468930025,True,16.059875670659185,10.565181025844149,248.69016507838165,109.86232761985842,51.56939517673809
row,1362771960,40g,paper_style_current_v2,DEVELOPMENTAL CONFIRMATION,0.7355999871697524,14.114413126354629,8.084523586206894,0.8310931380784737,16.287930074417332,11.039848701149424,0.495522803159498,True,14.369614097027839,10.153000090172164,205.27348372943914,101.91160341143795,31.848109773119564
row,1362771960,40g,HIER_CW_SHARED_LAMBDA_CORRECTED,DEVELOPMENTAL CONFIRMATION,0.6529362227292052,16.170994657022316,9.49427669733067,0.7688247360835856,19.055174515047444,14.210092079266598,0.5727536332317321,True,16.850066814081647,10.653754335287328,283.644422689685,113.40078090738915,50.96815166869584
row,1362771960,40g,P0,DEVELOPMENTAL CONFIRMATION,0.706333244778216,14.87508586699053,9.021560356321837,0.8136381168341463,17.108849053592145,11.627640931034483,0.5215070131786602,True,15.187298391988929,10.26380344651272,226.9168889092911,103.73826157627042,33.27133305129051
