epoch,step,grad_norm_4g,grad_norm_25g,grad_norm_40g,cos_4g_25g,cos_4g_40g,cos_25g_40g,protocol,outer_seed,inner_fold,arm
360,0,224.3083953857422,477.6551208496094,1236.405517578125,0.16270612180233,0.398321121931076,0.1493241935968399,compound,536279090,3,A1
370,0,273.6842041015625,342.307373046875,672.4935913085938,-0.2454431354999542,0.1409554928541183,-0.2101661115884781,compound,536279090,3,A1
380,0,181.54248046875,541.244873046875,986.2523193359376,0.0226738508790731,0.1861220151185989,0.4345582723617553,compound,536279090,3,A1
390,0,173.84254455566406,521.70166015625,547.8513793945312,0.0316671505570411,-0.0438918322324752,0.1662353128194809,compound,536279090,3,A1
400,0,411.1181335449219,477.476806640625,1104.5592041015625,-0.0544917359948158,0.0218843314796686,0.2647833526134491,compound,536279090,3,A1
410,0,154.61102294921875,363.0003662109375,653.3707275390625,-0.0518528521060943,0.112358421087265,-0.1515680402517318,compound,536279090,3,A1
420,0,165.76480102539062,355.18231201171875,591.080078125,0.1460636705160141,0.3096058070659637,-0.3067212998867035,compound,536279090,3,A1
430,0,413.47418212890625,561.7355346679688,1369.8988037109375,-0.0479740463197231,0.0860619395971298,0.5031747817993164,compound,536279090,3,A1
440,0,174.1770477294922,445.7684631347656,934.7025756835938,-0.0630888640880584,0.0120282610878348,0.3538031876087188,compound,536279090,3,A1
450,0,266.2349853515625,319.3550109863281,576.309326171875,-0.2357798516750335,-0.1948389410972595,-0.3672783672809601,compound,536279090,3,A1
460,0,254.9805450439453,451.3626708984375,614.2029418945312,-0.1904641985893249,-0.164081186056137,-0.019062977284193,compound,536279090,3,A1
470,0,210.59898376464844,365.36956787109375,656.1492919921875,-0.1303359568119049,0.2217061519622802,-0.0691549852490425,compound,536279090,3,A1
480,0,199.47280883789065,492.3289489746094,1357.9505615234375,0.050618153065443,0.2262369096279144,0.1163418292999267,compound,536279090,3,A1
490,0,176.81375122070312,439.3489379882813,1100.82470703125,0.2031420618295669,0.1712282449007034,0.2281466871500015,compound,536279090,3,A1
500,0,162.52914428710938,429.6289367675781,978.9588623046876,-0.162798210978508,0.2304539829492569,0.2161375284194946,compound,536279090,3,A1
1,0,1549.4407958984375,2330.51025390625,5083.001953125,-0.1784662902355194,-0.3083339631557464,0.8917738795280457,compound,536279090,3,A2
10,0,835.6536254882812,1991.588134765625,5338.27197265625,-0.2713424265384674,-0.4536758959293365,0.8356595039367676,compound,536279090,3,A2
20,0,457.9001770019531,1220.06298828125,4967.31005859375,-0.179947480559349,-0.3495999574661255,0.7498306632041931,compound,536279090,3,A2
30,0,690.0921020507812,749.6624145507812,3341.087158203125,0.2085261642932891,0.0447379201650619,0.2059291899204254,compound,536279090,3,A2
40,0,850.4781494140625,703.6032104492188,1587.197265625,-0.2027999609708786,0.4702658057212829,-0.2507398426532745,compound,536279090,3,A2
50,0,324.9626770019531,710.8634643554688,1745.324951171875,0.0406240597367286,0.0455553047358989,-0.1324175298213958,compound,536279090,3,A2
60,0,416.8660278320313,626.1564331054688,895.486572265625,0.2986420392990112,-0.4906341433525085,-0.4511700570583343,compound,536279090,3,A2
70,0,632.0407104492188,434.5595397949219,942.1967163085938,0.3204576373100281,-0.4556510150432586,-0.2902116179466247,compound,536279090,3,A2
80,0,394.5609436035156,349.42340087890625,704.0794677734375,-0.0177896376699209,-0.4651371240615845,-0.3491036891937256,compound,536279090,3,A2
90,0,252.5552673339844,519.3319702148438,605.4241333007812,-0.0073407203890383,-0.3315157890319824,-0.3827996253967285,compound,536279090,3,A2
100,0,314.7161560058594,320.3505554199219,618.6962890625,-0.1613703966140747,0.0104538323357701,-0.3498544692993164,compound,536279090,3,A2
110,0,351.0747985839844,350.6645812988281,656.592529296875,-0.1128402650356292,0.1480121165513992,-0.1740478575229644,compound,536279090,3,A2
120,0,321.83892822265625,326.6340026855469,563.2372436523438,-0.0690974071621894,-0.231092631816864,-0.388132095336914,compound,536279090,3,A2
130,0,292.0110778808594,336.9516296386719,446.7791442871094,-0.1982236802577972,-0.0966879427433013,-0.5266320109367371,compound,536279090,3,A2
140,0,269.94110107421875,384.7483825683594,580.43115234375,0.1689944714307785,-0.0041403849609196,0.0538085401058197,compound,536279090,3,A2
150,0,460.44232177734375,420.4471130371094,704.80712890625,0.2035987079143524,0.4303418099880218,0.3748945593833923,compound,536279090,3,A2
160,0,275.528076171875,340.2520446777344,437.4241027832031,-0.2662006914615631,0.0873681902885437,-0.2534159719944,compound,536279090,3,A2
170,0,519.5855712890625,371.2890625,510.3905334472656,-0.0088134249672293,0.2716840505599975,0.0454778373241424,compound,536279090,3,A2
180,0,166.82107543945312,296.5804748535156,515.6746215820312,0.000264852627879,-0.0433528795838356,-0.4101742506027221,compound,536279090,3,A2
190,0,405.5707702636719,344.2315979003906,568.076416015625,-0.174369066953659,0.005786991212517,-0.1161988750100135,compound,536279090,3,A2
200,0,186.5225524902344,320.8713073730469,440.0533752441406,-0.0917384028434753,0.0995059981942176,-0.0923667550086975,compound,536279090,3,A2
210,0,217.69119262695312,352.1689453125,753.9650268554688,0.3057427406311035,0.3916240036487579,0.3479853272438049,compound,536279090,3,A2
1,0,1559.3858642578125,2350.821533203125,4885.16455078125,-0.1796483695507049,-0.2324154078960418,0.9267430305480956,compound,536279090,4,A1
10,0,1335.8013916015625,2062.2490234375,4939.71337890625,-0.3651311993598938,-0.5205674171447754,0.9137006998062134,compound,536279090,4,A1
20,0,1075.3585205078125,1704.042236328125,4971.2236328125,-0.6619829535484314,-0.7717441916465759,0.9031144380569458,compound,536279090,4,A1
30,0,1224.70361328125,1173.0003662109375,4533.3466796875,-0.5860941410064697,-0.7938506603240967,0.8455628156661987,compound,536279090,4,A1
40,0,1444.5897216796875,846.3090209960938,4157.86865234375,-0.1480708718299865,-0.7648230791091919,0.475346028804779,compound,536279090,4,A1
50,0,1390.14990234375,628.3019409179688,3658.224365234375,0.2868611514568329,-0.8281221985816956,-0.2589906454086303,compound,536279090,4,A1
60,0,1358.614501953125,648.1749877929688,3210.66943359375,0.5217736959457397,-0.8067188858985901,-0.6009504795074463,compound,536279090,4,A1
70,0,1370.5499267578125,772.2915649414062,2677.307373046875,0.555514395236969,-0.7050833702087402,-0.7128894925117493,compound,536279090,4,A1
80,0,1364.6912841796875,648.651123046875,2203.29931640625,0.5958836674690247,-0.8203418850898743,-0.6411166787147522,compound,536279090,4,A1
90,0,1201.9940185546875,486.3532409667969,1844.55517578125,0.4753748774528503,-0.8215241432189941,-0.5575477480888367,compound,536279090,4,A1
100,0,1186.202880859375,420.40484619140625,1384.8546142578125,0.3153564929962158,-0.7745559215545654,-0.4825030863285064,compound,536279090,4,A1
110,0,1053.2972412109375,375.7189025878906,1223.445556640625,0.0445944108068943,-0.7244483232498169,-0.2708909809589386,compound,536279090,4,A1
120,0,888.1136474609375,431.7142028808594,938.8173217773438,-0.0124667575582861,-0.6756935119628906,-0.2597486078739166,compound,536279090,4,A1
130,0,756.6171264648438,449.3219299316406,827.8729248046875,-0.0167965926229953,-0.6442099213600159,-0.4235647022724151,compound,536279090,4,A1
140,0,596.0772705078125,537.8960571289062,748.6766357421875,0.3274007141590118,0.1821994185447693,0.0952994525432586,compound,536279090,4,A1
150,0,650.6759643554688,480.195556640625,922.6076049804688,-0.4442492723464966,-0.4157684743404388,-0.0913481637835502,compound,536279090,4,A1
160,0,509.5697937011719,452.1452026367187,532.1500244140625,-0.0785711929202079,-0.4441913068294525,-0.4831061363220215,compound,536279090,4,A1
170,0,583.98095703125,416.6624450683594,604.966552734375,-0.2515224814414978,-0.4657567739486694,-0.30746990442276,compound,536279090,4,A1
180,0,359.7398986816406,445.6737060546875,513.422607421875,0.019397847354412,-0.272595077753067,-0.6605095863342285,compound,536279090,4,A1
190,0,392.5028381347656,442.4053955078125,577.4220581054688,-0.0041229501366615,0.146141842007637,-0.3448536992073059,compound,536279090,4,A1
200,0,429.9247131347656,464.6793823242187,680.10009765625,-0.1612606942653656,-0.3199309706687927,0.1096445545554161,compound,536279090,4,A1
210,0,624.33203125,470.0970764160156,843.4552612304688,-0.2938921749591827,-0.3429143726825714,0.2001712769269943,compound,536279090,4,A1
220,0,251.8894805908203,513.4983520507812,400.4550476074219,-0.1658084392547607,-0.1791387945413589,-0.4262631237506866,compound,536279090,4,A1
230,0,303.58441162109375,419.1116027832031,543.243408203125,0.0658306628465652,0.0191651061177253,-0.2209251821041107,compound,536279090,4,A1
240,0,376.4451599121094,428.3717346191406,978.0828857421876,-0.2721717655658722,-0.3288929164409637,0.1065974980592727,compound,536279090,4,A1
250,0,311.9669494628906,365.7285461425781,472.7388610839844,-0.1645475327968597,-0.0244115348905324,-0.6325608491897583,compound,536279090,4,A1
260,0,341.9277648925781,522.613525390625,566.5997924804688,-0.3855099678039551,-0.2787282466888428,-0.2395067363977432,compound,536279090,4,A1
270,0,212.15003967285156,350.5108947753906,430.9832153320313,-0.0379929132759571,-0.1351102292537689,-0.7465665936470032,compound,536279090,4,A1
280,0,329.74951171875,392.2332153320313,417.8283386230469,-0.2063207775354385,0.0587731376290321,-0.5046185255050659,compound,536279090,4,A1
290,0,321.5451965332031,461.52191162109375,601.6964111328125,-0.2477788031101226,-0.3628930449485779,0.0545010864734649,compound,536279090,4,A1
1,0,1559.3858642578125,2350.821533203125,4885.16455078125,-0.1796483695507049,-0.2324154078960418,0.9267430305480956,compound,536279090,4,A2
10,0,1060.512451171875,1966.9820556640625,5065.16845703125,-0.3751472532749176,-0.4900349080562591,0.8565760850906372,compound,536279090,4,A2
20,0,658.7070922851562,1547.89990234375,4941.541015625,-0.7088690400123596,-0.5406607389450073,0.6724099516868591,compound,536279090,4,A2
30,0,569.1038208007812,1158.95556640625,3006.403564453125,-0.5323678255081177,-0.3074257373809814,0.3686728477478027,compound,536279090,4,A2
40,0,596.88818359375,824.8742065429688,1553.593994140625,-0.0201744120568037,0.1225036904215812,-0.209134966135025,compound,536279090,4,A2
50,0,468.556640625,625.0670166015625,1510.695068359375,0.2296797633171081,-0.138554111123085,-0.1355649977922439,compound,536279090,4,A2
60,0,444.0055541992187,468.2511291503906,1070.0970458984375,0.1224671527743339,-0.0771950557827949,-0.1655763983726501,compound,536279090,4,A2
70,0,309.4593811035156,309.22418212890625,830.2434692382812,-0.1535707116127014,-0.1275418996810913,0.0405429005622863,compound,536279090,4,A2
80,0,392.0256652832031,311.9174499511719,614.3136596679688,-0.057583462446928,-0.2844388484954834,-0.2712700366973877,compound,536279090,4,A2
90,0,322.3365173339844,294.53826904296875,644.3624877929688,-0.183754414319992,-0.4540157914161682,-0.068562664091587,compound,536279090,4,A2
100,0,320.7261047363281,269.4908752441406,520.081298828125,-0.130274698138237,-0.2944734692573547,-0.2900692820549011,compound,536279090,4,A2
110,0,330.7964782714844,278.4839782714844,528.473388671875,-0.151989609003067,-0.1323776394128799,-0.2275846004486084,compound,536279090,4,A2
120,0,315.4031982421875,273.3264465332031,442.2086486816406,-0.1850710213184356,-0.1235288307070732,-0.3655465245246887,compound,536279090,4,A2
130,0,413.8504943847656,303.577392578125,433.7947082519531,-0.0984623581171035,-0.4000549614429474,-0.3366042971611023,compound,536279090,4,A2
140,0,253.96014404296875,333.06915283203125,752.661376953125,0.0637171119451522,0.0581597276031971,0.1684898138046264,compound,536279090,4,A2
150,0,452.6619262695313,339.9648742675781,657.1314697265625,-0.2478652894496917,-0.2087655365467071,0.0755841359496116,compound,536279090,4,A2
160,0,228.01541137695312,258.4935302734375,429.0036315917969,-0.2322217673063278,-0.0394900999963283,-0.278189480304718,compound,536279090,4,A2
170,0,338.328857421875,248.7681121826172,413.9738159179687,-0.0357383340597152,-0.176572561264038,-0.1947594583034515,compound,536279090,4,A2
180,0,133.7071075439453,296.7420959472656,383.4035034179687,-0.2747188210487366,-0.442677766084671,0.0276241824030876,compound,536279090,4,A2
190,0,205.1789398193359,230.063720703125,527.9915161132812,-0.0969869196414947,0.2182739973068237,-0.0584994480013847,compound,536279090,4,A2
200,0,260.0721740722656,271.34820556640625,563.8505249023438,-0.2130019217729568,-0.1204954981803894,0.0608459450304508,compound,536279090,4,A2
210,0,334.0995788574219,234.1843109130859,766.8518676757812,-0.2018158286809921,-0.198965772986412,0.1342772543430328,compound,536279090,4,A2
220,0,213.3923187255859,307.4041748046875,713.9299926757812,0.1081532761454582,0.2897181510925293,0.4168536365032196,compound,536279090,4,A2
230,0,153.2032012939453,207.2769317626953,572.9393310546875,0.0848166570067405,0.2874413430690765,0.1516736000776291,compound,536279090,4,A2
1,0,1168.91015625,2292.741943359375,5122.40576171875,-0.1453018337488174,-0.2235091179609298,0.894731879234314,compound,536279090,5,A1
10,0,1143.96044921875,2068.84423828125,5329.880859375,-0.2761171758174896,-0.4616910517215729,0.8653329610824585,compound,536279090,5,A1
20,0,1172.6251220703125,1732.2396240234375,5101.76513671875,-0.5114303231239319,-0.7340488433837891,0.8576940894126892,compound,536279090,5,A1
30,0,1465.734619140625,1316.8929443359375,4944.40478515625,-0.3300428092479706,-0.7358980178833008,0.7133952975273132,compound,536279090,5,A1
40,0,1297.41259765625,901.886474609375,4574.5732421875,-0.1191445961594581,-0.8033690452575684,0.3313435912132263,compound,536279090,5,A1
50,0,1513.18359375,792.2706909179688,4178.05419921875,0.1954911947250366,-0.7994256615638733,-0.012486164458096,compound,536279090,5,A1
60,0,1661.0213623046875,890.0153198242188,3479.277587890625,0.5126250982284546,-0.7594480514526367,-0.5683272480964661,compound,536279090,5,A1
70,0,1464.28076171875,844.5130004882812,2908.127685546875,0.5556886196136475,-0.8100012540817261,-0.590803325176239,compound,536279090,5,A1
80,0,1401.6312255859375,805.7884521484375,2346.512451171875,0.4274050295352936,-0.8119881749153137,-0.6399396061897278,compound,536279090,5,A1
90,0,1134.1971435546875,636.1126098632812,1889.268310546875,0.4634102582931518,-0.7880212664604187,-0.6250704526901245,compound,536279090,5,A1
100,0,1217.318115234375,524.6180419921875,1605.6507568359375,0.329647034406662,-0.7875546216964722,-0.4822617173194885,compound,536279090,5,A1
110,0,912.09375,572.9475708007812,1222.8211669921875,0.2754607200622558,-0.7460160255432129,-0.4953160583972931,compound,536279090,5,A1
120,0,907.890869140625,509.7217712402344,1377.18017578125,-0.0996281430125236,-0.7806000113487244,-0.0584911927580833,compound,536279090,5,A1
130,0,927.6478881835938,424.1178588867187,1191.2142333984375,-0.0990811511874198,-0.6689688563346863,-0.1627866774797439,compound,536279090,5,A1
140,0,627.1681518554688,480.5486755371094,780.2091674804688,0.2036714851856231,-0.3345372974872589,-0.6178039908409119,compound,536279090,5,A1
150,0,548.9142456054688,510.379150390625,981.0184326171876,-0.1024565398693084,-0.6495705246925354,-0.391298234462738,compound,536279090,5,A1
160,0,548.4403686523438,609.0814208984375,586.9677124023438,0.1605908423662185,-0.3636303544044494,-0.412685751914978,compound,536279090,5,A1
170,0,504.4244384765625,546.0606689453125,541.496826171875,0.0361560136079788,-0.0992425605654716,-0.5172162652015686,compound,536279090,5,A1
180,0,500.8171997070313,393.0856323242187,729.8053588867188,-0.050930019468069,-0.1854109317064285,-0.3175120651721954,compound,536279090,5,A1
190,0,355.0240783691406,454.2491455078125,1150.152099609375,-0.3392790555953979,-0.2505859136581421,0.0741846039891243,compound,536279090,5,A1
200,0,601.8737182617188,495.08099365234375,1100.0589599609375,-0.4219540953636169,-0.331960529088974,0.117885410785675,compound,536279090,5,A1
210,0,423.1292724609375,526.6146850585938,586.6287841796875,-0.1606261283159256,-0.1038045883178711,-0.1874906718730926,compound,536279090,5,A1
220,0,278.1470642089844,448.7207946777344,454.4734802246094,0.1696410626173019,0.0324405245482921,-0.346556544303894,compound,536279090,5,A1
230,0,453.1323547363281,408.5213012695313,923.09814453125,-0.4247481524944305,0.1424438804388046,-0.3506022989749908,compound,536279090,5,A1
240,0,321.3039855957031,473.26611328125,684.1563720703125,-0.1471466571092605,0.4192752540111542,-0.4334109723567962,compound,536279090,5,A1
250,0,320.2511291503906,410.11572265625,1048.1959228515625,-0.0619877502322196,0.2252391725778579,-0.0932938978075981,compound,536279090,5,A1
260,0,269.1512145996094,394.0250244140625,503.1551513671875,-0.3744577467441559,-0.0154319116845726,-0.5247378349304199,compound,536279090,5,A1
270,0,265.1336975097656,457.9023132324219,598.7569580078125,-0.0303005035966634,-0.0380418263375759,-0.1135288029909133,compound,536279090,5,A1
280,0,201.85707092285156,451.01953125,723.0952758789062,-0.068394549190998,0.0584727972745895,-0.1559169739484787,compound,536279090,5,A1
290,0,273.2340087890625,505.7243957519531,803.2772216796875,-0.0076133753173053,0.1947894990444183,0.1598737835884094,compound,536279090,5,A1
300,0,346.0540771484375,432.7743225097656,1077.715087890625,-0.133745014667511,-0.1672843694686889,0.4669962227344513,compound,536279090,5,A1
310,0,200.2146453857422,375.3815307617187,833.1917724609375,-0.0317544229328632,0.2542992830276489,-0.2667924165725708,compound,536279090,5,A1
320,0,387.8473205566406,314.0087890625,731.475341796875,0.0015255850739777,0.3357545733451843,-0.0854834392666816,compound,536279090,5,A1
330,0,243.7442169189453,504.1241149902344,654.0533447265625,-0.2842938303947449,-0.4093037247657776,0.0182739570736885,compound,536279090,5,A1
340,0,292.79962158203125,538.0596313476562,1657.031005859375,0.1627675890922546,0.379703164100647,0.5501075983047485,compound,536279090,5,A1
350,0,206.9538116455078,381.5533142089844,468.8890075683594,-0.1357444673776626,-0.3387517631053924,0.0019093161681666,compound,536279090,5,A1
360,0,397.1912231445313,449.45166015625,915.7794189453124,0.1991319060325622,0.2826207876205444,0.3256186246871948,compound,536279090,5,A1
1,0,1168.91015625,2292.741943359375,5122.40576171875,-0.1453018337488174,-0.2235091179609298,0.894731879234314,compound,536279090,5,A2
10,0,658.0859375,1895.1573486328125,5456.12353515625,-0.2054790556430816,-0.4123907387256622,0.8491307497024536,compound,536279090,5,A2
20,0,466.3162536621094,1251.106201171875,5228.15087890625,-0.2934007048606872,-0.5198536515235901,0.7857289910316467,compound,536279090,5,A2
30,0,672.55126953125,842.2311401367188,4384.52783203125,0.3068023324012756,-0.2083374261856079,0.2771327793598175,compound,536279090,5,A2
40,0,601.6893920898438,611.4656372070312,2195.617919921875,0.0044378181919455,0.1853082627058029,-0.2793853282928467,compound,536279090,5,A2
50,0,568.788330078125,609.6126098632812,1553.3653564453125,0.243142545223236,0.1089218035340309,-0.3643012940883636,compound,536279090,5,A2
60,0,505.3976135253906,643.7266845703125,1366.158447265625,0.2425933480262756,-0.1508133709430694,-0.3678178787231445,compound,536279090,5,A2
70,0,498.7368469238281,505.3657531738281,954.834716796875,0.2025323361158371,-0.6554370522499084,-0.3204899132251739,compound,536279090,5,A2
80,0,556.2135009765625,334.28509521484375,768.5465698242188,-0.0103578520938754,-0.6695690751075745,-0.3004750311374664,compound,536279090,5,A2
90,0,434.25970458984375,324.713623046875,676.9548950195312,0.1329135000705719,-0.6455206871032715,-0.3817694187164306,compound,536279090,5,A2
100,0,318.3525695800781,311.6933898925781,579.1343383789062,0.2508633136749267,-0.5712919235229492,-0.4293003380298614,compound,536279090,5,A2
110,0,339.5648498535156,382.5915832519531,508.3269348144531,-0.0385136269032955,-0.4143319725990295,-0.3866812884807586,compound,536279090,5,A2
120,0,362.3073425292969,378.7003784179687,705.2618408203125,-0.0236328244209289,-0.5308092832565308,0.111375518143177,compound,536279090,5,A2
130,0,332.47369384765625,315.9892578125,772.4779663085938,-0.1282024830579757,-0.3279556334018707,0.2505894005298614,compound,536279090,5,A2
140,0,202.4572906494141,382.9876098632813,586.4071044921875,0.0625258088111877,-0.3237362802028656,-0.2528223097324371,compound,536279090,5,A2
150,0,222.8916778564453,345.17608642578125,455.1359558105469,-0.0381542071700096,-0.2752799093723297,-0.3544564247131347,compound,536279090,5,A2
1,0,1611.419921875,2285.027099609375,5225.22998046875,-0.1038439571857452,-0.2396396994590759,0.867958664894104,compound,2767143051,1,A1
10,0,1465.747802734375,1922.623046875,5168.3271484375,-0.4062201976776123,-0.5669788122177124,0.8420072197914124,compound,2767143051,1,A1
20,0,1262.0133056640625,1578.321044921875,5132.1015625,-0.4723849892616272,-0.7751765847206116,0.7710068821907043,compound,2767143051,1,A1
30,0,1484.3328857421875,1135.2447509765625,4727.36279296875,-0.3311206698417663,-0.8112761974334717,0.6427080035209656,compound,2767143051,1,A1
40,0,1765.942626953125,764.2855224609375,4220.28759765625,0.1258995682001114,-0.8056889772415161,0.1411506086587906,compound,2767143051,1,A1
50,0,1539.9356689453125,629.2522583007812,3866.607177734375,0.3486010730266571,-0.8492976427078247,-0.2880682051181793,compound,2767143051,1,A1
60,0,1614.0233154296875,738.3534545898438,3205.898681640625,0.6656925082206726,-0.8658060431480408,-0.640316903591156,compound,2767143051,1,A1
70,0,1428.2491455078125,725.5853881835938,2726.765380859375,0.5565276145935059,-0.8538516759872437,-0.6964906454086304,compound,2767143051,1,A1
80,0,1467.7283935546875,660.373291015625,2041.4134521484375,0.6935632228851318,-0.8166253566741943,-0.7696190476417542,compound,2767143051,1,A1
90,0,1219.3367919921875,538.5097045898438,1738.8154296875,0.5465385317802429,-0.8330275416374207,-0.6868040561676025,compound,2767143051,1,A1
100,0,1144.2352294921875,514.4443359375,1323.815185546875,0.3946310579776764,-0.7753377556800842,-0.602108895778656,compound,2767143051,1,A1
110,0,970.8051147460938,469.40374755859375,1404.748046875,-0.033632680773735,-0.7644020318984985,-0.1956548541784286,compound,2767143051,1,A1
120,0,741.4572143554688,487.4109191894531,1233.409912109375,0.0059076566249132,-0.7197137475013733,-0.3631594777107239,compound,2767143051,1,A1
130,0,791.79150390625,457.5698547363281,945.3742065429688,-0.093264028429985,-0.6254162788391113,-0.337666779756546,compound,2767143051,1,A1
140,0,659.1102294921875,479.608642578125,954.20654296875,-0.1785476356744766,-0.5029842257499695,-0.3453390300273895,compound,2767143051,1,A1
150,0,676.3136596679688,417.5679626464844,1014.7159423828124,-0.30852872133255,-0.3064666092395782,-0.1667462438344955,compound,2767143051,1,A1
160,0,563.33935546875,517.1450805664062,1235.5889892578125,-0.3402650058269501,-0.5231889486312866,0.0605307556688785,compound,2767143051,1,A1
170,0,479.0036315917969,494.8025817871094,730.4439697265625,-0.0548474192619323,-0.5826849937438965,-0.4393597841262817,compound,2767143051,1,A1
180,0,410.732421875,566.5252685546875,963.0929565429688,0.3308379054069519,0.3967488706111908,0.3095289766788482,compound,2767143051,1,A1
190,0,409.2659301757813,525.4498901367188,518.98583984375,0.0591091066598892,-0.1272762864828109,-0.1314448565244674,compound,2767143051,1,A1
200,0,463.1463317871094,481.32086181640625,696.4928588867188,-0.4528913795948028,-0.1941438317298889,-0.3664166033267975,compound,2767143051,1,A1
210,0,429.9759216308594,455.91546630859375,947.38623046875,-0.3403744995594024,-0.419698566198349,0.0980141684412956,compound,2767143051,1,A1
220,0,276.0154113769531,536.169189453125,507.0653991699219,0.2329890578985214,0.0992413088679313,-0.1615797132253646,compound,2767143051,1,A1
230,0,261.4111022949219,334.2364196777344,456.0253601074219,-0.1278278678655624,-0.289254754781723,-0.3632986843585968,compound,2767143051,1,A1
240,0,239.16116333007812,462.9398498535156,342.2393493652344,-0.1145695373415947,-0.1610801219940185,-0.6003053188323975,compound,2767143051,1,A1
250,0,453.0325622558594,328.1844482421875,927.3267211914062,-0.3914411962032318,0.0019797068089246,-0.0956168696284294,compound,2767143051,1,A1
260,0,290.1558837890625,378.2375793457031,680.2975463867188,0.0034204497933387,-0.3070264458656311,0.0166988968849182,compound,2767143051,1,A1
1,0,1611.419921875,2285.027099609375,5225.22998046875,-0.1038439571857452,-0.2396396994590759,0.867958664894104,compound,2767143051,1,A2
10,0,1025.392822265625,1784.1005859375,5249.72705078125,-0.3650712072849273,-0.5160496830940247,0.8045552372932434,compound,2767143051,1,A2
20,0,622.1936645507812,1307.5450439453125,4890.96923828125,-0.2292244285345077,-0.510572612285614,0.5984796285629272,compound,2767143051,1,A2
30,0,566.1405029296875,886.5296020507812,2835.190673828125,0.1690413057804107,-0.0802748873829841,0.2533174157142639,compound,2767143051,1,A2
40,0,354.6416931152344,1002.3707885742188,1884.813720703125,0.4927024841308594,-0.0276883468031883,-0.3864953517913818,compound,2767143051,1,A2
50,0,445.4393310546875,922.29638671875,1360.089599609375,0.1227698028087616,0.1145924255251884,-0.2907495200634002,compound,2767143051,1,A2
60,0,481.3572998046875,499.7025146484375,929.8823852539062,0.4210748374462127,-0.5746033191680908,-0.3305334746837616,compound,2767143051,1,A2
70,0,441.1237487792969,396.1650390625,793.179931640625,0.2504553496837616,-0.5075035691261292,-0.1982122063636779,compound,2767143051,1,A2
80,0,505.58642578125,318.5917053222656,699.4318237304688,0.249661386013031,-0.5595159530639648,-0.4440770447254181,compound,2767143051,1,A2
90,0,290.0677795410156,293.9159240722656,636.3367919921875,0.172221153974533,-0.5935040712356567,-0.3756136298179626,compound,2767143051,1,A2
100,0,364.7148132324219,292.9421081542969,548.7678833007812,0.2704013586044311,-0.3542634844779968,-0.3339986205101013,compound,2767143051,1,A2
110,0,240.7957000732422,302.85565185546875,629.8047485351562,-0.1392238587141037,-0.245019182562828,0.0177994109690189,compound,2767143051,1,A2
120,0,258.4324035644531,302.2383728027344,604.1776733398438,-0.034787718206644,-0.261158287525177,-0.1026689335703849,compound,2767143051,1,A2
130,0,246.02882385253903,253.0313415527344,520.4852905273438,-0.2137574702501297,-0.2139014601707458,0.1468292325735092,compound,2767143051,1,A2
140,0,235.37399291992188,249.86935424804688,528.9223022460938,-0.1544645130634308,-0.0282699130475521,-0.0215236134827137,compound,2767143051,1,A2
150,0,321.9556884765625,271.4444580078125,588.3915405273438,-0.0859854146838188,0.0774023011326789,0.3477447926998138,compound,2767143051,1,A2
160,0,318.49188232421875,386.5036926269531,844.3973999023438,-0.1580775082111358,-0.1040400490164756,0.5678879022598267,compound,2767143051,1,A2
170,0,275.03228759765625,269.9469909667969,432.7511596679687,-0.0293901916593313,-0.3164019584655761,-0.1084646806120872,compound,2767143051,1,A2
180,0,342.1873779296875,210.8404541015625,952.2763671875,0.0744997709989547,0.0893918946385383,0.1912466883659362,compound,2767143051,1,A2
190,0,277.94097900390625,287.5372314453125,464.9138793945313,0.1878822147846222,0.306285560131073,0.2501571774482727,compound,2767143051,1,A2
1,0,1693.5711669921875,2238.24169921875,5114.4150390625,-0.1461513787508011,-0.3345479965209961,0.8970494866371155,compound,2767143051,2,A1
10,0,1459.69482421875,2043.5439453125,5087.3212890625,-0.3044411838054657,-0.5189996361732483,0.8892426490783691,compound,2767143051,2,A1
20,0,1366.6859130859375,1563.75537109375,5063.99169921875,-0.5045729875564575,-0.7606657147407532,0.8423489928245544,compound,2767143051,2,A1
30,0,1538.9569091796875,1083.7703857421875,4758.56884765625,-0.3555761575698852,-0.8004727959632874,0.6986016035079956,compound,2767143051,2,A1
40,0,1688.90283203125,780.5196533203125,4344.9052734375,0.0128178996965289,-0.8345491886138916,0.2764511108398437,compound,2767143051,2,A1
50,0,1309.889892578125,727.51953125,4014.3330078125,0.3670897781848907,-0.8516385555267334,-0.3396759629249573,compound,2767143051,2,A1
60,0,1802.9490966796875,745.3904418945312,3297.814208984375,0.5538038015365601,-0.7894873023033142,-0.6139267683029175,compound,2767143051,2,A1
70,0,1568.332275390625,853.4923706054688,2806.85205078125,0.6288868188858032,-0.8580548763275146,-0.6806901097297668,compound,2767143051,2,A1
80,0,1283.9398193359375,713.036376953125,2242.446533203125,0.4966424703598022,-0.7857761979103088,-0.6690979599952698,compound,2767143051,2,A1
90,0,1109.6796875,545.00146484375,1772.095458984375,0.5315650701522827,-0.7662312388420105,-0.6558515429496765,compound,2767143051,2,A1
100,0,1257.8223876953125,394.8853759765625,1451.663330078125,0.3537916541099548,-0.8165208101272583,-0.4171500205993652,compound,2767143051,2,A1
