protocol,outer_seed,inner_fold,arm,column,best_epoch,epochs_run,runtime_seconds,per_task_batch_size,steps_per_epoch,trainable_parameters,total_parameters,V1_r2,V1_rmse,V1_mae,V2_r2,V2_rmse,V2_mae,combined_normalized_rmse,all_outputs_finite,Center_rmse,Width_rmse,Center_error_variance,Width_error_variance,Center_Width_error_covariance,inner_train_count,inner_validation_count,inner_train_ids_sha256,inner_validation_ids_sha256,scale_V1,scale_V2
row,536279090,3,A2,4g,73,153,211.9110524589778,278,1,139367,469252,0.7436217531232132,3.43888996662744,2.2115994387024487,0.8866947238729694,5.04230483335303,3.1752282474132683,0.3800266969070028,True,3.890697629816032,3.735169645869923,15.039367791506615,13.646085729811468,6.972580743094786,3330,416,5f0fbc143e13c77d15714729b0b2b4438de33b5c0ad776201ee6f4f0b5283d77,9827fcc7b736b9984f545771e97efee5e6503c32214cff5b868697d4c293db3d,7.879659034631744,16.076509553562957
row,536279090,3,A2,25g,73,153,211.9110524589778,278,1,139367,469252,0.2773127634196294,7.847249420015102,4.9402440041303635,0.6179123516272111,10.790157426587262,7.628839296102523,0.6751282520123086,True,7.398665071774196,11.706949309011351,54.71799217887032,136.66430530617396,27.517049135188607,262,64,e4225aea96f9c4d0288e0c73ea9d9a9b6cacc5f716e205f064080f73d8610a8a,89bf47f84c3863fd9e00a47af166180262dbebb540b548a9340aa15825ee167e,10.542769069064072,18.044442718780893
row,536279090,3,A2,40g,73,153,211.9110524589778,278,1,139367,469252,0.5193324694777386,18.030517486873865,10.259825455801826,0.6329998055384084,21.929148340283906,13.606191084725516,0.6253985931180263,True,19.370092983370096,10.543823159161349,370.558178191116,107.19854258381156,82.18899441494435,278,70,34afd35a3e4c1a866b3b1daf9c60577aab2599d38fc963a96b308de381cfae59,31c5ffe30fcc6ed31a0c5b8d73b2206b03d51951623d6870407eaf94ff759dc6,27.15068066135811,37.54032571099171
row,536279090,4,A1,4g,422,500,654.0488644170109,274,1,130615,460500,0.703241342611303,3.6998097458746297,2.4798680733514424,0.9301056591372464,3.9602722034301783,2.6123481122881937,0.3749333968482181,True,3.180894724824934,4.274614738217332,10.11108561006196,18.116066379153985,1.0306686624634571,3330,416,5f0fbc143e13c77d15714729b0b2b4438de33b5c0ad776201ee6f4f0b5283d77,9827fcc7b736b9984f545771e97efee5e6503c32214cff5b868697d4c293db3d,7.879659034631744,16.076509553562957
row,536279090,4,A1,25g,422,500,654.0488644170109,274,1,130615,460500,0.6472375265077351,6.767140334577906,4.722468423061684,0.5817494524419755,11.269441623688303,8.34916364951212,0.6498438746754108,True,8.440130365299666,7.787541544169475,69.4402424084013,55.13212035699551,37.45661454966098,265,61,c896824df5ba292c690c28ea1b488db222f83eea99b68e187934cd0bba744c0b,32572a49e1e7b5e05efbabb6de159fe3d5230df9640ef55a426f8f9bd35d74a3,10.033664840689044,18.05202909163905
row,536279090,4,A1,40g,422,500,654.0488644170109,274,1,130615,460500,0.6989172271391413,15.287482987539711,10.734035053768674,0.6420779964815495,23.969230386039403,17.253124587600293,0.6149898481267334,True,18.86181212526137,13.906489714952295,335.699481348473,184.85870235614823,157.32335565252006,274,74,8353ba7e1c60bec2a68e9a37da8d8703b845d29c83997aad9c6987cda84f1f67,8a34c4a4391a98c38ca296c49c504528081d6b84b4ebadcbed975447f39c8dac,26.691599646644388,36.621438877508176
row,536279090,4,A2,4g,309,389,450.10688704100903,274,1,139367,469252,0.7877915223184202,3.1286649597570286,1.8714807938574216,0.9144822270140384,4.380586112877581,2.695900619198114,0.3405148424639665,True,3.313975007794346,3.745188491431719,10.979135088412876,13.953554496133476,4.684997823367728,3330,416,5f0fbc143e13c77d15714729b0b2b4438de33b5c0ad776201ee6f4f0b5283d77,9827fcc7b736b9984f545771e97efee5e6503c32214cff5b868697d4c293db3d,7.879659034631744,16.076509553562957
row,536279090,4,A2,25g,309,389,450.10688704100903,274,1,139367,469252,0.6828367524834494,6.416606712784592,4.574132813000288,0.6318445935721282,10.573036474162878,7.788416265268796,0.6131933994060591,True,7.854393431823983,7.691417246095997,61.60361395633993,58.635853489992094,35.52232206061377,265,61,c896824df5ba292c690c28ea1b488db222f83eea99b68e187934cd0bba744c0b,32572a49e1e7b5e05efbabb6de159fe3d5230df9640ef55a426f8f9bd35d74a3,10.033664840689044,18.05202909163905
row,536279090,4,A2,40g,309,389,450.10688704100903,274,1,139367,469252,0.7262581728523291,14.576847626325383,10.550821407421216,0.6805431513303188,22.64466980934826,16.71943574338346,0.5833516970059459,True,18.006151337971534,12.395368932278576,319.1076469574038,152.02185646024537,147.26708236503146,274,74,8353ba7e1c60bec2a68e9a37da8d8703b845d29c83997aad9c6987cda84f1f67,8a34c4a4391a98c38ca296c49c504528081d6b84b4ebadcbed975447f39c8dac,26.691599646644388,36.621438877508176
row,536279090,5,A1,4g,388,468,327.42803241702495,280,1,130615,460500,0.705981215716867,3.6826905894382103,2.5390193895023705,0.9253961151567386,4.091520695537388,2.6905652470924912,0.3763000634839913,True,3.319232396659385,4.066483535803654,11.015317845002622,16.198212367217643,1.5632549863272946,3330,416,5f0fbc143e13c77d15714729b0b2b4438de33b5c0ad776201ee6f4f0b5283d77,9827fcc7b736b9984f545771e97efee5e6503c32214cff5b868697d4c293db3d,7.879659034631744,16.076509553562957
row,536279090,5,A1,25g,388,468,327.42803241702495,280,1,130615,460500,0.6650418925571592,5.870535364476547,4.332302856445312,0.7800130451474954,9.572949267855856,7.073150276070209,0.5615390757538593,True,7.221312946383362,6.604516910615619,47.187206379854686,36.2613592586227,22.547709962381965,259,67,f31b28d15c5fbc8db1f217c464892839b73c9fddfbb4fc30daaf7fe624632d1a,1adc0981e9bcc58855bdad44f846efe2b581a010ddc48794ebe892da8d0e5435,10.33889252642948,17.242453849645624
row,536279090,5,A1,40g,388,468,327.42803241702495,280,1,130615,460500,0.5604357757598654,19.214189576037143,12.880673032648426,0.7540674943804009,19.2053755704486,12.95524450189927,0.631839379801021,True,17.913032393679547,13.87646012438712,262.1474886389274,170.11571505408835,-36.47233773831744,280,68,80a42a4da98dbe2bfadff3b114d3773dbb5685f6158ae72b8d86956856a74d80,11abb7c2b7a851b82ad9a36aa4fdc6fb97032129ecd5cf167c38cfd75b422186,26.408930962201524,37.02303330696613
row,536279090,5,A2,4g,379,459,238.10790066601476,280,1,139367,469252,0.8024669255891747,3.018544654046865,1.7800045496836685,0.9253403741600228,4.093048919286907,2.506047566212141,0.3252467960956295,True,3.1753131542392627,3.3762209729758004,10.051328211604217,11.307777042042051,3.874102522056754,3330,416,5f0fbc143e13c77d15714729b0b2b4438de33b5c0ad776201ee6f4f0b5283d77,9827fcc7b736b9984f545771e97efee5e6503c32214cff5b868697d4c293db3d,7.879659034631744,16.076509553562957
row,536279090,5,A2,25g,379,459,238.10790066601476,280,1,139367,469252,0.7613232000949389,4.955500961634532,3.613213391090507,0.8629141797357345,7.556898008921673,5.970545708955223,0.4592482880586918,True,5.738951348872071,5.620066214656905,32.46649340070582,28.407945910312993,15.054069846340992,259,67,f31b28d15c5fbc8db1f217c464892839b73c9fddfbb4fc30daaf7fe624632d1a,1adc0981e9bcc58855bdad44f846efe2b581a010ddc48794ebe892da8d0e5435,10.33889252642948,17.242453849645624
row,536279090,5,A2,40g,379,459,238.10790066601476,280,1,139367,469252,0.5806909892860026,18.766271699980287,12.27754306793213,0.784985743024989,17.957607130904986,13.289495883268469,0.6083664921504188,True,17.246750715697246,12.62915570310254,279.93362365982057,145.31116556376887,-30.611430401319467,280,68,80a42a4da98dbe2bfadff3b114d3773dbb5685f6158ae72b8d86956856a74d80,11abb7c2b7a851b82ad9a36aa4fdc6fb97032129ecd5cf167c38cfd75b422186,26.408930962201524,37.02303330696613
row,2767143051,1,A1,4g,262,342,457.9406694159843,294,1,130615,460500,0.6963979823011154,3.7422260708110335,2.5132407027321793,0.8774507708655311,5.24395942402604,3.372095631620823,0.4074000675550142,True,3.987286560502027,4.40600911818601,15.785736986131427,18.255020501944184,6.386159060325971,3330,416,5f0fbc143e13c77d15714729b0b2b4438de33b5c0ad776201ee6f4f0b5283d77,9827fcc7b736b9984f545771e97efee5e6503c32214cff5b868697d4c293db3d,7.879659034631744,16.076509553562957
row,2767143051,1,A1,25g,262,342,457.9406694159843,294,1,130615,460500,0.5776791506032928,6.825989267170677,4.903789860094097,0.5659425596476982,12.758044335080124,8.941044391041071,0.7202930935829459,True,8.228244404832495,12.161727900268524,61.6002086069448,143.23872376087132,52.748428244788336,249,71,5348dab9f495a3f38b3eeba892f0a67784ae9da03f15ed5a65cf2def45342fc6,4a5a2e75aca7d06f4c8d416a699efda59c2313ada1e02d606fd545d54e7c087d,9.556863565333128,17.566144743745195
row,2767143051,1,A1,40g,262,342,457.9406694159843,294,1,130615,460500,0.661379124104877,14.963071979861631,9.367010800288272,0.7340030920938863,18.131164021521297,10.85414032569298,0.504420636119927,True,15.836696509324389,10.102546133815387,244.00399036506545,96.41689348731084,46.228781262232815,294,65,08837c259827c15a97ebeb394ba3893b8a25d6696c2c78f0de7c6ab69a38e394,3e6a184197e4b396dcf43a5b82e8ca10748e27a0c3c83b6801fcbce8ec16df9f,27.768245182210013,38.78689073466612
row,2767143051,1,A2,4g,126,206,287.1161846249597,294,1,139367,469252,0.7600471042438632,3.326907230948653,1.9978748684777663,0.8805207963264583,5.177858649087505,3.1247633930811523,0.3754984447265024,True,3.936843738842631,3.709731705970086,15.324854311067016,13.5416963122589,7.6751830244468255,3330,416,5f0fbc143e13c77d15714729b0b2b4438de33b5c0ad776201ee6f4f0b5283d77,9827fcc7b736b9984f545771e97efee5e6503c32214cff5b868697d4c293db3d,7.879659034631744,16.076509553562957
row,2767143051,1,A2,25g,126,206,287.1161846249597,294,1,139367,469252,0.5869695363809979,6.750491305695894,4.794544373095874,0.6086874796537196,12.113576222060274,8.433832415728501,0.6980242365620594,True,7.912814560605724,11.582969672313917,62.56428962412655,133.87124531795772,50.46559029553971,249,71,5348dab9f495a3f38b3eeba892f0a67784ae9da03f15ed5a65cf2def45342fc6,4a5a2e75aca7d06f4c8d416a699efda59c2313ada1e02d606fd545d54e7c087d,9.556863565333128,17.566144743745195
row,2767143051,1,A2,40g,126,206,287.1161846249597,294,1,139367,469252,0.6343455873179393,15.54888709920008,10.477226198636568,0.7330966445528473,18.162030867835828,12.06950978205754,0.5161424635642229,True,16.268093569413782,9.200599817564932,254.17282518983131,84.62550835493145,43.528542988418536,294,65,08837c259827c15a97ebeb394ba3893b8a25d6696c2c78f0de7c6ab69a38e394,3e6a184197e4b396dcf43a5b82e8ca10748e27a0c3c83b6801fcbce8ec16df9f,27.768245182210013,38.78689073466612
