epoch,step,grad_norm_4g,grad_norm_25g,grad_norm_40g,cos_4g_25g,cos_4g_40g,cos_25g_40g,protocol,outer_seed,inner_fold,arm
250,0,402.9138488769531,431.1109619140625,700.9786987304688,-0.3335485756397247,-0.3128956258296966,-0.0994273647665977,row,1425370602,2,A1
260,0,405.9553833007813,375.7120666503906,904.9011840820312,-0.3640935122966766,-0.0134594338014721,-0.135186955332756,row,1425370602,2,A1
270,0,182.76161193847656,397.1531372070313,588.3452758789062,0.3056254684925079,0.1134946048259735,-0.2327170222997665,row,1425370602,2,A1
280,0,273.4006652832031,443.8929443359375,996.2619018554688,-0.4181695282459259,-0.2870863974094391,0.2225139439105987,row,1425370602,2,A1
290,0,204.5172882080078,350.2861022949219,574.37353515625,0.3375127613544464,0.0004420886689331,-0.3172143995761871,row,1425370602,2,A1
300,0,189.1230926513672,361.6750793457031,724.43505859375,-0.1683615297079086,-0.2596595883369446,-0.1198811903595924,row,1425370602,2,A1
310,0,298.8737487792969,384.1536560058594,824.826904296875,-0.1557764112949371,-0.1265126764774322,-0.1179561465978622,row,1425370602,2,A1
320,0,215.42713928222656,370.3757934570313,869.3549194335938,0.0925463065505027,0.3295176923274994,0.0277865529060363,row,1425370602,2,A1
330,0,226.2882080078125,383.8407897949219,393.1061706542969,-0.2221618443727493,0.0320627838373184,-0.7890847325325012,row,1425370602,2,A1
340,0,268.8099670410156,480.60992431640625,1267.1417236328125,-0.1832445859909057,-0.262559711933136,0.4401101171970367,row,1425370602,2,A1
350,0,243.25389099121097,384.4228515625,765.7533569335938,0.1830304116010666,0.4222455024719238,0.2641250789165497,row,1425370602,2,A1
360,0,172.33364868164062,407.217529296875,568.8274536132812,-0.1305526047945022,-0.2501903474330902,-0.0018154223216697,row,1425370602,2,A1
370,0,321.88018798828125,383.3897399902344,765.1196899414062,-0.1473917961120605,-0.2454135715961456,0.1697625964879989,row,1425370602,2,A1
380,0,174.306396484375,290.00177001953125,508.34234619140625,-0.169173777103424,-0.129735067486763,-0.4949592351913452,row,1425370602,2,A1
390,0,222.4937744140625,363.48236083984375,994.3286743164062,0.2751865088939667,0.2935104966163635,0.357926994562149,row,1425370602,2,A1
400,0,255.93255615234375,426.7418212890625,807.7579956054688,-0.2213829457759857,-0.2393559664487838,0.1616666764020919,row,1425370602,2,A1
410,0,188.98519897460935,260.6329040527344,552.877197265625,-0.2558664083480835,-0.0649465471506118,-0.447698026895523,row,1425370602,2,A1
420,0,198.47183227539065,261.93170166015625,677.9124755859375,0.0452565625309944,-0.0141498213633894,-0.0275779440999031,row,1425370602,2,A1
430,0,251.3681640625,274.5269470214844,812.5540161132812,0.3229769170284271,0.2378479391336441,0.1144274100661277,row,1425370602,2,A1
440,0,487.4026184082031,266.68060302734375,606.1063842773438,-0.0570107661187648,-0.0573863759636879,-0.1477886289358139,row,1425370602,2,A1
450,0,286.6277160644531,555.9454345703125,2218.873291015625,0.3855754137039184,0.4634812176227569,0.6971649527549744,row,1425370602,2,A1
460,0,208.63047790527344,277.531982421875,700.018310546875,-0.0994064584374427,-0.0406514070928096,0.0717797726392746,row,1425370602,2,A1
470,0,224.35006713867188,332.18023681640625,722.639404296875,0.0623250715434551,0.0120146851986646,0.1490035951137542,row,1425370602,2,A1
480,0,148.83815002441406,256.3982849121094,378.3586120605469,0.0547632910311222,-0.0694114938378334,-0.4689934551715851,row,1425370602,2,A1
490,0,176.3538055419922,364.2378234863281,896.7705688476562,-0.0170181021094322,-0.0380415543913841,0.4439229667186737,row,1425370602,2,A1
500,0,156.65692138671875,289.8192443847656,571.4493408203125,-0.0177234839648008,-0.1626959443092346,-0.0817902013659477,row,1425370602,2,A1
1,0,1650.5460205078125,2205.818115234375,4980.5888671875,-0.1713888198137283,-0.3359894454479217,0.9102098345756532,row,1425370602,2,A2
10,0,654.9452514648438,2040.8411865234375,5428.712890625,-0.2585936784744262,-0.4377120733261108,0.8868714570999146,row,1425370602,2,A2
20,0,618.4144287109375,1519.4140625,5158.453125,-0.1693104803562164,-0.4214203655719757,0.7359575629234314,row,1425370602,2,A2
30,0,490.3501281738281,1149.769287109375,3903.04296875,0.1762994974851608,-0.0754396468400955,0.405312567949295,row,1425370602,2,A2
40,0,880.5784912109375,974.7096557617188,1937.199462890625,0.0506201311945915,0.3388843536376953,-0.106557473540306,row,1425370602,2,A2
50,0,541.8359375,885.0874633789062,1655.8115234375,0.1151206120848655,0.109538048505783,-0.415572315454483,row,1425370602,2,A2
60,0,392.0346374511719,808.3096923828125,1085.4354248046875,0.1771197319030761,-0.1368074566125869,-0.4919509291648865,row,1425370602,2,A2
70,0,429.044677734375,548.508056640625,1011.3856811523438,0.400465726852417,-0.6338420510292053,-0.4890219271183014,row,1425370602,2,A2
80,0,494.7527770996094,401.09222412109375,898.2848510742188,0.3963977396488189,-0.643353283405304,-0.5223045349121094,row,1425370602,2,A2
90,0,367.5798034667969,369.8662414550781,701.6625366210938,0.1431641578674316,-0.36235111951828,-0.625842809677124,row,1425370602,2,A2
100,0,249.77635192871097,356.4577941894531,630.3849487304688,0.2617239952087402,-0.4401716291904449,-0.5760368704795837,row,1425370602,2,A2
110,0,363.095947265625,338.0793762207031,563.01611328125,0.4789827466011047,-0.6319785714149475,-0.5513858199119568,row,1425370602,2,A2
120,0,310.3821105957031,335.5638122558594,549.4720458984375,0.5142950415611267,-0.2126413136720657,-0.3311483860015869,row,1425370602,2,A2
130,0,238.17486572265625,274.40545654296875,495.026611328125,0.2236379384994506,-0.5946573615074158,-0.5240717530250549,row,1425370602,2,A2
140,0,309.7268371582031,300.254638671875,441.8385314941406,0.4664704501628876,-0.2523918151855469,-0.2750298380851745,row,1425370602,2,A2
1,0,1675.690185546875,2322.38671875,5037.5009765625,-0.144037663936615,-0.3109634518623352,0.8974971771240234,row,1425370602,3,A1
10,0,1482.4217529296875,2065.20556640625,5115.908203125,-0.3100770711898803,-0.4912513494491577,0.8877846598625183,row,1425370602,3,A1
20,0,1470.3848876953125,1576.3912353515625,4948.92724609375,-0.3878418207168579,-0.695387065410614,0.8191894292831421,row,1425370602,3,A1
30,0,1392.18115234375,1172.1845703125,4656.35888671875,-0.4063432514667511,-0.8320496082305908,0.718727171421051,row,1425370602,3,A1
40,0,1583.55224609375,802.96533203125,4258.38818359375,0.1027953326702117,-0.8291832804679871,0.1847740560770034,row,1425370602,3,A1
50,0,1507.4140625,725.8743286132812,3843.9521484375,0.5366144776344299,-0.7935671806335449,-0.4203890264034271,row,1425370602,3,A1
60,0,1412.5682373046875,788.1984252929688,3304.12353515625,0.6405962705612183,-0.8482853770256042,-0.6393468976020813,row,1425370602,3,A1
70,0,1398.903564453125,895.6432495117188,2619.442626953125,0.6055323481559753,-0.8230041265487671,-0.7442513704299927,row,1425370602,3,A1
80,0,1411.950439453125,803.150634765625,2035.9365234375,0.6135229468345642,-0.8226652145385742,-0.724367618560791,row,1425370602,3,A1
90,0,1185.3065185546875,516.3143310546875,1727.37158203125,0.5585092306137085,-0.7883886098861694,-0.6629041433334351,row,1425370602,3,A1
100,0,1115.641357421875,459.3880004882813,1365.41845703125,0.361806571483612,-0.8263258934020996,-0.4631713926792145,row,1425370602,3,A1
110,0,905.298828125,425.7279357910156,1381.0302734375,-0.0231751818209886,-0.7988646626472473,-0.1231249496340751,row,1425370602,3,A1
120,0,762.2153930664062,421.1105651855469,879.0738525390625,0.0177119467407464,-0.5225372910499573,-0.5022013187408447,row,1425370602,3,A1
130,0,766.2850952148438,371.5207824707031,695.75341796875,0.1153166890144348,-0.4214265346527099,-0.5593580603599548,row,1425370602,3,A1
140,0,522.4986572265625,369.7601013183594,756.4841918945312,-0.0154876662418246,-0.5263350009918213,-0.3751278221607208,row,1425370602,3,A1
150,0,588.1304321289062,470.2872924804687,865.8386840820312,-0.1966292113065719,-0.6702501773834229,0.0029072146862745,row,1425370602,3,A1
160,0,593.4937133789062,431.6089172363281,620.7474365234375,-0.1726411134004593,-0.4255882203578949,-0.3853595852851867,row,1425370602,3,A1
170,0,495.4412231445313,387.0755310058594,656.9988403320312,0.0109986374154686,-0.0859191790223121,-0.6674008369445801,row,1425370602,3,A1
180,0,387.54986572265625,430.969970703125,1024.24169921875,-0.2144355028867721,-0.5221448540687561,0.024719538167119,row,1425370602,3,A1
190,0,381.4337768554687,429.1911315917969,688.4642944335938,0.1164659410715103,0.2217417359352111,0.097647912800312,row,1425370602,3,A1
200,0,312.7723083496094,370.0198974609375,466.27532958984375,0.0125552956014871,0.1877934783697128,-0.6151874661445618,row,1425370602,3,A1
210,0,257.3348083496094,391.33203125,384.2272338867187,0.0030891331844031,-0.1818055212497711,-0.561730682849884,row,1425370602,3,A1
220,0,316.6197204589844,408.8126220703125,719.9461059570312,-0.2394585311412811,-0.2726995944976806,-0.0813093334436416,row,1425370602,3,A1
230,0,274.4560241699219,295.778076171875,531.2633056640625,0.0857143700122833,0.0475886799395084,-0.6736961603164673,row,1425370602,3,A1
240,0,297.97967529296875,330.8065185546875,772.70556640625,0.1388058066368103,0.2006104588508606,-0.1613648980855941,row,1425370602,3,A1
250,0,254.90350341796875,348.3619384765625,509.9670715332031,0.050120111554861,0.2900375425815582,-0.2062481343746185,row,1425370602,3,A1
260,0,281.8313293457031,365.4388732910156,514.2996215820312,-0.1707748919725418,-0.3772406280040741,-0.1428869515657425,row,1425370602,3,A1
270,0,194.0510101318359,481.6090087890625,685.6004638671875,0.0385377220809459,0.0763292238116264,0.2859892249107361,row,1425370602,3,A1
280,0,205.51808166503903,517.4497680664062,468.626953125,-0.0183694139122962,-0.1183157339692115,0.2241923063993454,row,1425370602,3,A1
290,0,212.64114379882812,398.1353759765625,621.61962890625,0.028673080727458,0.3284946084022522,0.0480446256697177,row,1425370602,3,A1
300,0,289.2478942871094,515.260986328125,947.4490356445312,-0.0070683294907212,0.2577044367790222,0.3286308050155639,row,1425370602,3,A1
310,0,241.31735229492188,360.16943359375,484.4390869140625,-0.0065884953364729,-0.2574351727962494,-0.2032741159200668,row,1425370602,3,A1
320,0,402.6186828613281,418.99713134765625,962.1707763671876,-0.0062470287084579,0.017778430134058,0.4155412018299103,row,1425370602,3,A1
330,0,175.2993621826172,429.2370910644531,971.7410278320312,0.0021213262807577,0.0579045563936233,0.4319254159927368,row,1425370602,3,A1
340,0,143.3956298828125,292.7506408691406,638.0197143554688,0.0542665459215641,-0.1484559476375579,-0.0887108519673347,row,1425370602,3,A1
350,0,289.5111999511719,555.9984741210938,2253.002197265625,0.4464626610279083,0.4588856697082519,0.7276738286018372,row,1425370602,3,A1
360,0,239.5606231689453,245.97259521484375,574.1178588867188,0.0321679040789604,-0.0892896130681037,-0.5853306651115417,row,1425370602,3,A1
370,0,385.9499816894531,349.2325744628906,911.6863403320312,-0.1350812315940857,0.0032663510646671,0.1027842015027999,row,1425370602,3,A1
380,0,159.9654083251953,281.01904296875,1033.3448486328125,0.1924961507320404,0.3692310750484466,0.0287733729928731,row,1425370602,3,A1
390,0,136.25865173339844,253.7039337158203,868.4615478515625,0.068753495812416,0.1962791532278061,0.0702614039182663,row,1425370602,3,A1
1,0,1675.690185546875,2322.38671875,5037.5009765625,-0.144037663936615,-0.3109634518623352,0.8974971771240234,row,1425370602,3,A2
10,0,960.8458862304688,1928.8291015625,5258.109375,-0.2553427815437317,-0.4240814447402954,0.8475857973098755,row,1425370602,3,A2
20,0,577.474853515625,1303.31689453125,4904.94775390625,-0.1670932322740554,-0.3923393189907074,0.6386675834655762,row,1425370602,3,A2
30,0,757.242431640625,977.3515625,3079.4580078125,0.0387432985007762,-0.0060216397978365,0.3132224082946777,row,1425370602,3,A2
40,0,470.6714172363281,673.4573974609375,1586.7176513671875,0.4105132520198822,0.183010071516037,-0.2102198898792266,row,1425370602,3,A2
50,0,636.2352905273438,558.5294799804688,1269.865234375,0.0486465953290462,0.2960645854473114,0.0458037070930004,row,1425370602,3,A2
60,0,302.1121826171875,495.8188171386719,688.1436767578125,0.3349153697490692,-0.3965438604354858,-0.1801930665969848,row,1425370602,3,A2
70,0,501.1714172363281,274.6928405761719,719.473388671875,0.0490748323500156,-0.554513692855835,-0.1523782312870025,row,1425370602,3,A2
80,0,468.75048828125,279.7161865234375,595.0388793945312,0.3537929058074951,-0.2997210025787353,-0.2019517123699188,row,1425370602,3,A2
90,0,224.9013671875,228.35183715820312,549.5054931640625,-0.0234129317104816,-0.4072140455245971,-0.1217596530914306,row,1425370602,3,A2
100,0,326.0850524902344,224.9564666748047,411.6318664550781,0.1883381307125091,-0.3153988420963287,-0.2499962002038955,row,1425370602,3,A2
110,0,245.1277008056641,248.05352783203125,639.5928344726562,0.1579850912094116,-0.1634146869182586,0.0956615731120109,row,1425370602,3,A2
120,0,250.03219604492188,187.6237030029297,368.5853576660156,0.0570614039897918,-0.2820180058479309,-0.3333736062049866,row,1425370602,3,A2
130,0,166.5350799560547,194.35891723632812,590.2284545898438,0.0665461793541908,-0.1145878508687019,0.1860299408435821,row,1425370602,3,A2
140,0,197.497314453125,174.47711181640625,313.24810791015625,0.1144408658146858,-0.1678301841020584,-0.2587455213069916,row,1425370602,3,A2
150,0,182.46173095703125,198.01898193359375,371.41802978515625,0.1073821857571601,-0.3260274827480316,-0.0528662651777267,row,1425370602,3,A2
160,0,210.0417327880859,210.7015380859375,347.6055908203125,-0.0242707189172506,-0.1779112815856933,-0.1390852779150009,row,1425370602,3,A2
170,0,323.7001037597656,203.8817138671875,409.3006896972656,0.273803174495697,0.1544857919216156,0.2495941072702407,row,1425370602,3,A2
180,0,160.49026489257812,215.1194305419922,660.1016235351562,0.0959074944257736,-0.0653513222932815,0.3875327408313751,row,1425370602,3,A2
190,0,182.312744140625,156.2777557373047,580.5903930664062,0.1512044668197631,0.1728503406047821,0.2526305913925171,row,1425370602,3,A2
200,0,240.2638702392578,170.78863525390625,443.8995056152344,-0.0754599496722221,-0.1033762469887733,0.0333339907228946,row,1425370602,3,A2
1,0,1606.260498046875,2301.22412109375,5167.0478515625,-0.1599777191877365,-0.3232627213001251,0.9088605642318726,row,1425370602,4,A1
10,0,1287.3516845703125,2095.98291015625,5201.41748046875,-0.302609384059906,-0.5146430730819702,0.9035564064979552,row,1425370602,4,A1
20,0,1261.0767822265625,1691.5179443359375,5199.2705078125,-0.4621014297008514,-0.7260863780975342,0.8609086275100708,row,1425370602,4,A1
30,0,1561.007568359375,1182.712158203125,4852.8046875,-0.2770624458789825,-0.8021393418312073,0.6633164882659912,row,1425370602,4,A1
40,0,1494.569580078125,903.2853393554688,4492.26953125,0.1139016821980476,-0.8299346566200256,0.1740790605545044,row,1425370602,4,A1
50,0,1683.7862548828125,848.8678588867188,4017.7099609375,0.5394490957260132,-0.8419791460037231,-0.3835192918777466,row,1425370602,4,A1
60,0,1504.877685546875,906.1647338867188,3579.887451171875,0.6498233675956726,-0.8412228226661682,-0.6862571239471436,row,1425370602,4,A1
70,0,1448.4658203125,860.7418823242188,3120.856201171875,0.7151148319244385,-0.8586941361427307,-0.7244970202445984,row,1425370602,4,A1
80,0,1401.4578857421875,884.142578125,2377.770263671875,0.7210915684700012,-0.8491238951683044,-0.7521312236785889,row,1425370602,4,A1
90,0,1202.2525634765625,696.173583984375,1888.678466796875,0.6388617157936096,-0.8243923783302307,-0.7126888632774353,row,1425370602,4,A1
100,0,980.8002319335938,508.7624816894531,1904.7889404296875,0.1563144773244857,-0.7028738260269165,-0.4772714078426361,row,1425370602,4,A1
110,0,964.4775390625,504.63287353515625,1338.1622314453125,0.2402188181877136,-0.7266570925712585,-0.5185339450836182,row,1425370602,4,A1
120,0,949.315185546875,487.0293273925781,1290.5711669921875,-0.0093298377469182,-0.6697428226470947,-0.3827351331710815,row,1425370602,4,A1
130,0,807.388671875,546.453857421875,822.2689819335938,0.1702123582363128,-0.5771523118019104,-0.6770077347755432,row,1425370602,4,A1
140,0,674.0185546875,503.1243896484375,952.4000854492188,-0.0104308081790804,-0.6275744438171387,-0.4501894414424896,row,1425370602,4,A1
150,0,598.5814208984375,469.781005859375,1016.5013427734376,0.1040296033024787,-0.7400949001312256,-0.381359189748764,row,1425370602,4,A1
160,0,683.2915649414062,504.0027465820313,731.8882446289062,0.2922046184539795,-0.3751222789287567,-0.5674949288368225,row,1425370602,4,A1
170,0,513.50830078125,511.4213562011719,762.2343139648438,-0.2426875382661819,-0.4817083179950714,-0.3709454536437988,row,1425370602,4,A1
180,0,433.0584716796875,489.0991516113281,612.705322265625,0.0184760633856058,0.1657194644212722,-0.5757802128791809,row,1425370602,4,A1
190,0,520.8851318359375,427.85504150390625,1273.8983154296875,-0.3350328505039215,-0.1819464713335037,-0.1661142706871032,row,1425370602,4,A1
200,0,307.5352783203125,564.0224609375,780.615234375,-0.0601497255265712,-0.5064119696617126,-0.3818191885948181,row,1425370602,4,A1
210,0,352.135498046875,573.2303466796875,568.8611450195312,-0.0190506186336278,-0.4726842939853668,-0.1383846849203109,row,1425370602,4,A1
220,0,404.3928527832031,618.5552978515625,682.0885009765625,-0.3727887570858001,-0.1771166026592254,-0.6042407155036926,row,1425370602,4,A1
230,0,236.19070434570312,538.0238037109375,527.6547241210938,-0.1276251971721649,0.0947664529085159,-0.2797179818153381,row,1425370602,4,A1
240,0,326.7803955078125,424.7736206054687,859.9109497070312,-0.1926402151584625,-0.0504307113587856,-0.4150849282741546,row,1425370602,4,A1
250,0,254.4595489501953,420.7911071777344,1035.6463623046875,0.3338527977466583,0.2986816763877868,-0.1105342209339141,row,1425370602,4,A1
260,0,296.1731872558594,555.0223999023438,1384.362548828125,-0.2088667452335357,-0.1955165863037109,0.2996304035186767,row,1425370602,4,A1
270,0,265.9927673339844,460.3023681640625,687.5891723632812,0.049866534769535,-0.3550701737403869,-0.3239794969558716,row,1425370602,4,A1
280,0,482.548828125,438.9781188964844,1207.09765625,-0.3693955838680267,-0.1402597427368164,-0.006797581911087,row,1425370602,4,A1
290,0,229.07110595703125,412.4051513671875,609.2332153320312,-0.0394429303705692,0.3407903611660003,-0.4347564876079559,row,1425370602,4,A1
300,0,207.17739868164065,559.577392578125,639.9172973632812,-0.029821379110217,-0.3797550797462463,0.2330884933471679,row,1425370602,4,A1
310,0,234.60089111328125,486.3728332519531,381.7112731933594,-0.0248165000230073,0.0736269205808639,-0.4959534406661987,row,1425370602,4,A1
320,0,221.29916381835935,469.4377746582031,1174.3717041015625,0.0860655084252357,0.1480702310800552,0.3176958560943603,row,1425370602,4,A1
330,0,219.27117919921875,395.2568054199219,907.4943237304688,0.3376897275447845,0.1367803364992141,-0.0738029554486274,row,1425370602,4,A1
340,0,170.39004516601562,468.22418212890625,988.33251953125,-0.0265207700431346,0.0123183606192469,0.1681953817605972,row,1425370602,4,A1
350,0,182.6344757080078,509.0086669921875,498.8807678222656,0.2438392341136932,0.1498615741729736,-0.1276654303073883,row,1425370602,4,A1
360,0,394.852294921875,556.3994750976562,1329.43896484375,-0.008702733553946,0.1448864787817001,0.5441291928291321,row,1425370602,4,A1
370,0,183.40579223632812,394.6678466796875,523.1408081054688,-0.1390426754951477,-0.3863190114498138,0.0109414616599679,row,1425370602,4,A1
380,0,181.32522583007812,621.0164794921875,1070.491943359375,0.1379333734512329,0.1819280385971069,0.5929040312767029,row,1425370602,4,A1
390,0,241.6657257080078,390.1755065917969,1331.4632568359375,0.1696340441703796,0.2471810132265091,0.1435851156711578,row,1425370602,4,A1
400,0,159.96144104003906,580.8187866210938,1135.281005859375,-0.2013902813196182,-0.274833470582962,0.5584186911582947,row,1425370602,4,A1
410,0,199.2764129638672,385.2958068847656,987.2664184570312,0.026017241179943,0.2518420815467834,-0.12086021900177,row,1425370602,4,A1
420,0,189.1493225097656,522.9630126953125,927.0421142578124,-0.0641227662563324,-0.0599074140191078,0.1010311767458915,row,1425370602,4,A1
430,0,168.35012817382812,515.2286376953125,1259.7578125,-0.0449027195572853,-0.0868995785713195,0.5621035695075989,row,1425370602,4,A1
440,0,255.37078857421875,464.7828369140625,1123.566650390625,-0.0060974708758294,0.2386590391397476,0.0487501882016658,row,1425370602,4,A1
450,0,198.9817352294922,440.3695373535156,1626.9625244140625,0.2561800181865692,0.4064692258834839,0.2067743241786956,row,1425370602,4,A1
460,0,409.3393249511719,421.0664978027344,1004.0071411132812,-0.3897823691368103,-0.3314283788204193,0.3733779489994049,row,1425370602,4,A1
470,0,334.3776550292969,378.181640625,1861.8052978515625,0.4335484206676483,0.5203036665916443,0.4559678435325622,row,1425370602,4,A1
480,0,212.6853179931641,370.0564880371094,624.3568725585938,-0.0881796926259994,0.044924646615982,0.1978337913751602,row,1425370602,4,A1
490,0,336.0104064941406,431.3317260742187,805.6106567382812,0.082321397960186,0.1332325637340545,0.3910245299339294,row,1425370602,4,A1
500,0,215.16622924804688,703.3582153320312,1454.770751953125,0.0888295024633407,0.0266319941729307,0.8038858771324158,row,1425370602,4,A1
1,0,1606.260498046875,2301.22412109375,5167.0478515625,-0.1599777191877365,-0.3232627213001251,0.9088605642318726,row,1425370602,4,A2
10,0,752.5372314453125,2033.01123046875,5364.634765625,-0.2576563954353332,-0.4823345839977264,0.8740198612213135,row,1425370602,4,A2
20,0,492.3836975097656,1563.065185546875,5246.22705078125,-0.2573403120040893,-0.4505603015422821,0.7471184134483337,row,1425370602,4,A2
30,0,673.3072509765625,1183.7969970703125,3880.87353515625,0.165248230099678,-0.0586751922965049,0.3927423655986786,row,1425370602,4,A2
40,0,659.7357177734375,1023.933837890625,1647.16357421875,0.0753741413354873,0.3236870467662811,-0.172017827630043,row,1425370602,4,A2
50,0,409.6822204589844,884.2923583984375,1631.8648681640625,0.3796727955341339,-0.0242220629006624,-0.3744780719280243,row,1425370602,4,A2
60,0,421.4449157714844,688.2826538085938,907.9169311523438,0.5485296845436096,-0.4850240647792816,-0.4365788996219635,row,1425370602,4,A2
70,0,477.5384521484375,406.7159729003906,1030.3858642578125,0.4436181485652923,-0.524152934551239,-0.4646773338317871,row,1425370602,4,A2
80,0,504.4951171875,400.2167663574219,634.2119750976562,0.3883970975875854,-0.3757809698581695,-0.3611223697662353,row,1425370602,4,A2
90,0,289.76239013671875,370.3703002929687,729.1190185546875,0.0724383220076561,-0.5876710414886475,-0.186612993478775,row,1425370602,4,A2
100,0,399.9558715820313,345.493408203125,757.1575317382812,0.0512872412800788,-0.0513008274137973,0.0152107672765851,row,1425370602,4,A2
110,0,288.9757080078125,395.1664123535156,652.5714111328125,0.165400817990303,-0.0250246487557888,-0.1130792126059532,row,1425370602,4,A2
120,0,310.2923889160156,304.07757568359375,555.7352905273438,-0.0191716961562633,-0.0814140886068344,-0.2761872410774231,row,1425370602,4,A2
130,0,261.216796875,438.1816711425781,535.0982666015625,0.4500828087329864,-0.1659864336252212,-0.4360992312431335,row,1425370602,4,A2
140,0,200.42987060546875,281.33721923828125,468.6596374511719,0.1415042430162429,-0.385394275188446,-0.4838882684707641,row,1425370602,4,A2
150,0,216.88136291503903,259.2933654785156,413.6916809082031,0.2575995326042175,-0.3964260220527649,-0.4882656037807464,row,1425370602,4,A2
160,0,330.31549072265625,303.4538269042969,607.6171875,0.0380650237202644,-0.083096869289875,-0.0881604105234146,row,1425370602,4,A2
1,0,1504.850830078125,2315.09130859375,5036.3681640625,-0.2063719183206558,-0.3437534868717193,0.9252062439918518,row,1425370602,5,A1
10,0,1450.5086669921875,2031.861328125,5189.4111328125,-0.3862362802028656,-0.581746518611908,0.9055591225624084,row,1425370602,5,A1
20,0,1391.9058837890625,1593.5845947265625,4998.91064453125,-0.5068243145942688,-0.7522337436676025,0.8709213733673096,row,1425370602,5,A1
30,0,1583.07568359375,1119.8109130859375,4770.931640625,-0.3383801877498626,-0.7834724187850952,0.6990416646003723,row,1425370602,5,A1
40,0,1526.8798828125,837.33935546875,4415.03857421875,0.0751975253224372,-0.8254197835922241,0.1863442510366439,row,1425370602,5,A1
50,0,1522.3619384765625,769.4177856445312,4026.978271484375,0.3544327914714813,-0.8337938189506531,-0.272911012172699,row,1425370602,5,A1
60,0,1568.1649169921875,886.9285278320312,3489.352783203125,0.6290861964225769,-0.8357201218605042,-0.6647864580154419,row,1425370602,5,A1
70,0,1426.5042724609375,829.28955078125,3059.16796875,0.6337326169013977,-0.8414753079414368,-0.709829568862915,row,1425370602,5,A1
80,0,1468.567138671875,785.3280639648438,2482.377685546875,0.4950599074363708,-0.8423628807067871,-0.6789638996124268,row,1425370602,5,A1
90,0,1308.286865234375,696.7341918945312,1929.543701171875,0.4773109853267669,-0.764542281627655,-0.665726900100708,row,1425370602,5,A1
100,0,1239.5849609375,556.3411865234375,1556.9453125,0.3469627499580383,-0.7359963655471802,-0.6194335222244263,row,1425370602,5,A1
110,0,1045.421142578125,519.5953979492188,1241.796875,0.2027372866868972,-0.6345595121383667,-0.5647010207176208,row,1425370602,5,A1
120,0,908.0098876953124,536.8006591796875,921.6145629882812,0.1815237700939178,-0.6113924384117126,-0.612236738204956,row,1425370602,5,A1
130,0,907.3135986328124,584.0260620117188,839.4187622070312,0.2451192736625671,-0.6679785251617432,-0.6262298822402954,row,1425370602,5,A1
140,0,722.3231201171875,718.2689208984375,633.2804565429688,0.2105059623718261,-0.2093002498149871,-0.4955285489559173,row,1425370602,5,A1
150,0,565.5283813476562,493.3029479980469,787.0537109375,0.192371055483818,-0.2240554988384246,-0.6655479669570923,row,1425370602,5,A1
160,0,629.1985473632812,593.11865234375,894.4956665039062,-0.3008683323860168,-0.2697130739688873,-0.315487265586853,row,1425370602,5,A1
170,0,672.2051391601562,659.8441772460938,689.7462158203125,-0.2083577662706375,0.1632470488548278,-0.5302769541740417,row,1425370602,5,A1
180,0,457.95068359375,597.66162109375,738.4734497070312,0.2459348738193512,0.2464231103658676,-0.3611733019351959,row,1425370602,5,A1
190,0,421.3145446777344,569.4489135742188,708.7102661132812,-0.027085879817605,0.018350588157773,-0.6587051749229431,row,1425370602,5,A1
200,0,329.81304931640625,524.7868041992188,847.4776611328125,-0.1953342258930206,-0.5283080339431763,-0.4381215274333954,row,1425370602,5,A1
210,0,367.89605712890625,474.6545104980469,877.6970825195312,-0.0174497719854116,0.2246037423610687,-0.537796139717102,row,1425370602,5,A1
220,0,298.3973083496094,573.0391845703125,512.8027954101562,0.0768561214208602,-0.1396500617265701,-0.6047281622886658,row,1425370602,5,A1
230,0,389.4105529785156,485.7955627441406,962.3876342773438,-0.3105202615261078,0.0456836223602294,-0.2916300892829895,row,1425370602,5,A1
240,0,411.898193359375,593.5311279296875,1023.0420532226562,-0.3125840723514557,-0.1510478258132934,0.0255466923117637,row,1425370602,5,A1
250,0,274.18731689453125,459.8862609863281,817.9605712890625,-0.4138955473899841,-0.0094095524400472,-0.5514238476753235,row,1425370602,5,A1
1,0,1504.850830078125,2315.09130859375,5036.3681640625,-0.2063719183206558,-0.3437534868717193,0.9252062439918518,row,1425370602,5,A2
10,0,1234.194580078125,1885.068115234375,5271.55029296875,-0.392114520072937,-0.568740963935852,0.8916527032852173,row,1425370602,5,A2
20,0,1021.4580078125,1319.7767333984375,5063.11962890625,-0.473805159330368,-0.6378005743026733,0.7825103402137756,row,1425370602,5,A2
30,0,1087.6651611328125,944.7404174804688,4176.9697265625,-0.188379019498825,-0.4554033279418945,0.502223014831543,row,1425370602,5,A2
40,0,760.2218627929688,729.9617919921875,2205.274169921875,-0.1034510806202888,-0.269406795501709,0.0931265503168106,row,1425370602,5,A2
50,0,602.1500244140625,558.9494018554688,1713.4383544921875,0.2048042565584182,-0.1087309047579765,-0.2270614355802536,row,1425370602,5,A2
60,0,460.7886657714844,764.4098510742188,1309.8529052734375,0.4774881601333618,-0.4775699973106384,-0.1603659987449646,row,1425370602,5,A2
70,0,629.7416381835938,377.4357604980469,885.6238403320312,0.2255794554948806,-0.5114279985427856,-0.3027342855930328,row,1425370602,5,A2
