protocol,outer_seed,inner_fold,arm,column,best_epoch,epochs_run,runtime_seconds,per_task_batch_size,steps_per_epoch,trainable_parameters,total_parameters,V1_r2,V1_rmse,V1_mae,V2_r2,V2_rmse,V2_mae,combined_normalized_rmse,all_outputs_finite,Center_rmse,Width_rmse,Center_error_variance,Width_error_variance,Center_Width_error_covariance,inner_train_count,inner_validation_count,inner_train_ids_sha256,inner_validation_ids_sha256,scale_V1,scale_V2
compound,769539383,3,A2,4g,70,150,204.5298801669851,292,1,139367,469252,0.731905524984121,3.5165890970802955,2.0832166708547337,0.8649000025332315,5.5059428743785555,3.521884700946319,0.397785843633668,True,4.10495113036438,4.238055744858575,16.83154159298227,17.674654787434765,9.048438572279714,3330,416,5f0fbc143e13c77d15714729b0b2b4438de33b5c0ad776201ee6f4f0b5283d77,9827fcc7b736b9984f545771e97efee5e6503c32214cff5b868697d4c293db3d,7.879659034631744,16.076509553562957
compound,769539383,3,A2,25g,70,150,204.5298801669851,292,1,139367,469252,0.4238702171229259,7.55283344229805,4.846260608037312,0.6243236326796839,10.89416404201136,7.979546209971109,0.7015879752639008,True,8.567306250066027,7.606658979671467,73.32839675834398,57.13686848193969,30.5930297957412,250,60,f96949527352f062bc6981765d1c454579ac0e6ee5b9c7e530eb88a1828106c6,b59903db494bf8e8abdaa926e26a68cdbda6561350d5bc8093749dd7da3efde4,10.012620646464145,16.902153646872936
compound,769539383,3,A2,40g,70,150,204.5298801669851,292,1,139367,469252,0.6907679516731301,13.629419707042109,9.485834782918294,0.7120425931539767,19.584089379644713,13.747214619954429,0.5090411940115533,True,15.844958260428156,11.59070608989802,243.81783899440984,122.09674210820732,89.46791295255208,292,75,acb3e39677ebce45525e08ebb4a42c77f19097f390b4969ba74bc63b9424ab0a,7cce7bd6c7de308ea252edc87814d28675a72420cb969ec38a916c049a6103ae,27.494240691733808,37.515728265842185
compound,769539383,4,A1,4g,127,207,274.3726204590057,296,1,130615,460500,0.4919920533744185,4.8407532557134525,3.354063944031532,0.3236375275223638,12.319519867038796,10.165508678693037,0.6944898396183223,True,8.071727584339234,9.476063470186151,39.452211940244446,33.93648364003988,26.279315673626805,3330,416,5f0fbc143e13c77d15714729b0b2b4438de33b5c0ad776201ee6f4f0b5283d77,9827fcc7b736b9984f545771e97efee5e6503c32214cff5b868697d4c293db3d,7.879659034631744,16.076509553562957
compound,769539383,4,A1,25g,127,207,274.3726204590057,296,1,130615,460500,0.6691300624078235,5.456266128919475,4.190160947946401,0.6679592658904611,8.7892029905889,6.704185245220478,0.5195230760475993,True,6.865672953903916,5.048960102721221,42.29277809029541,25.31555834083876,22.815073055904666,245,65,5c64d0778b659a8c271e70351617403bcaeb1cab35de609f88fb99e85c4de27d,70a51d6aed49955ef755240a82c625d88f5b0ebf9c952d7140785d9a2c381dd4,10.16172804690268,17.525873997650088
compound,769539383,4,A1,40g,127,207,274.3726204590057,296,1,130615,460500,0.6220384408613373,16.845009231846504,10.085938703510122,0.5520976522590679,25.612450160830527,17.536378172753558,0.6598212208994056,True,20.551239005660086,13.787319531112098,320.1737234560564,126.51586734320824,105.52384048273098,296,71,a3ad4455e0d03b4ab8e732831b5b24d4f98735b187896583e1897de0058c8538,ac0a56a818986310ba16c6f131d6db1bd3d60348268eb0683ab157aeb48b68e3,26.875232390312743,37.050767590491816
compound,769539383,4,A2,4g,93,173,248.84591729199747,296,1,139367,469252,0.733435661289384,3.5065393554971527,2.2429669455859136,0.8743529038739493,5.309825620341413,3.3034973924587936,0.3918694241109529,True,4.056299927105143,3.894336444843479,16.439893383276726,14.999012477604056,7.90144769306776,3330,416,5f0fbc143e13c77d15714729b0b2b4438de33b5c0ad776201ee6f4f0b5283d77,9827fcc7b736b9984f545771e97efee5e6503c32214cff5b868697d4c293db3d,7.879659034631744,16.076509553562957
compound,769539383,4,A2,25g,93,173,248.84591729199747,296,1,139367,469252,0.7472215558325401,4.7691052639691955,3.606777290931115,0.7272142932585088,7.966446015044932,6.057367987999548,0.4619958652685558,True,6.024284735189391,5.2200793074765,36.2920022875155,25.463771051516467,20.357183165823635,245,65,5c64d0778b659a8c271e70351617403bcaeb1cab35de609f88fb99e85c4de27d,70a51d6aed49955ef755240a82c625d88f5b0ebf9c952d7140785d9a2c381dd4,10.16172804690268,17.525873997650088
compound,769539383,4,A2,40g,93,173,248.84591729199747,296,1,139367,469252,0.7429326058146177,13.89219705733919,7.877152338162274,0.7823763836171933,17.853051935173628,12.339063230702576,0.4996917266021198,True,15.207204431701582,9.920329553479776,220.56646409844643,96.36289627531472,58.18725163781587,296,71,a3ad4455e0d03b4ab8e732831b5b24d4f98735b187896583e1897de0058c8538,ac0a56a818986310ba16c6f131d6db1bd3d60348268eb0683ab157aeb48b68e3,26.875232390312743,37.050767590491816
compound,769539383,5,A1,4g,481,500,662.469485166017,290,1,130615,460500,0.7242646551629757,3.566349593528898,2.43094048524556,0.9209778971088292,4.210932909217376,2.6868194212668985,0.3697677169365686,True,3.290972041926607,4.192806083688698,10.749240700196149,17.456157395654923,2.6067148609581428,3330,416,5f0fbc143e13c77d15714729b0b2b4438de33b5c0ad776201ee6f4f0b5283d77,9827fcc7b736b9984f545771e97efee5e6503c32214cff5b868697d4c293db3d,7.879659034631744,16.076509553562957
compound,769539383,5,A1,25g,481,500,662.469485166017,290,1,130615,460500,0.2628029369286961,7.261139027453942,5.361992890956038,0.5291569382062222,10.496586109541898,7.947827859652246,0.6537040486453746,True,8.531014522953921,5.8899987010764745,67.00842295766822,33.375329896922274,25.970753072333437,251,59,a39ad8156fdbee73c4fb1116fc43889fd72ef5f012532e4d73fd81f4a3c04af9,32ea81796f25c4eafa6986ba908743fa3243938decfb07fa264fc93eebcd1f1d,10.354101202074007,17.42517488603804
compound,769539383,5,A1,40g,481,500,662.469485166017,290,1,130615,460500,0.6385526699479283,15.595736657181227,10.465573922689858,0.686383056609234,20.11999345515592,12.56443465592025,0.5547182556340596,True,17.163724732678745,10.849354369484583,251.42839102472007,114.49401682094772,69.0142242777211,290,77,3c82638f86b099869e5d437c55119c30d06e1d953aa34a7891970e1fd1ab87c8,6178ccba741edaf1c3b1965ec9db8a8d8ebc8e17b9522bf3112dd428385d2e08,27.22724684646408,37.535333503438174
compound,769539383,5,A2,4g,449,500,214.79545137501557,290,1,139367,469252,0.7965309320530793,3.0635635318458423,1.7886900592576238,0.9108985317248394,4.471430255187145,2.7429825903360663,0.3380232643924071,True,3.314580769851008,3.848692942006819,10.92132794164442,14.80885033780474,5.319416794702566,3330,416,5f0fbc143e13c77d15714729b0b2b4438de33b5c0ad776201ee6f4f0b5283d77,9827fcc7b736b9984f545771e97efee5e6503c32214cff5b868697d4c293db3d,7.879659034631744,16.076509553562957
compound,769539383,5,A2,25g,449,500,214.79545137501557,290,1,139367,469252,0.1987835538481437,7.569860593752517,5.600005537776624,0.5073166593628896,10.737271236556875,8.1539635739084,0.676090909504991,True,8.868474986474014,5.5302958048929645,78.64984857983438,30.532799918689427,28.99311948058148,251,59,a39ad8156fdbee73c4fb1116fc43889fd72ef5f012532e4d73fd81f4a3c04af9,32ea81796f25c4eafa6986ba908743fa3243938decfb07fa264fc93eebcd1f1d,10.354101202074007,17.42517488603804
compound,769539383,5,A2,40g,449,500,214.79545137501557,290,1,139367,469252,0.720875879810063,13.705095506121827,9.482745336557365,0.7659137802356156,17.38265058731858,11.055503329983004,0.4836493587605298,True,14.933548463353636,9.3770405627857,217.59854469207488,87.4599447938139,55.57031329837826,290,77,3c82638f86b099869e5d437c55119c30d06e1d953aa34a7891970e1fd1ab87c8,6178ccba741edaf1c3b1965ec9db8a8d8ebc8e17b9522bf3112dd428385d2e08,27.22724684646408,37.535333503438174
