protocol,outer_seed,inner_fold,method,column,best_epoch,epochs_run,runtime_seconds,per_task_batch_size,steps_per_epoch,trainable_parameters,total_parameters,V1_r2,V1_rmse,V1_mae,V2_r2,V2_rmse,V2_mae,combined_normalized_rmse,all_outputs_finite,Center_rmse,Width_rmse,Center_error_variance,Width_error_variance,Center_Width_error_covariance,inner_train_count,inner_validation_count,inner_train_ids_sha256,inner_validation_ids_sha256,scale_V1,scale_V2
compound,2767143051,3,A2_PCGRAD,40g,112,192,432.0768674580031,286,1,139367,469252,0.6588938308364987,13.367541031202082,8.968965563931308,0.7834333400391327,16.296955213144862,10.54752922477303,0.4528039809633169,True,14.10070821011591,9.656288975218194,190.30728744930988,85.09811233138,35.1176841086201,269,91,fc46c84016bb6fd7ceadffe33e17bcdda4206df2d235fdccce492cfb25eef263,1b87d5aef08ebe6fc363add9d943c3787fe9ca66f8cbd9b7550df31cd83001e9,28.227515336003865,37.808009885700855
compound,2767143051,4,A2_PCGRAD,4g,72,152,351.2438809159794,302,1,139367,469252,0.7551667355172934,3.3605696813382657,1.999339313029479,0.8935226803041252,4.8880156292356824,3.0331702018242614,0.3703616581394782,True,3.72611802720987,3.85180847638756,13.75491823315794,14.836328836786873,6.30322092413283,3330,416,5f0fbc143e13c77d15714729b0b2b4438de33b5c0ad776201ee6f4f0b5283d77,9827fcc7b736b9984f545771e97efee5e6503c32214cff5b868697d4c293db3d,7.879659034631744,16.076509553562957
compound,2767143051,4,A2_PCGRAD,25g,72,152,351.2438809159794,302,1,139367,469252,0.7457353055467655,4.634357789253426,3.1962285900115965,0.7984269409097942,7.271198935893795,4.808693895339966,0.4379766845103298,True,4.907697819344291,7.23555254450737,20.10140369224603,52.35036348297881,15.58983921666873,254,80,9ba160050831f3c96b417f672a3a37a90ca93d66fec17f48d80ddfcb479609a1,41c567e4d145517370dab17eb55fa8bbce56212b74d150c9f801b84e36f23bb0,10.06510235516722,17.550599927402057
compound,2767143051,4,A2_PCGRAD,40g,72,152,351.2438809159794,302,1,139367,469252,0.3863720290387563,17.249334982277812,10.752510649582437,0.5932819354833319,18.72052453107759,12.598030313952217,0.5561201550476155,True,17.165423565986142,10.834580162616918,292.9005505650221,109.58779908684788,22.76328929774727,302,58,84ddbc1874577786d1b26ff5a188518e642845420dc159eaa34f3efec8e30068,cc6c32f343fd30a41362c7d9490b93ec3fb9f5d5c5aa0e6ccf15f509ba610968,27.901616645797777,38.50758465335743
compound,2767143051,5,A2_PCGRAD,4g,136,216,417.3790757919778,283,1,139367,469252,0.7426755535806175,3.4452299729655267,2.0495749141810795,0.8967707018070804,4.812885370466105,3.036412336490093,0.3746968568281296,True,3.783744321583976,3.5777179803972072,14.296705658909236,12.608597054543552,5.585222174412488,3330,416,5f0fbc143e13c77d15714729b0b2b4438de33b5c0ad776201ee6f4f0b5283d77,9827fcc7b736b9984f545771e97efee5e6503c32214cff5b868697d4c293db3d,7.879659034631744,16.076509553562957
compound,2767143051,5,A2_PCGRAD,25g,136,216,417.3790757919778,283,1,139367,469252,0.5586574681658041,7.231810200373864,5.457783209893011,0.6684836344610381,10.68517434859503,7.659605493853169,0.6941932940474347,True,8.42112498206862,7.02016206463416,66.8344593933025,45.039525713972175,26.77570874482531,272,62,f8b4911387a90ed062cdf76c26fa98e31d10e41ccae760f5e34acdbf0137f523,d051bb2d9cc35d169b25f73f46779800f4fffb37d6aec57ed8ed651d729818c5,9.61622393725673,16.93202363232381
compound,2767143051,5,A2_PCGRAD,40g,136,216,417.3790757919778,283,1,139367,469252,0.7602468780058157,12.488087903225,9.328383908952985,0.7685737143463667,19.374568372662736,13.36193293782024,0.4984346276508952,True,14.979587669412904,12.84913581641998,224.09906232750313,155.6283432826214,111.36524233293484,283,77,7e2582ca0d1a2368b956219e88d3ab0e8e46c596fad9656ae03086f201eab4d9,47b9682947cd229c7ed5ce6608792df8c9e9169e4aaca7aa95d6f68387a14776,27.222788786944857,36.20087237725291
compound,1362771960,1,A2_PCGRAD,4g,57,137,229.0047342919861,281,1,139367,469252,0.7681620135362436,3.27016744987126,1.9957268130588228,0.8907568201655113,4.951094290032881,3.33010960364953,0.3654329236746188,True,3.717075670933464,3.8920500336205266,12.59699945818507,15.04874578947627,6.561645604152158,3330,416,5f0fbc143e13c77d15714729b0b2b4438de33b5c0ad776201ee6f4f0b5283d77,9827fcc7b736b9984f545771e97efee5e6503c32214cff5b868697d4c293db3d,7.879659034631744,16.076509553562957
compound,1362771960,1,A2_PCGRAD,25g,57,137,229.0047342919861,281,1,139367,469252,0.6459851054018457,5.647798892149865,3.966337064107259,0.6893287324235622,9.83157117154662,7.6540663592020675,0.5826229113098506,True,6.966262691398441,7.937227759894023,43.48892875067904,62.978687902215185,32.705604812878114,251,60,8b198bf8d1bf7010c16f1ad0136cd729050ce0a249f7c647ed3eccbd0f8c7efc,a52af90f76c25542275140d7fc2e2fb2cdbbc600d7bf97cc5ab5b3adf70cc467,9.867366401109017,16.58785156027758
compound,1362771960,1,A2_PCGRAD,40g,57,137,229.0047342919861,281,1,139367,469252,0.5419304207449133,16.638816658681503,10.44246072511415,0.6867874173431362,19.430679885477083,14.314641808174752,0.5691974904328757,True,16.92076122114041,12.788840448406788,285.99383289334435,158.39657904725473,51.631912484005014,281,74,28381fd3d0b626c82b44ebc4dea8d2a2236286cc55da57e9a93817d8830474af,9283be0dd5e8b7b25c9498ca0b540b21b7528de1f8f89712b285670d3298b8d0,27.136429677464932,37.25570644891447
compound,1362771960,2,A2_PCGRAD,4g,52,132,271.04682674998185,276,1,139367,469252,0.7957095327588448,3.0697410663291955,1.7791035005373834,0.8933140225586247,4.892802672812918,3.142875112692515,0.3495688232361278,True,3.6422081392193126,3.6963408800061512,12.586385708100629,13.566939368758993,7.002741581200367,3330,416,5f0fbc143e13c77d15714729b0b2b4438de33b5c0ad776201ee6f4f0b5283d77,9827fcc7b736b9984f545771e97efee5e6503c32214cff5b868697d4c293db3d,7.879659034631744,16.076509553562957
compound,1362771960,2,A2_PCGRAD,25g,52,132,271.04682674998185,276,1,139367,469252,0.4281791835289416,8.824215273887617,5.543374834927645,0.5950611165528323,11.113373929656468,7.50834929032759,0.8256320930952434,True,9.736829950579253,4.850183569162139,88.33290286325668,20.86095357813815,26.972211615581468,256,55,02ccb62631c23958100f012d79e75969c9231454423c9ee4340b9ace1c5088fe,af2c16bc048c3d3b6c922090848022991d5fa71c6bafe27890b950f30f4f359f,9.20766607440321,16.66167591966094
compound,1362771960,2,A2_PCGRAD,40g,52,132,271.04682674998185,276,1,139367,469252,0.7950078748195075,10.620015753915434,7.331935109971445,0.8227430794166259,13.747728325741702,9.210113110119783,0.3755711179487744,True,11.44233815636349,8.936505330683703,125.24583160476654,77.06960752305588,34.12526588107254,276,79,7cd72413c06640313d672ce7246e8823ab914e016c62b0b0f498a266c99bc2f4,38db208b02c6fb3fb861751d699f2892a540d5045083aa903e90a3dfea51b046,27.422342250101966,37.82152925611828
compound,1362771960,3,A2_PCGRAD,4g,340,420,944.8562982090516,284,1,139367,469252,0.7947105245159438,3.077237638900609,1.874838507779134,0.90769185858032,4.5511802286636165,2.6528005287280454,0.3410688574860506,True,3.374162078834633,3.8503749146164705,11.35764285598621,14.823725002628937,5.615185799574551,3330,416,5f0fbc143e13c77d15714729b0b2b4438de33b5c0ad776201ee6f4f0b5283d77,9827fcc7b736b9984f545771e97efee5e6503c32214cff5b868697d4c293db3d,7.879659034631744,16.076509553562957
compound,1362771960,3,A2_PCGRAD,25g,340,420,944.8562982090516,284,1,139367,469252,0.4873613531199876,6.302553946975282,4.087229123191228,0.6773170727032032,10.206171696562054,6.62991456531343,0.623897350085768,True,5.833654675303086,12.314631396259244,34.005712660824926,149.42083889414295,32.46176847391464,248,63,d7b0c663bd105cf0078773f690d6eb02a898122ace9e706f1e927e71cb310182,379bb8ef6d17c0651d8e46088668086af986260b6264d56958bab3cfe8cc65a6,10.019246930918683,16.495963950604647
compound,1362771960,3,A2_PCGRAD,40g,340,420,944.8562982090516,284,1,139367,469252,0.5689499365624638,19.72148075201288,12.240346188612392,0.6726182361891686,22.73508412554954,15.630045737682932,0.7056397499554343,True,20.192691835292568,13.441074818454588,397.127117075257,177.8837076545573,69.40540632694182,284,71,cffbd8a49f0283da3af74c2addf568bc74bc6a77d9b8cbff54918beae98a8b5e,ec94bd958897fa73a945fe1aba6fa798818a63cdfc79048aefee327bec1555d0,25.523993888029533,35.99935041530392
compound,1362771960,4,A2_PCGRAD,4g,101,181,362.77505845797714,288,1,139367,469252,0.7915485799619013,3.100845459228739,1.8726693433905257,0.9033341292514936,4.6573686381279575,2.7800641214083397,0.3455346703090238,True,3.535066430313319,3.5532902667755875,12.385058563465275,12.619454759151091,6.011155048247963,3330,416,5f0fbc143e13c77d15714729b0b2b4438de33b5c0ad776201ee6f4f0b5283d77,9827fcc7b736b9984f545771e97efee5e6503c32214cff5b868697d4c293db3d,7.879659034631744,16.076509553562957
compound,1362771960,4,A2_PCGRAD,25g,101,181,362.77505845797714,288,1,139367,469252,0.6382888503930382,5.8206591187280265,4.123816196735088,0.6944159590535249,8.753056663599107,6.252898565439079,0.554492590132792,True,6.681356654014893,6.513834516828049,44.34611959905017,40.4008310126558,20.595038808122016,246,65,568e901dc4939826aa02f1857fd6e9cb5dae8cc2e54981d8822ef7ce8f051b61,7514146b2ea40754f03594765afce88e135becdfe45b3fe51cc452009a9a95bc,9.815024004370809,17.060421242952923
compound,1362771960,4,A2_PCGRAD,40g,101,181,362.77505845797714,288,1,139367,469252,0.7358660458276987,14.71903826926918,10.275174428455864,0.7565947945451282,19.23644088688763,13.98337888575312,0.5468672346166974,True,16.433178148711757,9.653191952130406,267.4717471936842,93.07840390661958,76.17328881759866,288,67,7ed2e5b010c58c5a2ee38f7433d11732ec6add62278dbd1d7e135fec37f36728,53e7175ab3f293504ab416ef23656f4101e5ad1eedd9bf09415cda0d3fe602b8,26.13279129065923,36.2959444674555
compound,1362771960,5,A2_PCGRAD,4g,77,157,235.61088324995944,291,1,139367,469252,0.7685967186822823,3.2671001664736896,2.0005273552401324,0.8962481467774103,4.82505160016983,3.0349354129418344,0.3619336067816127,True,3.6891893653177674,3.670103566856506,13.060819126874524,13.4664094002316,6.345846752473279,3330,416,5f0fbc143e13c77d15714729b0b2b4438de33b5c0ad776201ee6f4f0b5283d77,9827fcc7b736b9984f545771e97efee5e6503c32214cff5b868697d4c293db3d,7.879659034631744,16.076509553562957
compound,1362771960,5,A2_PCGRAD,25g,77,157,235.61088324995944,291,1,139367,469252,0.4912429258846318,6.253587592614114,4.3477625959059765,0.7682446472567939,7.270474522391211,5.394035143010756,0.5315117070151768,True,6.299523507263914,5.019793765105411,39.68274862280116,25.098166191173885,6.887400593393523,243,68,8a5d51cfec7788c0b797af1a654659a4d0785b34246c3437b8c29532040ebe9c,657562157ca8e6a992790b29860cf0116c551332a1de044edbddf1d0a1bff820,10.046631266817023,17.25412699770637
compound,1362771960,5,A2_PCGRAD,40g,77,157,235.61088324995944,291,1,139367,469252,0.8024965915560693,11.301227201066917,7.864275473356246,0.8136062474889302,15.98025147728217,11.067746353149412,0.4283466481937296,True,12.894394607009662,10.05538154072275,162.87814772784452,100.69356117504684,65.01402731666111,291,64,68d06da91ff312df9c14864e6e73698b892f7c91f350da7104ab210f03e33bba,16a22ffbb5414007a6932bbb1e7bc1bae986d8707dee2699b0c91a3384ff7a0b,26.844300381566217,36.68750966587132
compound,769539383,1,A2_ADAM_FROZEN,4g,55,135,194.02274612500332,294,1,139367,469252,0.698161140387688,3.7313438248072113,2.2797711462623034,0.8467758270753252,5.863645060496299,3.859984073791748,0.4226535383620686,True,4.4583831103755225,4.135432315162739,19.49576386138441,17.095321268369112,10.2794150753808,3330,416,5f0fbc143e13c77d15714729b0b2b4438de33b5c0ad776201ee6f4f0b5283d77,9827fcc7b736b9984f545771e97efee5e6503c32214cff5b868697d4c293db3d,7.879659034631744,16.076509553562957
compound,769539383,1,A2_ADAM_FROZEN,25g,55,135,194.02274612500332,294,1,139367,469252,0.5387639903181975,7.356403255360473,4.790928742193407,0.6563197388065036,10.489823050516057,7.267892166876023,0.6903020447743642,True,8.50873378963368,6.221889597366417,71.90543825837212,33.98282752245451,29.486938135128945,248,62,521bf7d21dae0afc14537dc3048b1b6c52b827752caeffd0eaa377106a4ad2d9,235d565303458493b74e3a38a3207ed9ee75865783051b2b5f1f3165580d4880,9.784171404390012,16.84628749250819
compound,769539383,1,A2_ADAM_FROZEN,40g,55,135,194.02274612500332,294,1,139367,469252,0.521528645247991,18.294141697952156,11.728866645081403,0.6300699694396503,21.663026901424203,14.896545598278308,0.6266563139013201,True,19.23390254224173,11.320454141744898,357.60867444946786,120.59618845749527,57.65131941481382,294,73,2c93b939cb10a64355046ace7d2227b96b3a0c6ee62ecbd5425622c6aa47ad9c,70d9bd3d4067a1ac36a313f9f3ec08aac224f3e9102bcf5b91ab9cc68f87c888,27.106802689745127,37.715165017414016
compound,769539383,2,A2_ADAM_FROZEN,4g,92,172,238.0372678330168,296,1,139367,469252,0.7325381126890667,3.512437827602438,2.2696974726995593,0.8727771120052811,5.34301822669969,3.4003072688824085,0.3931654950934655,True,4.0949184555059555,3.833627250824229,16.677411794211235,14.492836919855542,8.241474581322167,3330,416,5f0fbc143e13c77d15714729b0b2b4438de33b5c0ad776201ee6f4f0b5283d77,9827fcc7b736b9984f545771e97efee5e6503c32214cff5b868697d4c293db3d,7.879659034631744,16.076509553562957
compound,769539383,2,A2_ADAM_FROZEN,25g,92,172,238.0372678330168,296,1,139367,469252,0.7412009090198772,5.540559448274062,3.765561690926551,0.8609280072309754,6.94530532167619,4.623335480690002,0.4976156512717655,True,5.644433651694561,5.51648484352103,31.67830008812647,29.65526736374222,8.394534612394411,246,64,c2766dd26d142cac3ab54e2e64f32c0473edee77ef3b3f9b3e95ac910ec5e2a6,300751aedf1c6cd106d038758625185cbf91dacb8fc45ee27c9f8fc795f4fbc9,9.777789541775451,16.64276302094934
compound,769539383,2,A2_ADAM_FROZEN,40g,92,172,238.0372678330168,296,1,139367,469252,0.7150998824950954,15.767782276789188,9.795801796711666,0.7956304458321473,17.879943264810755,11.811236787178146,0.5486308910258701,True,16.555798321310363,6.344511481473199,259.6174195509572,39.48959931722599,38.85874950987505,296,71,c816a7dd258072b0c9c87fc31c62a090f4edffc2e8970c17fce5f023549e793d,40c3974b28b5116b0da7adc4b6295ed340fb532176cb78d49ff5df234080f418,26.117860941901498,36.68746703244712
compound,769539383,3,A2_ADAM_FROZEN,4g,70,150,204.5298801669851,292,1,139367,469252,0.731905524984121,3.5165890970802955,2.0832166708547337,0.8649000025332315,5.5059428743785555,3.521884700946319,0.397785843633668,True,4.10495113036438,4.238055744858575,16.83154159298227,17.674654787434765,9.048438572279714,3330,416,5f0fbc143e13c77d15714729b0b2b4438de33b5c0ad776201ee6f4f0b5283d77,9827fcc7b736b9984f545771e97efee5e6503c32214cff5b868697d4c293db3d,7.879659034631744,16.076509553562957
compound,769539383,3,A2_ADAM_FROZEN,25g,70,150,204.5298801669851,292,1,139367,469252,0.4238702171229259,7.55283344229805,4.846260608037312,0.6243236326796839,10.89416404201136,7.979546209971109,0.7015879752639008,True,8.567306250066027,7.606658979671467,73.32839675834398,57.13686848193969,30.5930297957412,250,60,f96949527352f062bc6981765d1c454579ac0e6ee5b9c7e530eb88a1828106c6,b59903db494bf8e8abdaa926e26a68cdbda6561350d5bc8093749dd7da3efde4,10.012620646464145,16.902153646872936
compound,769539383,3,A2_ADAM_FROZEN,40g,70,150,204.5298801669851,292,1,139367,469252,0.6907679516731301,13.629419707042109,9.485834782918294,0.7120425931539767,19.584089379644713,13.747214619954429,0.5090411940115533,True,15.844958260428156,11.59070608989802,243.81783899440984,122.09674210820732,89.46791295255208,292,75,acb3e39677ebce45525e08ebb4a42c77f19097f390b4969ba74bc63b9424ab0a,7cce7bd6c7de308ea252edc87814d28675a72420cb969ec38a916c049a6103ae,27.494240691733808,37.515728265842185
compound,769539383,4,A2_ADAM_FROZEN,4g,93,173,248.84591729199747,296,1,139367,469252,0.733435661289384,3.5065393554971527,2.2429669455859136,0.8743529038739493,5.309825620341413,3.3034973924587936,0.3918694241109529,True,4.056299927105143,3.894336444843479,16.439893383276726,14.999012477604056,7.90144769306776,3330,416,5f0fbc143e13c77d15714729b0b2b4438de33b5c0ad776201ee6f4f0b5283d77,9827fcc7b736b9984f545771e97efee5e6503c32214cff5b868697d4c293db3d,7.879659034631744,16.076509553562957
compound,769539383,4,A2_ADAM_FROZEN,25g,93,173,248.84591729199747,296,1,139367,469252,0.7472215558325401,4.7691052639691955,3.606777290931115,0.7272142932585088,7.966446015044932,6.057367987999548,0.4619958652685558,True,6.024284735189391,5.2200793074765,36.2920022875155,25.463771051516467,20.357183165823635,245,65,5c64d0778b659a8c271e70351617403bcaeb1cab35de609f88fb99e85c4de27d,70a51d6aed49955ef755240a82c625d88f5b0ebf9c952d7140785d9a2c381dd4,10.16172804690268,17.525873997650088
compound,769539383,4,A2_ADAM_FROZEN,40g,93,173,248.84591729199747,296,1,139367,469252,0.7429326058146177,13.89219705733919,7.877152338162274,0.7823763836171933,17.853051935173628,12.339063230702576,0.4996917266021198,True,15.207204431701582,9.920329553479776,220.56646409844643,96.36289627531472,58.18725163781587,296,71,a3ad4455e0d03b4ab8e732831b5b24d4f98735b187896583e1897de0058c8538,ac0a56a818986310ba16c6f131d6db1bd3d60348268eb0683ab157aeb48b68e3,26.875232390312743,37.050767590491816
compound,769539383,5,A2_ADAM_FROZEN,4g,449,500,214.79545137501557,290,1,139367,469252,0.7965309320530793,3.0635635318458423,1.7886900592576238,0.9108985317248394,4.471430255187145,2.7429825903360663,0.3380232643924071,True,3.314580769851008,3.848692942006819,10.92132794164442,14.80885033780474,5.319416794702566,3330,416,5f0fbc143e13c77d15714729b0b2b4438de33b5c0ad776201ee6f4f0b5283d77,9827fcc7b736b9984f545771e97efee5e6503c32214cff5b868697d4c293db3d,7.879659034631744,16.076509553562957
compound,769539383,5,A2_ADAM_FROZEN,25g,449,500,214.79545137501557,290,1,139367,469252,0.1987835538481437,7.569860593752517,5.600005537776624,0.5073166593628896,10.737271236556875,8.1539635739084,0.676090909504991,True,8.868474986474014,5.5302958048929645,78.64984857983438,30.532799918689427,28.99311948058148,251,59,a39ad8156fdbee73c4fb1116fc43889fd72ef5f012532e4d73fd81f4a3c04af9,32ea81796f25c4eafa6986ba908743fa3243938decfb07fa264fc93eebcd1f1d,10.354101202074007,17.42517488603804
compound,769539383,5,A2_ADAM_FROZEN,40g,449,500,214.79545137501557,290,1,139367,469252,0.720875879810063,13.705095506121827,9.482745336557365,0.7659137802356156,17.38265058731858,11.055503329983004,0.4836493587605298,True,14.933548463353636,9.3770405627857,217.59854469207488,87.4599447938139,55.57031329837826,290,77,3c82638f86b099869e5d437c55119c30d06e1d953aa34a7891970e1fd1ab87c8,6178ccba741edaf1c3b1965ec9db8a8d8ebc8e17b9522bf3112dd428385d2e08,27.22724684646408,37.535333503438174
compound,1425370602,1,A2_ADAM_FROZEN,4g,45,125,141.2102978330222,312,1,139367,469252,0.5545220720078528,4.533052916117433,2.923867731648378,0.7656657119125538,7.251401475412896,4.908766111945495,0.5169161268920097,True,5.653168503792768,4.292962574584583,30.063840582899655,18.03406693405769,15.151569743859197,3330,416,5f0fbc143e13c77d15714729b0b2b4438de33b5c0ad776201ee6f4f0b5283d77,9827fcc7b736b9984f545771e97efee5e6503c32214cff5b868697d4c293db3d,7.879659034631744,16.076509553562957
compound,1425370602,1,A2_ADAM_FROZEN,25g,45,125,141.2102978330222,312,1,139367,469252,0.4258888656986141,7.977582979908228,4.899748005977896,0.718680971561937,10.102233199066388,6.988035805280818,0.7094613275513607,True,8.656922543241587,5.623580704546133,73.61183659158824,31.530128830497436,19.56128468004631,232,86,f6fc8b661ea75cee7f569da97d18c1ef2196903cbb013bf7fa1039f28356bef0,4b1ca3cbb762cab6d36c181d08eede59cd42807bba95d5a4d60200b42af6dd53,9.841961230162958,17.084445246897236
compound,1425370602,1,A2_ADAM_FROZEN,40g,45,125,141.2102978330222,312,1,139367,469252,0.6221551827647818,16.057944596804656,10.635324283674654,0.6722040538211511,21.13546083550386,15.353484000411685,0.580296553868843,True,17.99119215382888,10.695728041716238,323.6258879111966,108.47500630570552,95.00667827309832,312,51,8dc65192d9c6dd581eddece5675262b16d38e8dcaf6c710274e9634c317f4231,891ac304a2dd2ca640945ac591491b01663ee3cee2bfb12bd563b23142678712,26.97426926115844,37.4152837959575
compound,1425370602,2,A2_ADAM_FROZEN,4g,87,167,231.00570483302,283,1,139367,469252,0.7533778357650639,3.372824513009155,2.0273777973460843,0.8755624416193257,5.284206382439007,3.2229499370471024,0.3816135285399238,True,4.005723955685741,3.7966125610747654,16.037607516875394,14.248627432819124,8.236553645894793,3330,416,5f0fbc143e13c77d15714729b0b2b4438de33b5c0ad776201ee6f4f0b5283d77,9827fcc7b736b9984f545771e97efee5e6503c32214cff5b868697d4c293db3d,7.879659034631744,16.076509553562957
compound,1425370602,2,A2_ADAM_FROZEN,25g,87,167,231.00570483302,283,1,139367,469252,-0.0328732378087197,8.89412927907905,5.618674724442619,0.619064912509083,11.444615580011885,7.938394921166556,0.7708414598634953,True,7.928146408636868,12.99028486628824,62.530521649513226,166.42119032657865,26.80633533277243,262,56,4b8014ef718d13e70ee907cb92a4ba6d4c401783b464c719aac198ba7c3a47f2,f6517eab78493a386eb40827cbabb5f7d7c95b583037c2d9b2cd5558e985393c,10.210864332179616,17.459524555345848
compound,1425370602,2,A2_ADAM_FROZEN,40g,87,167,231.00570483302,283,1,139367,469252,0.6689456404822822,16.655574007162908,11.40779956817627,0.7322113874689302,20.93578706022774,14.90121678352356,0.6064309646317293,True,18.372124895672364,9.016138749477127,296.65798046246323,78.10427749626622,69.03664117425559,283,80,b67ed29efceacfbed0d41247433d70a2d0e4698cb83deb56788cc322bf3ece6e,4ff3139a49850aed4923f4bc7b2288921033bd292894246dd8d0242f0207506e,26.207828983744612,36.35471028904682
compound,1425370602,3,A2_ADAM_FROZEN,4g,56,136,195.0232717919862,283,1,139367,469252,0.7028422386432684,3.7022968049426304,2.390764160404603,0.8756670562367356,5.281984700051187,3.5285683911427475,0.4054076453705206,True,4.127034951831916,3.883691289528229,16.922868132555717,14.58569964936431,7.329601219571627,3330,416,5f0fbc143e13c77d15714729b0b2b4438de33b5c0ad776201ee6f4f0b5283d77,9827fcc7b736b9984f545771e97efee5e6503c32214cff5b868697d4c293db3d,7.879659034631744,16.076509553562957
compound,1425370602,3,A2_ADAM_FROZEN,25g,56,136,195.0232717919862,283,1,139367,469252,0.668441747763197,5.957284928536498,4.20650703907013,0.7686576321752607,8.737665055873556,6.735222469057355,0.5500750929668639,True,6.834808466680534,6.067424625981955,45.119510243909644,36.09946679067512,19.36145075299535,262,56,f9e14aaf5ced8576b5f8cb1fb7b33603e6fd6b98f88a8d93287cfbb2f4cd182f,f2caf3a0e87abcd02f765ae813b887f07493e83dbf95383e5aa0b40bcc8bc4dc,9.96756721316548,17.547086467960735
compound,1425370602,3,A2_ADAM_FROZEN,40g,56,136,195.0232717919862,283,1,139367,469252,0.6363481645688033,17.69903545507332,11.725748939514158,0.7353368833371927,20.93417381777881,15.40980826377869,0.6314452577554078,True,18.31439026361644,12.701315523741687,334.7248325617434,153.58511890534297,60.17772540907645,283,80,11a96622c801ec3194e3082f6996210bdae27e1441cdb87087c18ba1845aa3a1,48b190e06d71214ac079182ccc81dd1aa25c7257ba5394e4fac1f9c0a2b98b94,26.02836075978425,36.165543722893766
compound,1425370602,4,A2_ADAM_FROZEN,4g,103,183,229.3600454159896,292,1,139367,469252,0.7725494686083385,3.2390762460602103,1.877594039472632,0.8896460953844074,4.976200641153047,3.001421964382514,0.3638593605113196,True,3.732257397661042,3.8456981639261154,13.68820068407783,14.681737114907811,6.9742213019539046,3330,416,5f0fbc143e13c77d15714729b0b2b4438de33b5c0ad776201ee6f4f0b5283d77,9827fcc7b736b9984f545771e97efee5e6503c32214cff5b868697d4c293db3d,7.879659034631744,16.076509553562957
compound,1425370602,4,A2_ADAM_FROZEN,25g,103,183,229.3600454159896,292,1,139367,469252,0.8099661402869226,4.10379636852992,2.727970375647911,0.8317334236622366,6.645356056845335,4.267608032226562,0.3861735169565103,True,4.338981495281012,6.833502897318219,18.128925769092017,45.21289770175286,14.677397425558713,253,65,5258d3ed2feac136f7fc0730648e0d2d5790f51b9972e76d8457701e91dce725,9d8044636d5069adb7dec88df205a495c2b9d2a96cfeba63670f4218b8b53d04,10.191293585523658,18.012372478351
compound,1425370602,4,A2_ADAM_FROZEN,40g,103,183,229.3600454159896,292,1,139367,469252,0.7472805736310988,12.509344103357568,9.20252780108385,0.8064613439641584,15.054138261522857,11.419577176805952,0.4279486429899141,True,12.793207123619176,10.562052042819357,157.4166779336063,110.96569567850452,36.99392881639461,292,71,5126f1dae52b211d5fc2aba2430b0aca961e260d8f941183b7ef271673dbe4eb,fcfe230609be88e46c5fadef2e524951c141f9731ae04ebc94a88ff0624855a0,27.296265281072944,38.083179170394104
compound,1425370602,5,A2_ADAM_FROZEN,4g,62,142,59.28370262501994,282,1,139367,469252,0.6707588535067837,3.897038945130895,2.203245985611127,0.8464664971268239,5.869560858521374,3.892837695036179,0.4346827729380037,True,4.464023737044342,4.423492141275358,19.73649351442679,19.48738321172701,9.755955364288324,3330,416,5f0fbc143e13c77d15714729b0b2b4438de33b5c0ad776201ee6f4f0b5283d77,9827fcc7b736b9984f545771e97efee5e6503c32214cff5b868697d4c293db3d,7.879659034631744,16.076509553562957
compound,1425370602,5,A2_ADAM_FROZEN,25g,62,142,59.28370262501994,282,1,139367,469252,0.6953238908627424,5.741840537195996,3.929280177029696,0.6821080748359032,8.570420990000072,6.61793930053711,0.5280327406464987,True,6.535617277877189,6.479546634548957,42.70047810550769,27.774060303343663,20.684770536572913,263,55,97fd3eacd7a5c8fca53d4ec6da93cec0e0a41f9764584fb2d79aa82cb329a0de,59be06df0f90fdfd4b0bdca604b1b1dd1d97ec964a148788df4a24f58cf8e58f,9.93319561453223,18.12854830251089
compound,1425370602,5,A2_ADAM_FROZEN,40g,62,142,59.28370262501994,282,1,139367,469252,0.4819403387320358,16.85817107907463,10.991674889458553,0.6250488252188722,19.300369483193364,13.54029655456543,0.5575786210987322,True,17.354320812872945,10.426628656176424,297.76644025215666,96.95312553973892,37.823895217991485,282,81,1cd1f15d883045132e44bae48fa08bd5bf88f1bdaff7992dc8f2ab264c4998a9,4b9416daa6875405a03f82fef4ed8e04f3f73a5986bf9205476a260f6241da02,27.666381299677894,38.562556279718166
compound,536279090,1,A2_ADAM_FROZEN,4g,71,151,197.32452187500897,290,1,139367,469252,0.7154753970003652,3.622743670119448,2.21657740988888,0.8649391990443902,5.50514409787551,3.541162741703865,0.4053636343670314,True,4.210740663462254,3.992545395582874,17.430828695900626,15.801157108223777,8.79540019353863,3330,416,5f0fbc143e13c77d15714729b0b2b4438de33b5c0ad776201ee6f4f0b5283d77,9827fcc7b736b9984f545771e97efee5e6503c32214cff5b868697d4c293db3d,7.879659034631744,16.076509553562957
compound,536279090,1,A2_ADAM_FROZEN,25g,71,151,197.32452187500897,290,1,139367,469252,0.2985704692616536,7.836109364284585,4.500971621274949,0.5741927717914563,12.226916750584545,8.694460529088975,0.7075067825683478,True,8.212822198790542,12.32892584590077,67.45024979800543,149.7812003978104,44.067448539161,242,64,6cc337e1309420fa830734e54e9d0d7fccd76adc271baba00db36b9b2857b3ef,dd11592ae02cd674c5f774ec9eaf26216550bcdce927c60a67786f72db7c1611,10.704170173526874,17.926221773399543
