protocol,outer_seed,inner_fold,epoch,step,permutation_seed,grad_norm_4g,grad_norm_25g,grad_norm_40g,cos_4g_25g,cos_4g_40g,cos_25g_40g
compound,2767143051,5,200,0,18334609939766079405,183.951171875,257.95770263671875,511.1589050292969,-0.1472893208265304,-0.1473277509212494,-0.1446919292211532
compound,2767143051,5,210,0,18334609939766076452,208.27420043945312,300.376220703125,493.4148559570313,-0.1402458548545837,-0.0746471583843231,-0.1255810409784317
compound,1362771960,1,1,0,18334219939791813026,1680.4232177734375,2124.067138671875,5151.66259765625,-0.171074703335762,-0.3066610395908355,0.875205397605896
compound,1362771960,1,10,0,18334219939791718249,876.8892822265625,1782.734375,5283.46923828125,-0.3502000570297241,-0.6106997132301331,0.8389245867729187
compound,1362771960,1,20,0,18334219939791717088,415.44769287109375,1316.7281494140625,5404.9521484375,-0.6486908197402954,-0.5564606785774231,0.7615575790405273
compound,1362771960,1,30,0,18334219939791716456,412.2981567382813,908.1929321289062,4601.6865234375,-0.3865191042423248,-0.3052341341972351,0.4903028309345245
compound,1362771960,1,40,0,18334219939791720387,493.2029418945313,782.2568969726562,2089.95166015625,0.282614529132843,-0.2805350124835968,-0.1859572231769561
compound,1362771960,1,50,0,18334219939791719751,402.04534912109375,709.5330810546875,2041.4296875,0.6105368137359619,-0.3919902443885803,-0.3754798173904419
compound,1362771960,1,60,0,18334219939791718610,290.9935607910156,525.1463623046875,1404.7847900390625,0.2528356909751892,-0.4864278137683868,-0.3062396049499511
compound,1362771960,1,70,0,18334219939791804030,322.8642578125,403.9232482910156,955.754638671875,0.2171250283718109,-0.570965051651001,-0.406916081905365
compound,1362771960,1,80,0,18334219939791803597,359.3747863769531,367.16595458984375,957.5466918945312,-0.1179308742284774,-0.3119405806064605,-0.2200827002525329
compound,1362771960,1,90,0,18334219939791803221,308.2256774902344,312.21771240234375,856.988037109375,0.0898536518216133,-0.4464105665683746,-0.4460667967796325
compound,1362771960,1,100,0,18334219939791798740,358.25286865234375,404.0028991699219,770.6641845703125,-0.4274728298187256,0.1646748632192611,-0.2801456749439239
compound,1362771960,1,110,0,18334219939791805532,315.0288391113281,344.3677978515625,818.0135498046875,-0.1082464829087257,-0.427240788936615,0.0130230924114584
compound,1362771960,1,120,0,18334219939791805135,378.86712646484375,286.8858642578125,682.14453125,-0.3075664937496185,0.2110937982797622,-0.2274056375026703
compound,1362771960,1,130,0,18334219939791804739,251.50271606445312,250.21595764160156,486.6816711425781,-0.1773792803287506,-0.3169262409210205,-0.4294129908084869
compound,1362771960,2,1,0,18334219939792009966,1623.983154296875,2133.875,5313.64990234375,-0.0933367758989334,-0.2996655106544494,0.8750045895576477
compound,1362771960,2,10,0,18334219939792009051,760.5073852539062,1903.39208984375,5626.4833984375,-0.3746629357337951,-0.5438153743743896,0.8341418504714966
compound,1362771960,2,20,0,18334219939792009528,612.7628784179688,1640.743408203125,5628.1181640625,-0.588487982749939,-0.4298986494541168,0.6471823453903198
compound,1362771960,2,30,0,18334219939792010160,454.77337646484375,1302.1947021484375,4321.09228515625,-0.5663056373596191,-0.2958999276161194,0.3388841450214386
compound,1362771960,2,40,0,18334219939792006385,337.3773498535156,873.1642456054688,1743.88623046875,-0.4268701076507568,-0.1137345284223556,0.0086624417454004
compound,1362771960,2,50,0,18334219939792007521,261.1443176269531,492.5843811035156,1383.30224609375,0.2577875256538391,-0.0455116853117942,0.0914473235607147
compound,1362771960,2,60,0,18334219939792008170,316.2688293457031,739.3524780273438,1074.0093994140625,-0.1434228420257568,-0.4666079580783844,0.2234419733285904
compound,1362771960,2,70,0,18334219939791914470,330.1880187988281,367.4760437011719,836.9682006835938,-0.279300332069397,-0.2303926199674606,0.0400918833911418
compound,1362771960,2,80,0,18334219939791916651,339.9830322265625,285.69287109375,786.55615234375,-0.3277287483215332,-0.0013669569743797,-0.3049632608890533
compound,1362771960,2,90,0,18334219939791915239,261.6243591308594,277.54827880859375,676.7093505859375,-0.2996819019317627,-0.1882619112730026,-0.1963097006082534
compound,1362771960,2,100,0,18334219939792010572,305.5294189453125,300.8161315917969,771.7404174804688,0.0417168252170085,0.1359537243843078,0.145224779844284
compound,1362771960,2,110,0,18334219939792011204,386.7013549804687,232.82366943359375,582.2036743164062,-0.2577117383480072,-0.1776589304208755,-0.257898598909378
compound,1362771960,2,120,0,18334219939791913053,276.0398254394531,280.8699645996094,558.3788452148438,-0.386881947517395,-0.2737083733081817,0.0200433023273944
compound,1362771960,2,130,0,18334219939792000461,250.3267364501953,311.36474609375,659.5972900390625,0.0081107970327138,0.0787212774157524,0.2591662108898163
compound,1362771960,3,1,0,18334219939792021855,1495.4569091796875,2253.546142578125,5018.724609375,-0.2393830120563507,-0.4652992188930511,0.8736384510993958
compound,1362771960,3,10,0,18334219939792020490,790.9472045898438,1995.9383544921875,5166.28857421875,-0.4600059688091278,-0.6182460784912109,0.8723544478416443
compound,1362771960,3,20,0,18334219939792022409,439.4393310546875,1651.5679931640625,5394.056640625,-0.8485310673713684,-0.6572761535644531,0.7449297308921814
compound,1362771960,3,30,0,18334219939792021761,390.2732543945313,1513.296630859375,4571.85400390625,-0.5953583717346191,-0.3431195616722107,0.5183686017990112
compound,1362771960,3,40,0,18334219939792018592,407.7508239746094,1101.9967041015625,1894.479248046875,-0.1864373385906219,-0.3599482178688049,0.0435099378228187
compound,1362771960,3,50,0,18334219939792020016,395.0592041015625,551.5777587890625,1490.2872314453125,0.4159142076969147,-0.3028911352157593,-0.4035958349704742
compound,1362771960,3,60,0,18334219939792019899,244.91629028320312,630.6489868164062,1100.6343994140625,0.0886633768677711,0.0363418199121952,0.0169747751206159
compound,1362771960,3,70,0,18334219939792008215,375.8820190429687,636.6585083007812,783.9854736328125,0.2227604985237121,-0.4827384054660797,-0.023706067353487
compound,1362771960,3,80,0,18334219939792011002,375.0665588378906,369.1114807128906,710.6730346679688,-0.1428011506795883,-0.4141869246959686,-0.2387542277574539
compound,1362771960,3,90,0,18334219939792010102,313.7955627441406,303.16748046875,836.900146484375,0.1086673736572265,-0.1800380051136016,-0.1429162472486496
compound,1362771960,3,100,0,18334219939792006589,237.4566345214844,266.2442321777344,546.7228393554688,-0.1089084818959236,-0.2246046960353851,-0.4141156375408172
compound,1362771960,3,110,0,18334219939792006709,195.7652587890625,243.9898376464844,537.3363647460938,0.095078095793724,-0.1878569275140762,-0.238432303071022
compound,1362771960,3,120,0,18334219939792007340,322.7193298339844,282.6407165527344,609.5023193359375,-0.1698147356510162,-0.2153023481369018,-0.2045734822750091
compound,1362771960,3,130,0,18334219939791914300,189.89295959472656,244.07720947265625,571.7348022460938,-0.1554870009422302,-0.1940450221300125,0.0211848765611648
compound,1362771960,3,140,0,18334219939791914927,209.97122192382812,281.68096923828125,479.08111572265625,-0.1984677612781524,-0.1334245204925537,-0.1169081851840019
compound,1362771960,3,150,0,18334219939791915051,195.6398773193359,271.9871826171875,408.0499572753906,-0.1568785607814788,-0.3222803771495819,-0.1390990316867828
compound,1362771960,3,160,0,18334219939791913606,202.84817504882812,312.1744689941406,635.4271240234375,-0.3336841762065887,-0.1785041987895965,-0.0369781665503978
compound,1362771960,3,170,0,18334219939792011010,192.34976196289065,220.9004821777344,743.1034545898438,-0.136622667312622,0.205576866865158,0.0944458618760109
compound,1362771960,3,180,0,18334219939791913361,300.9034118652344,276.050537109375,891.736083984375,-0.0608485415577888,-0.0606091618537902,0.0634286850690841
compound,1362771960,3,190,0,18334219939791913497,183.75730895996097,307.5140380859375,779.6180419921875,-0.2981077432632446,-0.0842488035559654,0.0663126856088638
compound,1362771960,3,200,0,18334219939792000056,174.57847595214844,241.23497009277344,352.9256896972656,-0.1399339735507965,-0.2902507185935974,0.0613899417221546
compound,1362771960,3,210,0,18334219939792001432,199.4039764404297,231.3781280517578,418.7990112304687,-0.2005357891321182,-0.0140534052625298,-0.2226989865303039
compound,1362771960,3,220,0,18334219939792001811,143.9137725830078,210.31039428710935,492.922607421875,0.0281747449189424,0.0044566169381141,0.1410248279571533
compound,1362771960,3,230,0,18334219939791998111,208.5545959472656,239.0924072265625,371.6608276367187,-0.1671742647886276,-0.2633474171161651,0.2026166021823883
compound,1362771960,3,240,0,18334219939792000514,255.7371826171875,239.84190368652344,820.81689453125,-0.0878255441784858,0.1313495337963104,0.4450992345809936
compound,1362771960,3,250,0,18334219939791999886,257.3303527832031,193.2024688720703,385.8556213378906,-0.2766482532024383,-0.2234499752521515,-0.0353780947625637
compound,1362771960,3,260,0,18334219939792004421,245.77816772460935,169.76123046875,314.79229736328125,-0.0903632044792175,-0.1378576606512069,0.0763078853487968
compound,1362771960,3,270,0,18334219939792004813,171.4984588623047,203.35365295410156,366.7143249511719,-0.0587260611355304,0.0117525095120072,0.1457118242979049
compound,1362771960,3,280,0,18334219939792005188,212.4943695068359,213.0039825439453,627.322509765625,-0.0975065380334854,-0.072932057082653,0.2979859709739685
compound,1362771960,3,290,0,18334219939792002532,244.2173767089844,188.0303955078125,449.5398559570313,0.0930914580821991,0.0026757959276437,0.0762529447674751
compound,1362771960,3,300,0,18334219939792002919,169.5390167236328,285.00970458984375,845.3546142578125,-0.0239388905465602,-0.0255792178213596,0.6750447154045105
compound,1362771960,3,310,0,18334219939792003315,289.7289733886719,184.0872039794922,416.6751708984375,-0.0303152613341808,-0.1928972154855728,0.1445734053850174
compound,1362771960,3,320,0,18334219939791928110,274.622802734375,203.67120361328125,534.8632202148438,-0.0494095347821712,0.1622420698404312,0.3845157325267792
compound,1362771960,3,330,0,18334219939791926874,163.61016845703125,285.6031494140625,465.4980773925781,-0.0113998865708708,0.01734085008502,0.4702500402927398
compound,1362771960,3,340,0,18334219939791927353,206.2299346923828,308.1417541503906,1066.1185302734375,0.3410491347312927,0.3630189895629883,0.7338453531265259
compound,1362771960,3,350,0,18334219939791927985,293.3341979980469,296.1903076171875,1144.6136474609375,0.0978733524680137,0.3352405428886413,0.5960099697113037
compound,1362771960,3,360,0,18334219939791924720,116.45838928222656,189.9745635986328,650.7247314453125,0.0629542469978332,0.1224028691649437,0.1936605125665664
compound,1362771960,3,370,0,18334219939791925344,305.4282531738281,202.54783630371097,480.1248779296875,0.0389981158077716,0.4502618312835693,0.2660366892814636
compound,1362771960,3,380,0,18334219939791925995,586.264404296875,190.72140502929688,1124.8087158203125,-0.1643855273723602,0.3065737783908844,0.2601296305656433
compound,1362771960,3,390,0,18334219939791897831,260.09735107421875,279.1419677734375,709.092529296875,0.2880817651748657,0.2741316258907318,0.6085832715034485
compound,1362771960,3,400,0,18334219939791900522,271.2842712402344,144.33218383789062,431.5367431640625,-0.298058807849884,-0.3572678864002228,0.3666302561759949
compound,1362771960,3,410,0,18334219939791899110,162.89901733398438,157.68833923339844,486.2398986816406,-0.0776330083608627,-0.0775929242372512,0.3744607269763946
compound,1362771960,3,420,0,18334219939791928397,339.7956848144531,258.3185729980469,395.5467224121094,0.0489632040262222,0.5230952501296997,0.1586146056652069
compound,1362771960,4,1,0,18334219939792016972,1591.342041015625,2212.4384765625,5173.4189453125,-0.2065097689628601,-0.307894229888916,0.8708301186561584
compound,1362771960,4,10,0,18334219939792017209,602.0485229492188,1953.6319580078125,5247.7119140625,-0.3330217599868774,-0.5783001780509949,0.8047366142272949
compound,1362771960,4,20,0,18334219939792018330,421.6805419921875,1659.7701416015625,5321.150390625,-0.4682619273662567,-0.3420613706111908,0.6865972876548767
compound,1362771960,4,30,0,18334219939792017426,336.9093322753906,1380.243896484375,3904.1689453125,-0.2449219077825546,-0.1162343025207519,0.4543380737304687
compound,1362771960,4,40,0,18334219939792014483,417.424560546875,1062.950927734375,1420.881103515625,0.2598423957824707,0.0904396101832389,-0.0816151946783065
compound,1362771960,4,50,0,18334219939792016643,378.96630859375,659.4111938476562,1421.82958984375,-0.0356028042733669,0.3103708028793335,-0.2034783065319061
compound,1362771960,4,60,0,18334219939792015752,209.22097778320312,530.1583251953125,1059.263427734375,-0.1504619568586349,-0.2389899343252182,-0.2172948569059372
compound,1362771960,4,70,0,18334219939792021060,485.28997802734375,408.8781433105469,744.8966064453125,0.0932242795825004,-0.2804238498210907,-0.1288249194622039
compound,1362771960,4,80,0,18334219939792022217,324.50262451171875,375.9747619628906,792.3949584960938,-0.0195093154907226,-0.464428186416626,-0.0755058377981185
compound,1362771960,4,90,0,18334219939792022341,219.8603973388672,504.3134765625,663.0783081054688,-0.0697918236255645,-0.2431058138608932,-0.313464879989624
compound,1362771960,4,100,0,18334219939792019438,238.4264984130859,286.3996276855469,599.8410034179688,-0.2086623162031173,0.0260363351553678,-0.3924820125102997
compound,1362771960,4,110,0,18334219939792018534,225.3056640625,352.90850830078125,904.9630126953124,-0.1099596619606018,0.0158623345196247,0.2693264186382293
compound,1362771960,4,120,0,18334219939792019711,245.769287109375,315.910888671875,501.5997314453125,-0.1681802421808242,-0.2116528898477554,-0.2035321742296219
compound,1362771960,4,130,0,18334219939792009775,174.06492614746094,340.3949279785156,727.0515747070312,-0.0723667815327644,0.0605489127337932,0.1502076089382171
compound,1362771960,4,140,0,18334219939792008796,234.99819946289065,266.5747375488281,554.6444091796875,-0.2733100056648254,0.0474144406616687,-0.2641533017158508
compound,1362771960,4,150,0,18334219939792009528,369.6149291992187,244.7156524658203,617.5016479492188,0.0319333747029304,-0.2457061260938644,-0.0788687989115715
compound,1362771960,4,160,0,18334219939792006517,240.6763458251953,239.96090698242188,440.3189697265625,0.117101676762104,-0.1056744083762168,-0.2363224923610687
compound,1362771960,4,170,0,18334219939792006385,240.7038116455078,231.06309509277344,684.4599609375,0.0582491979002952,0.3844152987003326,-0.0357617698609828
compound,1362771960,4,180,0,18334219939792007266,344.9120788574219,313.33428955078125,742.4266357421875,-0.0258230082690715,-0.0197615884244442,0.0471226945519447
compound,1362771960,5,1,0,18334219939791996477,1383.891357421875,2163.758056640625,5246.95947265625,-0.1368943005800247,-0.3011650145053863,0.8602873086929321
compound,1362771960,5,10,0,18334219939791996904,949.3626098632812,1859.2686767578125,5433.6572265625,-0.3679907023906708,-0.5084421038627625,0.8645623922348022
compound,1362771960,5,20,0,18334219939791997803,584.8009033203125,1310.1571044921875,5360.57666015625,-0.7531701326370239,-0.6348451972007751,0.7747041583061218
compound,1362771960,5,30,0,18334219939791997155,553.4449462890625,983.1815795898438,4632.74755859375,-0.4944887459278106,-0.2224134504795074,0.5935882329940796
compound,1362771960,5,40,0,18334219939792026690,415.97796630859375,743.2384643554688,1851.77001953125,-0.0436128266155719,-0.2789511978626251,-0.0700785666704177
compound,1362771960,5,50,0,18334219939791996370,391.5088806152344,605.8118896484375,2030.531982421875,0.492408812046051,-0.3748652040958404,-0.16014264523983
compound,1362771960,5,60,0,18334219939791995225,340.67572021484375,760.3636474609375,1368.5751953125,-0.0351347886025905,-0.3868666887283325,0.0726620331406593
compound,1362771960,5,70,0,18334219939792017397,520.8878784179688,400.1826477050781,813.08251953125,0.4551505744457245,-0.1166731864213943,-0.0506861321628093
compound,1362771960,5,80,0,18334219939792018008,377.013916015625,449.4277648925781,849.935546875,-0.041334580630064,-0.5617439150810242,0.0759045183658599
compound,1362771960,5,90,0,18334219939792017620,319.32366943359375,313.2056579589844,854.0528564453125,-0.1659404933452606,-0.0429136455059051,-0.051622450351715
compound,1362771960,5,100,0,18334219939792015199,232.3857879638672,289.057373046875,657.6419677734375,-0.0523013770580291,-0.4243584871292114,-0.3233669698238373
compound,1362771960,5,110,0,18334219939792014807,307.0469970703125,251.48333740234375,642.3885498046875,0.0781679078936576,-0.2182050049304962,-0.3070867359638214
compound,1362771960,5,120,0,18334219939792015438,269.4199523925781,316.2828369140625,743.3816528320312,0.0056092352606356,-0.0816838964819908,0.1704491227865219
compound,1362771960,5,130,0,18334219939792021150,263.0248107910156,248.7931365966797,544.098876953125,-0.0594637654721736,-0.3092683255672455,-0.3474778532981872
compound,1362771960,5,140,0,18334219939792020749,256.59417724609375,291.1958923339844,498.7039489746094,-0.2419837862253189,-0.3036483526229858,-0.1072076857089996
compound,1362771960,5,150,0,18334219939792022409,219.45611572265625,377.0009460449219,467.4104309082031,0.0999917387962341,-0.1102797836065292,-0.1452472954988479
