protocol,outer_seed,inner_fold,epoch,step,permutation_seed,grad_norm_4g,grad_norm_25g,grad_norm_40g,cos_4g_25g,cos_4g_40g,cos_25g_40g,directed_projection_attempts,directed_projections_triggered,projection_trigger_fraction,projected_minus_original_update_norm,projected_original_update_norm_ratio
compound,1425370602,2,150,0,18334387768614780302,278.4599609375,226.12060546875,442.1373596191406,0.1254698932170868,0.1195059642195701,0.1048676148056984,6,6,1.0,40.15486526489258,1.2099103927612305
compound,1425370602,2,160,0,18334387768614777650,244.0073699951172,237.45755004882812,428.7611083984375,0.0720617175102233,0.0070332284085452,0.0057893246412277,6,6,1.0,9.2064847946167,1.0362019538879397
compound,1425370602,3,1,0,18334387768614758971,1454.625244140625,2170.048095703125,4946.05908203125,0.311300128698349,0.2920373678207397,0.8618255853652954,6,4,0.6666666666666666,656.326904296875,1.0801703929901123
compound,1425370602,3,10,0,18334387768614759410,576.9097900390625,1762.515625,4909.74658203125,0.3555201292037964,0.457695335149765,0.7714508175849915,6,4,0.6666666666666666,1025.681640625,0.9690633416175842
compound,1425370602,3,20,0,18334387768614760219,366.6219787597656,1469.3150634765625,5325.7783203125,0.223341703414917,0.1476420909166336,0.6610594391822815,6,3,0.5,348.20404052734375,1.0058332681655884
compound,1425370602,3,30,0,18334387768614759587,771.88330078125,1129.5599365234375,3445.929931640625,0.0179557595402002,0.0176126770675182,0.396508127450943,6,0,0.0,0.0,1.0
compound,1425370602,3,40,0,18334387768614756392,460.9368286132813,817.150146484375,1623.384033203125,0.4067850708961487,0.391880065202713,0.1656901091337204,6,0,0.0,0.0,1.0
compound,1425370602,3,50,0,18334387768614756796,657.0598754882812,614.94873046875,1493.0146484375,0.1565817296504974,0.3423071205615997,0.0878287851810455,6,4,0.6666666666666666,78.2918472290039,1.0707329511642456
compound,1425370602,3,60,0,18334387768614798633,222.2206268310547,604.3875732421875,843.5687255859375,0.0599055290222168,0.2677307426929474,0.3457842171192169,6,6,1.0,142.5088348388672,1.401076078414917
compound,1425370602,3,70,0,18334387768614804133,375.7725524902344,322.0535583496094,653.111328125,0.0732485353946685,0.4570559859275818,0.2310746312141418,6,4,0.6666666666666666,111.7163314819336,1.42364764213562
compound,1425370602,3,80,0,18334387768614805030,259.8043518066406,319.56536865234375,720.2994384765625,0.0178500358015298,0.2908860743045807,0.2844553589820862,6,4,0.6666666666666666,98.37394714355467,1.3119970560073853
compound,1425370602,3,90,0,18334387768614805422,179.18699645996094,266.68463134765625,623.1644287109375,0.0358573235571384,0.1304962038993835,0.3026614189147949,6,6,1.0,76.44607543945312,1.2512216567993164
compound,1425370602,3,100,0,18334387768614802207,322.07281494140625,233.16197204589844,521.0294799804688,0.0570389665663242,0.3328081369400024,0.3525119423866272,6,4,0.6666666666666666,85.39028930664062,1.4172149896621704
compound,1425370602,3,110,0,18334387768614801543,268.72454833984375,259.117431640625,799.6092529296875,0.0408315509557724,0.0805393382906913,0.0576681792736053,6,2,0.3333333333333333,22.160858154296875,1.0420340299606323
compound,1425370602,3,120,0,18334387768614802436,264.50146484375,307.0215148925781,464.7941284179687,0.1910718530416488,0.2348447889089584,0.2938211262226105,6,6,1.0,90.88768768310548,1.5010048151016235
compound,1425370602,3,130,0,18334387768614761752,197.15890502929688,254.575927734375,622.1210327148438,0.0020797061733901,0.2767942547798157,0.1561582088470459,6,4,0.6666666666666666,66.66239166259766,1.2091379165649414
compound,1425370602,4,1,0,18334387768614779658,1432.6400146484375,2321.2529296875,5021.90966796875,0.3090463876724243,0.3105459809303283,0.8766531944274902,6,4,0.6666666666666666,650.613037109375,1.077674150466919
compound,1425370602,4,10,0,18334387768614779331,440.5391540527344,1866.0386962890625,4464.3447265625,0.5973324179649353,0.5781779289245605,0.7984743714332581,6,4,0.6666666666666666,1284.5882568359375,0.905790388584137
compound,1425370602,4,20,0,18334387768614780490,438.8885498046875,1637.8614501953125,5763.2001953125,0.2441682815551757,0.1739116311073303,0.712261974811554,6,3,0.5,350.43231201171875,1.0103906393051147
compound,1425370602,4,30,0,18334387768614780146,579.6102294921875,1193.8349609375,4530.90380859375,0.0581618621945381,0.0257400926202535,0.4425593912601471,6,3,0.5,34.5226936340332,1.0059244632720947
compound,1425370602,4,40,0,18334387768614777209,513.5338134765625,1088.6993408203125,1763.5421142578125,0.1701074093580246,0.2611068189144134,0.0424766801297664,6,0,0.0,0.0,1.0
compound,1425370602,4,50,0,18334387768614778861,370.580322265625,886.323486328125,1720.079833984375,0.2998068034648895,0.1140913739800453,0.3730182349681854,6,2,0.3333333333333333,216.373046875,1.262206792831421
compound,1425370602,4,60,0,18334387768614802744,286.59063720703125,492.4124755859375,1265.0555419921875,0.0414219684898853,0.2177785485982895,0.4340497851371765,6,6,1.0,217.2559356689453,1.28163480758667
compound,1425370602,4,70,0,18334387768614759092,277.08660888671875,610.1185302734375,816.2387084960938,0.2381659299135208,0.5540014505386353,0.3126820027828216,6,4,0.6666666666666666,162.1753387451172,1.4375050067901611
compound,1425370602,4,80,0,18334387768614760151,369.7048950195313,363.9894714355469,704.0375366210938,0.1169684156775474,0.496009349822998,0.3302294909954071,6,4,0.6666666666666666,136.29539489746094,1.5035264492034912
compound,1425370602,4,90,0,18334387768614759519,243.3467254638672,331.56927490234375,625.8331298828125,0.0952577963471412,0.4385847449302673,0.3668022155761719,6,6,1.0,143.08766174316406,1.470856547355652
compound,1425370602,4,100,0,18334387768614757358,439.7413940429687,397.1300048828125,834.2774658203125,0.2667374014854431,0.1021863967180252,0.0395440682768821,6,0,0.0,0.0,1.0
compound,1425370602,4,110,0,18334387768614756726,285.73150634765625,301.9518737792969,699.3792724609375,0.1455784887075424,0.0628919079899787,0.1408917307853698,6,6,1.0,54.42264938354492,1.159921646118164
compound,1425370602,4,120,0,18334387768614757621,276.0771179199219,281.8201904296875,542.98876953125,0.0245629847049713,0.0018714615143835,0.3122221231460571,6,6,1.0,60.05580139160156,1.2031251192092896
compound,1425370602,4,130,0,18334387768614798825,234.5236663818359,481.7333679199219,535.5214233398438,0.1140546947717666,0.2638255655765533,0.2528120279312134,6,4,0.6666666666666666,72.0510025024414,1.3073172569274902
compound,1425370602,4,140,0,18334387768614803836,170.00331115722656,279.525146484375,462.7359924316406,0.0810892507433891,0.3417108356952667,0.1982021480798721,6,6,1.0,79.36346435546875,1.3437105417251587
compound,1425370602,4,150,0,18334387768614805224,177.28245544433594,282.635986328125,374.1437683105469,0.0695406347513198,0.1200820878148078,0.4154503345489502,6,4,0.6666666666666666,58.901458740234375,1.3920577764511108
compound,1425370602,4,160,0,18334387768614802003,293.6158447265625,316.4319763183594,601.4700317382812,0.0078788716346025,0.0836157649755477,0.1192105934023857,6,4,0.6666666666666666,33.4608154296875,1.134304404258728
compound,1425370602,4,170,0,18334387768614802395,157.8883514404297,269.2038879394531,444.8426818847656,0.0681635811924934,0.0775751024484634,0.1786094158887863,6,6,1.0,37.8505973815918,1.2025017738342283
compound,1425370602,4,180,0,18334387768614803266,261.09698486328125,339.0140380859375,1030.8485107421875,0.2807583808898926,0.1052490919828414,0.3173584342002868,6,4,0.6666666666666666,67.58163452148438,1.0590935945510864
compound,1425370602,5,1,0,18334387768614750937,1352.5816650390625,2190.085693359375,5296.78125,0.2803437411785126,0.3369989991188049,0.831883430480957,6,3,0.5,762.280029296875,1.067272424697876
compound,1425370602,5,10,0,18334387768614750352,860.510009765625,1626.405029296875,4867.044921875,0.6335622668266296,0.5571865439414978,0.7474815249443054,6,4,0.6666666666666666,1375.791015625,0.9528058171272278
compound,1425370602,5,20,0,18334387768614751801,372.7507019042969,1010.1431274414062,4164.734375,0.8624696731567383,0.4882098734378814,0.321149617433548,6,4,0.6666666666666666,1729.7083740234375,0.7115694880485535
compound,1425370602,5,30,0,18334387768614751617,496.8742370605469,998.5757446289062,4250.01806640625,0.7297109365463257,0.4802534282207489,0.2354373186826706,6,4,0.6666666666666666,1257.1136474609375,0.8543661236763
compound,1425370602,5,40,0,18334387768614748938,363.1063232421875,808.0006103515625,2684.12646484375,0.3649537563323974,0.5918819904327393,0.0115814013406634,6,4,0.6666666666666666,655.5570068359375,0.9351123571395874
compound,1425370602,5,50,0,18334387768614749854,350.1497497558594,461.9701843261719,1717.1339111328125,-0.0539862774312496,0.4508365988731384,0.1687835752964019,6,4,0.6666666666666666,288.5386962890625,1.129902958869934
compound,1425370602,5,60,0,18334387768614757451,282.4310607910156,729.708984375,1398.9796142578125,0.1938297301530838,0.4421285092830658,0.1220288574695587,6,2,0.3333333333333333,213.44400024414065,1.0781779289245603
compound,1425370602,5,70,0,18334387768614763463,297.3819274902344,446.5824279785156,779.325439453125,-0.0072451732121407,0.6012060046195984,0.0890994146466255,6,4,0.6666666666666666,160.66519165039062,1.255368709564209
compound,1425370602,5,80,0,18334387768614762820,335.3268737792969,394.4869995117187,620.8781127929688,0.0416577383875846,0.6512435078620911,0.0595912337303161,6,6,1.0,146.4290313720703,1.4261330366134644
compound,1425370602,5,90,0,18334387768614763724,241.7671813964844,290.56280517578125,656.9638671875,0.2021902948617935,0.2167834639549255,0.2409967482089996,6,6,1.0,103.5116195678711,1.3244012594223022
compound,1425370602,5,100,0,18334387768614761085,259.0582275390625,272.5620422363281,648.37451171875,0.1353282034397125,0.4880204200744629,0.0778897032141685,6,6,1.0,125.58045959472656,1.3371422290802002
compound,1425370602,5,110,0,18334387768614760933,210.81927490234375,318.4875183105469,439.42474365234375,-0.1056142896413803,0.519751250743866,0.2593986988067627,6,4,0.6666666666666666,89.58882904052734,1.4506819248199463
compound,1425370602,5,120,0,18334387768614762342,336.5979309082031,316.35870361328125,530.4317016601562,0.1588749885559082,0.3326372504234314,0.1134541630744934,6,4,0.6666666666666666,64.84257507324219,1.2669800519943235
compound,1425370602,5,130,0,18334387768614743482,440.74310302734375,262.666748046875,494.7127075195313,0.150357961654663,0.277586281299591,0.2483685165643692,6,4,0.6666666666666666,71.35096740722656,1.3309669494628906
compound,1425370602,5,140,0,18334387768614743599,215.07179260253903,258.891357421875,612.4149169921875,0.1463977396488189,0.1530882716178894,0.026385124772787,6,2,0.3333333333333333,31.872892379760746,1.0796806812286377
compound,536279090,1,1,0,9379746024399775125,1182.6207275390625,2416.343505859375,4752.33447265625,0.2302396595478058,0.2402489781379699,0.900796115398407,6,4,0.6666666666666666,441.9015808105469,1.053456425666809
compound,536279090,1,10,0,9379746024399777465,553.4032592773438,1999.7349853515625,4451.38818359375,0.4134932160377502,0.4976827800273895,0.830836832523346,6,3,0.5,1036.75341796875,0.9643818140029908
compound,536279090,1,20,0,9379746024399772913,488.94830322265625,1479.76220703125,5062.53564453125,0.3868291974067688,0.2905806303024292,0.7511857151985168,6,3,0.5,432.3404541015625,1.0192372798919678
compound,536279090,1,30,0,9379746024399772798,622.5762939453125,994.0950927734376,3268.579833984375,0.1251620799303054,0.0763493701815605,0.4636709094047546,6,2,0.3333333333333333,46.46439743041992,1.01786208152771
compound,536279090,1,40,0,9379746024399774698,425.51806640625,757.582763671875,1781.495849609375,0.5195127129554749,0.1132943779230117,0.1227927505970001,6,2,0.3333333333333333,76.22941589355469,1.0839991569519043
compound,536279090,1,50,0,9379746024399771531,509.5867004394531,548.4567260742188,1714.793212890625,0.0850202739238739,0.2768706679344177,0.12286077439785,6,2,0.3333333333333333,20.371273040771484,1.0179574489593506
compound,536279090,1,60,0,9379746024399772191,326.5189208984375,511.3316650390625,832.3887939453125,0.0766299590468406,0.2979018986225128,0.167805328965187,6,4,0.6666666666666666,96.0229263305664,1.25221586227417
compound,536279090,1,70,0,9379746024399772288,305.4683532714844,321.68426513671875,855.46728515625,-0.0011499052634462,0.535580039024353,0.1241993010044097,6,5,0.8333333333333334,162.54586791992188,1.2591373920440674
compound,536279090,1,80,0,9379746024399771912,254.72157287597656,320.88079833984375,555.0933837890625,0.0510706901550293,0.5235840082168579,0.4407759606838226,6,6,1.0,141.7616729736328,1.5687627792358398
compound,536279090,1,90,0,9379746024399768997,296.7936706542969,281.1344909667969,688.8442993164062,0.1965817511081695,0.3839158713817596,-0.0120101403445005,6,6,1.0,111.26216888427734,1.294814109802246
compound,536279090,1,100,0,9379746024399769661,240.5690155029297,383.1660461425781,574.4212646484375,-0.0032233837991952,0.4399437606334686,0.2101616412401199,6,6,1.0,114.26412963867188,1.4016461372375488
compound,536279090,1,110,0,9379746024399769778,214.8556976318359,342.9731140136719,417.4157104492187,0.0273577813059091,0.378372311592102,0.2934004068374634,6,6,1.0,92.88166809082033,1.5324746370315552
compound,536279090,1,120,0,9379746024399767422,335.99053955078125,221.7261505126953,688.8377685546875,0.0988064706325531,0.1530141234397888,0.2064638435840606,6,4,0.6666666666666666,58.947120666503906,1.1873968839645386
compound,536279090,1,130,0,9379746024399768535,238.85934448242188,203.54898071289065,443.45062255859375,0.2294906675815582,0.115334965288639,0.3270150423049927,6,6,1.0,78.48321533203125,1.3612390756607056
compound,536279090,1,140,0,9379746024399769179,165.87054443359375,273.8507385253906,582.0523681640625,0.2162327319383621,0.3527794182300567,0.3308285772800445,6,4,0.6666666666666666,78.73128509521484,1.0996696949005127
compound,536279090,1,150,0,9379746024399765204,256.6372375488281,187.52447509765625,531.1957397460938,0.0311560705304145,0.0634891018271446,0.1713059842586517,6,4,0.6666666666666666,33.6910400390625,1.1259077787399292
compound,536279090,2,1,0,9379746024399779172,1338.3055419921875,2176.2626953125,4392.6943359375,0.4532157480716705,0.4180206954479217,0.882663905620575,6,4,0.6666666666666666,920.8692626953124,1.0789753198623655
compound,536279090,2,10,0,9379746024399780136,594.6542358398438,1837.7474365234375,4568.50732421875,0.5976642370223999,0.4679372608661651,0.6716334223747253,6,4,0.6666666666666666,1189.885986328125,0.9396175742149352
compound,536279090,2,20,0,9379746024399776896,307.7992248535156,1928.3770751953125,4821.42431640625,0.3884475827217102,0.4468460977077484,0.4168066084384918,6,4,0.6666666666666666,833.6990356445312,0.9602910876274108
compound,536279090,2,30,0,9379746024399776783,363.517333984375,1708.40966796875,2643.0048828125,0.1779066324234008,0.0533557906746864,0.2999088168144226,6,3,0.5,144.7485809326172,1.0176955461502075
compound,536279090,2,40,0,9379746024399778715,286.27935791015625,749.073486328125,1434.869140625,0.1156314611434936,0.3003192842006683,0.078476995229721,6,4,0.6666666666666666,43.53801727294922,1.0611822605133057
compound,536279090,2,50,0,9379746024399775514,278.9225769042969,532.7319946289062,943.7603759765624,0.1009733602404594,0.1721090078353881,0.2318180054426193,6,2,0.3333333333333333,54.56657409667969,1.0599822998046875
compound,536279090,2,60,0,9379746024399776494,266.2313232421875,522.2758178710938,818.5550537109375,0.1836112141609192,0.3535707294940948,0.2286891341209411,6,4,0.6666666666666666,114.39522552490234,1.1114449501037598
compound,536279090,2,70,0,9379746024399776369,311.7295227050781,305.04156494140625,812.243896484375,0.0528848692774772,0.2166198641061782,0.099049374461174,6,6,1.0,74.68171691894531,1.1878708600997925
compound,536279090,2,80,0,9379746024399776249,207.58888244628903,326.7703552246094,587.0135498046875,0.2249091118574142,0.4219010770320892,0.056762121617794,6,4,0.6666666666666666,102.7902603149414,1.1572140455245972
compound,536279090,2,90,0,9379746024399772980,190.2487945556641,290.7027893066406,528.0823974609375,0.2721492648124695,0.4011862576007843,-0.0469914525747299,6,4,0.6666666666666666,96.02737426757812,1.172976851463318
compound,536279090,2,100,0,9379746024399773868,174.3064422607422,260.19927978515625,564.3202514648438,0.345742255449295,0.2981486320495605,0.0192835424095392,6,6,1.0,91.58582305908205,1.249278545379639
compound,536279090,2,110,0,9379746024399773731,176.7687530517578,250.63735961914065,432.87164306640625,0.1947985887527465,0.2781491279602051,0.1111670285463333,6,6,1.0,66.63654327392578,1.3212071657180786
compound,536279090,2,120,0,9379746024399771471,132.2644805908203,216.11830139160156,382.7164916992187,0.2424736320972442,0.3518743515014648,-0.0062589012086391,6,5,0.8333333333333334,62.644248962402344,1.1907434463500977
compound,536279090,2,130,0,9379746024399772614,296.8005065917969,283.6166076660156,577.7842407226562,0.1079024225473404,0.1629108637571334,0.1520823538303375,6,4,0.6666666666666666,39.063934326171875,1.1106046438217163
compound,536279090,2,140,0,9379746024399773258,185.5315704345703,223.4242248535156,574.5673828125,0.2032608389854431,0.0442128628492355,0.2771033048629761,6,6,1.0,68.15713500976562,1.2215346097946167
compound,536279090,2,150,0,9379746024399769317,196.6903839111328,215.81182861328125,419.5296020507813,0.0913414359092712,0.1821996569633484,0.1861725449562072,6,2,0.3333333333333333,27.44943046569824,1.1151360273361206
compound,536279090,2,160,0,9379746024399768941,205.5590057373047,271.9652099609375,690.4796142578125,0.0921392887830734,0.0495829693973064,0.0522474609315395,6,4,0.6666666666666666,18.868488311767575,1.0460591316223145
compound,536279090,3,1,0,9379746024399766711,1506.9410400390625,2293.095947265625,4835.3486328125,0.3109959661960602,0.3073230385780334,0.8939540982246399,6,4,0.6666666666666666,641.046875,1.0858383178710938
compound,536279090,3,10,0,9379746024399769179,613.752685546875,1883.7391357421875,4627.64453125,0.5186669826507568,0.4925267398357391,0.8206931352615356,6,4,0.6666666666666666,1080.0335693359375,0.9679637551307678
compound,536279090,3,20,0,9379746024399765459,455.6438598632813,1301.4871826171875,5215.14111328125,0.1849952936172485,0.1756299585103988,0.8014281392097473,6,4,0.6666666666666666,211.66700744628903,1.0153169631958008
compound,536279090,3,30,0,9379746024399764828,681.890380859375,621.347900390625,3644.88525390625,0.1136915981769561,0.0691384747624397,0.3571344017982483,6,0,0.0,0.0,1.0
compound,536279090,3,40,0,9379746024399766216,720.5950927734375,920.06689453125,1542.9466552734375,0.2242980450391769,0.3700255155563354,0.0829959884285926,6,3,0.5,85.3002700805664,1.092074275016785
compound,536279090,3,50,0,9379746024399763369,294.9335632324219,627.6832885742188,2031.9710693359375,0.0114914299920201,0.0703741163015365,0.1303838938474655,6,2,0.3333333333333333,89.73223876953125,1.0651304721832275
compound,536279090,3,60,0,9379746024399763005,323.96221923828125,481.8879089355469,806.12353515625,-0.0120723880827426,0.4391686022281647,0.5452810525894165,6,4,0.6666666666666666,189.2541351318359,1.572548747062683
compound,536279090,3,70,0,9379746024399763618,480.2957153320313,386.5257568359375,903.5732421875,0.1558373570442199,0.4685294330120086,0.3295389115810394,6,4,0.6666666666666666,164.0100860595703,1.4552087783813477
compound,536279090,3,80,0,9379746024399764266,274.3004150390625,335.8522644042969,656.77294921875,-0.0311374049633741,0.4921545386314392,0.1671521514654159,6,6,1.0,127.61478424072266,1.3743294477462769
compound,536279090,3,90,0,9379746024399761799,189.2904357910156,430.5536804199219,585.66162109375,0.2499818354845047,0.120002306997776,0.3734848797321319,6,6,1.0,120.0019989013672,1.4788861274719238
compound,536279090,3,100,0,9379746024399761439,308.9154052734375,284.1120910644531,620.255126953125,0.1900827884674072,0.0125927086919546,0.3331938087940216,6,4,0.6666666666666666,86.3620834350586,1.2145439386367798
compound,536279090,3,110,0,9379746024399762064,359.76519775390625,325.62646484375,700.73876953125,0.1091331392526626,0.2312465459108352,0.1493492573499679,6,4,0.6666666666666666,45.7445182800293,1.0993577241897583
compound,536279090,3,120,0,9379746024399758620,301.6994934082031,276.3100891113281,526.2500610351562,0.0458863340318203,0.199187695980072,0.3825878798961639,6,6,1.0,95.49905395507812,1.4297670125961304
compound,536279090,3,130,0,9379746024399760373,264.608154296875,231.2391357421875,371.8860778808594,0.1554827690124511,0.052257515490055,0.5724961161613464,6,6,1.0,94.85881042480467,1.5367265939712524
compound,536279090,3,140,0,9379746024399759993,250.4777069091797,351.37701416015625,531.7138671875,0.1054048165678978,0.1201591715216636,0.0420780852437019,6,4,0.6666666666666666,25.06525230407715,1.0953781604766846
compound,536279090,3,150,0,9379746024399756470,449.1966857910156,448.6295776367187,777.5833129882812,0.2258574813604354,0.422964334487915,0.4657164216041565,6,0,0.0,0.0,1.0
compound,536279090,3,160,0,9379746024399757118,240.57618713378903,275.2861328125,410.3927917480469,0.2963493168354034,-0.0105334483087062,0.3494196534156799,6,5,0.8333333333333334,72.50594329833984,1.3897395133972168
compound,536279090,3,170,0,9379746024399758755,503.1167907714844,352.8847351074219,515.1368408203125,0.0186802968382835,0.2350642532110214,0.0452966131269931,6,2,0.3333333333333333,3.7934768199920654,1.009737253189087
compound,536279090,3,180,0,9379746024399754443,164.56150817871094,248.49082946777344,496.9387817382813,0.0436814799904823,-0.012502503581345,0.4191323220729828,6,6,1.0,72.13792419433594,1.2764105796813965
compound,536279090,3,190,0,9379746024399754820,432.8924560546875,358.2176818847656,584.4308471679688,0.0950358137488365,0.0496137104928493,0.0167344640940427,6,2,0.3333333333333333,17.025596618652344,1.0436320304870603
compound,536279090,3,200,0,9379746024399755712,174.9062042236328,307.5751647949219,397.5548706054687,0.0863888561725616,0.1116105541586875,0.1265948116779327,6,4,0.6666666666666666,24.269861221313477,1.130739688873291
compound,536279090,3,210,0,9379746024399753057,223.89358520507812,301.9072265625,634.3568115234375,0.2452859580516815,0.3658828139305115,0.1748377382755279,6,0,0.0,0.0,1.0
compound,536279090,4,1,0,9379746024399770758,1516.6842041015625,2312.575439453125,4751.392578125,0.2149736732244491,0.2324155569076538,0.924954891204834,6,3,0.5,505.0177917480469,1.0716122388839722
compound,536279090,4,10,0,9379746024399773258,767.9037475585938,1776.7542724609375,4249.04296875,0.5813426375389099,0.5278400182723999,0.8201366662979126,6,4,0.6666666666666666,1145.4058837890625,0.9738098978996276
compound,536279090,4,20,0,9379746024399769570,399.1212158203125,1292.0579833984375,4931.39306640625,0.6628714799880981,0.4410652816295624,0.6653856635093689,6,3,0.5,922.5126342773438,0.9564216136932372
compound,536279090,4,30,0,9379746024399768941,258.46441650390625,1086.9432373046875,3591.482421875,0.6243959665298462,0.5268934965133667,0.3797537088394165,6,4,0.6666666666666666,626.2291870117188,0.963018000125885
compound,536279090,4,40,0,9379746024399770361,476.7563171386719,962.5706787109376,1493.1116943359375,0.0834452956914901,0.0739149674773216,0.1297048330307006,6,4,0.6666666666666666,83.16520690917969,1.1348421573638916
compound,536279090,4,50,0,9379746024399766584,389.1082153320313,777.6044311523438,1630.8511962890625,0.3412960171699524,0.2593316435813904,0.0885088592767715,6,3,0.5,140.99691772460938,1.104813575744629
compound,536279090,4,60,0,9379746024399766924,341.4326477050781,510.9456787109375,1417.21728515625,0.0025468124076724,0.0109697617590427,0.1416402608156204,6,4,0.6666666666666666,5.48659610748291,1.0042928457260132
compound,536279090,4,70,0,9379746024399768339,259.7467346191406,336.0893249511719,938.9285278320312,0.0678683891892433,0.0561117678880691,0.0725874528288841,6,4,0.6666666666666666,24.26191520690918,1.0323656797409058
compound,536279090,4,80,0,9379746024399767707,290.7201232910156,322.919189453125,634.1655883789062,0.0718074217438697,0.4041901230812073,0.1547641307115554,6,6,1.0,112.84845733642578,1.3724336624145508
compound,536279090,4,90,0,9379746024399766038,230.43572998046875,294.07391357421875,623.6170043945312,0.2261136323213577,0.4434821307659149,0.0275757983326911,6,6,1.0,120.8665542602539,1.2584236860275269
compound,536279090,4,100,0,9379746024399766414,291.2494201660156,259.3841247558594,538.880859375,0.018606349825859,0.2774460911750793,0.2669053375720978,6,6,1.0,84.13158416748047,1.3916053771972656
compound,536279090,4,110,0,9379746024399765761,253.09814453125,290.894775390625,566.1566772460938,0.2863963842391968,0.2300274521112442,0.0913487076759338,6,6,1.0,86.43209075927734,1.3093011379241943
compound,536279090,4,120,0,9379746024399762797,292.73553466796875,264.3890075683594,505.0505065917969,0.1431837975978851,0.0344955623149871,0.3087383806705475,6,6,1.0,67.380126953125,1.252724289894104
compound,536279090,4,130,0,9379746024399764452,380.57568359375,282.6549987792969,406.2140808105469,-0.0580940172076225,0.2460967898368835,0.3987084925174713,6,6,1.0,84.00267028808594,1.4899258613586426
compound,536279090,4,140,0,9379746024399764072,266.4643249511719,325.42529296875,741.1458740234375,0.0387525856494903,0.0810373052954673,0.0661680623888969,6,0,0.0,0.0,1.0
compound,536279090,4,150,0,9379746024399760583,426.5941162109375,350.6023864746094,674.1411743164062,0.2127099931240081,0.1424584984779358,-0.0001274694950552,6,4,0.6666666666666666,60.0882682800293,1.1801801919937134
compound,536279090,4,160,0,9379746024399761231,191.3492126464844,243.447265625,358.7225646972656,0.2016281485557556,0.1417038589715957,0.3801512122154236,6,6,1.0,71.9649658203125,1.5380444526672363
compound,536279090,4,170,0,9379746024399762898,319.0169982910156,270.5171813964844,433.4168395996094,0.0174646433442831,0.1204427033662796,0.157196894288063,6,4,0.6666666666666666,35.4921760559082,1.1892002820968628
compound,536279090,4,180,0,9379746024399758554,118.89351654052734,309.5242004394531,419.2370910644531,0.2793720066547394,0.4274607300758362,0.0193544961512088,6,4,0.6666666666666666,86.94292449951172,1.0870906114578247
compound,536279090,4,190,0,9379746024399759189,196.38372802734375,226.96339416503903,575.063720703125,0.1057162806391716,0.2587937414646148,0.124027319252491,6,4,0.6666666666666666,27.728546142578125,1.076412320137024
compound,536279090,4,200,0,9379746024399759665,255.5067901611328,270.8505859375,610.6259155273438,0.2347837686538696,0.1810544580221176,0.0251541547477245,6,4,0.6666666666666666,55.874000549316406,1.1461666822433472
compound,536279090,4,210,0,9379746024399756400,310.8290710449219,250.35841369628903,784.5678100585938,0.2089873403310775,0.171447142958641,0.131288081407547,6,4,0.6666666666666666,61.773338317871094,1.1229275465011597
compound,536279090,4,220,0,9379746024399757044,186.10494995117188,253.1672515869141,365.2528991699219,0.1866053193807602,0.0086505431681871,0.1341950595378875,6,4,0.6666666666666666,30.742982864379883,1.1748942136764526
compound,536279090,4,230,0,9379746024399757675,135.61961364746094,243.5014190673828,390.041015625,0.1308843195438385,0.0128278331831097,0.0980088263750076,6,3,0.5,11.902955055236816,1.0360857248306274
compound,536279090,5,1,0,9379746024395313043,1151.328857421875,2268.409912109375,4992.81884765625,0.2286877185106277,0.2230311632156372,0.8941245675086975,6,4,0.6666666666666666,484.59136962890625,1.0483018159866333
compound,536279090,5,10,0,9379746024395439448,364.1978454589844,1768.31689453125,4640.83837890625,0.4399782121181488,0.5224229097366333,0.8421875238418579,6,3,0.5,1129.4774169921875,0.924372673034668
compound,536279090,5,20,0,9379746024395437012,365.2364501953125,1283.1768798828125,5326.1376953125,0.3260568082332611,0.2722578346729278,0.8350013494491577,6,3,0.5,477.205078125,1.0038529634475708
compound,536279090,5,30,0,9379746024395437181,470.5735168457031,670.6377563476562,4726.9326171875,0.2170365750789642,0.1887948364019394,0.5396410822868347,6,4,0.6666666666666666,337.24749755859375,1.0167895555496216
compound,536279090,5,40,0,9379746024395438769,360.2859191894531,773.7703247070312,2350.87548828125,0.0453736670315265,0.0347455777227878,0.142406940460205,6,4,0.6666666666666666,116.3713836669922,1.0846925973892212
compound,536279090,5,50,0,9379746024395438910,396.75634765625,432.8653869628906,1748.2061767578125,0.2196068614721298,0.1464006304740905,0.3974640071392059,6,4,0.6666666666666666,236.07373046875,1.1445631980895996
compound,536279090,5,60,0,9379746024395438502,352.84197998046875,500.35260009765625,1487.233154296875,0.1927263140678405,0.3626912832260132,0.3522270321846008,6,4,0.6666666666666666,229.5159149169922,1.2731928825378418
compound,536279090,5,70,0,9379746024395432459,293.3935546875,454.8302612304687,765.1553955078125,0.0628016293048858,0.6599951386451721,0.2333067059516906,6,6,1.0,208.23236083984375,1.3485726118087769
compound,536279090,5,80,0,9379746024395432067,322.50885009765625,311.5662841796875,580.6810913085938,-0.0318519249558448,0.68781578540802,0.0380906835198402,6,6,1.0,162.7445831298828,1.4818108081817627
compound,536279090,5,90,0,9379746024395432220,225.384033203125,319.20184326171875,549.2080688476562,-0.1719807237386703,0.6516759395599365,0.1913118511438369,6,4,0.6666666666666666,136.5985870361328,1.3430761098861694
compound,536279090,5,100,0,9379746024395433864,186.7350616455078,273.6430969238281,486.7854919433594,0.0041843545623123,0.5924839377403259,0.3710318803787231,6,6,1.0,114.72870635986328,1.506626844406128
