checkpoint_sha256,best_epoch,epochs_run,normalized_valid_score,train_rows,validation_rows,trainable_parameters,total_parameters,train_config_hash,labeled_ids_hash,validation_ids_hash,initialization_policy,trainable_scope,scaler_hash,init_source_sha256,frozen_parameters_sha256_before,frozen_parameters_sha256_after,trainable_parameters_sha256_before,trainable_parameters_sha256_after,outer_seed,arm,member_index,member_seed,reused_after_interruption
5e86be8ea1c29bf04cb43f464e583cf5cd44cab6c58fe2cb1756637ab99eb4ab,181,281,0.9746744891252572,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,07972729cb14955870ae2f0a112d678d964461c2c358dc55f59930c2d342d364,18f13b14b1cd31354d8fbf4644a3ccbf5192e1273406c736f8cc5a69c57c5c4b,seeded_random,full_source_free,1f631b054b8d6df0dc88eedd271f0d0b6f833bac93088badb10eba4b75af3936,,,,9860bbc3781ae6a390178d6db45755e6f71984dd1fa48fcfe25a1d3797fa1d96,8a55f1d7bd4aa9bc9baaa29fe976240ecff99519900506b4ddc20315bd5c8134,941,hybrid,1,94101,True
51c117be94423f5cc5fa68906cc2a9697032bbe1c612bbdacb9bfb1563849caf,94,194,1.0645682331393675,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,07972729cb14955870ae2f0a112d678d964461c2c358dc55f59930c2d342d364,18f13b14b1cd31354d8fbf4644a3ccbf5192e1273406c736f8cc5a69c57c5c4b,seeded_random,full_source_free,1f631b054b8d6df0dc88eedd271f0d0b6f833bac93088badb10eba4b75af3936,,,,149c57c037eb30a9d8cc560cb98fc22b7ca33d876e256dfd3f3377fd465b6e90,586e39210dc7cd1d8009789c5a80eef8d38db905891a9ee08ce3b61ab80a5345,941,hybrid,2,94102,True
46928038240a743ac5929c784dabaaab6c607b28c4a0adc031ac45cd521d12a4,191,291,1.185415485870007,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,e9f87768e828e027449b5f001a99e92d599bec6ebe8c4a2ac41c5d2a5a2206a0,18f13b14b1cd31354d8fbf4644a3ccbf5192e1273406c736f8cc5a69c57c5c4b,seeded_random,full_source_free,1f631b054b8d6df0dc88eedd271f0d0b6f833bac93088badb10eba4b75af3936,,,,c4473438f86d34f4b3277a70b38b27e866dd101c810f5510a0b596fdfc7fd1a5,7baecff6480152a9a3ddaf4fcdc905a894da5fd19995d706c54100c1edac66c7,941,random_0,0,94100,True
a9f8cf08e6e7e2156490d4a258b0febc8a5134d8fbd259b8a3686ef994d3f8df,204,304,1.1673145770112738,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,e9f87768e828e027449b5f001a99e92d599bec6ebe8c4a2ac41c5d2a5a2206a0,18f13b14b1cd31354d8fbf4644a3ccbf5192e1273406c736f8cc5a69c57c5c4b,seeded_random,full_source_free,1f631b054b8d6df0dc88eedd271f0d0b6f833bac93088badb10eba4b75af3936,,,,9860bbc3781ae6a390178d6db45755e6f71984dd1fa48fcfe25a1d3797fa1d96,86a6589a4218a85a0313a0cf1fdf43948ff5ade54e0f10606d7eb8a1d2074e03,941,random_0,1,94101,False
182c9ee4a091f775c8710471340f2305dad88310b29263bd08e4af1240574d09,73,173,0.9613735784558257,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,e9f87768e828e027449b5f001a99e92d599bec6ebe8c4a2ac41c5d2a5a2206a0,18f13b14b1cd31354d8fbf4644a3ccbf5192e1273406c736f8cc5a69c57c5c4b,seeded_random,full_source_free,1f631b054b8d6df0dc88eedd271f0d0b6f833bac93088badb10eba4b75af3936,,,,149c57c037eb30a9d8cc560cb98fc22b7ca33d876e256dfd3f3377fd465b6e90,9293b406edc358502e92558315b3c29beca352f95bac90e7a8b823deb15c2f8e,941,random_0,2,94102,False
6fc6c11e7cd507a98c2e4f13e2428ae5bbd0a7003c96399cd8470ef2d7961bfc,121,221,1.2977817366628361,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,6ed7ded3d64242bd2b41ff2c4b95d8cd96538d1735b83decc430640358e2b2a5,18f13b14b1cd31354d8fbf4644a3ccbf5192e1273406c736f8cc5a69c57c5c4b,seeded_random,full_source_free,1f631b054b8d6df0dc88eedd271f0d0b6f833bac93088badb10eba4b75af3936,,,,c4473438f86d34f4b3277a70b38b27e866dd101c810f5510a0b596fdfc7fd1a5,5f8808da4ac46bc4c7621c89a9507bfc62e284104f405d14fc86d62898dec6c2,941,random_1,0,94100,False
f470f5d1d62d9e8eb9ed5dabdefb5919a00cdf20437e2251a6658b74882ef6f0,182,282,0.9934090976907562,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,6ed7ded3d64242bd2b41ff2c4b95d8cd96538d1735b83decc430640358e2b2a5,18f13b14b1cd31354d8fbf4644a3ccbf5192e1273406c736f8cc5a69c57c5c4b,seeded_random,full_source_free,1f631b054b8d6df0dc88eedd271f0d0b6f833bac93088badb10eba4b75af3936,,,,9860bbc3781ae6a390178d6db45755e6f71984dd1fa48fcfe25a1d3797fa1d96,47cb87f46b6e7129a6e6e7145fb1d8fa1ec336e6a5b287c4ab295733b02aeefc,941,random_1,1,94101,False
9777d273f14f2db61b41b6784719f145979e7c55654ff1547c50098ac52fb3ce,66,166,1.445836172861446,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,6ed7ded3d64242bd2b41ff2c4b95d8cd96538d1735b83decc430640358e2b2a5,18f13b14b1cd31354d8fbf4644a3ccbf5192e1273406c736f8cc5a69c57c5c4b,seeded_random,full_source_free,1f631b054b8d6df0dc88eedd271f0d0b6f833bac93088badb10eba4b75af3936,,,,149c57c037eb30a9d8cc560cb98fc22b7ca33d876e256dfd3f3377fd465b6e90,633672f02a113d89b65250b6934591a2249ca4c89ce7ea8b05c73ce2d0e48234,941,random_1,2,94102,False
09c52a22207a2859bcbd17344f0f3b1a29275d18772b6573084ce9bd732ff0e2,138,238,1.5975166740395144,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,d34adf9e9d1ee01e39692c558fec093a470b211affc01d5b9bab1dcb6946e05e,18f13b14b1cd31354d8fbf4644a3ccbf5192e1273406c736f8cc5a69c57c5c4b,seeded_random,full_source_free,1f631b054b8d6df0dc88eedd271f0d0b6f833bac93088badb10eba4b75af3936,,,,c4473438f86d34f4b3277a70b38b27e866dd101c810f5510a0b596fdfc7fd1a5,1a03545ec2b7ac2ec7651bfe6bc9c431aacb28cef29dac1b379e885c66f90e2d,941,random_2,0,94100,False
83e2ce1987b19e7d589ad48235ec222e76571cd45289d284cb7cf2f9e2ed1e26,180,280,1.145614305035841,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,d34adf9e9d1ee01e39692c558fec093a470b211affc01d5b9bab1dcb6946e05e,18f13b14b1cd31354d8fbf4644a3ccbf5192e1273406c736f8cc5a69c57c5c4b,seeded_random,full_source_free,1f631b054b8d6df0dc88eedd271f0d0b6f833bac93088badb10eba4b75af3936,,,,9860bbc3781ae6a390178d6db45755e6f71984dd1fa48fcfe25a1d3797fa1d96,8a4e5f2cb3b591638b66e7b6348ee1d3c8473ce92e6bba9e4c22c230c40b6f00,941,random_2,1,94101,False
c2ce3ed2b4af7c19d8b8322677ce0c65df7440aaf483967ecec8dc7fb7aa4545,272,372,1.4023030832598282,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,d34adf9e9d1ee01e39692c558fec093a470b211affc01d5b9bab1dcb6946e05e,18f13b14b1cd31354d8fbf4644a3ccbf5192e1273406c736f8cc5a69c57c5c4b,seeded_random,full_source_free,1f631b054b8d6df0dc88eedd271f0d0b6f833bac93088badb10eba4b75af3936,,,,149c57c037eb30a9d8cc560cb98fc22b7ca33d876e256dfd3f3377fd465b6e90,40cfd94aed491f999fc16e32e73f3b7f2babddbc7ce8f551ef5bdfdc04f0582f,941,random_2,2,94102,False
69d57436d1d01749b29a4f36c34659984ffad7a211506604785831b1620f058e,115,215,1.7310059572049532,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,b29fa31e6034d6863b024ab09674dd8fcaa40bd2f85be7ca1a922ff135c29c15,18f13b14b1cd31354d8fbf4644a3ccbf5192e1273406c736f8cc5a69c57c5c4b,seeded_random,full_source_free,1f631b054b8d6df0dc88eedd271f0d0b6f833bac93088badb10eba4b75af3936,,,,c4473438f86d34f4b3277a70b38b27e866dd101c810f5510a0b596fdfc7fd1a5,c2d2f25b98dd03eff50d080c7e8f2f006dee053828d45f0ffec38fc7cc97d3e7,941,random_3,0,94100,False
f27a112dfeaa561d7bfb1103905e884ad5f995e4c33c9510df096304ef10e86f,458,500,1.5754901928472447,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,b29fa31e6034d6863b024ab09674dd8fcaa40bd2f85be7ca1a922ff135c29c15,18f13b14b1cd31354d8fbf4644a3ccbf5192e1273406c736f8cc5a69c57c5c4b,seeded_random,full_source_free,1f631b054b8d6df0dc88eedd271f0d0b6f833bac93088badb10eba4b75af3936,,,,9860bbc3781ae6a390178d6db45755e6f71984dd1fa48fcfe25a1d3797fa1d96,9244c6095c90f030128f98413f21d21fe85515a5dc01cbc49c13ec604a847571,941,random_3,1,94101,False
862434ac683da9e58b2fe2f9faa8fe1a907e216d8e5f88f915918355de79ef65,465,500,1.6038183732917295,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,b29fa31e6034d6863b024ab09674dd8fcaa40bd2f85be7ca1a922ff135c29c15,18f13b14b1cd31354d8fbf4644a3ccbf5192e1273406c736f8cc5a69c57c5c4b,seeded_random,full_source_free,1f631b054b8d6df0dc88eedd271f0d0b6f833bac93088badb10eba4b75af3936,,,,149c57c037eb30a9d8cc560cb98fc22b7ca33d876e256dfd3f3377fd465b6e90,7ceaf545171ab2731d416092f22632b24f83dfaac2a35729e923de82faf78e38,941,random_3,2,94102,False
91f42d26ed1a65add53c94fd38adef3fc0041315fb24a29ade85e6b7a7dcefea,98,198,1.7721813862060372,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,24d4e1b22ab1d4e83eb045c1e9032443c8d784a315dee309ec67cc0e0e2f2b2b,18f13b14b1cd31354d8fbf4644a3ccbf5192e1273406c736f8cc5a69c57c5c4b,seeded_random,full_source_free,1f631b054b8d6df0dc88eedd271f0d0b6f833bac93088badb10eba4b75af3936,,,,c4473438f86d34f4b3277a70b38b27e866dd101c810f5510a0b596fdfc7fd1a5,90cf603357fde467b7bbaf3f471f0bb5208d766a7571708c4d7a04a6ec80b7ef,941,random_4,0,94100,False
1cd53372406d9f8dc67998b7695ede17525a310d2771cf67db7d3c1a58d46e99,209,309,1.5135042780474532,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,24d4e1b22ab1d4e83eb045c1e9032443c8d784a315dee309ec67cc0e0e2f2b2b,18f13b14b1cd31354d8fbf4644a3ccbf5192e1273406c736f8cc5a69c57c5c4b,seeded_random,full_source_free,1f631b054b8d6df0dc88eedd271f0d0b6f833bac93088badb10eba4b75af3936,,,,9860bbc3781ae6a390178d6db45755e6f71984dd1fa48fcfe25a1d3797fa1d96,78a4c215b32cc83c03b7abdb5db067ac50ada98094d9349bcab3278828ea1143,941,random_4,1,94101,False
b0e09264d1d46f846f5c68e684593963dd49e8abd04d3242de7b2726d1874cfe,73,173,1.524895009056832,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,24d4e1b22ab1d4e83eb045c1e9032443c8d784a315dee309ec67cc0e0e2f2b2b,18f13b14b1cd31354d8fbf4644a3ccbf5192e1273406c736f8cc5a69c57c5c4b,seeded_random,full_source_free,1f631b054b8d6df0dc88eedd271f0d0b6f833bac93088badb10eba4b75af3936,,,,149c57c037eb30a9d8cc560cb98fc22b7ca33d876e256dfd3f3377fd465b6e90,4130a5793366dfe7c3416a01234cc4cbbd2c8f4d2ce83d03a030a7a3585ed4fe,941,random_4,2,94102,False
4a19670d450f699a401cf46a8103c815345135fdb94f63291be4c47e3fb44cb7,136,236,1.5978524274558175,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,77a1e14995bea25f8ab036f28d3e31def5acdf830264497c372f7ee50a66e72e,18f13b14b1cd31354d8fbf4644a3ccbf5192e1273406c736f8cc5a69c57c5c4b,seeded_random,full_source_free,1f631b054b8d6df0dc88eedd271f0d0b6f833bac93088badb10eba4b75af3936,,,,c4473438f86d34f4b3277a70b38b27e866dd101c810f5510a0b596fdfc7fd1a5,35895423e3e706f65032186c0e791b53f0e00c359e6027f371aa1c12a63e75cf,941,random_5,0,94100,False
4d75c28fb05504a3cb7bb56d494a45d1af5cc11c7d753acc6429e8a48c37c296,206,306,1.3050588722847536,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,77a1e14995bea25f8ab036f28d3e31def5acdf830264497c372f7ee50a66e72e,18f13b14b1cd31354d8fbf4644a3ccbf5192e1273406c736f8cc5a69c57c5c4b,seeded_random,full_source_free,1f631b054b8d6df0dc88eedd271f0d0b6f833bac93088badb10eba4b75af3936,,,,9860bbc3781ae6a390178d6db45755e6f71984dd1fa48fcfe25a1d3797fa1d96,4b604288214c8e644d1ec1f7d5d27aeaf52b69086aacd33477b13f460bb0d3d6,941,random_5,1,94101,False
ec43610a1a792b3050910b354ec00fd478ff8c1d17c204d11718a33c293a7f4e,58,158,1.5016058983402294,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,77a1e14995bea25f8ab036f28d3e31def5acdf830264497c372f7ee50a66e72e,18f13b14b1cd31354d8fbf4644a3ccbf5192e1273406c736f8cc5a69c57c5c4b,seeded_random,full_source_free,1f631b054b8d6df0dc88eedd271f0d0b6f833bac93088badb10eba4b75af3936,,,,149c57c037eb30a9d8cc560cb98fc22b7ca33d876e256dfd3f3377fd465b6e90,9f17e2b7cdf6075bc95a6a5816b3c0992228e32c50669558a20c74519ad03206,941,random_5,2,94102,False
91c183c240d2361d6f9d3a8573e8eaf60d15482d8cbec0534678ef97c36ef19e,111,211,1.7642786962885932,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,42e540c38e24acf426cfebe9566dae9d3a5b31a613dd295aada13afedb86e51e,18f13b14b1cd31354d8fbf4644a3ccbf5192e1273406c736f8cc5a69c57c5c4b,seeded_random,full_source_free,1f631b054b8d6df0dc88eedd271f0d0b6f833bac93088badb10eba4b75af3936,,,,c4473438f86d34f4b3277a70b38b27e866dd101c810f5510a0b596fdfc7fd1a5,c545d98cc5bbf1943ef82e843bd7a1708c697abe18dc52c56f1b8f2d5431b083,941,random_6,0,94100,False
a540e0d1cd15af6b409605779699b50b3a6036ff1b574eede835938afdd908cd,155,255,1.4528624411358622,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,42e540c38e24acf426cfebe9566dae9d3a5b31a613dd295aada13afedb86e51e,18f13b14b1cd31354d8fbf4644a3ccbf5192e1273406c736f8cc5a69c57c5c4b,seeded_random,full_source_free,1f631b054b8d6df0dc88eedd271f0d0b6f833bac93088badb10eba4b75af3936,,,,9860bbc3781ae6a390178d6db45755e6f71984dd1fa48fcfe25a1d3797fa1d96,312d9d0cf54d6baa7a8bbf226b17cfcfae3184d9c258229e7f7a45fe0c5319e8,941,random_6,1,94101,False
c91103cc16ccf77cec3af221303cc275d86184b4b42066f0668841c158b10530,70,170,1.6137500559369795,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,42e540c38e24acf426cfebe9566dae9d3a5b31a613dd295aada13afedb86e51e,18f13b14b1cd31354d8fbf4644a3ccbf5192e1273406c736f8cc5a69c57c5c4b,seeded_random,full_source_free,1f631b054b8d6df0dc88eedd271f0d0b6f833bac93088badb10eba4b75af3936,,,,149c57c037eb30a9d8cc560cb98fc22b7ca33d876e256dfd3f3377fd465b6e90,7353355b22e7df912b8836920466e7116e624c418fb0212c2b450a47f4a7acaa,941,random_6,2,94102,False
031d2bfc986504abbdcfb9ed14dc75a63411967ecb098d7eba0bd9d8364e5924,62,162,2.0274507690536776,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,3dcf3afcb60552325aaf9f10af6485d46944a55a1aa2732286403d4c0b476f8b,18f13b14b1cd31354d8fbf4644a3ccbf5192e1273406c736f8cc5a69c57c5c4b,seeded_random,full_source_free,1f631b054b8d6df0dc88eedd271f0d0b6f833bac93088badb10eba4b75af3936,,,,c4473438f86d34f4b3277a70b38b27e866dd101c810f5510a0b596fdfc7fd1a5,3ca8b7912be926c53d907aacaa7b70b4d58630ff57c971f515c8763ce530708d,941,random_7,0,94100,False
ac8e165910efbd2f821a40615489a5501b254bc2eb868905e675e5b17a9462a5,183,283,1.9631559762054467,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,3dcf3afcb60552325aaf9f10af6485d46944a55a1aa2732286403d4c0b476f8b,18f13b14b1cd31354d8fbf4644a3ccbf5192e1273406c736f8cc5a69c57c5c4b,seeded_random,full_source_free,1f631b054b8d6df0dc88eedd271f0d0b6f833bac93088badb10eba4b75af3936,,,,9860bbc3781ae6a390178d6db45755e6f71984dd1fa48fcfe25a1d3797fa1d96,6ac7aff863b368dea812da3b812fea4485fc94ecfca83b028320b0bcb869b810,941,random_7,1,94101,False
22c1f1a615d06659b996ccae88b3a342238f798195cd3914f4123ee94efc1fc9,339,439,1.7993851489598023,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,3dcf3afcb60552325aaf9f10af6485d46944a55a1aa2732286403d4c0b476f8b,18f13b14b1cd31354d8fbf4644a3ccbf5192e1273406c736f8cc5a69c57c5c4b,seeded_random,full_source_free,1f631b054b8d6df0dc88eedd271f0d0b6f833bac93088badb10eba4b75af3936,,,,149c57c037eb30a9d8cc560cb98fc22b7ca33d876e256dfd3f3377fd465b6e90,faa1b388fa5e5c3af8d6963c9b9c5e7717d4f5b03e49a057ab6c0c7ed253d96f,941,random_7,2,94102,False
ac0e14388aede755fe4a6699a6507ffe317eeca15e3515d99307a70ab0482ef7,49,149,2.4788899092795336,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,75442ce8628ca4f1e7b7a470d1ca76e9143fcb6e66d2902115613b5eba734122,18f13b14b1cd31354d8fbf4644a3ccbf5192e1273406c736f8cc5a69c57c5c4b,seeded_random,full_source_free,1f631b054b8d6df0dc88eedd271f0d0b6f833bac93088badb10eba4b75af3936,,,,c4473438f86d34f4b3277a70b38b27e866dd101c810f5510a0b596fdfc7fd1a5,20c31f02ece2e4c8d5ea63f5dfd33f99e2bbcb921e9d173960ea9e1f1a048b8f,941,random_8,0,94100,False
80cafa5b5c399852e26831280cc2fb0f71170369590164e6cd8ad65e69278260,95,195,1.8925046459244617,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,75442ce8628ca4f1e7b7a470d1ca76e9143fcb6e66d2902115613b5eba734122,18f13b14b1cd31354d8fbf4644a3ccbf5192e1273406c736f8cc5a69c57c5c4b,seeded_random,full_source_free,1f631b054b8d6df0dc88eedd271f0d0b6f833bac93088badb10eba4b75af3936,,,,9860bbc3781ae6a390178d6db45755e6f71984dd1fa48fcfe25a1d3797fa1d96,11f2afe7ff9009273ce7b400a260490d998603a92f935ba7c5e012db4310bdfa,941,random_8,1,94101,False
a5aebae74f02adb5429a13b4b9ed0413da264e88fe9b465300fb87db8f255dd8,62,162,1.9731083804077705,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,75442ce8628ca4f1e7b7a470d1ca76e9143fcb6e66d2902115613b5eba734122,18f13b14b1cd31354d8fbf4644a3ccbf5192e1273406c736f8cc5a69c57c5c4b,seeded_random,full_source_free,1f631b054b8d6df0dc88eedd271f0d0b6f833bac93088badb10eba4b75af3936,,,,149c57c037eb30a9d8cc560cb98fc22b7ca33d876e256dfd3f3377fd465b6e90,1b3de75bf2f58703205c53d29acac97c5fa9941ad14eee461e77f80ac067de9b,941,random_8,2,94102,False
a6756e37a619d7d03c571900fb5b1bf5e909d0acef47c9617c4f4b29f754fbf5,104,204,1.8589279713012483,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,23acbe60a2e79cf0dd190f80fa72443fa39374029244989380a80203198c71e4,18f13b14b1cd31354d8fbf4644a3ccbf5192e1273406c736f8cc5a69c57c5c4b,seeded_random,full_source_free,1f631b054b8d6df0dc88eedd271f0d0b6f833bac93088badb10eba4b75af3936,,,,c4473438f86d34f4b3277a70b38b27e866dd101c810f5510a0b596fdfc7fd1a5,e1ac4694ce3988805689c3d2b73e0882ad6782f2fe9d0b0d73f37c1de897bb69,941,random_9,0,94100,False
c16680df96d73bb12f043a878ae98348d89a29a304903aba39fe2ee532a815ca,157,257,1.1747897654427428,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,23acbe60a2e79cf0dd190f80fa72443fa39374029244989380a80203198c71e4,18f13b14b1cd31354d8fbf4644a3ccbf5192e1273406c736f8cc5a69c57c5c4b,seeded_random,full_source_free,1f631b054b8d6df0dc88eedd271f0d0b6f833bac93088badb10eba4b75af3936,,,,9860bbc3781ae6a390178d6db45755e6f71984dd1fa48fcfe25a1d3797fa1d96,5359de9bd37ada3c456f6f82d19272be39ed97a5c2296bebf139c988101f538a,941,random_9,1,94101,False
3ca1fc95292153431efb76059506e887a3095cca4b0ec620518a90d6c3eee6e6,65,165,1.6798620235480448,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,23acbe60a2e79cf0dd190f80fa72443fa39374029244989380a80203198c71e4,18f13b14b1cd31354d8fbf4644a3ccbf5192e1273406c736f8cc5a69c57c5c4b,seeded_random,full_source_free,1f631b054b8d6df0dc88eedd271f0d0b6f833bac93088badb10eba4b75af3936,,,,149c57c037eb30a9d8cc560cb98fc22b7ca33d876e256dfd3f3377fd465b6e90,b7134194fef06bc6930a07fcc3686f2b554b58971424f875fdc14995d58ca676,941,random_9,2,94102,False
d9cc2d088d82eb17d4898edd6f3a5a199ab5a8555cf6c0d7f18bc46447d8776f,110,210,0.8003439488168669,318,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,3cfaaf0b80d1c0dafad58e3a9149413014316d7fb87b08fd09c45088bd413aee,b4dca365fa7283e8abc1bca07fae6842c427418341f9260f1fb79b084eb435a3,seeded_random,full_source_free,3d02310d5ad24151306693e01d9f8865857cf77b99ec934cddbd4949fd2846d9,,,,0e96fe1d843fb0310777047273f5d6cb13f153c4d2cc84b08f3819b0ccee92b0,71fdd57d2d1c365987c9188703bcd8a31d04ef40cd1a8327c64f7eecf898be36,2027,round0,0,202700,True
e7a463992c4d0c47b7733231fcd9fa04229db1c3a51d17b3229a505a38577d5f,152,252,0.6181838731297467,318,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,3cfaaf0b80d1c0dafad58e3a9149413014316d7fb87b08fd09c45088bd413aee,b4dca365fa7283e8abc1bca07fae6842c427418341f9260f1fb79b084eb435a3,seeded_random,full_source_free,3d02310d5ad24151306693e01d9f8865857cf77b99ec934cddbd4949fd2846d9,,,,7c2d7daa4e5e2658fc1cb8bef8bce7fc4f39cbf4e8301f17bcb265c31277ac66,726a090177f6f5a19e738e0e86847dae752b9dc6d5d59a43b5f5cfe257548961,2027,round0,1,202701,True
9e3b2b930ba9a3a00f3d3c0947109c422a73d1aa51e9e134b55c8f6939f1a03a,165,265,0.589512919294452,318,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,3cfaaf0b80d1c0dafad58e3a9149413014316d7fb87b08fd09c45088bd413aee,b4dca365fa7283e8abc1bca07fae6842c427418341f9260f1fb79b084eb435a3,seeded_random,full_source_free,3d02310d5ad24151306693e01d9f8865857cf77b99ec934cddbd4949fd2846d9,,,,a6e7a139c770012da85eaeded1b5e17537e1edeedc8809334553cb0f127e31bc,6f33d014f7480ad36bf6f274b7e9d856765590b2c9f42f18633b648aca645e66,2027,round0,2,202702,True
564a5de44321b31729e2bb48e8c1589f5cca394090d79b27dc30b2f66e749086,139,239,0.4944668704982461,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,a9e72792716758d89326b94a08a8db9c32390be3b08bc085c18afc04e2d623f0,b4dca365fa7283e8abc1bca07fae6842c427418341f9260f1fb79b084eb435a3,seeded_random,full_source_free,3d02310d5ad24151306693e01d9f8865857cf77b99ec934cddbd4949fd2846d9,,,,0e96fe1d843fb0310777047273f5d6cb13f153c4d2cc84b08f3819b0ccee92b0,913f4e822bfe8ccaf34983f504c1a7826f874189f3fdb196bb1ea387c913a2c2,2027,hybrid,0,202700,True
ced9d88f472ed67471f86627b4662ffbb77d0553d908f8540c08a7d7efed52a7,148,248,0.6005897917014451,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,a9e72792716758d89326b94a08a8db9c32390be3b08bc085c18afc04e2d623f0,b4dca365fa7283e8abc1bca07fae6842c427418341f9260f1fb79b084eb435a3,seeded_random,full_source_free,3d02310d5ad24151306693e01d9f8865857cf77b99ec934cddbd4949fd2846d9,,,,7c2d7daa4e5e2658fc1cb8bef8bce7fc4f39cbf4e8301f17bcb265c31277ac66,e8eb7864f6e9ecaf29a83f0db88c826100c4acecefab8d092e6686a657d5ef87,2027,hybrid,1,202701,True
abd1de8b8f92325aadaf02d64de68eb9a90743a92549c27d9ca575deda0753da,116,216,0.5313384158284131,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,a9e72792716758d89326b94a08a8db9c32390be3b08bc085c18afc04e2d623f0,b4dca365fa7283e8abc1bca07fae6842c427418341f9260f1fb79b084eb435a3,seeded_random,full_source_free,3d02310d5ad24151306693e01d9f8865857cf77b99ec934cddbd4949fd2846d9,,,,a6e7a139c770012da85eaeded1b5e17537e1edeedc8809334553cb0f127e31bc,b17e2cf47b0de6bcaece4492ff33f63e61e518a06634f3ea72f54409dd0cdc45,2027,hybrid,2,202702,True
