scope,outer_seed,method,metric,target,threshold,interpolated_labels,first_observed_labels,sustained_labels,status,censor_budget
seed,6101.0,hybrid,V1_MAE,N95,1.5644077576893411,825.357529757681,845.0,845.0,REACHED,1005.0
seed,6101.0,kernel_ivr,V1_MAE,Random@1005,2.0250073931485915,489.76511385631164,493.0,589.0,REACHED,1005.0
seed,6101.0,kernel_ivr,V1_MAE,N80,1.7418335048986568,774.2823678186177,781.0,1005.0,REACHED,1005.0
seed,6101.0,kernel_ivr,V1_MAE,N90,1.6235496734257797,,,,CENSORED,1005.0
seed,6101.0,kernel_ivr,V1_MAE,N95,1.5644077576893411,,,,CENSORED,1005.0
seed,6101.0,lcmd,V1_MAE,Random@1005,2.0250073931485915,562.5385354618896,589.0,589.0,REACHED,1005.0
seed,6101.0,lcmd,V1_MAE,N80,1.7418335048986568,641.6824893256886,653.0,653.0,REACHED,1005.0
seed,6101.0,lcmd,V1_MAE,N90,1.6235496734257797,771.1886520965503,781.0,1005.0,REACHED,1005.0
seed,6101.0,lcmd,V1_MAE,N95,1.5644077576893411,992.5731965525064,1005.0,1005.0,REACHED,1005.0
seed,6101.0,random,V1_MAE,Random@1005,2.0250073931485915,676.0959289485,685.0,1005.0,REACHED,1005.0
seed,6101.0,random,V1_MAE,N80,1.7418335048986568,,,,CENSORED,1005.0
seed,6101.0,random,V1_MAE,N90,1.6235496734257797,,,,CENSORED,1005.0
seed,6101.0,random,V1_MAE,N95,1.5644077576893411,,,,CENSORED,1005.0
seed,6101.0,u50_gradient_maxdet,V1_MAE,Random@1005,2.0250073931485915,588.1554055434917,589.0,653.0,REACHED,1005.0
seed,6101.0,u50_gradient_maxdet,V1_MAE,N80,1.7418335048986568,832.4023013020915,845.0,941.0,REACHED,1005.0
seed,6101.0,u50_gradient_maxdet,V1_MAE,N90,1.6235496734257797,,,,CENSORED,1005.0
seed,6101.0,u50_gradient_maxdet,V1_MAE,N95,1.5644077576893411,,,,CENSORED,1005.0
seed,6101.0,gradient_maxdet,V2_MAE,Random@1005,3.281943746607938,769.4753214498303,781.0,781.0,REACHED,1005.0
seed,6101.0,gradient_maxdet,V2_MAE,N80,2.9146393199618768,871.427128839475,877.0,1005.0,REACHED,1005.0
seed,6101.0,gradient_maxdet,V2_MAE,N90,2.6674034053473163,,,,CENSORED,1005.0
seed,6101.0,gradient_maxdet,V2_MAE,N95,2.543785448040036,,,,CENSORED,1005.0
seed,6101.0,hybrid,V2_MAE,Random@1005,3.281943746607938,564.9892642079213,589.0,589.0,REACHED,1005.0
seed,6101.0,hybrid,V2_MAE,N80,2.9146393199618768,600.0316453081626,621.0,621.0,REACHED,1005.0
seed,6101.0,hybrid,V2_MAE,N90,2.6674034053473163,797.1790551225847,813.0,877.0,REACHED,1005.0
seed,6101.0,hybrid,V2_MAE,N95,2.543785448040036,809.0513500444483,813.0,1005.0,REACHED,1005.0
seed,6101.0,kernel_ivr,V2_MAE,Random@1005,3.281943746607938,676.4479353876643,685.0,685.0,REACHED,1005.0
seed,6101.0,kernel_ivr,V2_MAE,N80,2.9146393199618768,774.1945965989769,781.0,1005.0,REACHED,1005.0
seed,6101.0,kernel_ivr,V2_MAE,N90,2.6674034053473163,870.2908295713089,877.0,,REACHED,1005.0
seed,6101.0,kernel_ivr,V2_MAE,N95,2.543785448040036,,,,CENSORED,1005.0
seed,6101.0,lcmd,V2_MAE,Random@1005,3.281943746607938,636.6779624197947,653.0,653.0,REACHED,1005.0
seed,6101.0,lcmd,V2_MAE,N80,2.9146393199618768,711.0475061414221,717.0,717.0,REACHED,1005.0
seed,6101.0,lcmd,V2_MAE,N90,2.6674034053473163,754.8176857350418,781.0,1005.0,REACHED,1005.0
seed,6101.0,lcmd,V2_MAE,N95,2.543785448040036,994.4125910472497,1005.0,1005.0,REACHED,1005.0
seed,6101.0,random,V2_MAE,Random@1005,3.281943746607938,904.118252164932,909.0,1005.0,REACHED,1005.0
seed,6101.0,random,V2_MAE,N80,2.9146393199618768,,,,CENSORED,1005.0
seed,6101.0,random,V2_MAE,N90,2.6674034053473163,,,,CENSORED,1005.0
seed,6101.0,random,V2_MAE,N95,2.543785448040036,,,,CENSORED,1005.0
seed,6101.0,u50_gradient_maxdet,V2_MAE,Random@1005,3.281943746607938,684.4780595974718,685.0,813.0,REACHED,1005.0
seed,6101.0,u50_gradient_maxdet,V2_MAE,N80,2.9146393199618768,922.9258049590582,941.0,,REACHED,1005.0
seed,6101.0,u50_gradient_maxdet,V2_MAE,N90,2.6674034053473163,,,,CENSORED,1005.0
seed,6101.0,u50_gradient_maxdet,V2_MAE,N95,2.543785448040036,,,,CENSORED,1005.0
seed,6101.0,gradient_maxdet,V1_R2,Random@1005,0.6450302953437147,476.80272216591476,493.0,493.0,REACHED,1005.0
seed,6101.0,gradient_maxdet,V1_R2,N80,0.765101182321775,857.4059987910192,877.0,877.0,REACHED,1005.0
seed,6101.0,gradient_maxdet,V1_R2,N90,0.8012597900755648,873.4220411094127,877.0,1005.0,REACHED,1005.0
seed,6101.0,gradient_maxdet,V1_R2,N95,0.8193390939524596,,,,CENSORED,1005.0
seed,6101.0,hybrid,V1_R2,Random@1005,0.6450302953437147,446.27846703406175,461.0,461.0,REACHED,1005.0
seed,6101.0,hybrid,V1_R2,N80,0.765101182321775,598.1380995055356,621.0,621.0,REACHED,1005.0
seed,6101.0,hybrid,V1_R2,N90,0.8012597900755648,633.7429995344914,653.0,653.0,REACHED,1005.0
seed,6101.0,hybrid,V1_R2,N95,0.8193390939524596,646.2394633689594,653.0,781.0,REACHED,1005.0
seed,6101.0,kernel_ivr,V1_R2,Random@1005,0.6450302953437147,390.3392202414915,397.0,493.0,REACHED,1005.0
seed,6101.0,kernel_ivr,V1_R2,N80,0.765101182321775,800.0879408841979,813.0,813.0,REACHED,1005.0
seed,6101.0,kernel_ivr,V1_R2,N90,0.8012597900755648,827.444375128306,845.0,973.0,REACHED,1005.0
seed,6101.0,kernel_ivr,V1_R2,N95,0.8193390939524596,844.1082145740943,845.0,,REACHED,1005.0
seed,6101.0,lcmd,V1_R2,Random@1005,0.6450302953437147,532.1312451541894,557.0,557.0,REACHED,1005.0
seed,6101.0,lcmd,V1_R2,N80,0.765101182321775,578.5971740502061,589.0,589.0,REACHED,1005.0
seed,6101.0,lcmd,V1_R2,N90,0.8012597900755648,619.5524222729013,621.0,621.0,REACHED,1005.0
seed,6101.0,lcmd,V1_R2,N95,0.8193390939524596,651.1444511804689,653.0,973.0,REACHED,1005.0
seed,6101.0,random,V1_R2,Random@1005,0.6450302953437147,504.61849157456675,525.0,1005.0,REACHED,1005.0
seed,6101.0,random,V1_R2,N80,0.765101182321775,,,,CENSORED,1005.0
seed,6101.0,random,V1_R2,N90,0.8012597900755648,,,,CENSORED,1005.0
seed,6101.0,random,V1_R2,N95,0.8193390939524596,,,,CENSORED,1005.0
seed,6101.0,u50_gradient_maxdet,V1_R2,Random@1005,0.6450302953437147,481.0783032144341,493.0,653.0,REACHED,1005.0
seed,6101.0,u50_gradient_maxdet,V1_R2,N80,0.765101182321775,831.2057969139253,845.0,845.0,REACHED,1005.0
seed,6101.0,u50_gradient_maxdet,V1_R2,N90,0.8012597900755648,896.7906184970851,909.0,909.0,REACHED,1005.0
seed,6101.0,u50_gradient_maxdet,V1_R2,N95,0.8193390939524596,,,,CENSORED,1005.0
seed,6101.0,gradient_maxdet,V2_R2,Random@1005,0.7216063219609663,657.6942034035287,685.0,685.0,REACHED,1005.0
seed,6101.0,gradient_maxdet,V2_R2,N80,0.7982414994395906,848.9743599592261,877.0,877.0,REACHED,1005.0
seed,6101.0,gradient_maxdet,V2_R2,N90,0.8387532481892472,872.9310523051598,877.0,941.0,REACHED,1005.0
seed,6101.0,gradient_maxdet,V2_R2,N95,0.8590091225640757,,,,CENSORED,1005.0
seed,6101.0,hybrid,V2_R2,Random@1005,0.7216063219609663,557.8851883304707,589.0,589.0,REACHED,1005.0
seed,6101.0,hybrid,V2_R2,N80,0.7982414994395906,623.6532749316868,653.0,653.0,REACHED,1005.0
seed,6101.0,hybrid,V2_R2,N90,0.8387532481892472,653.4275341349097,685.0,877.0,REACHED,1005.0
seed,6101.0,hybrid,V2_R2,N95,0.8590091225640757,954.530750196058,973.0,,REACHED,1005.0
seed,6101.0,kernel_ivr,V2_R2,Random@1005,0.7216063219609663,518.7750860323669,525.0,685.0,REACHED,1005.0
seed,6101.0,kernel_ivr,V2_R2,N80,0.7982414994395906,791.3686088321668,813.0,813.0,REACHED,1005.0
seed,6101.0,kernel_ivr,V2_R2,N90,0.8387532481892472,827.4499244639641,845.0,845.0,REACHED,1005.0
seed,6101.0,kernel_ivr,V2_R2,N95,0.8590091225640757,,,,CENSORED,1005.0
seed,6101.0,lcmd,V2_R2,Random@1005,0.7216063219609663,550.654312793333,557.0,557.0,REACHED,1005.0
seed,6101.0,lcmd,V2_R2,N80,0.7982414994395906,585.2885830118951,589.0,589.0,REACHED,1005.0
seed,6101.0,lcmd,V2_R2,N90,0.8387532481892472,905.4331019716332,909.0,1005.0,REACHED,1005.0
seed,6101.0,lcmd,V2_R2,N95,0.8590091225640757,,,,CENSORED,1005.0
seed,6101.0,random,V2_R2,Random@1005,0.7216063219609663,902.1110046719244,909.0,909.0,REACHED,1005.0
seed,6101.0,random,V2_R2,N80,0.7982414994395906,,,,CENSORED,1005.0
seed,6101.0,random,V2_R2,N90,0.8387532481892472,,,,CENSORED,1005.0
seed,6101.0,random,V2_R2,N95,0.8590091225640757,,,,CENSORED,1005.0
seed,6101.0,u50_gradient_maxdet,V2_R2,Random@1005,0.7216063219609663,624.3323187986242,653.0,653.0,REACHED,1005.0
seed,6101.0,u50_gradient_maxdet,V2_R2,N80,0.7982414994395906,827.3637212968936,845.0,845.0,REACHED,1005.0
seed,6101.0,u50_gradient_maxdet,V2_R2,N90,0.8387532481892472,887.6850430535671,909.0,,REACHED,1005.0
seed,6101.0,u50_gradient_maxdet,V2_R2,N95,0.8590091225640757,,,,CENSORED,1005.0
cohort_mean,,gradient_maxdet,combined_normalized_RMSE,Random@1005,0.7077813986526194,421.0798140572191,429.0,493.0,REACHED,1005.0
cohort_mean,,gradient_maxdet,combined_normalized_RMSE,N80,0.5482984182261103,860.2862108503963,877.0,877.0,REACHED,1005.0
cohort_mean,,gradient_maxdet,combined_normalized_RMSE,N90,0.5102137312205657,1004.0320836521304,1005.0,1005.0,REACHED,1005.0
cohort_mean,,gradient_maxdet,combined_normalized_RMSE,N95,0.49117138771779334,,,,CENSORED,1005.0
cohort_mean,,hybrid,combined_normalized_RMSE,Random@1005,0.7077813986526194,420.7710304092692,429.0,429.0,REACHED,1005.0
cohort_mean,,hybrid,combined_normalized_RMSE,N80,0.5482984182261103,666.0843085953734,685.0,685.0,REACHED,1005.0
cohort_mean,,hybrid,combined_normalized_RMSE,N90,0.5102137312205657,,,,CENSORED,1005.0
cohort_mean,,hybrid,combined_normalized_RMSE,N95,0.49117138771779334,,,,CENSORED,1005.0
cohort_mean,,kernel_ivr,combined_normalized_RMSE,Random@1005,0.7077813986526194,439.63504381969835,461.0,461.0,REACHED,1005.0
cohort_mean,,kernel_ivr,combined_normalized_RMSE,N80,0.5482984182261103,819.5263521383343,845.0,845.0,REACHED,1005.0
cohort_mean,,kernel_ivr,combined_normalized_RMSE,N90,0.5102137312205657,962.3461625694273,973.0,,REACHED,1005.0
cohort_mean,,kernel_ivr,combined_normalized_RMSE,N95,0.49117138771779334,,,,CENSORED,1005.0
cohort_mean,,lcmd,combined_normalized_RMSE,Random@1005,0.7077813986526194,486.9433980961671,493.0,493.0,REACHED,1005.0
cohort_mean,,lcmd,combined_normalized_RMSE,N80,0.5482984182261103,693.3387188488887,717.0,717.0,REACHED,1005.0
cohort_mean,,lcmd,combined_normalized_RMSE,N90,0.5102137312205657,,,,CENSORED,1005.0
cohort_mean,,lcmd,combined_normalized_RMSE,N95,0.49117138771779334,,,,CENSORED,1005.0
cohort_mean,,random,combined_normalized_RMSE,Random@1005,0.7077813986526194,906.6698058385516,909.0,909.0,REACHED,1005.0
cohort_mean,,random,combined_normalized_RMSE,N80,0.5482984182261103,,,,CENSORED,1005.0
cohort_mean,,random,combined_normalized_RMSE,N90,0.5102137312205657,,,,CENSORED,1005.0
cohort_mean,,random,combined_normalized_RMSE,N95,0.49117138771779334,,,,CENSORED,1005.0
cohort_mean,,u50_gradient_maxdet,combined_normalized_RMSE,Random@1005,0.7077813986526194,421.0798140572191,429.0,493.0,REACHED,1005.0
cohort_mean,,u50_gradient_maxdet,combined_normalized_RMSE,N80,0.5482984182261103,829.9209499321082,845.0,845.0,REACHED,1005.0
cohort_mean,,u50_gradient_maxdet,combined_normalized_RMSE,N90,0.5102137312205657,,,,CENSORED,1005.0
cohort_mean,,u50_gradient_maxdet,combined_normalized_RMSE,N95,0.49117138771779334,,,,CENSORED,1005.0
cohort_mean,,gradient_maxdet,V1_RMSE,Random@1005,4.609632898931002,468.47249666688094,493.0,493.0,REACHED,1005.0
cohort_mean,,gradient_maxdet,V1_RMSE,N80,3.7189816636881368,867.6616931173802,877.0,1005.0,REACHED,1005.0
cohort_mean,,gradient_maxdet,V1_RMSE,N90,3.5051848337634914,,,,CENSORED,1005.0
cohort_mean,,gradient_maxdet,V1_RMSE,N95,3.3982864188011686,,,,CENSORED,1005.0
cohort_mean,,hybrid,V1_RMSE,Random@1005,4.609632898931002,422.2183883996046,429.0,525.0,REACHED,1005.0
cohort_mean,,hybrid,V1_RMSE,N80,3.7189816636881368,679.7277266312493,685.0,877.0,REACHED,1005.0
cohort_mean,,hybrid,V1_RMSE,N90,3.5051848337634914,,,,CENSORED,1005.0
cohort_mean,,hybrid,V1_RMSE,N95,3.3982864188011686,,,,CENSORED,1005.0
cohort_mean,,kernel_ivr,V1_RMSE,Random@1005,4.609632898931002,446.8884410335532,461.0,461.0,REACHED,1005.0
cohort_mean,,kernel_ivr,V1_RMSE,N80,3.7189816636881368,840.110750161716,845.0,845.0,REACHED,1005.0
cohort_mean,,kernel_ivr,V1_RMSE,N90,3.5051848337634914,961.2445927947683,973.0,,REACHED,1005.0
cohort_mean,,kernel_ivr,V1_RMSE,N95,3.3982864188011686,,,,CENSORED,1005.0
cohort_mean,,lcmd,V1_RMSE,Random@1005,4.609632898931002,527.4932709918293,557.0,557.0,REACHED,1005.0
cohort_mean,,lcmd,V1_RMSE,N80,3.7189816636881368,700.8385159437623,717.0,941.0,REACHED,1005.0
cohort_mean,,lcmd,V1_RMSE,N90,3.5051848337634914,,,,CENSORED,1005.0
cohort_mean,,lcmd,V1_RMSE,N95,3.3982864188011686,,,,CENSORED,1005.0
cohort_mean,,random,V1_RMSE,Random@1005,4.609632898931002,903.2346533348414,909.0,909.0,REACHED,1005.0
cohort_mean,,random,V1_RMSE,N80,3.7189816636881368,,,,CENSORED,1005.0
cohort_mean,,random,V1_RMSE,N90,3.5051848337634914,,,,CENSORED,1005.0
cohort_mean,,random,V1_RMSE,N95,3.3982864188011686,,,,CENSORED,1005.0
cohort_mean,,u50_gradient_maxdet,V1_RMSE,Random@1005,4.609632898931002,470.9844885470531,493.0,493.0,REACHED,1005.0
cohort_mean,,u50_gradient_maxdet,V1_RMSE,N80,3.7189816636881368,828.7668309890612,845.0,909.0,REACHED,1005.0
cohort_mean,,u50_gradient_maxdet,V1_RMSE,N90,3.5051848337634914,,,,CENSORED,1005.0
cohort_mean,,u50_gradient_maxdet,V1_RMSE,N95,3.3982864188011686,,,,CENSORED,1005.0
cohort_mean,,gradient_maxdet,V2_RMSE,Random@1005,8.003402643979456,410.12320396001763,429.0,429.0,REACHED,1005.0
cohort_mean,,gradient_maxdet,V2_RMSE,N80,5.784013068820106,844.3044056331604,845.0,845.0,REACHED,1005.0
cohort_mean,,gradient_maxdet,V2_RMSE,N90,5.267077221896608,980.2208859346056,1005.0,1005.0,REACHED,1005.0
cohort_mean,,gradient_maxdet,V2_RMSE,N95,5.008609298434859,,,,CENSORED,1005.0
cohort_mean,,hybrid,V2_RMSE,Random@1005,8.003402643979456,416.29916531894514,429.0,429.0,REACHED,1005.0
cohort_mean,,hybrid,V2_RMSE,N80,5.784013068820106,654.777473121679,685.0,685.0,REACHED,1005.0
cohort_mean,,hybrid,V2_RMSE,N90,5.267077221896608,964.6785414867754,973.0,,REACHED,1005.0
cohort_mean,,hybrid,V2_RMSE,N95,5.008609298434859,,,,CENSORED,1005.0
cohort_mean,,kernel_ivr,V2_RMSE,Random@1005,8.003402643979456,433.43748761772804,461.0,461.0,REACHED,1005.0
cohort_mean,,kernel_ivr,V2_RMSE,N80,5.784013068820106,793.669135781426,813.0,813.0,REACHED,1005.0
cohort_mean,,kernel_ivr,V2_RMSE,N90,5.267077221896608,866.0242122635063,877.0,973.0,REACHED,1005.0
cohort_mean,,kernel_ivr,V2_RMSE,N95,5.008609298434859,,,,CENSORED,1005.0
cohort_mean,,lcmd,V2_RMSE,Random@1005,8.003402643979456,469.0071523591978,493.0,493.0,REACHED,1005.0
cohort_mean,,lcmd,V2_RMSE,N80,5.784013068820106,697.9318602507316,717.0,717.0,REACHED,1005.0
cohort_mean,,lcmd,V2_RMSE,N90,5.267077221896608,,,,CENSORED,1005.0
cohort_mean,,lcmd,V2_RMSE,N95,5.008609298434859,,,,CENSORED,1005.0
cohort_mean,,random,V2_RMSE,Random@1005,8.003402643979456,907.9923174735095,909.0,909.0,REACHED,1005.0
cohort_mean,,random,V2_RMSE,N80,5.784013068820106,,,,CENSORED,1005.0
cohort_mean,,random,V2_RMSE,N90,5.267077221896608,,,,CENSORED,1005.0
cohort_mean,,random,V2_RMSE,N95,5.008609298434859,,,,CENSORED,1005.0
cohort_mean,,u50_gradient_maxdet,V2_RMSE,Random@1005,8.003402643979456,410.12320396001763,429.0,429.0,REACHED,1005.0
cohort_mean,,u50_gradient_maxdet,V2_RMSE,N80,5.784013068820106,829.5743907211169,845.0,845.0,REACHED,1005.0
cohort_mean,,u50_gradient_maxdet,V2_RMSE,N90,5.267077221896608,907.1787007204297,909.0,,REACHED,1005.0
cohort_mean,,u50_gradient_maxdet,V2_RMSE,N95,5.008609298434859,,,,CENSORED,1005.0
cohort_mean,,gradient_maxdet,V1_MAE,Random@1005,2.1026924471203374,497.5462297614258,525.0,525.0,REACHED,1005.0
cohort_mean,,gradient_maxdet,V1_MAE,N80,1.715531152272396,,,,CENSORED,1005.0
cohort_mean,,gradient_maxdet,V1_MAE,N90,1.5986283816307854,,,,CENSORED,1005.0
cohort_mean,,gradient_maxdet,V1_MAE,N95,1.5401769963099803,,,,CENSORED,1005.0
cohort_mean,,hybrid,V1_MAE,Random@1005,2.1026924471203374,525.2815913309267,557.0,557.0,REACHED,1005.0
cohort_mean,,hybrid,V1_MAE,N80,1.715531152272396,857.2558582777461,877.0,1005.0,REACHED,1005.0
cohort_mean,,hybrid,V1_MAE,N90,1.5986283816307854,,,,CENSORED,1005.0
cohort_mean,,hybrid,V1_MAE,N95,1.5401769963099803,,,,CENSORED,1005.0
cohort_mean,,kernel_ivr,V1_MAE,Random@1005,2.1026924471203374,505.8570883428076,525.0,589.0,REACHED,1005.0
cohort_mean,,kernel_ivr,V1_MAE,N80,1.715531152272396,,,,CENSORED,1005.0
cohort_mean,,kernel_ivr,V1_MAE,N90,1.5986283816307854,,,,CENSORED,1005.0
cohort_mean,,kernel_ivr,V1_MAE,N95,1.5401769963099803,,,,CENSORED,1005.0
cohort_mean,,lcmd,V1_MAE,Random@1005,2.1026924471203374,556.1570055204893,557.0,557.0,REACHED,1005.0
cohort_mean,,lcmd,V1_MAE,N80,1.715531152272396,865.1455790514394,877.0,941.0,REACHED,1005.0
cohort_mean,,lcmd,V1_MAE,N90,1.5986283816307854,,,,CENSORED,1005.0
cohort_mean,,lcmd,V1_MAE,N95,1.5401769963099803,,,,CENSORED,1005.0
cohort_mean,,random,V1_MAE,Random@1005,2.1026924471203374,931.6549017185678,941.0,1005.0,REACHED,1005.0
cohort_mean,,random,V1_MAE,N80,1.715531152272396,,,,CENSORED,1005.0
cohort_mean,,random,V1_MAE,N90,1.5986283816307854,,,,CENSORED,1005.0
cohort_mean,,random,V1_MAE,N95,1.5401769963099803,,,,CENSORED,1005.0
cohort_mean,,u50_gradient_maxdet,V1_MAE,Random@1005,2.1026924471203374,552.2938997427511,557.0,557.0,REACHED,1005.0
cohort_mean,,u50_gradient_maxdet,V1_MAE,N80,1.715531152272396,,,,CENSORED,1005.0
cohort_mean,,u50_gradient_maxdet,V1_MAE,N90,1.5986283816307854,,,,CENSORED,1005.0
cohort_mean,,u50_gradient_maxdet,V1_MAE,N95,1.5401769963099803,,,,CENSORED,1005.0
cohort_mean,,gradient_maxdet,V2_MAE,Random@1005,3.483173751144958,509.1676964988211,525.0,525.0,REACHED,1005.0
cohort_mean,,gradient_maxdet,V2_MAE,N80,2.7679081056901307,978.3023176801902,1005.0,1005.0,REACHED,1005.0
cohort_mean,,gradient_maxdet,V2_MAE,N90,2.512550401287399,,,,CENSORED,1005.0
cohort_mean,,gradient_maxdet,V2_MAE,N95,2.3848715490860335,,,,CENSORED,1005.0
cohort_mean,,hybrid,V2_MAE,Random@1005,3.483173751144958,526.0849412162218,557.0,557.0,REACHED,1005.0
cohort_mean,,hybrid,V2_MAE,N80,2.7679081056901307,692.2751199268405,717.0,717.0,REACHED,1005.0
cohort_mean,,hybrid,V2_MAE,N90,2.512550401287399,808.9034580504007,813.0,973.0,REACHED,1005.0
cohort_mean,,hybrid,V2_MAE,N95,2.3848715490860335,,,,CENSORED,1005.0
cohort_mean,,kernel_ivr,V2_MAE,Random@1005,3.483173751144958,489.49753664559387,493.0,589.0,REACHED,1005.0
cohort_mean,,kernel_ivr,V2_MAE,N80,2.7679081056901307,832.559501886871,845.0,1005.0,REACHED,1005.0
cohort_mean,,kernel_ivr,V2_MAE,N90,2.512550401287399,,,,CENSORED,1005.0
cohort_mean,,kernel_ivr,V2_MAE,N95,2.3848715490860335,,,,CENSORED,1005.0
cohort_mean,,lcmd,V2_MAE,Random@1005,3.483173751144958,552.4963394545408,557.0,557.0,REACHED,1005.0
cohort_mean,,lcmd,V2_MAE,N80,2.7679081056901307,709.5548473581662,717.0,717.0,REACHED,1005.0
cohort_mean,,lcmd,V2_MAE,N90,2.512550401287399,999.0798615551544,1005.0,1005.0,REACHED,1005.0
cohort_mean,,lcmd,V2_MAE,N95,2.3848715490860335,,,,CENSORED,1005.0
cohort_mean,,random,V2_MAE,Random@1005,3.483173751144958,912.8359854507917,941.0,1005.0,REACHED,1005.0
cohort_mean,,random,V2_MAE,N80,2.7679081056901307,,,,CENSORED,1005.0
cohort_mean,,random,V2_MAE,N90,2.512550401287399,,,,CENSORED,1005.0
cohort_mean,,random,V2_MAE,N95,2.3848715490860335,,,,CENSORED,1005.0
cohort_mean,,u50_gradient_maxdet,V2_MAE,Random@1005,3.483173751144958,575.5761335630027,589.0,589.0,REACHED,1005.0
cohort_mean,,u50_gradient_maxdet,V2_MAE,N80,2.7679081056901307,928.5939372108039,941.0,941.0,REACHED,1005.0
cohort_mean,,u50_gradient_maxdet,V2_MAE,N90,2.512550401287399,,,,CENSORED,1005.0
cohort_mean,,u50_gradient_maxdet,V2_MAE,N95,2.3848715490860335,,,,CENSORED,1005.0
cohort_mean,,gradient_maxdet,V1_R2,Random@1005,0.6329420591137983,468.3302740394447,493.0,493.0,REACHED,1005.0
cohort_mean,,gradient_maxdet,V1_R2,N80,0.7475708256296248,811.6315870705272,813.0,877.0,REACHED,1005.0
cohort_mean,,gradient_maxdet,V1_R2,N90,0.7795747167169351,,,,CENSORED,1005.0
cohort_mean,,gradient_maxdet,V1_R2,N95,0.7955766622605902,,,,CENSORED,1005.0
cohort_mean,,hybrid,V1_R2,Random@1005,0.6329420591137983,422.47228761644374,429.0,525.0,REACHED,1005.0
cohort_mean,,hybrid,V1_R2,N80,0.7475708256296248,675.2073325571243,685.0,845.0,REACHED,1005.0
cohort_mean,,hybrid,V1_R2,N90,0.7795747167169351,,,,CENSORED,1005.0
cohort_mean,,hybrid,V1_R2,N95,0.7955766622605902,,,,CENSORED,1005.0
cohort_mean,,kernel_ivr,V1_R2,Random@1005,0.6329420591137983,446.90492615667597,461.0,461.0,REACHED,1005.0
cohort_mean,,kernel_ivr,V1_R2,N80,0.7475708256296248,745.3904674484027,749.0,845.0,REACHED,1005.0
cohort_mean,,kernel_ivr,V1_R2,N90,0.7795747167169351,955.0261607907814,973.0,973.0,REACHED,1005.0
cohort_mean,,kernel_ivr,V1_R2,N95,0.7955766622605902,969.0333707936928,973.0,,REACHED,1005.0
cohort_mean,,lcmd,V1_R2,Random@1005,0.6329420591137983,527.4503262351377,557.0,557.0,REACHED,1005.0
cohort_mean,,lcmd,V1_R2,N80,0.7475708256296248,650.2234110322958,653.0,653.0,REACHED,1005.0
cohort_mean,,lcmd,V1_R2,N90,0.7795747167169351,1003.8954847303024,1005.0,1005.0,REACHED,1005.0
cohort_mean,,lcmd,V1_R2,N95,0.7955766622605902,,,,CENSORED,1005.0
cohort_mean,,random,V1_R2,Random@1005,0.6329420591137983,903.4312208583275,909.0,909.0,REACHED,1005.0
cohort_mean,,random,V1_R2,N80,0.7475708256296248,,,,CENSORED,1005.0
cohort_mean,,random,V1_R2,N90,0.7795747167169351,,,,CENSORED,1005.0
cohort_mean,,random,V1_R2,N95,0.7955766622605902,,,,CENSORED,1005.0
cohort_mean,,u50_gradient_maxdet,V1_R2,Random@1005,0.6329420591137983,470.73631736018655,493.0,493.0,REACHED,1005.0
cohort_mean,,u50_gradient_maxdet,V1_R2,N80,0.7475708256296248,811.2336908948339,813.0,813.0,REACHED,1005.0
cohort_mean,,u50_gradient_maxdet,V1_R2,N90,0.7795747167169351,,,,CENSORED,1005.0
cohort_mean,,u50_gradient_maxdet,V1_R2,N95,0.7955766622605902,,,,CENSORED,1005.0
cohort_mean,,gradient_maxdet,V2_R2,Random@1005,0.7095158555086485,417.4978890640449,429.0,429.0,REACHED,1005.0
cohort_mean,,gradient_maxdet,V2_R2,N80,0.8271119557276039,788.1698364539716,813.0,813.0,REACHED,1005.0
cohort_mean,,gradient_maxdet,V2_R2,N90,0.8618563869311994,871.38218846872,877.0,877.0,REACHED,1005.0
cohort_mean,,gradient_maxdet,V2_R2,N95,0.8792286025329971,999.8121800533069,1005.0,1005.0,REACHED,1005.0
cohort_mean,,hybrid,V2_R2,Random@1005,0.7095158555086485,419.61844908275776,429.0,429.0,REACHED,1005.0
cohort_mean,,hybrid,V2_R2,N80,0.8271119557276039,627.4314183261113,653.0,653.0,REACHED,1005.0
cohort_mean,,hybrid,V2_R2,N90,0.8618563869311994,712.4085000918241,717.0,877.0,REACHED,1005.0
cohort_mean,,hybrid,V2_R2,N95,0.8792286025329971,,,,CENSORED,1005.0
cohort_mean,,kernel_ivr,V2_R2,Random@1005,0.7095158555086485,439.2324973327916,461.0,461.0,REACHED,1005.0
cohort_mean,,kernel_ivr,V2_R2,N80,0.8271119557276039,766.6182271691648,781.0,781.0,REACHED,1005.0
cohort_mean,,kernel_ivr,V2_R2,N90,0.8618563869311994,825.2253197864768,845.0,845.0,REACHED,1005.0
cohort_mean,,kernel_ivr,V2_R2,N95,0.8792286025329971,,,,CENSORED,1005.0
cohort_mean,,lcmd,V2_R2,Random@1005,0.7095158555086485,470.92152798505776,493.0,493.0,REACHED,1005.0
cohort_mean,,lcmd,V2_R2,N80,0.8271119557276039,658.534877412615,685.0,685.0,REACHED,1005.0
cohort_mean,,lcmd,V2_R2,N90,0.8618563869311994,812.0317703409652,813.0,1005.0,REACHED,1005.0
cohort_mean,,lcmd,V2_R2,N95,0.8792286025329971,,,,CENSORED,1005.0
