outer_seed,method,source_round,acquisition_round,selection_order,pool_position,canonical_index,sample_id,gradient_norm,nearest_L_t_gradient_distance,predicted_V1_q50,predicted_V2_q50,marginal_logdet_gain,ensemble_uncertainty,uncertainty_percentile
157,u50_gradient_maxdet,1,2,1,1358,1899,c28747d70e7b51a1cc95,638.9560265944755,351.4616532353333,38.785805,99.61677,0.7683909728249643,0.5522604127418079,0.970310391363023
157,u50_gradient_maxdet,1,2,2,2260,3152,0b9a59526d7d4ce5f872,792.1842789903502,491.1470832175444,32.346363,71.71861,0.7543143970669833,1.1375804336359328,0.9993252361673416
157,u50_gradient_maxdet,1,2,3,1767,2489,d5b6201c7690d729361c,527.654861756546,320.98845125375,19.893576,36.577263,0.7327510675501804,0.9890503428321876,0.998987854251012
157,u50_gradient_maxdet,1,2,4,617,853,2d178efe0181baca2bd5,746.0490691833618,288.9517684300765,32.04422,64.824486,0.6790708329351047,0.768492275409094,0.994264507422402
157,u50_gradient_maxdet,1,2,5,2131,2980,b2ac848cc42390b01b9f,813.2239310861659,409.00631226831666,28.340677,56.66328,0.6723710366726844,0.4513127006319801,0.9483805668016194
157,u50_gradient_maxdet,1,2,6,2706,3801,79362765eb92377a5970,723.5263788543269,399.8006339160827,20.919373,41.2004,0.6697173441889206,0.2178546783283555,0.7574224021592443
157,u50_gradient_maxdet,1,2,7,846,1150,1ae3618ec277b0463686,547.8398193255882,380.3945821892846,28.865421,50.97478,0.64554803400392,0.492440293381381,0.9605263157894736
157,u50_gradient_maxdet,1,2,8,1729,2433,f31b175e4f53cac6ea11,496.5010578219135,347.69007760406754,20.364758,37.013313,0.6260365552395273,0.5237233430340003,0.9672739541160594
157,u50_gradient_maxdet,1,2,9,2849,4007,bfbe491a54086b98874d,484.4061256307275,336.7780500043106,16.050133,40.570053,0.6077082550878057,0.3423897421526097,0.8906882591093117
157,u50_gradient_maxdet,1,2,10,875,1196,85591a54c419ed02c5f5,542.1305739713138,333.98491699299535,24.822733,47.33216,0.5881598768328985,0.621166669450734,0.983468286099865
157,u50_gradient_maxdet,1,2,11,1436,2005,5a7a5139767fda9f7e9a,589.8514033379181,191.5603295579748,32.051773,55.74921,0.5407349774795032,0.2281974525468954,0.7769905533063428
157,u50_gradient_maxdet,1,2,12,347,481,8e7636d7a60a6058305a,376.71335976106707,215.7379636958429,28.934492,62.677143,0.5237135657039832,0.3695332365529165,0.9072199730094468
157,u50_gradient_maxdet,1,2,13,1913,2686,2dbfdf9c2d5defd09f7a,362.3863928763434,245.7266938122277,20.802998,51.43191,0.5077192199817696,0.3538900595989508,0.9021592442645074
157,u50_gradient_maxdet,1,2,14,1821,2557,035c26f2979b6bb5c0b5,283.8262202488066,131.9865425616725,5.409041,34.702232,0.4917558374146794,0.5680583363474918,0.9753711201079622
157,u50_gradient_maxdet,1,2,15,1081,1498,89d752b5a7f7c8d0b91e,314.5860119885287,245.28015181445608,20.59341,41.47417,0.4901100294920509,0.205092723541596,0.7314439946018894
157,u50_gradient_maxdet,1,2,16,1300,1812,5f02dc3c13f7f2daed32,769.6457231673202,368.0789538951462,23.412985,48.611904,0.4882165582835601,0.221073757832376,0.7668690958164642
157,u50_gradient_maxdet,1,2,17,1314,1834,ce39d1762993bbbafaca,437.48268987649504,269.6103307903581,15.570565,19.979647,0.4847033661817356,0.6420285589174478,0.986842105263158
157,u50_gradient_maxdet,1,2,18,1896,2664,61771d230b285babe4b6,608.9649027288124,267.0198779004345,41.754856,74.10954,0.4748746786195778,0.3729830663482719,0.9078947368421052
157,u50_gradient_maxdet,1,2,19,807,1101,c3add4f9b8eb5e002281,317.25786040833134,229.74098696402464,14.5955105,21.534893,0.4725284773219584,0.4564819130449333,0.9500674763832658
157,u50_gradient_maxdet,1,2,20,2851,4009,db7f9ffa50eb931613f6,519.2687576961813,325.42685545949786,29.431599,66.336006,0.4704827524454756,0.424655655178739,0.9369095816464238
157,u50_gradient_maxdet,1,2,21,1550,2164,b4e0e9dc92fca2c88b90,476.8565671375194,125.44922031261746,40.401787,94.76623,0.4559132135752822,0.3269093674816322,0.8728070175438596
157,u50_gradient_maxdet,1,2,22,1828,2566,b7cf293311f83700cd9a,382.6704724351989,245.74006683744196,14.210238,29.089535,0.4514353588804913,0.2139890843486606,0.7496626180836707
157,u50_gradient_maxdet,1,2,23,924,1263,434ffacb33eccce497c5,448.5102853210377,346.2537090434733,22.12893,52.988407,0.4457808220869622,0.4990754236050033,0.96221322537112
157,u50_gradient_maxdet,1,2,24,317,438,7394fdb0a8cd53255d4a,413.5321006764086,252.89615416528116,27.234102,58.38645,0.4353376719772854,0.1769990248856718,0.6666666666666667
157,u50_gradient_maxdet,1,2,25,1387,1938,b6f1b33a5491968c645e,613.2728993512522,265.6432868360384,35.613235,84.061226,0.4351324728884151,0.5079688310984499,0.9635627530364372
157,u50_gradient_maxdet,1,2,26,2130,2979,de3442604a546992b1e1,528.3663455322652,335.41210817055475,14.322713,25.401207,0.4292402554927421,0.4829003916192226,0.9595141700404858
157,u50_gradient_maxdet,1,2,27,1413,1971,9f3b75bc3a2c4004a893,478.2001683971879,282.1128995369163,24.458323,45.7409,0.4220764910453216,0.5429458706336917,0.9689608636977058
157,u50_gradient_maxdet,1,2,28,720,985,0f06772820e6693753e3,1047.7817059897732,0.0197007572292676,51.004253,93.989784,0.4206501469186027,0.1481966089017656,0.5681511470985154
157,u50_gradient_maxdet,1,2,29,1541,2152,a17bcdddcf0799baeee2,1117.3624995222372,0.0132173705982027,50.64569,108.51498,0.4077536339077648,0.1872400538823382,0.6997300944669366
157,u50_gradient_maxdet,1,2,30,1914,2687,1cc3b837c6561b1c0a23,449.722521076863,162.66484397445174,31.862757,81.111885,0.4059103225565084,0.3730802028828873,0.9095816464237516
157,u50_gradient_maxdet,1,2,31,1000,1377,1b4be0410f927930d56e,504.8873055089767,162.73374252118666,18.58818,58.23422,0.4044355538765039,0.5581304093662385,0.9709851551956816
157,u50_gradient_maxdet,2,3,0,2903,4119,634f21e11a8442494ce3,556.9434380150872,384.0270864889546,15.728537,43.17535,0.7485778586044676,0.197189771653151,0.7394270122783083
157,u50_gradient_maxdet,2,3,1,1361,1921,a47a3987d45e7c542d38,1082.4472992406106,366.01530827360295,20.613039,35.832886,0.7331737539092922,0.2688458028695969,0.869031377899045
157,u50_gradient_maxdet,2,3,2,1806,2564,614873124b33029a924c,534.1442309620517,300.08122221065247,36.87987,70.598656,0.6661269951506157,0.2807751795919907,0.8765347885402456
157,u50_gradient_maxdet,2,3,3,2538,3605,0cf0d36290765378ae8d,710.0439280412702,379.2556562181855,20.989758,47.850742,0.5669314544624109,0.1332381565694969,0.526944065484311
157,u50_gradient_maxdet,2,3,4,918,1268,6f548d72f01fc85debdc,635.2118334486269,219.95843506041308,31.014652,76.30615,0.5212504074183479,0.367116383559861,0.9345156889495224
157,u50_gradient_maxdet,2,3,5,2832,4025,d54c93a11164b4abac6e,648.6647237799627,367.5660785687785,31.935923,70.75906,0.5164128113102838,1.0207345718972292,0.9982946793997272
157,u50_gradient_maxdet,2,3,6,1050,1463,fe212637596386c24049,637.6161449595274,359.44940843677637,31.100891,62.463333,0.5102678928235834,1.4185060866335577,1.0
157,u50_gradient_maxdet,2,3,7,2765,3931,79cb1738d945317e5bfa,629.1831119593218,180.0111728488353,25.327682,66.0458,0.4732846280754002,0.2480497135789962,0.8414051841746248
157,u50_gradient_maxdet,2,3,8,2520,3582,ffc70e28db22d1cc1f3f,404.4792225312253,281.4040359358755,24.13442,39.357235,0.4677131403386244,0.9055478200121372,0.9972714870395636
157,u50_gradient_maxdet,2,3,9,317,440,327064e6ca2c38d79d76,529.5693150442814,191.29086551020444,27.06899,54.491432,0.4451274679415093,0.4357123613108448,0.96043656207367
157,u50_gradient_maxdet,2,3,10,2665,3779,c53b8c93f8ee1304dfd0,651.3594404657725,356.71745588120444,15.365457,39.46911,0.4403419943964225,0.3750890755400538,0.9379263301500682
157,u50_gradient_maxdet,2,3,11,298,410,a2f83665cfe821271b30,498.66122529452514,160.45616874211063,29.691072,71.31644,0.432071807257822,0.3641630409784356,0.9331514324693042
157,u50_gradient_maxdet,2,3,12,389,548,1a55639d058c08a1a06e,476.852365142802,329.4520294414023,25.553246,49.896797,0.431912377781739,0.7621357989954151,0.9921555252387448
157,u50_gradient_maxdet,2,3,13,1336,1881,75232f4ee5de52a0499e,529.5004337411426,275.33270760203374,30.682873,58.89785,0.4229395114139876,0.4114715167447287,0.950886766712142
157,u50_gradient_maxdet,2,3,14,867,1193,f5d802ca42b1a7226fc0,554.3161872691296,238.40318929611803,27.0945,40.06272,0.4068723727979585,0.2207013510539442,0.7929740791268758
157,u50_gradient_maxdet,2,3,15,1360,1920,c6159dcb5802e62284d1,1082.4476697193616,366.015782702424,20.622223,35.820812,0.4022437075037304,0.2685871911273089,0.8686903137789904
157,u50_gradient_maxdet,2,3,16,2809,3995,d9c8c8af50a10bf07765,646.5938476933783,0.0176290397254392,28.02667,51.192707,0.3979755119012407,0.3484457812647126,0.9256480218281036
157,u50_gradient_maxdet,2,3,17,1324,1865,7954bf73f74c7fbcecb2,412.51882699019967,327.8731598769666,30.084404,57.199318,0.3947066073608587,0.8281954200819057,0.9931787175989086
157,u50_gradient_maxdet,2,3,18,2290,3238,cc2a23d8eb9de61d2ab3,395.5554992789317,0.0290413010563511,32.02834,67.44132,0.3889667674730576,0.8722460766211286,0.9955661664392906
157,u50_gradient_maxdet,2,3,19,842,1154,9cd02352c2ed7a3e2321,746.9940550104545,0.0086744974441167,50.323586,91.89827,0.3872079593522826,0.2970020805951728,0.892905866302865
157,u50_gradient_maxdet,2,3,20,1531,2162,36d971e3231c54486d05,319.47996785258493,128.2584727512612,18.368435,39.746746,0.3805825644448052,0.3403163820745974,0.9205320600272852
157,u50_gradient_maxdet,2,3,21,2872,4079,b7fffd840d208b29776c,332.551197906484,261.29808491160946,18.016268,47.45032,0.3779252629032172,0.5530595959273813,0.983287858117326
157,u50_gradient_maxdet,2,3,22,1892,2691,9e3f598e00375ec93d9b,596.8042646504584,0.0162909530839221,37.750187,89.601425,0.3672945340323862,0.5354801017464296,0.9795361527967258
157,u50_gradient_maxdet,2,3,23,603,838,20913a7c2077b80b7351,360.45096492452313,279.15347926236063,23.486599,36.273613,0.3618489108566006,0.2568953478796286,0.8519781718963165
157,u50_gradient_maxdet,2,3,24,614,852,fc27fa779102c4aeb8ab,845.7738601821624,186.76479135913848,39.60917,76.908485,0.3589637902163123,0.4776661490815167,0.975443383356071
157,u50_gradient_maxdet,2,3,25,100,145,7b42519983cf93dd7efd,441.534797428041,322.7875357884906,23.280344,40.819954,0.352444726055365,0.5496488398395425,0.9819236016371078
157,u50_gradient_maxdet,2,3,26,1874,2665,eb3bc3fba39e57adbc2f,710.8414301061297,0.0150436570840406,48.726818,93.91131,0.3495683638657853,0.3118615022929555,0.904843110504775
157,u50_gradient_maxdet,2,3,27,2537,3604,44fcf641ccfa3b10a97c,710.0436511226469,379.25428720545693,20.998482,47.83927,0.3491901387635269,0.1334587124354043,0.5272851296043657
157,u50_gradient_maxdet,2,3,28,839,1148,e7bf6bd74f8498f1cb11,314.1987071881426,200.68997468045433,15.145369,32.138023,0.3485208671703971,0.4313711224981932,0.958049113233288
157,u50_gradient_maxdet,2,3,29,1805,2563,a6145bb0c9947f9515df,534.1448976305606,300.0813482121307,36.888596,70.58719,0.3348245358696937,0.2808828948423536,0.8768758526603001
157,u50_gradient_maxdet,2,3,30,1721,2448,96710afeabc594baa359,481.8258323200997,0.0160736351237483,41.14441,104.004265,0.3321374376453529,0.3392948033756995,0.9188267394270124
157,u50_gradient_maxdet,2,3,31,1051,1464,4e417c41d918e49abba1,637.6160722470204,359.44901808746437,31.100082,62.471996,0.3309712399465304,1.4166951892189548,0.9996589358799456
157,u50_gradient_maxdet,3,4,0,2066,2953,3c273e7c71bbc8fb4fc9,431.4300570976124,283.79010819568424,10.920645,18.72341,0.5618195255881425,0.5159666346994717,0.983448275862069
157,u50_gradient_maxdet,3,4,1,868,1211,23ef03f3e75e40b20095,576.4518825736587,342.89113867706095,41.203697,76.93338,0.4056658849117545,0.554988441752357,0.986896551724138
157,u50_gradient_maxdet,3,4,2,2302,3294,86fb9a8fd6633397d670,463.50533950792266,286.11252439445775,11.933969,31.758802,0.378768456046067,0.4220394134927792,0.9589655172413794
157,u50_gradient_maxdet,3,4,3,2852,4094,419f6eb4080dcb9d293b,388.2514912465813,262.9334115351688,15.015095,34.974564,0.3611216426984734,0.4736365997591514,0.973448275862069
157,u50_gradient_maxdet,3,4,4,2069,2957,5673d1c9567dd502bdc8,425.7594805320333,201.32332346379,9.8370285,18.752134,0.3593943914860579,0.3265941810053246,0.9279310344827586
157,u50_gradient_maxdet,3,4,5,396,566,48679ae48dd485ffb7a6,374.4665793218298,305.0504888013468,8.064987,29.630985,0.3562073931658874,0.2576982911281907,0.8875862068965518
157,u50_gradient_maxdet,3,4,6,1620,2322,2cf4f6424b85ab121943,542.7394391029144,0.0149666709720374,32.442047,56.72563,0.3367146675105091,0.1654287782776316,0.7437931034482759
157,u50_gradient_maxdet,3,4,7,1644,2359,b7cbf8a3f54b6d586198,772.3303334594048,0.0166104937819867,25.537836,46.952557,0.3361128422524491,0.3665731948134835,0.9417241379310344
157,u50_gradient_maxdet,3,4,8,343,482,754f1d33b0ed61557754,540.828685671115,0.0077924246944685,44.062508,114.36521,0.3310818307574171,0.2185828822528013,0.8362068965517242
157,u50_gradient_maxdet,3,4,9,2210,3154,c3070604fe243a9e8bc9,210.9309013276826,184.4390431896871,13.220022,15.573381,0.3127981975667581,0.5666493980466741,0.9886206896551724
157,u50_gradient_maxdet,3,4,10,2411,3461,549daca56bed1c9d2bcc,650.6474924301956,0.0150585733839063,39.676228,68.880684,0.3103747550349449,0.7669488558452534,0.9975862068965518
157,u50_gradient_maxdet,3,4,11,2730,3916,0ac58929e586a4da4056,472.32134472485296,242.2450856346865,28.626001,77.857735,0.3078489800416869,0.7723386492216692,0.9982758620689656
157,u50_gradient_maxdet,3,4,12,1701,2445,29db30571b2a1ae59cc7,418.7284223660693,290.0201279459646,30.582659,68.141914,0.3076896512580955,0.4250337251681488,0.9617241379310344
157,u50_gradient_maxdet,3,4,13,2638,3778,6998dee6f6e69401798a,870.9317427429326,0.0087203545623527,24.34995,53.715294,0.3060087455246956,0.1787965920949553,0.7755172413793103
157,u50_gradient_maxdet,3,4,14,1312,1866,48853fd78c77153b963a,516.6577600003911,0.0149054784090246,52.70873,86.8231,0.3043543409821752,0.2400049426774933,0.8679310344827587
157,u50_gradient_maxdet,3,4,15,2067,2954,5b46916999f1668c7409,431.4294789239367,283.7894421389742,10.910496,18.736786,0.302539057322959,0.5154522970230359,0.9827586206896552
157,u50_gradient_maxdet,3,4,16,2097,3004,8ab3606b0d15babbd1c7,318.667842133246,234.3823040318517,12.290013,20.749073,0.3005460351877307,0.3204297025093333,0.9244827586206896
157,u50_gradient_maxdet,3,4,17,859,1195,44c8b389a6faf44f1f4c,662.8133191489113,0.01749376412072,37.931973,63.66753,0.2999225051320641,0.5159372930938596,0.983103448275862
157,u50_gradient_maxdet,3,4,18,1515,2163,ad833f34f6b91872362d,471.3731411199003,0.015053657704252,39.170128,96.5858,0.2984260470321376,0.278338941531886,0.9072413793103448
157,u50_gradient_maxdet,3,4,19,981,1375,9b1545dfa05c9439870b,406.06689113023685,270.1276484582347,11.357458,33.88696,0.2947049563640257,0.4583626652033977,0.9706896551724138
157,u50_gradient_maxdet,3,4,20,2497,3583,e3a799d0fa90b649a157,476.63951643605225,0.0176734261498133,42.991837,79.04167,0.2930159359907639,0.1754447450795627,0.77
157,u50_gradient_maxdet,3,4,21,1452,2070,b514312eda7950cdcf1c,674.8260660674371,0.0423358367945826,20.06939,58.002842,0.2906616019282733,0.1651626283856107,0.743103448275862
157,u50_gradient_maxdet,3,4,22,2303,3297,cace6f00c46aea69fe39,415.6544465827914,282.4346198391762,12.841125,39.005264,0.2889459517149809,0.4196592483109054,0.9586206896551724
157,u50_gradient_maxdet,3,4,23,1665,2389,b40d8c452de81f2360b9,415.0954255551787,179.62219441754883,16.290836,30.573107,0.2845919218517322,0.3717539466874526,0.9437931034482758
157,u50_gradient_maxdet,3,4,24,1405,2006,0b8c6c59ae5e24b420e5,579.6691463553053,0.0279670522916457,31.281933,50.397335,0.2842938825025151,0.1425667076931631,0.6696551724137931
157,u50_gradient_maxdet,3,4,25,867,1210,9e3ce3497298084abd83,576.4526052616962,342.89021821378856,41.214687,76.9189,0.2804434877018076,0.5554374001621122,0.9872413793103448
157,u50_gradient_maxdet,3,4,26,44,63,54bc75cc4d64dac2ed48,643.6841070935737,338.48537653261405,25.280575,43.255898,0.2794848540270362,0.4262988747706776,0.9637931034482758
157,u50_gradient_maxdet,3,4,27,1311,1864,91b6bda771851a5c78ac,273.5153845644666,217.408345403682,17.811134,31.548866,0.2651157883300973,0.2518259801830593,0.8831034482758621
157,u50_gradient_maxdet,3,4,28,2408,3457,c8d43713db33bf820a1d,376.845212982425,0.0118306450530836,31.912008,62.83854,0.2632593753012121,0.4749275506670048,0.9751724137931036
157,u50_gradient_maxdet,3,4,29,1059,1497,252c027cf5a42b92c953,332.70159302973525,0.0310779057382814,21.249147,39.49313,0.2599566330706566,0.182047846564053,0.7841379310344827
157,u50_gradient_maxdet,3,4,30,1569,2251,66747ae127e03516ffda,450.32853499595575,0.0301118912752739,36.644085,45.445805,0.2585705444926829,0.471120683916932,0.973103448275862
157,u50_gradient_maxdet,3,4,31,2791,4010,351c17dfa8f46a8cb40a,514.3004522094114,0.0175889299880938,40.312183,73.88873,0.2547673306628324,0.3099830423189172,0.9210344827586208
157,u50_gradient_maxdet,4,5,0,2022,2922,68a01853008546de06a1,659.562654702754,402.3805197823654,29.359547,52.728165,0.4657153753327012,0.9914750267433656,0.9996513249651324
157,u50_gradient_maxdet,4,5,1,2315,3358,b6a2baaa0410b39ac474,523.7969006033644,336.21055773286736,12.890865,36.583195,0.3814641194925096,0.7242607743782813,0.9947698744769876
157,u50_gradient_maxdet,4,5,2,46,66,36b45fbdbace5950c108,997.3107980881092,0.0482626283830841,37.86548,57.982445,0.3449249281263913,0.5619755715730741,0.9898884239888424
157,u50_gradient_maxdet,4,5,3,1651,2395,67fa39740fcf946a3154,570.4879731486218,357.3677829438353,18.595448,36.79964,0.3242762909337949,0.4886597042631863,0.9769874476987448
157,u50_gradient_maxdet,4,5,4,2269,3279,5524670e4337370c2ef6,515.202077310382,372.9384272524187,26.294794,47.07724,0.3194858303442976,0.3771422961507886,0.9616457461645748
157,u50_gradient_maxdet,4,5,5,2532,3673,c393010c592b487413e2,406.8470268596921,278.8416930170138,12.657221,39.237823,0.3179449053345498,0.3665788433496295,0.9574616457461644
157,u50_gradient_maxdet,4,5,6,2036,2941,c698067a7f9c576a34a2,631.7584165541001,347.218987523315,22.799,42.62048,0.3048709345015559,0.1826042757319537,0.7939330543933054
157,u50_gradient_maxdet,4,5,7,1022,1443,f42cc6b0f90fad5c1f7f,681.838141788011,327.0617793644345,23.09968,61.439114,0.3019039023062778,0.2354830175148901,0.8744769874476988
157,u50_gradient_maxdet,4,5,8,2835,4114,9f362bfe1dab6e9eac3d,419.6723269222183,242.15649929907084,13.0935135,32.52203,0.2958237311026377,0.524348693750415,0.9850069735006972
157,u50_gradient_maxdet,4,5,9,1210,1722,fdf997fba3a74c11f802,331.4655368222146,244.3162725660243,13.161549,31.088179,0.2814342322243594,0.7686221650253003,0.99581589958159
157,u50_gradient_maxdet,4,5,10,862,1207,04a2e8ad27ca641a3a12,550.3026725653909,262.8391284407231,37.284245,71.10656,0.2759735471337834,0.2442870157580287,0.8870292887029289
157,u50_gradient_maxdet,4,5,11,164,229,8925249b7fbe141dbce6,469.1786701144261,274.46978031165975,21.624393,47.45489,0.2738579834912734,0.5286272637932518,0.9853556485355648
157,u50_gradient_maxdet,4,5,12,1508,2176,17902fa9c7f8ea9b456e,584.45564705901,0.0165737178044851,33.848736,84.381805,0.2724729815840709,0.2190151145158847,0.853207810320781
157,u50_gradient_maxdet,4,5,13,2468,3580,668279c54bbf75e86496,327.89972375895775,242.05099099422188,28.302244,51.478775,0.2685767089548128,0.167116275937479,0.7503486750348675
157,u50_gradient_maxdet,4,5,14,147,203,249b884b29177edb9df5,593.3785652710706,0.0457024893655346,32.343987,73.51857,0.2664141833727892,0.1367802360354663,0.6199442119944212
157,u50_gradient_maxdet,4,5,15,2316,3359,12aed585647de3f03908,523.7951936363443,336.20902655932474,12.869813,36.61255,0.2643803320632329,0.724525139575005,0.995118549511855
157,u50_gradient_maxdet,4,5,16,714,995,776ee2c1e85ebde75168,307.4541927464152,138.61496683292944,20.06407,76.46637,0.2544974892364147,0.8047972213970608,0.9968619246861924
157,u50_gradient_maxdet,4,5,17,1767,2561,7c0c324643799c918828,301.66213902098576,186.73692638117177,17.136526,37.46464,0.2531363594711689,0.1636058432779168,0.7398884239888424
157,u50_gradient_maxdet,4,5,18,45,65,2424b103c34d3d2b6a9a,997.311410966704,0.0098381567573107,37.869408,57.968266,0.2513433836505331,0.5613721733295,0.9895397489539748
157,u50_gradient_maxdet,4,5,19,2852,4139,a36291cab664852df5e5,352.44544943759195,212.0058261682744,15.052499,32.302032,0.2501097092770447,1.2051948692839238,1.0
157,u50_gradient_maxdet,4,5,20,2211,3192,8e330202a1983cbc02b5,443.12322894969833,254.4106115419583,14.988089,40.914803,0.2487987340243897,0.5585182494785325,0.98884239888424
157,u50_gradient_maxdet,4,5,21,1425,2049,76b4150b436d217e5b3e,391.61931213025343,0.0675534587492817,13.880036,39.657875,0.2416344173358438,0.1801574448739367,0.7862622036262203
157,u50_gradient_maxdet,4,5,22,297,412,1b1a9ec85268aa66d327,530.2418460671045,0.1892302082832789,41.92912,118.40209,0.2396555853173114,0.1261596833258413,0.5742677824267782
157,u50_gradient_maxdet,4,5,23,2268,3277,1c52010cfa0344fd2b6b,377.1754366425555,225.4785481933263,17.600534,36.93173,0.2392137343618165,0.1857841814963838,0.7981171548117154
157,u50_gradient_maxdet,4,5,24,2751,3996,fe1a34b5975943e8f292,649.6468507803415,0.0201331496567596,23.258678,50.416847,0.2387124119242547,0.1155348425471984,0.5184797768479776
157,u50_gradient_maxdet,4,5,25,975,1378,bd3435c0f9b14ec7997d,607.8102079439631,0.0442969755456681,24.788195,57.296093,0.2384489523149979,0.1941866273650753,0.8155509065550907
157,u50_gradient_maxdet,4,5,26,2484,3603,2d63ab3869184cde52bf,891.6001715913883,0.0680530479573261,36.56982,79.22843,0.2356427097942328,0.6289627497992408,0.9937238493723848
157,u50_gradient_maxdet,4,5,27,1313,1882,d05a91dc8e32e9edd7d0,473.8401129351602,0.0162440792803599,37.8229,66.669754,0.2326082426242736,0.2747537638742273,0.9135285913528592
157,u50_gradient_maxdet,4,5,28,859,1204,cf36dbeee8bb51632d84,382.6712255782059,147.02161351552718,17.95443,41.49922,0.2325064840402191,0.1560693721861986,0.7085076708507672
157,u50_gradient_maxdet,4,5,29,1650,2394,25fcfe22a4504f391482,570.4889038025045,357.3677677691885,18.61272,36.780537,0.2308941336927166,0.4888553566478536,0.9773361227336124
157,u50_gradient_maxdet,4,5,30,758,1057,5bad82a6cffd60e7a6c9,358.83199367774967,226.6859000691936,22.80088,53.38534,0.2300428144037059,0.85299855342797,0.9982566248256624
157,u50_gradient_maxdet,4,5,31,2384,3459,780b13846ace50ede763,613.9784011559195,0.0110240975813593,40.352695,71.02294,0.2297613345767746,0.1731656722913346,0.7681311018131102
157,u50_gradient_maxdet,5,6,0,2400,3524,0e5b806832eaea6e01b6,550.2657775215268,331.4180051895208,13.838462,31.116974,0.3114405640063565,0.4389741066193571,0.986953455571227
157,u50_gradient_maxdet,5,6,1,1408,2044,b5aa0bae2967975bdf4b,379.2698043831298,295.3991150825577,12.3922,31.781841,0.3092724624431732,0.2046117984899787,0.8483779971791255
157,u50_gradient_maxdet,5,6,2,2454,3600,d035281432e410405550,687.4461277638459,397.6465208877577,17.771482,38.77975,0.3083773914613422,0.6550199368220475,0.9992947813822284
157,u50_gradient_maxdet,5,6,3,589,836,71abc36775b6cce56da7,592.0920245542974,0.0380888946925694,21.716644,70.5458,0.3041258523734047,0.423975773448061,0.9837799717912552
157,u50_gradient_maxdet,5,6,4,1400,2036,6d7b9c18dcb836a2b09c,334.3942459780788,263.1039816315748,9.086985,22.2637,0.3011255688773313,0.3071925558394283,0.9495768688293372
157,u50_gradient_maxdet,5,6,5,2247,3281,a6a0404c3ad65c6d9326,875.0489711720313,0.0342228276618885,36.88131,62.734165,0.3002313527165541,0.4525180582610187,0.98836389280677
157,u50_gradient_maxdet,5,6,6,1308,1898,a5f9179bfb146ad70953,689.1674376387963,0.0255988164148668,37.473476,80.30438,0.2689637274521558,0.3446896104480076,0.9643864598025388
157,u50_gradient_maxdet,5,6,7,600,851,24a9086a8e2c8015c232,915.5623998143492,0.0191777666920903,34.023678,64.66941,0.2645179212318023,0.3394416492914706,0.9622708039492244
157,u50_gradient_maxdet,5,6,8,2480,3643,fa851bcd2cdb1d84b91f,615.5034588108037,408.21826662633254,18.358553,50.10734,0.2614112041766487,0.3801690675040414,0.97425952045134
157,u50_gradient_maxdet,5,6,9,1647,2414,3163a9b58f1a52a1992c,484.2396008771276,316.7967269592083,27.505436,47.66695,0.256646148297016,0.4289611987507056,0.9851904090267984
157,u50_gradient_maxdet,5,6,10,1290,1863,c973d4c257be9ef08216,429.49950209880967,0.0169426385385386,29.028074,54.61664,0.2425103845211814,0.1749912555552973,0.7852609308885754
157,u50_gradient_maxdet,5,6,11,1122,1611,ce2b3297b07008700156,265.52852626805685,182.14777236494936,5.9733267,22.114414,0.2352989593205364,0.228564102505144,0.8804654442877292
157,u50_gradient_maxdet,5,6,12,588,835,a5f9f0327623c4752e2e,310.3330846222047,226.95891282975043,11.012548,29.54982,0.2342857816503205,0.4020438419652645,0.9816643159379408
157,u50_gradient_maxdet,5,6,13,2455,3601,8232ed63909910ce88f2,687.4454292385499,397.6469839239537,17.755505,38.798077,0.233261201600086,0.6543960108669024,0.9989421720733428
157,u50_gradient_maxdet,5,6,14,2399,3522,6c28e50241ca84637c9f,550.264548984885,331.4169787989328,13.878093,31.06776,0.2329209118226199,0.4407620939718063,0.9873060648801129
157,u50_gradient_maxdet,5,6,15,1407,2043,7ad898a193c20e7a329c,379.2693026796253,295.3979368217208,12.406573,31.765362,0.2323690602307775,0.204657646625377,0.8487306064880114
157,u50_gradient_maxdet,5,6,16,590,837,e4fd83fb3852eb354a66,592.0915862561155,0.0190467525048733,21.69887,70.56621,0.2316563012765825,0.4252032417403059,0.984132581100141
157,u50_gradient_maxdet,5,6,17,1401,2037,25d11f28e27e3f751324,334.3938307286726,263.10348653909125,9.072609,22.28019,0.2286923065976345,0.3064654488551465,0.9492242595204512
157,u50_gradient_maxdet,5,6,18,1591,2324,80f6a235bb59c2a7ea59,617.7581482355089,0.0170160881851669,37.604862,59.112602,0.2259588591723699,0.1153959563616354,0.5599435825105783
157,u50_gradient_maxdet,5,6,19,2581,3780,c096c324a71974b6ab37,883.5480040119517,0.0182036714001129,27.952873,57.543823,0.2259446565984903,0.2076648026185119,0.8543723554301834
157,u50_gradient_maxdet,5,6,20,1482,2150,a738b1f204da6fcfd385,765.3146206903306,0.017114546497212,21.581123,57.158203,0.2232892425303708,0.1576436144936144,0.728490832157969
157,u50_gradient_maxdet,5,6,21,2245,3273,8641d0ec9c4b21727b9a,454.04596213435417,0.0342272997366732,14.1168375,30.034678,0.215144448689314,0.2000203052186306,0.840620592383639
