column,protocol,seed,budget,target,feature,pearson,spearman,n
40g,row,1362771960,50,V2,loading_solvent_code,0.024028692483350784,-0.052733942030136725,106
40g,row,1362771960,50,V2,source_prediction,0.6988698693723386,0.4957931117936406,106
40g,row,1362771960,70,V1,PE_fraction,0.3598297109449603,0.5139786291845494,106
40g,row,1362771960,70,V1,loading_amount_ul,,,106
40g,row,1362771960,70,V1,loading_solvent_volume_ul,-0.12158087081151937,-0.10242648200235126,106
40g,row,1362771960,70,V1,loading_solvent_code,0.12641185271114003,0.15520982937948044,106
40g,row,1362771960,70,V1,source_prediction,0.41597034717148174,0.21070716027755784,106
40g,row,1362771960,70,V2,PE_fraction,0.20488385201373327,0.23753192320667454,106
40g,row,1362771960,70,V2,loading_amount_ul,,,106
40g,row,1362771960,70,V2,loading_solvent_volume_ul,-0.1974632810742133,-0.2612577490790215,106
40g,row,1362771960,70,V2,loading_solvent_code,0.03545241279147246,0.0145859839657825,106
40g,row,1362771960,70,V2,source_prediction,0.4422908007387423,0.20205155075728518,106
40g,row,1362771960,100,V1,PE_fraction,0.31510233200879345,0.43789060456177076,106
40g,row,1362771960,100,V1,loading_amount_ul,,,106
40g,row,1362771960,100,V1,loading_solvent_volume_ul,-0.12213570357963834,-0.08636267693712348,106
40g,row,1362771960,100,V1,loading_solvent_code,0.1498060113176555,0.19784578251022927,106
40g,row,1362771960,100,V1,source_prediction,0.28370035385225795,0.0968843836291291,106
40g,row,1362771960,100,V2,PE_fraction,0.1561155426568794,0.17616042857719202,106
40g,row,1362771960,100,V2,loading_amount_ul,,,106
40g,row,1362771960,100,V2,loading_solvent_volume_ul,-0.212784861996818,-0.2723745964940048,106
40g,row,1362771960,100,V2,loading_solvent_code,0.03851755565906391,0.029545967520431215,106
40g,row,1362771960,100,V2,source_prediction,0.34602391198470905,0.10164547268422672,106
40g,compound,769539383,30,V1,PE_fraction,0.008079477165688215,0.08481645039182206,96
40g,compound,769539383,30,V1,loading_amount_ul,,,96
40g,compound,769539383,30,V1,loading_solvent_volume_ul,-0.03408353766371179,-0.07445710718508886,96
40g,compound,769539383,30,V1,loading_solvent_code,0.16502859919704457,0.24610686218845568,96
40g,compound,769539383,30,V1,source_prediction,-0.4113154349586853,-0.4015599565925122,96
40g,compound,769539383,30,V2,PE_fraction,0.06864484801816756,0.010294290615195673,96
40g,compound,769539383,30,V2,loading_amount_ul,,,96
40g,compound,769539383,30,V2,loading_solvent_volume_ul,-0.30037844684661963,-0.367948228710779,96
40g,compound,769539383,30,V2,loading_solvent_code,0.042367304457658614,0.02338015190790329,96
40g,compound,769539383,30,V2,source_prediction,0.2792845888156944,0.03501085187194791,96
40g,compound,769539383,50,V1,PE_fraction,-0.11324395880783682,-0.005623796338747804,96
40g,compound,769539383,50,V1,loading_amount_ul,,,96
40g,compound,769539383,50,V1,loading_solvent_volume_ul,0.004557951976783365,-0.04843326389709664,96
40g,compound,769539383,50,V1,loading_solvent_code,0.1446579906720833,0.23010991614620607,96
40g,compound,769539383,50,V1,source_prediction,-0.6448796631477162,-0.519750406945198,96
40g,compound,769539383,50,V2,PE_fraction,-0.30008755942383974,-0.41184706577822483,96
40g,compound,769539383,50,V2,loading_amount_ul,,,96
40g,compound,769539383,50,V2,loading_solvent_volume_ul,-0.29579895640817644,-0.32023784934945987,96
40g,compound,769539383,50,V2,loading_solvent_code,-0.03512011389729616,0.014766411731307341,96
40g,compound,769539383,50,V2,source_prediction,-0.5412593118956557,-0.5857976125881714,96
40g,compound,769539383,70,V1,PE_fraction,-0.0693997401696724,0.015630038848788105,96
40g,compound,769539383,70,V1,loading_amount_ul,,,96
40g,compound,769539383,70,V1,loading_solvent_volume_ul,-0.009688989750998477,-0.0585536473979825,96
40g,compound,769539383,70,V1,loading_solvent_code,0.1534873049451954,0.23134045045714832,96
40g,compound,769539383,70,V1,source_prediction,-0.5643014782805958,-0.4850651112316875,96
40g,compound,769539383,70,V2,PE_fraction,-0.2808638959674331,-0.3866497148653474,96
40g,compound,769539383,70,V2,loading_amount_ul,,,96
40g,compound,769539383,70,V2,loading_solvent_volume_ul,-0.3028976812189536,-0.3231293874925701,96
40g,compound,769539383,70,V2,loading_solvent_code,-0.03044040222098067,0.024610686218845566,96
40g,compound,769539383,70,V2,source_prediction,-0.4955828472611348,-0.5486435160065112,96
40g,compound,769539383,100,V1,PE_fraction,0.13865744646125688,0.1964625242924019,96
40g,compound,769539383,100,V1,loading_amount_ul,,,96
40g,compound,769539383,100,V1,loading_solvent_volume_ul,-0.07296248676625347,-0.0946978741868606,96
40g,compound,769539383,100,V1,loading_solvent_code,0.17287609546085891,0.23626258770091746,96
40g,compound,769539383,100,V1,source_prediction,-0.1232210928211569,-0.2300596852957135,96
40g,compound,769539383,100,V2,PE_fraction,-0.12485002271651763,-0.22124151962398217,96
40g,compound,769539383,100,V2,loading_amount_ul,,,96
40g,compound,769539383,100,V2,loading_solvent_volume_ul,-0.32759120257444696,-0.3534905379952277,96
40g,compound,769539383,100,V2,loading_solvent_code,0.004468027218330069,0.040607632261095185,96
40g,compound,769539383,100,V2,source_prediction,-0.13879086147274527,-0.31513836136733586,96
40g,compound,1425370602,30,V1,PE_fraction,-0.02243365210114132,0.013228948312648434,100
40g,compound,1425370602,30,V1,loading_amount_ul,,,100
40g,compound,1425370602,30,V1,loading_solvent_volume_ul,,,100
40g,compound,1425370602,30,V1,loading_solvent_code,0.12381519328344767,0.1947159925315952,100
40g,compound,1425370602,30,V1,source_prediction,-0.5817685352935116,-0.5257845784578458,100
40g,compound,1425370602,30,V2,PE_fraction,-0.23727521247545005,-0.45365583392521636,100
40g,compound,1425370602,30,V2,loading_amount_ul,,,100
40g,compound,1425370602,30,V2,loading_solvent_volume_ul,,,100
40g,compound,1425370602,30,V2,loading_solvent_code,-0.08941997318605371,-0.19294986108006146,100
40g,compound,1425370602,30,V2,source_prediction,-0.5789697726280245,-0.7073507350735073,100
40g,compound,1425370602,50,V1,PE_fraction,0.1284847711594357,0.16031300757960842,100
40g,compound,1425370602,50,V1,loading_amount_ul,,,100
40g,compound,1425370602,50,V1,loading_solvent_volume_ul,,,100
40g,compound,1425370602,50,V1,loading_solvent_code,0.1518797749689151,0.21326037277269946,100
40g,compound,1425370602,50,V1,source_prediction,-0.3095478265991439,-0.33754575457545744,100
40g,compound,1425370602,50,V2,PE_fraction,-0.10150369696729336,-0.37578102030309835,100
40g,compound,1425370602,50,V2,loading_amount_ul,,,100
40g,compound,1425370602,50,V2,loading_solvent_volume_ul,,,100
40g,compound,1425370602,50,V2,loading_solvent_code,-0.04451479091341723,-0.1947159925315952,100
40g,compound,1425370602,50,V2,source_prediction,-0.3060990683121865,-0.5896069606960695,100
40g,compound,1425370602,70,V1,PE_fraction,0.2742885747978917,0.38515658229531935,100
40g,compound,1425370602,70,V1,loading_amount_ul,,,100
40g,compound,1425370602,70,V1,loading_solvent_volume_ul,,,100
40g,compound,1425370602,70,V1,loading_solvent_code,0.16613262991697414,0.22032489857883444,100
40g,compound,1425370602,70,V1,source_prediction,0.007839603069730456,-0.039147914791479145,100
40g,compound,1425370602,70,V2,PE_fraction,-0.05085295941524517,-0.3095755954907156,100
40g,compound,1425370602,70,V2,loading_amount_ul,,,100
40g,compound,1425370602,70,V2,loading_solvent_volume_ul,,,100
40g,compound,1425370602,70,V2,loading_solvent_code,-0.027517567895007436,-0.18411920382239272,100
40g,compound,1425370602,70,V2,source_prediction,-0.20201690629932822,-0.4974377437743774,100
40g,compound,1425370602,100,V1,PE_fraction,0.26084269440882996,0.35991841897774834,100
40g,compound,1425370602,100,V1,loading_amount_ul,,,100
40g,compound,1425370602,100,V1,loading_solvent_volume_ul,,,100
40g,compound,1425370602,100,V1,loading_solvent_code,0.16547284437118875,0.22385716148190193,100
40g,compound,1425370602,100,V1,source_prediction,-0.024198083644295355,-0.06928292829282928,100
40g,compound,1425370602,100,V2,PE_fraction,-0.04528202367163729,-0.30022430679815076,100
40g,compound,1425370602,100,V2,loading_amount_ul,,,100
40g,compound,1425370602,100,V2,loading_solvent_volume_ul,,,100
40g,compound,1425370602,100,V2,loading_solvent_code,-0.02564075363844289,-0.1850022695481596,100
40g,compound,1425370602,100,V2,source_prediction,-0.19050074872697859,-0.4860966096609661,100
40g,compound,536279090,30,V1,PE_fraction,0.3178429068351229,0.5365453979942904,105
40g,compound,536279090,30,V1,loading_amount_ul,,,105
40g,compound,536279090,30,V1,loading_solvent_volume_ul,-0.10982729224927948,-0.1274802979195917,105
40g,compound,536279090,30,V1,loading_solvent_code,0.19378434410250328,0.2680783555751991,105
40g,compound,536279090,30,V1,source_prediction,0.03609053238154769,0.1845531826663902,105
40g,compound,536279090,30,V2,PE_fraction,0.020859704576182123,-0.13213275079962875,105
40g,compound,536279090,30,V2,loading_amount_ul,,,105
40g,compound,536279090,30,V2,loading_solvent_volume_ul,-0.11965556885020835,-0.25815682317371513,105
40g,compound,536279090,30,V2,loading_solvent_code,0.13941381888141413,0.050562821514183454,105
40g,compound,536279090,30,V2,source_prediction,-0.11558658092571944,-0.30528716566452413,105
40g,compound,536279090,50,V1,PE_fraction,0.3369170173800962,0.5740035268731069,105
40g,compound,536279090,50,V1,loading_amount_ul,,,105
40g,compound,536279090,50,V1,loading_solvent_volume_ul,-0.11796715240059832,-0.14862457105572452,105
40g,compound,536279090,50,V1,loading_solvent_code,0.1900565087108993,0.2594922160727906,105
40g,compound,536279090,50,V1,source_prediction,0.0842285684862898,0.24049346879535557,105
40g,compound,536279090,50,V2,PE_fraction,0.06500006836802469,-0.030386604059014725,105
40g,compound,536279090,50,V2,loading_amount_ul,,,105
40g,compound,536279090,50,V2,loading_solvent_volume_ul,-0.13444894089604395,-0.28507889187611685,105
40g,compound,536279090,50,V2,loading_solvent_code,0.13495668088012608,0.04197668201177494,105
40g,compound,536279090,50,V2,source_prediction,-0.02875539983366355,-0.19118805722579307,105
40g,compound,536279090,70,V1,PE_fraction,0.28799946697599677,0.45998959411177,105
40g,compound,536279090,70,V1,loading_amount_ul,,,105
40g,compound,536279090,70,V1,loading_solvent_volume_ul,-0.0972033352806195,-0.10117288831998454,105
40g,compound,536279090,70,V1,loading_solvent_code,0.19850946887303345,0.27284843307653717,105
40g,compound,536279090,70,V1,source_prediction,-0.0359112029938402,0.08782915198009537,105
40g,compound,536279090,70,V2,PE_fraction,0.02027788780009139,-0.13213275079962875,105
40g,compound,536279090,70,V2,loading_amount_ul,,,105
40g,compound,536279090,70,V2,loading_solvent_volume_ul,-0.1194548852436471,-0.25815682317371513,105
40g,compound,536279090,70,V2,loading_solvent_code,0.139465419750672,0.050562821514183454,105
40g,compound,536279090,70,V2,source_prediction,-0.11672319616348537,-0.30528716566452413,105
40g,compound,536279090,100,V1,PE_fraction,0.28297420855804517,0.4493194488836691,105
40g,compound,536279090,100,V1,loading_amount_ul,,,105
40g,compound,536279090,100,V1,loading_solvent_volume_ul,-0.09508977015219645,-0.0946575018303622,105
40g,compound,536279090,100,V1,loading_solvent_code,0.19918466493813533,0.2766644950776076,105
40g,compound,536279090,100,V1,source_prediction,-0.04767479633213556,0.07396848434584284,105
40g,compound,536279090,100,V2,PE_fraction,-0.0003175072451105935,-0.16574082727655315,105
40g,compound,536279090,100,V2,loading_amount_ul,,,105
40g,compound,536279090,100,V2,loading_solvent_volume_ul,-0.11225624255525386,-0.2446343229122348,105
40g,compound,536279090,100,V2,loading_solvent_code,0.14117297922014355,0.05342486801498629,105
40g,compound,536279090,100,V2,source_prediction,-0.15682584978652336,-0.3423491602736886,105
40g,compound,2767143051,30,V1,PE_fraction,0.2181410173009469,0.25560946398445483,99
40g,compound,2767143051,30,V1,loading_amount_ul,,,99
40g,compound,2767143051,30,V1,loading_solvent_volume_ul,-0.10742538465319175,-0.10807163088950986,99
40g,compound,2767143051,30,V1,loading_solvent_code,0.1417958183168262,0.21317266868251075,99
40g,compound,2767143051,30,V1,source_prediction,-0.14786977625562042,-0.1669882498453927,99
40g,compound,2767143051,30,V2,PE_fraction,0.1406769978380171,-0.05106562557967535,99
40g,compound,2767143051,30,V2,loading_amount_ul,,,99
40g,compound,2767143051,30,V2,loading_solvent_volume_ul,-0.3705814685804045,-0.5485519007108681,99
40g,compound,2767143051,30,V2,loading_solvent_code,0.009872847513415217,-0.095063487385444,99
40g,compound,2767143051,30,V2,source_prediction,0.11155223429015587,-0.21930735930735928,99
40g,compound,2767143051,50,V1,PE_fraction,0.2460049554803453,0.2768409606138105,99
40g,compound,2767143051,50,V1,loading_amount_ul,,,99
40g,compound,2767143051,50,V1,loading_solvent_volume_ul,-0.11832613335897148,-0.11320038478500372,99
40g,compound,2767143051,50,V1,loading_solvent_code,0.1441826519775315,0.2102919569435579,99
40g,compound,2767143051,50,V1,source_prediction,-0.0779353845679183,-0.1321212121212121,99
40g,compound,2767143051,50,V2,PE_fraction,0.1739462406231814,0.009921785969018704,99
40g,compound,2767143051,50,V2,loading_amount_ul,,,99
40g,compound,2767143051,50,V2,loading_solvent_volume_ul,-0.3666048047037529,-0.5550496845306572,99
40g,compound,2767143051,50,V2,loading_solvent_code,0.021335908387035016,-0.07873945419804451,99
40g,compound,2767143051,50,V2,source_prediction,0.1925973768270798,-0.10341372912801484,99
40g,compound,2767143051,70,V1,PE_fraction,0.23144946764776747,0.2633868437862565,99
40g,compound,2767143051,70,V1,loading_amount_ul,,,99
40g,compound,2767143051,70,V1,loading_solvent_volume_ul,-0.11264547798762631,-0.10915459485947471,99
40g,compound,2767143051,70,V1,loading_solvent_code,0.14301190051751247,0.2102919569435579,99
40g,compound,2767143051,70,V1,source_prediction,-0.11489722854016407,-0.15186147186147186,99
40g,compound,2767143051,70,V2,PE_fraction,0.14153767378191254,-0.051234427231322176,99
40g,compound,2767143051,70,V2,loading_amount_ul,,,99
40g,compound,2767143051,70,V2,loading_solvent_volume_ul,-0.37051097943435346,-0.5485519007108681,99
40g,compound,2767143051,70,V2,loading_solvent_code,0.010166170235130214,-0.09410325013912636,99
40g,compound,2767143051,70,V2,source_prediction,0.1136295496537971,-0.2175386518243661,99
40g,compound,2767143051,100,V1,PE_fraction,0.20972187792409897,0.25165200304029045,99
40g,compound,2767143051,100,V1,loading_amount_ul,,,99
40g,compound,2767143051,100,V1,loading_solvent_volume_ul,-0.10411083120658239,-0.10807163088950986,99
40g,compound,2767143051,100,V1,loading_solvent_code,0.14095828495789578,0.2160533804214636,99
40g,compound,2767143051,100,V1,source_prediction,-0.16834340511981108,-0.17387755102040817,99
40g,compound,2767143051,100,V2,PE_fraction,0.09788563531325851,-0.12517580256565378,99
40g,compound,2767143051,100,V2,loading_amount_ul,,,99
40g,compound,2767143051,100,V2,loading_solvent_volume_ul,-0.37204773560983995,-0.5268926213115714,99
40g,compound,2767143051,100,V2,loading_solvent_code,-0.004507577358100577,-0.10466585984862013,99
40g,compound,2767143051,100,V2,source_prediction,0.009487786802349537,-0.3492640692640692,99
40g,compound,1362771960,30,V1,PE_fraction,-0.22010319765799033,-0.06870321682643184,109
40g,compound,1362771960,30,V1,loading_amount_ul,,,109
40g,compound,1362771960,30,V1,loading_solvent_volume_ul,0.18969303769790166,0.3583778906617302,109
40g,compound,1362771960,30,V1,loading_solvent_code,-0.10556689803785582,-0.11537322461489832,109
40g,compound,1362771960,30,V1,source_prediction,-0.9550061247110577,-0.8387032503251739,109
40g,compound,1362771960,30,V2,PE_fraction,-0.1325696651571672,-0.3085274674363966,109
40g,compound,1362771960,30,V2,loading_amount_ul,,,109
40g,compound,1362771960,30,V2,loading_solvent_volume_ul,0.04620664873582717,0.1316940559685095,109
40g,compound,1362771960,30,V2,loading_solvent_code,0.08345357631098843,0.1700863002054687,109
40g,compound,1362771960,30,V2,source_prediction,-0.6661917764742306,-0.7636302137309812,109
40g,compound,1362771960,50,V1,PE_fraction,-0.14102475659434174,0.05285763579808312,109
40g,compound,1362771960,50,V1,loading_amount_ul,,,109
40g,compound,1362771960,50,V1,loading_solvent_volume_ul,0.1688738199029706,0.3329096166558294,109
40g,compound,1362771960,50,V1,loading_solvent_code,-0.10792409296151462,-0.13202503022941975,109
40g,compound,1362771960,50,V1,source_prediction,-0.8976519175130577,-0.7541499376618712,109
40g,compound,1362771960,50,V2,PE_fraction,0.13152553351883364,0.07801009518981608,109
40g,compound,1362771960,50,V2,loading_amount_ul,,,109
40g,compound,1362771960,50,V2,loading_solvent_volume_ul,-0.06719490348969792,-0.012977077613499552,109
40g,compound,1362771960,50,V2,loading_solvent_code,0.09620115942230568,0.1593815680247049,109
40g,compound,1362771960,50,V2,source_prediction,-0.21209804919418218,-0.2609995065595417,109
40g,compound,1362771960,70,V1,PE_fraction,0.43931132612651974,0.6506524378927001,109
40g,compound,1362771960,70,V1,loading_amount_ul,,,109
40g,compound,1362771960,70,V1,loading_solvent_volume_ul,-0.07889944366052032,0.027229593432382054,109
40g,compound,1362771960,70,V1,loading_solvent_code,-0.04438072927075386,-0.05590249027732187,109
40g,compound,1362771960,70,V1,source_prediction,0.096703035858201,0.06323427542284592,109
40g,compound,1362771960,70,V2,PE_fraction,0.2450795145677299,0.2901853760065965,109
40g,compound,1362771960,70,V2,loading_amount_ul,,,109
40g,compound,1362771960,70,V2,loading_solvent_volume_ul,-0.11499683984356054,-0.054034040796303126,109
40g,compound,1362771960,70,V2,loading_solvent_code,0.09365341472159867,0.13083561554266823,109
40g,compound,1362771960,70,V2,source_prediction,0.022310336039052577,0.03567382475859096,109
40g,compound,1362771960,100,V1,PE_fraction,0.379443444738446,0.5490449329420738,109
40g,compound,1362771960,100,V1,loading_amount_ul,,,109
40g,compound,1362771960,100,V1,loading_solvent_volume_ul,-0.04215960269000779,0.08472553792901034,109
40g,compound,1362771960,100,V1,loading_solvent_code,-0.06045058462889699,-0.07136488120509175,109
40g,compound,1362771960,100,V1,source_prediction,-0.07336688561112953,-0.12852585415687698,109
40g,compound,1362771960,100,V2,PE_fraction,0.1877928058832757,0.18024524065412798,109
40g,compound,1362771960,100,V2,loading_amount_ul,,,109
40g,compound,1362771960,100,V2,loading_solvent_volume_ul,-0.09096406209973132,-0.03344482405226406,109
40g,compound,1362771960,100,V2,loading_solvent_code,0.09563252968740356,0.14629800647043809,109
40g,compound,1362771960,100,V2,source_prediction,-0.09933003666857346,-0.11684926779609647,109
