column,protocol,seed,fold,method,selected_penalty,free_coefficients,projection_frequency,raw_v2_lt_v1_rate,V1_rmse,V1_mae,V1_r2,V2_rmse,V2_mae,V2_r2,combined_normalized_rmse,normalized_rmse,nrmse,combined_nrmse,all_outputs_finite
40g,compound,1425370602,2,M2_MAG,0.0,8,,,17.95848312809181,11.463430989510076,0.4370660346916986,22.202976081592613,15.890972675332092,0.6128622238532234,1.8843641286207722,1.8843641286207722,1.8300879096400235,1.8300879096400235,True
40g,compound,1425370602,2,M3_CENTER_WIDTH,0.1,6,0.0,0.0,17.46254787152346,11.12056407595759,0.4677283067746746,22.701283248380886,16.375043955555558,0.5952899549900779,1.8581318652543743,1.8581318652543743,1.81411656478221,1.81411656478221,True
40g,compound,1425370602,3,M1_conditional_EA,0.0,6,,,13.414641344587178,9.275271519238117,0.7408764972851499,18.92264246917296,13.251860372165291,0.7487802407324611,1.4635086480677142,1.4635086480677142,1.4397380307579208,1.4397380307579208,True
40g,compound,1425370602,3,M2_MAG,0.0,8,,,13.21310999882259,9.061566629235678,0.7486037616709966,19.038271208776234,13.360957403059274,0.7457006523245209,1.451597181271432,1.451597181271432,1.430546157108441,1.430546157108441,True
40g,compound,1425370602,3,M3_CENTER_WIDTH,0.1,6,0.0,0.0,12.063874835194104,8.25047000065601,0.790433278461197,17.96720499800107,12.5413707542265,0.7735088308993866,1.3403450644006771,1.3403450644006771,1.3243104603286606,1.3243104603286606,True
40g,compound,1425370602,4,M1_conditional_EA,0.0,6,,,19.109828566265943,11.601100304477676,0.6034711447088802,21.090369929446933,15.502863990062837,0.7255072887774612,1.9496999522625122,1.9496999522625122,1.8685425106978504,1.8685425106978504,True
40g,compound,1425370602,4,M2_MAG,0.0,8,,,19.03107124860025,11.733738628846247,0.6067328375866456,21.174485313534596,15.6394016547282,0.723313386695894,1.9452551272162304,1.9452551272162304,1.866161098708801,1.866161098708801,True
40g,compound,1425370602,4,M3_CENTER_WIDTH,0.1,6,0.0,0.0,18.098744361324748,11.380251334974876,0.6443210970204087,20.2322310583197,15.15646900905607,0.7473903283828369,1.8519634351079655,1.8519634351079655,1.77769542948639,1.77769542948639,True
40g,compound,536279090,0,M1_conditional_EA,0.0,6,,,15.592747447049598,10.304717945471042,0.574024376407887,16.897852682737767,11.824251868091068,0.7639166739117269,1.5844050987202536,1.5844050987202536,1.5149751620935603,1.5149751620935603,True
40g,compound,536279090,0,M2_MAG,0.0,8,,,15.663819621092141,10.293660902179901,0.5701323091585995,16.918747515949185,11.699175750982691,0.7633324610312718,1.59047033481532,1.59047033481532,1.5201348689725953,1.5201348689725953,True
40g,compound,536279090,0,M3_CENTER_WIDTH,0.1,6,0.0,0.0,13.226892661210288,8.95471471175811,0.6934826118893148,17.400196150495894,12.55163336205843,0.7496713460339672,1.412301667959257,1.412301667959257,1.3804745008700108,1.3804745008700108,True
40g,compound,536279090,1,M1_conditional_EA,0.0,6,,,14.203366973011152,10.552626557566015,0.6471008356052228,20.39321494391699,16.8100336977831,0.6459269009945207,1.5585655222262313,1.5585655222262313,1.5355229227484735,1.5355229227484735,True
40g,compound,536279090,1,M2_MAG,0.0,8,,,14.219183318147985,10.566770612100562,0.646314447038187,20.420655353583417,16.825783314913323,0.644973402724305,1.560420856347962,1.560420856347962,1.5373799731954014,1.5373799731954014,True
40g,compound,536279090,1,M3_CENTER_WIDTH,0.1,6,0.0,0.0,14.775512318664413,11.301522597136533,0.6180969643228358,19.214282788764926,15.683614285961717,0.6856815348476837,1.5723584819685716,1.5723584819685716,1.535161835126643,1.535161835126643,True
40g,compound,536279090,2,M1_conditional_EA,0.0,6,,,15.915904205667447,10.386542372119182,0.7200903902182421,20.56153521949918,15.24349215799936,0.7415010070146019,1.6905137823294938,1.6905137823294938,1.6494261305412858,1.6494261305412858,True
40g,compound,536279090,2,M2_MAG,0.1,8,,,15.792052996041559,10.216780336950698,0.7244297303371467,21.497184130252318,16.113436556814715,0.7174398370641815,1.703626214781061,1.703626214781061,1.6706670884943278,1.6706670884943278,True
40g,compound,536279090,2,M3_CENTER_WIDTH,0.1,6,0.0,0.0,15.559541539548404,9.883381442882683,0.7324846120329793,20.25258158690674,15.000744032464487,0.7492109557184841,1.656235219165767,1.656235219165767,1.6172044548410474,1.6172044548410474,True
40g,compound,536279090,3,M1_conditional_EA,0.0,6,,,12.359341712708298,9.211971894891041,0.8117836856057707,18.01612552949941,12.066106070222846,0.7824942286735104,1.3631003300985063,1.3631003300985063,1.3445806609711006,1.3445806609711006,True
40g,compound,536279090,3,M2_MAG,0.0,8,,,12.521876896823072,9.450806050604987,0.806800746041921,17.930912205965306,11.93197494692272,0.7845468961372548,1.3728376833040248,1.3728376833040248,1.3522440101353035,1.3522440101353035,True
40g,compound,536279090,3,M3_CENTER_WIDTH,0.1,6,0.0,0.0,11.305084301623,7.804907236615467,0.842524064979573,16.48028191612365,11.377298647574634,0.8179975392478228,1.2468512941546257,1.2468512941546257,1.2299165606971199,1.2299165606971199,True
40g,compound,536279090,4,M1_conditional_EA,0.0,6,,,12.16194324266009,9.020559451239269,0.6684654783794168,17.017726714172834,12.829836950539248,0.7113515823112617,1.323402903847257,1.323402903847257,1.3010033557980898,1.3010033557980898,True
40g,compound,536279090,4,M2_MAG,0.0,8,,,12.303968739134755,9.164882787933198,0.6606770373272071,16.94243813530497,12.837653347371251,0.7138999669598801,1.3320777589248756,1.3320777589248756,1.3076739447777137,1.3076739447777137,True
40g,compound,536279090,4,M3_CENTER_WIDTH,0.1,6,0.0,0.0,11.727187032042576,8.40805236290226,0.6917447263089036,16.264359107172663,12.404433234948472,0.7363425785839484,1.2724978389185388,1.2724978389185388,1.2499854124180474,1.2499854124180474,True
40g,compound,2767143051,0,M1_conditional_EA,0.0,6,,,14.183449535510764,10.492314351609012,0.7075145976549522,13.546285479983915,10.229663114883145,0.8565524080773916,1.4053516597591968,1.4053516597591968,1.3213108115361065,1.3213108115361065,True
40g,compound,2767143051,0,M2_MAG,0.0,8,,,14.030375386048501,10.546088021174562,0.7137937971651143,13.715226606368864,10.465312479119925,0.8529521126365223,1.396117479148394,1.396117479148394,1.3168518495161237,1.3168518495161237,True
40g,compound,2767143051,0,M3_CENTER_WIDTH,0.1,6,0.0,0.0,11.732461987230877,8.78362484708446,0.7998669694873468,13.393508462833129,10.429878265366133,0.8597698084696377,1.2064538250832701,1.2064538250832701,1.1610330069248722,1.1610330069248722,True
40g,compound,2767143051,1,M1_conditional_EA,0.0,6,,,14.286024366992985,10.473111211118303,0.7388859226168378,21.555575083353396,16.453006610145053,0.7213740386329017,1.5944965842514762,1.5944965842514762,1.576918794545327,1.576918794545327,True
40g,compound,2767143051,1,M2_MAG,0.0,8,,,14.513556365855957,10.379982838092369,0.7305022142862145,21.59202600196356,16.528393673108013,0.7204309174822277,1.6119031001758675,1.6119031001758675,1.592490399012338,1.592490399012338,True
40g,compound,2767143051,1,M3_CENTER_WIDTH,0.1,6,0.0,0.0,15.224987100283574,11.026846167723328,0.7034339860107786,20.701381115738126,15.646108074505491,0.7430190123836198,1.6418692769319143,1.6418692769319143,1.6099337018219573,1.6099337018219573,True
40g,compound,2767143051,2,M1_conditional_EA,0.0,6,,,17.637554003384643,10.188270274757127,0.5393740182007127,18.3591352890406,12.920942972120278,0.743101849332336,1.776852349698718,1.776852349698718,1.6901751425610203,1.6901751425610203,True
40g,compound,2767143051,2,M2_MAG,0.0,8,,,17.677074365440486,10.494361495870974,0.5373074617513403,18.385234256382493,12.946667241255932,0.7423709279654355,1.7805332328791175,1.7805332328791175,1.6934945995070985,1.6934945995070985,True
40g,compound,2767143051,2,M3_CENTER_WIDTH,0.1,6,0.0,0.0,15.97194742053976,9.273534057942479,0.6222647963188596,18.825340139504686,13.373648699696622,0.7298890457058677,1.6552750117118595,1.6552750117118595,1.5989844393572172,1.5989844393572172,True
40g,compound,2767143051,3,M1_conditional_EA,0.0,6,,,15.34930979108204,8.187974877470298,0.6605225595714592,19.919421239476968,13.781064539290274,0.6330993429133096,1.632450604679492,1.632450604679492,1.5935025869367083,1.5935025869367083,True
40g,compound,2767143051,3,M2_MAG,0.0,8,,,15.17179856747734,8.23315591774146,0.6683291129675191,20.812859481447386,13.75554763955508,0.599448315852878,1.640630410001822,1.640630410001822,1.6100257685726007,1.6100257685726007,True
40g,compound,2767143051,3,M3_CENTER_WIDTH,0.1,6,0.0,0.0,16.565132023056492,9.082445305981414,0.6046124234503282,19.703863598757135,13.57722241952773,0.6409971942742179,1.7207104733576477,1.7207104733576477,1.6639478876749378,1.6639478876749378,True
40g,compound,2767143051,4,M1_conditional_EA,0.0,6,,,16.135347805292145,11.273155833902786,0.6797751331979864,22.071210081297483,16.8328982138904,0.6891884734839291,1.7432697430000648,1.7432697430000648,1.710303637562827,1.710303637562827,True
40g,compound,2767143051,4,M2_MAG,0.0,8,,,16.084869658660843,11.319574412444396,0.6817755949822828,22.099810417257785,16.844173280618108,0.6883824394218596,1.7402114538169342,1.7402114538169342,1.707990077893531,1.707990077893531,True
40g,compound,2767143051,4,M3_CENTER_WIDTH,0.1,6,0.0,0.0,14.801048904192223,9.891542711403583,0.7305467797122259,20.70358589290278,15.871261361358632,0.7265134503562731,1.6104048601284018,1.6104048601284018,1.583101477488961,1.583101477488961,True
40g,compound,1362771960,0,M1_conditional_EA,0.0,6,,,14.6529287642572,9.740575119526317,0.6660288398117837,17.176271283953444,12.722803656511713,0.7646469834217257,1.5165038069979426,1.5165038069979426,1.4639985909597637,1.4639985909597637,True
40g,compound,1362771960,0,M2_MAG,0.0,8,,,14.720076769103537,9.957309691781257,0.6629609370602797,17.162239761217123,12.745473680193742,0.7650313523312963,1.5214252611547532,1.5214252611547532,1.4678230372357004,1.4678230372357004,True
40g,compound,1362771960,0,M3_CENTER_WIDTH,0.1,6,0.0,0.0,15.1947579824964,9.692549693387482,0.6408733262792994,16.398236647863065,12.360566335272342,0.785485681145379,1.5425574973767873,1.5425574973767873,1.4741822333216401,1.4741822333216401,True
40g,compound,1362771960,1,M1_conditional_EA,0.0,6,,,15.469371604074437,10.684872619435744,0.7068298889603224,22.250974458720783,15.724532662103663,0.677227064523888,1.69850074301623,1.69850074301623,1.6736353378016107,1.6736353378016107,True
40g,compound,1362771960,1,M2_MAG,0.0,8,,,15.53349623585235,10.95511021362567,0.704394316243715,22.242006687945402,15.746000399581533,0.6774871853028492,1.702980482573097,1.702980482573097,1.6774254265434267,1.6774254265434267,True
40g,compound,1362771960,1,M3_CENTER_WIDTH,0.1,6,0.0,0.0,14.808808443005665,10.540227304027233,0.731332844059073,21.68146892480653,15.07819939186803,0.6935381306375725,1.635676544738151,1.635676544738151,1.6140072677766004,1.6140072677766004,True
40g,compound,1362771960,2,M1_conditional_EA,0.0,6,,,17.89723237338001,11.882806096965929,0.5153830474968906,18.25706293223667,13.156298597120164,0.7589694696484653,1.7956289515394275,1.7956289515394275,1.7034783286928596,1.7034783286928596,True
40g,compound,1362771960,2,M2_MAG,0.1,8,,,17.97515225405844,11.919841014363401,0.5111540699948827,18.87585229019007,14.296882645252442,0.7423540194413124,1.8141787171574448,1.8141787171574448,1.727667837618303,1.727667837618303,True
40g,compound,1362771960,2,M3_CENTER_WIDTH,0.1,6,0.0,0.0,15.581306746076036,10.18953281089851,0.632688434235225,18.816246747414315,13.614862711356537,0.7439786222579619,1.6248115603234807,1.6248115603234807,1.5739137058452892,1.5739137058452892,True
40g,compound,1362771960,3,M1_conditional_EA,0.0,6,,,16.536167888240424,9.226757727062763,0.6126670760544629,19.29603862930952,13.3266591145406,0.6824793884614173,1.7094894038070716,1.7094894038070716,1.649426104405723,1.649426104405723,True
40g,compound,1362771960,3,M2_MAG,0.0,8,,,16.220982807815776,9.184627999267144,0.627291758294099,19.6983216589371,13.355996730059099,0.6691020684987757,1.69397700130509,1.69397700130509,1.641937702205385,1.641937702205385,True
40g,compound,1362771960,3,M3_CENTER_WIDTH,0.1,6,0.0,0.0,16.65496253470906,9.384103290954105,0.6070819422548521,19.32286351140913,13.175743095374632,0.6815959560108394,1.7193342787256656,1.7193342787256656,1.6577984500776037,1.6577984500776037,True
40g,compound,1362771960,4,M1_conditional_EA,0.0,6,,,11.70885534398693,7.668318854949817,0.8042302751985582,17.2648343766837,12.629870722670704,0.7897437354653077,1.2964130228807695,1.2964130228807695,1.2799382438407054,1.2799382438407054,True
40g,compound,1362771960,4,M2_MAG,0.1,8,,,11.636373803133736,7.689999000605016,0.8066465270930345,17.653568042917133,12.973696493528529,0.7801689151755937,1.3012763868267678,1.3012763868267678,1.2874290762829346,1.2874290762829346,True
40g,compound,1362771960,4,M3_CENTER_WIDTH,0.1,6,0.0,0.0,11.306802011077847,7.328195657914437,0.8174439525833013,16.54909264816517,12.14852624604676,0.806815407553721,1.248738481588895,1.248738481588895,1.2321656588670602,1.2321656588670602,True
40g,row,769539383,0,M1_conditional_EA,0.0,6,,,16.934834248789947,11.40031543458192,0.5826488479027272,19.902094497000423,11.21794878637535,0.7333406454688531,1.7537870657998027,1.7537870657998027,1.693572400167474,1.693572400167474,True
40g,row,769539383,0,M2_MAG,0.0,8,,,16.853706473017102,11.471001477409619,0.5866379827849867,19.98463862082402,11.09079900947755,0.7311241140847188,1.7493038167155368,1.7493038167155368,1.6909917036886042,1.6909917036886042,True
40g,row,769539383,0,M3_CENTER_WIDTH,0.1,6,0.0,0.0,14.777926070947352,9.215961250376564,0.6821906315426827,20.022634994290776,11.690406280727437,0.7301007259917065,1.5919312723376762,1.5919312723376762,1.5604557856479513,1.5604557856479513,True
40g,row,769539383,1,M1_conditional_EA,0.0,6,,,17.133552321928835,11.31599432156002,0.5795047090699232,23.99195847887444,19.22857846796332,0.4987582331570867,1.8648283008951259,1.8648283008951259,1.8333819590626166,1.8333819590626166,True
40g,row,769539383,1,M2_MAG,0.0,8,,,17.21965646968684,11.399663961491285,0.5752677166431268,23.95044177798728,19.1090722629878,0.5004914721800289,1.8701749244000805,1.8701749244000805,1.8375544341531378,1.8375544341531378,True
40g,row,769539383,1,M3_CENTER_WIDTH,0.0,6,0.0,0.0,18.24830300426704,13.216025151331202,0.5230078042744655,22.52001122293616,17.878140142694836,0.5583756053951457,1.9138341950226039,1.9138341950226039,1.8583384896451713,1.8583384896451713,True
40g,row,769539383,2,M1_conditional_EA,0.0,6,,,13.633173360161827,8.096269239013731,0.8181727266779522,17.392856585860805,13.136993937038135,0.8204203457106404,1.442907358948431,1.442907358948431,1.4060265787019706,1.4060265787019706,True
40g,row,769539383,2,M2_MAG,0.0,8,,,13.569202666249321,8.268531147555628,0.8198750929762316,17.31450476969228,13.022285837938504,0.8220346520952925,1.4362128660587292,1.4362128660587292,1.3995305072268904,1.3995305072268904,True
40g,row,769539383,2,M3_CENTER_WIDTH,0.1,6,0.0,0.0,12.456761533981048,7.617906255271146,0.8481987272578801,16.91960394099915,12.847768167531285,0.8300599723054862,1.3429079413555258,1.3429079413555258,1.3166591659518327,1.3166591659518327,True
40g,row,769539383,3,M1_conditional_EA,0.0,6,,,12.621704896630426,9.041064978642986,0.7393592278361514,19.686940808950393,14.059188812243862,0.7263608426737209,1.4257247133357465,1.4257247133357465,1.413193282709602,1.413193282709602,True
40g,row,769539383,3,M2_MAG,0.1,8,,,12.611947447689683,8.875705879185695,0.7397620586766394,20.755042638351277,15.138870725995151,0.6958631573341434,1.4540545281506212,1.4540545281506212,1.4457934608486642,1.4457934608486642,True
40g,row,769539383,3,M3_CENTER_WIDTH,0.1,6,0.0,0.0,11.290346508083603,8.174046792145452,0.7914448821776966,19.506527432439356,13.912687528502506,0.7313531832353712,1.3276451477436702,1.3276451477436702,1.323101485484821,1.323101485484821,True
40g,row,769539383,4,M1_conditional_EA,0.0,6,,,11.95352430725341,8.940338062824644,0.8029124604234461,16.938025422940516,12.504166669257895,0.8069224564168691,1.306018588484884,1.306018588484884,1.2852994197609189,1.2852994197609189,True
40g,row,769539383,4,M2_MAG,0.1,8,,,12.227633146505253,9.202182188820741,0.7937699101883148,17.529006923846463,13.792860268100599,0.7932141443485002,1.3410696714378825,1.3410696714378825,1.321073145430023,1.321073145430023,True
40g,row,769539383,4,M3_CENTER_WIDTH,0.1,6,0.0,0.0,12.892685709301531,9.03251388644123,0.7707264151998416,16.425906765913854,12.31145783092507,0.8184212964394785,1.3640169408096383,1.3640169408096383,1.3289659129513882,1.3289659129513882,True
40g,row,1425370602,0,M1_conditional_EA,0.0,6,,,14.049574119827485,9.69145385176617,0.7138692070323587,17.688663068474288,12.40663654641054,0.7863390817175786,1.4815143477486576,1.4815143477486576,1.441649049776336,1.441649049776336,True
40g,row,1425370602,0,M2_MAG,0.0,8,,,14.011649474013325,9.66881570926738,0.7154118535268105,17.903467106205756,12.694214520412194,0.7811183485955322,1.4836122186630065,1.4836122186630065,1.4459232396804031,1.4459232396804031,True
40g,row,1425370602,0,M3_CENTER_WIDTH,0.1,6,0.0,0.0,12.541732602307263,8.466101970176181,0.7719902843264645,17.12518455082563,12.297825493253029,0.7997347522917871,1.3542700718319676,1.3542700718319676,1.3284447842910332,1.3284447842910332,True
40g,row,1425370602,1,M1_conditional_EA,0.0,6,,,13.071820278099684,9.678267846410414,0.6374670243300186,16.105829783101548,12.052642893620659,0.7434892553294931,1.3703479545218709,1.3703479545218709,1.3303780080781915,1.3303780080781915,True
40g,row,1425370602,1,M2_MAG,0.0,8,,,13.013051079581711,9.657989945487788,0.6407194984273779,15.961315122225074,11.87674026599241,0.748071851143952,1.3625502821946698,1.3625502821946698,1.3221542459528903,1.3221542459528903,True
40g,row,1425370602,1,M3_CENTER_WIDTH,0.1,6,0.0,0.0,12.15714732681033,9.107052095744125,0.6864269437952213,15.503627600077577,11.554475413729534,0.7623126833622937,1.286544312537217,1.286544312537217,1.2536086151126258,1.2536086151126258,True
40g,row,1425370602,2,M1_conditional_EA,0.0,6,,,15.75020178369009,11.283962330661403,0.692555603175413,18.217022097026586,13.723698680913534,0.7489867788139504,1.6247141246569474,1.6247141246569474,1.565994207076454,1.565994207076454,True
40g,row,1425370602,2,M2_MAG,0.0,8,,,15.88592875293323,11.538924925524158,0.6872339833126899,18.15239761317751,13.610753999603512,0.7507645476379052,1.6339300539154789,1.6339300539154789,1.5725967930078628,1.5725967930078628,True
40g,row,1425370602,2,M3_CENTER_WIDTH,0.1,6,0.0,0.0,14.444128920698956,10.352410583997086,0.7414306460654438,17.90830344882149,13.374691508745647,0.7574223881743789,1.516754515629595,1.516754515629595,1.473516432816614,1.473516432816614,True
40g,row,1425370602,3,M1_conditional_EA,0.0,6,,,17.387349003370424,9.738955291100739,0.598138957979206,21.201734025683944,14.033383626166735,0.6685197339280518,1.817742384097496,1.817742384097496,1.7627069586128803,1.7627069586128803,True
40g,row,1425370602,3,M2_MAG,0.1,8,,,17.220709352269044,9.673599580361438,0.6058048861408245,21.789794730280118,15.059735588446465,0.6498765551882129,1.818420936695992,1.818420936695992,1.7704223588689254,1.7704223588689254,True
40g,row,1425370602,3,M3_CENTER_WIDTH,0.1,6,0.0,0.0,16.140015789886718,8.582530636364323,0.6537282406089184,20.83659781533921,13.541955090708992,0.6798389224358918,1.7139776232684005,1.7139776232684005,1.6722018224440087,1.6722018224440087,True
40g,row,1425370602,4,M1_conditional_EA,0.0,6,,,12.131065422196464,8.709188129764419,0.8090934752004144,18.728609603015787,14.123335408584584,0.7197116495584512,1.3651626982294212,1.3651626982294212,1.352254663558098,1.352254663558098,True
40g,row,1425370602,4,M2_MAG,0.0,8,,,12.534646079464517,9.160740918932898,0.796179888786331,18.883041001651574,13.933202869362535,0.7150702177774635,1.3982381758937783,1.3982381758937783,1.3826666953073277,1.3826666953073277,True
40g,row,1425370602,4,M3_CENTER_WIDTH,0.1,6,0.0,0.0,13.919660088264873,9.971467958933298,0.7486492748591618,18.316974529789,13.934601444679474,0.7318971338045792,1.4864013902494178,1.4864013902494178,1.4529467066689161,1.4529467066689161,True
40g,row,536279090,0,M1_conditional_EA,0.0,6,,,22.380166687080045,13.609632641076455,0.412311296047447,22.555452976061904,15.246762149077261,0.6756989703246419,2.2400249022128627,2.2400249022128627,2.1216262097162253,2.1216262097162253,True
40g,row,536279090,0,M2_MAG,0.0,8,,,22.029877619418162,13.6770484265339,0.43056405419680155,22.54912765666142,15.24348207892228,0.6758808349911085,2.2117606219521164,2.2117606219521164,2.0992020587377827,2.0992020587377827,True
40g,row,536279090,0,M3_CENTER_WIDTH,0.1,6,0.0,0.0,20.530609550531477,11.539700274239738,0.5054338401592822,22.85150945911768,15.391612520859342,0.6671297315017031,2.098711044937733,2.098711044937733,2.0134711802474787,2.0134711802474787,True
40g,row,536279090,1,M1_conditional_EA,0.0,6,,,19.794879336862525,12.840024369557366,0.5730518529983075,23.48627402430727,15.173307439239787,0.68558742749172,2.0548894050731974,2.0548894050731974,1.9865277604778933,1.9865277604778933,True
40g,row,536279090,1,M2_MAG,0.0,8,,,19.56908996372135,12.805360104417407,0.5827362324540077,23.400714576532845,15.100245664430084,0.6878740368142642,2.0354938691602746,2.0354938691602746,1.96953939545421,1.96953939545421,True
40g,row,536279090,1,M3_CENTER_WIDTH,0.1,6,0.0,0.0,18.547150304953384,12.173915306282794,0.625179100626232,23.70255559619204,15.0815714442532,0.6797700080233107,1.9639393905020337,1.9639393905020337,1.914080344176134,1.914080344176134,True
40g,row,536279090,2,M1_conditional_EA,0.0,6,,,13.354413057711007,10.430088978726776,0.6609187676261492,17.099695383602754,13.43592281485777,0.7537229209438694,1.414862717619133,1.414862717619133,1.37922028869145,1.37922028869145,True
40g,row,536279090,2,M2_MAG,0.1,8,,,13.281167933231139,10.521517731753516,0.6646280939245619,17.81216238737045,14.073897398985192,0.7327728758678631,1.4262698318547864,1.4262698318547864,1.3967311889709995,1.3967311889709995,True
40g,row,536279090,2,M3_CENTER_WIDTH,0.0,6,0.0,0.0,12.433923402225727,9.348826686814277,0.7060519942605794,16.862739089651235,13.311321926536522,0.7605011198423584,1.339816257290461,1.339816257290461,1.3134414136355383,1.3134414136355383,True
40g,row,536279090,3,M1_conditional_EA,0.0,6,,,12.29350245474653,8.806572509599118,0.7395659480424981,16.66059864985186,12.136801173936027,0.7359065358429546,1.3244003265761433,1.3244003265761433,1.2982442433884969,1.2982442433884969,True
40g,row,536279090,3,M2_MAG,0.0,8,,,12.168964206878618,8.804990897051056,0.7448158295529363,17.133464815685453,13.094472582241325,0.720702632338308,1.3268072613404254,1.3268072613404254,1.3050484706502112,1.3050484706502112,True
40g,row,536279090,3,M3_CENTER_WIDTH,0.1,6,0.0,0.0,11.633691465892731,7.775447783610918,0.7667715172616121,17.310532754947257,12.840970244443408,0.7148999348341307,1.292135595590388,1.292135595590388,1.27659003384807,1.27659003384807,True
40g,row,536279090,4,M1_conditional_EA,0.0,6,,,11.939629413716508,8.738169203574131,0.7913740575212048,19.34709055625855,15.289700011885774,0.6983607402767273,1.3682539203617428,1.3682539203617428,1.359342731425114,1.359342731425114,True
40g,row,536279090,4,M2_MAG,0.0,8,,,12.356915471065486,9.120394017055224,0.7765364113665929,19.325734246174747,15.373696776276693,0.6990263024804946,1.3971996091541523,1.3971996091541523,1.3851572103139718,1.3851572103139718,True
40g,row,536279090,4,M3_CENTER_WIDTH,0.0,6,0.0,0.0,13.260690450521546,9.551414291117494,0.7426531292566578,18.04516884969973,14.366556644632409,0.7375911743318687,1.4303958045382918,1.4303958045382918,1.4026785989512487,1.4026785989512487,True
40g,row,2767143051,0,M1_conditional_EA,0.0,6,,,12.516940520178217,8.582084698087742,0.8242768495158608,16.201804606100236,11.115680309587223,0.8380395094828643,1.3302295892203555,1.3302295892203555,1.2981533177938749,1.2981533177938749,True
