outer_seed,method,metric,endpoint,aulc,gap_closed,full_reference,gap_status
12203,random,V1_MAE,2.088417380833797,2.4068897199219625,0.4578982921135581,1.3310772863795146,VALID
12203,hybrid,V2_MAE,2.6146668570218896,2.979485190879867,0.7918950307152826,1.9424018917038,VALID
12203,kernel_ivr,V2_MAE,2.212733075487242,3.2614616614791836,0.9163168310112134,1.9424018917038,VALID
12203,lcmd,V2_MAE,2.6615816306153075,3.186979881153949,0.7773721892445268,1.9424018917038,VALID
12203,random,V2_MAE,3.5533006883067766,4.188591320955469,0.5013334594504265,1.9424018917038,VALID
12203,hybrid,V1_R2,0.7703764788587436,0.7064629020863966,0.8711935235683334,0.8250343225879664,VALID
12203,kernel_ivr,V1_R2,0.8142879074960003,0.679902459711802,0.9746750371433301,0.8250343225879664,VALID
12203,lcmd,V1_R2,0.7575506764214999,0.6958138985556037,0.8409682840302654,0.8250343225879664,VALID
12203,random,V1_R2,0.6618366106534526,0.5247736617322248,0.6154088635451228,0.8250343225879664,VALID
12203,hybrid,V2_R2,0.9155244452032274,0.8548500004204665,0.9260018198943643,0.9468652407571576,VALID
12203,kernel_ivr,V2_R2,0.9272674736668602,0.8167844173543346,0.9537280699744628,0.9468652407571576,VALID
12203,lcmd,V2_R2,0.9084730564144096,0.8442758737779819,0.9093529145820558,0.9468652407571576,VALID
12203,random,V2_R2,0.8073486149357076,0.6656344855897008,0.6705898423190603,0.9468652407571576,VALID
