scope,outer_seed,method,metric,active_label_count,gap_closed,gap_status
seed,157.0,kernel_ivr,V1_MAE,461,0.32587054149339945,VALID
seed,157.0,kernel_ivr,V1_MAE,493,0.22114354836270742,VALID
seed,157.0,kernel_ivr,V1_MAE,525,0.4147980510343304,VALID
seed,157.0,kernel_ivr,V1_MAE,557,0.3454645677278046,VALID
seed,157.0,kernel_ivr,V1_MAE,589,0.5529718098453389,VALID
seed,157.0,kernel_ivr,V1_MAE,621,0.5330185003601259,VALID
seed,157.0,kernel_ivr,V1_MAE,653,0.5623856261157525,VALID
seed,157.0,kernel_ivr,V1_MAE,685,0.5584765931864093,VALID
seed,157.0,kernel_ivr,V1_MAE,717,0.540259099213347,VALID
seed,157.0,kernel_ivr,V1_MAE,749,0.6687607328486261,VALID
seed,157.0,kernel_ivr,V1_MAE,781,0.6579292653544304,VALID
seed,157.0,kernel_ivr,V1_MAE,813,0.6004660337808294,VALID
seed,157.0,kernel_ivr,V1_MAE,845,0.6052926791606945,VALID
seed,157.0,kernel_ivr,V1_MAE,877,0.6552784862367044,VALID
seed,157.0,kernel_ivr,V1_MAE,909,0.6962170891600671,VALID
seed,157.0,kernel_ivr,V1_MAE,941,0.6650128152202384,VALID
seed,157.0,kernel_ivr,V1_MAE,973,0.8003965771267278,VALID
seed,157.0,kernel_ivr,V1_MAE,1005,0.7154529670094076,VALID
seed,157.0,lcmd,V1_MAE,333,-0.0,VALID
seed,157.0,lcmd,V1_MAE,365,-0.08496512505354144,VALID
seed,157.0,lcmd,V1_MAE,397,0.015622646463588985,VALID
seed,157.0,lcmd,V1_MAE,429,0.07238577129245084,VALID
seed,157.0,lcmd,V1_MAE,461,0.09279603523660021,VALID
seed,157.0,lcmd,V1_MAE,493,0.2980925559153634,VALID
seed,157.0,lcmd,V1_MAE,525,0.39789737128157343,VALID
seed,157.0,lcmd,V1_MAE,557,0.40017829725740556,VALID
seed,157.0,lcmd,V1_MAE,589,0.4049520070646832,VALID
seed,157.0,lcmd,V1_MAE,621,0.4892941994610941,VALID
seed,157.0,lcmd,V1_MAE,653,0.5440765297194511,VALID
seed,157.0,lcmd,V1_MAE,685,0.616112995472999,VALID
seed,157.0,lcmd,V1_MAE,717,0.6334262108019099,VALID
seed,157.0,lcmd,V1_MAE,749,0.663840414769287,VALID
seed,157.0,lcmd,V1_MAE,781,0.6414235725800593,VALID
seed,157.0,lcmd,V1_MAE,813,0.696429512963774,VALID
seed,157.0,lcmd,V1_MAE,845,0.7011600867369424,VALID
seed,157.0,lcmd,V1_MAE,877,0.7431551516725374,VALID
seed,157.0,lcmd,V1_MAE,909,0.6861766067568401,VALID
seed,157.0,lcmd,V1_MAE,941,0.7884567560945012,VALID
seed,157.0,lcmd,V1_MAE,973,0.7620772844294222,VALID
seed,157.0,lcmd,V1_MAE,1005,0.7804165930998076,VALID
seed,157.0,random,V1_MAE,333,-0.0,VALID
seed,157.0,random,V1_MAE,365,0.05832998689405256,VALID
seed,157.0,random,V1_MAE,397,-0.09847132609285399,VALID
seed,157.0,random,V1_MAE,429,-0.2503116440070661,VALID
seed,157.0,random,V1_MAE,461,-0.12264035446767838,VALID
seed,157.0,random,V1_MAE,493,-0.15316712345689273,VALID
seed,157.0,random,V1_MAE,525,-0.13179785836501043,VALID
seed,157.0,random,V1_MAE,557,-0.06297785379978156,VALID
seed,157.0,random,V1_MAE,589,0.00819303158807933,VALID
seed,157.0,random,V1_MAE,621,0.0593018006908819,VALID
seed,157.0,random,V1_MAE,653,0.053255389929162025,VALID
seed,157.0,random,V1_MAE,685,0.06084047522501542,VALID
seed,157.0,random,V1_MAE,717,0.1789883357068501,VALID
seed,157.0,random,V1_MAE,749,0.22564411657434552,VALID
seed,157.0,random,V1_MAE,781,0.25112369860068895,VALID
seed,157.0,random,V1_MAE,813,0.24751182281775982,VALID
seed,157.0,random,V1_MAE,845,0.2675858725155459,VALID
seed,157.0,random,V1_MAE,877,0.27158568233125063,VALID
seed,157.0,random,V1_MAE,909,0.4000707646450253,VALID
seed,157.0,random,V1_MAE,941,0.4437784018743087,VALID
seed,157.0,random,V1_MAE,973,0.3801517030620149,VALID
seed,157.0,random,V1_MAE,1005,0.37484294315563343,VALID
seed,157.0,hybrid,V2_MAE,333,-0.0,VALID
seed,157.0,hybrid,V2_MAE,365,0.1348183816819947,VALID
seed,157.0,hybrid,V2_MAE,397,0.3267962952235028,VALID
seed,157.0,hybrid,V2_MAE,429,0.37339958164360854,VALID
seed,157.0,hybrid,V2_MAE,461,0.46511077057180017,VALID
seed,157.0,hybrid,V2_MAE,493,0.48378382493847527,VALID
seed,157.0,hybrid,V2_MAE,525,0.48661498931858854,VALID
seed,157.0,hybrid,V2_MAE,557,0.5597738537351025,VALID
seed,157.0,hybrid,V2_MAE,589,0.6029526061645892,VALID
seed,157.0,hybrid,V2_MAE,621,0.7003010092864153,VALID
seed,157.0,hybrid,V2_MAE,653,0.735628291908373,VALID
seed,157.0,hybrid,V2_MAE,685,0.7498130232495588,VALID
seed,157.0,hybrid,V2_MAE,717,0.7915984367282046,VALID
seed,157.0,hybrid,V2_MAE,749,0.8215517563143553,VALID
seed,157.0,hybrid,V2_MAE,781,0.8682891240881564,VALID
seed,157.0,hybrid,V2_MAE,813,0.8515202610385867,VALID
seed,157.0,hybrid,V2_MAE,845,0.8275964251429074,VALID
seed,157.0,hybrid,V2_MAE,877,0.8411247548145301,VALID
seed,157.0,hybrid,V2_MAE,909,0.8293162612713932,VALID
seed,157.0,hybrid,V2_MAE,941,0.831106713131028,VALID
seed,157.0,hybrid,V2_MAE,973,0.8906731295211522,VALID
seed,157.0,hybrid,V2_MAE,1005,0.8988870128363776,VALID
seed,157.0,kernel_ivr,V2_MAE,333,-0.0,VALID
seed,157.0,kernel_ivr,V2_MAE,365,0.07171539615191255,VALID
seed,157.0,kernel_ivr,V2_MAE,397,0.06671500079322164,VALID
seed,157.0,kernel_ivr,V2_MAE,429,0.2931564017758924,VALID
seed,157.0,kernel_ivr,V2_MAE,461,0.49216337941649724,VALID
seed,157.0,kernel_ivr,V2_MAE,493,0.5781098413493282,VALID
seed,157.0,kernel_ivr,V2_MAE,525,0.5227145947729485,VALID
seed,157.0,kernel_ivr,V2_MAE,557,0.6074118574343982,VALID
seed,157.0,kernel_ivr,V2_MAE,589,0.6842568343730435,VALID
seed,157.0,kernel_ivr,V2_MAE,621,0.6950971684916335,VALID
seed,157.0,kernel_ivr,V2_MAE,653,0.7303655763164648,VALID
seed,157.0,kernel_ivr,V2_MAE,685,0.7063487134933933,VALID
seed,157.0,kernel_ivr,V2_MAE,717,0.7089679260866658,VALID
seed,157.0,kernel_ivr,V2_MAE,749,0.7104460416726662,VALID
seed,157.0,kernel_ivr,V2_MAE,781,0.7621745550167128,VALID
