coverage,risk,oracle_risk,excess_risk,signal,slice,split_mode,outer_seed
1.0,2.0125248295071914,2.0125248295071914,0.0,random,tail,row,42
0.1016949152542373,0.06931252160975158,0.02418834445682581,0.04512417715292577,quantile_width,full,row,525
0.15254237288135594,0.14220730276472154,0.028186578310669556,0.11402072445405198,quantile_width,full,row,525
0.2033898305084746,0.11897588158743239,0.03284199514027721,0.08613388644715517,quantile_width,full,row,525
0.2542372881355932,0.11184663500169985,0.03832606313453284,0.07352057186716701,quantile_width,full,row,525
0.3050847457627119,0.11267596861651115,0.0441850876652065,0.06849088095130465,quantile_width,full,row,525
0.3559322033898305,0.11044550759111664,0.04937726710203908,0.06106824048907756,quantile_width,full,row,525
0.4067796610169492,0.10470905539745141,0.054210054606279236,0.05049900079117218,quantile_width,full,row,525
0.4576271186440678,0.10138644613545392,0.05831090141481271,0.04307554472064121,quantile_width,full,row,525
0.5084745762711864,0.1028031525230383,0.06219158040624285,0.040611572116795454,quantile_width,full,row,525
0.559322033898305,0.10061969046275297,0.06624277301719524,0.034376917445557736,quantile_width,full,row,525
0.6101694915254238,0.0987381233774595,0.07025689791114359,0.028481225466315915,quantile_width,full,row,525
0.6610169491525424,0.10909739074289086,0.07426346104102192,0.03483392970186894,quantile_width,full,row,525
0.711864406779661,0.1081662092569369,0.07869897252053064,0.029467236736406263,quantile_width,full,row,525
0.7627118644067796,0.11408710905446122,0.08468396064201997,0.029403148412441252,quantile_width,full,row,525
0.8135593220338984,0.12210196462569282,0.09127800288901734,0.03082396173667548,quantile_width,full,row,525
0.864406779661017,0.12652085423987933,0.10069716089777347,0.025823693342105852,quantile_width,full,row,525
0.9152542372881356,0.14199547201299426,0.11764407167466145,0.0243514003383328,quantile_width,full,row,525
0.9661016949152542,0.1773768810168524,0.16326085411553443,0.014116026901317968,quantile_width,full,row,525
1.0,0.24677327219305065,0.2467732721930506,5.551115123125783e-17,quantile_width,full,row,525
0.10714285714285714,0.06931252160975158,0.02418834445682581,0.04512417715292577,quantile_width,common,row,525
0.16071428571428573,0.14220730276472154,0.028186578310669556,0.11402072445405198,quantile_width,common,row,525
0.21428571428571427,0.11897588158743239,0.03284199514027721,0.08613388644715517,quantile_width,common,row,525
0.25,0.1132778430096012,0.03635681846365566,0.07692102454594554,quantile_width,common,row,525
0.30357142857142855,0.11853897462801509,0.04210097921042671,0.07643799541758839,quantile_width,common,row,525
0.35714285714285715,0.11100407252249359,0.047796244392364295,0.06320782813012929,quantile_width,common,row,525
0.4107142857142857,0.10548445727897453,0.052664728904226805,0.05281972837474772,quantile_width,common,row,525
0.4642857142857143,0.1006728386226139,0.0570437070595728,0.04362913156304111,quantile_width,common,row,525
0.5,0.10065306944300675,0.059507287896108006,0.04114578154689875,quantile_width,common,row,525
0.5535714285714286,0.10209975151569947,0.06355639426790391,0.03854335724779556,quantile_width,common,row,525
0.6071428571428571,0.09894169036374682,0.06755367846064579,0.03138801190310103,quantile_width,common,row,525
0.6607142857142857,0.09931907221571107,0.07159969098028279,0.027719381235428275,quantile_width,common,row,525
0.7142857142857143,0.10864974462121788,0.07562442383543777,0.033025320785780105,quantile_width,common,row,525
0.75,0.1081662092569369,0.07869897252053064,0.029467236736406263,quantile_width,common,row,525
