outer_seed,method,selection_order,canonical_row_id,sample_id,canonical_index,compound_id,canonical_smiles,acquisition_space,raw_gradient_norm,transformed_feature_norm,nearest_l0_distance_own_space,nearest_l0_raw_gradient_distance,nearest_l0_latent_distance,nearest_l0_condition_distance,exact_model_input_hash,exact_X_duplicate_to_L0_or_earlier_batch,loading_solvent,eluent_EA_ratio,loading_amount_density_x_volume,loading_volume_ul,predicted_V1_q50,predicted_V2_q50,ensemble_uncertainty,ensemble_uncertainty_rank,ensemble_uncertainty_top_25pct
311,raw_gradient_lcmd,4,35f2be5f5aa14265e8a4,35f2be5f5aa14265e8a4,983,c1ccc(-c2ccccn2)cc1,c1ccc(-c2ccccn2)cc1,raw_gradient,741.1490747451653,741.1490747451653,484.21489741770284,484.21489741770284,36.34830145478667,0.015974387835086052,da7cd3604f83056fedce8be2cf7b6e995ee86abdb9a9dfc6f5d158db59598f0b,False,DCM,50/1,54.300000000000004,300.0,34.38859176635742,60.6334114074707,0.9312803244974502,28,True
311,raw_gradient_lcmd,5,a17bcdddcf0799baeee2,a17bcdddcf0799baeee2,2152,N#Cc1ccc(C(=O)c2ccccc2)cc1,N#Cc1ccc(C(=O)c2ccccc2)cc1,raw_gradient,677.9539900199975,677.9539900199975,379.73615836548953,379.73615836548953,37.742864587393626,0.19217562354314482,36c1469f66ef0571a6c5208a48c2129d733f7df30480d7dbb60e202411a04ccf,False,DCM,50/1,100.0,400.0,31.31928253173828,65.02754211425781,0.8557558423979797,37,True
311,raw_gradient_lcmd,6,e9a7d193dc3d83532c1f,e9a7d193dc3d83532c1f,3150,O=C(CC(=O)C(F)(F)F)c1ccc2ccccc2c1,O=C(CC(=O)C(F)(F)F)c1ccc2ccccc2c1,raw_gradient,478.0275029748792,478.0275029748792,295.4771084939672,295.4771084939672,36.157133473422604,0.0,3a671d0de4e7110f27ac9c1b80681dea0136f240b087bb58823b65637e99c73d,False,DCM,50/1,50.0,300.0,13.159327507019043,34.69826126098633,0.49791980599327257,161,True
311,raw_gradient_lcmd,7,0a79a24271d119590ae6,0a79a24271d119590ae6,1894,O=Cc1ccc([N+](=O)[O-])cc1,O=Cc1ccc([N+](=O)[O-])cc1,raw_gradient,344.0849725248338,344.0849725248338,261.90787961345956,261.90787961345956,33.42984819602815,1.1479942471868616,b3a062f82051f55e84277471599370ce4652a77ebf5dc02d9830f5b553c04c72,False,DCM,5/1,224.4,700.0,13.53371810913086,33.9453010559082,0.4512974696340156,204,True
311,raw_gradient_lcmd,8,95d1d257dfea69f178f8,95d1d257dfea69f178f8,2008,Oc1ccc(I)cc1,Oc1ccc(I)cc1,raw_gradient,383.8500568035467,383.8500568035467,294.74756781620727,294.74756781620727,27.93734887042176,1.607048620841526,d487b6119797b1dfcfc98477e8d95852c2c66f83e157f56a943e307add6fb972,False,DCM,50/1,278.59499999999997,700.0,19.52410125732422,37.42146301269531,0.6574858166631902,83,True
311,raw_gradient_lcmd,9,0d588f7534b7a34cb10a,0d588f7534b7a34cb10a,1521,CC(C)=CCC/C(C)=C/C=O,CC(C)=CCC/C(C)=C/C=O,raw_gradient,435.7974189135657,435.7974189135657,270.54287731637555,270.54287731637555,28.70296152302157,0.04134530571216493,738594b06f01c03a54ba0682bd484443ef1ce37e46f265c3e4e46983011340c0,False,PE,50/1,133.2,300.0,24.306413650512695,49.013519287109375,0.5255757382635716,140,True
311,raw_gradient_lcmd,10,6ce2b891280aed137ab8,6ce2b891280aed137ab8,621,COC(=O)c1ccccc1N,COC(=O)c1ccccc1N,raw_gradient,365.39971669853037,365.39971669853037,206.54199337106502,206.54199337106502,35.66600215237177,4.2146848510894035e-08,5954eb4779fc3cbce34e79ca32ffb64c436ccc6c39280a6cf4d45f54249461c0,False,DCM,20/1,175.2,300.0,27.896448135375977,48.09996795654297,0.38056123086779015,292,True
311,raw_gradient_lcmd,11,222a68fc192f66c1c080,222a68fc192f66c1c080,1155,c1ccc2ncccc2c1,c1ccc2ncccc2c1,raw_gradient,520.4768845476596,520.4768845476596,309.0340743383378,309.0340743383378,31.039943062397523,0.22833962302141175,74ef683217154027ac71633a34c019d8425d9b2418adeeadb29c4adef6077a23,False,PE,10/1,163.95,300.0,20.99017333984375,33.81076431274414,0.38621407749018805,284,True
311,raw_gradient_lcmd,12,79cb1738d945317e5bfa,79cb1738d945317e5bfa,3931,C/C(=N\O)c1ccccc1,C/C(=N\O)c1ccccc1,raw_gradient,506.06782949742313,506.06782949742313,320.6316378854088,320.6316378854088,44.23763185622753,0.0,cf7083b7276ea8967f201a0db04b57bfeee382d3d6a318fd131fddf91d378c86,False,DCM,20/1,50.0,300.0,29.4063777923584,66.30104064941406,0.48266768741346777,177,True
311,raw_gradient_lcmd,13,d5234e966aa231be05e5,d5234e966aa231be05e5,1496,c1ccc(CNCc2ccccc2)cc1,c1ccc(CNCc2ccccc2)cc1,raw_gradient,436.9834947793974,436.9834947793974,273.9717883745622,273.9717883745622,37.18609692809515,0.003758755398529157,35a82dbeea6f1741b1ff8c86dae93d85ca935294eb48d8eef6f5633a3ff13198,False,PE,5/1,51.300000000000004,300.0,33.71854019165039,45.12910461425781,1.0501956606003031,25,True
311,raw_gradient_lcmd,14,d4bcc09609c820442d3d,d4bcc09609c820442d3d,1832,COc1cc(OC)cc(OC)c1,COc1cc(OC)cc(OC)c1,raw_gradient,623.8247691640914,623.8247691640914,355.34323090744715,355.34323090744715,24.020464685072877,0.0979131764888044,f63b2d6354d0bd9fa46d085568582ee7bb293b8eff0dc75b30aa9bf266e96d17,False,DCM,20/1,168.89999999999998,300.0,25.51558494567871,42.549400329589844,0.7846440080721425,50,True
311,raw_gradient_lcmd,15,b3d9bb5afa82b99f2a11,b3d9bb5afa82b99f2a11,3814,CC(=O)c1ccc(C#N)cc1,CC(=O)c1ccc(C#N)cc1,raw_gradient,479.75961412361175,479.75961412361175,299.1542950351486,299.1542950351486,28.474257098731062,0.04980232613180747,0c46c071ad74b958698add95e595e3eb58f3de2347a5c996a4c8145dc2ad15d7,False,DCM,10/1,50.0,400.0,26.219200134277344,42.48255157470703,0.5584018796755961,123,True
311,raw_gradient_lcmd,16,10aed2ae6d65e00f993a,10aed2ae6d65e00f993a,561,COC(=O)C#CC(=O)OC,COC(=O)C#CC(=O)OC,raw_gradient,261.90059562021145,261.90059562021145,224.98720949232262,224.98720949232262,20.436773610252217,0.29892654632623405,55ea3034ed5e6b5b98a305b4e2c390249606711a5bd16b7217dac55c4f54cb6d,False,DCM,10/1,211.79999999999998,300.0,10.745522499084473,20.572118759155273,0.8996047276433958,32,True
311,raw_gradient_lcmd,17,1ae3618ec277b0463686,1ae3618ec277b0463686,1150,c1ccc2ncccc2c1,c1ccc2ncccc2c1,raw_gradient,295.0927261239445,295.0927261239445,230.6713819551499,230.6713819551499,25.839877549338436,0.012215632436471958,a6500bae1df5c17a815a864c51c7d0cadd86c7e97bf6372586bf7d0df56b9de5,False,PE,5/1,54.65,300.0,14.708402633666992,22.630239486694336,0.1235112673689757,1430,False
311,raw_gradient_lcmd,18,857ae40d0fdf1c7e387e,857ae40d0fdf1c7e387e,3914,O=Cc1ccccc1[N+](=O)[O-],O=Cc1ccccc1[N+](=O)[O-],raw_gradient,380.64142651624024,380.64142651624024,280.27421935458796,280.27421935458796,38.41392610820048,0.0,306fa513544f076ac6c379699ba1222c55c24191ceda64e59ba2cee79f439255,False,DCM,20/1,150.0,300.0,27.93985939025879,56.39659118652344,0.2797703416537099,513,True
311,raw_gradient_lcmd,19,6c99a9b10569a54b715f,6c99a9b10569a54b715f,830,C=CC(=O)OCCOc1ccccc1,C=CC(=O)OCCOc1ccccc1,raw_gradient,396.2470912310831,396.2470912310831,232.8193103707114,232.8193103707114,26.411202890486464,0.12403591713654491,c3b090c04c8c090bdfd8289eee5f125bf59abf720c5f0eac093e78eb688abfbf,False,DCM,20/1,165.60000000000002,300.0,17.809284210205078,35.07607650756836,0.4467480605560835,207,True
311,raw_gradient_lcmd,20,233d989ae4a18100f4c1,233d989ae4a18100f4c1,2023,O=[N+]([O-])c1cccc(Br)c1,O=[N+]([O-])c1cccc(Br)c1,raw_gradient,267.62038714886114,267.62038714886114,192.26817019131832,192.26817019131832,22.52337593106791,0.7495292813952834,fa9ff7150ac0e6af7b46c95fb9f235ab3042ed094700a8818895800abf6906e9,False,DCM,10/1,255.0,400.0,16.629270553588867,30.454795837402344,0.5093285718277331,150,True
311,raw_gradient_lcmd,21,9603a9567c8b21458d1e,9603a9567c8b21458d1e,103,CCOC(=O)C(C(=O)OCC)c1ccccc1,CCOC(=O)C(C(=O)OCC)c1ccccc1,raw_gradient,264.1375740437556,264.1375740437556,206.23460075925976,206.23460075925976,21.57726004380826,0.08644943851393634,8c196ef7f0caf765306333632a79476e367415e68b90b18f193edb1e80a8a963,False,PE,10/1,54.75,200.0,19.371000289916992,34.0219841003418,0.23370996371549538,644,True
311,raw_gradient_lcmd,22,614873124b33029a924c,614873124b33029a924c,2564,OCc1ccc2ccccc2c1,OCc1ccc2ccccc2c1,raw_gradient,400.7983358010265,400.7983358010265,272.29783882519433,272.29783882519433,24.034693028825775,0.0,a974596af8089b8524144a293b0acbfd7d79647ac21b3a96ea00807cdb395a94,False,DCM,5/1,100.0,300.0,24.25577735900879,34.87178039550781,0.7050300634198355,61,True
311,raw_gradient_lcmd,23,d035281432e410405550,d035281432e410405550,3600,COc1ccc(C(=O)c2ccccc2)cc1,COc1ccc(C(=O)c2ccccc2)cc1,raw_gradient,459.2378233710774,459.2378233710774,253.55357403417017,253.55357403417017,27.091317195695183,0.0,72d0219df2c7786495bd5bdbca9b0f524df6f2a1bceb4f4860d669195af59736,False,DCM,20/1,50.0,300.0,14.265397071838379,31.69748878479004,0.48638421301100715,174,True
311,raw_gradient_lcmd,24,aa83ae83c0fa0cc37777,aa83ae83c0fa0cc37777,2285,O=S(c1ccccc1)c1ccccc1,O=S(c1ccccc1)c1ccccc1,raw_gradient,373.8190916204717,373.8190916204717,219.11816374134267,219.11816374134267,28.198616949852685,0.41601273013639545,d068f0d158fb1304a2bb2d1242afd207214876800efa8bf2c5a976a5496bf211,False,DCM,10/1,150.0,400.0,17.361103057861328,32.59593963623047,0.6679009906987395,78,True
311,raw_gradient_lcmd,25,1c312750e15ff66c6243,1c312750e15ff66c6243,2943,Cc1ccccc1C#N,Cc1ccccc1C#N,raw_gradient,376.71187012981943,376.71187012981943,241.09051315309836,241.09051315309836,19.3942417500979,0.03100890759319304,6e57ce3b473fca147bac9a3775d9cfb3bc4687ec63fb85a290523c0bb2a7cc0b,False,DCM,50/1,148.35,300.0,16.827287673950195,30.401329040527344,0.3186861692173815,399,True
311,raw_gradient_lcmd,26,ad833f34f6b91872362d,ad833f34f6b91872362d,2163,N#Cc1ccc(N)cc1,N#Cc1ccc(N)cc1,raw_gradient,229.72332492890249,229.72332492890249,183.7881823066171,183.7881823066171,28.940565035508932,0.5221317121125356,885c253604499d9e0c22861f2a970aa716fd11ba81d56f421d2fb2e9bb2d5775,False,DCM,5/1,50.0,400.0,17.24083137512207,33.65192794799805,0.5323006261820831,133,True
311,raw_gradient_lcmd,27,67fa39740fcf946a3154,67fa39740fcf946a3154,2395,COC(=O)Cc1cccc2ccccc12,COC(=O)Cc1cccc2ccccc12,raw_gradient,337.46750521176847,337.46750521176847,199.58190782377477,199.58190782377477,28.18287696694584,0.06765558982974214,211cf4a372d98e51b6db36ce803591f9ef8d34c94363128be49c69b549183abb,False,DCM,50/1,171.29999999999998,300.0,12.84146499633789,26.955421447753906,0.3198887542126813,391,True
311,raw_gradient_lcmd,28,050e2fab4b407ea058cb,050e2fab4b407ea058cb,4008,CC(=O)Oc1ccc(C=O)cc1,CC(=O)Oc1ccc(C=O)cc1,raw_gradient,377.7807222252338,377.7807222252338,261.3639068920068,261.3639068920068,29.748845663859314,0.02819002027155358,fd3f5e3be5ba5eabd8783c2d090413fd6ee07b6c77594acff0862b96486eb585,False,DCM,5/1,175.2,300.0,17.32337188720703,39.299354553222656,0.15835821195550542,1103,False
311,raw_gradient_lcmd,29,a6a0404c3ad65c6d9326,a6a0404c3ad65c6d9326,3281,CC(=O)c1ccc2c(c1)OCO2,CC(=O)c1ccc2c(c1)OCO2,raw_gradient,468.2260321060223,468.2260321060223,264.3221286223895,264.3221286223895,32.080338651529445,0.0,95fad7d3e9cd0abd843ccc9af00256ffb7d53e64993dd3086efb1970b7976f20,False,DCM,20/1,150.0,500.0,35.197574615478516,62.72140884399414,0.8085142875107839,47,True
311,raw_gradient_lcmd,30,b0802294da4fd71d0f9d,b0802294da4fd71d0f9d,2190,O=Cc1ccc(C=O)cc1,O=Cc1ccc(C=O)cc1,raw_gradient,285.7555256693594,285.7555256693594,185.82999690665892,185.82999690665892,21.601643836813338,0.04980232613180747,d21224b7a372ba055b2c9095168c674aae3c62e2497216b6df17488386a56f4a,False,DCM,10/1,50.0,400.0,10.908368110656738,17.72725486755371,0.28820804768400393,490,True
311,raw_gradient_lcmd,31,60030aa5d07e476f04ec,60030aa5d07e476f04ec,3623,Cc1ccc(C(=O)c2ccccc2)cc1C,Cc1ccc(C(=O)c2ccccc2)cc1C,raw_gradient,309.7038656773119,309.7038656773119,180.0810192127987,180.0810192127987,27.81645478335401,0.0,a24e51b63cf04ff81de41b3e9f39db800f125d8e061d583f121e9da56d78e06d,False,DCM,50/1,50.0,300.0,5.903719902038574,30.374971389770508,0.1675602159892659,1033,False
311,gradient_norm_topB,0,4862e2fb71344ce16021,4862e2fb71344ce16021,2069,O=C(c1ccccc1)c1ccc([N+](=O)[O-])cc1,O=C(c1ccccc1)c1ccc([N+](=O)[O-])cc1,raw_gradient,838.0905475312466,838.0905475312466,544.780646325682,544.780646325682,43.74997911135367,0.5201026225336758,a9cc857dd8f034b600028c2f4ba6a25bcc125e3e0ceaa0d46f177a9fb9929d87,False,DCM,50/1,140.6,1000.0,42.428741455078125,91.46891784667969,1.4295763979861842,3,True
311,gradient_norm_topB,1,5b706e17e8412d02342f,5b706e17e8412d02342f,2068,O=C(c1ccccc1)c1ccc([N+](=O)[O-])cc1,O=C(c1ccccc1)c1ccc([N+](=O)[O-])cc1,raw_gradient,838.0903386037402,838.0903386037402,544.7806902200095,544.7806902200095,43.73866579056656,1.1530355889287014,0dfa3f284c11e9447a6a9eb499db4e7daf4a4acff9d8cfe9243b81bf6f79b32b,False,DCM,50/1,70.3,1000.0,42.43406295776367,91.47606658935547,1.4301119105818278,2,True
311,gradient_norm_topB,2,449b809e4efaaf2af86a,449b809e4efaaf2af86a,984,c1ccc(-c2ccccn2)cc1,c1ccc(-c2ccccn2)cc1,raw_gradient,741.1491718996455,741.1491718996455,484.21451853831854,484.21451853831854,36.34215917626109,0.1090016124512182,f1626e54227114215961fd967a3e9403a9c7bd5a74592a010518777a34ad7b0a,False,DCM,50/1,108.60000000000001,300.0,34.38496017456055,60.62821578979492,0.9308026440480043,29,True
311,gradient_norm_topB,3,35f2be5f5aa14265e8a4,35f2be5f5aa14265e8a4,983,c1ccc(-c2ccccn2)cc1,c1ccc(-c2ccccn2)cc1,raw_gradient,741.1490747451653,741.1490747451653,484.21489741770284,484.21489741770284,36.34830145478667,0.015974387835086052,da7cd3604f83056fedce8be2cf7b6e995ee86abdb9a9dfc6f5d158db59598f0b,False,DCM,50/1,54.300000000000004,300.0,34.38859176635742,60.6334114074707,0.9312803244974502,28,True
311,gradient_norm_topB,4,5e276c1730fc0a9deba7,5e276c1730fc0a9deba7,2067,O=C(c1ccccc1)c1ccc([N+](=O)[O-])cc1,O=C(c1ccccc1)c1ccc([N+](=O)[O-])cc1,raw_gradient,697.1880145544044,697.1880145544044,440.68644173891425,440.68644173891425,42.70460673164791,1.1824243297379482,3fb1663ac0892291d60c0e94672beb039eb7091d7af44f8555dfa9507b5a6224,False,DCM,20/1,210.89999999999998,1000.0,41.033939361572266,82.70358276367188,1.5521896390026524,1,True
311,gradient_norm_topB,5,b51a88b6dc4049704214,b51a88b6dc4049704214,2985,Cc1cc(C)cc(C#N)c1,Cc1cc(C)cc(C#N)c1,raw_gradient,692.5292966040793,692.5292966040793,495.65761857136636,495.65761857136636,37.773303114378386,0.0,30e5a576b50943e6e1208549f2653468126325d3e15bd0221f1be18f768b3a45,False,DCM,50/1,150.0,300.0,20.19854736328125,48.91115188598633,0.4884152871237889,173,True
311,gradient_norm_topB,6,62d1db91c3839882736a,62d1db91c3839882736a,2983,Cc1cc(C)cc(C#N)c1,Cc1cc(C)cc(C#N)c1,raw_gradient,692.5286808615674,692.5286808615674,495.6566492641043,495.6566492641043,37.777581725440825,0.0,7b0229541d65d5ec8cd2fffbca64881160f8446ebb82b13cd2c5ca6d309f24cd,False,DCM,50/1,50.0,300.0,20.205219268798828,48.92068862915039,0.4888345035330397,172,True
311,gradient_norm_topB,7,a17bcdddcf0799baeee2,a17bcdddcf0799baeee2,2152,N#Cc1ccc(C(=O)c2ccccc2)cc1,N#Cc1ccc(C(=O)c2ccccc2)cc1,raw_gradient,677.9539900199975,677.9539900199975,379.73615836548953,379.73615836548953,37.742864587393626,0.19217562354314482,36c1469f66ef0571a6c5208a48c2129d733f7df30480d7dbb60e202411a04ccf,False,DCM,50/1,100.0,400.0,31.31928253173828,65.02754211425781,0.8557558423979797,37,True
311,gradient_norm_topB,8,b070c3657459c06a4df1,b070c3657459c06a4df1,1835,COc1cc(OC)cc(OC)c1,COc1cc(OC)cc(OC)c1,raw_gradient,661.7976594988928,661.7976594988928,337.4756399639358,337.4756399639358,23.83813390183348,0.022551958864477605,433dda08394c1e1c8376ddc25c9d739009f4f8409f0cb69e79936bde8a8b3666,False,DCM,50/1,168.89999999999998,300.0,31.96684455871582,59.102760314941406,1.2177664358802063,11,True
311,gradient_norm_topB,9,ce39d1762993bbbafaca,ce39d1762993bbbafaca,1834,COc1cc(OC)cc(OC)c1,COc1cc(OC)cc(OC)c1,raw_gradient,661.7969801142498,661.7969801142498,337.4750263063888,337.4750263063888,23.845357646127294,0.03382808167857103,0a315caf3b858ddc796272bf9b31525a6eabb76e48f6bf760f9787670dd004c6,False,DCM,50/1,112.6,300.0,31.970600128173828,59.108150482177734,1.2181014238273564,10,True
311,gradient_norm_topB,10,d3047299bd8817ee87dd,d3047299bd8817ee87dd,1833,COc1cc(OC)cc(OC)c1,COc1cc(OC)cc(OC)c1,raw_gradient,661.7963049326834,661.7963049326834,337.47441560543535,337.47441560543535,23.85259071574245,0.02161237755119368,97747118105591dca5c3f5bd94dfad815a88e261ba92f69615829f95b3191eef,False,DCM,50/1,56.3,300.0,31.974361419677734,59.113494873046875,1.2184289840701463,9,True
311,gradient_norm_topB,11,8e7636d7a60a6058305a,8e7636d7a60a6058305a,481,CCOC(=O)/C=C(/C)N,CCOC(=O)/C=C(/C)N,raw_gradient,657.7507059835498,657.7507059835498,0.12800129813551966,0.12800129813551966,0.18848346230621046,0.01973299985186308,5da40588465ed5eb3bd034e3ae3c9a4bbdfd6d7607f9b380330ec2172211152d,False,PE,20/1,51.1,300.0,24.629589080810547,90.01005554199219,1.1318763581655182,17,True
311,gradient_norm_topB,12,754f1d33b0ed61557754,754f1d33b0ed61557754,482,CCOC(=O)/C=C(/C)N,CCOC(=O)/C=C(/C)N,raw_gradient,657.7505125411569,657.7505125411569,0.1261959512816381,0.1261959512816381,0.19638306624358337,0.015034734830911575,8744363d0151c8a627047f6c8e1a750910ed3bcf110d959ed716aa608f6377db,False,PE,20/1,102.2,300.0,24.6254825592041,90.0085220336914,1.131987944310681,16,True
311,gradient_norm_topB,13,1b1a9ec85268aa66d327,1b1a9ec85268aa66d327,412,CCOC(=O)/C=C(/C)N,CCOC(=O)/C=C(/C)N,raw_gradient,657.7440820084985,657.7440820084985,0.016120991884921415,0.016120991884921415,0.02754289013094712,0.19328431363208756,1fb60e2ae69df84a3f2100e4bccdd4acc811d0794071ccb5429b3b366fd33840,False,DCM,20/1,51.1,200.0,24.664487838745117,90.1061019897461,1.124665735963792,18,True
311,gradient_norm_topB,14,bd2e9fee67bbba1155df,bd2e9fee67bbba1155df,982,c1ccc(-c2ccccn2)cc1,c1ccc(-c2ccccn2)cc1,raw_gradient,651.0558578556809,651.0558578556809,435.8600838203014,435.8600838203014,29.239818832917567,0.045104061110826724,3a12dbc19412b12d755e2c477412439a21256cad56efca72e14bccd83f9b903d,False,DCM,20/1,108.60000000000001,300.0,27.502750396728516,46.28593826293945,0.8090775243017778,44,True
311,gradient_norm_topB,15,434e465cfa7e0034f233,434e465cfa7e0034f233,981,c1ccc(-c2ccccn2)cc1,c1ccc(-c2ccccn2)cc1,raw_gradient,651.0556461751238,651.0556461751238,435.86035438550135,435.86035438550135,29.243747466308,0.08081137710689194,7b751361430a22a928f7f54d4010e007f5e39313aed60293fb3886820c0d92ce,False,DCM,20/1,54.300000000000004,300.0,27.506376266479492,46.29109573364258,0.8094913764636759,43,True
311,gradient_norm_topB,16,59b54ad3a60a52cc2b2c,59b54ad3a60a52cc2b2c,2151,N#Cc1ccc(C(=O)c2ccccc2)cc1,N#Cc1ccc(C(=O)c2ccccc2)cc1,raw_gradient,631.1339509069725,631.1339509069725,350.76922474241235,350.76922474241235,30.185524808013213,0.29129687613923777,78afe41882ea5a78fa42d9b5e0c7fa1ca87a95f1bdfdaa144877381c7e6054d6,False,DCM,20/1,150.0,400.0,25.916690826416016,51.67632293701172,0.7694239856235207,52,True
311,gradient_norm_topB,17,a1dc71bed9d8f372c9e5,a1dc71bed9d8f372c9e5,2149,N#Cc1ccc(C(=O)c2ccccc2)cc1,N#Cc1ccc(C(=O)c2ccccc2)cc1,raw_gradient,631.1329556711102,631.1329556711102,350.76866550429327,350.76866550429327,30.17822398403505,0.0498023261318253,58558b0c0ef7999205c52c0d88301bf00671f5e46cce98fbae861df54479be82,False,DCM,20/1,50.0,400.0,25.923357009887695,51.68585968017578,0.7696726507974362,51,True
311,gradient_norm_topB,18,d4bcc09609c820442d3d,d4bcc09609c820442d3d,1832,COc1cc(OC)cc(OC)c1,COc1cc(OC)cc(OC)c1,raw_gradient,623.8247691640914,623.8247691640914,355.34323090744715,355.34323090744715,24.020464685072877,0.0979131764888044,f63b2d6354d0bd9fa46d085568582ee7bb293b8eff0dc75b30aa9bf266e96d17,False,DCM,20/1,168.89999999999998,300.0,25.51558494567871,42.549400329589844,0.7846440080721425,50,True
311,gradient_norm_topB,19,fea75df17d0bf593243f,fea75df17d0bf593243f,1830,COc1cc(OC)cc(OC)c1,COc1cc(OC)cc(OC)c1,raw_gradient,623.8231247422189,623.8231247422189,355.341707678915,355.341707678915,24.01751938738569,0.11839814249320724,fd2e66f41aced68bdd191935c0af229ee869fedf4f05cc59bd08a62e01dfdb9d,False,DCM,20/1,56.3,300.0,25.523099899291992,42.560123443603516,0.7852459187250169,49,True
311,gradient_norm_topB,20,942b8fc9cf013acda52b,942b8fc9cf013acda52b,1500,c1ccc(CNCc2ccccc2)cc1,c1ccc(CNCc2ccccc2)cc1,raw_gradient,617.4532049613655,617.4532049613655,421.8941765173836,421.8941765173836,36.2701458610549,0.03946642984937163,b278a6da69bcc6b1ce2a61e6ae6da9b773a82594959687ce7f00cb7a45929165,False,PE,10/1,153.9,300.0,42.43106460571289,61.283058166503906,1.2901628050143443,7,True
311,gradient_norm_topB,21,70cba7a21b5a01fb8e73,70cba7a21b5a01fb8e73,1499,c1ccc(CNCc2ccccc2)cc1,c1ccc(CNCc2ccccc2)cc1,raw_gradient,617.4531268996503,617.4531268996503,421.8941170200656,421.8941170200656,36.268405814559046,0.009396673423730418,016971bc906895a87769928852d051cb2c9dc797b349a68ed63fbdd301d94510,False,PE,10/1,102.60000000000001,300.0,42.43425750732422,61.28548049926758,1.2900136938122888,8,True
311,gradient_norm_topB,22,de3442604a546992b1e1,de3442604a546992b1e1,2979,Cc1cc(C)cc(C#N)c1,Cc1cc(C)cc(C#N)c1,raw_gradient,599.8533590044984,599.8533590044984,391.9121114430326,391.9121114430326,23.383275705701415,0.0,b832908c223ec2d5ba9477b7bc89d4d9c01981009cca04ca32475b67acd0b961,False,DCM,10/1,150.0,300.0,13.172986030578613,25.462696075439453,0.42952529974050146,233,True
311,gradient_norm_topB,23,8677f09af6df7d38aa80,8677f09af6df7d38aa80,2978,Cc1cc(C)cc(C#N)c1,Cc1cc(C)cc(C#N)c1,raw_gradient,599.8532956093599,599.8532956093599,391.91195147037763,391.91195147037763,23.386973053085654,0.03758669369538246,2900a54dcbabd0305b44b87e374ed2b4e239afc8ef5ad385d3fb27a0285ca5fb,False,DCM,10/1,100.0,300.0,13.176321983337402,25.46744155883789,0.4295243517993443,234,True
311,gradient_norm_topB,24,502fb676c48c491c8131,502fb676c48c491c8131,2977,Cc1cc(C)cc(C#N)c1,Cc1cc(C)cc(C#N)c1,raw_gradient,599.8532322269991,599.8532322269991,391.91178880207553,391.91178880207553,23.39067793281478,0.010336326427992898,f68db33bff490be13086315662140e97007dbb507a37f9fb93ed86479481424d,False,DCM,10/1,50.0,300.0,13.179659843444824,25.472206115722656,0.4295120880942745,235,True
311,gradient_norm_topB,25,65d07ddf4c4bdb3cf60b,65d07ddf4c4bdb3cf60b,2982,Cc1cc(C)cc(C#N)c1,Cc1cc(C)cc(C#N)c1,raw_gradient,586.8692347544993,586.8692347544993,396.0563541096803,396.0563541096803,28.49202494124095,0.0,23fc25b4de22ae32396ef827fdd8a8e8934cf044cbdf8c7999693d1e767a5a7b,False,DCM,20/1,150.0,300.0,16.618432998657227,37.350730895996094,0.2317970136998831,665,True
311,gradient_norm_topB,26,c53330d840e277502386,c53330d840e277502386,2981,Cc1cc(C)cc(C#N)c1,Cc1cc(C)cc(C#N)c1,raw_gradient,586.8690134473553,586.8690134473553,396.0559599742917,396.0559599742917,28.493645590095184,0.06765601997533435,8ae1056dea35b2a4cee690c36da7bfeed27e9d8205075737e663c167740fa2cb,False,DCM,20/1,100.0,300.0,16.621767044067383,37.35550308227539,0.2320111561928121,664,True
311,gradient_norm_topB,27,b2ac848cc42390b01b9f,b2ac848cc42390b01b9f,2980,Cc1cc(C)cc(C#N)c1,Cc1cc(C)cc(C#N)c1,raw_gradient,586.8687929879569,586.8687929879569,396.05556784392854,396.05556784392854,28.49527228092406,0.0,5dc2950be8a87600352675762bdf7d9f0c0a3345af6a0304a1b1dbd124902d33,False,DCM,20/1,50.0,300.0,16.625106811523438,37.360252380371094,0.2322131501951561,662,True
311,gradient_norm_topB,28,0cf0d36290765378ae8d,0cf0d36290765378ae8d,3605,COc1ccc(C(=O)c2ccccc2)cc1,COc1ccc(C(=O)c2ccccc2)cc1,raw_gradient,578.437973909713,578.437973909713,294.78733135686707,294.78733135686707,32.6771596800188,0.0,8757e70488766ac5e4a4b2ad8b95c51df8f131121372bd12727980e46d85ecc7,False,DCM,50/1,150.0,300.0,18.827146530151367,43.98063278198242,0.6637034394358983,82,True
311,gradient_norm_topB,29,44fcf641ccfa3b10a97c,44fcf641ccfa3b10a97c,3604,COc1ccc(C(=O)c2ccccc2)cc1,COc1ccc(C(=O)c2ccccc2)cc1,raw_gradient,578.4376836786228,578.4376836786228,294.78738426265164,294.78738426265164,32.68475969622396,0.0,1c45073509c3d0d01b0e05e427dfa2bcc856c3d5078f8e6adf92649144ff34a3,False,DCM,50/1,100.0,300.0,18.830480575561523,43.98538589477539,0.663845741485131,81,True
