audit_step,parameter_name,numel,requires_grad,grad_is_none,grad_norm,classification
v2_branch_step_1,output.bias,128,True,False,17.645177841186523,gradient_bearing
v2_branch_step_2,solvent_embedding.weight,12,True,False,0.09558872133493423,gradient_bearing
v2_branch_step_2,hidden.weight,128,True,False,0.5176514387130737,gradient_bearing
v2_branch_step_2,hidden.bias,16,True,False,0.3106308877468109,gradient_bearing
v2_branch_step_2,output.weight,2048,True,False,18.9497127532959,gradient_bearing
v2_branch_step_2,output.bias,128,True,False,17.64479637145996,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.atom_encoder.atom_embedding_list.0.weight,15872,True,False,40.04279327392578,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.atom_encoder.atom_embedding_list.1.weight,1792,True,False,22.39140510559082,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.atom_encoder.atom_embedding_list.2.weight,2176,True,False,61.11942672729492,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.atom_encoder.atom_embedding_list.3.weight,2432,True,False,81.8624267578125,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.atom_encoder.atom_embedding_list.4.weight,2816,True,False,22.39140510559082,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.atom_encoder.atom_embedding_list.5.weight,1792,True,False,109.48974609375,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.atom_encoder.atom_embedding_list.6.weight,2432,True,False,86.95451354980469,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.atom_encoder.atom_embedding_list.7.weight,896,True,False,87.21125030517578,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.atom_encoder.atom_embedding_list.8.weight,1920,True,False,86.95451354980469,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.bond_encoder.bond_embedding_list.0.weight,1664,True,False,21.100252151489258,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.bond_encoder.bond_embedding_list.1.weight,3584,True,False,49.198184967041016,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.bond_encoder.bond_embedding_list.2.weight,1024,True,False,46.51396942138672,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.bond_float_encoder.linear_list.0.weight,2560,True,False,54.84236145019531,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.bond_float_encoder.linear_list.0.bias,128,True,False,22.39140510559082,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.bond_float_encoder.linear_list.1.weight,2560,True,False,113.52041625976562,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.bond_float_encoder.linear_list.1.bias,128,True,False,22.39140510559082,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.bond_float_encoder.linear_list.2.weight,2560,True,False,113.15436553955078,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.bond_float_encoder.linear_list.2.bias,128,True,False,22.39140510559082,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.bond_float_encoder.linear_list.3.weight,2560,True,False,113.84019470214844,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.bond_float_encoder.linear_list.3.bias,128,True,False,22.39140510559082,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.bond_float_encoder.linear_list.4.weight,2560,True,False,78.80801391601562,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.bond_float_encoder.linear_list.4.bias,128,True,False,22.39140510559082,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.bond_float_encoder.rbf_list.0.gamma,1,True,False,0.1829490065574646,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.bond_float_encoder.rbf_list.1.gamma,1,True,False,13.962348937988281,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.bond_float_encoder.rbf_list.2.gamma,1,True,False,1.278090476989746,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.bond_float_encoder.rbf_list.3.gamma,1,True,False,1.5261831283569336,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.bond_float_encoder.rbf_list.4.gamma,1,True,False,4.892770290374756,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.bond_angle_encoder.linear_list.0.weight,4096,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.bond_angle_encoder.linear_list.0.bias,128,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.bond_angle_encoder.linear_list.1.weight,2048,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.bond_angle_encoder.linear_list.1.bias,128,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.bond_angle_encoder.rbf_list.0.gamma,1,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.convs.0.eps,1,True,False,0.1349472999572754,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs.0.mlp.0.weight,16384,True,False,660.2611694335938,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs.0.mlp.0.bias,128,True,False,2.328419577679597e-05,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs.0.mlp.1.weight,128,True,False,33.73268508911133,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs.0.mlp.1.bias,128,True,False,24.105037689208984,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs.0.mlp.3.weight,16384,True,False,686.4901733398438,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs.0.mlp.3.bias,128,True,False,43.48352813720703,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs.1.eps,1,True,False,10.635412216186523,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs.1.mlp.0.weight,16384,True,False,840.0895385742188,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs.1.mlp.0.bias,128,True,False,9.560344551573507e-06,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs.1.mlp.1.weight,128,True,False,41.60056686401367,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs.1.mlp.1.bias,128,True,False,30.867097854614258,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs.1.mlp.3.weight,16384,True,False,673.8782348632812,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs.1.mlp.3.bias,128,True,False,51.24113082885742,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs.2.eps,1,True,False,4.667677879333496,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs.2.mlp.0.weight,16384,True,False,808.0953979492188,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs.2.mlp.0.bias,128,True,False,1.0271931387251243e-05,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs.2.mlp.1.weight,128,True,False,44.534881591796875,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs.2.mlp.1.bias,128,True,False,28.202064514160156,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs.2.mlp.3.weight,16384,True,False,645.005615234375,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs.2.mlp.3.bias,128,True,False,45.998931884765625,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs.3.eps,1,True,False,1.9261105060577393,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs.3.mlp.0.weight,16384,True,False,567.2528686523438,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs.3.mlp.0.bias,128,True,False,6.6310590227658395e-06,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs.3.mlp.1.weight,128,True,False,31.899412155151367,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs.3.mlp.1.bias,128,True,False,21.780420303344727,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs.3.mlp.3.weight,16384,True,False,416.9968566894531,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs.3.mlp.3.bias,128,True,False,38.27690887451172,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs.4.eps,1,True,False,10.525178909301758,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs.4.mlp.0.weight,16384,True,False,318.5423889160156,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs.4.mlp.0.bias,128,True,False,2.7252373911323957e-05,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs.4.mlp.1.weight,128,True,False,98.08631896972656,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs.4.mlp.1.bias,128,True,False,136.14273071289062,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs.4.mlp.3.weight,16384,True,False,922.155517578125,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs.4.mlp.3.bias,128,True,False,238.10740661621094,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_angle.0.eps,1,True,False,8.723538398742676,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_angle.0.mlp.0.weight,16384,True,False,747.9483032226562,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_angle.0.mlp.0.bias,128,True,False,6.461687735281885e-05,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_angle.0.mlp.1.weight,128,True,False,36.203857421875,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_angle.0.mlp.1.bias,128,True,False,19.64845085144043,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_angle.0.mlp.3.weight,16384,True,False,482.8780517578125,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_angle.0.mlp.3.bias,128,True,False,27.51424789428711,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_angle.1.eps,1,True,False,5.703510284423828,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_angle.1.mlp.0.weight,16384,True,False,510.1303405761719,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_angle.1.mlp.0.bias,128,True,False,2.0634641259675846e-05,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_angle.1.mlp.1.weight,128,True,False,22.764562606811523,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_angle.1.mlp.1.bias,128,True,False,16.012447357177734,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_angle.1.mlp.3.weight,16384,True,False,429.75164794921875,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_angle.1.mlp.3.bias,128,True,False,30.12027931213379,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_angle.2.eps,1,True,False,15.056442260742188,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_angle.2.mlp.0.weight,16384,True,False,420.3304443359375,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_angle.2.mlp.0.bias,128,True,False,2.1905159883317538e-05,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_angle.2.mlp.1.weight,128,True,False,19.420900344848633,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_angle.2.mlp.1.bias,128,True,False,15.610408782958984,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_angle.2.mlp.3.weight,16384,True,False,313.5843505859375,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_angle.2.mlp.3.bias,128,True,False,26.849594116210938,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_angle.3.eps,1,True,False,2.955315589904785,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_angle.3.mlp.0.weight,16384,True,False,203.6837921142578,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_angle.3.mlp.0.bias,128,True,False,7.793292752467096e-06,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_angle.3.mlp.1.weight,128,True,False,10.454063415527344,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_angle.3.mlp.1.bias,128,True,False,8.914060592651367,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_angle.3.mlp.3.weight,16384,True,False,184.7812957763672,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_angle.3.mlp.3.bias,128,True,False,19.391244888305664,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_angle.4.eps,1,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_angle.4.mlp.0.weight,16384,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_angle.4.mlp.0.bias,128,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_angle.4.mlp.1.weight,128,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_angle.4.mlp.1.bias,128,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_angle.4.mlp.3.weight,16384,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_angle.4.mlp.3.bias,128,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.0.linear_list.0.weight,2560,True,False,91.94011688232422,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.0.linear_list.0.bias,128,True,False,23.110944747924805,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.0.linear_list.1.weight,2560,True,False,190.11045837402344,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.0.linear_list.1.bias,128,True,False,23.110944747924805,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.0.linear_list.2.weight,2560,True,False,191.845947265625,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.0.linear_list.2.bias,128,True,False,23.110944747924805,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.0.linear_list.3.weight,2560,True,False,191.57904052734375,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.0.linear_list.3.bias,128,True,False,23.110944747924805,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.0.linear_list.4.weight,2560,True,False,81.30850219726562,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.0.linear_list.4.bias,128,True,False,23.110944747924805,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.0.rbf_list.0.gamma,1,True,False,0.2619529962539673,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.0.rbf_list.1.gamma,1,True,False,26.510473251342773,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.0.rbf_list.2.gamma,1,True,False,38.24628448486328,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.0.rbf_list.3.gamma,1,True,False,2.8281073570251465,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.0.rbf_list.4.gamma,1,True,False,1.937973141670227,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.1.linear_list.0.weight,2560,True,False,64.00435638427734,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.1.linear_list.0.bias,128,True,False,19.818819046020508,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.1.linear_list.1.weight,2560,True,False,146.91856384277344,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.1.linear_list.1.bias,128,True,False,19.818819046020508,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.1.linear_list.2.weight,2560,True,False,146.5587158203125,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.1.linear_list.2.bias,128,True,False,19.818819046020508,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.1.linear_list.3.weight,2560,True,False,147.37646484375,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.1.linear_list.3.bias,128,True,False,19.818819046020508,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.1.linear_list.4.weight,2560,True,False,69.68131256103516,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.1.linear_list.4.bias,128,True,False,19.818819046020508,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.1.rbf_list.0.gamma,1,True,False,0.04001818969845772,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.1.rbf_list.1.gamma,1,True,False,6.73223876953125,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.1.rbf_list.2.gamma,1,True,False,1.0982692241668701,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.1.rbf_list.3.gamma,1,True,False,5.70783805847168,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.1.rbf_list.4.gamma,1,True,False,0.09970837831497192,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.2.linear_list.0.weight,2560,True,False,44.732749938964844,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.2.linear_list.0.bias,128,True,False,16.47588348388672,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.2.linear_list.1.weight,2560,True,False,107.74890899658203,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.2.linear_list.1.bias,128,True,False,16.47588348388672,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.2.linear_list.2.weight,2560,True,False,107.7193374633789,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.2.linear_list.2.bias,128,True,False,16.47588348388672,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.2.linear_list.3.weight,2560,True,False,111.0735855102539,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.2.linear_list.3.bias,128,True,False,16.47588348388672,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.2.linear_list.4.weight,2560,True,False,58.01331329345703,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.2.linear_list.4.bias,128,True,False,16.47588348388672,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.2.rbf_list.0.gamma,1,True,False,0.02714771032333374,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.2.rbf_list.1.gamma,1,True,False,8.25671672821045,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.2.rbf_list.2.gamma,1,True,False,3.043231248855591,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.2.rbf_list.3.gamma,1,True,False,2.8904783725738525,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.2.rbf_list.4.gamma,1,True,False,2.7183725833892822,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.3.linear_list.0.weight,2560,True,False,32.2411994934082,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.3.linear_list.0.bias,128,True,False,10.774697303771973,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.3.linear_list.1.weight,2560,True,False,46.225887298583984,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.3.linear_list.1.bias,128,True,False,10.774697303771973,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.3.linear_list.2.weight,2560,True,False,46.30378341674805,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.3.linear_list.2.bias,128,True,False,10.774697303771973,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.3.linear_list.3.weight,2560,True,False,46.55692672729492,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.3.linear_list.3.bias,128,True,False,10.774697303771973,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.3.linear_list.4.weight,2560,True,False,37.93351364135742,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.3.linear_list.4.bias,128,True,False,10.774697303771973,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.3.rbf_list.0.gamma,1,True,False,0.135838583111763,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.3.rbf_list.1.gamma,1,True,False,0.7678549289703369,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.3.rbf_list.2.gamma,1,True,False,1.8459126949310303,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.3.rbf_list.3.gamma,1,True,False,0.4989720582962036,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.3.rbf_list.4.gamma,1,True,False,0.2585536241531372,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.4.linear_list.0.weight,2560,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.4.linear_list.0.bias,128,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.4.linear_list.1.weight,2560,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.4.linear_list.1.bias,128,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.4.linear_list.2.weight,2560,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.4.linear_list.2.bias,128,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.4.linear_list.3.weight,2560,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.4.linear_list.3.bias,128,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.4.linear_list.4.weight,2560,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.4.linear_list.4.bias,128,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.4.rbf_list.0.gamma,1,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.4.rbf_list.1.gamma,1,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.4.rbf_list.2.gamma,1,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.4.rbf_list.3.gamma,1,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_float.4.rbf_list.4.gamma,1,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_embeding.0.bond_embedding_list.0.weight,1664,True,False,25.54126739501953,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_embeding.0.bond_embedding_list.1.weight,3584,True,False,105.08995056152344,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_embeding.0.bond_embedding_list.2.weight,1024,True,False,98.43563079833984,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_embeding.1.bond_embedding_list.0.weight,1664,True,False,21.49961280822754,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_embeding.1.bond_embedding_list.1.weight,3584,True,False,57.54372024536133,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_embeding.1.bond_embedding_list.2.weight,1024,True,False,57.94263458251953,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_embeding.2.bond_embedding_list.0.weight,1664,True,False,17.60469627380371,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_embeding.2.bond_embedding_list.1.weight,3584,True,False,42.3544807434082,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_embeding.2.bond_embedding_list.2.weight,1024,True,False,42.90879440307617,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_embeding.3.bond_embedding_list.0.weight,1664,True,False,11.909780502319336,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_embeding.3.bond_embedding_list.1.weight,3584,True,False,20.372901916503906,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_embeding.3.bond_embedding_list.2.weight,1024,True,False,19.914039611816406,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_embeding.4.bond_embedding_list.0.weight,1664,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_embeding.4.bond_embedding_list.1.weight,3584,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.convs_bond_embeding.4.bond_embedding_list.2.weight,1024,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.convs_angle_float.0.linear_list.0.weight,4096,True,False,49.383480072021484,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_angle_float.0.linear_list.0.bias,128,True,False,23.11094093322754,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_angle_float.0.linear_list.1.weight,2048,True,False,66.04082489013672,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_angle_float.0.linear_list.1.bias,128,True,False,23.11094093322754,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_angle_float.0.rbf_list.0.gamma,1,True,False,0.1983206868171692,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_angle_float.1.linear_list.0.weight,4096,True,False,35.855472564697266,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_angle_float.1.linear_list.0.bias,128,True,False,19.818815231323242,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_angle_float.1.linear_list.1.weight,2048,True,False,52.506103515625,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_angle_float.1.linear_list.1.bias,128,True,False,19.818815231323242,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_angle_float.1.rbf_list.0.gamma,1,True,False,0.32677778601646423,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_angle_float.2.linear_list.0.weight,4096,True,False,32.37504196166992,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_angle_float.2.linear_list.0.bias,128,True,False,16.475887298583984,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_angle_float.2.linear_list.1.weight,2048,True,False,38.293399810791016,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_angle_float.2.linear_list.1.bias,128,True,False,16.475887298583984,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_angle_float.2.rbf_list.0.gamma,1,True,False,0.05445683002471924,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_angle_float.3.linear_list.0.weight,4096,True,False,17.36067008972168,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_angle_float.3.linear_list.0.bias,128,True,False,10.774696350097656,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_angle_float.3.linear_list.1.weight,2048,True,False,27.39360809326172,gradient_bearing
