epoch,train_loss,validation_selection_score,validation_V1_r2,validation_V1_rmse,validation_V1_mae,validation_V2_r2,validation_V2_rmse,validation_V2_mae,validation_combined_normalized_rmse,validation_all_outputs_finite
132,13.72199535369873,1.1609768341170856,-0.18682169914245605,8.789908409118652,4.2786173820495605,-0.16388440132141113,19.014196395874023,9.570791244506836,1.1609768341170856,True
133,13.965915203094482,1.1337071208869252,-0.1557852029800415,8.674215316772461,4.183311462402344,-0.08895790576934814,18.391984939575195,9.422353744506836,1.1337071208869252,True
134,14.30975341796875,1.1425256997512674,-0.10624945163726807,8.486295700073242,4.064409255981445,-0.16464781761169434,19.020431518554688,9.559076309204102,1.1425256997512674,True
135,13.643328666687012,1.2296315352076548,-0.3641136884689331,9.423602104187012,4.46973180770874,-0.27714967727661133,19.917917251586914,9.724761962890625,1.2296315352076548,True
136,13.482311725616455,1.146025104769244,-0.21246182918548584,8.884349822998047,4.190943717956543,-0.0854651927947998,18.36246681213379,9.13792896270752,1.146025104769244,True
137,13.892374992370605,1.207624778205066,-0.23158609867095947,8.954142570495605,4.240788459777832,-0.30489838123321533,20.133132934570312,9.901947975158691,1.207624778205066,True
138,13.186895847320557,1.1119981712605398,-0.07469189167022705,8.36437702178955,4.0232439041137695,-0.07999920845031738,18.31617546081543,9.229732513427734,1.1119981712605398,True
139,13.51458215713501,1.1113383824943859,-0.1545124053955078,8.669437408447266,4.267652988433838,-0.00830543041229248,17.69779396057129,8.92105770111084,1.1113383824943859,True
140,13.423270225524902,1.1982124736661421,-0.2774083614349365,9.119194984436035,4.40794563293457,-0.22824645042419434,19.53285789489746,9.68287467956543,1.1982124736661421,True
141,14.08183479309082,1.0783054698249235,-0.00792837142944336,8.1003999710083,3.953671455383301,-0.01782405376434326,17.781131744384766,9.017782211303711,1.0783054698249235,True
142,14.487530708312988,1.0739387142652992,-0.03950643539428711,8.226312637329102,3.9696497917175293,0.02489495277404785,17.403987884521484,8.849851608276367,1.0739387142652992,True
143,17.05404567718506,1.02999438266017,0.04694098234176636,7.8768310546875,3.861668586730957,0.10035604238510132,16.71700096130371,8.466060638427734,1.02999438266017,True
144,13.497594833374023,0.9834374369683625,0.14465832710266113,7.462106704711914,3.7471325397491455,0.16812127828598022,16.075077056884766,8.659791946411133,0.9834374369683625,True
145,14.579959869384766,1.1593893649904154,-0.2404695749282837,8.986377716064453,4.343570232391357,-0.11130666732788086,18.579757690429688,9.584091186523438,1.1593893649904154,True
146,16.31043767929077,1.0859151987158604,-0.03777027130126953,8.219440460205078,4.055585861206055,-0.018725275993347168,17.789003372192383,9.093987464904785,1.0859151987158604,True
147,14.648155212402344,1.0785682432837465,-0.00639188289642334,8.094223976135254,4.000415802001953,-0.02008068561553955,17.800832748413086,9.028543472290039,1.0785682432837465,True
148,14.749690055847168,0.9860099661018297,0.1477704644203186,7.448518753051758,3.6625962257385254,0.15717071294784546,16.18053436279297,8.591192245483398,0.9860099661018297,True
149,14.820252895355225,1.061063337178027,0.01295769214630127,8.016033172607422,3.8443706035614014,0.02409464120864868,17.4111270904541,8.928061485290527,1.061063337178027,True
150,14.640497207641602,1.189037689630155,-0.3128124475479126,9.24470329284668,4.330132007598877,-0.1618483066558838,18.997556686401367,9.493927955627441,1.189037689630155,True
151,14.572348594665527,1.0050065251023261,0.09052819013595581,7.694603443145752,3.7485899925231934,0.14529633522033691,16.294116973876953,8.721776008605957,1.0050065251023261,True
152,15.882109642028809,1.037581518280627,0.08970063924789429,7.698103427886963,3.7802369594573975,0.03769046068191528,17.28942108154297,8.843162536621094,1.037581518280627,True
153,14.100974082946777,1.2867675624695358,-0.4605865478515625,9.751137733459473,4.776219844818115,-0.42745816707611084,21.05739974975586,10.26171875,1.2867675624695358,True
154,14.77880573272705,1.081311390084915,-0.0829172134399414,8.39632511138916,4.051568508148193,0.03671783208847046,17.29815673828125,8.789895057678223,1.081311390084915,True
155,15.417477130889893,1.0847692153059083,-0.02088797092437744,8.15230941772461,3.9007294178009033,-0.029334068298339844,17.88138771057129,8.98512077331543,1.0847692153059083,True
156,15.957962036132812,1.1766904793172868,-0.16492903232574463,8.708459854125977,4.151293754577637,-0.24269568920135498,19.647417068481445,9.673401832580566,1.1766904793172868,True
157,13.008940696716309,1.0445065888671772,0.022983312606811523,7.975219249725342,3.9305989742279053,0.07214516401290894,16.977083206176758,8.793956756591797,1.0445065888671772,True
158,14.625863552093506,1.0814790054406862,-0.03632807731628418,8.213726997375488,4.010075569152832,-0.004324197769165039,17.662818908691406,9.067133903503418,1.0814790054406862,True
159,15.020578384399414,1.0529486697284312,0.005506038665771484,8.046235084533691,3.966522455215454,0.05849277973175049,17.101526260375977,8.715278625488281,1.0529486697284312,True
160,15.667013168334961,1.0766580549824196,-0.037296295166015625,8.217562675476074,4.10546350479126,0.013454735279083252,17.505783081054688,8.909149169921875,1.0766580549824196,True
161,15.755818367004395,1.1426975812076292,-0.14797306060791016,8.644850730895996,4.292418479919434,-0.12905991077423096,18.727575302124023,9.535826683044434,1.1426975812076292,True
162,14.542383670806885,1.0497179432676864,-0.017012476921081543,8.136820793151855,4.111145973205566,0.08910423517227173,16.821216583251953,8.843778610229492,1.0497179432676864,True
163,14.78890323638916,1.2427446386740542,-0.45140063762664795,9.720425605773926,4.810532093048096,-0.25414252281188965,19.737699508666992,9.819005966186523,1.2427446386740542,True
164,13.569767951965332,1.2035079534647652,-0.2956126928329468,9.183943748474121,4.564502239227295,-0.2331458330154419,19.57177734375,9.619915962219238,1.2035079534647652,True
165,14.232584953308105,1.0792660361781847,-0.0403597354888916,8.22968864440918,4.053493022918701,0.00696110725402832,17.563302993774414,8.844849586486816,1.0792660361781847,True
166,15.707489490509033,1.131201854978637,-0.11810564994812012,8.53165054321289,4.189209461212158,-0.11243605613708496,18.589195251464844,9.359489440917969,1.131201854978637,True
167,13.727137565612793,1.076372974959894,-0.005489706993103027,8.090595245361328,3.9465348720550537,-0.013162374496459961,17.740365982055664,8.797496795654297,1.076372974959894,True
168,15.540388584136963,1.0364699131046362,0.042500853538513184,7.895157814025879,3.9487075805664062,0.08242583274841309,16.882766723632812,8.587821006774902,1.0364699131046362,True
169,19.83541440963745,1.0598243874388436,-0.01004326343536377,8.108893394470215,3.9646668434143066,0.0483434796333313,17.19345474243164,8.691143035888672,1.0598243874388436,True
