sample_id,canonical_index,canonical_smiles,role,stage,protocol,seed
ce1e18cf41501bc573ad,843,COc1ccc(C=O)cc1,u0,A1a,row,4099
0abac89ea336b403f597,844,COc1ccc(C=O)cc1,u0,A1a,row,4099
4e7e45a513ce579c5ce3,845,COc1ccc(C=O)cc1,u0,A1a,row,4099
98586ac2d6d266ddb78c,846,COc1ccc(C=O)cc1,u0,A1a,row,4099
de833d1e7905f1cc3be9,847,COc1ccc(C=O)cc1,u0,A1a,row,4099
2cc254396123c76b9a13,848,COc1ccc(C=O)cc1,u0,A1a,row,4099
319e89d7000731f64e7f,849,COc1ccc(C=O)cc1,test,A1a,row,4099
ea004678fc850c759752,850,COc1ccc(C=O)cc1,u0,A1a,row,4099
24a9086a8e2c8015c232,851,COc1ccc(C=O)cc1,u0,A1a,row,4099
fc27fa779102c4aeb8ab,852,COc1ccc(C=O)cc1,test,A1a,row,4099
2d178efe0181baca2bd5,853,COc1ccc(C=O)cc1,test,A1a,row,4099
a0e60bf98ee02562a8e1,854,CC(O)CCc1ccccc1,u0,A1a,row,4099
ccfdc194079950babd47,855,CC(O)CCc1ccccc1,u0,A1a,row,4099
ca6df7e85e3c4bd22b40,856,CC(O)CCc1ccccc1,test,A1a,row,4099
232aec9a239a600317ab,857,CC(O)CCc1ccccc1,u0,A1a,row,4099
4ca9a1703e2a0e780967,858,CC(O)CCc1ccccc1,u0,A1a,row,4099
c5594361764ec76761e2,859,CC(O)CCc1ccccc1,u0,A1a,row,4099
c9ad01493d938f825117,860,CC(O)CCc1ccccc1,test,A1a,row,4099
4b3e648044ebe5372a27,861,CC(O)CCc1ccccc1,u0,A1a,row,4099
1e3423563c1cfbda4889,862,CC(O)CCc1ccccc1,u0,A1a,row,4099
985361f6699d97f9464f,863,CC(O)CCc1ccccc1,u0,A1a,row,4099
62d7ea74ab73fa6214b4,864,CC(O)CCc1ccccc1,u0,A1a,row,4099
beda2205eedbe1688e1f,865,CC(O)CCc1ccccc1,u0,A1a,row,4099
c352863d9fa4a8645481,866,CC(O)CCc1ccccc1,test,A1a,row,4099
5e45395722fa0dcc1d00,867,CC(O)CCc1ccccc1,test,A1a,row,4099
486ba8444fa512b7759d,868,ClCCCc1ccccc1,u0,A1a,row,4099
e720f0e103e4481f1ab2,869,ClCCCc1ccccc1,u0,A1a,row,4099
0fd4e9db5fde2aaf5a38,870,ClCCCc1ccccc1,u0,A1a,row,4099
ed355695f0ef084a0736,871,ClCCCc1ccccc1,u0,A1a,row,4099
b75496c856f75b72251c,872,ClCCCc1ccccc1,u0,A1a,row,4099
54d022563579a5ddccb0,873,ClCCCc1ccccc1,u0,A1a,row,4099
e22f2aee4bc5c612bb9e,874,ClCCCc1ccccc1,u0,A1a,row,4099
d0836ca48b1b333388a4,875,ClCCCc1ccccc1,u0,A1a,row,4099
90dad8978308baf20b08,876,ClCCCc1ccccc1,l0_train,A1a,row,4099
5bb08e6b6ae1f09644e8,877,ClCCCc1ccccc1,u0,A1a,row,4099
d070dda7bed2b14ceaad,878,ClCCCc1ccccc1,u0,A1a,row,4099
e8427c3e8b80d34008b6,879,ClCCCc1ccccc1,u0,A1a,row,4099
28767818a5e0052e4f5a,880,ClCCCc1ccccc1,u0,A1a,row,4099
0ad8217c773fbf8f4344,881,ClCCCc1ccccc1,u0,A1a,row,4099
320bf7026ecec122383f,882,ClCCCc1ccccc1,u0,A1a,row,4099
53e296287c75c6c81e87,883,ClCCCc1ccccc1,u0,A1a,row,4099
0ce058f3352048ed0171,884,ClCCCc1ccccc1,test,A1a,row,4099
bbce62c8aaa0a7afbcbf,885,ClCCCc1ccccc1,test,A1a,row,4099
35eec7ac26c84401f860,886,ClCCCc1ccccc1,u0,A1a,row,4099
ff36ed72f76515960408,887,ClCCCc1ccccc1,u0,A1a,row,4099
fdfbce42a3ab76d533b0,888,ClCCCc1ccccc1,u0,A1a,row,4099
2d41c6e816e95989958c,889,BrCCCc1ccccc1,u0,A1a,row,4099
fea64b3ae258f6efc23e,890,BrCCCc1ccccc1,u0,A1a,row,4099
55c707d2577f2ef243bf,891,BrCCCc1ccccc1,u0,A1a,row,4099
4b7a3142ef8f135eaf39,892,BrCCCc1ccccc1,u0,A1a,row,4099
d83390ae62e2719a17b7,893,BrCCCc1ccccc1,u0,A1a,row,4099
118d99a579a36d85cc08,894,BrCCCc1ccccc1,u0,A1a,row,4099
06a4f4336a9864d70117,895,BrCCCc1ccccc1,u0,A1a,row,4099
3a5731977a5dc4a065ed,896,BrCCCc1ccccc1,u0,A1a,row,4099
103e91255881fd04a9c6,897,BrCCCc1ccccc1,u0,A1a,row,4099
f16d595430c35f5ef3d4,898,BrCCCc1ccccc1,u0,A1a,row,4099
c311fd559f5c65c17475,899,BrCCCc1ccccc1,u0,A1a,row,4099
bf4a56c59ade74648f9c,900,BrCCCc1ccccc1,u0,A1a,row,4099
4a78fa39d77914083276,901,BrCCCc1ccccc1,u0,A1a,row,4099
ad0c1e52e2dd98a268bb,902,BrCCCc1ccccc1,l0_train,A1a,row,4099
3eecadeb2c1bfb567bfa,903,BrCCCc1ccccc1,u0,A1a,row,4099
0591d49df51002c7205d,904,BrCCCc1ccccc1,u0,A1a,row,4099
479ebc0343b2c91eecc5,905,BrCCCc1ccccc1,test,A1a,row,4099
3fa3ec6c2518a6f83b27,906,BrCCCc1ccccc1,u0,A1a,row,4099
25d60bbb1198b76224d2,907,BrCCCc1ccccc1,u0,A1a,row,4099
24bf82db0ce55835b608,908,BrCCCc1ccccc1,l0_train,A1a,row,4099
b6ed580bb82f12b95bb8,909,BrCCCc1ccccc1,u0,A1a,row,4099
76371e968e6f52e9b773,910,CC(C)(CCl)c1ccccc1,u0,A1a,row,4099
732bc8c6389cb2672c5c,911,CC(C)(CCl)c1ccccc1,u0,A1a,row,4099
98e425538b985ab3d5a1,912,CC(C)(CCl)c1ccccc1,u0,A1a,row,4099
ec871d1c46de522d853b,913,CC(C)(CCl)c1ccccc1,u0,A1a,row,4099
43fedc4d11b4af1afbd9,914,CC(C)(CCl)c1ccccc1,u0,A1a,row,4099
90ffd1cce5c558eebebc,915,CC(C)(CCl)c1ccccc1,u0,A1a,row,4099
1bf8927e2ac9f5051d99,916,CC(C)(CCl)c1ccccc1,u0,A1a,row,4099
bc00dfd68dec75d7e01f,917,CC(C)(CCl)c1ccccc1,l0_train,A1a,row,4099
d6837de11fa3fb15b90b,918,CC(C)(CCl)c1ccccc1,u0,A1a,row,4099
f7dab6d4c5ae9219d7cd,919,CC(C)(CCl)c1ccccc1,u0,A1a,row,4099
3e27148996fd8db4f9b2,920,CC(C)(CCl)c1ccccc1,test,A1a,row,4099
7a8052b0f32e2dfb1d62,921,CC(C)(CCl)c1ccccc1,u0,A1a,row,4099
5e2e12e0f6fcf70c0853,922,CC(C)(CCl)c1ccccc1,u0,A1a,row,4099
7b5ad733102ce39fbb82,923,CC(C)(CCl)c1ccccc1,u0,A1a,row,4099
a601fa85cb769ed9c9a5,924,CC(C)(CCl)c1ccccc1,u0,A1a,row,4099
02dde06aed886b19623f,925,CC(C)(CCl)c1ccccc1,u0,A1a,row,4099
48d7cf32cd29fbf43934,926,CC(C)(CCl)c1ccccc1,u0,A1a,row,4099
5579fc741622454cdd34,927,CC(C)(CCl)c1ccccc1,u0,A1a,row,4099
5ade07cbab809516adec,928,CC(C)(CCl)c1ccccc1,l0_train,A1a,row,4099
0a8147b86bc21cbe11d1,929,CC(C)(CCl)c1ccccc1,u0,A1a,row,4099
9417e7b090eb5c31a3cc,930,CC(C)(CCl)c1ccccc1,u0,A1a,row,4099
23fc3cce7e0bad6c114c,931,OCCCc1ccccc1,u0,A1a,row,4099
a3a9c58c8aa6145907a6,932,OCCCc1ccccc1,u0,A1a,row,4099
09b1bb29e7a0e3565a0d,933,OCCCc1ccccc1,u0,A1a,row,4099
a3560ac8164465dbb406,934,OCCCc1ccccc1,u0,A1a,row,4099
c46b86dae7e6845f08cd,935,OCCCc1ccccc1,u0,A1a,row,4099
efba7e70f4e46055398b,936,OCCCc1ccccc1,u0,A1a,row,4099
8cc5dd51f0360e578ac3,937,OCCCc1ccccc1,test,A1a,row,4099
53c1be5b96937954b9fa,938,OCCCc1ccccc1,u0,A1a,row,4099
6a39aff909ea35989c74,939,OCCCc1ccccc1,l0_train,A1a,row,4099
45a1b11ae63f2dab2e48,940,OCCCc1ccccc1,l0_train,A1a,row,4099
b7b1a1bb666c8cc99bad,941,OCCCc1ccccc1,u0,A1a,row,4099
1211905ebc8972913270,942,OCCCc1ccccc1,u0,A1a,row,4099
358461ff3742e78ea3b6,943,OCCCc1ccccc1,test,A1a,row,4099
73502a52708e4f9c2391,944,OCCCc1ccccc1,u0,A1a,row,4099
e6cc0bf41a57589c64b6,945,Cc1ccc(C(C)C)cc1,l0_train,A1a,row,4099
5dcf47b244ee77701b08,946,Cc1ccc(C(C)C)cc1,u0,A1a,row,4099
21cfd66397382d7ad042,947,Cc1ccc(C(C)C)cc1,u0,A1a,row,4099
a18dcfdc839acb2fea00,948,Cc1ccc(C(C)C)cc1,u0,A1a,row,4099
07ea08422927a101205e,949,Cc1ccc(C(C)C)cc1,u0,A1a,row,4099
bb6b2ec09ed4e0b613c4,950,Cc1ccc(C(C)C)cc1,u0,A1a,row,4099
8ef981378304c7efca7d,951,Cc1ccc(C(C)C)cc1,u0,A1a,row,4099
08812599cc0ffd09d9bd,952,Cc1ccc(C(C)C)cc1,u0,A1a,row,4099
560e667eb79f1a3873bd,953,Cc1ccc(C(C)C)cc1,u0,A1a,row,4099
636bb485cffdeb41ee1c,954,Cc1ccc(C(C)C)cc1,l0_validation,A1a,row,4099
fdaa37b02fe0d59d96e9,955,Cc1ccc(C(C)C)cc1,l0_train,A1a,row,4099
f109ef7afffd7c1f6727,956,Cc1ccc(C(C)C)cc1,u0,A1a,row,4099
7fed5a8c2b8680bf2e42,957,Cc1ccc(C(C)C)cc1,u0,A1a,row,4099
d0e8fd2b1d04ee0fd352,958,Cc1ccc(C(C)C)cc1,u0,A1a,row,4099
382ed88009a39dd77794,959,Cc1ccc(C(C)C)cc1,u0,A1a,row,4099
6bdaa6ed6e93cbfee89a,960,Cc1ccc(C(C)C)cc1,l0_train,A1a,row,4099
8b02d270a5299545adb2,961,Cc1ccc(C(C)C)cc1,l0_train,A1a,row,4099
cf6a34f8112eb8ef5ee9,962,Cc1ccc(C(C)C)cc1,u0,A1a,row,4099
fec5b2d38184cff62e2c,963,Cc1ccc(C(C)C)cc1,u0,A1a,row,4099
d334619b04b029bb8a9d,964,Cc1ccc(C(C)C)cc1,u0,A1a,row,4099
21c8d903d0bd5b79f306,965,Cc1ccc(C(C)C)cc1,l0_validation,A1a,row,4099
24e5dc14b855baed89fd,966,c1ccc(-c2ccccn2)cc1,u0,A1a,row,4099
0776336aa1c106b4d645,967,c1ccc(-c2ccccn2)cc1,u0,A1a,row,4099
70714ec13048a5060224,968,c1ccc(-c2ccccn2)cc1,test,A1a,row,4099
be06114d8d7b4a943ad7,969,c1ccc(-c2ccccn2)cc1,u0,A1a,row,4099
a7990e0922fe119d57a6,970,c1ccc(-c2ccccn2)cc1,u0,A1a,row,4099
a185774933bd6bb12c07,971,c1ccc(-c2ccccn2)cc1,l0_train,A1a,row,4099
ecd17c7ea435a1e33f6b,972,c1ccc(-c2ccccn2)cc1,u0,A1a,row,4099
35dd0118b9a2d30ca70e,973,c1ccc(-c2ccccn2)cc1,u0,A1a,row,4099
9fb05d784e7952bd4741,974,c1ccc(-c2ccccn2)cc1,u0,A1a,row,4099
292e0342682192a69fce,975,c1ccc(-c2ccccn2)cc1,u0,A1a,row,4099
1ce749f818905d3c61d4,976,c1ccc(-c2ccccn2)cc1,u0,A1a,row,4099
1e77ce24daad192212f6,977,c1ccc(-c2ccccn2)cc1,l0_train,A1a,row,4099
d119d77f545c029deace,978,c1ccc(-c2ccccn2)cc1,u0,A1a,row,4099
dd4829f39cdf781ffaf9,979,c1ccc(-c2ccccn2)cc1,u0,A1a,row,4099
810b065b0b86ff8c9aae,980,c1ccc(-c2ccccn2)cc1,u0,A1a,row,4099
434e465cfa7e0034f233,981,c1ccc(-c2ccccn2)cc1,u0,A1a,row,4099
bd2e9fee67bbba1155df,982,c1ccc(-c2ccccn2)cc1,u0,A1a,row,4099
35f2be5f5aa14265e8a4,983,c1ccc(-c2ccccn2)cc1,u0,A1a,row,4099
449b809e4efaaf2af86a,984,c1ccc(-c2ccccn2)cc1,u0,A1a,row,4099
0f06772820e6693753e3,985,c1ccc(-c2ccccn2)cc1,u0,A1a,row,4099
7ec572e99922baa664e1,986,COc1ccc(CCO)cc1,u0,A1a,row,4099
486a799fa205437ae1dc,987,COc1ccc(CCO)cc1,u0,A1a,row,4099
3f5051191caf6ab07337,988,COc1ccc(CCO)cc1,u0,A1a,row,4099
5dd7416efdd0bd156d61,989,COc1ccc(CCO)cc1,u0,A1a,row,4099
25ffcaa2164643e082b9,990,COc1ccc(CCO)cc1,test,A1a,row,4099
c32caf65e93924aeb179,991,COc1ccc(CCO)cc1,u0,A1a,row,4099
a775926fce57b3bf9ec1,992,COc1ccc(CCO)cc1,u0,A1a,row,4099
17c1bb3be086a2b6ffec,993,COc1ccc(CCO)cc1,u0,A1a,row,4099
9e6c69af6f5142faa049,994,COc1ccc(CCO)cc1,u0,A1a,row,4099
776ee2c1e85ebde75168,995,COc1ccc(CCO)cc1,test,A1a,row,4099
e6e78489d1da4066c07e,996,COc1ccc(CCO)cc1,u0,A1a,row,4099
dc358c032155a2b77226,997,C=CC(=O)OCc1ccccc1,u0,A1a,row,4099
33bd538caac1f6667fd9,998,C=CC(=O)OCc1ccccc1,u0,A1a,row,4099
6fb14437811bb559cecb,999,C=CC(=O)OCc1ccccc1,u0,A1a,row,4099
d2ad2d89b0ecb819c916,1000,C=CC(=O)OCc1ccccc1,u0,A1a,row,4099
dab323e77eaa84676438,1001,C=CC(=O)OCc1ccccc1,l0_train,A1a,row,4099
e560cf5c39e34dd9e4ae,1002,C=CC(=O)OCc1ccccc1,u0,A1a,row,4099
2caaf079a637af5d1190,1003,C=CC(=O)OCc1ccccc1,u0,A1a,row,4099
ba50c5b269ac808c0d59,1004,C=CC(=O)OCc1ccccc1,u0,A1a,row,4099
2e4e3982c8f3ea0db756,1005,C=CC(=O)OCc1ccccc1,u0,A1a,row,4099
3418b1a160c0848777ce,1006,C=CC(=O)OCc1ccccc1,u0,A1a,row,4099
6a1c34839dd4d1f4baf5,1007,C=CC(=O)OCc1ccccc1,u0,A1a,row,4099
7582eb861e223c38e3b2,1008,C=CC(=O)OCc1ccccc1,u0,A1a,row,4099
535ba1a4922e163b518c,1009,C=CC(=O)OCc1ccccc1,u0,A1a,row,4099
cacb6e56d0b2fc61cde2,1010,C=CC(=O)OCc1ccccc1,u0,A1a,row,4099
9a99e869cff4f47ba58c,1011,C=CC(=O)OCc1ccccc1,u0,A1a,row,4099
6bafc9ba6e162b656089,1012,C=CC(=O)OCc1ccccc1,u0,A1a,row,4099
28d5325cac43121ab7f6,1013,C=CC(=O)OCc1ccccc1,u0,A1a,row,4099
b522f87b2ab193018419,1014,C=CC(=O)OCc1ccccc1,u0,A1a,row,4099
f38e850cb54d17a50d3c,1015,C=CC(=O)OCc1ccccc1,u0,A1a,row,4099
5a32e0aa027d68fcb9f3,1016,C=CC(=O)OCc1ccccc1,l0_train,A1a,row,4099
52144e7fa2b21ace65ff,1017,C=CC(=O)OCc1ccccc1,u0,A1a,row,4099
65651134a7c70aa64d32,1018,COC(=O)C(C)(C)Br,u0,A1a,row,4099
b59d10badf9681a661a6,1019,COC(=O)C(C)(C)Br,u0,A1a,row,4099
c827119f3e13a7eab121,1020,COC(=O)C(C)(C)Br,u0,A1a,row,4099
fb4ce5d78cbb665a3ddb,1021,COC(=O)C(C)(C)Br,test,A1a,row,4099
5c347ad0af055451a8db,1022,COC(=O)C(C)(C)Br,u0,A1a,row,4099
84837928991db29409c6,1023,COC(=O)C(C)(C)Br,test,A1a,row,4099
0bf3ee298cf472bd6a5e,1024,COC(=O)C(C)(C)Br,u0,A1a,row,4099
5f41872f8880df677ce1,1025,COC(=O)C(C)(C)Br,u0,A1a,row,4099
085d41967b4b599edf13,1026,COC(=O)C(C)(C)Br,u0,A1a,row,4099
7844d45e7d71e793b5c3,1027,COC(=O)C(C)(C)Br,u0,A1a,row,4099
b8c7bb9f7fff1a3e3f7d,1028,COC(=O)C(C)(C)Br,u0,A1a,row,4099
90d8a6d3f4fbe760dd4e,1029,COC(=O)C(C)(C)Br,u0,A1a,row,4099
4d67ea402473cc685bae,1030,COC(=O)C(C)(C)Br,u0,A1a,row,4099
8a6913901f8312db7a2e,1031,COC(=O)C(C)(C)Br,u0,A1a,row,4099
f3b4ea532aba4f6ff283,1032,COC(=O)C(C)(C)Br,u0,A1a,row,4099
11a1c89247d3374b7f0c,1033,COC(=O)C(C)(C)Br,u0,A1a,row,4099
f0674071a9f7bce0703c,1034,COC(=O)C(C)(C)Br,u0,A1a,row,4099
cd1a2b4fd666ce7b0b67,1035,COC(=O)C(C)(C)Br,u0,A1a,row,4099
f25bc3a3b74471e14801,1036,COC(=O)C(C)(C)Br,u0,A1a,row,4099
933bc87d8ae9186a7803,1037,COC(=O)C(C)(C)Br,u0,A1a,row,4099
d86448c8f5aaa8ebcf7f,1038,COC(=O)C(C)(C)Br,u0,A1a,row,4099
914cbf3bfe7468210e0e,1039,COC(=O)CS,u0,A1a,row,4099
0feb931fe35453749c45,1040,COC(=O)CS,u0,A1a,row,4099
264a5260b17a6cbf033f,1041,COC(=O)CS,u0,A1a,row,4099
5ac4ef8dc89489d5dcd8,1042,COC(=O)CS,u0,A1a,row,4099
aa7294d697e91719da6e,1043,COC(=O)CS,u0,A1a,row,4099
2e095d9513ef4de0d6e8,1044,COC(=O)CS,test,A1a,row,4099
eb6a058d4ee7f72a893c,1045,COC(=O)CS,test,A1a,row,4099
8d1e5be2f85594850c79,1046,COC(=O)CS,u0,A1a,row,4099
fa81c4e1817366c902f3,1047,COC(=O)CS,u0,A1a,row,4099
6dde3c4535c931ca4092,1048,COC(=O)CS,u0,A1a,row,4099
a3c817ff559d5c946cc8,1049,COC(=O)CS,u0,A1a,row,4099
93ce299d2e2f5bf83250,1050,COC(=O)CS,u0,A1a,row,4099
b38269af25220f62d607,1051,COC(=O)CS,u0,A1a,row,4099
4b4d079fa6b12df47a35,1052,COC(=O)CS,u0,A1a,row,4099
0be038db2251642c6862,1053,COC(=O)CS,u0,A1a,row,4099
a0fb13951a097b6a1516,1054,COC(=O)CS,test,A1a,row,4099
8b0153f031bc52c2c1dd,1055,COC(=O)CS,u0,A1a,row,4099
376ba323d8d487f80cee,1056,COC(=O)CS,u0,A1a,row,4099
5bad82a6cffd60e7a6c9,1057,COC(=O)CS,u0,A1a,row,4099
fd1d673cc647d6745303,1058,COC(=O)CS,u0,A1a,row,4099
18aafc3a2522f8cc2983,1059,COC(=O)CS,test,A1a,row,4099
d22eb7805d90b684e45f,1060,CC(C)(C)OCl,u0,A1a,row,4099
adbaa4b00d492d64eed5,1061,CC(C)(C)OCl,test,A1a,row,4099
eaaa3bb6872fb6f5a235,1062,CC(C)(C)OCl,u0,A1a,row,4099
80c8f2e0d046784a5dd5,1063,CC(C)(C)OCl,u0,A1a,row,4099
c66ddd3f93b84e988e61,1064,CC(C)(C)OCl,u0,A1a,row,4099
b2d37e1bad242d8c9f03,1065,CC(C)(C)OCl,u0,A1a,row,4099
14ec65dd3e0364a45b2d,1066,CC(C)(C)OCl,u0,A1a,row,4099
52005c26be3762e0cc6f,1067,CC(C)(C)OCl,u0,A1a,row,4099
00115fe52c86d3614129,1068,CC(C)(C)OCl,u0,A1a,row,4099
4d8b86ac2c0bcd582f53,1069,CC(C)(C)OCl,l0_train,A1a,row,4099
8f857174b9f2f6c691f4,1070,CC(C)(C)OCl,u0,A1a,row,4099
3fa5b3c41fcae218e05b,1071,CC(C)(C)OCl,u0,A1a,row,4099
2f03edb1177fc5048002,1072,CC(C)(C)OCl,u0,A1a,row,4099
e15a19eb93571ebf6dbf,1073,CC(C)(C)OCl,l0_train,A1a,row,4099
7aebc58989fa288b11fc,1074,CC(C)(C)OCl,u0,A1a,row,4099
4f246d378709c2f974f8,1075,CC(C)(C)OCl,u0,A1a,row,4099
3c74589796aa180ea5ba,1076,CC(C)(C)OCl,test,A1a,row,4099
e1c3c80c673cc63c7719,1077,CC(C)(C)OCl,u0,A1a,row,4099
4508cb72ef4489429d15,1078,CC(C)(C)OCl,u0,A1a,row,4099
278eae367da048448147,1079,CC(C)(C)OCl,u0,A1a,row,4099
ec53cb944de53e46b911,1080,CC(C)(C)OCl,u0,A1a,row,4099
2e714d4f0dc73256dd0b,1081,C=CC(=O)OC1CCCCC1,test,A1a,row,4099
4fc25128f65d2cf6e786,1082,C=CC(=O)OC1CCCCC1,u0,A1a,row,4099
be1d1eac10cca873e4ef,1083,C=CC(=O)OC1CCCCC1,u0,A1a,row,4099
7ac5e8ade169be95e0fa,1084,C=CC(=O)OC1CCCCC1,u0,A1a,row,4099
64177ca0cbeb3fc11d57,1085,C=CC(=O)OC1CCCCC1,u0,A1a,row,4099
254ff4f90474bb68c388,1086,C=CC(=O)OC1CCCCC1,u0,A1a,row,4099
2ad754eae564af791fbf,1087,C=CC(=O)OC1CCCCC1,u0,A1a,row,4099
b9c6bc8d6e3dae9c8177,1088,C=CC(=O)OC1CCCCC1,u0,A1a,row,4099
e1553414b79b619a94cf,1089,C=CC(=O)OC1CCCCC1,test,A1a,row,4099
3c6e7fafcacb87c40668,1090,C=CC(=O)OC1CCCCC1,test,A1a,row,4099
183768832c247da26797,1091,C=CC(=O)OC1CCCCC1,test,A1a,row,4099
26cc196a621fa3efa3ff,1092,C=CC(=O)OC1CCCCC1,u0,A1a,row,4099
e7bded68a76c24544339,1093,C=CC(=O)OC1CCCCC1,u0,A1a,row,4099
a41b395c8efbc1de1aa7,1094,C=CC(=O)OC1CCCCC1,u0,A1a,row,4099
0da8847ecc094a8c14db,1095,C=CC(=O)OC1CCCCC1,l0_train,A1a,row,4099
fce2741d123dd81a8fa6,1096,C=CC(=O)OC1CCCCC1,u0,A1a,row,4099
5a365a8ac825ce487db4,1097,C=CC(=O)OC1CCCCC1,u0,A1a,row,4099
f6692bb42d91e0a11d81,1098,C=CC(=O)OC1CCCCC1,u0,A1a,row,4099
97b105f90c11a10a2cac,1099,C=CC(=O)OC1CCCCC1,u0,A1a,row,4099
869ed39b28b73a5de24e,1100,C=CC(=O)OC1CCCCC1,u0,A1a,row,4099
c3add4f9b8eb5e002281,1101,C=CC(=O)OC1CCCCC1,l0_validation,A1a,row,4099
a2e635d2c20fa080aec6,1102,CC(=O)CCCCl,u0,A1a,row,4099
a63ce210564bfb05f06c,1103,CC(=O)CCCCl,u0,A1a,row,4099
64540ef50093a8bf866e,1104,CC(=O)CCCCl,u0,A1a,row,4099
a4a62cf5452e2229b667,1105,CC(=O)CCCCl,test,A1a,row,4099
1910a349b60a38899055,1106,CC(=O)CCCCl,u0,A1a,row,4099
da5b02dfb78f7248e643,1107,CC(=O)CCCCl,l0_train,A1a,row,4099
504e8e25f3a8b339a023,1108,CC(=O)CCCCl,u0,A1a,row,4099
8748c66e5f0823e6a65e,1109,CC(=O)CCCCl,u0,A1a,row,4099
59d8c3d932aece6945ae,1110,CC(=O)CCCCl,u0,A1a,row,4099
09096996d08f0c063345,1111,CC(=O)CCCCl,u0,A1a,row,4099
c0adb1c6f9dbe862a4dc,1112,CC(=O)CCCCl,u0,A1a,row,4099
f5e5ad6e9b48aa9731b5,1113,CC(=O)CCCCl,u0,A1a,row,4099
93bde1825d0cb1cb4305,1114,CC(=O)CCCCl,u0,A1a,row,4099
a3c1a0ac40733e8650fb,1115,CC(=O)CCCCl,l0_train,A1a,row,4099
a4c8259421a3aa5edeea,1116,CC(=O)CCCCl,u0,A1a,row,4099
55927e904f7c540fd4f2,1117,CC(=O)CCCCl,test,A1a,row,4099
5d274cbcb3c8532e483f,1118,CC(=O)CCCCl,l0_validation,A1a,row,4099
9cad3bab10930468747d,1119,CC(=O)CCCCl,u0,A1a,row,4099
2a23c139efe82dbd05ae,1120,CC(C)=CCBr,l0_train,A1a,row,4099
a88f1c7eff88c4722032,1121,CC(C)=CCBr,u0,A1a,row,4099
0b81c9c82d834e71f646,1122,CC(C)=CCBr,u0,A1a,row,4099
7e70e0d2553228179804,1123,CC(C)=CCBr,l0_train,A1a,row,4099
76d36c08cca4129d52a1,1124,CC(C)=CCBr,u0,A1a,row,4099
10bf40d15c62324241b0,1125,CC(C)=CCBr,u0,A1a,row,4099
abb6aad7f0471caa082f,1126,CC(C)=CCBr,u0,A1a,row,4099
4f8c9bb4d139738fc73e,1127,CC(C)=CCBr,l0_train,A1a,row,4099
f2fd66d2b02e4c6c143d,1128,CC(C)=CCBr,test,A1a,row,4099
1584e89b84e9e0766dd9,1129,CC(C)=CCBr,u0,A1a,row,4099
547f6a80e7b1ed09f4e3,1130,CC(C)=CCBr,u0,A1a,row,4099
08fabec896b5e6031d72,1131,CC(C)=CCBr,test,A1a,row,4099
0182b6d34cb35fb613ea,1132,CC(C)=CCBr,u0,A1a,row,4099
df4a8ed8397b7a13f5ca,1133,CC(C)=CCBr,u0,A1a,row,4099
88258d33b6f66b11a60e,1134,CC(C)=CCBr,u0,A1a,row,4099
a74a5af182f6efc00698,1135,CC(C)=CCBr,u0,A1a,row,4099
fb70c83ddbf839a2a341,1136,CC(C)=CCBr,u0,A1a,row,4099
d922a9fd0b0ab9fa4223,1137,CC(C)=CCBr,u0,A1a,row,4099
ad383ab38ce1ef78a5ae,1138,CC(C)=CCBr,u0,A1a,row,4099
2c1a26f1476e0550985e,1139,CC(C)=CCBr,u0,A1a,row,4099
7b69466d230dfaae0ae1,1140,CC(C)=CCBr,u0,A1a,row,4099
bae7ff3dc7b9d8610a44,1141,c1ccc2ncccc2c1,test,A1a,row,4099
ae187d6f3746213b630c,1142,c1ccc2ncccc2c1,u0,A1a,row,4099
eb56f25c331ea1ab9b2b,1143,c1ccc2ncccc2c1,u0,A1a,row,4099
d1e71a8278523e7a10e3,1144,c1ccc2ncccc2c1,u0,A1a,row,4099
bea7a84fdcea344896f4,1145,c1ccc2ncccc2c1,test,A1a,row,4099
504cddc93fa258cac929,1146,c1ccc2ncccc2c1,u0,A1a,row,4099
5097ef8f92148f920ca4,1147,c1ccc2ncccc2c1,test,A1a,row,4099
e7bf6bd74f8498f1cb11,1148,c1ccc2ncccc2c1,u0,A1a,row,4099
07933c8c797c30bb0e8e,1149,c1ccc2ncccc2c1,test,A1a,row,4099
1ae3618ec277b0463686,1150,c1ccc2ncccc2c1,u0,A1a,row,4099
33ffc69a253a89f15995,1151,c1ccc2ncccc2c1,u0,A1a,row,4099
c5185bd663026c64c816,1152,c1ccc2ncccc2c1,l0_train,A1a,row,4099
e47aebe2660b9e1528de,1153,c1ccc2ncccc2c1,u0,A1a,row,4099
9cd02352c2ed7a3e2321,1154,c1ccc2ncccc2c1,u0,A1a,row,4099
222a68fc192f66c1c080,1155,c1ccc2ncccc2c1,test,A1a,row,4099
ab6f5728ca497f067610,1156,CC(C)c1ccc(Br)cc1,u0,A1a,row,4099
d15af17a71947e79a369,1157,CC(C)c1ccc(Br)cc1,u0,A1a,row,4099
90824ff7b17d5266d166,1158,CC(C)c1ccc(Br)cc1,u0,A1a,row,4099
b8dd4c619d837b044470,1159,CC(C)c1ccc(Br)cc1,u0,A1a,row,4099
ed540afc1b726ed87116,1160,CC(C)c1ccc(Br)cc1,u0,A1a,row,4099
13b7ef7c8bbf469fefc4,1161,CC(C)c1ccc(Br)cc1,u0,A1a,row,4099
