sample_id,column,exact_source_ids,exact_source_train_ids,exact_matches,exact_train_matches,exact_source_train_V1,exact_source_train_V1_std,exact_source_train_V2,exact_source_train_V2_std,relaxed_source_ids,relaxed_source_train_ids,relaxed_matches,relaxed_train_matches,relaxed_source_train_V1,relaxed_source_train_V1_std,relaxed_source_train_V2,relaxed_source_train_V2_std,pair_status,relaxed_pair_status,source_train_compound_seen
9dbfada8084b3b4b0d8d,25g,[],[],0,0,,,,,"[""b33b7253147a64c9baeb""]",[],1,0,,,,,same_compound_condition_different,relaxed_paired,True
8d64ead8cf316b96e0d6,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
cb5f60804cba951b7da8,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
4227d7870ed2de95a781,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
5476d38b95f7d1750219,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
946cb7065423c477d14b,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
52e2be61dcd145c234c7,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
6eb7cefaca3016db9104,25g,[],[],0,0,,,,,"[""45456543397c99c90420""]","[""45456543397c99c90420""]",1,1,3.816666666666667,,26.5,,same_compound_condition_different,relaxed_paired,True
b1c3449db92f2218ed0b,25g,[],[],0,0,,,,,"[""6fe77425f0d00758ebb8""]","[""6fe77425f0d00758ebb8""]",1,1,4.358333333333333,,12.508333333333333,,same_compound_condition_different,relaxed_paired,True
1add73f76baa1763596f,25g,[],[],0,0,,,,,"[""a81fa5ae33e09cf1cfc3""]","[""a81fa5ae33e09cf1cfc3""]",1,1,4.625,,12.558333333333334,,same_compound_condition_different,relaxed_paired,True
22209a39921025d05f27,25g,[],[],0,0,,,,,"[""5fe9702f3a3a783b4c94""]",[],1,0,,,,,same_compound_condition_different,relaxed_paired,True
2b984bba3c30fcfbb2a4,25g,[],[],0,0,,,,,"[""c8b332c6c452d13fcc6e""]","[""c8b332c6c452d13fcc6e""]",1,1,5.9,,16.8,,same_compound_condition_different,relaxed_paired,True
981735d2c190683bd824,25g,[],[],0,0,,,,,"[""21dff71e317a08aafbb2""]","[""21dff71e317a08aafbb2""]",1,1,7.091666666666667,,19.675,,same_compound_condition_different,relaxed_paired,True
1540d4a811473482ae95,25g,[],[],0,0,,,,,"[""8b06ec38a7e5999edfa6""]","[""8b06ec38a7e5999edfa6""]",1,1,9.95,,27.783333333333335,,same_compound_condition_different,relaxed_paired,True
753cd2fc30dbdcea5119,25g,[],[],0,0,,,,,"[""18355dfa0f6e519b7bf6""]","[""18355dfa0f6e519b7bf6""]",1,1,4.008333333333334,,7.991666666666666,,same_compound_condition_different,relaxed_paired,True
580a7b82d6974cb67c36,25g,[],[],0,0,,,,,"[""a7a30ef771295dc6deed""]",[],1,0,,,,,same_compound_condition_different,relaxed_paired,True
86e21ff3197eeba2986d,25g,[],[],0,0,,,,,"[""e586f782dfd7bb09f66f""]","[""e586f782dfd7bb09f66f""]",1,1,4.458333333333333,,10.8,,same_compound_condition_different,relaxed_paired,True
a441232185bdf31abf6c,25g,[],[],0,0,,,,,"[""60880ddea87941f6e9ca""]","[""60880ddea87941f6e9ca""]",1,1,4.733333333333333,,10.408333333333331,,same_compound_condition_different,relaxed_paired,True
49a35ebd436d2cafaee3,25g,[],[],0,0,,,,,"[""b99eb5b0204fb5f49372""]","[""b99eb5b0204fb5f49372""]",1,1,4.841666666666667,,12.641666666666667,,same_compound_condition_different,relaxed_paired,True
3c8588c4a2d63a53f4f3,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
9dad9b22568c0090adb1,25g,[],[],0,0,,,,,"[""f73fd2f4c55177304721""]",[],1,0,,,,,same_compound_condition_different,relaxed_paired,True
65a397d846c4f44aa77d,25g,[],[],0,0,,,,,"[""12400c6c61643f9c79b5""]","[""12400c6c61643f9c79b5""]",1,1,3.9833333333333334,,13.133333333333333,,same_compound_condition_different,relaxed_paired,True
b15c7c5932df82e45f26,25g,[],[],0,0,,,,,"[""4a39c1f64d17e050e4a5""]","[""4a39c1f64d17e050e4a5""]",1,1,4.35,,36.18333333333333,,same_compound_condition_different,relaxed_paired,True
6b4e403d992186b3798b,25g,[],[],0,0,,,,,"[""66c6a533f485d5277f2f""]","[""66c6a533f485d5277f2f""]",1,1,4.516666666666667,,28.275,,same_compound_condition_different,relaxed_paired,True
58639e0964ff95057729,25g,[],[],0,0,,,,,"[""39815ababe97d7acc107""]","[""39815ababe97d7acc107""]",1,1,8.2,,26.566666666666663,,same_compound_condition_different,relaxed_paired,True
8da48ccc91cc64ca32ce,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
a5274a58d3f0cf0e3f93,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
fa5e68d3df41aa25b412,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
9e9562f9c43965929037,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
ba542fa006de647736ee,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
ce5a104959c6fc81d2d8,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
a4e2c931c64f6a0d8ae7,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
50fafc1be50cac26b89a,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
308c85f95609fbc8e81a,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
adfdf7af00470db397a5,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
0fae3a2e89d43a631488,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
a70b91bd9e118f9d5379,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
d0496a49f7fd23f198b4,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
0330b260cef4af9eee75,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
a298430505de328e9188,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
f5e17af096e8f118e1e5,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
e5dda09fde0b09fe9260,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
b361a3e9c41d8920fc72,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
67afef1bb6672f76770c,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
a06aa3502d2075de7357,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
148063cfb761d9e77693,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
b63870a0c28bf9e15921,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
32422b9dfef9d069d315,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
fe8cadf409a31731dc9b,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
e43aa137d4ce215b2694,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
6956bd5a7d4928c77687,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
fcd3b9f8704b9cc803b6,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
eb514154432d8b0c05b4,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
7beaa11263fd8eb7800a,25g,[],[],0,0,,,,,"[""92212e7e2eb760820a7b""]","[""92212e7e2eb760820a7b""]",1,1,6.141666666666667,,14.508333333333333,,same_compound_condition_different,relaxed_paired,True
17e4d7c5f1bfe3ac4726,25g,[],[],0,0,,,,,"[""60b7eed7a46a03b366b2""]",[],1,0,,,,,same_compound_condition_different,relaxed_paired,True
d02eb8099f0c243cafa7,25g,[],[],0,0,,,,,"[""f96cee9775323fbf1d8b""]","[""f96cee9775323fbf1d8b""]",1,1,15.608333333333333,,41.50833333333333,,same_compound_condition_different,relaxed_paired,True
6c998b4ad99c3f47dfe4,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
96487a04d932bc1d2a3f,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
c352124342f2d80b8c35,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
81853936cfb61b7e96a5,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
3c94a271eb872a9ba1fc,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
29a76f0fa9121d5b9367,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
f38e3eedf502c14f5878,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
84542553a0bacc6c5212,25g,[],[],0,0,,,,,"[""ba886a8f0a4af3f92d70""]","[""ba886a8f0a4af3f92d70""]",1,1,4.2,,7.141666666666667,,same_compound_condition_different,relaxed_paired,True
b97a3e6b48e855e6b598,25g,[],[],0,0,,,,,"[""0f23bd97c7614a46ee0d""]","[""0f23bd97c7614a46ee0d""]",1,1,4.75,,8.691666666666666,,same_compound_condition_different,relaxed_paired,True
1281c48bc275aeddf6b8,25g,[],[],0,0,,,,,"[""18493dd4e68cac01205f""]",[],1,0,,,,,same_compound_condition_different,relaxed_paired,True
30c362c14d99ddf834d9,25g,[],[],0,0,,,,,"[""47f2e980caaa77baa535""]","[""47f2e980caaa77baa535""]",1,1,10.966666666666669,,17.4,,same_compound_condition_different,relaxed_paired,True
1f36531025007290ee2a,25g,[],[],0,0,,,,,"[""2d11f1fe488a0c917ffe""]","[""2d11f1fe488a0c917ffe""]",1,1,19.258333333333333,,33.61666666666667,,same_compound_condition_different,relaxed_paired,True
6c3982b4c64da2a42cff,25g,[],[],0,0,,,,,"[""933e17d426dc7efc96b5""]","[""933e17d426dc7efc96b5""]",1,1,3.933333333333333,,11.191666666666666,,same_compound_condition_different,relaxed_paired,True
917c18a6904e2edae8af,25g,[],[],0,0,,,,,"[""086c54fea97e433c7cd8""]",[],1,0,,,,,same_compound_condition_different,relaxed_paired,True
78584e387fdab3c21204,25g,[],[],0,0,,,,,"[""981a11d7d65c8e5597f9""]","[""981a11d7d65c8e5597f9""]",1,1,4.741666666666666,,13.508333333333333,,same_compound_condition_different,relaxed_paired,True
278603b410c95702cb79,25g,[],[],0,0,,,,,"[""b324251a07260af49364""]","[""b324251a07260af49364""]",1,1,5.1,,16.208333333333332,,same_compound_condition_different,relaxed_paired,True
4c91ef997b48e76d5592,25g,[],[],0,0,,,,,"[""0c06011beeb8325569a8""]","[""0c06011beeb8325569a8""]",1,1,7.816666666666666,,20.95,,same_compound_condition_different,relaxed_paired,True
3fd6023191d5e7af29f1,25g,[],[],0,0,,,,,"[""690924276beda2d5e719""]",[],1,0,,,,,same_compound_condition_different,relaxed_paired,True
e5b272fb04f203bb5816,25g,[],[],0,0,,,,,"[""b7cbf8a3f54b6d586198""]",[],1,0,,,,,same_compound_condition_different,relaxed_paired,True
d4ec9de6a7e30b6b8a7b,25g,[],[],0,0,,,,,"[""2a0989455ef87177be63""]","[""2a0989455ef87177be63""]",1,1,4.016666666666667,,8.333333333333334,,same_compound_condition_different,relaxed_paired,True
f39fd3d87ccc86474a4f,25g,[],[],0,0,,,,,"[""038c2ece456c59cf6285""]","[""038c2ece456c59cf6285""]",1,1,4.55,,9.325,,same_compound_condition_different,relaxed_paired,True
e44e323602e173f8895c,25g,[],[],0,0,,,,,"[""0ac26ae17436d491f432""]","[""0ac26ae17436d491f432""]",1,1,4.85,,10.833333333333334,,same_compound_condition_different,relaxed_paired,True
8097db6e24570d791c2a,25g,[],[],0,0,,,,,"[""87ada91b7803cfd9f767""]","[""87ada91b7803cfd9f767""]",1,1,5.166666666666667,,14.691666666666666,,same_compound_condition_different,relaxed_paired,True
fe8ad13d94ee1da30b58,25g,[],[],0,0,,,,,"[""b3f456e3c4a350277eaa""]","[""b3f456e3c4a350277eaa""]",1,1,9.116666666666667,,19.408333333333335,,same_compound_condition_different,relaxed_paired,True
ff647c7518ca5e176370,25g,[],[],0,0,,,,,"[""752c884154a739045315""]","[""752c884154a739045315""]",1,1,14.475,,28.083333333333332,,same_compound_condition_different,relaxed_paired,True
f82dabcdc564d45e40f8,25g,[],[],0,0,,,,,"[""6700854991c876090fca""]","[""6700854991c876090fca""]",1,1,4.333333333333333,,6.575,,same_compound_condition_different,relaxed_paired,True
43e4411ef429ef65e1af,25g,[],[],0,0,,,,,"[""618acf9d7f5c9ed075eb""]","[""618acf9d7f5c9ed075eb""]",1,1,4.441666666666666,,6.791666666666667,,same_compound_condition_different,relaxed_paired,True
978b46204d8cbdb3fd85,25g,[],[],0,0,,,,,"[""8590e2327b8ea7b7c98d""]","[""8590e2327b8ea7b7c98d""]",1,1,4.508333333333334,,7.225,,same_compound_condition_different,relaxed_paired,True
49043a280b8e5800e987,25g,[],[],0,0,,,,,"[""ca7dae83bccf2ecdcbc3""]","[""ca7dae83bccf2ecdcbc3""]",1,1,4.841666666666667,,8.091666666666667,,same_compound_condition_different,relaxed_paired,True
fc65f667c1765345d720,25g,[],[],0,0,,,,,"[""44a463059299cc1ea6e7""]","[""44a463059299cc1ea6e7""]",1,1,4.925,,8.466666666666667,,same_compound_condition_different,relaxed_paired,True
6fae73851dfb88fca436,25g,[],[],0,0,,,,,"[""9fbe1ff1f15a0511c54c""]",[],1,0,,,,,same_compound_condition_different,relaxed_paired,True
b08be81dd198aec3424c,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
65457bd44c1b5b7e10f1,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
56868df74e648402db36,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
6d4a2e2deb2d0a83321c,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
b64cd3cdc230bee535cc,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
e7bd5b88abdf228807a4,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
8020ab1644ce2e695c4f,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
e108208f98006381b05d,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
8e8910330b0b2dd08bef,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
b6ae7b5d128d8cc0f118,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
aea2da371ad43babb78d,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
d50d2170a2cc4587a2b3,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
4f45e3c652cf2e8ff904,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
731b59f58625f7180e87,25g,[],[],0,0,,,,,"[""ca7faa605430c91c04cc""]","[""ca7faa605430c91c04cc""]",1,1,4.45,,7.483333333333333,,same_compound_condition_different,relaxed_paired,True
078fe54a23eadda27aa7,25g,[],[],0,0,,,,,"[""0b540a11a900ffa66fb2""]",[],1,0,,,,,same_compound_condition_different,relaxed_paired,True
9cd51ee1f8f3754b1b07,25g,[],[],0,0,,,,,"[""c64e23f51d1eb902808a""]","[""c64e23f51d1eb902808a""]",1,1,5.875,,9.608333333333333,,same_compound_condition_different,relaxed_paired,True
41df2f1f9ddad2bc67a7,25g,[],[],0,0,,,,,"[""49bf28215b10617f0914""]","[""49bf28215b10617f0914""]",1,1,7.833333333333333,,13.025,,same_compound_condition_different,relaxed_paired,True
aca70a7c559b4d68e5a3,25g,[],[],0,0,,,,,"[""e5e2c9dac97e9132f66f""]","[""e5e2c9dac97e9132f66f""]",1,1,11.108333333333333,,18.333333333333332,,same_compound_condition_different,relaxed_paired,True
c566acd79319547c8df3,25g,[],[],0,0,,,,,"[""80762b40f399bb68342a""]","[""80762b40f399bb68342a""]",1,1,16.725,,27.066666666666663,,same_compound_condition_different,relaxed_paired,True
d38942fdfcfeab48456c,25g,[],[],0,0,,,,,"[""105457e008d11073c7b7""]","[""105457e008d11073c7b7""]",1,1,29.416666666666668,,46.55833333333333,,same_compound_condition_different,relaxed_paired,True
cfcd7dbd8878dfa5726b,25g,[],[],0,0,,,,,"[""7f4bd7d11e89fe0d1d41""]","[""7f4bd7d11e89fe0d1d41""]",1,1,4.4,,7.591666666666667,,same_compound_condition_different,relaxed_paired,True
fa86be296824a32513bf,25g,[],[],0,0,,,,,"[""012eaae5f2b970f3c3b0""]","[""012eaae5f2b970f3c3b0""]",1,1,4.816666666666666,,8.366666666666667,,same_compound_condition_different,relaxed_paired,True
68d3e9c2b1acf75c6630,25g,[],[],0,0,,,,,"[""c07cad74d1b6b267169e""]","[""c07cad74d1b6b267169e""]",1,1,5.666666666666667,,10.041666666666666,,same_compound_condition_different,relaxed_paired,True
0af769fe481b9f9076c1,25g,[],[],0,0,,,,,"[""5b6a80940f1ca350acd7""]","[""5b6a80940f1ca350acd7""]",1,1,6.441666666666666,,12.008333333333333,,same_compound_condition_different,relaxed_paired,True
c5051b891d9f8cee935a,25g,[],[],0,0,,,,,"[""6e5503e468bce208f798""]","[""6e5503e468bce208f798""]",1,1,6.841666666666667,,13.925,,same_compound_condition_different,relaxed_paired,True
17314dc24c8932aac22d,25g,[],[],0,0,,,,,"[""b02cec6868294241a59c""]","[""b02cec6868294241a59c""]",1,1,6.833333333333333,,15.483333333333333,,same_compound_condition_different,relaxed_paired,True
cc6600640943599e063f,25g,[],[],0,0,,,,,"[""396f2396757216491f57""]","[""396f2396757216491f57""]",1,1,7.041666666666667,,18.175,,same_compound_condition_different,relaxed_paired,True
5795fbf644193e3e9faa,25g,[],[],0,0,,,,,"[""05c8505e4d426d98848d""]","[""05c8505e4d426d98848d""]",1,1,4.266666666666667,,7.05,,same_compound_condition_different,relaxed_paired,True
2c304287e73957b3d37d,25g,[],[],0,0,,,,,"[""92c638a8f018cf640203""]",[],1,0,,,,,same_compound_condition_different,relaxed_paired,True
5b425ca2d970c0f6b8c5,25g,[],[],0,0,,,,,"[""b621ae038eb99991ffec""]","[""b621ae038eb99991ffec""]",1,1,4.666666666666667,,6.9,,same_compound_condition_different,relaxed_paired,True
64174d7a1f001186ef8f,25g,[],[],0,0,,,,,"[""05ff5d72a0d762ce356d""]","[""05ff5d72a0d762ce356d""]",1,1,4.883333333333334,,7.825,,same_compound_condition_different,relaxed_paired,True
b2ba7e09e89de6c07022,25g,[],[],0,0,,,,,"[""191489f2b083dd2ac770""]","[""191489f2b083dd2ac770""]",1,1,5.108333333333333,,8.058333333333334,,same_compound_condition_different,relaxed_paired,True
261c92e7f50799e6e63c,25g,[],[],0,0,,,,,"[""39f3c918764f1f7fd0fc""]","[""39f3c918764f1f7fd0fc""]",1,1,5.15,,8.091666666666667,,same_compound_condition_different,relaxed_paired,True
521e34c3d9f569a595ff,25g,[],[],0,0,,,,,"[""f37de2f0cc3c15b74762""]","[""f37de2f0cc3c15b74762""]",1,1,5.441666666666666,,7.95,,same_compound_condition_different,relaxed_paired,True
8867318897ccc6323467,25g,[],[],0,0,,,,,"[""0120f093f01a659610ef""]","[""0120f093f01a659610ef""]",1,1,4.1,,7.233333333333333,,same_compound_condition_different,relaxed_paired,True
426a0d4d0d6972a92059,25g,[],[],0,0,,,,,"[""088a6943966c83ddf812""]","[""088a6943966c83ddf812""]",1,1,4.558333333333334,,8.041666666666666,,same_compound_condition_different,relaxed_paired,True
f57a62c842dca61c4f97,25g,[],[],0,0,,,,,"[""d911a948651c335a0258""]","[""d911a948651c335a0258""]",1,1,4.766666666666667,,8.65,,same_compound_condition_different,relaxed_paired,True
2dbf678be0fce63f9462,25g,[],[],0,0,,,,,"[""d415596f22ad889a6d7b""]","[""d415596f22ad889a6d7b""]",1,1,5.208333333333333,,11.108333333333333,,same_compound_condition_different,relaxed_paired,True
4e0262f67007ef2c8d52,25g,[],[],0,0,,,,,"[""04c495d5b53e3b1bceb7""]","[""04c495d5b53e3b1bceb7""]",1,1,7.925,,14.65,,same_compound_condition_different,relaxed_paired,True
59d397039b86ac1daca8,25g,[],[],0,0,,,,,"[""c023e9fab656fe2ce6a6""]","[""c023e9fab656fe2ce6a6""]",1,1,12.325,,22.791666666666668,,same_compound_condition_different,relaxed_paired,True
0d750bdf31cc828f10ca,25g,[],[],0,0,,,,,"[""68a01853008546de06a1""]","[""68a01853008546de06a1""]",1,1,23.616666666666667,,46.38333333333333,,same_compound_condition_different,relaxed_paired,True
1c750912dea6167ad9b7,25g,[],[],0,0,,,,,"[""4c15c048e4f33116df8d""]","[""4c15c048e4f33116df8d""]",1,1,4.308333333333334,,7.441666666666666,,same_compound_condition_different,relaxed_paired,True
c0dee8aa40031975857c,25g,[],[],0,0,,,,,"[""e843cbbc8c57875e9b80""]","[""e843cbbc8c57875e9b80""]",1,1,4.991666666666666,,8.683333333333334,,same_compound_condition_different,relaxed_paired,True
4e56b6000bb346b5f126,25g,[],[],0,0,,,,,"[""751b439cc6f7eaa3bdc8""]","[""751b439cc6f7eaa3bdc8""]",1,1,5.083333333333333,,9.216666666666669,,same_compound_condition_different,relaxed_paired,True
c11997f2b5c6deed90cb,25g,[],[],0,0,,,,,"[""60b2d87cf24b037a7193""]","[""60b2d87cf24b037a7193""]",1,1,5.608333333333333,,10.766666666666667,,same_compound_condition_different,relaxed_paired,True
28c197a72ef54addca85,25g,[],[],0,0,,,,,"[""53d14fe6b27f5c325b09""]",[],1,0,,,,,same_compound_condition_different,relaxed_paired,True
66d90c1d1af78bba89d5,25g,[],[],0,0,,,,,"[""da4ade272ce8100d5b06""]","[""da4ade272ce8100d5b06""]",1,1,9.2,,16.4,,same_compound_condition_different,relaxed_paired,True
f0ea5992144e54ec592a,25g,[],[],0,0,,,,,"[""5ff3e81c102706da6a30""]",[],1,0,,,,,same_compound_condition_different,relaxed_paired,True
09e26fd89644d25719fd,25g,[],[],0,0,,,,,"[""63d2727ce64d04ca8aa4""]","[""63d2727ce64d04ca8aa4""]",1,1,4.3,,8.191666666666666,,same_compound_condition_different,relaxed_paired,True
e65cc3286768500fe79a,25g,[],[],0,0,,,,,"[""31326c5d365d317999bb""]","[""31326c5d365d317999bb""]",1,1,4.3,,9.383333333333333,,same_compound_condition_different,relaxed_paired,True
a83028a9dd75cb6b37a7,25g,[],[],0,0,,,,,"[""c45a62392f6a5694efe6""]",[],1,0,,,,,same_compound_condition_different,relaxed_paired,True
41877fc6a8b0ba41f35e,25g,[],[],0,0,,,,,"[""2556657c3d3d8341ce74""]","[""2556657c3d3d8341ce74""]",1,1,4.875,,11.766666666666667,,same_compound_condition_different,relaxed_paired,True
69c20ca75d3002578673,25g,[],[],0,0,,,,,"[""66dd2595492388b84b77""]","[""66dd2595492388b84b77""]",1,1,5.091666666666667,,11.45,,same_compound_condition_different,relaxed_paired,True
eb4e491949246f5131fb,25g,[],[],0,0,,,,,"[""34a9b815565879eeb8c1""]",[],1,0,,,,,same_compound_condition_different,relaxed_paired,True
24a97cd5f864bed6d3c3,25g,[],[],0,0,,,,,"[""1a3f48c2d3cc33a207b7""]","[""1a3f48c2d3cc33a207b7""]",1,1,5.15,,11.741666666666667,,same_compound_condition_different,relaxed_paired,True
a79063764818124abd24,25g,[],[],0,0,,,,,"[""747280711df386cbbc09""]","[""747280711df386cbbc09""]",1,1,4.35,,7.508333333333334,,same_compound_condition_different,relaxed_paired,True
40237e4553a8e4aebf25,25g,[],[],0,0,,,,,"[""f328cb4a0ebf229b9fe4""]","[""f328cb4a0ebf229b9fe4""]",1,1,4.491666666666666,,7.758333333333334,,same_compound_condition_different,relaxed_paired,True
ad9c20db94f8f8095ca0,25g,[],[],0,0,,,,,"[""216d3a0a0932cff106a6""]","[""216d3a0a0932cff106a6""]",1,1,4.633333333333334,,8.233333333333333,,same_compound_condition_different,relaxed_paired,True
7f1c75b216e3d24b7ec2,25g,[],[],0,0,,,,,"[""19904930b0fa12eccf23""]","[""19904930b0fa12eccf23""]",1,1,4.716666666666667,,9.083333333333334,,same_compound_condition_different,relaxed_paired,True
7a2902325d54e5c68fe5,25g,[],[],0,0,,,,,"[""5b2c1366fbc2e7f7fa49""]",[],1,0,,,,,same_compound_condition_different,relaxed_paired,True
1ce1416b8f77c01b230b,25g,[],[],0,0,,,,,"[""eac4c18cd654841de896""]","[""eac4c18cd654841de896""]",1,1,5.016666666666667,,11.541666666666666,,same_compound_condition_different,relaxed_paired,True
84e181caaa3c4c55f141,25g,[],[],0,0,,,,,"[""206b2cd651e4b3a5a841""]","[""206b2cd651e4b3a5a841""]",1,1,5.091666666666667,,14.058333333333334,,same_compound_condition_different,relaxed_paired,True
85be6ad364dee19d2c56,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
5463b83c37b0bfbc789c,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
b06cd84a000d9cd87002,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
761e675592e3a2067c75,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
bc12a25f1a22d816c277,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
f9b1d6eaa166fb233e1e,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
09c9551b7568602f1f84,25g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
3311ca70c1d6cd5b1e09,25g,[],[],0,0,,,,,"[""c3070604fe243a9e8bc9""]","[""c3070604fe243a9e8bc9""]",1,1,3.433333333333333,,8.891666666666667,,same_compound_condition_different,relaxed_paired,True
f29b74ebe526abe522f6,25g,[],[],0,0,,,,,"[""ef3f1cc179493a050c5c""]","[""ef3f1cc179493a050c5c""]",1,1,3.425,,8.5,,same_compound_condition_different,relaxed_paired,True
185cd08977c202e4dd26,25g,[],[],0,0,,,,,"[""5d11af6ff834c7706e64""]","[""5d11af6ff834c7706e64""]",1,1,3.525,,9.166666666666666,,same_compound_condition_different,relaxed_paired,True
