column,protocol,seed,budget,actual_budget,method,V1_r2,V1_rmse,V1_mae,V2_r2,V2_rmse,V2_mae,combined_normalized_rmse,all_outputs_finite,normalized_rmse
40g,row,536279090,30,30,local_identity_shrinkage,0.7951553367619191,27.814710267772927,15.982502936066465,0.850380452786271,32.6457390977257,19.04946305699601,2.879583090230731,True,2.7802933748250815
40g,row,536279090,30,30,target_head_only,-0.048166667114004635,62.91835881290363,37.865169773584896,-0.13528228583849033,89.92579131199706,58.43421312264151,6.89373947471991,True,6.789261477643182
40g,row,536279090,30,30,conditional_EA,0.8246370941499965,25.73540932765869,14.992775178673403,0.859337084450955,31.653529656046555,18.433052121607957,2.696647029378879,True,2.6174933448151783
40g,row,536279090,30,30,additive_EA_control,0.8148841052812305,26.441377023698028,15.48698718076378,0.8427380406897143,33.46911112509542,19.23171235787935,2.7923596781044604,True,2.7187570925358377
40g,row,536279090,30,30,conditional_policy,0.8246370941499965,25.73540932765869,14.992775178673403,0.859337084450955,31.653529656046555,18.433052121607957,2.696647029378879,True,2.6174933448151783
40g,row,536279090,30,30,additive_policy,0.8148841052812305,26.441377023698028,15.48698718076378,0.8427380406897143,33.46911112509542,19.23171235787935,2.7923596781044604,True,2.7187570925358377
40g,row,536279090,50,50,scale_only,0.7439268875369814,31.098840977914552,22.349210571428586,0.7810236710910321,39.49398189223694,29.1289754081336,3.287221198228573,True,3.2016754262274474
40g,row,536279090,50,50,affine,0.8131839433222954,26.56252241591365,15.168823002197403,0.8583024208286751,31.76973210515107,18.982835812641863,2.7630606042073067,True,2.6735914554511173
40g,row,536279090,50,50,local_identity_shrinkage,0.8131839400747725,26.562522646788874,15.16882318888285,0.8583024204761829,31.769732144666865,18.98283581035249,2.7630606229598627,True,2.673591471330186
40g,row,536279090,50,50,target_head_only,-0.048018829660706475,62.91392153292035,38.305384490566034,-0.13610882455143858,89.95852045137036,58.916517018867935,6.894239429314205,True,6.789997830238305
40g,row,536279090,50,50,conditional_EA,0.845255783119202,24.175163907072676,13.107073800231362,0.8643703430468186,31.08205102396309,18.604181629391242,2.564262284130657,True,2.5007150009071064
40g,row,536279090,50,50,additive_EA_control,0.8233701548742538,25.8282069521392,15.053992534121333,0.8458156587634259,33.13999756513861,18.95591497054834,2.738022005839783,True,2.6696128260836876
40g,row,536279090,50,50,conditional_policy,0.845255783119202,24.175163907072676,13.107073800231362,0.8643703430468186,31.08205102396309,18.604181629391242,2.564262284130657,True,2.5007150009071064
40g,row,536279090,50,50,additive_policy,0.8233701548742538,25.8282069521392,15.053992534121333,0.8458156587634259,33.13999756513861,18.95591497054834,2.738022005839783,True,2.6696128260836876
40g,row,536279090,70,70,scale_only,0.743839306254452,31.104158684849764,22.364404046702717,0.7839484694765971,39.22934085341828,28.400349167631273,3.281490978025271,True,3.1937821841453347
40g,row,536279090,70,70,affine,0.8052620785307165,27.119862210705296,16.310758523892297,0.8579246052752952,31.81205854613593,18.871552104447883,2.8072493958055964,True,2.7102735923199193
40g,row,536279090,70,70,local_identity_shrinkage,0.8052620765029973,27.119862351898814,16.310758594171496,0.857924605072275,31.812058568865034,18.871552093729804,2.807249407288285,True,2.7102736019861906
40g,row,536279090,70,70,target_head_only,-0.04233810941370675,62.74317936399978,37.752410363207545,-0.12926075495249134,89.68699129577013,58.03001167924528,6.874837791604681,True,6.770718563598026
40g,row,536279090,70,70,conditional_EA,0.8471540575921945,24.026425860846306,13.402170244541473,0.8656472463400375,30.935391988112304,18.669648085661315,2.5495313948532226,True,2.4867156157246217
40g,row,536279090,70,70,additive_EA_control,0.8227087048205304,25.876522978450794,15.648036977531367,0.8496808424363407,32.7219746594754,18.93696221361557,2.731962601819405,True,2.6596776496690127
40g,row,536279090,70,70,conditional_policy,0.8471540575921945,24.026425860846306,13.402170244541473,0.8656472463400375,30.935391988112304,18.669648085661315,2.5495313948532226,True,2.4867156157246217
40g,row,536279090,70,70,additive_policy,0.8227087048205304,25.876522978450794,15.648036977531367,0.8496808424363407,32.7219746594754,18.93696221361557,2.731962601819405,True,2.6596776496690127
40g,row,536279090,100,100,scale_only,0.7328720729409892,31.763025299875835,23.839918973143746,0.7730560999134892,40.206067220432395,30.720706976981987,3.3543766384899856,True,3.265967689169231
40g,row,536279090,100,100,affine,0.8157358118417705,26.380479342029634,15.427441577273473,0.855144111856161,32.12183996102904,19.30138424777477,2.7568844708690485,True,2.672991003625411
40g,row,536279090,100,100,local_identity_shrinkage,0.7919704395770288,28.03010594244253,17.927305517549108,0.8464404265868888,33.072786391215864,19.837778814453422,2.9057115112385015,True,2.8072429212513743
40g,row,536279090,100,100,target_head_only,-0.03647505197310741,62.56646816742766,37.52607875943397,-0.12534596674666498,89.53139818069258,57.864756981132075,6.857924403948585,True,6.7546662942372215
40g,row,536279090,100,100,conditional_EA,0.8538124270529686,23.497271850387225,13.724895765354367,0.8647096815756219,31.043143814450044,19.352722910794128,2.51207475377389,True,2.4564896203166318
40g,row,536279090,100,100,additive_EA_control,0.8278726757707481,25.49688483377145,16.15324321171551,0.8478109586146519,32.92486691161293,19.913215579538644,2.7078270947660017,True,2.6418981009755704
40g,row,536279090,100,100,conditional_policy,0.8538124270529686,23.497271850387225,13.724895765354367,0.8647096815756219,31.043143814450044,19.352722910794128,2.51207475377389,True,2.4564896203166318
40g,row,536279090,100,100,additive_policy,0.8278726757707481,25.49688483377145,16.15324321171551,0.8478109586146519,32.92486691161293,19.913215579538644,2.7078270947660017,True,2.6418981009755704
40g,row,769539383,30,30,scale_only,0.807302944229944,32.608588200582936,22.640013554296754,0.8863376500161264,36.133533265658144,26.51553366842171,3.329972178852686,True,3.1929614666240522
40g,row,769539383,30,30,affine,0.8434790899673702,29.38871781539513,18.541248507810206,0.9285857900876384,28.64141255298605,18.177398175911282,2.922721892211055,True,2.7556315970297067
40g,row,769539383,30,30,local_identity_shrinkage,0.8434790838727652,29.388718387563493,18.541248679845626,0.92858579012251,28.641412545993255,18.1773982364505,2.922721938409535,True,2.7556316331188917
40g,row,769539383,30,30,target_head_only,-0.07470845325834552,77.00869949519866,51.131404962264156,-0.13734240902619832,114.30039513044922,77.68081620754717,8.545829964605462,True,8.441438655078503
40g,row,769539383,30,30,conditional_EA,0.8559459768312081,28.19402968503107,18.370745232274807,0.9306505009039402,28.224338972875028,20.066837800025677,2.8182317597908337,True,2.6668517108634635
40g,row,769539383,30,30,additive_EA_control,0.8352638981426709,30.150106412262208,20.834471591936605,0.9199722287055068,30.31953079956011,20.848710874318453,3.0164175896916294,True,2.8561367695806066
40g,row,769539383,30,30,conditional_policy,0.8559459768312081,28.19402968503107,18.370745232274807,0.9306505009039402,28.224338972875028,20.066837800025677,2.8182317597908337,True,2.6668517108634635
40g,row,769539383,30,30,additive_policy,0.8352638981426709,30.150106412262208,20.834471591936605,0.9199722287055068,30.31953079956011,20.848710874318453,3.0164175896916294,True,2.8561367695806066
40g,row,769539383,50,50,scale_only,0.8237196134773402,31.188641170904827,23.7203777831603,0.8855419275042964,36.25979371745435,27.54708015556404,3.221318231715645,True,3.106786267619328
40g,row,769539383,50,50,affine,0.8617298424898456,27.622226716618705,18.254308506173146,0.9282114805436553,28.716374825014974,18.065412801147414,2.7820161504403,True,2.64587117068884
40g,row,769539383,50,50,local_identity_shrinkage,0.8617298400087037,27.62222696444755,18.25430852661333,0.9282114807126505,28.716374791214818,18.06541280770752,2.7820161695808903,True,2.6458711853634727
40g,row,769539383,50,50,target_head_only,-0.07431557433683089,76.99462225392841,51.1598889481132,-0.13733941799305138,114.3002448342444,77.77627891509434,8.544804560791173,True,8.440540716054157
40g,row,769539383,50,50,conditional_EA,0.8806817313935749,25.659484560066925,17.365030982425978,0.9330275924594873,27.736398650228466,18.73506111434439,2.605844308235474,True,2.490847792850688
40g,row,769539383,50,50,additive_EA_control,0.8643512398359374,27.3591355463088,19.346923302062777,0.9273476972521275,28.888620720534558,18.390691644759954,2.7644750554631896,True,2.634533913710158
40g,row,769539383,50,50,conditional_policy,0.8806817313935749,25.659484560066925,17.365030982425978,0.9330275924594873,27.736398650228466,18.73506111434439,2.605844308235474,True,2.490847792850688
40g,row,769539383,50,50,additive_policy,0.8643512398359374,27.3591355463088,19.346923302062777,0.9273476972521275,28.888620720534558,18.390691644759954,2.7644750554631896,True,2.634533913710158
40g,row,769539383,70,70,scale_only,0.8234549598002776,31.212044491618133,23.657812046112962,0.886405888014991,36.122685125594366,26.848965636092622,3.220163393763051,True,3.1040070616634132
40g,row,769539383,70,70,affine,0.8617957075881086,27.615646998252835,18.605597545040872,0.928169385656181,28.724792852187665,18.068281594447043,2.7816582225895634,True,2.6457154692100358
40g,row,769539383,70,70,local_identity_shrinkage,0.8617957060995003,27.6156471469779,18.60559766215634,0.9281693858361151,28.724792816210186,18.06828160505734,2.7816582337610702,True,2.645715477528368
40g,row,769539383,70,70,target_head_only,-0.07545340545881252,77.03538480787617,51.060760547169814,-0.13804812734821303,114.33585119599273,77.65653158490566,8.548683870631324,True,8.444234687814044
40g,row,769539383,70,70,conditional_EA,0.8800790190886619,25.72420979654607,17.468311285990787,0.9323019526419166,27.886254477419264,18.85272842005956,2.614064401161711,True,2.4996156096204154
40g,row,769539383,70,70,additive_EA_control,0.8655408093021382,27.23890864996175,19.149140417538273,0.9234241761789096,29.658416100317506,19.825478089945253,2.7706770867178387,True,2.6508465938837222
40g,row,769539383,70,70,conditional_policy,0.8800790190886619,25.72420979654607,17.468311285990787,0.9323019526419166,27.886254477419264,18.85272842005956,2.614064401161711,True,2.4996156096204154
40g,row,769539383,70,70,additive_policy,0.8655408093021382,27.23890864996175,19.149140417538273,0.9234241761789096,29.658416100317506,19.825478089945253,2.7706770867178387,True,2.6508465938837222
40g,row,769539383,100,100,scale_only,0.8245376301635785,31.116192681609846,24.279105573097283,0.8846436172699776,36.40180590691681,27.967122738573092,3.2187736167459735,True,3.106605843985732
40g,row,769539383,100,100,affine,0.8568697527555477,28.103484296753184,19.976699010126506,0.9272939630508796,28.899301868842493,18.1388442692133,2.8241761218864245,True,2.682098405468479
40g,row,769539383,100,100,local_identity_shrinkage,0.8568697529782701,28.103484274887524,19.976699023902942,0.9272939630979844,28.89930185948088,18.138844283113492,2.82417611994889,True,2.682098403789846
40g,row,769539383,100,100,target_head_only,-0.0748654421807553,77.0143238444113,50.96539616981132,-0.1382442357617637,114.34570194658282,77.63151297169811,8.547410522073047,True,8.44320464537498
40g,row,769539383,100,100,conditional_EA,0.8772696793327829,26.02378074092223,18.48551673432224,0.9310687392082976,28.139101504898456,18.77284836533352,2.643024040664625,True,2.5264886065982965
40g,row,769539383,100,100,additive_EA_control,0.856402264699326,28.14934229394447,20.604696491175485,0.9222117708451201,29.89228109355874,20.163565885484257,2.847750506094539,True,2.7158912261292674
40g,row,769539383,100,100,conditional_policy,0.8772696793327829,26.02378074092223,18.48551673432224,0.9310687392082976,28.139101504898456,18.77284836533352,2.643024040664625,True,2.5264886065982965
40g,row,769539383,100,100,additive_policy,0.856402264699326,28.14934229394447,20.604696491175485,0.9222117708451201,29.89228109355874,20.163565885484257,2.847750506094539,True,2.7158912261292674
40g,row,1362771960,30,30,scale_only,0.6629856239446276,48.004139535558245,26.35174071152814,0.6453488507497841,66.0517181079829,34.99088819186845,5.195906277719914,True,5.100372619526722
40g,row,1362771960,30,30,affine,0.6297901506747456,50.3127968826409,28.19888990566894,0.5768958836928455,72.14513630607347,39.41859093498475,5.518550014363446,True,5.43638046470296
40g,row,1362771960,30,30,local_identity_shrinkage,0.6926913279028266,45.839712375267666,25.630651793815804,0.8282186914255523,45.96967002785642,25.802830522370897,4.583631238927064,True,4.338452558973351
40g,row,1362771960,30,30,target_head_only,-0.1593771480566899,89.03624665566781,56.1222176226415,-0.24832296984484148,123.92157198072026,83.79825486792454,9.672015198847983,True,9.503871814854008
40g,row,1362771960,30,30,conditional_EA,0.7305289285274886,42.92502438595944,23.365848753721966,0.834607636036887,45.106710905218826,25.22632867971534,4.33291525346154,True,4.126663292974978
40g,row,1362771960,30,30,additive_EA_control,0.7069408256619691,44.76433496084036,24.13882457224711,0.8280399424080774,45.99358094385933,25.83258742489259,4.497699587692954,True,4.270958658895435
40g,row,1362771960,30,30,conditional_policy,0.7305289285274886,42.92502438595944,23.365848753721966,0.834607636036887,45.106710905218826,25.22632867971534,4.33291525346154,True,4.126663292974978
40g,row,1362771960,30,30,additive_policy,0.7069408256619691,44.76433496084036,24.13882457224711,0.8280399424080774,45.99358094385933,25.83258742489259,4.497699587692954,True,4.270958658895435
40g,row,1362771960,50,50,scale_only,0.6742263920642315,47.19678596455668,26.13958007125927,0.701848857068919,60.562204069122025,32.457118696739364,5.003384709697684,True,4.878411479710794
40g,row,1362771960,50,50,affine,0.6536999135043875,48.66097158287187,27.14125999475182,0.6616788583824175,64.51311345694194,35.345753588908224,5.207697481338388,True,5.09419901166212
40g,row,1362771960,50,50,local_identity_shrinkage,0.6801853282022503,46.76314029307028,26.015481857094198,0.774634891502608,52.653442682254,27.95425025526004,4.7930705205999535,True,4.604922110751367
40g,row,1362771960,50,50,target_head_only,-0.16083788037650737,89.09231865223323,56.07444016037736,-0.2484622327692918,123.92848413392238,83.72665016981134,9.676343595204024,True,9.507644813412348
40g,row,1362771960,50,50,conditional_EA,0.768872978098565,39.7539088538233,21.767081876798585,0.7951108984093832,50.204524957833826,27.060763856244016,4.195565140139409,True,4.083990205992425
40g,row,1362771960,50,50,additive_EA_control,0.7065636141680438,44.79313493205773,24.079841774796947,0.7764096427576546,52.445709849274714,28.299486160216617,4.634523330816318,True,4.473455604942211
40g,row,1362771960,50,50,conditional_policy,0.768872978098565,39.7539088538233,21.767081876798585,0.7951108984093832,50.204524957833826,27.060763856244016,4.195565140139409,True,4.083990205992425
40g,row,1362771960,50,50,additive_policy,0.7065636141680438,44.79313493205773,24.079841774796947,0.7764096427576546,52.445709849274714,28.299486160216617,4.634523330816318,True,4.473455604942211
40g,row,1362771960,70,70,scale_only,0.7341044982028139,42.6392906502851,25.918880055452224,0.769256992647747,53.2779747064981,30.419387576434456,4.486928997778377,True,4.362668945976408
40g,row,1362771960,70,70,affine,0.7687502358617886,39.76446330133211,22.741884274965507,0.795901568865151,50.10756127226957,26.69688578006017,4.1941278632295855,True,4.0816442388338405
40g,row,1362771960,70,70,local_identity_shrinkage,0.7510811489800922,41.255643900346485,23.907175110672323,0.8103813330296458,48.29742509193979,25.853516501689626,4.268375721932128,True,4.119968842058399
40g,row,1362771960,70,70,target_head_only,-0.1397420385930921,88.27907208216705,56.03630692924527,-0.23596201733372402,123.30650698739859,83.70490962264151,9.600652308727485,True,9.436696356370838
40g,row,1362771960,70,70,conditional_EA,0.7944409989978845,37.49062885125913,20.93197072406084,0.822008616724933,46.79321899041951,25.637912592844796,3.943953636448581,True,3.8342788778350743
40g,row,1362771960,70,70,additive_EA_control,0.7696994704286679,39.68276674758936,22.360127116005486,0.8115800534965135,48.14452110112807,26.33216216850705,4.143104231560214,True,4.0154071640864055
40g,row,1362771960,70,70,conditional_policy,0.7944409989978845,37.49062885125913,20.93197072406084,0.822008616724933,46.79321899041951,25.637912592844796,3.943953636448581,True,3.8342788778350743
40g,row,1362771960,70,70,additive_policy,0.7696994704286679,39.68276674758936,22.360127116005486,0.8115800534965135,48.14452110112807,26.33216216850705,4.143104231560214,True,4.0154071640864055
40g,row,1362771960,100,100,scale_only,0.7522946630015193,41.154957534228636,26.16751745211137,0.7782435245806576,52.230187894383306,30.31996477259975,4.349373424411111,True,4.2358937877582985
40g,row,1362771960,100,100,affine,0.7951104725177823,37.429528504522374,21.529742789115723,0.8141789335192291,47.811339052689135,25.571493042912444,3.96285793782399,True,3.8620666200639624
40g,row,1362771960,100,100,local_identity_shrinkage,0.7743459966118206,39.28040865931551,23.179975267932402,0.8217710672981257,46.82443397350106,25.14748841518669,4.0825146129605505,True,3.9488193264738847
40g,row,1362771960,100,100,target_head_only,-0.13501560889535535,88.09583838353532,55.88616600000001,-0.232934315193023,123.15538410184446,83.64451623584905,9.583330080030736,True,9.420369234610689
40g,row,1362771960,100,100,conditional_EA,0.811653994136869,35.886630523798274,20.501868427716524,0.8309173368823896,45.60715407786707,25.089685559178655,3.794067194675838,True,3.6956097950861637
40g,row,1362771960,100,100,additive_EA_control,0.7906694370615062,37.83300141353792,22.09556917268551,0.8220222653718471,46.791424868827434,25.730971213194277,3.9701537762365806,True,3.8559481657509735
40g,row,1362771960,100,100,conditional_policy,0.811653994136869,35.886630523798274,20.501868427716524,0.8309173368823896,45.60715407786707,25.089685559178655,3.794067194675838,True,3.6956097950861637
40g,row,1362771960,100,100,additive_policy,0.7906694370615062,37.83300141353792,22.09556917268551,0.8220222653718471,46.791424868827434,25.730971213194277,3.9701537762365806,True,3.8559481657509735
40g,row,1425370602,30,30,scale_only,0.7201768494131799,32.271556508371354,26.51050089428963,0.7974329290312346,38.35770591064476,30.187470482109287,3.3515887590076687,True,3.2407498943264805
40g,row,1425370602,30,30,affine,0.7966223382809697,27.51247852016731,18.222582183485887,0.8646705034859186,31.351941050916842,20.668505466961683,2.827924497856488,True,2.7208766303527154
40g,row,1425370602,30,30,local_identity_shrinkage,0.7831582529628083,28.40858093438127,20.145646930497364,0.8645154381987009,31.369897985727988,20.233528035712474,2.8987716976682085,True,2.778296864616089
40g,row,1425370602,30,30,target_head_only,-0.07275827077714903,63.187187829727385,40.13685125471699,-0.20731180336260757,93.64356182336122,64.33805881132075,7.008347553285358,True,6.921947310345719
40g,row,1425370602,30,30,conditional_EA,0.8119499714873226,26.455428083439468,16.91823512210147,0.8611450596301543,31.75768736325669,20.768140835413412,2.7545053240095485,True,2.6664212288705533
40g,row,1425370602,30,30,additive_EA_control,0.8062764215677464,26.85154830550935,17.802094944978716,0.8622026501518775,31.636514767500255,19.74678315725969,2.7825320772029056,True,2.6877882256987604
40g,row,1425370602,30,30,conditional_policy,0.7831582502006644,28.408581115316423,20.145647045831623,0.8645154424082016,31.36989749839716,20.233527801990213,2.8987717017451624,True,2.7782968609406313
40g,row,1425370602,30,30,additive_policy,0.7831582502006644,28.408581115316423,20.145647045831623,0.8645154424082016,31.36989749839716,20.233527801990213,2.8987717017451624,True,2.7782968609406313
40g,row,1425370602,50,50,scale_only,0.7299911167345197,31.700573406285,24.917865155363263,0.8100241693826035,37.146455244389166,27.5587873287892,3.280559566370186,True,3.166846990102895
40g,row,1425370602,50,50,affine,0.797110771069731,27.47942160922591,17.784736475807385,0.863366526951119,31.502625814147176,20.868685206132984,2.8285757264583196,True,2.723465508638105
40g,row,1425370602,50,50,local_identity_shrinkage,0.7833197633444599,28.397999172559643,19.162995000125107,0.864044618856164,31.424357126529557,20.29886374246939,2.8990778423260593,True,2.7793191528762895
40g,row,1425370602,50,50,target_head_only,-0.07499344011229536,63.25298111100766,40.15957388679246,-0.2075406369765438,93.65243599294533,64.18733112264151,7.013354596994684,True,6.926398189599674
40g,row,1425370602,50,50,conditional_EA,0.8186051630621711,25.98307532467352,15.922826444698183,0.8642348525783666,31.402364377926382,21.10726941179533,2.710058292395952,True,2.6253973110981605
40g,row,1425370602,50,50,additive_EA_control,0.8066130389466464,26.828209309433287,16.841885084915674,0.8637748688055678,31.45551632500485,20.46827181005493,2.7767433670206705,True,2.680677977893975
40g,row,1425370602,50,50,conditional_policy,0.7833197605199405,28.397999357649667,19.16299512842599,0.864044623620206,31.42435657595569,20.298863517105367,2.899077845381113,True,2.779319147497538
40g,row,1425370602,50,50,additive_policy,0.7833197605199405,28.397999357649667,19.16299512842599,0.864044623620206,31.42435657595569,20.298863517105367,2.899077845381113,True,2.779319147497538
40g,row,1425370602,70,70,scale_only,0.7305047918180193,31.670404867760574,24.39228209836953,0.8107466154719738,37.075757110425364,27.18639354893511,3.2766635315052373,True,3.1627338575523343
40g,row,1425370602,70,70,affine,0.7938098464284886,27.702059173653012,17.96063901894048,0.8642369332770545,31.402123745076416,20.473000353318966,2.8438608324530947,True,2.7344671261026945
40g,row,1425370602,70,70,local_identity_shrinkage,0.7768061431659532,28.82167456114467,19.53673740391586,0.8631110713793365,31.532061365803646,20.261253429728377,2.9347903393564994,True,2.809553011808055
40g,row,1425370602,70,70,target_head_only,-0.07420056841558975,63.22965038757033,40.04674030660377,-0.20621124324175377,93.60087033841943,64.02369889622642,7.010328024308053,True,6.923313991909385
40g,row,1425370602,70,70,conditional_EA,0.8195974890829564,25.91190725404457,15.804111592290457,0.865583196612358,31.246039857012242,20.58892028249677,2.7010605303351825,True,2.616019482720496
40g,row,1425370602,70,70,additive_EA_control,0.8126932954894489,26.403089814088364,16.482832149402416,0.8645989584892054,31.360227411956156,20.31000085043653,2.7416214940662416,True,2.6507386163754805
40g,row,1425370602,70,70,conditional_policy,0.7768061404705828,28.821674735175197,19.536737528573543,0.8631110759505651,31.532060839317445,20.261253220230913,2.9347903421764934,True,2.809553006476685
40g,row,1425370602,70,70,additive_policy,0.7768061404705828,28.821674735175197,19.536737528573543,0.8631110759505651,31.532060839317445,20.261253220230913,2.9347903421764934,True,2.809553006476685
40g,row,1425370602,100,100,scale_only,0.7305288929061327,31.668988686208422,24.474147052570864,0.8087169698666099,37.27403616941863,27.99447450788604,3.280902486518603,True,3.1688107266513965
40g,row,1425370602,100,100,affine,0.7893049468943723,28.003045177578006,18.22361463072911,0.8648076196156087,31.336054099510783,20.358714523461774,2.866102740073362,True,2.751511198760139
40g,row,1425370602,100,100,local_identity_shrinkage,0.7740143406617569,29.001371182604508,19.759783066861644,0.8628889141605655,31.557637704567064,20.308788876743666,2.9495408183197576,True,2.8217510319167287
40g,row,1425370602,100,100,target_head_only,-0.07223084980590988,63.17165294824581,40.04557514622641,-0.20730080298045506,93.6431352072585,64.30068478301887,7.007208656379106,True,6.9209482835559815
40g,row,1425370602,100,100,conditional_EA,0.813766655000435,26.32732977939349,16.22066161510744,0.8648195336060482,31.334673305439942,20.359278406973,2.7351816389052734,True,2.6451365341817112
40g,row,1425370602,100,100,additive_EA_control,0.8091018258282499,26.655017923765758,16.609783101918435,0.8651904554852065,31.29165414716387,20.037517851866827,2.759677414905048,True,2.664591878029279
40g,row,1425370602,100,100,conditional_policy,0.7740143380242419,29.001371351844348,19.75978318536853,0.8628889184422278,31.557637211831008,20.308788792167228,2.949540821521442,True,2.821751027331041
40g,row,1425370602,100,100,additive_policy,0.8091018258282499,26.655017923765758,16.609783101918435,0.8651904554852065,31.29165414716387,20.037517851866827,2.759677414905048,True,2.664591878029279
40g,row,2767143051,30,30,scale_only,0.681925296027681,41.255167596157705,25.57487509653526,0.7735905496245195,47.08166318561731,25.9671955127143,4.241978830316057,True,4.082126868835977
40g,row,2767143051,30,30,affine,0.6879271684974689,40.864084216971506,19.169365488364676,0.7790794433104018,46.50745616231205,23.972382273519642,4.199023294620707,True,4.039452287311605
40g,row,2767143051,30,30,local_identity_shrinkage,0.6879271885942775,40.86408290119262,19.169364342679945,0.7790794909504991,46.50745114779487,23.972372322647,4.199023084057489,True,4.039452047861589
40g,row,2767143051,30,30,target_head_only,-0.10163339793854176,76.77721186615277,47.82925679716981,-0.194518725486446,108.14364464378464,72.73251033962265,8.372279237227279,True,8.235266906973608
40g,row,2767143051,30,30,conditional_EA,0.7028012977033715,39.87835583848087,17.85778213288673,0.7766260878109953,46.76497927234327,23.781469610794947,4.1276299991030445,True,3.9849126618784183
40g,row,2767143051,30,30,additive_EA_control,0.6953097993909289,40.37783539854428,18.51149079730549,0.7672695472353225,47.73436263786892,23.114937120422976,4.187763356683736,True,4.0467559607335355
40g,row,2767143051,30,30,conditional_policy,0.7028012977033715,39.87835583848087,17.85778213288673,0.7766260878109953,46.76497927234327,23.781469610794947,4.1276299991030445,True,3.9849126618784183
40g,row,2767143051,30,30,additive_policy,0.6953097993909289,40.37783539854428,18.51149079730549,0.7672695472353225,47.73436263786892,23.114937120422976,4.187763356683736,True,4.0467559607335355
40g,row,2767143051,50,50,scale_only,0.6807972727997862,41.328256716590055,24.755075509447067,0.77419410839168,47.018866526899025,26.384386661905264,4.2463584167882615,True,4.084811647690972
40g,row,2767143051,50,50,affine,0.6948122872848363,40.41078734159419,18.674757857648185,0.7857031486536651,45.80495026567831,22.463937311721775,4.148452136387748,True,3.988839719122079
40g,row,2767143051,50,50,local_identity_shrinkage,0.6948122873061393,40.41078734018379,18.674757847496117,0.7857031485721163,45.80495027439364,22.46393733422462,4.148452136463273,True,3.988839719303641
40g,row,2767143051,50,50,target_head_only,-0.09600865387838065,76.58095564377524,47.59974933962265,-0.190534865868625,107.96315818248395,72.5188428773585,8.353276537999212,True,8.217200202444568
40g,row,2767143051,50,50,conditional_EA,0.7209919919985788,38.63866601329667,17.340513649446777,0.7851841345831789,45.860385136739914,22.46041798342326,4.011406975471543,True,3.8781147021217297
40g,row,2767143051,50,50,additive_EA_control,0.7163930078831878,38.95581160248695,17.72128127910837,0.779823930513526,46.429026553859934,22.11520485416972,4.048590482461209,True,3.9159244990336655
40g,row,2767143051,50,50,conditional_policy,0.7209919919985788,38.63866601329667,17.340513649446777,0.7851841345831789,45.860385136739914,22.46041798342326,4.011406975471543,True,3.8781147021217297
40g,row,2767143051,50,50,additive_policy,0.7163930078831878,38.95581160248695,17.72128127910837,0.779823930513526,46.429026553859934,22.11520485416972,4.048590482461209,True,3.9159244990336655
40g,row,2767143051,70,70,scale_only,0.6815295567599295,41.280823856455775,25.013316209933354,0.7740686664437374,47.031924909132655,26.23521173067359,4.242921303793506,True,4.082207950591253
40g,row,2767143051,70,70,affine,0.6984675740745276,40.1680547939446,19.034771555332238,0.787420123186133,45.62108359378217,21.99842757461496,4.125484928528569,True,3.967718752703303
40g,row,2767143051,70,70,local_identity_shrinkage,0.6984675739693269,40.16805480095166,19.034771548010266,0.7874201230305231,45.62108361047964,21.99842761877291,4.125484929435193,True,3.9677187536672447
40g,row,2767143051,70,70,target_head_only,-0.09438766247798025,76.52430326078697,47.36185310377358,-0.1897695833836721,107.92845294278996,72.32051616981133,8.348226424110598,True,8.212525975221265
40g,row,2767143051,70,70,conditional_EA,0.7262848332127757,38.270419368569264,17.61804250144861,0.7887087586805521,45.482598445119685,22.010285311646584,3.9744880611539934,True,3.8429981381009335
40g,row,2767143051,70,70,additive_EA_control,0.7234914695662136,38.46520549568684,17.76453881772875,0.7819075070974906,46.20882009226946,21.753145477859636,4.005713848135023,True,3.877944620408166
40g,row,2767143051,70,70,conditional_policy,0.7262848332127757,38.270419368569264,17.61804250144861,0.7887087586805521,45.482598445119685,22.010285311646584,3.9744880611539934,True,3.8429981381009335
40g,row,2767143051,70,70,additive_policy,0.7234914695662136,38.46520549568684,17.76453881772875,0.7819075070974906,46.20882009226946,21.753145477859636,4.005713848135023,True,3.877944620408166
40g,row,2767143051,100,100,scale_only,0.6791263570200637,41.43628508707033,24.43621045894027,0.7725341272867179,47.19137644246969,25.637480451694618,4.258521077411039,True,4.097031815253773
40g,row,2767143051,100,100,affine,0.698907557263807,40.13873834393413,19.149244784038036,0.7936214205258347,44.95073841097137,20.03164322425972,4.108918345694484,True,3.9450098991892766
40g,row,2767143051,100,100,local_identity_shrinkage,0.6989075580833921,40.13873828930455,19.149244683715548,0.7936214203578302,44.95073842926766,20.031643212219088,4.108918341784171,True,3.945009896291821
40g,row,2767143051,100,100,target_head_only,-0.09476873016157428,76.53762504882945,47.638096250000004,-0.1901452994157682,107.94549290154167,72.34563432075471,8.349635991286585,True,8.21390126741958
40g,row,2767143051,100,100,conditional_EA,0.7273367584049693,38.196809323275424,17.620160215897897,0.794737418469371,44.82903747474447,19.983217038817145,3.9543697774532123,True,3.818000666121243
40g,row,2767143051,100,100,additive_EA_control,0.7261873594940501,38.27723307218655,17.887794202624455,0.7901769555132666,45.324300791145866,20.127126821382443,3.971516952970375,True,3.838507238996176
