column,protocol,seed,target,feature,source_bin,condition_level,rows,compounds,ratio_defined_rows,ratio_median,ratio_q25,ratio_q75,ratio_mean,ratio_std,scale_rmse,scale_mae,scale_signed_mean,scale_signed_median,scale_r2,scale_nrmse,scale_sse,affine_rmse,affine_mae,affine_signed_mean,affine_signed_median,affine_r2,affine_nrmse,affine_sse
25g,row,1362771960,V2,loading_ul,medium,0,22,20,22,3.518483901754662,3.019159140648021,3.749836239029466,3.457384000681185,0.5586534112204828,9.539591407633205,8.182619549995723,-6.59221392486412,-6.809209579537395,0.0517189742344093,0.5933869771824325,2002.0836929409636,6.9667415724418875,5.154869884135104,-0.11540173855495149,-0.9652473190783439,0.49424880785003267,0.4333491389552214,1067.7807390181813
25g,row,1362771960,V2,loading_ul,medium,1,8,5,8,2.987941464473352,2.8869524376823867,3.2806159694616603,3.132966754910613,0.36856861677993147,10.663708487958592,9.9090366507574,-9.9090366507574,-11.077992250246343,-0.35680188181143624,0.6633099338155317,909.7174297292811,6.380477307318651,5.6392592186804515,-3.9522016582557873,-4.2489591943108636,0.5142573415053845,0.39688200265489765,325.68392535366615
25g,row,1362771960,V2,amount_density_ul,extreme_tail,0,9,8,9,4.55901293845619,3.9790131197595118,4.888505051914082,4.526238466236081,0.5534332259290545,33.32697911689186,27.603163594689992,25.49833428248583,24.8986087507308,0.6390478917496326,2.073023314286889,9996.187833519718,25.35130848468124,21.676014665949296,9.811247197950168,14.470619586918616,0.7911384753248683,1.5769162080995869,5784.1995769692385
25g,row,1362771960,V2,amount_density_ul,extreme_tail,1,1,1,1,4.019752568645866,4.019752568645866,4.019752568645866,4.019752568645866,,4.026560338013326,4.026560338013326,4.026560338013326,4.026560338013326,,0.25046234847171445,16.21318815566199,2.8995492551569697,2.8995492551569697,-2.8995492551569697,-2.8995492551569697,,0.18035937748156045,8.407385883081337
25g,row,1362771960,V2,amount_density_ul,high,0,10,8,10,3.5704084963431333,3.0512072451274435,4.385877389986436,3.5501271588382464,1.0902939012092205,24.913146624417426,19.50560794494438,-8.156283074327572,-7.2721321712697105,0.2484085314814588,1.549661420062173,6206.648747297213,24.18100930140113,18.19521625843651,-6.563936247503074,-3.213419596578447,0.29193435714180327,1.5041206065804285,5847.212108344479
25g,row,1362771960,V2,amount_density_ul,high,1,11,8,11,3.1532579315971887,2.966453286182556,4.01401081176679,3.424976491887595,0.8688628827554733,19.84129354293504,18.363192328228436,-11.001825405897556,-15.536627143927618,-0.05155040023118951,1.2341791902545005,4330.446224026073,19.58204961117031,18.208118730806643,-9.698810179423074,-14.590343863023975,-0.024251058309245677,1.2180535548420999,4218.023336717687
25g,row,1362771960,V2,amount_density_ul,low,0,14,12,14,3.358418243848117,2.8694200069069438,3.6704133566240653,3.2898477915622957,0.4691530876531834,7.406189846438218,6.266982194128941,-6.098644841258164,-5.76059274279781,-1.475398425898267,0.46068394521600814,767.9230725807837,5.5870335187676226,4.63689377513265,3.5181712632772784,4.290612997023786,-0.408698277298186,0.34752777026337817,437.00920955766094
25g,row,1362771960,V2,amount_density_ul,low,1,17,13,17,3.230582202227925,3.0139304731426435,3.4671895260083376,3.347255218989364,0.46480322736824276,7.0330718916366735,6.3602501212897895,-5.37824427442826,-6.013831109587148,-1.6621162414332522,0.43747505440806206,840.8897039598074,5.977591303057455,4.716381498700874,3.722372622654543,3.3675658512823183,-0.9230445181772193,0.37182146305711494,607.437162368598
25g,row,1362771960,V2,amount_density_ul,medium,0,13,13,13,3.60741160179747,3.381616427078542,3.7295003804600326,3.4844317078458076,0.3236308541011327,6.957899825060275,6.154610433597602,-6.154610433597602,-5.294815809942577,0.23222176831476804,0.4327991596607636,629.3608096824594,3.3385173759623537,2.8499280785962124,0.25741385075639084,0.1204701676182296,0.8232388847592009,0.20766431698617438,144.8940775048333
25g,row,1362771960,V2,amount_density_ul,medium,1,17,12,17,2.998845910863953,2.855672710255446,3.5760254592805087,3.2840335207220877,0.6407821487701344,11.587113310986238,10.545881627599778,-8.487709642135355,-10.8922025771286,-0.10102880025845784,0.7207480748467731,2282.4403129877855,8.570025008086974,7.145420363450891,-2.206048916122842,-3.8608062886731176,0.3977007120520727,0.5330774680619436,1248.5705868670143
25g,row,1362771960,V2,loading_volume_ul,extreme_tail,0,10,9,10,4.508729030637259,3.9891979819811003,4.875603657666828,4.475589876477059,0.5458104934162801,31.642378263454503,25.245503269022326,23.35115688803858,22.49187312887439,0.6946951644648314,1.9682368338742915,10012.40102167538,24.067835305345433,19.798368124870063,8.540167552639454,9.390076648118466,0.8233679501764928,1.497080894652996,5792.60696285232
25g,row,1362771960,V2,loading_volume_ul,high,0,18,15,18,3.507020661229533,2.929174148164036,4.568847307360884,3.5265952044221915,1.0289985544191738,23.330659096506146,19.466607964291992,-8.662814361413783,-8.681735370920105,0.18612483258602097,1.4512266495892154,9797.753769792931,23.01366152484613,19.024737439849833,-7.362782207930191,-4.183491695885291,0.20809109853250773,1.431508590105976,9533.315102043294
25g,row,1362771960,V2,loading_volume_ul,high,1,3,1,3,3.2829053350480004,3.1313849224728134,3.3587174048244632,3.232433106515518,0.23149652680318886,15.698632653093858,15.550750567566917,-15.550750567566917,-14.47805582618679,-1.0201286459798644,0.9764950906034621,739.341201530354,13.315659240393995,13.265398235313706,-13.265398235313706,-13.432006424707083,-0.4533851489510672,0.8282680513471864,531.9203430188699
25g,row,1362771960,V2,loading_volume_ul,low,0,30,23,30,3.248934591108687,2.9841376772289427,3.5784726550384316,3.335209402208093,0.46103941248157904,7.069180011748299,6.179745054033317,-5.544717642805422,-5.755579148880143,-1.3635856437634866,0.439721071803276,1499.1991811550502,5.888948096209061,4.76937583430946,3.8182818523832434,4.183846377483366,-0.6402449713055507,0.36630762894075675,1040.3912903953299
25g,row,1362771960,V2,loading_volume_ul,low,1,1,1,1,2.9049257384485516,2.9049257384485516,2.9049257384485516,2.9049257384485516,,10.469651158732102,10.469651158732102,-10.469651158732102,-10.469651158732102,,0.651239071755584,109.61359538554045,2.01372330048817,2.01372330048817,-2.01372330048817,-2.01372330048817,,0.12525873814704272,4.055081530928969
25g,row,1362771960,V2,loading_volume_ul,medium,0,30,24,30,3.3735881139683794,2.90289016721899,3.7098069755397916,3.370872735142366,0.5292256057294858,9.85190526864431,8.64299744353217,-7.476699985102328,-8.048653256574465,0.013057370515100475,0.612813697887605,2911.8011226702456,6.815337273072276,5.284040373347199,-1.1385483838085078,-1.8326003887897162,0.5276910674832548,0.4239314044112167,1393.4646643718474
25g,row,1425370602,V1,EA_fraction,extreme_tail,0,10,10,10,5.822538117415345,5.633195284431462,7.7002124857968495,6.786805602060061,2.1314006745393703,31.678171003192265,23.763572793075205,13.843264762644328,2.4090135530320893,0.5588286768979709,4.020246417257922,10035.065181074913,40.233544255217986,31.596841918437782,3.4276839866334057,1.547062216559933,0.288354575585579,5.106000663022131,16187.38083336584
25g,row,1425370602,V1,EA_fraction,high,0,18,15,18,5.584974696094157,5.051226969638755,6.440836543426678,5.731626388494247,1.3956103440260765,10.390375918384192,7.9019536796895915,-0.02877370379977763,-1.336969595603673,0.2340076224894696,1.3186326810230808,1943.278411056087,10.816891509893768,8.156247500026733,1.398823460983589,1.2247122703570739,0.16983030626079498,1.3727613672562042,2106.0925548626137
25g,row,1425370602,V1,EA_fraction,high,1,3,3,3,2.790070341001658,2.5483672526286965,4.916510500181323,4.046561721539461,2.6061811876677803,19.5393797456494,18.64351274217668,-10.843974865278446,-18.22412585595457,0.2619267842708283,2.4797240159469136,1145.3620825340818,18.147064082846963,17.384991276616635,-9.11085961555642,-15.174755932711271,0.36336480476769417,2.303026565374104,987.9478044808629
25g,row,1425370602,V1,EA_fraction,low,0,13,9,13,5.050618027875218,4.634179539708026,5.578970020880003,5.13196387839548,0.7401938678446243,4.244529813160033,3.2830731502828456,-2.492070025367739,-1.3459188938892623,-1.4295832028227613,0.5386692234403774,234.20843335245644,4.817897505952855,4.184890891861956,2.6805051047940314,3.870363511001223,-2.1303126274942965,0.61143476954749,301.7577729122677
25g,row,1425370602,V1,EA_fraction,low,1,18,16,18,4.277039009207461,4.109354654874717,4.613428212396877,4.375396167112906,0.5026434899990458,6.281740787536927,5.9268860384091,-5.9268860384091,-6.3279859133419585,-8.746785526921435,0.7972097218836713,710.284811792491,3.277694939094822,2.9096684876524077,-0.8152438927461056,-1.8955546111803834,-1.6536182651204379,0.41596913326948376,193.37911404782054
25g,row,1425370602,V1,EA_fraction,medium,0,18,13,18,4.43700259885949,4.041486936845765,5.4807552976162635,4.929521130658605,1.480900969986478,9.117155611301644,7.990447080349524,-4.019454144183418,-6.581413011571108,-0.34588414328930384,1.1570495082631123,1496.2054759324033,8.064926559183995,6.218513626957388,-0.5994422467057964,-3.032325055896168,-0.05314889309723392,1.023512124539652,1170.7747272905651
25g,row,1425370602,V1,EA_fraction,medium,1,12,11,12,3.712064363054411,3.460821329550664,4.065390508669567,3.7391506016518474,0.40767465596728714,10.400923183421302,10.240840636608448,-10.240840636608448,-10.35937058189355,-27.48187451346821,1.3199712243522723,1298.1504368091682,7.077383687348694,6.699715962532328,-6.699715962532328,-6.705777276953688,-12.187736842956852,0.8981840021558064,601.0723182953927
25g,row,1425370602,V1,solvent_DCM,extreme_tail,0,2,2,2,5.0989377278512915,4.823196589746563,5.374678865956019,5.0989377278512915,0.7799137144237989,17.150897227303503,16.18182646651755,-16.18182646651755,-16.18182646651755,0.9426717573127225,2.1766039814570557,588.306551403054,61.562032067598125,58.62097132375687,-58.62097132375687,-58.62097132375687,0.2613803899244954,7.812778674436039,7579.767584583959
25g,row,1425370602,V1,solvent_DCM,extreme_tail,1,8,8,8,6.745283519860857,5.683680448875562,8.065777405830037,7.208772570612252,2.176343894008959,34.36342283168227,25.659009374714625,21.3495375699348,13.519580927530285,-0.07574420014248373,4.361029161370086,9446.75862967186,32.801702030500415,24.84080956710801,18.939847814230973,12.290802987463795,0.019812996982611852,4.162832666532179,8607.61324878188
25g,row,1425370602,V1,solvent_DCM,high,0,4,4,4,5.01405691932759,4.847199938326113,5.142720977927622,4.975863996926145,0.3395639559524286,6.74903696179553,5.747733331993821,-5.747733331993821,-4.21583885258428,0.2006920554060776,0.8565138329124351,182.19799964672896,7.072665049353449,5.309776842146031,-5.309776842146031,-2.827350307159545,0.12219773228370023,0.8975851643159322,200.0903636013833
25g,row,1425370602,V1,solvent_DCM,high,1,17,14,17,6.027534468592092,5.043257677463647,6.477384956662006,5.612088480577074,1.8086689340244348,13.075442842446474,10.304398301939258,-0.5917010550738849,0.7653150071781525,0.28723937027814106,1.6593919590909765,2906.4424939434402,13.047312086813568,10.454607144808646,1.1226676952717334,1.5544736863063733,0.2903029646562669,1.6558219117692243,2893.9499957420935
25g,row,1425370602,V1,solvent_DCM,low,0,4,2,4,4.101345839509161,3.9433589132244404,4.285287536748273,4.1273006104635535,0.5002701833939714,7.572161983615764,7.279657171105467,-7.279657171105467,-7.770020807590296,-20.42024209667229,0.9609758430327378,229.35054842446328,3.6614092407719587,3.2783449217875464,-2.8717182485622317,-3.56821422164648,-4.008193843027516,0.46466594870155786,53.623670513641166
25g,row,1425370602,V1,solvent_DCM,low,1,27,19,27,4.634179539708026,4.207154575909272,5.3697225008525855,4.776424406863678,0.7063333784198269,5.146529563230267,4.453528554096998,-4.072675197656391,-5.093948489915604,-3.3356960086624907,0.6531411499673847,715.1426967204843,4.043802832714326,3.469045729066614,1.172557381005238,1.5052457844048703,-1.6767624127283738,0.5131951541229748,441.5132164464471
25g,row,1425370602,V1,solvent_DCM,medium,0,8,5,8,3.872480366094094,3.5266031758493623,4.061130287523849,3.851792460473205,0.5316786966093554,10.25576918691145,9.970561245646763,-9.970561245646763,-9.677603889947633,-16.05901167844541,1.3015498693327356,841.4464129216187,7.46411110384913,6.801887097336265,-6.779145016528624,-7.075544615643658,-8.035945040023945,0.9472632091114295,445.703636564831
25g,row,1425370602,V1,solvent_DCM,medium,1,22,16,22,4.214170837870016,3.817808098326278,4.88194659484994,4.672129449449611,1.437356048081938,9.421709697723639,8.497892960019035,-5.248898739519491,-7.894518633607108,-0.46056132949463957,1.195700176405408,1952.9094998199525,7.763971011318671,6.268851820769581,-1.6796996299483309,-4.343225068238125,0.008190711981777343,0.9853181434876039,1326.143409021127
25g,row,1425370602,V1,loading_ul,extreme_tail,0,9,9,9,5.942653540070506,5.650420004060748,7.750978814512063,7.035622285439862,2.101009957892593,32.586592735791356,23.97449300398014,17.81088205793046,3.210995583516123,0.5560195463116818,4.135533351452219,9556.974235154968,40.27919936798126,30.683125154994666,8.233014739528878,1.6516483834833267,0.32165972389271547,5.111794709764841,14601.725115530238
25g,row,1425370602,V1,loading_ul,extreme_tail,1,1,1,1,4.547455451641834,4.547455451641834,4.547455451641834,4.547455451641834,,21.865290894930837,21.865290894930837,-21.865290894930837,-21.865290894930837,,2.774903177768367,478.09094591994534,39.820292789425864,39.820292789425864,-39.820292789425864,-39.820292789425864,,5.0535553143115015,1585.6557178356015
25g,row,1425370602,V1,loading_ul,high,0,17,14,17,5.605832901780584,4.952978992491099,6.477384956662006,5.522548055393238,1.8068782284291047,12.998473225562645,10.086924755504235,-1.1325271868731646,-1.2587446402809306,0.32776432521548104,1.649623818547643,2872.3252053263723,12.894099913967883,10.077390126507165,0.5050045861862257,1.2918696007545734,0.33851662942574756,1.6363779012895445,2826.382814053572
25g,row,1425370602,V1,loading_ul,high,1,4,4,4,5.278167196449089,5.040606958717737,5.593971041688796,5.356410803957445,0.7462899156438995,7.353830434946763,6.671995904342674,-3.4492222718468835,-4.233309434699056,-5.599725626228378,0.933267594781206,216.3152882637972,8.18012141245326,6.912949169927328,-2.684708628532624,-2.9027776438659245,-7.16616511427042,1.0381313933129548,267.6575452899053
25g,row,1425370602,V1,loading_ul,low,0,28,18,28,4.656167928130003,4.144998026014775,5.366587369878146,4.741019077009594,0.732932342241477,5.332234348023277,4.586853289263188,-4.219601838409746,-4.659325522434928,-3.4322906468572176,0.6767087667864402,796.1162479826982,4.103503591556213,3.539673091048787,0.9942480041241154,1.15924956542775,-1.6249401818899587,0.5207717203905629,471.48476832561266
25g,row,1425370602,V1,loading_ul,low,1,3,3,3,4.244259899328567,4.207154575909272,4.277039009207461,4.2413757569683,0.06992905494338295,7.032709225759525,6.9773358485571775,-6.9773358485571775,-7.0251395822763705,-57.596370593508354,0.8925144089167055,148.37699716224944,2.8078531914658873,2.555589274194245,-2.555589274194245,-2.5182040965084056,-8.34058739112941,0.3563419659562863,23.652118634475507
25g,row,1425370602,V1,loading_ul,medium,0,26,18,26,4.170450211044168,3.7607246242051517,4.778787672971395,4.565603514422484,1.3591910850615494,9.509128385958688,8.66395761642168,-5.9148086606143755,-8.141841505667545,-0.6830868330713176,1.2067943986110692,2351.0115891767773,7.72393671419499,6.2946032418341735,-2.4044769016599963,-4.562842826789776,-0.11045896338693373,0.9802374290876881,1551.1391574871218
25g,row,1425370602,V1,loading_ul,medium,1,4,4,4,3.794643752789683,3.471833019291826,4.046684782670981,3.723874049173124,0.4730866523588969,10.527871622089553,10.363809264657284,-10.363809264657284,-10.358753195605638,-30.9768707337144,1.3360821294193954,443.34432356479397,7.428120356100119,7.167538136983094,-7.167538136983094,-7.255052403051993,-14.918885688893065,0.9426956576995182,220.7078880988358
25g,row,1425370602,V1,amount_density_ul,extreme_tail,0,5,5,5,7.547913499651208,5.650420004060748,7.750978814512063,7.407579488624483,2.5381287470099236,37.908979518710225,32.24835861205053,21.617354379489196,23.828166271544447,0.4723869812400793,4.810992373159446,7185.453640749956,49.934611466344094,44.74590942990118,5.653609643813468,22.929957591444264,0.0845499223810311,6.337153834560282,12467.327111473716
25g,row,1425370602,V1,amount_density_ul,extreme_tail,1,5,5,5,5.702422694760183,5.6274537112217,5.942653540070506,6.166031715495636,1.6780812845960624,23.873045638648446,15.27878697409989,6.069175145799463,1.6070315225480556,0.16290312521132366,3.029705414120646,2849.6115403249573,27.276560347272977,18.447774406974382,1.2017583294533423,1.4424760496365394,-0.0927964392952898,3.4616422141351912,3720.0537218921227
25g,row,1425370602,V1,amount_density_ul,high,0,14,11,14,5.816683685186338,5.051226969638755,6.47143395750488,5.743303898093389,1.73244484129001,12.29062891735213,9.096286032380823,0.4890211970615163,-0.24671481655138905,0.3696110443290027,1.559791973654421,2114.833828576733,12.292795903115849,9.180740114085127,2.1574324731858927,1.4231716435304733,0.36938873441683784,1.560066983747395,2115.5796356192654
25g,row,1425370602,V1,amount_density_ul,high,1,7,7,7,5.210855019679932,4.119603014100791,5.842462710159348,4.9861007977439105,1.432000634393876,11.79471228386103,10.116814286801599,-5.699449717584651,-4.592832581555825,-0.219586161907525,1.496855667487935,973.8066650134358,11.822863586677007,10.06243817616276,-4.622544453366737,-2.964242061892463,-0.22541486056434623,1.5004283224330601,978.4607237242116
25g,row,1425370602,V1,amount_density_ul,low,0,11,8,11,4.875574348251617,4.114766728998622,5.3697225008525855,4.814692567280051,0.7344910404609014,5.384803605857279,4.7073193645984075,-3.9872404661346432,-4.224702554954252,-2.388215866912918,0.683380281074426,318.957208610189,4.3295440051505585,4.081943165978926,1.172985632795757,2.960900448448779,-1.1903607646205536,0.5494582933248586,206.19446421788652
25g,row,1425370602,V1,amount_density_ul,low,1,20,13,20,4.397095094826731,4.168898171164862,4.871397913175386,4.625552159354649,0.7086572514250864,5.5925666582292894,4.879169331722916,-4.7610606946831675,-5.351886505836795,-8.704928773103276,0.7097472915578588,625.5360365347585,3.8009368762332905,3.09381197730903,0.3634667166069588,-0.36466194668598817,-3.482820282864947,0.48237326761575156,288.9424227422017
25g,row,1425370602,V1,amount_density_ul,medium,0,18,12,18,4.0950002758328345,3.735960272893878,4.541720401019663,4.269466405197764,0.8691159374063143,9.19270293383799,8.721032698026487,-7.646449927312023,-8.399533263307852,-2.3513286072656103,1.1666371467896413,1521.1041701362847,6.578986668723461,5.860571778992885,-4.14581727920443,-5.4439806672581526,-0.716518840517153,0.8349329126816633,779.0951805703384
25g,row,1425370602,V1,amount_density_ul,medium,1,12,10,12,4.178970653335604,3.7796009227933123,4.890918790755425,4.729232689843111,1.7824771038026734,10.30069472821003,9.144962210093004,-4.800346961915543,-8.147248009890882,-0.2895311328747119,1.3072513268578807,1273.2517426052866,9.095566067300867,7.236628734479083,-1.3801534137843767,-4.667000430445819,-0.0054448734054766135,1.1543095998602373,992.7518650156195
25g,row,1425370602,V1,loading_volume_ul,extreme_tail,0,10,10,10,5.822538117415345,5.633195284431462,7.7002124857968495,6.786805602060061,2.1314006745393703,31.678171003192265,23.763572793075205,13.843264762644328,2.4090135530320893,0.5588286768979709,4.020246417257922,10035.065181074913,40.233544255217986,31.596841918437782,3.4276839866334057,1.547062216559933,0.288354575585579,5.106000663022131,16187.38083336584
25g,row,1425370602,V1,loading_volume_ul,high,0,21,18,21,5.564116490407731,4.952978992491099,6.453580960033502,5.490902864643562,1.6431245448492677,12.127576787734183,9.436462117187748,-1.5738024411538731,-1.4151945509264152,0.2829184341542367,1.5390991836616916,3088.6404935901683,12.138173470783496,9.474639468111004,-0.10255983566498356,1.1575549399595744,0.2816647614792278,1.5404439985835987,3094.040359343477
25g,row,1425370602,V1,loading_volume_ul,low,0,26,18,26,4.548700108241775,4.166596008514631,5.2852436861465835,4.71498526346164,0.7228928409863534,5.548137062162118,4.811427877356353,-4.415926314898799,-4.659325522434928,-4.193368649154542,0.7041087739682144,800.3274463739592,3.899362539543678,3.460340207647439,0.45861969921605605,-0.36466194668598817,-1.5653227902504936,0.49486437451235693,395.3307335847096
25g,row,1425370602,V1,loading_volume_ul,low,1,5,3,5,4.280457939471937,4.103942580750812,4.634179539708026,4.576608915434183,0.7151413917732311,5.3696517349077375,4.853354966755129,-4.853354966755129,-5.598776195490064,-5.187174179843495,0.6814573716080459,144.16579877098837,4.467799310071539,3.36175379462307,1.6496128226550089,1.5052457844048703,-3.283388018642258,0.5670041419857382,99.80615337537863
25g,row,1425370602,V1,loading_volume_ul,medium,0,28,20,28,4.0950002758328345,3.70352615538115,4.684162540399987,4.470918512838827,1.3496341294559333,9.780215927916602,8.981699661288816,-6.428918488039176,-8.43030349436128,-0.8361666598242827,1.2411978595687658,2678.273460706861,7.8530501690849785,6.530244570550438,-2.9179843975315585,-5.116043073256108,-0.18383712369652594,0.9966230942950941,1726.7711148286369
25g,row,1425370602,V1,loading_volume_ul,medium,1,2,1,2,4.207734606094954,4.190134513827749,4.22533469836216,4.207734606094954,0.049780578366600936,7.618479245712715,7.615272284752992,-7.615272284752992,-7.615272284752992,-18342.893654868796,0.9668539225147791,116.08245203471074,4.74741670581596,4.741494430104323,-4.741494430104323,-4.741494430104323,-7122.110045601691,0.6024901185382108,45.075930757320926
25g,row,1425370602,V2,EA_fraction,extreme_tail,0,9,9,9,4.856767901751267,4.339617160536644,5.653785949259463,4.978608265819947,0.9483537240042685,41.30524871422797,30.391383567023055,24.97079112629385,19.905915625986225,0.646453726712037,2.5692920827502483,15355.112142098085,40.61386472298149,33.076527725865624,4.745171861774856,-3.702467041079558,0.6581902737464334,2.526286230706124,14845.374069629765
25g,row,1425370602,V2,EA_fraction,extreme_tail,1,1,1,1,5.007484068482181,5.007484068482181,5.007484068482181,5.007484068482181,,15.238639496636054,15.238639496636054,15.238639496636054,15.238639496636054,,0.9478823401226925,232.21613370843633,10.443347134713164,10.443347134713164,10.443347134713164,10.443347134713164,,0.6496028942052706,109.06349937612165
25g,row,1425370602,V2,EA_fraction,high,0,20,17,20,4.409205128914586,3.5335132180438995,4.6364218614643,4.07703550816444,0.7559962357759274,14.331631472135312,11.04238364097877,-4.883698235793337,-0.01991306428907791,0.11422400274978317,0.8914641218845347,4107.913213061987,15.075653803133278,11.592607492781426,-3.690277397892453,0.34329031424259426,0.019867127836369236,0.9377442132513247,4545.506751838538
25g,row,1425370602,V2,EA_fraction,high,1,1,1,1,1.704413493332184,1.704413493332184,1.704413493332184,1.704413493332184,,45.52476666301716,45.52476666301716,-45.52476666301716,-45.52476666301716,,2.8317568879824293,2072.504379722159,41.90529526308505,41.90529526308505,-41.90529526308505,-41.90529526308505,,2.6066165123385163,1756.0537710863384
25g,row,1425370602,V2,EA_fraction,low,0,8,7,8,3.5121517255264223,3.353044401501809,3.727485303327336,3.557743661955003,0.33670918382656934,7.469276257079017,6.675086923328312,-6.675086923328312,-7.4523722177430205,-2.5260672023465047,0.46460808126249337,446.32070243651464,5.55832824673291,4.905945174758234,4.545751525065924,4.937466506530523,-0.9526388285825578,0.3457422289467712,247.1601031874316
25g,row,1425370602,V2,EA_fraction,low,1,23,22,23,3.6155670313817962,3.234562911918797,3.9523358026298787,3.8004751870707367,0.9909545343615638,9.544396684175982,7.732409810646701,-4.970150967012405,-6.424262508720357,-0.2303792064328256,0.5936858776699274,2095.1966854929183,11.77148013921332,8.141223840960368,7.422814763549819,5.483052761096527,-0.8715617854635302,0.7322161629670717,3187.0581273615544
25g,row,1425370602,V2,EA_fraction,medium,0,22,15,22,2.9714089237251655,2.80698570506115,3.404013966001287,3.201437749706536,0.732535594849724,16.42579369154955,15.440047576480964,-13.811375087681228,-16.547276317973445,-0.9653825058408756,1.0217263664617553,5935.747364741679,10.241556563319874,9.316195759700712,-5.705177179031921,-7.891883732863665,0.2359420580973055,0.6370510047095456,2307.5685784729685
25g,row,1425370602,V2,EA_fraction,medium,1,8,7,8,2.9993974802054746,2.8696567678965357,3.1529955217366377,3.1846965339146447,0.5663422904467222,13.711007350466693,12.886166844079186,-12.670587264522855,-14.509109629546456,-5.944381175195084,0.8528597146529242,1503.9337805164132,6.9125959143209545,6.6367994876946685,-4.112832731818036,-6.006382541742722,-0.7651319029232686,0.42998114057593806,382.271858197494
25g,row,1425370602,V2,solvent_DCM,extreme_tail,0,2,2,2,4.364161693625378,4.117858589562433,4.610464797688323,4.364161693625378,0.6966503804408162,26.660080100214888,25.628077647781794,7.345849646510686,7.345849646510686,0.9202305825657977,1.6583251489628474,1421.5197418997477,52.18426743011945,52.173414069585576,-52.173414069585576,-52.173414069585576,0.6943723072620706,3.24599486326646,5446.395534436451
25g,row,1425370602,V2,solvent_DCM,extreme_tail,1,8,8,8,4.956013379825395,4.431280196835251,5.762101966071068,5.13582938420137,0.90693150831243,42.079996040141765,29.688117038035,28.160507542532418,17.57227756131114,0.19219467084578867,2.6174833473610475,14165.808533906773,34.47470455741687,25.473158566041576,19.68709025373225,11.872955432389382,0.457803837531524,2.1444147712882407,9508.042034569437
25g,row,1425370602,V2,solvent_DCM,high,0,3,3,3,3.632437135099071,3.39284753334813,3.8455015267880333,3.6147536617244183,0.45291297916932804,16.868687270850288,14.45406303791754,-14.45406303791754,-10.685635470375445,-106.97110940517643,1.0492754795217218,853.6578307252395,20.794959294924073,16.174839413325316,-16.174839413325316,-10.855440854409977,-163.08207485847893,1.293499638440822,1297.2909962326473
25g,row,1425370602,V2,solvent_DCM,high,1,18,15,18,4.415862942736847,3.480528104415167,4.679068749109829,4.022270148413763,0.951254615310671,17.20264799070659,12.389458353824441,-5.546474570285071,0.37707825107579396,0.18481983374276656,1.0700486901955706,5326.759762058907,16.673781026063757,12.512940382152088,-3.7325736100532314,1.5903125161090372,0.23417209579802611,1.037151812743361,5004.269526692228
25g,row,1425370602,V2,solvent_DCM,low,0,6,5,6,3.407989463464678,3.266333137268315,3.571459544882506,3.4047492945589597,0.2596015632959692,8.432004114854863,8.122636915361632,-8.122636915361632,-7.43541878665784,-7.742720354194805,0.524492215599507,426.592160357576,4.628859854677345,4.199925251201448,3.664089550904112,4.151784701256412,-1.6347112860766737,0.2879269184181514,128.55806132546144
25g,row,1425370602,V2,solvent_DCM,low,1,25,21,25,3.6428888678065814,3.2643908757453945,4.017489093469822,3.8177753132365284,0.9483476577685596,9.197663241436615,7.300411981573231,-4.75913384542968,-5.985734527891104,-0.23238092368983843,0.5721181709743828,2114.9252275718572,11.498974161591155,8.051846329317826,7.404248578269939,5.483052761096527,-0.9262300527898835,0.7152655943928272,3305.6601692235245
25g,row,1425370602,V2,solvent_DCM,medium,0,7,3,7,2.920597191137144,2.7472171731774084,2.9555497110931865,2.853596372587146,0.17893628079742063,18.855759035523743,18.525222514796223,-18.525222514796223,-16.620950225400705,-17.03058934895806,1.1728764239962066,2488.7775416401473,11.56529386998055,10.521995345468326,-10.521995345468326,-8.279208845942549,-5.783209465173486,0.719390849826442,936.2921560930679
25g,row,1425370602,V2,solvent_DCM,medium,1,23,18,23,3.015128545689106,2.866350718921585,3.5303839403087514,3.3014794850761278,0.7461101272757892,14.67162834923825,13.612774949201789,-11.97993010615636,-14.648567340126867,-0.6085182708653452,0.9126127969728773,4950.903603617945,8.731622391647585,8.01724935637803,-3.6853301032594903,-6.198038949348209,0.4302828990465408,0.5431292385051613,1753.5482805773943
25g,row,1425370602,V2,loading_ul,extreme_tail,0,9,9,9,4.90454269116861,4.46183454226812,5.653785949259463,5.104822552818025,0.853441256329657,41.167798115512106,30.05320706650805,28.69533195939465,19.905915625986225,0.6552665126431128,2.5607423040648993,15253.088415116059,37.03195479612826,28.55810380361556,11.584339591738956,10.443347134713164,0.7210531446723716,2.3034822747280432,12342.291084202381
25g,row,1425370602,V2,loading_ul,extreme_tail,1,1,1,1,3.8715554854994885,3.8715554854994885,3.8715554854994885,3.8715554854994885,,18.282228001271108,18.282228001271108,-18.282228001271108,-18.282228001271108,,1.1372013272134271,334.23986069046134,51.109162434963736,51.109162434963736,-51.109162434963736,-51.109162434963736,,3.1791205836491256,2612.1464848035084
