canonical_smiles,source_smiles,status,conformer_policy,force_field,embedded_conformers,selected_conformer_id,selected_energy,first_conformer_id,first_energy,first_is_minimum,minimum_conformer_id,minimum_energy,energy_range,selected_is_minimum,nonconverged_conformers,rdkit_seed,mean_abs_bond_length_delta,max_abs_bond_length_delta,mean_abs_bond_angle_delta,max_abs_bond_angle_delta,geometry_changed,descriptor_changed,error,seconds
CCOC(=O)C(Br)C(=O)OCC,CCOC(=O)C(C(=O)OCC)Br,success,lowest_energy,MMFF94,10,5,1.1441126726877318,0,1.619404217128416,False,5,1.1441126726877318,2.084662135885586,True,0,210,0.0011136531829833984,0.004053592681884766,0.006473188814909562,0.06590652465820312,True,False,,0.1083
CCOC(=O)C(C)(C)Br,CCOC(=O)C(C)(C)Br,success,lowest_energy,MMFF94,10,7,16.53323154173337,0,16.533231542214107,False,7,16.53323154173337,0.7470724674861167,True,0,211,0.0002713489532470703,0.0016956329345703125,0.0022618310792105537,0.023658037185668945,True,False,,0.0836
CCOC(=O)C(C)Br,CCOC(=O)C(C)Br,success,lowest_energy,MMFF94,10,5,9.744724181873131,0,10.100063989035611,False,5,9.744724181873131,1.1240695214910765,True,0,212,0.0003770047968084162,0.0024645328521728516,0.002473389280253443,0.034332990646362305,True,False,,0.0692
CCOC(=O)C(C(=O)OCC)c1ccccc1,CCOC(=O)C(C1=CC=CC=C1)C(=O)OCC,success,lowest_energy,MMFF94,10,4,21.474005912803396,0,22.692692294500468,False,4,21.474005912803396,1.218686381697072,True,2,213,0.0008416643329695159,0.007115721702575684,0.003907268246014913,0.05568808317184448,True,False,,0.198
CCOC(=O)C(Cc1ccccc1)C(C)=O,CCOC(=O)C(CC1=CC=CC=C1)C(=O)C,success,lowest_energy,MMFF94,10,0,-7.830134425891359,0,-7.830134425891359,True,0,-7.830134425891359,2.9546960760717367,True,4,214,0.0,0.0,0.0,0.0,False,False,,0.1927
CCOC(=O)c1cccc(N)c1,CCOC(=O)C1=CC(=CC=C1)N,success,lowest_energy,MMFF94,10,4,13.991649630117038,0,13.99164963059166,False,4,13.991649630117038,0.48539273911161196,True,0,215,5.2981906467013886e-08,2.384185791015625e-07,4.662018196255553e-06,4.482269287109375e-05,True,False,,0.1092
CCOC(=O)c1ccc(Cl)cc1,CCOC(=O)C1=CC=C(C=C1)Cl,success,lowest_energy,MMFF94,10,8,26.461866612940707,0,26.9073004773768,False,8,26.461866612940707,0.44543387445559546,True,0,216,0.00040227174758911133,0.0025396347045898438,0.004626476297191545,0.07632768154144287,True,False,,0.1019
CCOC(=O)c1ccc(F)cc1,CCOC(=O)C1=CC=C(C=C1)F,success,lowest_energy,MMFF94,10,0,25.09730528216202,0,25.09730528216202,True,0,25.09730528216202,0.44599395716786105,True,0,217,0.0,0.0,0.0,0.0,False,False,,0.0993
CCOC(=O)c1ccc(N)cc1,CCOC(=O)C1=CC=C(C=C1)N,success,lowest_energy,MMFF94,10,8,17.046065103647624,0,17.49611925301101,False,8,17.046065103647624,0.45006413150994007,True,0,218,0.00022308031717936197,0.0025336742401123047,0.0014076793895048253,0.034977078437805176,True,False,,0.1095
CCOC(=O)c1ccc(OC)cc1,CCOC(=O)C1=CC=C(C=C1)OC,success,lowest_energy,MMFF94,10,8,31.45808317259376,0,31.45808318177771,False,8,31.45808317259376,0.18068189062684326,True,0,219,0.0006831242487980769,0.002736806869506836,0.01089015007019043,0.19925272464752197,True,False,,0.1201
CCOC(=O)c1ccccc1N,CCOC(=O)C1=CC=CC=C1N,success,lowest_energy,MMFF94,10,6,39.89180737296499,0,41.64603411339405,False,6,39.89180737296499,1.814230727455481,True,0,220,0.0007233884599473742,0.0034134387969970703,0.005121278996561088,0.07358485460281372,True,False,,0.1119
CCOC(=O)c1cccnc1,CCOC(=O)C1=CN=CC=C1,success,lowest_energy,MMFF94,10,6,23.56926727110975,0,24.185809509641125,False,6,23.56926727110975,0.6165422481087361,True,0,221,0.0004764108946829131,0.0027860403060913086,0.005135511574537858,0.07634621858596802,True,False,,0.0877
CCOC(=O)CBr,CCOC(=O)CBr,success,lowest_energy,MMFF94,10,1,8.370762975095115,0,8.3707629792443,False,1,8.370762975095115,0.5848805225546201,True,0,222,3.0116031044407893e-07,1.1920928955078125e-06,3.4794211387634277e-06,2.3126602172851562e-05,True,False,,0.0548
CCOC(=O)CC(C)=O,CCOC(=O)CC(=O)C,success,lowest_energy,MMFF94,10,1,-23.327294754750053,0,-20.082267354421955,False,1,-23.327294754750053,3.333337936351594,True,1,223,0.0009081363677978516,0.0027354955673217773,0.00593091141093861,0.03483164310455322,True,False,,0.083
CCOC(=O)CC(=O)c1ccccc1,CCOC(=O)CC(=O)C1=CC=CC=C1,success,lowest_energy,MMFF94,10,3,13.31956068736259,0,14.898365867522998,False,3,13.31956068736259,1.5788051801604084,True,1,224,0.0010404416493007115,0.002676725387573242,0.005434838391966739,0.07918912172317505,True,False,,0.1344
CCOC(=O)CC(=O)OCC,CCOC(=O)CC(=O)OCC,success,lowest_energy,MMFF94,10,2,-36.817035937333266,0,-36.35882319623068,False,2,-36.817035937333266,0.4582127423208462,True,0,225,0.0002472246846845073,0.0025054216384887695,0.0017096094968842297,0.03416585922241211,True,False,,0.1042
CCOC(=O)Cc1ccccc1,CCOC(=O)CC1=CC=CC=C1,success,lowest_energy,MMFF94,10,5,26.774861408121815,0,26.7748614101094,False,5,26.774861408121815,0.5708660437861681,True,0,226,1.25832027859158e-07,7.152557373046875e-07,3.2031536102294923e-06,3.4809112548828125e-05,True,False,,0.1183
COC(=O)C#CC(=O)OC,COC(=O)C#CC(=O)OC,success,lowest_energy,MMFF94,10,1,-23.59792390213454,0,-23.597923899178515,False,1,-23.59792390213454,8.397608996091321e-05,True,1,227,1.1920928955078125e-07,3.5762786865234375e-07,3.236496972071158e-06,4.482269287109375e-05,True,False,,0.0715
COC(=O)C(=O)c1ccccc1,COC(=O)C(=O)C1=CC=CC=C1,success,lowest_energy,MMFF94,10,3,71.14288565837472,0,71.14288565883065,False,3,71.14288565837472,1.7245633898710366e-07,True,0,228,5.563100179036459e-07,2.384185791015625e-06,3.7714546801997165e-06,3.361701965332031e-05,True,False,,0.0948
COC(=O)c1ccc(CBr)cc1,COC(=O)C1=CC=C(C=C1)CBr,success,lowest_energy,MMFF94,10,5,38.974296762388676,0,38.974296811197505,False,5,38.974296762388676,3.7876590113228303e-06,True,0,229,0.00018135044309828017,0.0009016990661621094,0.003223850446588853,0.07611370086669922,True,False,,0.0967
COC(=O)c1ccc(Cl)cc1,COC(=O)C1=CC=C(C=C1)Cl,success,lowest_energy,MMFF94,10,7,28.807174224543093,0,28.807174226679102,False,7,28.807174224543093,2.6235124295226342e-08,True,0,230,2.095193573922822e-07,8.344650268554688e-07,4.4640074384973405e-06,4.935264587402344e-05,True,False,,0.0794
COC(=O)c1ccc(I)cc1,COC(=O)C1=CC=C(C=C1)I,success,lowest_energy,MMFF94,10,3,30.14955756107224,0,30.14955756113967,False,3,30.14955756107224,1.3618045358043673e-08,True,0,231,2.745426062381629e-07,8.344650268554688e-07,4.564193969077253e-06,5.435943603515625e-05,True,False,,0.0803
COC(=O)c1ccccc1N,COC(=O)C1=CC=CC=C1N,success,lowest_energy,MMFF94,10,0,42.240691572351565,0,42.240691572351565,True,0,42.240691572351565,1.3636172260273014,True,0,232,0.0,0.0,0.0,0.0,False,False,,0.0921
COC(=O)c1ccccc1O,COC(=O)C1=CC=CC=C1O,success,lowest_energy,MMFF94,10,6,25.992540079039436,0,28.53099808058257,False,6,25.992540079039436,8.524166244996579,True,0,233,0.0014580813321200285,0.00508427619934082,0.006131798663037888,0.09173399209976196,True,False,,0.0874
COC(=O)CC(=O)C1CC1,COC(=O)CC(=O)C1CC1,success,lowest_energy,MMFF94,10,6,2.040372080651564,0,4.64520109529474,False,6,2.040372080651564,2.604829014643176,True,4,234,0.0012073914210001628,0.006292104721069336,0.004847401796385299,0.04193675518035889,True,False,,0.0996
COC(=O)Cc1ccc(Br)cc1,COC(=O)CC1=CC=C(C=C1)Br,success,lowest_energy,MMFF94,10,0,28.568623089027707,0,28.568623089027707,True,0,28.568623089027707,0.35416278643538135,True,0,235,0.0,0.0,0.0,0.0,False,False,,0.101
COC(=O)Cc1cccc2ccccc12,COC(=O)CC1=CC=CC2=CC=CC=C21,success,lowest_energy,MMFF94,10,9,43.52310733737111,0,43.81237649580796,False,9,43.52310733737111,0.28927136157806643,True,1,236,0.0005382578423682679,0.0036487579345703125,0.0011057983274045198,0.0332263708114624,True,False,,0.1471
COC(=O)CS,COC(=O)CS,success,lowest_energy,MMFF94,10,7,14.94906692888476,0,16.5922862682436,False,7,14.94906692888476,1.6432193398701127,True,0,237,0.0007483065128326416,0.0034003257751464844,0.003235536813735962,0.030117332935333252,True,False,,0.0475
COC(=O)[C@H](O)c1ccccc1,COC(=O)[C@@H](C1=CC=CC=C1)O,success,lowest_energy,MMFF94,10,0,62.755450733599965,0,62.755450733599965,True,0,62.755450733599965,2.015267188471988,True,0,238,0.0,0.0,0.0,0.0,False,False,,0.1138
COc1cccc(OC)c1C=O,COC1=C(C(=CC=C1)OC)C=O,success,lowest_energy,MMFF94,10,1,54.28330470380932,0,54.283304746190055,False,1,54.28330470380932,2.0043773929501185e-07,True,0,239,0.0028433865971035427,0.006805539131164551,0.016560763705010507,0.12957406044006348,True,False,,0.1125
COc1ccc(Br)c(CBr)c1,COC1=CC(=C(C=C1)Br)CBr,success,lowest_energy,MMFF94,10,5,25.16762297430392,0,25.429138038484382,False,5,25.16762297430392,0.2615150786872853,True,0,240,0.0010049776597456498,0.00375211238861084,0.009538490721519957,0.20047324895858765,True,False,,0.0838
COc1ccc(C=O)c(O)c1,COC1=CC(=C(C=C1)C=O)O,success,lowest_energy,MMFF94,10,6,29.30770397548738,0,40.87972334163505,False,6,29.30770397548738,11.572019366147668,True,0,241,0.0023542823213519473,0.011578917503356934,0.014050328985173652,0.19994568824768066,True,False,,0.0888
COc1ccc(OC)c(Br)c1,COC1=CC(=C(C=C1)OC)Br,success,lowest_energy,MMFF94,10,7,32.54779151922813,0,32.54779160031164,False,7,32.54779151922813,0.33718954767695664,True,0,242,1.806201356830019e-07,5.960464477539062e-07,4.7328624319522935e-06,4.410743713378906e-05,True,False,,0.0893
COc1cc(F)cc(Br)c1,COC1=CC(=CC(=C1)Br)F,success,lowest_energy,MMFF94,10,1,5.09616391554608,0,5.096163922428367,False,1,5.09616391554608,0.14168743841901588,True,0,243,2.2252400716145834e-07,8.344650268554688e-07,3.6954879760742188e-06,3.337860107421875e-05,True,False,,0.0726
COc1cc(Br)cc(OC)c1,COC1=CC(=CC(=C1)Br)OC,success,lowest_energy,MMFF94,10,6,16.79917754792946,0,16.799177549328064,False,6,16.79917754792946,0.49141056163617947,True,0,244,8.669766512784091e-08,3.5762786865234375e-07,3.918688347999086e-06,4.482269287109375e-05,True,False,,0.0885
COc1cc(OC)cc(OC)c1,COC1=CC(=CC(=C1)OC)OC,success,lowest_energy,MMFF94,10,3,24.18467347780836,0,25.2518902560481,False,3,24.18467347780836,1.0672170170765618,True,0,245,0.0009856091605292426,0.00316774845123291,0.009040448011136522,0.19979339838027954,True,False,,0.1096
COc1ccc2ccccc2c1,COC1=CC2=CC=CC=C2C=C1,success,lowest_energy,MMFF94,10,0,33.45187762044701,0,33.45187762044701,True,0,33.45187762044701,0.05359062436022555,True,0,246,0.0,0.0,0.0,0.0,False,False,,0.1071
COc1ccc(Br)cc1,COC1=CC=C(C=C1)Br,success,lowest_energy,MMFF94,10,5,18.93460431937885,0,18.934604369968415,False,5,18.93460431937885,4.5553893457395134e-07,True,0,247,0.0009881655375162761,0.002828240394592285,0.011453408943979363,0.19912981986999512,True,False,,0.0701
COc1ccc(C(=O)c2ccccc2)cc1,COC1=CC=C(C=C1)C(=O)C2=CC=CC=C2,success,lowest_energy,MMFF94,10,3,73.53746772204954,0,73.92785067444034,False,3,73.53746772204954,0.39038295239079446,True,0,248,0.0007657527923583985,0.0028232336044311523,0.007816593940943887,0.1991567611694336,True,False,,0.1508
COc1ccc(C=O)cc1,COC1=CC=C(C=C1)C=O,success,lowest_energy,MMFF94,10,5,34.389011114486934,0,34.38901113542318,False,5,34.389011114486934,0.449305327504959,True,0,249,2.940495808919271e-07,9.5367431640625e-07,3.3052194686163037e-06,4.4345855712890625e-05,True,False,,0.0762
COc1ccc(CCO)cc1,COC1=CC=C(C=C1)CCO,success,lowest_energy,MMFF94,10,8,32.03122614182484,0,32.031226144689775,False,8,32.03122614182484,2.3048734167530824,True,0,250,0.0007705110492128315,0.0026684999465942383,0.009471311517383741,0.19884926080703735,True,False,,0.1058
COc1ccc(CO)cc1,COC1=CC=C(C=C1)CO,success,lowest_energy,MMFF94,10,7,22.694326282798926,0,22.694326290100342,False,7,22.694326282798926,1.5502370397353609,True,0,251,0.0008865435918172201,0.0026165246963500977,0.010627801929201399,0.198938250541687,True,False,,0.0894
COc1ccc(Cl)cc1,COC1=CC=C(C=C1)Cl,success,lowest_energy,MMFF94,10,4,18.086717731420922,0,18.086717735235705,False,4,18.086717731420922,1.0752348700293624e-07,True,0,252,1.236244484230324e-07,4.76837158203125e-07,2.291641737285413e-06,1.239776611328125e-05,True,False,,0.0716
COc1ccc(OC)cc1,COC1=CC=C(C=C1)OC,success,lowest_energy,MMFF94,10,7,23.34618206646882,0,23.62658666746925,False,7,23.34618206646882,0.2804046522014829,True,0,253,0.0008898655573527019,0.0029735565185546875,0.010374716350010462,0.19862967729568481,True,False,,0.0859
COc1ccccc1,COC1=CC=CC=C1,success,lowest_energy,MMFF94,10,1,20.50113745038172,0,20.501137453445764,False,1,20.50113745038172,5.515516932064202e-09,True,0,254,1.2914339701334635e-07,4.76837158203125e-07,4.511890989361388e-06,5.5789947509765625e-05,True,False,,0.0684
COCCCCC(=O)c1ccc(C(F)(F)F)cc1,COCCCCC(=O)C1=CC=C(C=C1)C(F)(F)F,success,lowest_energy,MMFF94,10,1,68.94522469942711,0,69.82453513087997,False,1,68.94522469942711,4.576845557840457,True,1,255,0.00029767884148491756,0.001433730125427246,0.0021799466548821866,0.057576894760131836,True,False,,0.1852
C=CC(=O)OCCOC,COCCOC(=O)C=C,success,lowest_energy,MMFF94,10,5,15.917766881197746,0,18.10655839911709,False,5,15.917766881197746,2.7100416374790015,True,0,256,0.0009949970245361327,0.0038797855377197266,0.011701557785272598,0.07592302560806274,True,False,,0.0796
CSc1ccc(C=O)cc1,CSC1=CC=C(C=C1)C=O,success,lowest_energy,MMFF94,10,0,29.74512350723437,0,29.74512350723437,True,0,29.74512350723437,0.25495852552690224,True,0,257,0.0,0.0,0.0,0.0,False,False,,0.0816
C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,C[C@@]12CC[C@@H](C1(C)C)C[C@H]2OC(=O)C=C,success,lowest_energy,MMFF94,10,3,53.72925556201668,0,53.729255590506725,False,3,53.72925556201668,0.9929167290980843,True,0,258,1.6740027894365027e-07,7.152557373046875e-07,5.063172933217642e-06,4.696846008300781e-05,True,False,,0.2849
