dataset_id,source_row_1based,record_hash,CAS,smiles,column_specs,PE_EA,flow_ml_min,t1_raw,t2_raw,V1_ml_current_formula,V2_ml_current_formula,issue_flags,current_reader_keeps,current_qgeognn_keeps
25g,124,1fcbe541fc7d,105-45-3,CC(=O)CC(=O)OC,Silica-CS 25g,20/1,15,-1.0,-1.0,-0.0125,-0.0125,negative_label,False,False
25g,127,d35fd1944cbc,762-42-5,COC(=O)C#CC(=O)OC,Silica-CS 25g,2/1,15,-1.0,-1.0,-0.0125,-0.0125,negative_label,False,False
25g,129,d01f5bc458e9,762-42-5,COC(=O)C#CC(=O)OC,Silica-CS 25g,10/1,15,-1.0,-1.0,-0.0125,-0.0125,negative_label,False,False
25g,130,d4aa77c1025d,762-42-5,COC(=O)C#CC(=O)OC,Silica-CS 25g,20/1,15,6411.0,8524.0,80.1375,106.55,removed_by_qgeognn_threshold,True,False
25g,131,927e98ac9f58,762-42-5,COC(=O)C#CC(=O)OC,Silica-CS 25g,50/1,15,-1.0,-1.0,-0.0125,-0.0125,negative_label,False,False
25g,135,60e7e4275449,134-20-3,COC(=O)C1=CC=CC=C1N,Silica-CS 25g,5/1,15,-1.0,-1.0,-0.0125,-0.0125,negative_label,False,False
25g,140,874382123b03,122-00-9,CC1=CC=C(C=C1)C(=O)C,Silica-CS 25g,1/1,15,-1.0,-1.0,-0.0125,-0.0125,negative_label,False,False
25g,142,cd28ef967332,122-00-9,CC1=CC=C(C=C1)C(=O)C,Silica-CS 25g,5/1,15,-1.0,-1.0,-0.0125,-0.0125,negative_label,False,False
25g,144,11bc8866d04b,122-00-9,CC1=CC=C(C=C1)C(=O)C,Silica-CS 25g,20/1,15,-1.0,-1.0,-0.0125,-0.0125,negative_label,False,False
25g,145,56584e2c361f,122-00-9,CC1=CC=C(C=C1)C(=O)C,Silica-CS 25g,50/1,15,-1.0,-1.0,-0.0125,-0.0125,negative_label,False,False
25g,147,6f75171573ef,98-86-2,CC(=O)C1=CC=CC=C1,Silica-CS 25g,1/1,15,-1.0,-1.0,-0.0125,-0.0125,negative_label,False,False
25g,148,bca3f436056e,98-86-2,CC(=O)C1=CC=CC=C1,Silica-CS 25g,2/1,15,-1.0,-1.0,-0.0125,-0.0125,negative_label,False,False
25g,149,755576487374,98-86-2,CC(=O)C1=CC=CC=C1,Silica-CS 25g,5/1,15,-1.0,-1.0,-0.0125,-0.0125,negative_label,False,False
25g,151,bceac9e54003,98-86-2,CC(=O)C1=CC=CC=C1,Silica-CS 25g,20/1,15,5967.0,8390.0,74.5875,104.875,removed_by_qgeognn_threshold,True,False
25g,152,d12f2a687eec,98-86-2,CC(=O)C1=CC=CC=C1,Silica-CS 25g,50/1,15,10949.0,15049.0,136.8625,188.1125,removed_by_qgeognn_threshold,True,False
25g,155,755a7b5a6162,1009-14-9,CCCCC(=O)C1=CC=CC=C1,Silica-CS 25g,2/1,15,-1.0,-1.0,-0.0125,-0.0125,negative_label,False,False
25g,156,c51e5d909adf,1009-14-9,CCCCC(=O)C1=CC=CC=C1,Silica-CS 25g,5/1,15,-1.0,-1.0,-0.0125,-0.0125,negative_label,False,False
25g,161,2c3dc061f052,577-16-2,CC1=CC=CC=C1C(=O)C,Silica-CS 25g,1/1,15,-1.0,-1.0,-0.0125,-0.0125,negative_label,False,False
25g,162,1429322e2fd2,577-16-2,CC1=CC=CC=C1C(=O)C,Silica-CS 25g,2/1,15,-1.0,-1.0,-0.0125,-0.0125,negative_label,False,False
25g,163,fe1a141c67ba,577-16-2,CC1=CC=CC=C1C(=O)C,Silica-CS 25g,5/1,15,-1.0,-1.0,-0.0125,-0.0125,negative_label,False,False
25g,166,a3903fe7248e,577-16-2,CC1=CC=CC=C1C(=O)C,Silica-CS 25g,50/1,15,-1.0,-1.0,-0.0125,-0.0125,negative_label,False,False
25g,167,76975cb1ddba,93-89-0,CCOC(=O)C1=CC=CC=C1,Silica-CS 25g,0/1,15,1452.0,1983.0,18.15,24.7875,repeated_experiment_key,True,True
25g,168,9555e5d7cca6,93-89-0,CCOC(=O)C1=CC=CC=C1,Silica-CS 25g,1/1,15,1505.0,2279.0,18.8125,28.4875,repeated_experiment_key,True,True
25g,169,000ff2adae53,93-89-0,CCOC(=O)C1=CC=CC=C1,Silica-CS 25g,2/1,15,1673.0,2470.0,20.9125,30.875,repeated_experiment_key,True,True
25g,170,9c38dbd4c3f8,93-89-0,CCOC(=O)C1=CC=CC=C1,Silica-CS 25g,5/1,15,1946.0,2837.0,24.325,35.4625,repeated_experiment_key,True,True
25g,171,e7427a367941,93-89-0,CCOC(=O)C1=CC=CC=C1,Silica-CS 25g,10/1,15,2298.0,3333.0,28.725,41.6625,repeated_experiment_key,True,True
25g,172,1c3a22237a05,93-89-0,CCOC(=O)C1=CC=CC=C1,Silica-CS 25g,20/1,15,-1.0,-1.0,-0.0125,-0.0125,negative_label;repeated_experiment_key,False,False
25g,173,5e68da4e33d4,93-89-0,CCOC(=O)C1=CC=CC=C1,Silica-CS 25g,50/1,15,-1.0,-1.0,-0.0125,-0.0125,negative_label;repeated_experiment_key,False,False
25g,174,12504dbeb083,87-25-2,CCOC(=O)C1=CC=CC=C1N,Silica-CS 25g,0/1,15,-1.0,-1.0,-0.0125,-0.0125,negative_label,False,False
25g,178,3fa19c5fa008,87-25-2,CCOC(=O)C1=CC=CC=C1N,Silica-CS 25g,10/1,15,-1.0,-1.0,-0.0125,-0.0125,negative_label,False,False
25g,179,d05236acf265,87-25-2,CCOC(=O)C1=CC=CC=C1N,Silica-CS 25g,20/1,15,8247.0,12806.0,103.0875,160.075,removed_by_qgeognn_threshold,True,False
25g,180,275c75a1f924,87-25-2,CCOC(=O)C1=CC=CC=C1N,Silica-CS 25g,50/1,15,17232.0,26421.0,215.4,330.2625,removed_by_qgeognn_threshold,True,False
25g,184,8ae0c63949b9,120-50-3,CC(C)COC(=O)C1=CC=CC=C1,Silica-CS 25g,5/1,15,-1.0,-1.0,-0.0125,-0.0125,negative_label,False,False
25g,185,96826893d9d7,120-50-3,CC(C)COC(=O)C1=CC=CC=C1,Silica-CS 25g,10/1,15,-1.0,-1.0,-0.0125,-0.0125,negative_label,False,False
25g,187,0c761334aae3,120-50-3,CC(C)COC(=O)C1=CC=CC=C1,Silica-CS 25g,50/1,15,-1.0,-1.0,-0.0125,-0.0125,negative_label,False,False
25g,191,5c46e5028e1d,83-13-6,CCOC(=O)C(C1=CC=CC=C1)C(=O)OCC,Silica-CS 25g,5/1,15,-1.0,-1.0,-0.0125,-0.0125,negative_label,False,False
25g,193,f9181ce8ca89,83-13-6,CCOC(=O)C(C1=CC=CC=C1)C(=O)OCC,Silica-CS 25g,20/1,15,8293.0,11332.0,103.6625,141.65,removed_by_qgeognn_threshold,True,False
25g,194,b4d45b3b58db,83-13-6,CCOC(=O)C(C1=CC=CC=C1)C(=O)OCC,Silica-CS 25g,50/1,15,,,,,missing_core,False,False
25g,198,dadb26b10e86,48145-04-6,C=CC(=O)OCCOC1=CC=CC=C1,Silica-CS 25g,5/1,15,-1.0,-1.0,-0.0125,-0.0125,negative_label,False,False
25g,199,ffd820a7f34d,48145-04-6,C=CC(=O)OCCOC1=CC=CC=C1,Silica-CS 25g,10/1,15,-1.0,-1.0,-0.0125,-0.0125,negative_label,False,False
25g,200,b5094439b12d,48145-04-6,C=CC(=O)OCCOC1=CC=CC=C1,Silica-CS 25g,20/1,15,7963.0,10943.0,99.5375,136.7875,removed_by_qgeognn_threshold,True,False
25g,201,bc00939af762,48145-04-6,C=CC(=O)OCCOC1=CC=CC=C1,Silica-CS 25g,50/1,15,17360.0,23574.0,217.0,294.675,removed_by_qgeognn_threshold,True,False
25g,204,b5fe43fb8149,105-13-5,COC1=CC=C(C=C1)CO,Silica-CS 25g,2/1,15,7463.0,10589.0,93.2875,132.3625,removed_by_qgeognn_threshold,True,False
25g,211,cf7ab54072f5,25245-34-5,COC1=CC(=C(C=C1)OC)Br,Silica-CS 25g,50/1,15,6954.0,10208.0,86.925,127.6,removed_by_qgeognn_threshold,True,False
25g,214,d51c7fe65472,614-18-6,CCOC(=O)C1=CN=CC=C1,Silica-CS 25g,2/1,15,6443.0,10774.0,80.5375,134.675,removed_by_qgeognn_threshold,True,False
25g,215,4943ffc0f89a,614-18-6,CCOC(=O)C1=CN=CC=C1,Silica-CS 25g,5/1,15,12980.0,22081.0,162.25,276.0125,removed_by_qgeognn_threshold,True,False
25g,220,b0214826618d,620-79-1,CCOC(=O)C(CC1=CC=CC=C1)C(=O)C,Silica-CS 25g,10/1,15,5421.0,8425.0,67.7625,105.3125,removed_by_qgeognn_threshold,True,False
25g,221,bf367db7fb5b,620-79-1,CCOC(=O)C(CC1=CC=CC=C1)C(=O)C,Silica-CS 25g,20/1,15,9684.0,15210.0,121.05,190.125,removed_by_qgeognn_threshold,True,False
25g,222,992aacbd6c99,620-79-1,CCOC(=O)C(CC1=CC=CC=C1)C(=O)C,Silica-CS 25g,50/1,15,-1.0,-1.0,-0.0125,-0.0125,negative_label,False,False
25g,241,ca58efd52f9d,2042-37-7,C1=CC=C(C(=C1)C#N)Br,Silica-CS 25g,10/1,15,4860.0,7161.0,60.75,89.5125,removed_by_qgeognn_threshold,True,False
25g,242,4d1069a6cc12,2042-37-7,C1=CC=C(C(=C1)C#N)Br,Silica-CS 25g,20/1,15,6812.0,9476.0,85.15,118.45,removed_by_qgeognn_threshold,True,False
25g,249,2526720020c6,15764-16-6,CC1=CC(=C(C=C1)C=O)C,Silica-CS 25g,50/1,15,6088.0,9897.0,76.1,123.7125,removed_by_qgeognn_threshold,True,False
25g,256,cef4783d5670,1667-01-2,CC1=CC(=C(C(=C1)C)C(=O)C)C,Silica-CS 25g,50/1,15,7078.0,10898.0,88.475,136.225,removed_by_qgeognn_threshold,True,False
25g,260,09576659b3d2,55745-70-5,C1COC2=C1C=C(C=C2)C=O,Silica-CS 25g,5/1,15,5597.0,9412.0,69.9625,117.65,removed_by_qgeognn_threshold,True,False
25g,261,6d788d8ef801,55745-70-5,C1COC2=C1C=C(C=C2)C=O,Silica-CS 25g,10/1,15,8974.0,16548.0,112.175,206.85,removed_by_qgeognn_threshold,True,False
25g,273,fa5f6e5de9a4,613-91-2,C/C(=N\O)/C1=CC=CC=C1,Silica-CS 25g,10/1,15,5401.0,9211.0,67.5125,115.1375,removed_by_qgeognn_threshold,True,False
25g,274,f0271bca28a0,613-91-2,C/C(=N\O)/C1=CC=CC=C1,Silica-CS 25g,20/1,15,10705.0,19006.0,133.8125,237.575,removed_by_qgeognn_threshold,True,False
25g,288,e6dbef427792,1126-46-1,COC(=O)C1=CC=C(C=C1)Cl,Silica-CS 25g,50/1,15,5492.0,8551.0,68.65,106.8875,removed_by_qgeognn_threshold,True,False
25g,290,6b608a1e3427,22502-03-0,CC(=O)CC(=O)OCCOC,Silica-CS 25g,1/1,15,5242.0,10510.0,65.525,131.375,removed_by_qgeognn_threshold,True,False
25g,291,051d0ca38b68,22502-03-0,CC(=O)CC(=O)OCCOC,Silica-CS 25g,2/1,15,9234.0,17910.0,115.425,223.875,removed_by_qgeognn_threshold,True,False
25g,292,9eb5f928258d,22502-03-0,CC(=O)CC(=O)OCCOC,Silica-CS 25g,5/1,15,-1.0,-1.0,-0.0125,-0.0125,negative_label,False,False
25g,303,81ec76a8eaf6,93-54-9,CCC(C1=CC=CC=C1)O,Silica-CS 25g,5/1,15,4915.0,6527.0,61.4375,81.5875,removed_by_qgeognn_threshold,True,False
25g,304,957a7e3e8e5d,93-54-9,CCC(C1=CC=CC=C1)O,Silica-CS 25g,10/1,15,9262.0,12674.0,115.775,158.425,removed_by_qgeognn_threshold,True,False
25g,310,ff7b0284ca87,94-30-4,CCOC(=O)C1=CC=C(C=C1)OC,Silica-CS 25g,20/1,15,5840.0,9776.0,73.0,122.2,removed_by_qgeognn_threshold,True,False
25g,311,1f8fb32029d1,94-30-4,CCOC(=O)C1=CC=C(C=C1)OC,Silica-CS 25g,50/1,15,11724.0,19644.0,146.55,245.55,removed_by_qgeognn_threshold,True,False
25g,317,9ea160e6e3ad,2876-78-0,COC(=O)CC1=CC=CC2=CC=CC=C21,Silica-CS 25g,20/1,15,6936.0,10097.0,86.7,126.2125,removed_by_qgeognn_threshold,True,False
25g,333,b345dae28d7d,174265-12-4,C1=CC(=C(C=C1Cl)C=O)Br,Silica-CS 25g,2/1,15,-1.0,-1.0,-0.0125,-0.0125,negative_label,False,False
25g,342,47ba616802e4,41841-16-1,COC(=O)CC1=CC=C(C=C1)Br,Silica-CS 25g,10/1,15,4844.0,6429.0,60.55,80.3625,removed_by_qgeognn_threshold,True,False
25g,343,2cfe81f2be22,41841-16-1,COC(=O)CC1=CC=C(C=C1)Br,Silica-CS 25g,20/1,15,7464.0,9847.0,93.3,123.0875,removed_by_qgeognn_threshold,True,False
25g,344,f292760d837d,41841-16-1,COC(=O)CC1=CC=C(C=C1)Br,Silica-CS 25g,50/1,15,14029.0,18403.0,175.3625,230.0375,removed_by_qgeognn_threshold,True,False
25g,364,e03da42095bd,88-69-7,CC(C)C1=CC=CC=C1O,Silica-CS 25g,20/1,15,5416.0,8125.0,67.7,101.5625,removed_by_qgeognn_threshold,True,False
25g,365,0ec871bef212,88-69-7,CC(C)C1=CC=CC=C1O,Silica-CS 25g,50/1,15,12327.0,18111.0,154.0875,226.3875,removed_by_qgeognn_threshold,True,False
25g,372,c0843ed00b83,529-19-1,CC1=CC=CC=C1C#N,Silica-CS 25g,50/1,15,5438.0,7463.0,67.975,93.2875,removed_by_qgeognn_threshold,True,False
25g,385,2ef8cc870828,27060-75-9,CC1=C(C=CC(=C1)OC)Br,Silica-CS 25g,20/1,15,5004.0,4993.0,62.55,62.4125,t1_gt_t2;removed_by_qgeognn_threshold,True,False
25g,396,45d72f49a428,148256-63-7,CCCCCCCCCCCCC1=C(SC(=C1)Br)Br,Silica-CS 25g,2/1,15,3198.0,3191.0,39.975,39.8875,t1_gt_t2,True,True
25g,417,52bceb10780c,3392-97-0,COC1=C(C(=CC=C1)OC)C=O,Silica-CS 25g,2/1,15,6833.0,11308.0,85.4125,141.35,removed_by_qgeognn_threshold,True,False
25g,418,6b0a40d4a577,3392-97-0,COC1=C(C(=CC=C1)OC)C=O,Silica-CS 25g,5/1,15,19247.0,29745.0,240.5875,371.8125,removed_by_qgeognn_threshold,True,False
25g,445,3a1d40867789,2142-69-0,CC(=O)C1=CC=CC=C1Br,Silica-CS 25g,20/1,15,5952.0,8903.0,74.4,111.2875,removed_by_qgeognn_threshold,True,False
25g,446,c3afaab21679,2142-69-0,CC(=O)C1=CC=CC=C1Br,Silica-CS 25g,50/1,15,10629.0,15450.0,132.8625,193.125,removed_by_qgeognn_threshold,True,False
25g,451,c3ac244448be,437-81-0,C1=CC(=C(C(=C1)F)C=O)F,Silica-CS 25g,10/1,15,-1.0,-1.0,-0.0125,-0.0125,negative_label,False,False
25g,452,4a2fb8b54c11,437-81-0,C1=CC(=C(C(=C1)F)C=O)F,Silica-CS 25g,20/1,15,5792.0,9223.0,72.4,115.2875,removed_by_qgeognn_threshold,True,False
25g,456,139c4f7aa638,32249-35-7,COC(=O)CC(=O)C1CC1,Silica-CS 25g,5/1,15,6426.0,10600.0,80.325,132.5,removed_by_qgeognn_threshold,True,False
25g,457,2c9738090bad,32249-35-7,COC(=O)CC(=O)C1CC1,Silica-CS 25g,10/1,15,11706.0,19529.0,146.325,244.1125,removed_by_qgeognn_threshold,True,False
25g,462,b59f5eacc9df,529-34-0,C1CC2=CC=CC=C2C(=O)C1,Silica-CS 25g,10/1,15,5160.0,8698.0,64.5,108.725,removed_by_qgeognn_threshold,True,False
25g,463,25101a49d1df,529-34-0,C1CC2=CC=CC=C2C(=O)C1,Silica-CS 25g,20/1,15,8314.0,13880.0,103.925,173.5,removed_by_qgeognn_threshold,True,False
25g,464,2df481d16aaa,529-34-0,C1CC2=CC=CC=C2C(=O)C1,Silica-CS 25g,50/1,15,17117.0,27997.0,213.9625,349.9625,removed_by_qgeognn_threshold,True,False
25g,469,3be02e8a9324,3446-89-7,CSC1=CC=C(C=C1)C=O,Silica-CS 25g,10/1,15,7466.0,11448.0,93.325,143.1,removed_by_qgeognn_threshold,True,False
25g,470,d23ca4359b92,3446-89-7,CSC1=CC=C(C=C1)C=O,Silica-CS 25g,20/1,15,12501.0,18678.0,156.2625,233.475,removed_by_qgeognn_threshold,True,False
25g,477,fd84188ff9d7,529-20-4,CC1=CC=CC=C1C=O,Silica-CS 25g,50/1,15,6589.0,10771.0,82.3625,134.6375,removed_by_qgeognn_threshold,True,False
25g,483,7496e89e7925,22532-62-3,C1=CC(=C(C=C1Br)O)C=O,Silica-CS 25g,20/1,15,5627.0,10664.0,70.3375,133.3,removed_by_qgeognn_threshold,True,False
25g,488,be655ab2a7eb,99-90-1,CC(=O)C1=CC=C(C=C1)Br,Silica-CS 25g,10/1,15,5603.0,9773.0,70.0375,122.1625,removed_by_qgeognn_threshold,True,False
25g,489,afc956a2c117,99-90-1,CC(=O)C1=CC=C(C=C1)Br,Silica-CS 25g,20/1,15,8927.0,15428.0,111.5875,192.85,removed_by_qgeognn_threshold,True,False
25g,490,d2e9b8d0939e,99-90-1,CC(=O)C1=CC=C(C=C1)Br,Silica-CS 25g,50/1,15,17256.0,28983.0,215.7,362.2875,removed_by_qgeognn_threshold,True,False
25g,496,006e5fbd5002,451-40-1,C1=CC=C(C=C1)CC(=O)C2=CC=CC=C2,Silica-CS 25g,20/1,15,4819.0,8046.0,60.2375,100.575,removed_by_qgeognn_threshold,True,False
25g,497,8a165bac0e5f,451-40-1,C1=CC=C(C=C1)CC(=O)C2=CC=CC=C2,Silica-CS 25g,50/1,15,8804.0,14432.0,110.05,180.4,removed_by_qgeognn_threshold,True,False
25g,504,fdc0aae837e2,3218-36-8,C1=CC=C(C=C1)C2=CC=C(C=C2)C=O,Silica-CS 25g,50/1,15,1373.0,10154.0,17.1625,126.925,removed_by_qgeognn_threshold,True,False
25g,517,7e908966257f,614-47-1,C1=CC=C(C=C1)/C=C/C(=O)C2=CC=CC=C2,Silica-CS 25g,20/1,15,4944.0,9002.0,61.8,112.525,removed_by_qgeognn_threshold,True,False
25g,518,9bfceade727b,614-47-1,C1=CC=C(C=C1)/C=C/C(=O)C2=CC=CC=C2,Silica-CS 25g,50/1,15,9521.0,17468.0,119.0125,218.35,removed_by_qgeognn_threshold,True,False
25g,523,6f73d9b3fad4,35225-79-7,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2,Silica-CS 25g,10/1,15,5278.0,9364.0,65.975,117.05,removed_by_qgeognn_threshold,True,False
25g,524,dc00b2d27d26,35225-79-7,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2,Silica-CS 25g,20/1,15,9911.0,17174.0,123.8875,214.675,removed_by_qgeognn_threshold,True,False
25g,525,48db2420f3be,35225-79-7,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2,Silica-CS 25g,50/1,15,-1.0,-1.0,-0.0125,-0.0125,negative_label,False,False
25g,531,900a3db5687e,19832-98-5,CC1CCC(=O)C2=CC=CC=C12,Silica-CS 25g,20/1,15,6660.0,11120.0,83.25,139.0,removed_by_qgeognn_threshold,True,False
25g,532,d0bbf6155936,19832-98-5,CC1CCC(=O)C2=CC=CC=C12,Silica-CS 25g,50/1,15,13785.0,22569.0,172.3125,282.1125,removed_by_qgeognn_threshold,True,False
25g,538,259e3650ca3f,150322-73-9,C1CC1C(=O)CC2=CC=CC=C2F,Silica-CS 25g,20/1,15,5958.0,9022.0,74.475,112.775,removed_by_qgeognn_threshold,True,False
25g,539,2cf58626e915,150322-73-9,C1CC1C(=O)CC2=CC=CC=C2F,Silica-CS 25g,50/1,15,11764.0,17191.0,147.05,214.8875,removed_by_qgeognn_threshold,True,False
25g,546,1a450207291e,19829-31-3,CCC(=O)C1=CC(=CC=C1)Br,Silica-CS 25g,50/1,15,6046.0,9532.0,75.575,119.15,removed_by_qgeognn_threshold,True,False
25g,550,396518c5378f,61718-80-7,COCCCCC(=O)C1=CC=C(C=C1)C(F)(F)F,Silica-CS 25g,5/1,15,5986.0,8907.0,74.825,111.3375,removed_by_qgeognn_threshold,True,False
25g,551,33051fc951e8,61718-80-7,COCCCCC(=O)C1=CC=C(C=C1)C(F)(F)F,Silica-CS 25g,10/1,15,12657.0,18098.0,158.2125,226.225,removed_by_qgeognn_threshold,True,False
25g,562,b266a1039aba,3770-82-9,C1=CC=C(C=C1)C(=O)C2=CC(=CC=C2)C(=O)C3=CC=CC=C3,Silica-CS 25g,10/1,15,6823.0,12713.0,85.2875,158.9125,removed_by_qgeognn_threshold,True,False
25g,563,88de3db2fc60,3770-82-9,C1=CC=C(C=C1)C(=O)C2=CC(=CC=C2)C(=O)C3=CC=CC=C3,Silica-CS 25g,20/1,15,13749.0,24758.0,171.8625,309.475,removed_by_qgeognn_threshold,True,False
25g,569,edbbd62bc91d,3874-54-2,C1=CC(=CC=C1C(=O)CCCCl)F,Silica-CS 25g,20/1,15,5432.0,9921.0,67.9,124.0125,removed_by_qgeognn_threshold,True,False
25g,570,60af9aa9ae28,3874-54-2,C1=CC(=CC=C1C(=O)CCCCl)F,Silica-CS 25g,50/1,15,10353.0,18851.0,129.4125,235.6375,removed_by_qgeognn_threshold,True,False
40g,8,56c94f409383,103-36-6,CCOC(=O)/C=C/C1=CC=CC=C1,Silica-CS 40g,50/1,30,6370.0,9432.0,159.25,235.8,removed_by_qgeognn_threshold,True,False
40g,28,196060e7fccb,122-00-9,CC1=CC=C(C=C1)C(=O)C,Silica-CS 40g,20/1,30,5509.0,8017.0,137.725,200.425,removed_by_qgeognn_threshold,True,False
40g,29,11f6dc06f8da,122-00-9,CC1=CC=C(C=C1)C(=O)C,Silica-CS 40g,50/1,30,11053.0,15791.0,276.325,394.775,removed_by_qgeognn_threshold,True,False
40g,35,dcc9091660ed,1694-31-1,CC(=O)CC(=O)OC(C)(C)C,Silica-CS 40g,20/1,30,9239.0,14163.0,230.975,354.075,removed_by_qgeognn_threshold,True,False
40g,36,136a1bcb6b6c,1694-31-1,CC(=O)CC(=O)OC(C)(C)C,Silica-CS 40g,50/1,30,-1.0,-1.0,-0.025,-0.025,negative_label,False,False
40g,42,ba5ca770b786,94-02-0,CCOC(=O)CC(=O)C1=CC=CC=C1,Silica-CS 40g,20/1,30,5883.0,9364.0,147.075,234.1,removed_by_qgeognn_threshold,True,False
40g,43,29d154252d0d,94-02-0,CCOC(=O)CC(=O)C1=CC=CC=C1,Silica-CS 40g,50/1,30,13260.0,19507.0,331.5,487.675,removed_by_qgeognn_threshold,True,False
40g,55,65240916739d,123-11-5,COC1=CC=C(C=C1)C=O,Silica-CS 40g,10/1,30,8115.0,11923.0,202.875,298.075,removed_by_qgeognn_threshold,True,False
40g,56,f4f47f3155f0,123-11-5,COC1=CC=C(C=C1)C=O,Silica-CS 40g,20/1,30,13854.0,20384.0,346.35,509.6,removed_by_qgeognn_threshold,True,False
40g,59,2321c98a9d7e,122-97-4,C1=CC=C(C=C1)CCCO,Silica-CS 40g,2/1,30,6266.0,7650.0,156.65,191.25,removed_by_qgeognn_threshold,True,False
40g,79,f9e0f1b41129,577-16-2,CC1=CC=CC=C1C(=O)C,Silica-CS 40g,50/1,30,7662.0,9924.0,191.55,248.1,removed_by_qgeognn_threshold,True,False
40g,85,594e35b49415,762-42-5,COC(=O)C#CC(=O)OC,Silica-CS 40g,20/1,30,6916.0,8123.0,172.9,203.075,removed_by_qgeognn_threshold,True,False
40g,86,c1c8ae187d11,762-42-5,COC(=O)C#CC(=O)OC,Silica-CS 40g,50/1,30,12306.0,14176.0,307.65,354.4,removed_by_qgeognn_threshold,True,False
40g,97,9c358d3ab25d,7318-00-5,CCOC(=O)/C=C(/C)\N,Silica-CS 40g,5/1,30,6103.0,9381.0,152.575,234.525,removed_by_qgeognn_threshold,True,False
40g,98,b05e03ae883d,7318-00-5,CCOC(=O)/C=C(/C)\N,Silica-CS 40g,10/1,30,13333.0,21035.0,333.325,525.875,removed_by_qgeognn_threshold,True,False
40g,104,df3aab50d371,134-20-3,COC(=O)C1=CC=CC=C1N,Silica-CS 40g,20/1,30,10057.0,14186.0,251.425,354.65,removed_by_qgeognn_threshold,True,False
40g,111,0614224b354e,101-97-3,CCOC(=O)CC1=CC=CC=C1,Silica-CS 40g,50/1,30,7616.0,8750.0,190.4,218.75,removed_by_qgeognn_threshold,True,False
40g,118,5740e9679d09,98-86-2,CC(=O)C1=CC=CC=C1,Silica-CS 40g,50/1,30,11064.0,14435.0,276.6,360.875,removed_by_qgeognn_threshold,True,False
40g,122,67fd4c404ca0,626-34-6,CCOC(=O)/C=C(/C)\N,Silica-CS 40g,5/1,30,6472.0,10032.0,161.8,250.8,removed_by_qgeognn_threshold,True,False
40g,123,987a6379d92c,626-34-6,CCOC(=O)/C=C(/C)\N,Silica-CS 40g,10/1,30,14184.0,21881.0,354.6,547.025,removed_by_qgeognn_threshold,True,False
40g,125,4136df021120,22502-03-0,CC(=O)CC(=O)OCCOC,Silica-CS 40g,1/1,30,5586.0,9634.0,139.65,240.85,removed_by_qgeognn_threshold,True,False
40g,126,db0285a19d72,22502-03-0,CC(=O)CC(=O)OCCOC,Silica-CS 40g,2/1,30,10509.0,17218.0,262.725,430.45,removed_by_qgeognn_threshold,True,False
40g,144,79efc3ff1a31,93-54-9,CCC(C1=CC=CC=C1)O,Silica-CS 40g,10/1,30,9091.0,11125.0,227.275,278.125,removed_by_qgeognn_threshold,True,False
40g,150,c20267f6c0c1,94-30-4,CCOC(=O)C1=CC=C(C=C1)OC,Silica-CS 40g,20/1,30,5024.0,8041.0,125.6,201.025,removed_by_qgeognn_threshold,True,False
40g,151,3c658e6c2371,94-30-4,CCOC(=O)C1=CC=C(C=C1)OC,Silica-CS 40g,50/1,30,10924.0,16691.0,273.1,417.275,removed_by_qgeognn_threshold,True,False
40g,156,3d69bdeebe72,4712-55-4,C1=CC=C(C=C1)O[P+](=O)OC2=CC=CC=C2,Silica-CS 40g,10/1,30,8177.0,12529.0,204.425,313.225,removed_by_qgeognn_threshold,True,False
40g,162,3c2e8daec703,2876-78-0,COC(=O)CC1=CC=CC2=CC=CC=C21,Silica-CS 40g,20/1,30,6441.0,8747.0,161.025,218.675,removed_by_qgeognn_threshold,True,False
40g,163,e3cb25d6155f,2876-78-0,COC(=O)CC1=CC=CC2=CC=CC=C21,Silica-CS 40g,50/1,30,13526.0,17640.0,338.15,441.0,removed_by_qgeognn_threshold,True,False
40g,173,9de2223a6c55,614-18-6,CCOC(=O)C1=CN=CC=C1,Silica-CS 40g,2/1,30,7345.0,10467.0,183.625,261.675,removed_by_qgeognn_threshold,True,False
40g,174,a8a571747f31,614-18-6,CCOC(=O)C1=CN=CC=C1,Silica-CS 40g,5/1,30,16547.0,21437.0,413.675,535.925,removed_by_qgeognn_threshold,True,False
40g,180,cee8baa2da58,41841-16-1,COC(=O)CC1=CC=C(C=C1)Br,Silica-CS 40g,20/1,30,7493.0,8923.0,187.325,223.075,removed_by_qgeognn_threshold,True,False
40g,186,c51d588a5d9c,529-34-0,C1CC2=CC=CC=C2C(=O)C1,Silica-CS 40g,20/1,30,6939.0,9882.0,173.475,247.05,removed_by_qgeognn_threshold,True,False
40g,187,af58c855104b,529-34-0,C1CC2=CC=CC=C2C(=O)C1,Silica-CS 40g,50/1,30,14750.0,19664.0,368.75,491.6,removed_by_qgeognn_threshold,True,False
40g,192,4a50c8bbb294,3446-89-7,CSC1=CC=C(C=C1)C=O,Silica-CS 40g,10/1,30,6447.0,8425.0,161.175,210.625,removed_by_qgeognn_threshold,True,False
