outer_seed,member_index,member_seed,fit_seconds_current_run,reused_completed_fit,max_epoch,early_stop_epoch,hit_max_epoch,best_epoch_ge_490,checkpoint,checkpoint_sha256,best_epoch,epochs_run,normalized_valid_score,train_rows,validation_rows,trainable_parameters,total_parameters,train_config_hash,labeled_ids_hash,validation_ids_hash,initialization_policy,trainable_scope,scaler_hash,strategy,round
42,1,4201,117.38333416602109,False,500,251,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_42/hybrid/round_7/checkpoints/member_1_seed_4201/best.pt,a3af6203df6d0acee87fa9c9a3dc661932880b23d3785f04505fe45f18ef75a8,151,251,0.4599448855729178,493,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,93524b6f9a0792e86b50265f146386c20b092eda06acf6c249dbb572090d7fa9,5708a8e0d0b9a41a673559f0a1066a75ce8aeff9ba7cfea26ac821079d2c6f13,seeded_random,full_source_free,f3a3722de4c742078d66f0737df62a596163c65ecb59cb01e8ba866d95e63b72,hybrid,7
42,2,4202,180.92573054193053,False,500,381,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_42/hybrid/round_7/checkpoints/member_2_seed_4202/best.pt,e499f74904832fe25d7e1b415380ba3d08a235865ce96c9c414a48c3690cdc36,281,381,0.5458867257529932,493,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,93524b6f9a0792e86b50265f146386c20b092eda06acf6c249dbb572090d7fa9,5708a8e0d0b9a41a673559f0a1066a75ce8aeff9ba7cfea26ac821079d2c6f13,seeded_random,full_source_free,f3a3722de4c742078d66f0737df62a596163c65ecb59cb01e8ba866d95e63b72,hybrid,7
42,0,4200,117.39775854197796,False,500,234,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_42/hybrid/round_8/checkpoints/member_0_seed_4200/best.pt,cdf7c9314ad48c6af43af640013458f58332299675066e4049de95c3c9b102a1,134,234,0.589896491777216,518,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,b65ad1e8ce2f03bdbf3485dab43707b475f9ea3a0e426891e1983b873fac603f,5708a8e0d0b9a41a673559f0a1066a75ce8aeff9ba7cfea26ac821079d2c6f13,seeded_random,full_source_free,f3a3722de4c742078d66f0737df62a596163c65ecb59cb01e8ba866d95e63b72,hybrid,8
42,1,4201,135.01224658393767,False,500,276,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_42/hybrid/round_8/checkpoints/member_1_seed_4201/best.pt,9f37b4c261bbe76460e5eb3558ec2de031bb5a2f3451af36c23a3d9a70d31579,176,276,0.5314261765815738,518,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,b65ad1e8ce2f03bdbf3485dab43707b475f9ea3a0e426891e1983b873fac603f,5708a8e0d0b9a41a673559f0a1066a75ce8aeff9ba7cfea26ac821079d2c6f13,seeded_random,full_source_free,f3a3722de4c742078d66f0737df62a596163c65ecb59cb01e8ba866d95e63b72,hybrid,8
42,2,4202,175.37786304194017,False,500,364,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_42/hybrid/round_8/checkpoints/member_2_seed_4202/best.pt,e2c4442f359aca01370d96a05fe8863ae5e5d0b44b8953fc224b1c3192718786,264,364,0.5406137723788615,518,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,b65ad1e8ce2f03bdbf3485dab43707b475f9ea3a0e426891e1983b873fac603f,5708a8e0d0b9a41a673559f0a1066a75ce8aeff9ba7cfea26ac821079d2c6f13,seeded_random,full_source_free,f3a3722de4c742078d66f0737df62a596163c65ecb59cb01e8ba866d95e63b72,hybrid,8
42,0,4200,0.0,True,500,223,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_42/shared_round_0/member_0_seed_4200/best.pt,f2f7518e73ff3ff87d9a032d79c7f0790fb6471986c79751811f2b6df32a3388,123,223,2.2680937595011645,318,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,de51759fba5fd73f2fab9e358f944d700c0ace327b63db9af3a4c65782866469,5708a8e0d0b9a41a673559f0a1066a75ce8aeff9ba7cfea26ac821079d2c6f13,seeded_random,full_source_free,f3a3722de4c742078d66f0737df62a596163c65ecb59cb01e8ba866d95e63b72,random,0
42,1,4201,0.0,True,500,500,True,True,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_42/shared_round_0/member_1_seed_4201/best.pt,96dce890024f524f77dcb1568bda45b30a5f76fe2c022f480be07c80e95cf088,500,500,2.2997049763372592,318,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,de51759fba5fd73f2fab9e358f944d700c0ace327b63db9af3a4c65782866469,5708a8e0d0b9a41a673559f0a1066a75ce8aeff9ba7cfea26ac821079d2c6f13,seeded_random,full_source_free,f3a3722de4c742078d66f0737df62a596163c65ecb59cb01e8ba866d95e63b72,random,0
42,2,4202,0.0,True,500,400,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_42/shared_round_0/member_2_seed_4202/best.pt,fe8e21e1618a140239774f99a9c312791334457b03cfefce95d06b8efcee20e9,300,400,2.151035439835413,318,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,de51759fba5fd73f2fab9e358f944d700c0ace327b63db9af3a4c65782866469,5708a8e0d0b9a41a673559f0a1066a75ce8aeff9ba7cfea26ac821079d2c6f13,seeded_random,full_source_free,f3a3722de4c742078d66f0737df62a596163c65ecb59cb01e8ba866d95e63b72,random,0
42,0,4200,98.56509487493896,False,500,228,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_42/random/round_1/checkpoints/member_0_seed_4200/best.pt,7ce87ae2d70e2e6534965b5c8700a0855e7cec1c31d388d0d426aa50d2bf4fd9,128,228,2.246449376883815,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,12921195e86346a1879e4ff1b350cbd6b045e643fc0f9d7ed7ece5af0ec35638,5708a8e0d0b9a41a673559f0a1066a75ce8aeff9ba7cfea26ac821079d2c6f13,seeded_random,full_source_free,f3a3722de4c742078d66f0737df62a596163c65ecb59cb01e8ba866d95e63b72,random,1
42,1,4201,143.8352201670641,False,500,304,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_42/random/round_1/checkpoints/member_1_seed_4201/best.pt,e647793eae3c172caf07b2d5a3e81419e057497e9d2e567cb30e32ded12f6ac0,204,304,2.181308985127637,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,12921195e86346a1879e4ff1b350cbd6b045e643fc0f9d7ed7ece5af0ec35638,5708a8e0d0b9a41a673559f0a1066a75ce8aeff9ba7cfea26ac821079d2c6f13,seeded_random,full_source_free,f3a3722de4c742078d66f0737df62a596163c65ecb59cb01e8ba866d95e63b72,random,1
42,2,4202,138.5352089999942,False,500,281,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_42/random/round_1/checkpoints/member_2_seed_4202/best.pt,7db5cf83dab532db42b1db6bc039e74724d9bdd410bac54f7232ea86513a92c5,181,281,2.2020405727938677,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,12921195e86346a1879e4ff1b350cbd6b045e643fc0f9d7ed7ece5af0ec35638,5708a8e0d0b9a41a673559f0a1066a75ce8aeff9ba7cfea26ac821079d2c6f13,seeded_random,full_source_free,f3a3722de4c742078d66f0737df62a596163c65ecb59cb01e8ba866d95e63b72,random,1
42,0,4200,115.31435224995948,False,500,214,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_42/random/round_2/checkpoints/member_0_seed_4200/best.pt,b9cfb2f159db46988e0afc2345dac39702d142e9c654c7efeeae630d34a89703,114,214,2.142743877098332,368,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,38f85c3c0efe1e7778fc36871b77439bdfb64db0b428a6a1940824d409d00bb9,5708a8e0d0b9a41a673559f0a1066a75ce8aeff9ba7cfea26ac821079d2c6f13,seeded_random,full_source_free,f3a3722de4c742078d66f0737df62a596163c65ecb59cb01e8ba866d95e63b72,random,2
42,1,4201,102.86140299995895,False,500,202,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_42/random/round_2/checkpoints/member_1_seed_4201/best.pt,ccceec843eff431754eca20f8a165c4e5b576212ec3ac83d3973f0bece487d87,102,202,1.9424808394632824,368,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,38f85c3c0efe1e7778fc36871b77439bdfb64db0b428a6a1940824d409d00bb9,5708a8e0d0b9a41a673559f0a1066a75ce8aeff9ba7cfea26ac821079d2c6f13,seeded_random,full_source_free,f3a3722de4c742078d66f0737df62a596163c65ecb59cb01e8ba866d95e63b72,random,2
42,2,4202,184.9378129589604,False,500,350,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_42/random/round_2/checkpoints/member_2_seed_4202/best.pt,ff702e42919f51cd9c2b17e0b759af40bab423190e95d2df3342f45c03a162a4,250,350,1.96191002032959,368,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,38f85c3c0efe1e7778fc36871b77439bdfb64db0b428a6a1940824d409d00bb9,5708a8e0d0b9a41a673559f0a1066a75ce8aeff9ba7cfea26ac821079d2c6f13,seeded_random,full_source_free,f3a3722de4c742078d66f0737df62a596163c65ecb59cb01e8ba866d95e63b72,random,2
42,0,4200,124.88409512490034,False,500,228,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_42/random/round_3/checkpoints/member_0_seed_4200/best.pt,d2af940fb5110b26f857af465fbb2ad3775fd12bc5bf7862c7ed276593e96967,128,228,2.0964407643647696,393,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,72d5b56f8bd7b8935d7120574b0ab7d83334d896ac7702ab3efa45fac9092cea,5708a8e0d0b9a41a673559f0a1066a75ce8aeff9ba7cfea26ac821079d2c6f13,seeded_random,full_source_free,f3a3722de4c742078d66f0737df62a596163c65ecb59cb01e8ba866d95e63b72,random,3
42,1,4201,142.79727300000377,False,500,196,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_42/random/round_3/checkpoints/member_1_seed_4201/best.pt,8381fdb775e6703e318d3aca720357137fd5d1b6fe1d75ad7e0b4921edfbc926,96,196,1.9100426966835056,393,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,72d5b56f8bd7b8935d7120574b0ab7d83334d896ac7702ab3efa45fac9092cea,5708a8e0d0b9a41a673559f0a1066a75ce8aeff9ba7cfea26ac821079d2c6f13,seeded_random,full_source_free,f3a3722de4c742078d66f0737df62a596163c65ecb59cb01e8ba866d95e63b72,random,3
42,2,4202,211.47190512507223,False,500,362,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_42/random/round_3/checkpoints/member_2_seed_4202/best.pt,1a0de8bd1c0e2d550448e36f43a92282d02f2901ebeea59b93e813d6339fc594,262,362,1.8494872301996788,393,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,72d5b56f8bd7b8935d7120574b0ab7d83334d896ac7702ab3efa45fac9092cea,5708a8e0d0b9a41a673559f0a1066a75ce8aeff9ba7cfea26ac821079d2c6f13,seeded_random,full_source_free,f3a3722de4c742078d66f0737df62a596163c65ecb59cb01e8ba866d95e63b72,random,3
42,0,4200,153.3845360830892,False,500,235,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_42/random/round_4/checkpoints/member_0_seed_4200/best.pt,646064367ff57ac81eafc7d13458c490aca593febbf43d9ca617210196405314,135,235,2.1270090559708312,418,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,5863a0b84ed128027c21092b959d2f3d321e3d0f5305aa13a3bd4800b26570e3,5708a8e0d0b9a41a673559f0a1066a75ce8aeff9ba7cfea26ac821079d2c6f13,seeded_random,full_source_free,f3a3722de4c742078d66f0737df62a596163c65ecb59cb01e8ba866d95e63b72,random,4
42,1,4201,122.9514294579858,False,500,185,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_42/random/round_4/checkpoints/member_1_seed_4201/best.pt,827e40ebcffe00178014f52b22ecd001754232e34b2b7a6ecb75ad010160f884,85,185,1.9902121078967236,418,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,5863a0b84ed128027c21092b959d2f3d321e3d0f5305aa13a3bd4800b26570e3,5708a8e0d0b9a41a673559f0a1066a75ce8aeff9ba7cfea26ac821079d2c6f13,seeded_random,full_source_free,f3a3722de4c742078d66f0737df62a596163c65ecb59cb01e8ba866d95e63b72,random,4
42,2,4202,186.0499485420296,False,500,274,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_42/random/round_4/checkpoints/member_2_seed_4202/best.pt,3166b7b03e51941424279afbfc3be5e7c8a4a53c4365eab7ef53b2a54908a896,174,274,2.0662546163925426,418,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,5863a0b84ed128027c21092b959d2f3d321e3d0f5305aa13a3bd4800b26570e3,5708a8e0d0b9a41a673559f0a1066a75ce8aeff9ba7cfea26ac821079d2c6f13,seeded_random,full_source_free,f3a3722de4c742078d66f0737df62a596163c65ecb59cb01e8ba866d95e63b72,random,4
42,0,4200,174.32147662492935,False,500,235,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_42/random/round_5/checkpoints/member_0_seed_4200/best.pt,680e52d151a5a8483b26cfb0deaba58271843269f1756173691900ffdb7f9955,135,235,2.0863165442323486,443,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,9be1999ed1f9d9fcc03cbd09489eba634b042fe65e08e8ccfae038603cd0d8c9,5708a8e0d0b9a41a673559f0a1066a75ce8aeff9ba7cfea26ac821079d2c6f13,seeded_random,full_source_free,f3a3722de4c742078d66f0737df62a596163c65ecb59cb01e8ba866d95e63b72,random,5
42,1,4201,163.650189875043,False,500,234,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_42/random/round_5/checkpoints/member_1_seed_4201/best.pt,e444de5ef684802ee44fdc9cad38c7033e3669ff8d32ef8653b39bc79e0757d5,134,234,2.2215040436478457,443,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,9be1999ed1f9d9fcc03cbd09489eba634b042fe65e08e8ccfae038603cd0d8c9,5708a8e0d0b9a41a673559f0a1066a75ce8aeff9ba7cfea26ac821079d2c6f13,seeded_random,full_source_free,f3a3722de4c742078d66f0737df62a596163c65ecb59cb01e8ba866d95e63b72,random,5
42,2,4202,147.3974214999471,False,500,211,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_42/random/round_5/checkpoints/member_2_seed_4202/best.pt,5a768f2a46f78ba67699aea08d3b43c7e9c2dc9a1246864b9f38d0d0f31c2acc,111,211,2.2402137944143163,443,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,9be1999ed1f9d9fcc03cbd09489eba634b042fe65e08e8ccfae038603cd0d8c9,5708a8e0d0b9a41a673559f0a1066a75ce8aeff9ba7cfea26ac821079d2c6f13,seeded_random,full_source_free,f3a3722de4c742078d66f0737df62a596163c65ecb59cb01e8ba866d95e63b72,random,5
42,0,4200,166.95023404201493,False,500,225,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_42/random/round_6/checkpoints/member_0_seed_4200/best.pt,afec43b5c83635775b2925dde136fe86744e6f14e264c726829523a72d6aca95,125,225,2.30571557935059,468,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,62925fcdfbe2f5e989b3131fc16ddc36e2a6280face50320814da2fa530c4a97,5708a8e0d0b9a41a673559f0a1066a75ce8aeff9ba7cfea26ac821079d2c6f13,seeded_random,full_source_free,f3a3722de4c742078d66f0737df62a596163c65ecb59cb01e8ba866d95e63b72,random,6
42,1,4201,143.21409816702362,False,500,184,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_42/random/round_6/checkpoints/member_1_seed_4201/best.pt,3313a43817d7b538410f27a0753b50d7adc7a526f32e7eb52c2c433752727a08,84,184,2.1351189614612505,468,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,62925fcdfbe2f5e989b3131fc16ddc36e2a6280face50320814da2fa530c4a97,5708a8e0d0b9a41a673559f0a1066a75ce8aeff9ba7cfea26ac821079d2c6f13,seeded_random,full_source_free,f3a3722de4c742078d66f0737df62a596163c65ecb59cb01e8ba866d95e63b72,random,6
42,2,4202,259.3218387090601,False,500,324,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_42/random/round_6/checkpoints/member_2_seed_4202/best.pt,7f0f744dd853547842c62f73746029a71b93705e83f5e03570d85d2c32a46a92,224,324,2.1722686806307925,468,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,62925fcdfbe2f5e989b3131fc16ddc36e2a6280face50320814da2fa530c4a97,5708a8e0d0b9a41a673559f0a1066a75ce8aeff9ba7cfea26ac821079d2c6f13,seeded_random,full_source_free,f3a3722de4c742078d66f0737df62a596163c65ecb59cb01e8ba866d95e63b72,random,6
42,0,4200,281.9953798330389,False,500,336,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_42/random/round_7/checkpoints/member_0_seed_4200/best.pt,06231dff3972f7730b73f33f28b205a03856415515e92eb41af234dc2eb3b36c,236,336,1.9656493147564813,493,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,073b009b90ef5ee374b45be79676bb9f8b5b3f113f6540112ff1366f5f32e5da,5708a8e0d0b9a41a673559f0a1066a75ce8aeff9ba7cfea26ac821079d2c6f13,seeded_random,full_source_free,f3a3722de4c742078d66f0737df62a596163c65ecb59cb01e8ba866d95e63b72,random,7
42,1,4201,163.16196483303793,False,500,192,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_42/random/round_7/checkpoints/member_1_seed_4201/best.pt,be20bdc54007f40a78f94f31f5f33b0bf94a55f02c483611b37fd51dc879b954,92,192,2.0690769029608855,493,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,073b009b90ef5ee374b45be79676bb9f8b5b3f113f6540112ff1366f5f32e5da,5708a8e0d0b9a41a673559f0a1066a75ce8aeff9ba7cfea26ac821079d2c6f13,seeded_random,full_source_free,f3a3722de4c742078d66f0737df62a596163c65ecb59cb01e8ba866d95e63b72,random,7
42,2,4202,192.43169220804705,False,500,227,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_42/random/round_7/checkpoints/member_2_seed_4202/best.pt,a81075e2787868dc6ff4370d8b605e58d0a285a0d1d1d9f470ed612aa0a43ee5,127,227,2.205256012467535,493,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,073b009b90ef5ee374b45be79676bb9f8b5b3f113f6540112ff1366f5f32e5da,5708a8e0d0b9a41a673559f0a1066a75ce8aeff9ba7cfea26ac821079d2c6f13,seeded_random,full_source_free,f3a3722de4c742078d66f0737df62a596163c65ecb59cb01e8ba866d95e63b72,random,7
42,0,4200,207.2124229159672,False,500,233,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_42/random/round_8/checkpoints/member_0_seed_4200/best.pt,aecb40d23721e96379509b2fa1b880bb6e433f8565a34e9e822d85b7f4520e3e,133,233,2.088551144855734,518,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,9d3b546adf0d13b209602cd0cb82200c0c8d7591ad2d76cee4cbd9dc63edaa81,5708a8e0d0b9a41a673559f0a1066a75ce8aeff9ba7cfea26ac821079d2c6f13,seeded_random,full_source_free,f3a3722de4c742078d66f0737df62a596163c65ecb59cb01e8ba866d95e63b72,random,8
42,1,4201,208.69765237497631,False,500,237,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_42/random/round_8/checkpoints/member_1_seed_4201/best.pt,4ba8d162d46b812ed8a47025c607b8b61fc7c378991868b8fadd638db33c8a31,137,237,2.0522051021845793,518,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,9d3b546adf0d13b209602cd0cb82200c0c8d7591ad2d76cee4cbd9dc63edaa81,5708a8e0d0b9a41a673559f0a1066a75ce8aeff9ba7cfea26ac821079d2c6f13,seeded_random,full_source_free,f3a3722de4c742078d66f0737df62a596163c65ecb59cb01e8ba866d95e63b72,random,8
42,2,4202,245.6161497500725,False,500,279,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_42/random/round_8/checkpoints/member_2_seed_4202/best.pt,5d2c5e4daf2e967d279e685ab85f7ba334e2179abe4a1b42944540cceaaeedc0,179,279,2.297860587242453,518,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,9d3b546adf0d13b209602cd0cb82200c0c8d7591ad2d76cee4cbd9dc63edaa81,5708a8e0d0b9a41a673559f0a1066a75ce8aeff9ba7cfea26ac821079d2c6f13,seeded_random,full_source_free,f3a3722de4c742078d66f0737df62a596163c65ecb59cb01e8ba866d95e63b72,random,8
525,0,52500,0.0,True,500,196,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_525/shared_round_0/member_0_seed_52500/best.pt,def6a50ace2cda299126af40b0ebdb3b78d52cf86c1f7c0915c4512b1168f0df,96,196,0.458767435917149,318,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,141abf4d0a56cf89a5122dd2758848d2d9da64b198b79ccebefac57f4c273f7c,dc1008ac4293c8595490da8ece3fce13a1e19351ff97e975922a824808b74602,seeded_random,full_source_free,217c9e3a855a4e705dc7dff480bc6d2f74fc40a4e5571021cd5a46483d00c866,coverage,0
525,1,52501,0.0,True,500,173,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_525/shared_round_0/member_1_seed_52501/best.pt,2770bf607d7c167281bb0469318821a8596c5320e19c14202aa1dbbaf707111e,73,173,0.7877149252385709,318,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,141abf4d0a56cf89a5122dd2758848d2d9da64b198b79ccebefac57f4c273f7c,dc1008ac4293c8595490da8ece3fce13a1e19351ff97e975922a824808b74602,seeded_random,full_source_free,217c9e3a855a4e705dc7dff480bc6d2f74fc40a4e5571021cd5a46483d00c866,coverage,0
525,2,52502,0.0,True,500,222,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_525/shared_round_0/member_2_seed_52502/best.pt,2bff39d5af8d4eeb3eea2f8e4e6fb9aa97211c71caa4685dc2efaa7f0b2a6326,122,222,0.5942381820861888,318,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,141abf4d0a56cf89a5122dd2758848d2d9da64b198b79ccebefac57f4c273f7c,dc1008ac4293c8595490da8ece3fce13a1e19351ff97e975922a824808b74602,seeded_random,full_source_free,217c9e3a855a4e705dc7dff480bc6d2f74fc40a4e5571021cd5a46483d00c866,coverage,0
525,0,52500,155.66109958302695,False,500,213,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_525/coverage/round_1/checkpoints/member_0_seed_52500/best.pt,d2a5604dfc8fdd6867b9790fc75c5d999c9aef73bd035896e901e7b62e3f6749,113,213,0.3205055070832907,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,40e134eadbc41502589f8892bf9d1ce96a47fdcc1ebbf12becc9d0e30c822138,dc1008ac4293c8595490da8ece3fce13a1e19351ff97e975922a824808b74602,seeded_random,full_source_free,217c9e3a855a4e705dc7dff480bc6d2f74fc40a4e5571021cd5a46483d00c866,coverage,1
525,1,52501,127.17930949991568,False,500,185,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_525/coverage/round_1/checkpoints/member_1_seed_52501/best.pt,9c0698ecc2b1b8059443e679b290881d55f19a86da031f52e80496cf935924fc,85,185,0.4482090316754025,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,40e134eadbc41502589f8892bf9d1ce96a47fdcc1ebbf12becc9d0e30c822138,dc1008ac4293c8595490da8ece3fce13a1e19351ff97e975922a824808b74602,seeded_random,full_source_free,217c9e3a855a4e705dc7dff480bc6d2f74fc40a4e5571021cd5a46483d00c866,coverage,1
525,2,52502,193.6242561250692,False,500,279,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_525/coverage/round_1/checkpoints/member_2_seed_52502/best.pt,22cc79a0743cd6251673dd387728261356ac0c467a89eec66babf929a0ee55f9,179,279,0.2928618026285903,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,40e134eadbc41502589f8892bf9d1ce96a47fdcc1ebbf12becc9d0e30c822138,dc1008ac4293c8595490da8ece3fce13a1e19351ff97e975922a824808b74602,seeded_random,full_source_free,217c9e3a855a4e705dc7dff480bc6d2f74fc40a4e5571021cd5a46483d00c866,coverage,1
