round,strategy,seed,selected_total,selected_sample_ids,selected_unique_compounds,max_samples_per_compound,compound_hhi,selected_unique_condition_keys,selected_mean_true_error_after_reveal,selected_mean_ensemble_uncertainty,selected_mean_quantile_width,selected_mean_latent_distance,batch_mean_pairwise_latent_distance,batch_min_pairwise_latent_distance,condition_distribution,best_epoch,hit_max_epoch,best_epoch_ge_490,hybrid_prefilter_count,hybrid_prefilter_fraction,acquisition_seconds
1,ensemble,525,25,"[""7654254c03d9de79740f"", ""79362765eb92377a5970"", ""8bef7f788af60df5e18a"", ""c476eca5614cf9aa12d8"", ""cdc8c1db00222994a1aa"", ""222a68fc192f66c1c080"", ""9cd02352c2ed7a3e2321"", ""e47aebe2660b9e1528de"", ""486e498e45d084ced568"", ""76b4150b436d217e5b3e"", ""e009f41aa23d4c7b3fff"", ""1ae3618ec277b0463686"", ""33ffc69a253a89f15995"", ""c5185bd663026c64c816"", ""6e17f8e15aa8fdd6a9ea"", ""c5b88ffca991e883ab64"", ""f7f0c7d2b8250e0e304f"", ""783cf2454912fc14bb80"", ""a83fb14090f1518df5a7"", ""a917c928912c74862968"", ""b3d9bb5afa82b99f2a11"", ""48679ae48dd485ffb7a6"", ""0460dfc4e1747f0fc92c"", ""22f82413c75481d74e9b"", ""6a4e95d2a3cca31094a1""]",7,6,0.18719999999999998,25,1.50724349732241,2.664228522801543,1.9361358880996704,9.155381741890809,15.407540563389803,0.824665003817628,"{""loading_solvent_counts"": {""DCM"": 14, ""PE"": 11}, ""pe_ea_top_counts"": {""50/1"": 9, ""20/1"": 6, ""10/1"": 4, ""5/1"": 3, ""2/1"": 3}, ""mass_mean"": 100.77199999999999, ""loading_volume_mean"": 304.0}","[96, 73, 122]",False,False,,,0.0025847910437732935
2,ensemble,525,25,"[""b7cf293311f83700cd9a"", ""25fcfe22a4504f391482"", ""67fa39740fcf946a3154"", ""c80022254967f6a925f3"", ""0b9a59526d7d4ce5f872"", ""483022b02f8329c323ac"", ""e9a7d193dc3d83532c1f"", ""302e458c5ed2285ca328"", ""3cd0aa35793392d15513"", ""4d3dddb7f2bd6bdeb5ea"", ""752c884154a739045315"", ""aa83ae83c0fa0cc37777"", ""6802f0b28c5a0c7b4c2a"", ""1ac98da1ee548520f15b"", ""208139770ae1a480855b"", ""fae79bab43155a52988f"", ""44c8b389a6faf44f1f4c"", ""4d1e1e0eca90a46d77b2"", ""85591a54c419ed02c5f5"", ""6553b9607d6093f257c7"", ""7bde1bbf34aba54ccfef"", ""96b9b370ade7a60366fa"", ""e9bdef57ef2c8ced88f0"", ""ec10d46ed20579967ae2"", ""4c2ad10692512e8f23b8""]",9,6,0.15839999999999999,25,1.5614704327663294,2.829322717706096,2.526820659637451,12.910466565408473,25.310001629383464,0.0,"{""loading_solvent_counts"": {""DCM"": 17, ""PE"": 8}, ""pe_ea_top_counts"": {""50/1"": 10, ""0/1"": 9, ""20/1"": 4, ""10/1"": 2}, ""mass_mean"": 115.948, ""loading_volume_mean"": 372.0}","[105, 78, 167]",False,False,,,0.002592083066701889
3,ensemble,525,25,"[""105457e008d11073c7b7"", ""13f4ada439a309a538b8"", ""c7e762106a9ec0d9ea75"", ""b37608f8c4a8ee4b8696"", ""5f81e2ff4fea8e839c4d"", ""6bebc41cc4f55da05d47"", ""9e971ba2075fa0b7d8fb"", ""0296d31e8c2e55602a19"", ""68a01853008546de06a1"", ""6b8fefaf0647d2239858"", ""0f06772820e6693753e3"", ""35f2be5f5aa14265e8a4"", ""449b809e4efaaf2af86a"", ""1395836aef00d6a880b0"", ""a17bcdddcf0799baeee2"", ""c3070604fe243a9e8bc9"", ""e4a7e43d15fcdee2ba1d"", ""f156391514f509a6ea3a"", ""16afd85aa788409b8d07"", ""46b8e4fc054b67296417"", ""b47cad6d1496e6fdaf2c"", ""96710afeabc594baa359"", ""c76d0420b34df595c0c9"", ""c5a12771920c4410d921"", ""7de812bda21b4dfe46dc""]",10,6,0.13279999999999997,25,1.695286452971,1.6915617401965628,2.289510726928711,9.345760922010943,20.520457963891374,0.946306952421558,"{""loading_solvent_counts"": {""DCM"": 21, ""PE"": 4}, ""pe_ea_top_counts"": {""50/1"": 15, ""10/1"": 4, ""0/1"": 3, ""20/1"": 3}, ""mass_mean"": 134.512, ""loading_volume_mean"": 356.0}","[104, 89, 171]",False,False,,,0.001977749983780086
4,ensemble,525,25,"[""8f5452ff0e84ab2e2057"", ""a19f98569910dc7fd6c4"", ""ff3b6b1069b7d66ad021"", ""3163a9b58f1a52a1992c"", ""7d9c7f40bc71ee7c4ef0"", ""2b97a1e0a6a4b944b760"", ""61771d230b285babe4b6"", ""eb3bc3fba39e57adbc2f"", ""a5f9179bfb146ad70953"", ""b85305d91a9e7cfa6005"", ""c28747d70e7b51a1cc95"", ""1844eab177de5d01fab6"", ""7b42519983cf93dd7efd"", ""7caf1db075b91197ba34"", ""9862563d18aae2868342"", ""9bbd36c8b484b5609808"", ""d1774335b45258bc173a"", ""6bd128bde2e137ea54f3"", ""714004602e6452764d9a"", ""f82cfd3b57735b0ead3c"", ""b070c3657459c06a4df1"", ""ce39d1762993bbbafaca"", ""d3047299bd8817ee87dd"", ""252c027cf5a42b92c953"", ""89d752b5a7f7c8d0b91e""]",9,5,0.12639999999999998,25,1.3590168370227955,2.316574241740667,2.014111280441284,8.55202982497518,13.071151654529569,0.0,"{""loading_solvent_counts"": {""DCM"": 18, ""EA"": 5, ""PE"": 2}, ""pe_ea_top_counts"": {""50/1"": 13, ""5/1"": 5, ""20/1"": 4, ""10/1"": 3}, ""mass_mean"": 126.57600000000001, ""loading_volume_mean"": 340.0}","[124, 331, 346]",False,False,,,0.0023329160176217556
5,ensemble,525,25,"[""080258046c2cae5fb2ab"", ""66747ae127e03516ffda"", ""9ed7c1fb1c2cc499bbf9"", ""419f6eb4080dcb9d293b"", ""04ea307c7b7f3321cc20"", ""dea19ed5b8959a2a6619"", ""fbfb34ddee14b1ea50b1"", ""7c6e7b244de393e8554d"", ""ad833f34f6b91872362d"", ""b4e0e9dc92fca2c88b90"", ""fe66b2381d33aa2ea3a8"", ""d54c93a11164b4abac6e"", ""5885d427a26f03e522f3"", ""62e730f8ad10cbdd613b"", ""eb151126b40eda411ab7"", ""822acada514c54d41f68"", ""bef8e35136c28810eb6b"", ""859ae738b615cf17b849"", ""f15b726ca5b4897ed80c"", ""1e775e7d8dcbf48fd6f8"", ""1e971da91b3a8229f0e0"", ""6020a000a87663526cc8"", ""fa851bcd2cdb1d84b91f"", ""ffa53b3aa054bc392704"", ""309a91add8b07c02e65b""]",10,9,0.18079999999999996,22,2.054501501130251,2.145774762362676,2.7845709323883057,7.49694363183689,13.130433741046652,0.9288770083418731,"{""loading_solvent_counts"": {""DCM"": 23, ""PE"": 2}, ""pe_ea_top_counts"": {""5/1"": 8, ""50/1"": 7, ""10/1"": 5, ""20/1"": 4, ""0/1"": 1}, ""mass_mean"": 118.34600000000002, ""loading_volume_mean"": 504.0}","[102, 322, 157]",False,False,,,0.002164000063203275
6,ensemble,525,25,"[""59b54ad3a60a52cc2b2c"", ""a1dc71bed9d8f372c9e5"", ""a738b1f204da6fcfd385"", ""55927e904f7c540fd4f2"", ""5d274cbcb3c8532e483f"", ""9cad3bab10930468747d"", ""605436d35600502e8c2e"", ""776ee2c1e85ebde75168"", ""e6e78489d1da4066c07e"", ""5b445b457a8b897a2d6c"", ""668279c54bbf75e86496"", ""7ac90b210e42d27c5a04"", ""810b16f35a3a86f451ce"", ""8a4623d640cc619f2639"", ""b7cbf8a3f54b6d586198"", ""21e09d52eac22fe25e15"", ""34aaca6f7a0768d743fe"", ""40d5f6dbba8de32e9852"", ""25b1f8000dd22874bb29"", ""2712213ca28bcadbfa61"", ""5fc63f69bdf7f0b71bbc"", ""8925249b7fbe141dbce6"", ""06e93ab1e94cbced3c21"", ""8c5919c128847d433188"", ""bc08a8ecc11b4f3bcb67""]",9,4,0.12000000000000001,25,1.147208042288395,1.938476729037022,1.6353940963745117,5.827599434028298,13.251019860289604,0.0,"{""loading_solvent_counts"": {""DCM"": 25}, ""pe_ea_top_counts"": {""50/1"": 11, ""20/1"": 3, ""10/1"": 3, ""2/1"": 3, ""0/1"": 3, ""5/1"": 2}, ""mass_mean"": 111.09199999779999, ""loading_volume_mean"": 296.0}","[98, 109, 145]",False,False,,,0.0022640000097453594
7,ensemble,525,25,"[""0cf0d36290765378ae8d"", ""2d63ab3869184cde52bf"", ""44fcf641ccfa3b10a97c"", ""471287eecf7b94603e9e"", ""9f3b75bc3a2c4004a893"", ""fc911fe23a3e1e8e87d2"", ""62d1db91c3839882736a"", ""63cda70afb5b740e4fa4"", ""b51a88b6dc4049704214"", ""f9bba2e75f16ebadb0eb"", ""17902fa9c7f8ea9b456e"", ""3774a4dac6dd0f01d48d"", ""a60552f4d1a5ced4641f"", ""65f22906a14f74d756d4"", ""810b065b0b86ff8c9aae"", ""d119d77f545c029deace"", ""dd4829f39cdf781ffaf9"", ""71f5df8c7d7e88d1afce"", ""87c99ce6f9252fc3241e"", ""ce8391d5c053e7fad6e4"", ""d3b1f310cb3ebbca13af"", ""5580a36d869fbaf15a47"", ""b7e9adfdbe7f57bf526f"", ""c98657e16e93ef4ede6b"", ""c65455de87b41e2ef577""]",7,6,0.15519999999999998,22,0.9250296409353289,1.6829118132386114,1.1463356018066406,6.311597465676244,12.398951142812624,0.0,"{""loading_solvent_counts"": {""DCM"": 25}, ""pe_ea_top_counts"": {""50/1"": 10, ""20/1"": 4, ""10/1"": 4, ""0/1"": 4, ""5/1"": 3}, ""mass_mean"": 126.8, ""loading_volume_mean"": 368.0}","[178, 254, 199]",False,False,,,0.002002791967242956
8,ensemble,525,25,"[""614873124b33029a924c"", ""a6145bb0c9947f9515df"", ""cdf40bcb3f4392f8d7d1"", ""434e465cfa7e0034f233"", ""bd2e9fee67bbba1155df"", ""4862e2fb71344ce16021"", ""5b706e17e8412d02342f"", ""358461ff3742e78ea3b6"", ""73502a52708e4f9c2391"", ""2cc7c8ae52cdb25ca284"", ""64c9e190e213bb061867"", ""989b2145455d703d3b6d"", ""18a189c89f59ac1d5a9f"", ""ab4326dd3bd3b0e07f81"", ""dee9f600ff021919b9d2"", ""716d04ed1943f0708912"", ""a5446977630484ca5fe1"", ""f9f0f4e29dbd30c000ee"", ""a64d40ac128465d2bb6f"", ""ab887fd709fc1dc0d59b"", ""e1820b06a1bf3612ff8c"", ""153cd671a94c0407cc6b"", ""ade362756cf5f89aea03"", ""d550a2107daf4c532b6a"", ""619663c2b3ffb3a6c497""]",10,3,0.1072,25,0.7779730010588299,1.6760242549351012,2.2824130058288574,7.7114115891208055,16.545815844108795,0.9105115587427266,"{""loading_solvent_counts"": {""DCM"": 19, ""PE"": 6}, ""pe_ea_top_counts"": {""5/1"": 9, ""0/1"": 6, ""10/1"": 5, ""50/1"": 3, ""20/1"": 2}, ""mass_mean"": 102.866, ""loading_volume_mean"": 368.0}","[99, 469, 170]",True,False,,,0.0020254169357940555
1,hybrid,525,25,"[""208139770ae1a480855b"", ""a2febf036cd726eb4526"", ""aed6d224edcb21e5d658"", ""f156391514f509a6ea3a"", ""0c5c35afb3a24375c153"", ""aa83ae83c0fa0cc37777"", ""7bde1bbf34aba54ccfef"", ""0b9a59526d7d4ce5f872"", ""66747ae127e03516ffda"", ""b37608f8c4a8ee4b8696"", ""b7cf293311f83700cd9a"", ""ade362756cf5f89aea03"", ""2928443b881ac6713786"", ""2b97a1e0a6a4b944b760"", ""66454b90cefcad2e4125"", ""4466eabae9624380fbc6"", ""7c6e7b244de393e8554d"", ""6cb80aa01247c6623418"", ""68c511d842fc030aa84b"", ""61da71e94577a4d66028"", ""6fbc3a0669e9db3520ba"", ""bd62986a3ea6d28161ec"", ""1b1a9ec85268aa66d327"", ""f82cfd3b57735b0ead3c"", ""7de812bda21b4dfe46dc""]",19,2,0.059199999999999996,25,1.4552354157916505,0.57637284592867,1.5691866874694824,14.053384857470355,29.428070916260086,10.686267261814104,"{""loading_solvent_counts"": {""DCM"": 21, ""PE"": 4}, ""pe_ea_top_counts"": {""0/1"": 11, ""50/1"": 4, ""10/1"": 4, ""1/1"": 3, ""20/1"": 2, ""5/1"": 1}, ""mass_mean"": 111.168, ""loading_volume_mean"": 424.0}","[96, 73, 122]",False,False,843.0,0.25,0.03269450005609542
2,hybrid,525,25,"[""1e775e7d8dcbf48fd6f8"", ""89d752b5a7f7c8d0b91e"", ""855456da9ea892f7216b"", ""cdf40bcb3f4392f8d7d1"", ""634f21e11a8442494ce3"", ""e47aebe2660b9e1528de"", ""c4bb286978fe9078a303"", ""9249ed2c527f70995033"", ""1395836aef00d6a880b0"", ""80f546c47198fa7c6dbf"", ""48679ae48dd485ffb7a6"", ""17ff889395addf7d6295"", ""4756b7ebb0be7c63e552"", ""7954bf73f74c7fbcecb2"", ""0f06772820e6693753e3"", ""44c8b389a6faf44f1f4c"", ""f90a5a5a54509c085ebd"", ""1ae3618ec277b0463686"", ""b1801204c2c4a34a9278"", ""71abc36775b6cce56da7"", ""9ccd4f4f61665ec641fe"", ""2a7062ac85d66260b3be"", ""9bd998a328b109ef639e"", ""9f3b75bc3a2c4004a893"", ""547923973b121019625f""]",20,3,0.05919999999999999,25,2.0664022957236354,1.2431959981861587,2.5515105724334717,10.521707361674098,17.31662767807313,8.212726527928654,"{""loading_solvent_counts"": {""DCM"": 17, ""PE"": 8}, ""pe_ea_top_counts"": {""50/1"": 10, ""5/1"": 7, ""10/1"": 4, ""1/1"": 2, ""20/1"": 1, ""0/1"": 1}, ""mass_mean"": 131.0586, ""loading_volume_mean"": 464.0}","[78, 313, 137]",False,False,837.0,0.25,0.05506966705434024
3,hybrid,525,25,"[""9a32b65bc21fdc5f7286"", ""409d01129a3e41b32902"", ""a1dc71bed9d8f372c9e5"", ""9ddc2e8babb52ee8e772"", ""cace6f00c46aea69fe39"", ""5d530b2f228ed39ff952"", ""aa43fe84c0d8c825fe58"", ""fe66b2381d33aa2ea3a8"", ""35a1d2abee0780ee1d48"", ""b1c5816f929ef59f5a87"", ""67fa39740fcf946a3154"", ""95d1d257dfea69f178f8"", ""0cf0d36290765378ae8d"", ""292e0342682192a69fce"", ""17c1bb3be086a2b6ffec"", ""715cf6b265c19d80e943"", ""3bb54d92fcc3ef0fc388"", ""0fca9e0134ba9700cc0c"", ""6573d8f84faaf7ce4a78"", ""73502a52708e4f9c2391"", ""0ae541927703401945de"", ""58394a71418a9623e18a"", ""f9a0fbbcf2f61d3843a5"", ""e009f41aa23d4c7b3fff"", ""e1820b06a1bf3612ff8c""]",20,2,0.055999999999999994,25,1.206447631453939,0.878010398424142,2.1192643642425537,9.837848966471038,20.115480509832775,7.358333528747333,"{""loading_solvent_counts"": {""DCM"": 22, ""PE"": 3}, ""pe_ea_top_counts"": {""2/1"": 5, ""20/1"": 4, ""5/1"": 4, ""50/1"": 4, ""1/1"": 3, ""0/1"": 3, ""10/1"": 2}, ""mass_mean"": 118.0158, ""loading_volume_mean"": 444.0}","[125, 75, 141]",False,False,831.0,0.25,0.02955800003837794
4,hybrid,525,25,"[""8ab554cd154e9749790b"", ""7155ede91e7e3232862a"", ""3774a4dac6dd0f01d48d"", ""42686e2f5e55689f092a"", ""bd2e9fee67bbba1155df"", ""d54c93a11164b4abac6e"", ""86fb9a8fd6633397d670"", ""d05a91dc8e32e9edd7d0"", ""5f81e2ff4fea8e839c4d"", ""b070c3657459c06a4df1"", ""87996db5ddb7565fe66f"", ""810b065b0b86ff8c9aae"", ""19229d505f75d05a0bcb"", ""2767e0b150dc0e6a1b6f"", ""adf7fdfc67d09b71d6c3"", ""822acada514c54d41f68"", ""655dc9dfb978b4ffd624"", ""2d11f1fe488a0c917ffe"", ""07933c8c797c30bb0e8e"", ""425fe9dfe0c3f345460b"", ""f46da3c00b2199795e4c"", ""a4d269310b605d198465"", ""9cad3bab10930468747d"", ""8f5452ff0e84ab2e2057"", ""3032c273eee09a2644c3""]",24,2,0.0432,25,0.9062589594128576,0.6818226286523159,2.018998622894287,8.227651231048286,15.359505005896505,6.658479359040896,"{""loading_solvent_counts"": {""DCM"": 23, ""PE"": 2}, ""pe_ea_top_counts"": {""50/1"": 8, ""10/1"": 8, ""20/1"": 4, ""5/1"": 2, ""0/1"": 2, ""2/1"": 1}, ""mass_mean"": 127.87199999999999, ""loading_volume_mean"": 348.0}","[143, 67, 176]",False,False,825.0,0.25,0.03498433297500014
5,hybrid,525,25,"[""067c9b96b35fefd28fdf"", ""c476eca5614cf9aa12d8"", ""619663c2b3ffb3a6c497"", ""1aceeb0ee0419209d1c7"", ""f9f0f4e29dbd30c000ee"", ""22f82413c75481d74e9b"", ""67b03e9099ef99d26eb1"", ""49201b5817f204116f7f"", ""30970941542856ce8eb1"", ""cbe7e55e896b42820ba5"", ""6b8fefaf0647d2239858"", ""327064e6ca2c38d79d76"", ""3fc05dc2025715e68174"", ""c7e762106a9ec0d9ea75"", ""3b2c663a28a9f32bd1d3"", ""cf8ab33c25ad391a584c"", ""86258f5c8ffdb874521f"", ""f1aa9023d49cdbe2d409"", ""8de30a7f5764c20b232e"", ""8e330202a1983cbc02b5"", ""09b5473d1d8ee26da8d9"", ""302e458c5ed2285ca328"", ""e6e78489d1da4066c07e"", ""3cd0aa35793392d15513"", ""b213664a8c509420288b""]",22,2,0.049599999999999984,25,1.1021469131373434,0.8365719136360447,1.64583158493042,7.988177854106209,15.796320067515529,6.203385892837356,"{""loading_solvent_counts"": {""DCM"": 18, ""PE"": 7}, ""pe_ea_top_counts"": {""50/1"": 7, ""1/1"": 5, ""5/1"": 5, ""20/1"": 4, ""0/1"": 2, ""2/1"": 1, ""10/1"": 1}, ""mass_mean"": 110.5994, ""loading_volume_mean"": 364.0}","[160, 89, 243]",False,False,818.0,0.25,0.03265458298847079
6,hybrid,525,25,"[""ce9886eee330bc401615"", ""746fde6173907fe5388f"", ""c76d0420b34df595c0c9"", ""b85305d91a9e7cfa6005"", ""b7b1a1bb666c8cc99bad"", ""8ab3606b0d15babbd1c7"", ""9fcf89b00bb880c8a5ba"", ""7c0c324643799c918828"", ""810b16f35a3a86f451ce"", ""d7603686249e1fb69a60"", ""5524670e4337370c2ef6"", ""d035281432e410405550"", ""596bd04bfe916866f908"", ""b4351e5f05f6d477a6c0"", ""c5b88ffca991e883ab64"", ""25b1f8000dd22874bb29"", ""20a5a5008211ea15a65a"", ""c82167c626a1495ef750"", ""5d450444eb031c873584"", ""d1fba30478d2e47ba5a1"", ""d38814bd9947297635d0"", ""2d178efe0181baca2bd5"", ""8b556440cbbd8224f6ff"", ""dee9f600ff021919b9d2"", ""c5a12771920c4410d921""]",25,1,0.04,25,0.9125541616656436,0.7046838968156444,1.2130060195922852,7.039898446922496,15.255880287551047,5.837395117026124,"{""loading_solvent_counts"": {""DCM"": 19, ""PE"": 6}, ""pe_ea_top_counts"": {""50/1"": 9, ""20/1"": 4, ""10/1"": 3, ""5/1"": 3, ""2/1"": 3, ""0/1"": 2, ""1/1"": 1}, ""mass_mean"": 107.34019999987203, ""loading_volume_mean"": 384.0}","[191, 353, 158]",False,False,812.0,0.25,0.07840695802588016
7,hybrid,525,25,"[""52b474514f1e9ba6c4d2"", ""bef81d4dd93af26c12a9"", ""c9e08e156472783dee4e"", ""355a5a627bce3e736d4d"", ""4659b6752f23c0b85f08"", ""5da8c25a3982216fb112"", ""24a9086a8e2c8015c232"", ""a91850e587e062097c02"", ""a917c928912c74862968"", ""c6924324ddd95f249df6"", ""3f1a96aa336ea0741b5a"", ""122fbec0df9ecf1c5d89"", ""9ae9c8b491a04e429a11"", ""265b6eb5a10a34c937b1"", ""ed2525492f2a0a996a89"", ""50fbcf5ece9bd5fc2d70"", ""605436d35600502e8c2e"", ""264a5260b17a6cbf033f"", ""419f6eb4080dcb9d293b"", ""4b4d079fa6b12df47a35"", ""b8abc8f40545556f07e0"", ""8c5919c128847d433188"", ""9f362bfe1dab6e9eac3d"", ""534afc6bd39a8f7923d8"", ""192516b3cc0500ef715b""]",23,2,0.04639999999999998,25,0.812721935901253,0.49527609482540014,0.8691555261611938,6.339217512235484,12.190320329054906,5.710690707774031,"{""loading_solvent_counts"": {""DCM"": 20, ""PE"": 5}, ""pe_ea_top_counts"": {""50/1"": 5, ""2/1"": 4, ""5/1"": 4, ""1/1"": 3, ""10/1"": 3, ""20/1"": 3, ""0/1"": 3}, ""mass_mean"": 117.4122, ""loading_volume_mean"": 356.0}","[195, 109, 166]",False,False,806.0,0.25,0.03889937500935048
8,hybrid,525,25,"[""2feb7d8e0a3566ddf97f"", ""bc62be727bf6ded3d86e"", ""d1d265fffbf8e2ffc35e"", ""ffc70e28db22d1cc1f3f"", ""a8ae74aecb3b1e85b73c"", ""e21a50fea625cd4d71f8"", ""4c46ceefd6147b1e0a7a"", ""df6457ca86c98c073bf6"", ""b008f92639d8bb738954"", ""fc452a2ea628a6c49dee"", ""6998dee6f6e69401798a"", ""7d9c7f40bc71ee7c4ef0"", ""8730f48ba29fd2e622ac"", ""7ac90b210e42d27c5a04"", ""769f1d04efb22c05cfdf"", ""6020a000a87663526cc8"", ""017b0f98188f8ff58935"", ""04ea307c7b7f3321cc20"", ""b3d9bb5afa82b99f2a11"", ""aa3d61e39adc96782513"", ""f4331eb64b6774466836"", ""3da92f4c69a3c88d3585"", ""8340b51546d211789a45"", ""762190c8d9f5b2d1a89a"", ""6c99a9b10569a54b715f""]",21,2,0.052799999999999986,24,0.686078811619887,0.6592173686242161,1.0552729368209839,6.541648020567325,12.188648769693584,5.588645594849605,"{""loading_solvent_counts"": {""DCM"": 21, ""PE"": 4}, ""pe_ea_top_counts"": {""10/1"": 6, ""5/1"": 4, ""20/1"": 4, ""1/1"": 4, ""2/1"": 3, ""50/1"": 3, ""0/1"": 1}, ""mass_mean"": 117.44979999999998, ""loading_volume_mean"": 380.0}","[192, 265, 177]",False,False,800.0,0.25,0.0736241249833256
1,random,525,25,"[""7a9775ac62acbc27a73d"", ""b7880e59ff4586b29a28"", ""2d63ab3869184cde52bf"", ""58b6573030e985c1a95a"", ""f59dc07845ef4a376526"", ""8caaa3c9c24903be7feb"", ""3640b51b8b7ec629cfed"", ""caf9131e01751f4c90d4"", ""2bd50654bad989d82c87"", ""64bb328174ab49136339"", ""42b3b7216aee53ebe1cc"", ""4dcce3e0c8b66ec2ad50"", ""fa41b08d0bf4ffe0aa72"", ""bcb4ef9d7e50a958d564"", ""d9e187481b855cef4e41"", ""8f5452ff0e84ab2e2057"", ""eb8fe82f34df6bf3ff38"", ""a15744dbeb99bc224e40"", ""eb8bf4960fc4d556bab4"", ""60ef3e08e4fa789b999c"", ""c76d0420b34df595c0c9"", ""5a7caf93a900dfc9dc85"", ""e7c4d856d4d9a8d5ddbf"", ""732d578f2621b56cc5de"", ""73771d4752cdcd04a023""]",25,1,0.04,25,0.49138084661421727,0.15806861653431958,0.8672704100608826,5.600838341932773,14.406110435833977,3.2450695576336295,"{""loading_solvent_counts"": {""DCM"": 16, ""EA"": 1, ""PE"": 8}, ""pe_ea_top_counts"": {""1/1"": 6, ""10/1"": 6, ""2/1"": 5, ""50/1"": 3, ""0/1"": 2, ""20/1"": 2, ""100/1"": 1}, ""mass_mean"": 125.75599999999999, ""loading_volume_mean"": 312.0}","[96, 73, 122]",False,False,,,0.000697124982252717
2,random,525,25,"[""c6159dcb5802e62284d1"", ""aa4c0f940c011630a345"", ""c6f9768de03e08b1652c"", ""486e498e45d084ced568"", ""23dcf709250c2a40f363"", ""dd4f07e349873053fd73"", ""5b714c28453408ad4d6c"", ""43d6f492bc9902b2e1e2"", ""6b8cc27068e5dd732d84"", ""422ee7951888bafd55f4"", ""7d8d7bb22a7cbba9acf6"", ""f7684c557ad58e3a1b0b"", ""17b4019da623a31c6bff"", ""b149b054ae725437b4e9"", ""463adede738923684058"", ""a0dbbb6d1e855051ebb2"", ""b819ee3c169e34252d65"", ""cdcabd704ebeeeca9183"", ""0bf3ee298cf472bd6a5e"", ""571dc7d7b903eed7cdf6"", ""f6ee035f6a2a7082604a"", ""5d11af6ff834c7706e64"", ""17beb55af7159f9079dc"", ""b3c9fa1d5357e864dbb0"", ""d227db4f4b8fdca822d5""]",24,2,0.0432,25,0.2372009238588284,0.16611318117780446,0.7014358043670654,6.078036039525371,14.327698700968504,4.876313564538497,"{""loading_solvent_counts"": {""DCM"": 14, ""PE"": 11}, ""pe_ea_top_counts"": {""2/1"": 5, ""20/1"": 5, ""50/1"": 3, ""1/1"": 3, ""0/1"": 3, ""10/1"": 3, ""5/1"": 2, ""30/1"": 1}, ""mass_mean"": 107.95000000000002, ""loading_volume_mean"": 324.0}","[86, 97, 149]",False,False,,,0.0016964590176939964
3,random,525,25,"[""87dd1aa770dd9b7e4695"", ""c2349adace8ee903700a"", ""7a32c95cf5cf281c87d9"", ""0a974fa5ccff4ce25b98"", ""17ff70c0f8a083dcf5f0"", ""99a3c4452ddfa8ff12c0"", ""7ac90b210e42d27c5a04"", ""903811765ba61a8af2b7"", ""4257dae751590e647fb1"", ""1525a3663c8d039331ed"", ""3fc05dc2025715e68174"", ""a438141ce44ecce82131"", ""9bbd36c8b484b5609808"", ""c63dec7fc76d8e529022"", ""e85d76beae17d6b6ada4"", ""dc73b789d0821495353b"", ""1b4be0410f927930d56e"", ""bb387f1af7263b2445fb"", ""45456543397c99c90420"", ""989222022f8f567ee126"", ""0e5ec8a2cbdfe50daf83"", ""6f25019b0f79ffe0db56"", ""4c57cf3006f6345d11fc"", ""70714ec13048a5060224"", ""18493dd4e68cac01205f""]",23,2,0.04639999999999998,25,0.5548970901153062,0.3377714056615771,0.9668883681297302,5.940963039319806,16.377498561230784,3.5687769911379252,"{""loading_solvent_counts"": {""DCM"": 14, ""EA"": 1, ""PE"": 10}, ""pe_ea_top_counts"": {""50/1"": 5, ""20/1"": 4, ""2/1"": 4, ""0/1"": 4, ""5/1"": 3, ""10/1"": 3, ""1/1"": 2}, ""mass_mean"": 110.236, ""loading_volume_mean"": 292.0}","[63, 84, 143]",False,False,,,0.0010919999331235886
4,random,525,25,"[""0f06772820e6693753e3"", ""70abe1d9543e6cae908e"", ""41f57dc6d50ee162801a"", ""97fda03b3c38e5bc5abd"", ""f81578588e5df2eb7e54"", ""232aec9a239a600317ab"", ""cf76f3cc8104a573e84c"", ""014a5a6687748dfc0ebf"", ""08155ffdcb0d27576050"", ""3bb54d92fcc3ef0fc388"", ""d7f5057912ffbf1231a3"", ""5a9e53301097a68892d0"", ""8b6fc534edc07d5b79be"", ""ae2d789b6363657d3181"", ""54d470deb03c6f66b026"", ""bd9a1f4f201144d577d7"", ""9d3f3505ff1be86befbe"", ""a8ad1c1e7d0c3c312f29"", ""072a39209a501d7d7db5"", ""33123966b214578291a5"", ""b1801204c2c4a34a9278"", ""76643e968ecc935c745c"", ""326a96bcee1f3f903cf9"", ""0d1eaff6f686ee174d88"", ""87c47bbb721cb26b06cc""]",22,2,0.049599999999999984,25,0.42169018723541357,0.22800439719060087,1.0460456609725952,5.808164601700807,13.756810861048944,4.603939313564247,"{""loading_solvent_counts"": {""DCM"": 18, ""PE"": 7}, ""pe_ea_top_counts"": {""50/1"": 5, ""10/1"": 5, ""5/1"": 5, ""1/1"": 4, ""2/1"": 3, ""0/1"": 2, ""20/1"": 1}, ""mass_mean"": 116.15379999999999, ""loading_volume_mean"": 380.0}","[73, 62, 152]",False,False,,,0.0007910829735919833
