outer_seed,strategy,round,query_rank,sample_id,canonical_smiles
42,ensemble,5,11,19e5d078bc0eb8a91e1e,Brc1ccc2occc2c1
42,ensemble,5,12,b6a2baaa0410b39ac474,Brc1ccc2occc2c1
42,ensemble,5,13,129036e0bccc4ff7e848,CC(Br)C(=O)O
42,ensemble,5,14,a8313da6e9c9be0c1636,O=C(CCCCl)c1ccc(F)cc1
42,ensemble,5,15,2d178efe0181baca2bd5,COc1ccc(C=O)cc1
42,ensemble,5,16,419f6eb4080dcb9d293b,O=C(Cc1ccccc1F)C1CC1
42,ensemble,5,17,585d3167bdb0e8cd6b97,CCOC(=O)c1ccc(Cl)cc1
42,ensemble,5,18,b7e013953a302595b447,CCOC(=O)c1ccc(Cl)cc1
42,ensemble,5,19,b819ee3c169e34252d65,CCOC(=O)c1ccc(Cl)cc1
42,ensemble,5,20,51f4126a3aadb3239225,Cc1cccc(C)n1
42,ensemble,5,21,53a9a2469f8d4ead8732,CC(Br)C(=O)O
42,ensemble,5,22,b24f66ff77974f8ba6e1,CC(Br)C(=O)O
42,ensemble,5,23,e6605c23fb1943a6b848,CC(Br)C(=O)O
42,ensemble,5,24,0dccaa29989ef4956786,CC(=O)Oc1ccc(C=O)cc1
42,ensemble,5,25,351c17dfa8f46a8cb40a,CC(=O)Oc1ccc(C=O)cc1
42,ensemble,6,1,b37608f8c4a8ee4b8696,O=C(O)/C=C/c1ccccc1
42,ensemble,6,2,5e45395722fa0dcc1d00,CC(O)CCc1ccccc1
42,ensemble,6,3,beda2205eedbe1688e1f,CC(O)CCc1ccccc1
42,ensemble,6,4,c352863d9fa4a8645481,CC(O)CCc1ccccc1
42,ensemble,6,5,1f40af3483bd97a7dfca,O=C(c1ccccc1)c1ccc(Cl)cc1
42,ensemble,6,6,8e330202a1983cbc02b5,O=C(c1ccccc1)c1ccc(Cl)cc1
42,ensemble,6,7,975d484a29fb5011f336,O=C(c1ccccc1)c1ccc(Cl)cc1
42,ensemble,6,8,60030aa5d07e476f04ec,Cc1ccc(C(=O)c2ccccc2)cc1C
42,ensemble,6,9,9bef8796fc48c4836e6b,Cc1ccc(C(=O)c2ccccc2)cc1C
42,ensemble,6,10,c060c367e4e5bf6955cb,Cc1ccc(C(=O)c2ccccc2)cc1C
42,ensemble,6,11,358461ff3742e78ea3b6,OCCCc1ccccc1
42,ensemble,6,12,73502a52708e4f9c2391,OCCCc1ccccc1
42,ensemble,6,13,1e775e7d8dcbf48fd6f8,O=C(O)/C=C/c1ccccc1
42,ensemble,6,14,1e971da91b3a8229f0e0,O=C(O)/C=C/c1ccccc1
42,ensemble,6,15,5cc67d02b8fad1c648d6,CC(Br)C(=O)O
42,ensemble,6,16,d7bff2b52f60b5fad4bd,CC(Br)C(=O)O
42,ensemble,6,17,fc47eff9bc6b7be6c207,CC(Br)C(=O)O
42,ensemble,6,18,20a5a5008211ea15a65a,CC(=O)c1ccc(I)cc1
42,ensemble,6,19,93d0b949ca6dc0685979,CC(=O)c1ccc(I)cc1
42,ensemble,6,20,a31d24ee8162e1eca101,CC(=O)c1ccc(I)cc1
42,ensemble,6,21,0cf0d36290765378ae8d,COc1ccc(C(=O)c2ccccc2)cc1
42,ensemble,6,22,2d63ab3869184cde52bf,COc1ccc(C(=O)c2ccccc2)cc1
42,ensemble,6,23,c5a12771920c4410d921,COC(=O)c1ccc(C(C)(C)C)cc1
42,ensemble,6,24,96710afeabc594baa359,CCOC(=O)c1cccnc1
42,ensemble,6,25,c76d0420b34df595c0c9,CCOC(=O)c1cccnc1
42,ensemble,7,1,832eaa9c6b2f7a68f2a5,COc1ccc(OC)cc1
42,ensemble,7,2,a47a3987d45e7c542d38,COc1ccc(OC)cc1
42,ensemble,7,3,c6159dcb5802e62284d1,COc1ccc(OC)cc1
42,ensemble,7,4,1cc3b837c6561b1c0a23,C=C(C)C(=O)OCCOC(=O)CC(C)=O
42,ensemble,7,5,5d530b2f228ed39ff952,C=C(C)C(=O)OCCOC(=O)CC(C)=O
42,ensemble,7,6,a421784c91de559c18e0,C=C(C)C(=O)OCCOC(=O)CC(C)=O
42,ensemble,7,7,2dbfdf9c2d5defd09f7a,C=C(C)C(=O)OCCOC(=O)CC(C)=O
42,ensemble,7,8,6573d8f84faaf7ce4a78,C=C(C)C(=O)OCCOC(=O)CC(C)=O
42,ensemble,7,9,74ce463c8423fbd22dc4,C=C(C)C(=O)OCCOC(=O)CC(C)=O
42,ensemble,7,10,9aa141b690ed5878facd,CC(C)=CCC/C(C)=C/C=O
42,ensemble,7,11,d83038f8278f7c0745ee,CC(C)=CCC/C(C)=C/C=O
42,ensemble,7,12,e4202a81051e7245d311,CC(C)=CCC/C(C)=C/C=O
42,ensemble,7,13,1934e3f2ee65da718096,CC(C)=CCC/C(C)=C/C=O
42,ensemble,7,14,23dcf709250c2a40f363,CC(C)=CCC/C(C)=C/C=O
42,ensemble,7,15,59bbda2fab97a5d45827,CC(C)=CCC/C(C)=C/C=O
42,ensemble,7,16,2cfa393cb79664e100ce,COCCOC(=O)CC(C)=O
42,ensemble,7,17,c6924324ddd95f249df6,COCCOC(=O)CC(C)=O
42,ensemble,7,18,d1172a49fca1e196a59f,COCCOC(=O)CC(C)=O
42,ensemble,7,19,52b9af4df1f1e7cd4d9b,COc1ccccc1C(C)=O
42,ensemble,7,20,a3ae677aae8a8faf5786,COc1ccccc1C(C)=O
42,ensemble,7,21,c82167c626a1495ef750,COc1ccccc1C(C)=O
42,ensemble,7,22,b1801204c2c4a34a9278,COc1ccc(C=O)c(O)c1
42,ensemble,7,23,d9c8c8af50a10bf07765,COc1ccc(C=O)c(O)c1
42,ensemble,7,24,fe1a34b5975943e8f292,COc1ccc(C=O)c(O)c1
42,ensemble,7,25,050e2fab4b407ea058cb,CC(=O)Oc1ccc(C=O)cc1
42,ensemble,8,1,122fbec0df9ecf1c5d89,COc1ccc(C(C)=O)cc1
42,ensemble,8,2,24a9086a8e2c8015c232,COc1ccc(C=O)cc1
42,ensemble,8,3,fc27fa779102c4aeb8ab,COc1ccc(C=O)cc1
42,ensemble,8,4,3b2c663a28a9f32bd1d3,CC(=O)c1ccc([N+](=O)[O-])cc1
42,ensemble,8,5,606886b17304ec494aa0,CC(=O)c1ccc([N+](=O)[O-])cc1
42,ensemble,8,6,b6f1b33a5491968c645e,CC(=O)c1ccc([N+](=O)[O-])cc1
42,ensemble,8,7,30970941542856ce8eb1,CC(C)=CCC/C(C)=C/C=O
42,ensemble,8,8,4ec77f604fa08f281ef7,CC(C)=CCC/C(C)=C/C=O
42,ensemble,8,9,87d4aa727f2254c554ac,CC(C)=CCC/C(C)=C/C=O
42,ensemble,8,10,13ba7659fc6b864608f8,Oc1ccc(OC(F)(F)F)cc1
42,ensemble,8,11,80f546c47198fa7c6dbf,Oc1ccc(OC(F)(F)F)cc1
42,ensemble,8,12,6e17f8e15aa8fdd6a9ea,CC(C)=CCC/C(C)=C/C=O
42,ensemble,8,13,c5b88ffca991e883ab64,CC(C)=CCC/C(C)=C/C=O
42,ensemble,8,14,f7f0c7d2b8250e0e304f,CC(C)=CCC/C(C)=C/C=O
42,ensemble,8,15,e5c683a60b64d9cc299c,O=Cc1ccc(C=O)cc1
42,ensemble,8,16,e76b02e4aa682c4153d0,O=Cc1ccc(C=O)cc1
42,ensemble,8,17,ea9c116dcd66aca4039c,O=Cc1ccc(C=O)cc1
42,ensemble,8,18,660a7ad5a1b46e40ee6b,COc1cc(OC)cc(OC)c1
42,ensemble,8,19,815afa4c05f8c4e7ef9c,COc1cc(OC)cc(OC)c1
42,ensemble,8,20,8d48112406e3064efdbc,COc1cc(OC)cc(OC)c1
42,ensemble,8,21,38e6b8bf0f089fcadd80,CC(=O)c1ccc([N+](=O)[O-])cc1
42,ensemble,8,22,488727f2d41859d1ac45,CC(=O)c1ccc([N+](=O)[O-])cc1
42,ensemble,8,23,9ae9c8b491a04e429a11,CC(=O)c1ccc([N+](=O)[O-])cc1
42,ensemble,8,24,7954bf73f74c7fbcecb2,OCCc1cccc2ccccc12
42,ensemble,8,25,e8f592c469b2f3c136d8,OCCc1cccc2ccccc12
42,hybrid,1,1,70cba7a21b5a01fb8e73,c1ccc(CNCc2ccccc2)cc1
42,hybrid,1,2,b7cf293311f83700cd9a,OCc1ccc2ccccc2c1
42,hybrid,1,3,d5234e966aa231be05e5,c1ccc(CNCc2ccccc2)cc1
42,hybrid,1,4,35f2be5f5aa14265e8a4,c1ccc(-c2ccccn2)cc1
42,hybrid,1,5,efd84dffe823b6298db6,C/C(=N\O)c1ccccc1
42,hybrid,1,6,b514312eda7950cdcf1c,O=C(c1ccccc1)c1ccc([N+](=O)[O-])cc1
42,hybrid,1,7,0c5c35afb3a24375c153,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1
42,hybrid,1,8,5e276c1730fc0a9deba7,O=C(c1ccccc1)c1ccc([N+](=O)[O-])cc1
42,hybrid,1,9,832eaa9c6b2f7a68f2a5,COc1ccc(OC)cc1
42,hybrid,1,10,1395836aef00d6a880b0,N#Cc1ccc(C(=O)c2ccccc2)cc1
42,hybrid,1,11,d119d77f545c029deace,c1ccc(-c2ccccn2)cc1
42,hybrid,1,12,fe1a34b5975943e8f292,COc1ccc(C=O)c(O)c1
42,hybrid,1,13,68c511d842fc030aa84b,C=CC(=O)OCCCCCCCCCCCC
42,hybrid,1,14,79cb1738d945317e5bfa,C/C(=N\O)c1ccccc1
42,hybrid,1,15,855456da9ea892f7216b,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1
42,hybrid,1,16,80f546c47198fa7c6dbf,Oc1ccc(OC(F)(F)F)cc1
42,hybrid,1,17,1e775e7d8dcbf48fd6f8,O=C(O)/C=C/c1ccccc1
42,hybrid,1,18,c76d0420b34df595c0c9,CCOC(=O)c1cccnc1
42,hybrid,1,19,d1e922c04dbd0c9f6c06,CC(=O)c1ccc2c(c1)Cc1ccccc1-2
42,hybrid,1,20,292e0342682192a69fce,c1ccc(-c2ccccn2)cc1
42,hybrid,1,21,7c0c324643799c918828,OCc1ccc2ccccc2c1
42,hybrid,1,22,30970941542856ce8eb1,CC(C)=CCC/C(C)=C/C=O
42,hybrid,1,23,a1dc71bed9d8f372c9e5,N#Cc1ccc(C(=O)c2ccccc2)cc1
42,hybrid,1,24,8f5452ff0e84ab2e2057,OCc1cccc(Br)c1
42,hybrid,1,25,0054790b9c9f40026ebe,C1=Cc2ccccc2C1
42,hybrid,2,1,33fe75ab7a516644119f,C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C
42,hybrid,2,2,f90a5a5a54509c085ebd,O=C(O)/C=C/c1ccccc1
42,hybrid,2,3,e9a7d193dc3d83532c1f,O=C(CC(=O)C(F)(F)F)c1ccc2ccccc2c1
42,hybrid,2,4,434e465cfa7e0034f233,c1ccc(-c2ccccn2)cc1
42,hybrid,2,5,9e6c69af6f5142faa049,COc1ccc(CCO)cc1
42,hybrid,2,6,486e498e45d084ced568,O=C1c2ccccc2-c2ccccc21
42,hybrid,2,7,776ee2c1e85ebde75168,COc1ccc(CCO)cc1
42,hybrid,2,8,66454b90cefcad2e4125,Fc1cc(F)c(F)c(F)c1F
42,hybrid,2,9,ca467c94f14b2219503e,C=C(C)C(=O)OCCOC(=O)CC(C)=O
42,hybrid,2,10,18a189c89f59ac1d5a9f,c1ccc(CNCc2ccccc2)cc1
42,hybrid,2,11,6998dee6f6e69401798a,CC(=O)c1ccc(F)cc1
42,hybrid,2,12,8e7636d7a60a6058305a,CCOC(=O)/C=C(/C)N
42,hybrid,2,13,e12edd0198c0d750ecd5,N#Cc1cccc(N)c1
42,hybrid,2,14,5d450444eb031c873584,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1
42,hybrid,2,15,51f4126a3aadb3239225,Cc1cccc(C)n1
42,hybrid,2,16,9ddc2e8babb52ee8e772,O=S(c1ccccc1)c1ccccc1
42,hybrid,2,17,95d1d257dfea69f178f8,Oc1ccc(I)cc1
42,hybrid,2,18,8e330202a1983cbc02b5,O=C(c1ccccc1)c1ccc(Cl)cc1
42,hybrid,2,19,741f33ecf2e66f9958fd,N#Cc1ccccc1F
42,hybrid,2,20,4e93e36ab850bab3d594,CC(=O)c1ccc2ccccc2c1
42,hybrid,2,21,3b2c663a28a9f32bd1d3,CC(=O)c1ccc([N+](=O)[O-])cc1
42,hybrid,2,22,c9e08e156472783dee4e,O=C1c2ccccc2-c2ccccc21
42,hybrid,2,23,d22eb7805d90b684e45f,CC(C)(C)OCl
42,hybrid,2,24,a0d6732883ffc7d063fb,COc1ccc(C=O)c(O)c1
42,hybrid,2,25,0296d31e8c2e55602a19,CC(C)c1ccccc1O
42,hybrid,3,1,e4202a81051e7245d311,CC(C)=CCC/C(C)=C/C=O
42,hybrid,3,2,5a7a5139767fda9f7e9a,Oc1ccc(I)cc1
42,hybrid,3,3,97318de99bab4460cf4e,O=[N+]([O-])c1ccc(CCO)cc1
42,hybrid,3,4,4466eabae9624380fbc6,O=C(c1ccccc1)c1ccc([N+](=O)[O-])cc1
42,hybrid,3,5,6f548d72f01fc85debdc,Cc1cccc(C)n1
42,hybrid,3,6,129036e0bccc4ff7e848,CC(Br)C(=O)O
42,hybrid,3,7,8db24ae10df4095ada47,O=C(CC(=O)c1ccccc1)c1ccccc1
42,hybrid,3,8,3f6b817d855e67b3b406,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1
42,hybrid,3,9,e947f47c9e991c7add4c,O=C(CC(=O)C(F)(F)F)c1ccccc1
42,hybrid,3,10,df6457ca86c98c073bf6,O=Cc1ccc([N+](=O)[O-])cc1
42,hybrid,3,11,3c1875eb669056c6c621,CC(=O)c1ccc2c(c1)Cc1ccccc1-2
42,hybrid,3,12,b3d9bb5afa82b99f2a11,CC(=O)c1ccc(C#N)cc1
42,hybrid,3,13,f9a0fbbcf2f61d3843a5,N#Cc1ccc(N)cc1
42,hybrid,3,14,1c1d7ff3d6c495744916,Oc1ccc(I)cc1
42,hybrid,3,15,7bde1bbf34aba54ccfef,CC1(C)OB(c2ccc(F)cc2)OC1(C)C
42,hybrid,3,16,3fe8b9db9fbe9d0dedc4,Oc1ccc(I)cc1
42,hybrid,3,17,e9e7a737df389d5fcc13,Oc1ccc(I)cc1
42,hybrid,3,18,bc62be727bf6ded3d86e,Oc1ccc(I)cc1
42,hybrid,3,19,a7e095123d7186e83bbb,O=S(c1ccccc1)c1ccccc1
42,hybrid,3,20,cb729a03dac0230812b1,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1
42,hybrid,3,21,37c15d90032e66347ed6,CCOC(=O)CC(=O)OCC
42,hybrid,3,22,48679ae48dd485ffb7a6,COC(=O)C#CC(=O)OC
42,hybrid,3,23,b37608f8c4a8ee4b8696,O=C(O)/C=C/c1ccccc1
42,hybrid,3,24,19229d505f75d05a0bcb,CC(C)(O)CCc1ccccc1
42,hybrid,3,25,c9bef93a79964dc6ede1,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1
42,hybrid,4,1,9a32b65bc21fdc5f7286,O=C(O)/C=C/c1ccccc1
42,hybrid,4,2,1cc3b837c6561b1c0a23,C=C(C)C(=O)OCCOC(=O)CC(C)=O
42,hybrid,4,3,8ab554cd154e9749790b,O=Cc1ccccc1[N+](=O)[O-]
42,hybrid,4,4,16cee53cbe16b60fb395,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1
42,hybrid,4,5,f7f0c7d2b8250e0e304f,CC(C)=CCC/C(C)=C/C=O
42,hybrid,4,6,3b54dfb5158b47f3c0f5,CCOC(=O)CC(=O)OCC
42,hybrid,4,7,034aaf7715b5ec8bd7ee,CCOC(=O)CC(=O)OCC
42,hybrid,4,8,29b39881584c4fec1c58,Oc1ccc(OC(F)(F)F)cc1
42,hybrid,4,9,a5446977630484ca5fe1,Cc1ccc(CO)cc1
42,hybrid,4,10,74ce463c8423fbd22dc4,C=C(C)C(=O)OCCOC(=O)CC(C)=O
42,hybrid,4,11,44c8b389a6faf44f1f4c,CC(C=O)Cc1ccc2c(c1)OCO2
42,hybrid,4,12,302e458c5ed2285ca328,COC(=O)c1ccccc1N
42,hybrid,4,13,a7906197994af5c86745,OCc1cccc(Br)c1
42,hybrid,4,14,45a1b11ae63f2dab2e48,OCCCc1ccccc1
42,hybrid,4,15,baae4c016e087caeda81,O=Cc1ccc([N+](=O)[O-])cc1
42,hybrid,4,16,59192e4170140e48acdd,C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C
42,hybrid,4,17,cd7c523e3df961c83524,CCOC(=O)c1ccc(F)cc1
42,hybrid,4,18,cd33bc1895c4acb28189,CC(Br)C(=O)O
42,hybrid,4,19,002ce3d7c637632f0ebe,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1
42,hybrid,4,20,22f82413c75481d74e9b,CCOC(=O)c1cccnc1
42,hybrid,4,21,d2472f692763fd970d64,CCOC(=O)/C=C(/C)N
42,hybrid,4,22,5f81e2ff4fea8e839c4d,Ic1cccs1
42,hybrid,4,23,cdf40bcb3f4392f8d7d1,OCc1ccc2ccccc2c1
42,hybrid,4,24,9f362bfe1dab6e9eac3d,CCCC(=O)c1ccc(-c2ccccc2)cc1
42,hybrid,4,25,b7fffd840d208b29776c,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1
42,hybrid,5,1,aef5cafc63ca445e92fa,O=C(c1ccccc1)c1ccc([N+](=O)[O-])cc1
42,hybrid,5,2,3774a4dac6dd0f01d48d,N#Cc1cccc(N)c1
42,hybrid,5,3,d3047299bd8817ee87dd,COc1cc(OC)cc(OC)c1
42,hybrid,5,4,f5d802ca42b1a7226fc0,CC(C=O)Cc1ccc2c(c1)OCO2
42,hybrid,5,5,12aed585647de3f03908,Brc1ccc2occc2c1
42,hybrid,5,6,c3168d5c44857ef4c782,FC(F)(F)Oc1ccc(I)cc1
42,hybrid,5,7,3fc05dc2025715e68174,CC(=O)CC(=O)OC(C)(C)C
42,hybrid,5,8,a6a0404c3ad65c6d9326,CC(=O)c1ccc2c(c1)OCO2
42,hybrid,5,9,97297c71a28a2ccbdeeb,C=CC(=O)OCCN(CC)CC
42,hybrid,5,10,eb3bc3fba39e57adbc2f,CCOC(=O)C(Cc1ccccc1)C(C)=O
42,hybrid,5,11,61da71e94577a4d66028,Brc1cc2ccccc2c2ccccc12
42,hybrid,5,12,5dd7416efdd0bd156d61,COc1ccc(CCO)cc1
42,hybrid,5,13,9bc73e0c27d4d6b44abb,CCOC(=O)c1ccc(N)cc1
42,hybrid,5,14,73502a52708e4f9c2391,OCCCc1ccccc1
42,hybrid,5,15,192516b3cc0500ef715b,C=CC(=O)OCCCCCCCCCCCC
42,hybrid,5,16,81507d463506a9e65e73,C=C(C)C(=O)OCCOC(=O)CC(C)=O
42,hybrid,5,17,d824f03d11ae777a2d00,CC(=O)c1ccc2c(c1)OCO2
42,hybrid,5,18,0007449b058916cdcad1,Brc1ccc2c(c1)OCO2
42,hybrid,5,19,0634486d18ed767b5150,C/C(=N\O)c1ccccc1
42,hybrid,5,20,619663c2b3ffb3a6c497,O=Cc1ccccc1O
42,hybrid,5,21,e76b02e4aa682c4153d0,O=Cc1ccc(C=O)cc1
42,hybrid,5,22,9fb05d784e7952bd4741,c1ccc(-c2ccccn2)cc1
42,hybrid,5,23,9c74e865c47b45a09229,O=C(OCc1ccccc1)c1ccccc1
42,hybrid,5,24,d5b6201c7690d729361c,Ic1ccc(I)cc1
42,hybrid,5,25,7394fdb0a8cd53255d4a,CC(=O)CC(=O)OC(C)(C)C
42,hybrid,6,1,425fe9dfe0c3f345460b,CCOC(=O)C(Cc1ccccc1)C(C)=O
42,hybrid,6,2,73771d4752cdcd04a023,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1
42,hybrid,6,3,76643e968ecc935c745c,O=C(c1ccccc1)c1ccc([N+](=O)[O-])cc1
42,hybrid,6,4,9249ed2c527f70995033,CCOC(=O)C(C(=O)OCC)c1ccccc1
42,hybrid,6,5,beda2205eedbe1688e1f,CC(O)CCc1ccccc1
42,hybrid,6,6,ebf38d80f4c5674cf120,c1ccc(CNCc2ccccc2)cc1
42,hybrid,6,7,9948433906d4afa41345,O=C1c2ccccc2-c2ccccc21
42,hybrid,6,8,2d178efe0181baca2bd5,COc1ccc(C=O)cc1
42,hybrid,6,9,9845fd896eb72b0e149f,CC(=O)Oc1ccc(C=O)cc1
42,hybrid,6,10,3d4f7f7de9025ed645c9,COC(=O)C#CC(=O)OC
42,hybrid,6,11,45bb99d82b5875a5c5b6,CC(=O)c1ccc([N+](=O)[O-])cc1
42,hybrid,6,12,d54c93a11164b4abac6e,CSc1ccc(C=O)cc1
42,hybrid,6,13,a4fc5d66da363324e2bf,OCc1ccc2ccccc2c1
42,hybrid,6,14,90b3c5f660655ce09ddf,O=C(c1ccccc1)C1CCCCC1
42,hybrid,6,15,03990d0d818a066d09b6,COc1ccc(C(C)=O)cc1
42,hybrid,6,16,122fbec0df9ecf1c5d89,COc1ccc(C(C)=O)cc1
42,hybrid,6,17,ffc70e28db22d1cc1f3f,COC(=O)CC(=O)C1CC1
42,hybrid,6,18,f7e3bf988bd0e1b9f58b,Oc1ccc(OC(F)(F)F)cc1
42,hybrid,6,19,c06e784aecc76cea9d63,Oc1ccc(OC(F)(F)F)cc1
42,hybrid,6,20,60b7eed7a46a03b366b2,COCCOC(=O)CC(C)=O
42,hybrid,6,21,8cdde884333140be60cb,O=CCCc1ccccc1
42,hybrid,6,22,4c46ceefd6147b1e0a7a,CSc1ccc(C=O)cc1
42,hybrid,6,23,7654254c03d9de79740f,O=Cc1ccc2ccccc2c1
42,hybrid,6,24,58394a71418a9623e18a,N#Cc1ccc(C(=O)c2ccccc2)cc1
42,hybrid,6,25,96ab5d3f34bf46cba8c0,c1ccc(COCc2ccccc2)cc1
42,hybrid,7,1,741e52b1633ebf2743f3,O=S(c1ccccc1)c1ccccc1
42,hybrid,7,2,2635b25bb3c1c37f3b74,CCOC(=O)C(C(=O)OCC)c1ccccc1
42,hybrid,7,3,fc27fa779102c4aeb8ab,COc1ccc(C=O)cc1
42,hybrid,7,4,a0507e669c939a982dd3,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1
42,hybrid,7,5,327064e6ca2c38d79d76,CC(=O)CC(=O)OC(C)(C)C
42,hybrid,7,6,714004602e6452764d9a,O=S(c1ccccc1)c1ccccc1
42,hybrid,7,7,1f85bb83729347f5b0bb,CCOC(=O)Cc1ccccc1
42,hybrid,7,8,25b1f8000dd22874bb29,COC(=O)c1ccc(CBr)cc1
42,hybrid,7,9,c3feac62808af7335473,Brc1cc(-c2ccccc2)cc(-c2ccccc2)c1
42,hybrid,7,10,c0094343ab6bb16bc58b,O=Cc1ccc2c(c1)CCO2
42,hybrid,7,11,419f6eb4080dcb9d293b,O=C(Cc1ccccc1F)C1CC1
42,hybrid,7,12,c827119f3e13a7eab121,COC(=O)C(C)(C)Br
42,hybrid,7,13,2cfa393cb79664e100ce,COCCOC(=O)CC(C)=O
42,hybrid,7,14,91b6bda771851a5c78ac,OCCc1cccc2ccccc12
42,hybrid,7,15,e6dcf9d6f65fa598a38e,CCOC(=O)/C=C/c1ccccc1
42,hybrid,7,16,f4331eb64b6774466836,CSc1ccc(C=O)cc1
42,hybrid,7,17,7e834c7b870ef7024d35,COc1ccc(C=O)c(O)c1
42,hybrid,7,18,93d0b949ca6dc0685979,CC(=O)c1ccc(I)cc1
42,hybrid,7,19,bef8e35136c28810eb6b,O=[N+]([O-])c1cccc(Br)c1
42,hybrid,7,20,96e2b82e29c0b5205628,N#Cc1ccccc1Br
42,hybrid,7,21,bc3692f55b839d2f2c07,O=C1c2ccccc2-c2ccccc21
42,hybrid,7,22,4ee22742c686bdbb1cb9,COc1ccc(CO)cc1
42,hybrid,7,23,ac7b6da4fe0aa688137b,C=CC(=O)OCC(F)(F)F
42,hybrid,7,24,cac9ff0c40665baf313f,COc1ccc(C=O)c(O)c1
42,hybrid,7,25,3032c273eee09a2644c3,COc1ccc2ccccc2c1
42,hybrid,8,1,634f21e11a8442494ce3,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1
42,hybrid,8,2,488727f2d41859d1ac45,CC(=O)c1ccc([N+](=O)[O-])cc1
42,hybrid,8,3,bef81d4dd93af26c12a9,O=C(c1ccccc1)c1ccc([N+](=O)[O-])cc1
42,hybrid,8,4,660b9817e57d6cbe989d,C(=C/c1ccccc1)\c1ccccc1
42,hybrid,8,5,ade362756cf5f89aea03,OC1(c2ccccc2)CCCCC1
42,hybrid,8,6,18027828dc8e021e6926,C=CC(=O)OCC(CC)CCCC
42,hybrid,8,7,8caaa3c9c24903be7feb,C=CC(=O)OCC(F)(F)F
42,hybrid,8,8,075c4b8bd77f0a8b34bc,CC(=O)c1ccc(N)cc1
42,hybrid,8,9,61aca51ad135176924ec,O=Cc1ccccc1O
42,hybrid,8,10,d86448c8f5aaa8ebcf7f,COC(=O)C(C)(C)Br
42,hybrid,8,11,3163a9b58f1a52a1992c,O=C1CCc2ccccc2O1
42,hybrid,8,12,1d69b62112cfd5846e0a,O=Cc1ccc2ccccc2c1
42,hybrid,8,13,5df546d9e2f2a29dfc89,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1
42,hybrid,8,14,6c79b254471fec29c482,COC(=O)Cc1cccc2ccccc12
42,hybrid,8,15,8d018e521e8e6bbc53c2,COC(=O)CC(C)=O
42,hybrid,8,16,246a1d68ed2f87de7d1f,O=C(OCc1ccccc1)c1ccccc1
42,hybrid,8,17,309a91add8b07c02e65b,C=CC(=O)OCCN(CC)CC
42,hybrid,8,18,efba7e70f4e46055398b,OCCCc1ccccc1
42,hybrid,8,19,bae5bd53214695aed5b8,O=Cc1cc(C(F)(F)F)ccc1Br
42,hybrid,8,20,4d3b1628cd2311585f50,CCOC(=O)c1ccc(N)cc1
42,hybrid,8,21,18186b5d6cc190fc07a3,CCOC(=O)c1ccccc1N
42,hybrid,8,22,8950945e8ef1b80f8d42,ClCCc1ccccc1
42,hybrid,8,23,1a382a7d3a13ed7fb28f,CC(=O)c1ccc2ccccc2c1
42,hybrid,8,24,4d3dddb7f2bd6bdeb5ea,COC(=O)Cc1cccc2ccccc12
42,hybrid,8,25,55200f8e501a16ffa0cf,CSc1ccc(C(C)=O)cc1
42,random,1,1,2df9d2f88ac69c5229e5,Brc1cc2ccccc2c2ccccc12
42,random,1,2,cd3c75eca39365e943e4,Fc1cc(F)c(F)c(F)c1F
42,random,1,3,fc1bce3cffd86cabf1e3,C=CC(=O)OCCOc1ccccc1
42,random,1,4,81b74453706c54b13031,Cc1ccc(Cl)cc1Br
42,random,1,5,5dfa7a7352e7a66c29e6,CCOC(=O)Cc1ccccc1
42,random,1,6,0a2dd1ad79e8b22ab734,Brc1ccc2occc2c1
42,random,1,7,8a822ff1d8dbfc293743,Cc1ccc(I)c(C)c1
42,random,1,8,b8268449dc991ce92f3d,COc1ccc(C(=O)c2ccccc2)cc1
42,random,1,9,2490762d0471bbb9cc9f,O=Cc1c(Br)cccc1Br
42,random,1,10,3d4f7f7de9025ed645c9,COC(=O)C#CC(=O)OC
42,random,1,11,68ca46900cfea89e5164,CCOC(=O)CC(=O)OCC
42,random,1,12,059f6c0a20aabe8124a1,CC(=O)c1ccc2ccccc2c1
42,random,1,13,aa52d57a36f627ec591a,c1ccc(-c2ccccc2)cc1
42,random,1,14,f8028bf0ec908b7a6251,COc1ccc(Br)c(CBr)c1
42,random,1,15,eb798a5ccfb1f429a724,CCOC(=O)/C=C(/C)N
42,random,1,16,fe81eae9ca771781c285,Brc1ccc2c(c1)OCO2
42,random,1,17,e55976e878649a1c45c4,COc1ccc(OC)cc1
