outer_seed,strategy,round,canonical_smiles,compound_rows,V1_MAE,V2_MAE,normalized_MAE,normalized_RMSE
42,ensemble,8,Cc1cc(C)cc(C#N)c1,21,12.538250269208637,31.197239100743857,1.6898758503170934,2.2635043796694023
42,ensemble,8,Clc1ccc(I)c(Br)c1,21,0.9248409581562831,1.3939611283559645,0.09793630827247055,0.12098804958370069
42,ensemble,8,Clc1ccccc1I,21,1.3226826365031894,2.435284423828125,0.153070708119334,0.18828173882559118
42,ensemble,8,O=C1CCCCc2ccccc21,7,2.76934118270874,3.1202978951590388,0.2622327304991075,0.34312410926096165
42,ensemble,8,O=Cc1cc(Cl)ccc1Br,21,0.7878257047562374,1.7358883040291924,0.0995754410778718,0.11990665521838234
42,ensemble,8,O=[P+](Oc1ccccc1)Oc1ccccc1,14,4.049465742565337,6.096176385879515,0.42860275319875263,0.9191306244554222
42,ensemble,8,c1ccc2ncccc2c1,15,2.526003788842096,3.1245201365153017,0.24738794714548465,0.33693324357006116
42,hybrid,0,BrCCCc1ccccc1,21,0.6144407030135866,0.8547954665289985,0.06296652455809662,0.06909217536960903
42,hybrid,0,C=C(c1ccccc1)c1ccccc1,21,0.640236795516241,2.39694641658238,0.10996065248353154,0.14366266144046755
42,hybrid,0,C=CC(=O)OCCOC,15,3.29247111691369,6.1678969510396335,0.3841473432014974,0.5210593604858997
42,hybrid,0,CC(C)=CCBr,21,2.7003607348790246,5.581105749190801,0.3304456336451689,0.40476355540605813
42,hybrid,0,CCCCCCCCCCCCc1cc(Br)sc1Br,21,4.362670957096039,5.232040337153843,0.42242611869254365,0.4621362218128171
42,hybrid,0,CCOC(=O)C(Br)C(=O)OCC,35,2.7207987907954623,6.173943066369919,0.34915846397845585,0.46706795182292293
42,hybrid,0,CCOC(=O)c1ccc(OC)cc1,21,2.2684271872989714,4.421516227722167,0.26973180034843214,0.3470834871777285
42,hybrid,0,COC(=O)C(=O)c1ccccc1,34,3.7627386111839134,9.395671810823329,0.5081151945555309,0.6371305181193625
42,hybrid,0,COC(=O)[C@H](O)c1ccccc1,15,9.891347211201985,9.794728974236381,0.8968715653175732,1.3665195200437847
42,hybrid,0,COC(=O)c1ccc(Cl)cc1,21,1.3516023862929567,6.290779958452497,0.2683713590896708,0.3778366242218558
42,hybrid,0,COC(=O)c1ccc(I)cc1,20,2.8008262030283615,1.8431681887308753,0.226565612398383,0.2745661798346247
42,hybrid,0,COCCCCC(=O)c1ccc(C(F)(F)F)cc1,6,8.8295070860121,16.41579621632894,1.0265030025521515,1.6280190222905562
42,hybrid,0,COc1ccc(C)cc1OC,21,4.047313086191814,4.033409088376969,0.3677339868841277,0.5692405163444108
42,hybrid,0,COc1ccc(Cl)cc1,21,2.0813844400738915,4.5590241840907515,0.262274508345583,0.42775964743711575
42,hybrid,0,Cc1cc(C)cc(C#N)c1,21,4.635387743087043,12.259925385126992,0.6461323290637189,0.7580349341403234
42,hybrid,0,Clc1ccc(I)c(Br)c1,21,0.9605224359603155,1.463631271180652,0.10218265948486145,0.13137591955418038
42,hybrid,0,Clc1ccccc1I,21,1.052385928138854,2.359601876092335,0.13421477469673038,0.16818378175274123
42,hybrid,0,O=C1CCCCc2ccccc21,7,2.5667000611623125,3.6314593678429015,0.2648177860705187,0.3729029988840754
42,hybrid,0,O=Cc1cc(Cl)ccc1Br,21,0.6794711324903698,2.172441122266981,0.10576382735012747,0.1349687055886029
42,hybrid,0,O=[P+](Oc1ccccc1)Oc1ccccc1,14,4.033929685183934,6.471109697932289,0.4386866166961303,0.9228740064547736
42,hybrid,0,c1ccc2ncccc2c1,15,2.820642106797961,8.984147690667049,0.4380443786508221,0.6088361477697137
42,hybrid,1,BrCCCc1ccccc1,21,0.5264831111544653,1.0818530673072453,0.06424124826825488,0.07642622078492374
42,hybrid,1,C=C(c1ccccc1)c1ccccc1,21,0.8154293143560015,2.5764932026938783,0.1260243619649564,0.17361454306070084
42,hybrid,1,C=CC(=O)OCCOC,15,3.57894749853346,5.8356947496202265,0.3919887800109093,0.538514705649571
42,hybrid,1,CC(C)=CCBr,21,1.1755724062995305,2.37385121300107,0.14221225304252197,0.18426186704345932
42,hybrid,1,CCCCCCCCCCCCc1cc(Br)sc1Br,21,2.234673550603764,4.445942415509904,0.26837462445172655,0.32579661372965424
42,hybrid,1,CCOC(=O)C(Br)C(=O)OCC,35,1.957307454063779,4.078175886245002,0.24048365929145207,0.352618714264209
42,hybrid,1,CCOC(=O)c1ccc(OC)cc1,21,1.9633823213123145,2.398487433176191,0.19140043099072204,0.23259338296543958
42,hybrid,1,COC(=O)C(=O)c1ccccc1,34,4.378770627227484,9.235544689963845,0.5412961194135915,0.7271149864834066
42,hybrid,1,COC(=O)[C@H](O)c1ccccc1,15,9.663526357014973,9.679930894639758,0.879476847662793,1.321544388502731
42,hybrid,1,COC(=O)c1ccc(Cl)cc1,21,1.0534636997041242,5.219546072823659,0.21848958158585158,0.2723228396903495
42,hybrid,1,COC(=O)c1ccc(I)cc1,20,2.5364499560991924,2.058329032262166,0.21663750544910104,0.26408262728096576
42,hybrid,1,COCCCCC(=O)c1ccc(C(F)(F)F)cc1,6,9.095093174113169,15.402581045362686,1.0130075357894288,1.6148326797811494
42,hybrid,1,COc1ccc(C)cc1OC,21,4.383467121729775,5.863993526640392,0.44231271036667563,0.7245599410402204
42,hybrid,1,COc1ccc(Cl)cc1,21,0.7301715941656203,0.9501519975208104,0.07289349524025496,0.0937460675497998
42,hybrid,1,Cc1cc(C)cc(C#N)c1,21,9.606133397420248,24.069256189134386,1.2996271250929798,1.5975987918439516
42,hybrid,1,Clc1ccc(I)c(Br)c1,21,0.7303063642411006,1.8404614660474987,0.0991161542110036,0.12055248904005236
42,hybrid,1,Clc1ccccc1I,21,1.0483075058649456,2.4416118182833237,0.1363785967619607,0.16002428553738945
42,hybrid,1,O=C1CCCCc2ccccc21,7,2.356764979589553,2.776274871826172,0.2267233088076853,0.30333060359869446
42,hybrid,1,O=Cc1cc(Cl)ccc1Br,21,0.7548295361655099,2.0641611265757733,0.10721135470828963,0.13477364083556964
42,hybrid,1,O=[P+](Oc1ccccc1)Oc1ccccc1,14,3.918672576688585,5.869457424254644,0.41388136443431967,0.9119500208356988
42,hybrid,1,c1ccc2ncccc2c1,15,2.1096283658345536,3.870732532077365,0.24374582308817555,0.3119658426666122
42,hybrid,2,BrCCCc1ccccc1,21,0.7129911724655402,1.3607996554601764,0.08392778136079584,0.09913398715662705
42,hybrid,2,C=C(c1ccccc1)c1ccccc1,21,0.748000087218714,3.36939605204832,0.14522271403701087,0.19054691969950532
42,hybrid,2,C=CC(=O)OCCOC,15,2.982066849047939,6.2592678019073285,0.36774289805397065,0.44416409327051376
42,hybrid,2,CC(C)=CCBr,21,1.6893660682297895,3.1142839270924765,0.19562008133838205,0.2536517305473206
42,hybrid,2,CCCCCCCCCCCCc1cc(Br)sc1Br,21,2.525358438321818,6.252544642346245,0.339450140410833,0.37140980447092126
42,hybrid,2,CCOC(=O)C(Br)C(=O)OCC,35,3.327493998443797,7.690576001121885,0.43113573204488587,0.5948132344325194
42,hybrid,2,CCOC(=O)c1ccc(OC)cc1,21,2.2643109373548733,1.9133760452270503,0.19562863443947334,0.25186014540329726
42,hybrid,2,COC(=O)C(=O)c1ccccc1,34,3.4750688076019287,6.6980188023810285,0.41098895824165294,0.5050990513825637
42,hybrid,2,COC(=O)[C@H](O)c1ccccc1,15,10.898348401947361,11.196394158469305,1.000088868131681,1.4426152910845267
42,hybrid,2,COC(=O)c1ccc(Cl)cc1,21,1.6098518530646013,4.639597897302536,0.23564020767135047,0.321786247535899
42,hybrid,2,COC(=O)c1ccc(I)cc1,20,3.5994759889443713,3.8552361154556274,0.33493876863086613,0.431308497742383
42,hybrid,2,COCCCCC(=O)c1ccc(C(F)(F)F)cc1,6,9.37231298581335,16.306975354088678,1.0566900286096972,1.6953670010624986
42,hybrid,2,COc1ccc(C)cc1OC,21,3.6984511054786178,4.532335209941108,0.36096388489550757,0.6417116746595063
42,hybrid,2,COc1ccc(Cl)cc1,21,0.8825789539409534,1.090981363871741,0.08641555668462653,0.1062977821790258
42,hybrid,2,Cc1cc(C)cc(C#N)c1,21,10.425380370375658,26.246698966858876,1.4141366495634489,1.7882713610263559
42,hybrid,2,Clc1ccc(I)c(Br)c1,21,0.8709896224240462,1.346709146953765,0.09323230581376579,0.12288695597984278
42,hybrid,2,Clc1ccccc1I,21,1.4611204334904275,2.5258978268456835,0.16425485594819225,0.19326214879376538
42,hybrid,2,O=C1CCCCc2ccccc21,7,2.9283297988985266,1.9796793438139422,0.23842855207820385,0.309235322838506
42,hybrid,2,O=Cc1cc(Cl)ccc1Br,21,0.8530072791856669,2.4805596124558216,0.1255113229010519,0.16207010704445832
42,hybrid,2,O=[P+](Oc1ccccc1)Oc1ccccc1,14,3.4838271513787773,6.197309724489847,0.39678480273811545,0.8828519403033168
42,hybrid,2,c1ccc2ncccc2c1,15,3.139815139555267,7.722582473754883,0.42053291197994486,0.5088821826643677
42,hybrid,3,BrCCCc1ccccc1,21,0.5855868695274231,0.9374387075030616,0.0636249133806765,0.0741454020298542
42,hybrid,3,C=C(c1ccccc1)c1ccccc1,21,0.7135887834760878,2.936124774387904,0.1303485874266722,0.16257055195204428
42,hybrid,3,C=CC(=O)OCCOC,15,2.954396244684855,7.121697565714519,0.39143419309259997,0.49600655304362595
42,hybrid,3,CC(C)=CCBr,21,1.1911672251565117,2.5473686142573277,0.14828064654638148,0.1712499586517901
42,hybrid,3,CCCCCCCCCCCCc1cc(Br)sc1Br,21,3.036059753289299,8.688441494532995,0.4425891702190996,0.47719514141347047
42,hybrid,3,CCOC(=O)C(Br)C(=O)OCC,35,3.2646536999657036,6.33428631282988,0.38733531791214904,0.6358225731781657
42,hybrid,3,CCOC(=O)c1ccc(OC)cc1,21,2.1993534390888523,2.3204859445965473,0.20361970755330583,0.24675733222439755
42,hybrid,3,COC(=O)C(=O)c1ccccc1,34,4.75908911929411,10.491902771183089,0.6016840733229428,0.8114090668461454
42,hybrid,3,COC(=O)[C@H](O)c1ccccc1,15,10.223545482423571,11.589079238043892,0.9701400636872766,1.4148451640523994
42,hybrid,3,COC(=O)c1ccc(Cl)cc1,21,1.1630560890076649,3.8996425174531475,0.18636786582943154,0.22517959613522517
42,hybrid,3,COC(=O)c1ccc(I)cc1,20,3.270362320741018,3.3278245480855304,0.29916390247775426,0.3915232640127192
42,hybrid,3,COCCCCC(=O)c1ccc(C(F)(F)F)cc1,6,9.129756086402471,16.06204948955112,1.0345573141950408,1.68847713306354
42,hybrid,3,COc1ccc(C)cc1OC,21,3.906753593020968,5.242944028642444,0.3947010298589245,0.6542596252773453
42,hybrid,3,COc1ccc(Cl)cc1,21,0.6192592749519954,1.1541031020028256,0.07207578950033261,0.09188108462828487
42,hybrid,3,Cc1cc(C)cc(C#N)c1,21,12.88989278702509,31.053097222343325,1.7072633050779702,2.229882652544293
42,hybrid,3,Clc1ccc(I)c(Br)c1,21,0.9680215423069304,1.6964474360148114,0.10949903767775121,0.13386939537688305
42,hybrid,3,Clc1ccccc1I,21,0.9237137537153937,2.3339673042297364,0.1255446110613286,0.15767101377947484
42,hybrid,3,O=C1CCCCc2ccccc21,7,2.66253449122111,2.654688798813592,0.24195298277028426,0.30966479827957627
42,hybrid,3,O=Cc1cc(Cl)ccc1Br,21,0.7760393157837885,2.261242198944091,0.11431896850964952,0.14574801893549738
42,hybrid,3,O=[P+](Oc1ccccc1)Oc1ccccc1,14,3.6220850683393935,6.481810290472848,0.41366671973502794,0.8991541290006422
42,hybrid,3,c1ccc2ncccc2c1,15,2.2208971002366806,3.321291770935059,0.2344128191143513,0.3253947930885092
42,hybrid,4,BrCCCc1ccccc1,21,0.548324370005774,0.8066204040769549,0.05748085122627256,0.06615394833822565
42,hybrid,4,C=C(c1ccccc1)c1ccccc1,21,0.5053490502493722,3.5579962912059964,0.1358489982513338,0.16821207859981313
42,hybrid,4,C=CC(=O)OCCOC,15,3.8934531688690184,8.710843529171415,0.49599205185317174,0.6004992655590657
42,hybrid,4,CC(C)=CCBr,21,1.2439191220298649,2.8783968600015797,0.16127255518427247,0.18071192507907038
42,hybrid,4,CCCCCCCCCCCCc1cc(Br)sc1Br,21,2.4644379208958336,6.055656923566546,0.32990538045469675,0.3693197902805182
42,hybrid,4,CCOC(=O)C(Br)C(=O)OCC,35,2.534591482253302,4.609703432718912,0.2916461242216537,0.568556409266621
42,hybrid,4,CCOC(=O)c1ccc(OC)cc1,21,1.9274436118110778,2.7165999609326557,0.19855617093287645,0.250713212676391
42,hybrid,4,COC(=O)C(=O)c1ccccc1,34,5.185947244307575,12.632933071547864,0.6909833364071923,0.9399439792946291
42,hybrid,4,COC(=O)[C@H](O)c1ccccc1,15,10.833297247356837,9.928297314114038,0.9587492109890312,1.4214178117436191
42,hybrid,4,COC(=O)c1ccc(Cl)cc1,21,1.0965073880695166,2.2923310431223074,0.13494821354290443,0.1585261518686138
42,hybrid,4,COC(=O)c1ccc(I)cc1,20,2.5427871974309286,2.2653121821085604,0.22312178045008396,0.27299779117652406
42,hybrid,4,COCCCCC(=O)c1ccc(C(F)(F)F)cc1,6,9.01807635360294,16.73177850511339,1.0474068156575256,1.6638525634933998
42,hybrid,4,COc1ccc(C)cc1OC,21,3.69649407371642,5.071875544956752,0.37672978054415296,0.5963672481994573
42,hybrid,4,COc1ccc(Cl)cc1,21,0.6811902606298051,0.7859775603763639,0.06504639758532432,0.08921439901157846
42,hybrid,4,Cc1cc(C)cc(C#N)c1,21,12.054505534399125,29.908838632371687,1.6221820849856396,2.217481995618765
42,hybrid,4,Clc1ccc(I)c(Br)c1,21,0.9015354474385578,1.8532280785696855,0.1100253561254127,0.12981131854500463
42,hybrid,4,Clc1ccccc1I,21,1.2575064492604089,2.569154615250845,0.1530030288251227,0.19415969674413025
42,hybrid,4,O=C1CCCCc2ccccc21,7,3.30534279687064,2.3247462545122417,0.27178100976714,0.36180211500110865
42,hybrid,4,O=Cc1cc(Cl)ccc1Br,21,0.6755531492687407,2.1297924616980173,0.10426705754868422,0.13785673659936087
42,hybrid,4,O=[P+](Oc1ccccc1)Oc1ccccc1,14,3.6212533417202173,6.134465136982146,0.40338828703360746,0.9284513981031802
42,hybrid,4,c1ccc2ncccc2c1,15,2.851698708004422,5.2423529688517245,0.32978104217370896,0.4192701745210242
42,hybrid,5,BrCCCc1ccccc1,21,0.6583537563445075,1.0446851291353743,0.07125900459881235,0.08552159924170569
42,hybrid,5,C=C(c1ccccc1)c1ccccc1,21,0.6127451540931822,3.9314876011439734,0.15345267808859978,0.18089304659071412
42,hybrid,5,C=CC(=O)OCCOC,15,2.887821849187216,8.64275250752767,0.4321249199708851,0.5559611070396664
42,hybrid,5,CC(C)=CCBr,21,0.9499182973589213,2.2305481850154814,0.12411152174586533,0.14442374596875002
42,hybrid,5,CCCCCCCCCCCCc1cc(Br)sc1Br,21,2.5979724808344766,7.866276504879905,0.39143194986775964,0.43684813457244526
42,hybrid,5,CCOC(=O)C(Br)C(=O)OCC,35,1.2889143871125723,2.2665015175229026,0.14602376380533078,0.2758556827606961
42,hybrid,5,CCOC(=O)c1ccc(OC)cc1,21,1.7928184494139656,3.3326973960513158,0.20841503101885317,0.25515236709170863
42,hybrid,5,COC(=O)C(=O)c1ccccc1,34,5.11781594800014,12.540296537735882,0.6840645825400895,0.9011647251687132
42,hybrid,5,COC(=O)[C@H](O)c1ccccc1,15,9.577622825834487,7.936045498318141,0.8228452694316304,1.2503521058056843
42,hybrid,5,COC(=O)c1ccc(Cl)cc1,21,1.4006906115819537,2.3267052726140096,0.1546724177127558,0.19038240018186606
42,hybrid,5,COC(=O)c1ccc(I)cc1,20,2.959641781648,2.248869244257608,0.24828079151040489,0.29968418816300235
42,hybrid,5,COCCCCC(=O)c1ccc(C(F)(F)F)cc1,6,8.324902150366041,16.696713066101072,1.0037331536907406,1.5487938291922867
42,hybrid,5,COc1ccc(C)cc1OC,21,4.693821643647694,7.305428974212161,0.503846210116525,0.797289330153603
42,hybrid,5,COc1ccc(Cl)cc1,21,0.8142601626259941,1.5519816292656794,0.09578661082023641,0.12206875769260689
42,hybrid,5,Cc1cc(C)cc(C#N)c1,21,9.70040230978103,26.697084650917663,1.3828002221651998,1.8576348944800944
42,hybrid,5,Clc1ccc(I)c(Br)c1,21,1.013671416328067,1.3277193402487133,0.10145035788059147,0.1331039596203118
42,hybrid,5,Clc1ccccc1I,21,1.2866100288572766,2.1404172594585114,0.14216957071967046,0.18561928098336317
42,hybrid,5,O=C1CCCCc2ccccc21,7,3.0233781428564157,2.7379090354556115,0.2666009277356673,0.33366212912303383
42,hybrid,5,O=Cc1cc(Cl)ccc1Br,21,1.0297631074511817,1.8123629009912878,0.11671014925540829,0.14787708240359487
42,hybrid,5,O=[P+](Oc1ccccc1)Oc1ccccc1,14,3.415309495017642,7.255116120974222,0.42371604792538664,0.8972051582359437
42,hybrid,5,c1ccc2ncccc2c1,15,2.796121593051486,5.174544741312663,0.32436561662256874,0.4082368861475753
42,hybrid,6,BrCCCc1ccccc1,21,0.5783201694488526,0.9442836367894732,0.06337943908197563,0.08052290464571575
42,hybrid,6,C=C(c1ccccc1)c1ccccc1,21,0.6076837009853787,3.6101541019621344,0.14367994018988253,0.1693326847351831
42,hybrid,6,C=CC(=O)OCCOC,15,2.5425640106201173,8.204011777242025,0.3979677653999123,0.5026266793374041
42,hybrid,6,CC(C)=CCBr,21,0.9159908007061672,1.7071992949833943,0.10661490195301812,0.12725644560553168
42,hybrid,6,CCCCCCCCCCCCc1cc(Br)sc1Br,21,3.4653892335437595,8.00251582917713,0.448803262969661,0.5152265518824453
42,hybrid,6,CCOC(=O)C(Br)C(=O)OCC,35,1.5283922858465289,2.1814756992885047,0.15825193781049612,0.24000934730569368
42,hybrid,6,CCOC(=O)c1ccc(OC)cc1,21,2.6950245554485015,2.721750220041426,0.24592620002350746,0.30929729425287134
42,hybrid,6,COC(=O)C(=O)c1ccccc1,34,4.762620477115407,13.028256619210339,0.6765819853288696,0.8888259408476753
42,hybrid,6,COC(=O)[C@H](O)c1ccccc1,15,9.495903920067683,11.16045800950792,0.9127582139535333,1.3779636160189292
42,hybrid,6,COC(=O)c1ccc(Cl)cc1,21,0.8101092489938889,2.643284416198731,0.12766370141948205,0.13903763936616043
42,hybrid,6,COC(=O)c1ccc(I)cc1,20,3.179490935007731,2.262578959465027,0.2622086665592278,0.3224152560922615
42,hybrid,6,COCCCCC(=O)c1ccc(C(F)(F)F)cc1,6,8.162914262877571,16.382468054029676,0.9845156689979148,1.5473203437969918
42,hybrid,6,COc1ccc(C)cc1OC,21,4.577977257683163,7.249279673137362,0.49506667963264606,0.8118101208983891
42,hybrid,6,COc1ccc(Cl)cc1,21,0.7371362822396413,1.2670990853082567,0.08265415825868563,0.1025487163457749
42,hybrid,6,Cc1cc(C)cc(C#N)c1,21,10.858708522433325,28.438515705532502,1.5053292831709357,1.9063580885939042
42,hybrid,6,Clc1ccc(I)c(Br)c1,21,0.7096611431666783,1.369256432851156,0.08397193409083628,0.10827010808443757
42,hybrid,6,Clc1ccccc1I,21,1.0574209962572367,1.9500272221035426,0.1224649506281288,0.1542576503450354
42,hybrid,6,O=C1CCCCc2ccccc21,7,2.7223106157212027,2.8586151168459932,0.25163458971678304,0.34046852591565224
42,hybrid,6,O=Cc1cc(Cl)ccc1Br,21,0.9935839509207105,1.595266148400685,0.10809233784454508,0.1383083551038619
42,hybrid,6,O=[P+](Oc1ccccc1)Oc1ccccc1,14,3.4440219776971,7.087825677508397,0.42055660238597303,0.9061890016378609
42,hybrid,6,c1ccc2ncccc2c1,15,3.27795364803738,5.679959725273979,0.368887412396118,0.47039954944887485
42,hybrid,7,BrCCCc1ccccc1,21,0.7823684340372445,1.0991537578522212,0.08049165151879914,0.10044062290060883
42,hybrid,7,C=C(c1ccccc1)c1ccccc1,21,0.8020656265102194,3.6721366882324222,0.15746252904642763,0.18091673812457287
42,hybrid,7,C=CC(=O)OCCOC,15,3.118092435573539,12.836294214460585,0.5697653043412683,0.7103824727967012
42,hybrid,7,CC(C)=CCBr,21,1.5035292365721293,2.8854294474162754,0.17744975697048587,0.19673886046925454
42,hybrid,7,CCCCCCCCCCCCc1cc(Br)sc1Br,21,3.3940034615285217,8.686456580389116,0.4645499330452083,0.5305311389357763
42,hybrid,7,CCOC(=O)C(Br)C(=O)OCC,35,1.3375137046760042,2.1594740567888535,0.14586206335585183,0.23274564356411737
42,hybrid,7,CCOC(=O)c1ccc(OC)cc1,21,2.3296092412924203,2.794164730253673,0.2255795517641094,0.3156689265469836
42,hybrid,7,COC(=O)C(=O)c1ccccc1,34,5.214955666485955,13.296298451517144,0.7123000159196118,0.9131322193781558
42,hybrid,7,COC(=O)[C@H](O)c1ccccc1,15,9.740612136798186,10.505880345238578,0.9085381890699971,1.347360399612719
42,hybrid,7,COC(=O)c1ccc(Cl)cc1,21,0.9082518272574931,2.2109075546264654,0.12097007310815874,0.14207312623023433
42,hybrid,7,COC(=O)c1ccc(I)cc1,20,4.593891152332846,4.178377949396769,0.40562567302741426,0.542612138481158
42,hybrid,7,COCCCCC(=O)c1ccc(C(F)(F)F)cc1,6,7.808284139735204,13.747599193784927,0.8851189358362561,1.432357588921831
42,hybrid,7,COc1ccc(C)cc1OC,21,5.084852797002901,8.15626341199118,0.5529528802475638,0.8906833798627012
42,hybrid,7,COc1ccc(Cl)cc1,21,1.1309499519477997,1.774908474513463,0.12183193050763567,0.15413864185913367
42,hybrid,7,Cc1cc(C)cc(C#N)c1,21,8.572566974884461,22.474305217985123,1.189084512150155,1.6270145603900128
42,hybrid,7,Clc1ccc(I)c(Br)c1,21,1.0286701061541126,1.2492427674550861,0.10006234212683521,0.1271034672468242
42,hybrid,7,Clc1ccccc1I,21,1.24100974497814,2.019354198092506,0.13579983718523234,0.1663148246264185
42,hybrid,7,O=C1CCCCc2ccccc21,7,3.7886217498530934,3.307460639590309,0.330445467974983,0.4222511382634259
42,hybrid,7,O=Cc1cc(Cl)ccc1Br,21,0.884856712074566,2.3166442038520927,0.12264422437200988,0.15669884045555588
42,hybrid,7,O=[P+](Oc1ccccc1)Oc1ccccc1,14,3.641949145128854,7.358503175917126,0.4407021153760873,0.8766537720764664
42,hybrid,7,c1ccc2ncccc2c1,15,2.4622620311048298,5.922297837999134,0.3258448894047673,0.38841023126898977
42,hybrid,8,BrCCCc1ccccc1,21,0.8766949110560945,0.7037043813675163,0.07465056941773723,0.09476556067995558
42,hybrid,8,C=C(c1ccccc1)c1ccccc1,21,0.9828186020580312,3.910209310622442,0.17559153574300435,0.20052420079336758
42,hybrid,8,C=CC(=O)OCCOC,15,3.2634413265188527,14.579890005323621,0.6300451864666063,0.7505386551052593
42,hybrid,8,CC(C)=CCBr,21,1.4030376125422737,2.689896830301436,0.1655106470262238,0.1854520448132264
42,hybrid,8,CCCCCCCCCCCCc1cc(Br)sc1Br,21,2.297396377339684,6.989187231517974,0.34711664762617145,0.4042519169372026
42,hybrid,8,CCOC(=O)C(Br)C(=O)OCC,35,2.461601216097672,3.252238443465459,0.24718672064163816,0.39684658225451563
42,hybrid,8,CCOC(=O)c1ccc(OC)cc1,21,2.459528055028724,2.489959208170574,0.22461455598855287,0.3148336813138445
42,hybrid,8,COC(=O)C(=O)c1ccccc1,34,4.593914137167089,12.801126150056426,0.659516219451362,0.824959411872198
42,hybrid,8,COC(=O)[C@H](O)c1ccccc1,15,10.172649210143005,11.104717462327747,0.9527475362758918,1.3674862442552078
42,hybrid,8,COC(=O)c1ccc(Cl)cc1,21,1.2424748836003896,2.4865529696146647,0.14964621767446695,0.1955505400167155
42,hybrid,8,COC(=O)c1ccc(I)cc1,20,4.796141636880736,4.1350246779123925,0.4167907824678876,0.5631848015755141
42,hybrid,8,COCCCCC(=O)c1ccc(C(F)(F)F)cc1,6,7.781285417160184,13.520853747261896,0.8767817693154606,1.4696183750685392
42,hybrid,8,COc1ccc(C)cc1OC,21,4.747141880698739,8.422219892532107,0.5400091619629286,0.8755341815198547
42,hybrid,8,COc1ccc(Cl)cc1,21,1.3109828968606299,1.7923851951720227,0.13342139427974806,0.1634321394561868
42,hybrid,8,Cc1cc(C)cc(C#N)c1,21,10.319546685616174,25.694308913700166,1.391361569260913,1.7285957977014705
42,hybrid,8,Clc1ccc(I)c(Br)c1,21,1.1698408861955008,1.5727087974548342,0.11827074967988022,0.1501221533457815
42,hybrid,8,Clc1ccccc1I,21,1.4151482749316426,2.1522763085743737,0.15042588765591536,0.18630585628840746
42,hybrid,8,O=C1CCCCc2ccccc21,7,3.7873937190377283,2.5585395358857648,0.30831861049112586,0.4262549174659652
42,hybrid,8,O=Cc1cc(Cl)ccc1Br,21,0.7424000305020148,2.1327061607724143,0.10846499067775467,0.14663150656489943
42,hybrid,8,O=[P+](Oc1ccccc1)Oc1ccccc1,14,3.76823947845821,7.465435713813418,0.45161950418509844,0.9014412521039123
42,hybrid,8,c1ccc2ncccc2c1,15,2.2540082295735684,4.904236882527672,0.28305808536753285,0.34657293426873226
525,random,0,Brc1ccc2c(c1)OCO2,20,2.534488034248352,3.023876405661407,0.3128522221260699,0.3372786742363372
525,random,0,C(=C/c1ccccc1)\c1ccccc1,21,1.3988866677359928,2.6684917450213352,0.2108466802537239,0.25925081766564384
525,random,0,C/C(=N\O)c1ccccc1,19,5.857840107198347,13.55000626146385,0.9736491504749205,1.2820786608195527
525,random,0,C=CC(=O)OC1CCCCC1,21,1.1278391641283791,1.5575392305594125,0.1473116761000105,0.1818222430344832
525,random,0,CC(Br)C(=O)O,19,4.855784729907387,8.88142757934698,0.7173212755449199,1.1796145550229553
525,random,0,CC(Br)C(=O)OC(C)(C)C,21,0.9805965907989986,1.9420927233509866,0.15053157532344608,0.18848936489708054
525,random,0,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1,21,1.2485567471337695,1.7277278135663356,0.16321192999329587,0.18843354125085993
525,random,0,CCC(=O)c1cccc(F)c1,7,0.7026443867456348,1.6950633962143218,0.11945233517628458,0.14244922792808912
525,random,0,CCOC(=O)/C=C/c1ccccc1,24,5.055279601944817,4.05802133388717,0.5486494746722098,0.7573689080390563
525,random,0,CCOC(=O)CC(C)=O,29,5.441376148969277,13.518645451806055,0.9400199470447119,1.2296527674355526
525,random,0,Cc1ccccc1C=O,7,1.2490997791290288,3.610961304624827,0.23517540839037793,0.3076351201682227
525,random,0,Cc1ccnc2ccccc12,14,12.115189434233168,25.089106116115488,1.9016124476930991,2.8507081625457795
525,random,0,Clc1ccc(I)c(Br)c1,21,0.7702035987187947,1.728040590429205,0.1259728185258564,0.15296804215531173
525,random,0,Clc1cccc(Br)c1,21,1.663364734346904,1.1090415710899773,0.171886706353421,0.19765050956149868
525,random,0,Ic1ccc(I)cc1,21,2.677075320955307,4.9907189210729,0.3990702414980335,0.5119069185267253
525,random,0,N#Cc1ccccc1F,21,3.227330416724795,6.837369031603872,0.5124446191765061,0.7285010250924747
525,random,0,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1,7,3.6582881303060617,8.96571490582617,0.6272869230640035,1.0519687636655135
525,random,0,O=C(c1ccccc1)C1CCCCC1,21,1.130883608924018,1.252290482489872,0.13589122650831992,0.16460953094926278
525,random,0,O=C1CCCCc2ccccc21,7,1.575753402709961,4.567973872135104,0.2971616506194401,0.4354302369694355
525,random,0,O=Cc1cc(Br)ccc1O,20,4.628974934418996,4.759076978491757,0.5422251205261839,0.8639932891557907
525,random,0,O=Cc1ccc(Cl)cc1Br,21,1.0360419069017683,2.527664079499629,0.1772124254296089,0.2207758951691332
525,random,0,O=Cc1ccc2c(c1)CCO2,12,2.2646314938863115,8.189935781772803,0.48913072497619503,0.6101974157360553
