seed,round,representation,group,a,b,score_spearman,top32_overlap,batch_overlap,transferred_batch_relative_regret
887,10,scalar,other,scalar_d256_s0,scalar_d256_s2,0.9844657260568176,0.78125,0.59375,0.0111746717475987
887,10,scalar,other,scalar_d256_s0,scalar_d512_s0,0.995305581893112,0.78125,0.6875,0.0100976663668132
887,10,scalar,other,scalar_d256_s0,scalar_d1024_s0,0.9928146740903444,0.8125,0.59375,0.0105195655259912
887,10,scalar,other,scalar_d256_s0,scalar_d2048_s0,0.9905694201876174,0.75,0.5625,0.0169640257076453
887,10,scalar,other,scalar_d256_s1,scalar_d256_s2,0.9797177934509173,0.875,0.53125,0.0141434627820882
887,10,scalar,other,scalar_d256_s1,scalar_d512_s1,0.9942229849479618,0.8125,0.71875,0.0141916321109266
887,10,scalar,other,scalar_d256_s1,scalar_d1024_s1,0.9902360337347964,0.75,0.71875,0.0136100975857469
887,10,scalar,other,scalar_d256_s1,scalar_d2048_s1,0.9890695592724276,0.75,0.53125,0.0155902763838317
887,10,scalar,other,scalar_d256_s2,scalar_d512_s2,0.9943821648270336,0.78125,0.75,0.004992340151214
887,10,scalar,other,scalar_d256_s2,scalar_d1024_s2,0.9919972939589446,0.75,0.6875,0.0062242630485233
887,10,scalar,other,scalar_d256_s2,scalar_d2048_s2,0.9907253605357504,0.75,0.65625,0.0060878341139491
887,10,scalar,cross_seed_512,scalar_d512_s0,scalar_d512_s1,0.9908636607966084,0.75,0.46875,0.0110764922855747
887,10,scalar,cross_seed_512,scalar_d512_s0,scalar_d512_s2,0.9922698405320192,0.75,0.65625,0.0157864679939613
887,10,scalar,other,scalar_d512_s0,scalar_d1024_s0,0.99736727905633,0.90625,0.75,0.0005996552608326
887,10,scalar,512_vs_2048_same_seed,scalar_d512_s0,scalar_d2048_s0,0.996004482388649,0.84375,0.78125,0.0057301308880595
887,10,scalar,cross_seed_512,scalar_d512_s1,scalar_d512_s2,0.9902848937928524,0.875,0.40625,0.0146513658060486
887,10,scalar,other,scalar_d512_s1,scalar_d1024_s1,0.9969514656505396,0.9375,0.75,0.0021575902187978
887,10,scalar,512_vs_2048_same_seed,scalar_d512_s1,scalar_d2048_s1,0.9958537406776332,0.9375,0.625,0.0022233432956696
887,10,scalar,other,scalar_d512_s2,scalar_d1024_s2,0.9976280184492544,0.875,0.75,0.0008447691709146
887,10,scalar,512_vs_2048_same_seed,scalar_d512_s2,scalar_d2048_s2,0.9964959340566812,0.8125,0.65625,0.003508021876007
887,10,scalar,other,scalar_d1024_s0,scalar_d1024_s1,0.995436523621056,0.90625,0.75,0.0084229480872249
887,10,scalar,other,scalar_d1024_s0,scalar_d1024_s2,0.9942500558921517,0.84375,0.5625,0.0080100551195338
887,10,scalar,other,scalar_d1024_s0,scalar_d2048_s0,0.9985070453719492,0.9375,0.84375,0.0023721089082585
887,10,scalar,other,scalar_d1024_s1,scalar_d1024_s2,0.9945792564131244,0.875,0.53125,0.003813263806235
887,10,scalar,other,scalar_d1024_s1,scalar_d2048_s1,0.9986877472709096,1.0,0.71875,0.0003660075720541
887,10,scalar,other,scalar_d1024_s2,scalar_d2048_s2,0.9984408435962372,0.84375,0.84375,0.0019835588526678
887,10,scalar,other,scalar_d2048_s0,scalar_d2048_s1,0.997738608491812,0.96875,0.625,0.0044516134573273
887,10,scalar,other,scalar_d2048_s0,scalar_d2048_s2,0.9976776585218076,0.9375,0.59375,0.003864899809673
887,10,scalar,other,scalar_d2048_s1,scalar_d2048_s2,0.997383001946786,0.90625,0.6875,0.0047954313285116
887,10,block,cross_seed_512,block_d512_s0,block_d512_s1,0.9941397110506228,0.84375,0.6875,0.0069537408746859
887,10,block,cross_seed_512,block_d512_s0,block_d512_s2,0.9946560105902524,0.8125,0.6875,0.0074608209286927
887,10,block,cross_seed_512,block_d512_s1,block_d512_s2,0.9937881459439812,0.8125,0.625,0.008493120822274
887,15,scalar,other,scalar_d256_s0,scalar_d256_s1,0.9797781051199708,0.71875,0.65625,0.0102094425559479
887,15,scalar,other,scalar_d256_s0,scalar_d256_s2,0.9796375864054214,0.75,0.75,0.0240903721999721
887,15,scalar,other,scalar_d256_s0,scalar_d512_s0,0.9920413744559868,0.75,0.71875,0.0104993446656832
887,15,scalar,other,scalar_d256_s0,scalar_d1024_s0,0.988454722785062,0.71875,0.59375,0.0095696268769356
887,15,scalar,other,scalar_d256_s0,scalar_d2048_s0,0.9872045837145236,0.75,0.5625,0.0072671767557696
887,15,scalar,other,scalar_d256_s1,scalar_d256_s2,0.9766424935006728,0.65625,0.75,0.0148035437791367
887,15,scalar,other,scalar_d256_s1,scalar_d512_s1,0.9936818985593132,0.78125,0.78125,0.0083060774570668
887,15,scalar,other,scalar_d256_s1,scalar_d1024_s1,0.990068048455499,0.75,0.8125,0.0106855611271224
887,15,scalar,other,scalar_d256_s1,scalar_d2048_s1,0.989240945781984,0.6875,0.6875,0.0263788227510848
887,15,scalar,other,scalar_d256_s2,scalar_d512_s2,0.991679624461931,0.78125,0.75,0.0115856700932196
887,15,scalar,other,scalar_d256_s2,scalar_d1024_s2,0.9869064793478038,0.8125,0.6875,0.019873002202935
887,15,scalar,other,scalar_d256_s2,scalar_d2048_s2,0.9833466107056692,0.8125,0.59375,0.0249839394155318
887,15,scalar,cross_seed_512,scalar_d512_s0,scalar_d512_s1,0.988176108546542,0.84375,0.71875,0.0169567772634693
887,15,scalar,cross_seed_512,scalar_d512_s0,scalar_d512_s2,0.9894355242227532,0.71875,0.65625,0.0115718321461815
887,15,scalar,other,scalar_d512_s0,scalar_d1024_s0,0.9971751422537698,0.90625,0.75,0.0013588546481258
887,15,scalar,512_vs_2048_same_seed,scalar_d512_s0,scalar_d2048_s0,0.9957876534300262,0.9375,0.71875,0.002272775856474
887,15,scalar,cross_seed_512,scalar_d512_s1,scalar_d512_s2,0.98735448890612,0.75,0.71875,0.0129322065267403
887,15,scalar,other,scalar_d512_s1,scalar_d1024_s1,0.996054594963866,0.90625,0.90625,0.0002671758341132
887,15,scalar,512_vs_2048_same_seed,scalar_d512_s1,scalar_d2048_s1,0.9948429695726592,0.84375,0.8125,0.0076584173605533
887,15,scalar,other,scalar_d512_s2,scalar_d1024_s2,0.996806227291546,0.84375,0.875,0.003942520811778
887,15,scalar,512_vs_2048_same_seed,scalar_d512_s2,scalar_d2048_s2,0.994290318066148,0.8125,0.71875,0.0093684614389745
887,15,scalar,other,scalar_d1024_s0,scalar_d1024_s1,0.993868525623791,0.71875,0.53125,0.0129386537810978
887,15,scalar,other,scalar_d1024_s0,scalar_d1024_s2,0.993239496956337,0.75,0.65625,0.0083424525904644
887,15,scalar,other,scalar_d1024_s0,scalar_d2048_s0,0.9985080611266935,0.875,0.75,0.0012529349559343
887,15,scalar,other,scalar_d1024_s1,scalar_d1024_s2,0.9925736651412858,0.875,0.6875,0.011109111949808
887,15,scalar,other,scalar_d1024_s1,scalar_d2048_s1,0.9981548577709624,0.84375,0.8125,0.0027328786784962
887,15,scalar,other,scalar_d1024_s2,scalar_d2048_s2,0.9979668686024632,0.90625,0.8125,0.0021254922057803
887,15,scalar,other,scalar_d2048_s0,scalar_d2048_s1,0.9972744780166324,1.0,0.6875,0.0030154297283627
887,15,scalar,other,scalar_d2048_s0,scalar_d2048_s2,0.9965536510635946,0.9375,0.6875,0.0052176617661254
887,15,scalar,other,scalar_d2048_s1,scalar_d2048_s2,0.9969389835182626,0.9375,0.625,0.0057242838599869
887,15,block,cross_seed_512,block_d512_s0,block_d512_s1,0.990496838801332,0.75,0.75,0.0068698595123142
887,15,block,cross_seed_512,block_d512_s0,block_d512_s2,0.9910977840445552,0.78125,0.6875,0.0110396129456373
887,15,block,cross_seed_512,block_d512_s1,block_d512_s2,0.9896225298166912,0.84375,0.78125,0.008245008027405
887,20,scalar,other,scalar_d256_s0,scalar_d256_s1,0.9778051340025934,0.875,0.71875,0.0169961331742593
887,20,scalar,other,scalar_d256_s0,scalar_d256_s2,0.9792053040228264,0.875,0.65625,0.0219751264124107
887,20,scalar,other,scalar_d256_s0,scalar_d512_s0,0.9946660818992152,0.9375,0.75,0.001660159473144
887,20,scalar,other,scalar_d256_s0,scalar_d1024_s0,0.990850772303476,0.9375,0.75,0.0076577639425954
887,20,scalar,other,scalar_d256_s0,scalar_d2048_s0,0.9877942212220272,0.9375,0.75,0.0076568125136196
887,20,scalar,other,scalar_d256_s1,scalar_d256_s2,0.9808770784763062,0.9375,0.5625,0.01010315603123
887,20,scalar,other,scalar_d256_s1,scalar_d512_s1,0.9934520943031616,0.90625,0.65625,0.0077021877517821
887,20,scalar,other,scalar_d256_s1,scalar_d1024_s1,0.9890496134416732,0.84375,0.71875,0.0084268637268486
887,20,scalar,other,scalar_d256_s1,scalar_d2048_s1,0.986812357036888,0.84375,0.71875,0.0091139958691282
887,20,scalar,other,scalar_d256_s2,scalar_d512_s2,0.991153147941822,0.9375,0.6875,0.0112459255160196
887,20,scalar,other,scalar_d256_s2,scalar_d1024_s2,0.9880146362338488,0.84375,0.59375,0.0189843501082433
887,20,scalar,other,scalar_d256_s2,scalar_d2048_s2,0.987715846613478,0.84375,0.6875,0.018984052763543
887,20,scalar,cross_seed_512,scalar_d512_s0,scalar_d512_s1,0.9876001235314918,0.90625,0.53125,0.011560291547711
887,20,scalar,cross_seed_512,scalar_d512_s0,scalar_d512_s2,0.9884970926588376,0.90625,0.5625,0.0143811805625615
887,20,scalar,other,scalar_d512_s0,scalar_d1024_s0,0.9965197874256384,1.0,0.78125,0.0060740948232559
887,20,scalar,512_vs_2048_same_seed,scalar_d512_s0,scalar_d2048_s0,0.9946610249998574,0.96875,0.71875,0.0060739150799799
887,20,scalar,cross_seed_512,scalar_d512_s1,scalar_d512_s2,0.9910774145047024,0.90625,0.5625,0.0079670519148669
887,20,scalar,other,scalar_d512_s1,scalar_d1024_s1,0.9960346513388658,0.9375,0.75,0.00082478060736
887,20,scalar,512_vs_2048_same_seed,scalar_d512_s1,scalar_d2048_s1,0.9943311562515568,0.90625,0.78125,0.0023014488650117
887,20,scalar,other,scalar_d512_s2,scalar_d1024_s2,0.9974847268522892,0.90625,0.84375,0.0028797109801892
887,20,scalar,512_vs_2048_same_seed,scalar_d512_s2,scalar_d2048_s2,0.9964589781650396,0.90625,0.71875,0.0028800008752282
887,20,scalar,other,scalar_d1024_s0,scalar_d1024_s1,0.9933802383109828,0.96875,0.625,0.0023273533154593
887,20,scalar,other,scalar_d1024_s0,scalar_d1024_s2,0.9938524672990684,0.96875,0.65625,0.0068909032776307
887,20,scalar,other,scalar_d1024_s0,scalar_d2048_s0,0.9983767068966152,0.96875,0.8125,9.591807405932014e-07
887,20,scalar,other,scalar_d1024_s1,scalar_d1024_s2,0.9948168981031852,0.96875,0.53125,0.0018870834205666
887,20,scalar,other,scalar_d1024_s1,scalar_d2048_s1,0.9983721421239256,0.96875,0.8125,0.0014183738457564
887,20,scalar,other,scalar_d1024_s2,scalar_d2048_s2,0.998625786224876,0.96875,0.875,1.900029967780613e-07
887,20,scalar,other,scalar_d2048_s0,scalar_d2048_s1,0.9974505822425992,1.0,0.6875,0.0037305449566871
887,20,scalar,other,scalar_d2048_s0,scalar_d2048_s2,0.9970904151706904,0.96875,0.53125,0.0033336697630307
887,20,scalar,other,scalar_d2048_s1,scalar_d2048_s2,0.9973859679355824,0.96875,0.625,0.0007635967470414
887,20,block,cross_seed_512,block_d512_s0,block_d512_s1,0.9935433072776227,0.875,0.625,0.0083519501692319
887,20,block,cross_seed_512,block_d512_s0,block_d512_s2,0.994022017308162,0.90625,0.6875,0.0116810566988272
887,20,block,cross_seed_512,block_d512_s1,block_d512_s2,0.9934241099829751,0.96875,0.65625,0.0125701250214431
2357,1,scalar,other,scalar_d256_s0,scalar_d256_s1,0.9872934771684186,0.84375,0.5,0.0169521334434863
2357,1,scalar,other,scalar_d256_s0,scalar_d256_s2,0.9878341773878722,0.96875,0.53125,0.0146596987173473
2357,1,scalar,other,scalar_d256_s0,scalar_d512_s0,0.996579164758086,0.96875,0.75,0.0031860536166563
2357,1,scalar,other,scalar_d256_s0,scalar_d1024_s0,0.994742769588702,0.96875,0.5625,0.007623092301364
2357,1,scalar,other,scalar_d256_s0,scalar_d2048_s0,0.9937309729836966,0.96875,0.625,0.0076201121726313
2357,1,scalar,other,scalar_d256_s1,scalar_d256_s2,0.9874291266347937,0.84375,0.34375,0.0138633590195979
2357,1,scalar,other,scalar_d256_s1,scalar_d512_s1,0.9961239981028798,1.0,0.65625,0.003286492602229
2357,1,scalar,other,scalar_d256_s1,scalar_d1024_s1,0.9933387380167966,0.96875,0.53125,0.0056894405763507
2357,1,scalar,other,scalar_d256_s1,scalar_d2048_s1,0.992813503474507,0.96875,0.4375,0.0044378011998552
2357,1,scalar,other,scalar_d256_s2,scalar_d512_s2,0.996974981405296,0.96875,0.4375,0.0077966902477759
2357,1,scalar,other,scalar_d256_s2,scalar_d1024_s2,0.9947612912033847,0.9375,0.4375,0.0042846927469583
2357,1,scalar,other,scalar_d256_s2,scalar_d2048_s2,0.993819552357318,0.90625,0.46875,0.0042853982755722
2357,1,scalar,cross_seed_512,scalar_d512_s0,scalar_d512_s1,0.994325076148647,0.875,0.5625,0.0075526878098737
2357,1,scalar,cross_seed_512,scalar_d512_s0,scalar_d512_s2,0.9937805369019304,0.96875,0.46875,0.0190627511977462
2357,1,scalar,other,scalar_d512_s0,scalar_d1024_s0,0.998528186279153,0.96875,0.6875,0.0040289495662845
2357,1,scalar,512_vs_2048_same_seed,scalar_d512_s0,scalar_d2048_s0,0.997651857754656,0.96875,0.75,0.0040292044826097
2357,1,scalar,cross_seed_512,scalar_d512_s1,scalar_d512_s2,0.9938299627090984,0.84375,0.53125,0.010630011140032
2357,1,scalar,other,scalar_d512_s1,scalar_d1024_s1,0.9982334360874064,0.96875,0.625,0.0008649413425118
2357,1,scalar,512_vs_2048_same_seed,scalar_d512_s1,scalar_d2048_s1,0.997689027125462,0.96875,0.71875,0.0009036461662882
2357,1,scalar,other,scalar_d512_s2,scalar_d1024_s2,0.9977467004651178,0.9375,0.65625,0.0002735250311423
2357,1,scalar,512_vs_2048_same_seed,scalar_d512_s2,scalar_d2048_s2,0.9970048787681104,0.90625,0.5625,0.0002745875909317
2357,1,scalar,other,scalar_d1024_s0,scalar_d1024_s1,0.997174870932142,0.90625,0.5,0.0022790641988122
2357,1,scalar,other,scalar_d1024_s0,scalar_d1024_s2,0.9968199535752588,0.96875,0.5,0.0013811152440081
2357,1,scalar,other,scalar_d1024_s0,scalar_d2048_s0,0.9992203984812748,0.96875,0.8125,1.4078240155593472e-06
2357,1,scalar,other,scalar_d1024_s1,scalar_d1024_s2,0.9970997771833688,0.90625,0.5625,0.0013616512754047
2357,1,scalar,other,scalar_d1024_s1,scalar_d2048_s1,0.9991558854212634,0.96875,0.65625,0.0013607075948323
2357,1,scalar,other,scalar_d1024_s2,scalar_d2048_s2,0.9992184119837764,0.875,0.65625,7.553680723793639e-07
2357,1,scalar,other,scalar_d2048_s0,scalar_d2048_s1,0.9982188934525332,0.875,0.5625,0.0022344347731223
2357,1,scalar,other,scalar_d2048_s0,scalar_d2048_s2,0.9982315987498592,0.90625,0.625,0.0022342388715064
2357,1,scalar,other,scalar_d2048_s1,scalar_d2048_s2,0.9983384428515812,0.875,0.53125,1.381185868287378e-06
2357,1,block,cross_seed_512,block_d512_s0,block_d512_s1,0.9965822285218988,0.90625,0.53125,0.0047709355641013
2357,1,block,cross_seed_512,block_d512_s0,block_d512_s2,0.9958348538393,0.96875,0.375,0.0126015923808018
2357,1,block,cross_seed_512,block_d512_s1,block_d512_s2,0.9958176254045644,0.90625,0.59375,0.0076883491372556
2357,5,scalar,other,scalar_d256_s0,scalar_d256_s1,0.9873373820285006,0.71875,0.53125,0.0197553835214889
2357,5,scalar,other,scalar_d256_s0,scalar_d256_s2,0.9869996193850678,0.78125,0.5625,0.0279085208989345
2357,5,scalar,other,scalar_d256_s0,scalar_d512_s0,0.9955563858339772,0.78125,0.75,0.0138497372177821
2357,5,scalar,other,scalar_d256_s0,scalar_d1024_s0,0.99387541678239,0.8125,0.53125,0.0205494210370195
2357,5,scalar,other,scalar_d256_s0,scalar_d2048_s0,0.9926930982778612,0.65625,0.59375,0.019910235983198
2357,5,scalar,other,scalar_d256_s1,scalar_d256_s2,0.9851093988344178,0.71875,0.625,0.018284592369685
2357,5,scalar,other,scalar_d256_s1,scalar_d512_s1,0.9959642015112428,0.8125,0.65625,0.0058831623537639
2357,5,scalar,other,scalar_d256_s1,scalar_d1024_s1,0.9937431060053576,0.8125,0.625,0.0066202186514821
2357,5,scalar,other,scalar_d256_s1,scalar_d2048_s1,0.9919578341467384,0.84375,0.5625,0.0089447285689328
2357,5,scalar,other,scalar_d256_s2,scalar_d512_s2,0.9958327410531106,0.9375,0.65625,0.0059239317194438
2357,5,scalar,other,scalar_d256_s2,scalar_d1024_s2,0.9920429932167044,0.84375,0.71875,0.007384694614178
2357,5,scalar,other,scalar_d256_s2,scalar_d2048_s2,0.9907211882526584,0.78125,0.65625,0.0108102542290524
2357,5,scalar,cross_seed_512,scalar_d512_s0,scalar_d512_s1,0.9934057800831896,0.78125,0.46875,0.0120045827675526
2357,5,scalar,cross_seed_512,scalar_d512_s0,scalar_d512_s2,0.9928352760124638,0.84375,0.65625,0.0064797878069772
2357,5,scalar,other,scalar_d512_s0,scalar_d1024_s0,0.9979939878775006,0.84375,0.6875,0.002581232200539
2357,5,scalar,512_vs_2048_same_seed,scalar_d512_s0,scalar_d2048_s0,0.9973028636007762,0.65625,0.59375,0.0054979768039006
2357,5,scalar,cross_seed_512,scalar_d512_s1,scalar_d512_s2,0.9920160042629882,0.71875,0.46875,0.0097038822767023
2357,5,scalar,other,scalar_d512_s1,scalar_d1024_s1,0.997838601820948,0.78125,0.875,0.0014185213632368
2357,5,scalar,512_vs_2048_same_seed,scalar_d512_s1,scalar_d2048_s1,0.9964619596964396,0.875,0.71875,0.0026432767091744
2357,5,scalar,other,scalar_d512_s2,scalar_d1024_s2,0.9970271437559012,0.90625,0.75,0.0023632711873615
2357,5,scalar,512_vs_2048_same_seed,scalar_d512_s2,scalar_d2048_s2,0.9961394744142092,0.84375,0.65625,0.004185294472751
2357,5,scalar,other,scalar_d1024_s0,scalar_d1024_s1,0.996540341440982,0.75,0.5625,0.0037266056136152
2357,5,scalar,other,scalar_d1024_s0,scalar_d1024_s2,0.9958131153985962,0.78125,0.53125,0.0057665718987158
2357,5,scalar,other,scalar_d1024_s0,scalar_d2048_s0,0.9989858034161924,0.78125,0.75,0.0014222266940519
2357,5,scalar,other,scalar_d1024_s1,scalar_d1024_s2,0.9961712168502808,0.71875,0.59375,0.0051454963168156
2357,5,scalar,other,scalar_d1024_s1,scalar_d2048_s1,0.9990606530264162,0.78125,0.75,0.0010271520911443
2357,5,scalar,other,scalar_d1024_s2,scalar_d2048_s2,0.9989919721697454,0.875,0.8125,0.0007298825723876
2357,5,scalar,other,scalar_d2048_s0,scalar_d2048_s1,0.9979251567172416,0.875,0.5,0.0032269802268781
2357,5,scalar,other,scalar_d2048_s0,scalar_d2048_s2,0.9976856458475808,0.84375,0.71875,0.0020869161017267
2357,5,scalar,other,scalar_d2048_s1,scalar_d2048_s2,0.9980404716270131,0.9375,0.625,0.0026420656469016
2357,5,block,cross_seed_512,block_d512_s0,block_d512_s1,0.9965736142408592,0.71875,0.625,0.0123565111837113
2357,5,block,cross_seed_512,block_d512_s0,block_d512_s2,0.9955436294738652,0.71875,0.625,0.0124259744869882
2357,5,block,cross_seed_512,block_d512_s1,block_d512_s2,0.9958594756469088,0.96875,0.71875,0.0037930441378606
2357,10,scalar,other,scalar_d256_s0,scalar_d256_s1,0.9678821144316272,0.71875,0.53125,0.0171103740844985
2357,10,scalar,other,scalar_d256_s0,scalar_d256_s2,0.9666313095854469,0.8125,0.5,0.0348079068313419
2357,10,scalar,other,scalar_d256_s0,scalar_d512_s0,0.9903742983775488,0.8125,0.78125,0.0094268403378392
2357,10,scalar,other,scalar_d256_s0,scalar_d1024_s0,0.9829337851547586,0.78125,0.59375,0.0227946028627162
2357,10,scalar,other,scalar_d256_s0,scalar_d2048_s0,0.9807454948369932,0.8125,0.46875,0.0384421166147672
2357,10,scalar,other,scalar_d256_s1,scalar_d256_s2,0.9705084495049752,0.6875,0.4375,0.0335934805604252
2357,10,scalar,other,scalar_d256_s1,scalar_d512_s1,0.9904415147348165,0.78125,0.625,0.0150921049826325
2357,10,scalar,other,scalar_d256_s1,scalar_d1024_s1,0.9851772206832736,0.625,0.65625,0.0211685844026571
2357,10,scalar,other,scalar_d256_s1,scalar_d2048_s1,0.981808989241884,0.625,0.5625,0.0316977178916835
2357,10,scalar,other,scalar_d256_s2,scalar_d512_s2,0.990799936711738,0.8125,0.59375,0.0192801860581943
2357,10,scalar,other,scalar_d256_s2,scalar_d1024_s2,0.9851301276991348,0.8125,0.375,0.0304894424013844
2357,10,scalar,other,scalar_d256_s2,scalar_d2048_s2,0.9812575609038778,0.75,0.375,0.0360116366389927
2357,10,scalar,cross_seed_512,scalar_d512_s0,scalar_d512_s1,0.983533682605121,0.90625,0.53125,0.0033936403428976
2357,10,scalar,cross_seed_512,scalar_d512_s0,scalar_d512_s2,0.9785883907121988,0.84375,0.59375,0.0146516396650292
2357,10,scalar,other,scalar_d512_s0,scalar_d1024_s0,0.9941678403844068,0.90625,0.75,0.0040091252961759
2357,10,scalar,512_vs_2048_same_seed,scalar_d512_s0,scalar_d2048_s0,0.9925508953585432,0.875,0.5625,0.0103792382908675
2357,10,scalar,cross_seed_512,scalar_d512_s1,scalar_d512_s2,0.9808626583934252,0.8125,0.46875,0.0185998488230332
2357,10,scalar,other,scalar_d512_s1,scalar_d1024_s1,0.9954642563748411,0.84375,0.84375,0.0033553320393534
2357,10,scalar,512_vs_2048_same_seed,scalar_d512_s1,scalar_d2048_s1,0.9929132042721662,0.84375,0.6875,0.0079918780404124
2357,10,scalar,other,scalar_d512_s2,scalar_d1024_s2,0.9947425859640316,0.9375,0.53125,0.0102575580290842
2357,10,scalar,512_vs_2048_same_seed,scalar_d512_s2,scalar_d2048_s2,0.9920483108150764,0.875,0.53125,0.0102899753084437
2357,10,scalar,other,scalar_d1024_s0,scalar_d1024_s1,0.9921287148592566,0.90625,0.53125,0.0043507485313552
2357,10,scalar,other,scalar_d1024_s0,scalar_d1024_s2,0.9916027217492984,0.875,0.4375,0.0170716587612308
2357,10,scalar,other,scalar_d1024_s0,scalar_d2048_s0,0.9981253318050376,0.96875,0.59375,0.005322807045937
2357,10,scalar,other,scalar_d1024_s1,scalar_d1024_s2,0.9916067656897196,0.8125,0.4375,0.0170290390656978
2357,10,scalar,other,scalar_d1024_s1,scalar_d2048_s1,0.9980188707730606,1.0,0.71875,0.003139749222523
2357,10,scalar,other,scalar_d1024_s2,scalar_d2048_s2,0.9976974384971103,0.875,0.71875,0.0048130815607532
2357,10,scalar,other,scalar_d2048_s0,scalar_d2048_s1,0.9960902996358216,0.90625,0.53125,0.000648959413685
2357,10,scalar,other,scalar_d2048_s0,scalar_d2048_s2,0.994784731141716,0.875,0.5625,0.0071013788487381
2357,10,scalar,other,scalar_d2048_s1,scalar_d2048_s2,0.995615962000556,0.8125,0.625,0.0063655666475902
2357,10,block,cross_seed_512,block_d512_s0,block_d512_s1,0.9882317174095508,0.78125,0.625,0.0030952775957957
2357,10,block,cross_seed_512,block_d512_s0,block_d512_s2,0.9901378451465892,0.8125,0.8125,0.0076621262474518
2357,10,block,cross_seed_512,block_d512_s1,block_d512_s2,0.9903600191707546,0.71875,0.625,0.0038081797591788
2357,15,scalar,other,scalar_d256_s0,scalar_d256_s1,0.9757919297082508,0.5625,0.5,0.0226526265906833
2357,15,scalar,other,scalar_d256_s0,scalar_d256_s2,0.9782241590707446,0.6875,0.5625,0.0264476325045801
2357,15,scalar,other,scalar_d256_s0,scalar_d512_s0,0.9926349207453892,0.75,0.65625,0.0148404314437272
2357,15,scalar,other,scalar_d256_s0,scalar_d1024_s0,0.987097994280434,0.6875,0.5625,0.0227811152815722
2357,15,scalar,other,scalar_d256_s0,scalar_d2048_s0,0.9847380354475972,0.625,0.5,0.0201209299490606
2357,15,scalar,other,scalar_d256_s1,scalar_d256_s2,0.9769410721434254,0.59375,0.5,0.0464335030132781
2357,15,scalar,other,scalar_d256_s1,scalar_d512_s1,0.9936574161042164,0.90625,0.71875,0.0113974164543587
2357,15,scalar,other,scalar_d256_s1,scalar_d1024_s1,0.9893755721596444,0.75,0.53125,0.0189735550923774
2357,15,scalar,other,scalar_d256_s1,scalar_d2048_s1,0.986822001906096,0.75,0.53125,0.0243667810644526
2357,15,scalar,other,scalar_d256_s2,scalar_d512_s2,0.9942550704695252,0.71875,0.71875,0.015550257886269
2357,15,scalar,other,scalar_d256_s2,scalar_d1024_s2,0.9896631379028126,0.6875,0.53125,0.0213667575641598
2357,15,scalar,other,scalar_d256_s2,scalar_d2048_s2,0.987744417237136,0.6875,0.53125,0.0302756895486995
2357,15,scalar,cross_seed_512,scalar_d512_s0,scalar_d512_s1,0.9870093785026472,0.84375,0.6875,0.0134503886191293
2357,15,scalar,cross_seed_512,scalar_d512_s0,scalar_d512_s2,0.9858737848633904,0.71875,0.625,0.0095340187276509
2357,15,scalar,other,scalar_d512_s0,scalar_d1024_s0,0.9954183848067616,0.84375,0.65625,0.0061465929245784
2357,15,scalar,512_vs_2048_same_seed,scalar_d512_s0,scalar_d2048_s0,0.9934238062358368,0.8125,0.6875,0.0047265837944774
2357,15,scalar,cross_seed_512,scalar_d512_s1,scalar_d512_s2,0.987316438136587,0.625,0.59375,0.0130201934434295
2357,15,scalar,other,scalar_d512_s1,scalar_d1024_s1,0.99650540852615,0.84375,0.75,0.0028542454349637
2357,15,scalar,512_vs_2048_same_seed,scalar_d512_s1,scalar_d2048_s1,0.9944614706170652,0.84375,0.75,0.0070459578729827
2357,15,scalar,other,scalar_d512_s2,scalar_d1024_s2,0.9963526075477074,0.8125,0.78125,0.0032690276496365
2357,15,scalar,512_vs_2048_same_seed,scalar_d512_s2,scalar_d2048_s2,0.9945160691641332,0.8125,0.65625,0.0112998127860265
2357,15,scalar,other,scalar_d1024_s0,scalar_d1024_s1,0.9926562862122242,0.84375,0.6875,0.0052505092465155
2357,15,scalar,other,scalar_d1024_s0,scalar_d1024_s2,0.9942911948224707,0.78125,0.53125,0.0055134785710736
2357,15,scalar,other,scalar_d1024_s0,scalar_d2048_s0,0.998065226825674,0.9375,0.75,6.718888246941978e-06
2357,15,scalar,other,scalar_d1024_s1,scalar_d1024_s2,0.993023938403423,0.78125,0.46875,0.0098095054160327
2357,15,scalar,other,scalar_d1024_s1,scalar_d2048_s1,0.998244640005296,0.84375,0.90625,0.002146581481849
2357,15,scalar,other,scalar_d1024_s2,scalar_d2048_s2,0.9983397156177948,1.0,0.75,0.0029323687793422
2357,15,scalar,other,scalar_d2048_s0,scalar_d2048_s1,0.9964167054532994,0.84375,0.65625,0.0082480517955191
2357,15,scalar,other,scalar_d2048_s0,scalar_d2048_s2,0.9968398329049214,0.84375,0.5625,0.0048075925162762
2357,15,scalar,other,scalar_d2048_s1,scalar_d2048_s2,0.9963494205253396,0.90625,0.53125,0.0103965705752301
2357,15,block,cross_seed_512,block_d512_s0,block_d512_s1,0.9901602178191546,0.8125,0.6875,0.0040659634791648
2357,15,block,cross_seed_512,block_d512_s0,block_d512_s2,0.9921298774121178,0.8125,0.65625,0.011169452971441
2357,15,block,cross_seed_512,block_d512_s1,block_d512_s2,0.9926403390596864,0.8125,0.65625,0.0087288905582901
2357,20,scalar,other,scalar_d256_s0,scalar_d256_s1,0.9706132629726738,0.8125,0.6875,0.0155867337556017
