canonical_smiles,loading solvent,V/ul,Volume of loading solvent/ul,Flow mL/min,column_specs,left_ea_fraction,right_ea_fraction,delta_ea_fraction,group_unique_ea,left_n,right_n,V1_abs_gradient,V2_abs_gradient,V1_signed_gradient,V2_signed_gradient
CCOC(=O)CC(C)=O,DCM,100.0,200,5,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,5,1,1,3.2249999999999974,16.199999999999992,-3.2249999999999974,-16.199999999999992
CCOC(=O)CC(C)=O,DCM,100.0,200,5,Silica-CS 4g,0.5,1.0,0.5,5,1,1,1.5916666666666668,7.475000000000001,-1.5916666666666668,-7.475000000000001
CCOC(=O)CC(C)=O,DCM,100.0,200,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.043290043290043295,6,1,1,136.67499999999993,433.8950000000001,-136.67499999999993,-433.8950000000001
CCOC(=O)CC(C)=O,DCM,100.0,200,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.07575757575757575,6,1,1,106.70000000000005,214.83000000000007,-106.70000000000005,-214.83000000000007
CCOC(=O)CC(C)=O,DCM,100.0,200,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.16666666666666666,6,1,1,26.75,47.899999999999984,-26.75,-47.899999999999984
CCOC(=O)CC(C)=O,DCM,100.0,200,10,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,6,1,1,7.749999999999996,38.45,-7.749999999999996,-38.45
CCOC(=O)CC(C)=O,DCM,100.0,200,10,Silica-CS 4g,0.5,1.0,0.5,6,1,1,2.783333333333333,7.666666666666664,-2.783333333333333,-7.666666666666664
CCOC(=O)CC(C)=O,DCM,150.0,200,5,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.043290043290043295,5,1,1,143.31625000000005,552.2824999999997,-143.31625000000005,-552.2824999999997
CCOC(=O)CC(C)=O,DCM,150.0,200,5,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.07575757575757575,5,1,1,87.17500000000001,200.31000000000003,-87.17500000000001,-200.31000000000003
CCOC(=O)CC(C)=O,DCM,150.0,200,5,Silica-CS 4g,0.16666666666666666,0.5,0.33333333333333337,5,1,1,17.462499999999995,36.5875,-17.462499999999995,-36.5875
CCOC(=O)CC(C)=O,DCM,150.0,200,5,Silica-CS 4g,0.5,1.0,0.5,5,1,1,1.0250000000000004,4.324999999999999,-1.0250000000000004,-4.324999999999999
CCOC(=O)CC(C)=O,DCM,150.0,200,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.043290043290043295,6,1,1,131.86249999999987,482.2125000000001,-131.86249999999987,-482.2125000000001
CCOC(=O)CC(C)=O,DCM,150.0,200,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.07575757575757575,6,1,1,103.29000000000005,214.94,-103.29000000000005,-214.94
CCOC(=O)CC(C)=O,DCM,150.0,200,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.16666666666666666,6,1,1,21.64999999999999,59.900000000000006,-21.64999999999999,-59.900000000000006
CCOC(=O)CC(C)=O,DCM,150.0,200,10,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,6,1,1,4.799999999999998,21.64999999999998,-4.799999999999998,-21.64999999999998
CCOC(=O)CC(C)=O,DCM,150.0,200,10,Silica-CS 4g,0.5,1.0,0.5,6,1,1,1.6500000000000004,7.366666666666671,-1.6500000000000004,-7.366666666666671
CCOC(=O)Cc1ccccc1,PE,50.0,300,5,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.043290043290043295,4,1,1,75.26750000000003,34.26499999999998,-75.26750000000003,-34.26499999999998
CCOC(=O)Cc1ccccc1,PE,50.0,300,5,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.07575757575757575,4,1,1,32.17499999999999,53.404999999999994,-32.17499999999999,-53.404999999999994
CCOC(=O)Cc1ccccc1,PE,50.0,300,5,Silica-CS 4g,0.16666666666666666,1.0,0.8333333333333334,4,1,1,5.825,10.98,-5.825,-10.98
CCOC(=O)Cc1ccccc1,PE,50.0,300,10,Silica-CS 4g,0.09090909090909091,0.3333333333333333,0.2424242424242424,4,1,1,10.999999999999998,20.796875,-10.999999999999998,-20.796875
CCOC(=O)Cc1ccccc1,PE,50.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,4,1,1,10.499999999999998,12.649999999999999,-10.499999999999998,-12.649999999999999
CCOC(=O)Cc1ccccc1,PE,50.0,300,10,Silica-CS 4g,0.5,1.0,0.5,4,1,1,1.5666666666666673,3.466666666666667,-1.5666666666666673,3.466666666666667
CCOC(=O)Cc1ccccc1,PE,100.0,300,5,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.07575757575757575,4,1,1,20.625000000000004,46.20000000000001,-20.625000000000004,-46.20000000000001
CCOC(=O)Cc1ccccc1,PE,100.0,300,5,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.16666666666666666,4,1,1,7.724999999999998,14.45,-7.724999999999998,-14.45
CCOC(=O)Cc1ccccc1,PE,100.0,300,5,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,4,1,1,30.249999999999993,6.525000000000001,30.249999999999993,6.525000000000001
CCOC(=O)Cc1ccccc1,PE,100.0,300,10,Silica-CS 4g,0.0196078431372549,0.09090909090909091,0.07130124777183601,4,1,1,141.185,254.08625,-141.185,-254.08625
CCOC(=O)Cc1ccccc1,PE,100.0,300,10,Silica-CS 4g,0.09090909090909091,0.5,0.40909090909090906,4,1,1,7.027777777777779,16.459259259259262,-7.027777777777779,-16.459259259259262
CCOC(=O)Cc1ccccc1,PE,100.0,300,10,Silica-CS 4g,0.5,1.0,0.5,4,1,1,0.9833333333333343,0.8333333333333339,-0.9833333333333343,-0.8333333333333339
CCOC(=O)Cc1ccccc1,PE,150.0,300,5,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.07575757575757575,5,1,1,19.745000000000005,51.03999999999999,-19.745000000000005,-51.03999999999999
CCOC(=O)Cc1ccccc1,PE,150.0,300,5,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.16666666666666666,5,1,1,6.450000000000001,7.875,-6.450000000000001,-7.875
CCOC(=O)Cc1ccccc1,PE,150.0,300,5,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,5,1,1,1.7999999999999987,7.225000000000015,-1.7999999999999987,-7.225000000000015
CCOC(=O)Cc1ccccc1,PE,150.0,300,5,Silica-CS 4g,0.5,1.0,0.5,5,1,1,1.7333333333333343,2.3916666666666693,1.7333333333333343,2.3916666666666693
CCOC(=O)Cc1ccccc1,PE,150.0,300,10,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.028011204481792715,2,1,1,257.635,469.455,-257.635,-469.455
CCOC(=O)c1ccc(Cl)cc1,PE,50.0,200,4,Silica-CS 4g,0.024390243902439025,0.03225806451612903,0.007867820613690006,3,1,1,4.66033333333316,404.17800000000005,4.66033333333316,-404.17800000000005
CCOC(=O)c1ccc(Cl)cc1,PE,50.0,200,4,Silica-CS 4g,0.03225806451612903,0.09090909090909091,0.05865102639296188,3,1,1,29.95116666666665,66.94966666666664,-29.95116666666665,-66.94966666666664
CCOC(=O)c1ccc(Cl)cc1,PE,50.0,200,6,Silica-CS 4g,0.024390243902439025,0.03225806451612903,0.007867820613690006,4,1,1,87.69899999999996,1030.7810000000002,87.69899999999996,-1030.7810000000002
CCOC(=O)c1ccc(Cl)cc1,PE,50.0,200,6,Silica-CS 4g,0.03225806451612903,0.047619047619047616,0.015360983102918585,4,1,1,90.1635,19.530000000000047,-90.1635,-19.530000000000047
CCOC(=O)c1ccc(Cl)cc1,PE,50.0,200,6,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.043290043290043295,4,1,1,33.03299999999999,66.06599999999997,-33.03299999999999,-66.06599999999997
CCOC(=O)c1ccc(Cl)cc1,PE,50.0,200,8,Silica-CS 4g,0.03225806451612903,0.047619047619047616,0.015360983102918585,3,1,1,52.080000000000055,153.63600000000022,-52.080000000000055,-153.63600000000022
CCOC(=O)c1ccc(Cl)cc1,PE,50.0,200,8,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.043290043290043295,3,1,1,16.939999999999998,46.81599999999997,-16.939999999999998,-46.81599999999997
CCOC(=O)c1ccc(Cl)cc1,PE,50.0,200,10,Silica-CS 4g,0.03225806451612903,0.047619047619047616,0.015360983102918585,3,1,1,7.594999999999916,315.19249999999994,-7.594999999999916,-315.19249999999994
CCOC(=O)c1ccc(Cl)cc1,PE,50.0,200,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.043290043290043295,3,1,1,7.700000000000013,15.784999999999963,-7.700000000000013,15.784999999999963
CCOC(=O)c1ccc(F)cc1,PE,50.0,200,5,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.043290043290043295,4,1,1,31.66625,70.83999999999999,-31.66625,-70.83999999999999
CCOC(=O)c1ccc(F)cc1,PE,50.0,200,5,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.07575757575757575,4,1,1,11.165000000000001,25.40999999999999,-11.165000000000001,-25.40999999999999
CCOC(=O)c1ccc(F)cc1,PE,50.0,200,5,Silica-CS 4g,0.16666666666666666,0.5,0.33333333333333337,4,1,1,4.35,3.199999999999999,4.35,3.199999999999999
CCOC(=O)c1ccc(F)cc1,PE,50.0,200,10,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.028011204481792715,5,1,1,81.21750000000002,234.43,-81.21750000000002,-234.43
CCOC(=O)c1ccc(F)cc1,PE,50.0,200,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.043290043290043295,5,1,1,55.055,111.65000000000005,-55.055,-111.65000000000005
CCOC(=O)c1ccc(F)cc1,PE,50.0,200,10,Silica-CS 4g,0.09090909090909091,0.3333333333333333,0.2424242424242424,5,1,1,1.2031249999999976,3.3343750000000014,-1.2031249999999976,-3.3343750000000014
CCOC(=O)c1ccc(F)cc1,PE,50.0,200,10,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,5,1,1,5.1499999999999995,6.699999999999991,-5.1499999999999995,-6.699999999999991
CCOC(=O)c1ccc(F)cc1,PE,100.0,200,5,Silica-CS 4g,0.047619047619047616,0.16666666666666666,0.11904761904761904,4,1,1,16.590000000000007,44.519999999999996,-16.590000000000007,-44.519999999999996
CCOC(=O)c1ccc(F)cc1,PE,100.0,200,5,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.16666666666666666,4,1,1,2.25,3.4750000000000156,-2.25,-3.4750000000000156
CCOC(=O)c1ccc(F)cc1,PE,100.0,200,5,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,4,1,1,8.125,15.574999999999998,8.125,15.574999999999998
CCOC(=O)c1ccc(F)cc1,PE,100.0,200,10,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.028011204481792715,5,1,1,66.04499999999999,185.3425,-66.04499999999999,-185.3425
CCOC(=O)c1ccc(F)cc1,PE,100.0,200,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.043290043290043295,5,1,1,35.035,97.01999999999997,-35.035,-97.01999999999997
CCOC(=O)c1ccc(F)cc1,PE,100.0,200,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.07575757575757575,5,1,1,8.359999999999996,5.280000000000006,-8.359999999999996,5.280000000000006
CCOC(=O)c1ccc(F)cc1,PE,100.0,200,10,Silica-CS 4g,0.16666666666666666,0.5,0.33333333333333337,5,1,1,2.5000000000000013,11.524999999999999,-2.5000000000000013,-11.524999999999999
CCOC(=O)c1ccc(F)cc1,PE,150.0,200,5,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.043290043290043295,4,1,1,22.33,123.48874999999994,-22.33,-123.48874999999994
CCOC(=O)c1ccc(F)cc1,PE,150.0,200,5,Silica-CS 4g,0.09090909090909091,0.3333333333333333,0.2424242424242424,4,1,1,2.8703124999999985,12.787500000000007,-2.8703124999999985,-12.787500000000007
CCOC(=O)c1ccc(F)cc1,PE,150.0,200,5,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,4,1,1,8.899999999999993,18.600000000000005,8.899999999999993,18.600000000000005
CCOC(=O)c1ccc(F)cc1,PE,150.0,200,10,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.028011204481792715,4,1,1,26.180000000000003,278.7574999999999,-26.180000000000003,-278.7574999999999
CCOC(=O)c1ccc(F)cc1,PE,150.0,200,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.043290043290043295,4,1,1,16.555,75.07499999999999,-16.555,-75.07499999999999
CCOC(=O)c1ccc(F)cc1,PE,150.0,200,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.07575757575757575,4,1,1,5.719999999999993,0.659999999999986,-5.719999999999993,-0.659999999999986
CCOC(=O)c1ccc(N)cc1,DCM,50.0,500,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.16666666666666666,4,1,1,121.79999999999998,211.24999999999997,-121.79999999999998,-211.24999999999997
CCOC(=O)c1ccc(N)cc1,DCM,50.0,500,10,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,4,1,1,29.15,49.25,-29.15,-49.25
CCOC(=O)c1ccc(N)cc1,DCM,50.0,500,10,Silica-CS 4g,0.5,1.0,0.5,4,1,1,0.5666666666666664,0.6666666666666679,-0.5666666666666664,-0.6666666666666679
CCOC(=O)c1ccc(N)cc1,DCM,100.0,500,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.16666666666666666,4,1,1,107.50000000000001,208.20000000000002,-107.50000000000001,-208.20000000000002
CCOC(=O)c1ccc(N)cc1,DCM,100.0,500,10,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,4,1,1,22.099999999999998,48.84999999999999,-22.099999999999998,-48.84999999999999
CCOC(=O)c1ccc(N)cc1,DCM,100.0,500,10,Silica-CS 4g,0.5,1.0,0.5,4,1,1,4.449999999999999,8.933333333333334,-4.449999999999999,-8.933333333333334
CCOC(=O)c1ccc(N)cc1,DCM,150.0,500,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.16666666666666666,4,1,1,97.4,206.35,-97.4,-206.35
CCOC(=O)c1ccc(N)cc1,DCM,150.0,500,10,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,4,1,1,20.949999999999996,45.55,-20.949999999999996,-45.55
CCOC(=O)c1ccc(N)cc1,DCM,150.0,500,10,Silica-CS 4g,0.5,1.0,0.5,4,1,1,4.533333333333333,9.3,-4.533333333333333,-9.3
CCOC(=O)c1ccc(OC)cc1,DCM,50.0,300,10,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.028011204481792715,7,1,1,438.51500000000004,819.315,-438.51500000000004,-819.315
CCOC(=O)c1ccc(OC)cc1,DCM,50.0,300,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.043290043290043295,7,1,1,87.00999999999996,158.81249999999997,-87.00999999999996,-158.81249999999997
CCOC(=O)c1ccc(OC)cc1,DCM,50.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.07575757575757575,7,1,1,49.060000000000024,82.83,-49.060000000000024,-82.83
CCOC(=O)c1ccc(OC)cc1,DCM,50.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.16666666666666666,7,1,1,7.150000000000004,1.5,7.150000000000004,-1.5
CCOC(=O)c1ccc(OC)cc1,DCM,50.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,7,1,1,2.750000000000003,12.850000000000014,-2.750000000000003,-12.850000000000014
CCOC(=O)c1ccc(OC)cc1,DCM,50.0,300,10,Silica-CS 4g,0.5,1.0,0.5,7,1,1,3.583333333333333,3.1666666666666643,-3.583333333333333,-3.1666666666666643
CCOC(=O)c1ccc(OC)cc1,DCM,100.0,300,10,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.028011204481792715,7,1,1,342.125,763.3849999999999,-342.125,-763.3849999999999
CCOC(=O)c1ccc(OC)cc1,DCM,100.0,300,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.043290043290043295,7,1,1,96.82749999999999,160.93000000000004,-96.82749999999999,-160.93000000000004
CCOC(=O)c1ccc(OC)cc1,DCM,100.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.07575757575757575,7,1,1,35.86000000000001,62.59000000000002,-35.86000000000001,-62.59000000000002
CCOC(=O)c1ccc(OC)cc1,DCM,100.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.16666666666666666,7,1,1,2.1500000000000004,16.199999999999996,-2.1500000000000004,-16.199999999999996
CCOC(=O)c1ccc(OC)cc1,DCM,100.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,7,1,1,2.1499999999999946,6.799999999999996,-2.1499999999999946,-6.799999999999996
CCOC(=O)c1ccc(OC)cc1,DCM,100.0,300,10,Silica-CS 4g,0.5,1.0,0.5,7,1,1,0.9000000000000012,2.366666666666667,-0.9000000000000012,-2.366666666666667
CCOC(=O)c1ccc(OC)cc1,DCM,150.0,300,10,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.028011204481792715,7,1,1,321.89500000000004,683.655,-321.89500000000004,-683.655
CCOC(=O)c1ccc(OC)cc1,DCM,150.0,300,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.043290043290043295,7,1,1,88.55,189.61249999999995,-88.55,-189.61249999999995
CCOC(=O)c1ccc(OC)cc1,DCM,150.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.07575757575757575,7,1,1,29.480000000000004,57.090000000000046,-29.480000000000004,-57.090000000000046
CCOC(=O)c1ccc(OC)cc1,DCM,150.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.16666666666666666,7,1,1,4.4,36.25000000000001,4.4,36.25000000000001
CCOC(=O)c1ccc(OC)cc1,DCM,150.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,7,1,1,8.4,56.599999999999994,-8.4,-56.599999999999994
CCOC(=O)c1ccc(OC)cc1,DCM,150.0,300,10,Silica-CS 4g,0.5,1.0,0.5,7,1,1,0.9333333333333327,3.6833333333333336,-0.9333333333333327,-3.6833333333333336
CCOC(=O)c1cccc(N)c1,DCM,50.0,200,5,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,3,1,2,15.687500000000002,44.16249999999999,-15.687500000000002,-44.16249999999999
CCOC(=O)c1cccc(N)c1,DCM,50.0,200,5,Silica-CS 4g,0.5,1.0,0.5,3,2,1,7.379166666666666,8.645833333333332,-7.379166666666666,-8.645833333333332
CCOC(=O)c1cccc(N)c1,DCM,50.0,200,10,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,3,1,1,46.449999999999996,32.64999999999997,-46.449999999999996,-32.64999999999997
CCOC(=O)c1cccc(N)c1,DCM,50.0,200,10,Silica-CS 4g,0.5,1.0,0.5,3,1,1,0.4833333333333343,14.833333333333332,-0.4833333333333343,-14.833333333333332
CCOC(=O)c1cccc(N)c1,DCM,100.0,200,5,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.16666666666666666,4,1,1,88.82499999999999,241.99999999999997,-88.82499999999999,-241.99999999999997
CCOC(=O)c1cccc(N)c1,DCM,100.0,200,5,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,4,1,1,42.29999999999999,32.67500000000001,-42.29999999999999,-32.67500000000001
CCOC(=O)c1cccc(N)c1,DCM,100.0,200,5,Silica-CS 4g,0.5,1.0,0.5,4,1,1,0.625,10.450000000000003,-0.625,-10.450000000000003
CCOC(=O)c1cccc(N)c1,DCM,100.0,200,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.16666666666666666,4,1,1,83.2,218.15,-83.2,-218.15
CCOC(=O)c1cccc(N)c1,DCM,100.0,200,10,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,4,1,1,46.7,65.8,-46.7,-65.8
CCOC(=O)c1cccc(N)c1,DCM,100.0,200,10,Silica-CS 4g,0.5,1.0,0.5,4,1,1,1.416666666666666,8.599999999999998,-1.416666666666666,-8.599999999999998
CCOC(=O)c1ccccc1N,PE,50.0,200,5,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.07575757575757575,4,1,1,58.90499999999999,93.11500000000007,-58.90499999999999,-93.11500000000007
CCOC(=O)c1ccccc1N,PE,50.0,200,5,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.16666666666666666,4,1,1,14.425000000000006,22.724999999999987,-14.425000000000006,-22.724999999999987
CCOC(=O)c1ccccc1N,PE,50.0,200,5,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,4,1,1,7.399999999999994,12.575000000000008,-7.399999999999994,-12.575000000000008
CCOC(=O)c1ccccc1N,PE,50.0,200,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.07575757575757575,4,1,1,36.300000000000004,103.29,-36.300000000000004,-103.29
CCOC(=O)c1ccccc1N,PE,50.0,200,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.16666666666666666,4,1,1,17.099999999999998,41.85,-17.099999999999998,-41.85
CCOC(=O)c1ccccc1N,PE,50.0,200,10,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,4,1,1,1.350000000000003,1.0000000000000069,-1.350000000000003,-1.0000000000000069
CCOC(=O)c1ccccc1N,PE,100.0,200,5,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.043290043290043295,5,1,1,159.67874999999998,337.16374999999994,-159.67874999999998,-337.16374999999994
CCOC(=O)c1ccccc1N,PE,100.0,200,5,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.07575757575757575,5,1,1,54.670000000000016,126.44500000000001,-54.670000000000016,-126.44500000000001
CCOC(=O)c1ccccc1N,PE,100.0,200,5,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.16666666666666666,5,1,1,15.175,26.175000000000004,-15.175,-26.175000000000004
CCOC(=O)c1ccccc1N,PE,100.0,200,5,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,5,1,1,4.824999999999997,9.150000000000011,-4.824999999999997,9.150000000000011
CCOC(=O)c1ccccc1N,PE,100.0,200,10,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.028011204481792715,6,1,1,749.9975000000002,1091.5275,-749.9975000000002,-1091.5275
CCOC(=O)c1ccccc1N,PE,100.0,200,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.043290043290043295,6,1,1,163.81749999999994,306.65250000000003,-163.81749999999994,-306.65250000000003
CCOC(=O)c1ccccc1N,PE,100.0,200,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.07575757575757575,6,1,1,58.41000000000002,103.29000000000005,-58.41000000000002,-103.29000000000005
CCOC(=O)c1ccccc1N,PE,100.0,200,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.16666666666666666,6,1,1,13.549999999999997,23.99999999999998,-13.549999999999997,-23.99999999999998
CCOC(=O)c1ccccc1N,PE,100.0,200,10,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,6,1,1,5.750000000000003,16.900000000000006,-5.750000000000003,-16.900000000000006
CCOC(=O)c1ccccc1N,PE,150.0,200,5,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.028011204481792715,6,1,1,556.1762500000001,1438.56125,-556.1762500000001,-1438.56125
CCOC(=O)c1ccccc1N,PE,150.0,200,5,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.043290043290043295,6,1,1,150.34249999999997,231.67375,-150.34249999999997,-231.67375
CCOC(=O)c1ccccc1N,PE,150.0,200,5,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.07575757575757575,6,1,1,45.209999999999994,107.58,-45.209999999999994,-107.58
CCOC(=O)c1ccccc1N,PE,150.0,200,5,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.16666666666666666,6,1,1,13.950000000000006,37.375,-13.950000000000006,-37.375
CCOC(=O)c1ccccc1N,PE,150.0,200,5,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,6,1,1,4.874999999999999,10.249999999999991,-4.874999999999999,10.249999999999991
CCOC(=O)c1ccccc1N,PE,150.0,200,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.043290043290043295,5,1,1,160.73749999999998,312.04250000000013,-160.73749999999998,-312.04250000000013
CCOC(=O)c1ccccc1N,PE,150.0,200,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.07575757575757575,5,1,1,53.13000000000001,48.39999999999998,-53.13000000000001,-48.39999999999998
CCOC(=O)c1ccccc1N,PE,150.0,200,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.16666666666666666,5,1,1,12.900000000000002,49.89999999999999,-12.900000000000002,-49.89999999999999
CCOC(=O)c1ccccc1N,PE,150.0,200,10,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,5,1,1,3.2500000000000013,26.89999999999999,-3.2500000000000013,26.89999999999999
CCOC(=O)c1cccnc1,DCM,50.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.16666666666666666,4,1,1,125.44999999999999,232.05000000000004,-125.44999999999999,-232.05000000000004
CCOC(=O)c1cccnc1,DCM,50.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,4,1,1,33.899999999999984,53.99999999999999,-33.899999999999984,-53.99999999999999
CCOC(=O)c1cccnc1,DCM,50.0,300,10,Silica-CS 4g,0.5,1.0,0.5,4,1,1,5.800000000000001,8.56666666666667,-5.800000000000001,-8.56666666666667
CCOC(=O)c1cccnc1,DCM,100.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.07575757575757575,5,1,1,230.56,625.5699999999999,-230.56,-625.5699999999999
CCOC(=O)c1cccnc1,DCM,100.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.16666666666666666,5,1,1,97.74999999999999,187.95000000000002,-97.74999999999999,-187.95000000000002
CCOC(=O)c1cccnc1,DCM,100.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,5,1,1,26.999999999999996,55.39999999999998,-26.999999999999996,-55.39999999999998
CCOC(=O)c1cccnc1,DCM,100.0,300,10,Silica-CS 4g,0.5,1.0,0.5,5,1,1,6.666666666666666,14.733333333333334,-6.666666666666666,-14.733333333333334
CCOC(=O)c1cccnc1,DCM,150.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.07575757575757575,5,1,1,187.88000000000005,536.5800000000002,-187.88000000000005,-536.5800000000002
CCOC(=O)c1cccnc1,DCM,150.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.16666666666666666,5,1,1,83.75000000000001,216.35,-83.75000000000001,-216.35
CCOC(=O)c1cccnc1,DCM,150.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,5,1,1,20.0,50.49999999999998,-20.0,-50.49999999999998
CCOC(=O)c1cccnc1,DCM,150.0,300,10,Silica-CS 4g,0.5,1.0,0.5,5,1,1,6.950000000000001,13.316666666666674,-6.950000000000001,-13.316666666666674
COC(=O)C#CC(=O)OC,DCM,50.0,300,5,Silica-CS 4g,0.047619047619047616,0.16666666666666666,0.11904761904761904,4,1,1,22.855,26.390000000000008,-22.855,-26.390000000000008
COC(=O)C#CC(=O)OC,DCM,50.0,300,5,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.16666666666666666,4,1,1,10.899999999999999,13.174999999999997,-10.899999999999999,-13.174999999999997
COC(=O)C#CC(=O)OC,DCM,50.0,300,5,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,4,1,1,14.374999999999996,21.1,14.374999999999996,21.1
