mode,seed,split,left,right,left_bin,right_bin,n,mean_combined_error,mean_V1_abs_error,mean_V2_abs_error,mean_V1_width,mean_V2_width
row,525,test,ea_fraction,V1_q50,"(0.5, 1.0]","(6.172, 9.189]",1,0.32219577789068676,2.4389030000000007,5.223364000000002,1.8380949999999991,3.1589370000000017
row,525,train,ea_fraction,V1_q50,"(0.008900000000000002, 0.0476]","(0.598, 4.724]",75,0.07623876570318756,0.6581450994666668,0.8425795960000001,1.912434849866667,3.155982504
row,525,train,ea_fraction,V1_q50,"(0.008900000000000002, 0.0476]","(4.724, 5.346]",112,0.05933996042564854,0.36517745267857143,0.8584020392857145,1.8816676598214284,3.6109866303571425
row,525,train,ea_fraction,V1_q50,"(0.008900000000000002, 0.0476]","(5.346, 6.172]",171,0.06802889215060269,0.5039302421052632,0.9029083345029241,1.9350951380116959,3.7334881409356724
row,525,train,ea_fraction,V1_q50,"(0.008900000000000002, 0.0476]","(6.172, 9.189]",182,0.1201759351334236,0.8743412978021977,1.5094741752747254,2.4851953835164835,4.212739866483516
row,525,train,ea_fraction,V1_q50,"(0.008900000000000002, 0.0476]","(9.189, 63.756]",291,0.22745653416397563,2.0382582876288664,2.2316541326460477,7.24222111202749,8.520523
row,525,train,ea_fraction,V1_q50,"(0.0476, 0.167]","(0.598, 4.724]",117,0.06753370249869803,0.49706082478632474,0.8796135931623933,1.6926236153846157,3.0984393615384622
row,525,train,ea_fraction,V1_q50,"(0.0476, 0.167]","(4.724, 5.346]",157,0.06461562163368462,0.44583426496815287,0.9335310910828024,1.7114610006369426,3.454704324840764
row,525,train,ea_fraction,V1_q50,"(0.0476, 0.167]","(5.346, 6.172]",190,0.061194138137892685,0.4585423621052631,0.7971427373684212,1.7847772584210528,3.5531858963157896
row,525,train,ea_fraction,V1_q50,"(0.0476, 0.167]","(6.172, 9.189]",215,0.0689296308162006,0.5557963293023256,0.802605031627907,2.2399349288372092,3.8501615697674425
row,525,train,ea_fraction,V1_q50,"(0.0476, 0.167]","(9.189, 63.756]",279,0.23082438223377527,2.028074629749104,2.4874342526881716,6.463242554121863,8.153239664874553
row,525,train,ea_fraction,V1_q50,"(0.167, 0.333]","(0.598, 4.724]",146,0.06271221390161937,0.4632835356164383,0.821748583561644,1.6585743910958903,2.9826637328767123
row,525,train,ea_fraction,V1_q50,"(0.167, 0.333]","(4.724, 5.346]",119,0.06687366973866612,0.5231647781512604,0.8505738243697479,1.736563294117647,3.322845608403361
row,525,train,ea_fraction,V1_q50,"(0.167, 0.333]","(5.346, 6.172]",110,0.07033131456177567,0.5532314545454545,0.8911745218181819,1.8329864372727274,3.4568082972727274
row,525,train,ea_fraction,V1_q50,"(0.167, 0.333]","(6.172, 9.189]",83,0.08931768791102133,0.689493330120482,1.1781324216867468,2.401643865060241,4.148897304819277
row,525,train,ea_fraction,V1_q50,"(0.167, 0.333]","(9.189, 63.756]",65,0.259841148837902,2.3380388461538466,2.877141369230769,5.270893204615384,7.2699362153846145
row,525,train,ea_fraction,V1_q50,"(0.333, 0.5]","(0.598, 4.724]",200,0.078000816737595,0.5559027435,1.0394929835,1.6478489060000001,3.1993115984999996
row,525,train,ea_fraction,V1_q50,"(0.333, 0.5]","(4.724, 5.346]",126,0.07288333139898019,0.4913018992063492,1.0652265063492061,1.9027694960317463,3.45600813015873
row,525,train,ea_fraction,V1_q50,"(0.333, 0.5]","(5.346, 6.172]",91,0.07074354544964002,0.5572787527472528,0.9353408923076922,1.971121974725275,3.3780245252747254
row,525,train,ea_fraction,V1_q50,"(0.333, 0.5]","(6.172, 9.189]",58,0.1515649982656859,1.2457923224137932,1.8379414344827585,2.8434019103448276,4.940919365517241
row,525,train,ea_fraction,V1_q50,"(0.333, 0.5]","(9.189, 63.756]",27,0.1927660646962981,1.7363381851851853,2.009632074074074,4.479710333333334,5.537618481481483
row,525,train,ea_fraction,V1_q50,"(0.5, 1.0]","(0.598, 4.724]",380,0.07748378479448285,0.5348078360526316,1.1140283155263158,1.447595502894737,3.4030744834210527
row,525,train,ea_fraction,V1_q50,"(0.5, 1.0]","(4.724, 5.346]",70,0.07248534294925697,0.5005743842857143,1.042668557142857,1.5136375400000002,2.9533563814285717
row,525,train,ea_fraction,V1_q50,"(0.5, 1.0]","(5.346, 6.172]",26,0.13791196670338174,0.9089469000000001,2.2073407884615386,2.243372392307692,4.469927038461538
row,525,train,ea_fraction,V1_q50,"(0.5, 1.0]","(6.172, 9.189]",34,0.23315531789790467,2.137518044117647,2.1905269558823535,3.167887911764706,5.868143285294117
row,525,train,ea_fraction,V1_q50,"(0.5, 1.0]","(9.189, 63.756]",6,0.8867568485595432,9.317817599999998,5.463750999999999,7.063448583333333,12.214804500000001
row,525,validation,ea_fraction,V1_q50,"(0.008900000000000002, 0.0476]","(0.598, 4.724]",7,0.10234777654218138,1.0715700428571426,0.5508799714285716,1.7071004999999997,2.737821928571429
row,525,validation,ea_fraction,V1_q50,"(0.008900000000000002, 0.0476]","(4.724, 5.346]",13,0.0935430612901891,0.8464376538461539,0.8221554384615389,1.8714917307692305,3.234635138461539
row,525,validation,ea_fraction,V1_q50,"(0.008900000000000002, 0.0476]","(5.346, 6.172]",14,0.10335768217702061,0.6499601714285715,1.5667583214285712,1.6638788714285713,2.9638934285714282
row,525,validation,ea_fraction,V1_q50,"(0.008900000000000002, 0.0476]","(6.172, 9.189]",14,0.1658697837411558,1.1147905571428571,2.2473652857142863,2.430614264285715,3.966555071428572
row,525,validation,ea_fraction,V1_q50,"(0.008900000000000002, 0.0476]","(9.189, 63.756]",46,0.36879121909468676,3.1733389717391303,3.765852913043478,7.277399956521741,8.587453956521738
row,525,validation,ea_fraction,V1_q50,"(0.0476, 0.167]","(0.598, 4.724]",19,0.12357419200514659,0.6316998684210525,2.1121194,1.6464296368421054,3.5215939368421054
row,525,validation,ea_fraction,V1_q50,"(0.0476, 0.167]","(4.724, 5.346]",19,0.0726470744970225,0.4540007736842105,1.122717005263158,1.6319959105263158,3.526376878947369
row,525,validation,ea_fraction,V1_q50,"(0.0476, 0.167]","(5.346, 6.172]",23,0.09743181882423195,0.810706556521739,1.239643608695652,1.7624628826086957,3.2724034521739136
row,525,validation,ea_fraction,V1_q50,"(0.0476, 0.167]","(6.172, 9.189]",27,0.11403350011626369,1.0029628444444445,1.2119659074074078,2.313190214814815,4.160805074074075
row,525,validation,ea_fraction,V1_q50,"(0.0476, 0.167]","(9.189, 63.756]",30,0.3726115160681069,3.347810766666666,3.6056209333333338,5.915219056666667,8.5763937
row,525,validation,ea_fraction,V1_q50,"(0.167, 0.333]","(0.598, 4.724]",20,0.08165740470650003,0.7482035850000003,0.6989413599999998,1.6362677400000003,2.56908165
row,525,validation,ea_fraction,V1_q50,"(0.167, 0.333]","(4.724, 5.346]",11,0.07360289141486728,0.5114602545454544,0.9930767818181819,1.7904010636363636,3.0666671363636366
row,525,validation,ea_fraction,V1_q50,"(0.167, 0.333]","(5.346, 6.172]",13,0.07169422196348164,0.4179125307692307,1.2661153230769229,2.2177476153846154,3.8158338000000005
row,525,validation,ea_fraction,V1_q50,"(0.167, 0.333]","(6.172, 9.189]",8,0.23711304595617236,1.8812683375,3.3163107499999995,2.739052225,5.837258800000001
row,525,validation,ea_fraction,V1_q50,"(0.167, 0.333]","(9.189, 63.756]",13,0.18392320312874844,1.691821538461538,1.880529999999999,5.258256646153847,6.540479999999998
row,525,validation,ea_fraction,V1_q50,"(0.333, 0.5]","(0.598, 4.724]",36,0.08087735242348083,0.6655388694444446,0.9121840166666666,1.6587196666666666,2.9879211972222226
row,525,validation,ea_fraction,V1_q50,"(0.333, 0.5]","(4.724, 5.346]",17,0.08375558428411183,0.7212183352941176,0.9535561588235296,1.6973915352941178,2.979830429411765
row,525,validation,ea_fraction,V1_q50,"(0.333, 0.5]","(5.346, 6.172]",19,0.10003995973385493,0.6506439210526315,1.6208625473684213,1.9702325736842108,3.2914436368421054
row,525,validation,ea_fraction,V1_q50,"(0.333, 0.5]","(6.172, 9.189]",7,0.22861353589278485,1.9204516999999999,2.9348932857142858,3.3447303142857145,6.223459142857143
row,525,validation,ea_fraction,V1_q50,"(0.333, 0.5]","(9.189, 63.756]",4,0.09310526041705479,0.8494739999999998,1.0425079999999998,3.7366793749999996,5.1602885
row,525,validation,ea_fraction,V1_q50,"(0.5, 1.0]","(0.598, 4.724]",39,0.09137467430387296,0.664964858974359,1.1171242897435893,1.4851016794871792,2.8689599179487177
row,525,validation,ea_fraction,V1_q50,"(0.5, 1.0]","(4.724, 5.346]",8,0.09036330882019145,0.7335351125000003,1.1350345124999996,1.4565465249999998,3.5805487499999997
row,525,validation,ea_fraction,V1_q50,"(0.5, 1.0]","(5.346, 6.172]",5,0.09938027364646049,0.8838883,1.0464691999999998,1.8039616799999998,3.8551259599999996
row,525,validation,ea_fraction,V1_q50,"(0.5, 1.0]","(6.172, 9.189]",3,0.19372373113787522,1.8068803333333332,1.2161003333333322,3.1667333999999996,5.059579
row,525,validation,ea_fraction,V1_q50,"(0.5, 1.0]","(9.189, 63.756]",1,0.47658607014605503,4.909485999999999,3.7392830000000004,8.2540565,12.39906
row,1101,test,ea_fraction,V1_q50,"(0.008900000000000002, 0.0476]","(0.598, 4.724]",5,0.18501000393079148,1.35752706,2.26741454,2.72377044,3.9114486799999995
row,1101,test,ea_fraction,V1_q50,"(0.008900000000000002, 0.0476]","(4.724, 5.346]",5,0.1270800604782999,0.25628510000000004,2.6776584999999997,3.1865644800000004,4.0709448
row,1101,test,ea_fraction,V1_q50,"(0.008900000000000002, 0.0476]","(5.346, 6.172]",16,0.11922630903876788,0.7726738937500003,1.9198642500000003,2.91090215,4.103874512499999
row,1101,test,ea_fraction,V1_q50,"(0.008900000000000002, 0.0476]","(6.172, 9.189]",29,0.1644110384728579,1.193759803448276,2.3271922931034483,3.727081037931034,4.824299644827587
row,1101,test,ea_fraction,V1_q50,"(0.008900000000000002, 0.0476]","(9.189, 63.756]",39,0.6275185806947723,4.820257571794873,8.747020605128206,11.10201236923077,12.535686256410257
row,1101,test,ea_fraction,V1_q50,"(0.0476, 0.167]","(0.598, 4.724]",6,0.1482403613049205,1.0010363666666666,2.36212135,1.4546242333333332,2.5750015833333335
row,1101,test,ea_fraction,V1_q50,"(0.0476, 0.167]","(4.724, 5.346]",14,0.10396491275694746,0.46412812857142866,1.9975887428571428,3.115724635714286,3.6394178285714287
row,1101,test,ea_fraction,V1_q50,"(0.0476, 0.167]","(5.346, 6.172]",22,0.09618807780904176,0.7176247272727273,1.3997219681818183,2.4638334499999996,3.1396862318181817
row,1101,test,ea_fraction,V1_q50,"(0.0476, 0.167]","(6.172, 9.189]",46,0.1411754011731893,1.1864160521739129,1.700971852173913,3.121955995652174,4.341856921739131
row,1101,test,ea_fraction,V1_q50,"(0.0476, 0.167]","(9.189, 63.756]",30,0.47906319650995766,3.786486373333333,7.0919682,9.858718843333332,12.942562266666666
row,1101,test,ea_fraction,V1_q50,"(0.167, 0.333]","(0.598, 4.724]",8,0.07197584381278652,0.40864638750000004,1.1644457500000003,1.9943876625,2.9259308749999997
row,1101,test,ea_fraction,V1_q50,"(0.167, 0.333]","(4.724, 5.346]",15,0.10382345229939897,0.7358939933333334,1.5606498666666673,2.8471871333333336,3.4060178
row,1101,test,ea_fraction,V1_q50,"(0.167, 0.333]","(5.346, 6.172]",17,0.10806316724028499,0.8778806823529413,1.4898776823529412,2.377173341176471,3.6212915647058823
row,1101,test,ea_fraction,V1_q50,"(0.167, 0.333]","(6.172, 9.189]",10,0.11915817381898301,1.10730475,1.1662955999999995,3.06548213,4.254461900000001
row,1101,test,ea_fraction,V1_q50,"(0.167, 0.333]","(9.189, 63.756]",8,0.42169456315358766,2.8604196875000003,7.0459819999999995,6.905904325,9.259701249999999
row,1101,test,ea_fraction,V1_q50,"(0.333, 0.5]","(0.598, 4.724]",21,0.09845332732249804,0.7109637761904762,1.3690772333333336,1.8718049095238096,3.0214924333333335
row,1101,test,ea_fraction,V1_q50,"(0.333, 0.5]","(4.724, 5.346]",21,0.1339235089370116,0.9708158857142857,1.8063295476190473,2.286101304761904,3.6982199333333328
row,1101,test,ea_fraction,V1_q50,"(0.333, 0.5]","(5.346, 6.172]",19,0.14055608043190573,1.1039104315789476,1.7680151210526314,2.3862460842105264,3.9154753157894735
row,1101,test,ea_fraction,V1_q50,"(0.333, 0.5]","(6.172, 9.189]",13,0.15481653930293843,1.2050555384615385,2.3029152307692313,4.162871438461538,5.286295307692308
row,1101,test,ea_fraction,V1_q50,"(0.333, 0.5]","(9.189, 63.756]",1,0.21831252841389265,1.5610620000000015,3.8322530000000015,4.037958,5.250026999999999
row,1101,test,ea_fraction,V1_q50,"(0.5, 1.0]","(0.598, 4.724]",25,0.08571239379024348,0.6123774200000001,1.381932568,1.9316107439999999,4.286468708
row,1101,test,ea_fraction,V1_q50,"(0.5, 1.0]","(4.724, 5.346]",22,0.0920960346076591,0.6639099272727272,1.3462314681818184,1.8511455318181818,4.249883504545455
row,1101,test,ea_fraction,V1_q50,"(0.5, 1.0]","(5.346, 6.172]",20,0.1792092791788536,1.3815045299999997,2.5761672750000004,2.4502579899999994,4.686241005000001
row,1101,test,ea_fraction,V1_q50,"(0.5, 1.0]","(6.172, 9.189]",5,0.34909415335747607,1.5585433400000002,6.835597899999999,3.7810124200000006,6.5383292000000015
row,1101,train,ea_fraction,V1_q50,"(0.008900000000000002, 0.0476]","(0.598, 4.724]",41,0.11953317192902817,0.958001968292683,1.4922380146341463,3.2124304512195128,3.9632898829268286
row,1101,train,ea_fraction,V1_q50,"(0.008900000000000002, 0.0476]","(4.724, 5.346]",89,0.08608948765607957,0.5183726258426965,1.360967957303371,2.8753023752808993,4.053245505617977
row,1101,train,ea_fraction,V1_q50,"(0.008900000000000002, 0.0476]","(5.346, 6.172]",143,0.0967963489846495,0.6488801496503496,1.5165991769230769,2.7452987762237764,4.005560903496503
row,1101,train,ea_fraction,V1_q50,"(0.008900000000000002, 0.0476]","(6.172, 9.189]",217,0.17042006832821172,1.3479341663594473,2.210719688940092,3.703980225806452,5.099121870506913
row,1101,train,ea_fraction,V1_q50,"(0.008900000000000002, 0.0476]","(9.189, 63.756]",320,0.4229874523739511,3.44448220625,5.481589578125001,10.3440062478125,12.2511313796875
row,1101,train,ea_fraction,V1_q50,"(0.0476, 0.167]","(0.598, 4.724]",45,0.07148413945117368,0.6083710666666667,0.7875383266666666,1.9731203155555557,2.594519124444444
row,1101,train,ea_fraction,V1_q50,"(0.0476, 0.167]","(4.724, 5.346]",135,0.08205556723513291,0.5808527274074073,1.1528677725925924,2.9380198837037037,3.4286387881481484
row,1101,train,ea_fraction,V1_q50,"(0.0476, 0.167]","(5.346, 6.172]",219,0.09081656516772917,0.6580953525114156,1.2459313150684932,2.686663978538813,3.503870851141553
row,1101,train,ea_fraction,V1_q50,"(0.0476, 0.167]","(6.172, 9.189]",291,0.14490632252529947,1.255088856701031,1.6482802852233678,3.558732345017182,4.760023550859106
row,1101,train,ea_fraction,V1_q50,"(0.0476, 0.167]","(9.189, 63.756]",305,0.3534637217467834,3.002938715409836,4.28447254262295,9.131218779344263,11.90348910327869
row,1101,train,ea_fraction,V1_q50,"(0.167, 0.333]","(0.598, 4.724]",79,0.07448079354763905,0.5708991506329114,0.9396290607594936,2.0974259873417727,2.7754380000000003
row,1101,train,ea_fraction,V1_q50,"(0.167, 0.333]","(4.724, 5.346]",132,0.08861407856980569,0.697352875,1.1625955757575757,2.2515473696969703,3.1396830166666665
row,1101,train,ea_fraction,V1_q50,"(0.167, 0.333]","(5.346, 6.172]",130,0.10065160376435128,0.8176922130769231,1.2698357330769232,2.626932319230769,3.5292257553846156
row,1101,train,ea_fraction,V1_q50,"(0.167, 0.333]","(6.172, 9.189]",116,0.15519959121139043,1.2423882370689654,1.9628940775862067,3.784253345689655,5.129825978448275
row,1101,train,ea_fraction,V1_q50,"(0.167, 0.333]","(9.189, 63.756]",66,0.36568855707508885,3.082800784848485,4.890433696969698,6.760848268181818,9.445280696969698
row,1101,train,ea_fraction,V1_q50,"(0.333, 0.5]","(0.598, 4.724]",133,0.08308511695763404,0.6107363165413533,1.081789410526316,2.0081454909774434,3.1391521406015035
row,1101,train,ea_fraction,V1_q50,"(0.333, 0.5]","(4.724, 5.346]",168,0.0822664865419602,0.5853157380952381,1.1964374767857142,2.0586885029761905,3.4281627184523806
row,1101,train,ea_fraction,V1_q50,"(0.333, 0.5]","(5.346, 6.172]",98,0.09305952678327112,0.6766880051020407,1.3369182489795919,2.3896616051020407,4.035018040816326
row,1101,train,ea_fraction,V1_q50,"(0.333, 0.5]","(6.172, 9.189]",82,0.22238768828589495,1.6331411378048781,2.929028947560975,4.050654040243902,5.662092947560976
row,1101,train,ea_fraction,V1_q50,"(0.333, 0.5]","(9.189, 63.756]",37,0.2487898830452434,1.7375937162162167,3.990598189189189,5.953708451351352,7.6793561351351345
row,1101,train,ea_fraction,V1_q50,"(0.5, 1.0]","(0.598, 4.724]",172,0.06585781614949307,0.479187626744186,0.961990003488372,1.8658837802325583,4.040747622674419
row,1101,train,ea_fraction,V1_q50,"(0.5, 1.0]","(4.724, 5.346]",182,0.10462008858213856,0.7451744835164835,1.5452159296703298,1.95256395,4.3469293901098895
row,1101,train,ea_fraction,V1_q50,"(0.5, 1.0]","(5.346, 6.172]",91,0.1343958188387224,1.0747291703296704,1.7732014824175824,2.345290385714286,4.917961357142857
row,1101,train,ea_fraction,V1_q50,"(0.5, 1.0]","(6.172, 9.189]",37,0.29146015523304153,2.5580955891891892,3.0000790270270272,3.2393740243243236,5.9932799864864865
row,1101,train,ea_fraction,V1_q50,"(0.5, 1.0]","(9.189, 63.756]",2,0.1720393679385601,1.49130625,2.4723875000000017,2.7156855,5.3476064999999995
row,1101,validation,ea_fraction,V1_q50,"(0.008900000000000002, 0.0476]","(0.598, 4.724]",8,0.11821551541260653,1.0964714124999997,1.28279335,3.1530248500000004,3.3737474250000004
row,1101,validation,ea_fraction,V1_q50,"(0.008900000000000002, 0.0476]","(4.724, 5.346]",11,0.09910159043318907,0.7071523363636363,1.384053727272727,2.7794263,4.423501227272727
row,1101,validation,ea_fraction,V1_q50,"(0.008900000000000002, 0.0476]","(5.346, 6.172]",18,0.18103287031441892,0.7738885944444446,3.065525983333333,3.322995011111111,4.619933800000001
row,1101,validation,ea_fraction,V1_q50,"(0.008900000000000002, 0.0476]","(6.172, 9.189]",30,0.1956689747966321,1.5094935433333339,2.481808183333333,3.580105816666666,5.00552442
row,1101,validation,ea_fraction,V1_q50,"(0.008900000000000002, 0.0476]","(9.189, 63.756]",40,0.5887555802445178,5.071383759,7.387274375,9.631049435,11.818824425
row,1101,validation,ea_fraction,V1_q50,"(0.0476, 0.167]","(0.598, 4.724]",6,0.04818846652850501,0.32352429999999993,0.7472641500000002,1.9542684333333333,2.4244726500000002
row,1101,validation,ea_fraction,V1_q50,"(0.0476, 0.167]","(4.724, 5.346]",19,0.053413003698659825,0.39123754210526324,0.7365782105263158,2.259948926315789,3.394144468421052
row,1101,validation,ea_fraction,V1_q50,"(0.0476, 0.167]","(5.346, 6.172]",33,0.12555572735243545,0.7966430454545455,1.953511433333333,2.9457995181818184,3.7151877060606058
row,1101,validation,ea_fraction,V1_q50,"(0.0476, 0.167]","(6.172, 9.189]",31,0.11268422928673834,1.0132102322580647,1.333348564516129,3.5844406161290325,4.8687466580645165
row,1101,validation,ea_fraction,V1_q50,"(0.0476, 0.167]","(9.189, 63.756]",26,0.42586305313409717,4.074295180769231,3.932319153846154,8.020662915384618,9.916768923076923
row,1101,validation,ea_fraction,V1_q50,"(0.167, 0.333]","(0.598, 4.724]",11,0.07665011519744712,0.5708397363636363,0.9726546818181819,1.9695593181818183,3.096137381818181
row,1101,validation,ea_fraction,V1_q50,"(0.167, 0.333]","(4.724, 5.346]",8,0.05211129166922418,0.4975688625,0.5342220000000001,1.6703293874999998,2.5572065250000002
row,1101,validation,ea_fraction,V1_q50,"(0.167, 0.333]","(5.346, 6.172]",17,0.10360169836058851,0.8241547647058823,1.389498382352941,2.476797782352941,3.004554394117647
row,1101,validation,ea_fraction,V1_q50,"(0.167, 0.333]","(6.172, 9.189]",17,0.22114466388980641,1.8332537941176472,2.610349176470588,3.6270901823529407,4.940513058823529
row,1101,validation,ea_fraction,V1_q50,"(0.167, 0.333]","(9.189, 63.756]",9,0.2981336820759656,2.9001876666666666,2.6325302222222233,6.319162666666667,8.225622444444445
row,1101,validation,ea_fraction,V1_q50,"(0.333, 0.5]","(0.598, 4.724]",17,0.08608278485819712,0.5150042294117645,1.397048494117647,1.9191701411764706,3.151846711764706
row,1101,validation,ea_fraction,V1_q50,"(0.333, 0.5]","(4.724, 5.346]",16,0.08742675581372186,0.5671304250000002,1.38745398125,2.03746053125,3.498385125
row,1101,validation,ea_fraction,V1_q50,"(0.333, 0.5]","(5.346, 6.172]",15,0.09365747635585911,0.791581666666667,1.1627022999999999,2.2932140133333334,4.281461786666667
row,1101,validation,ea_fraction,V1_q50,"(0.333, 0.5]","(6.172, 9.189]",7,0.12668555009659524,0.9455477714285713,1.8858262857142853,3.523219357142857,5.144020857142857
row,1101,validation,ea_fraction,V1_q50,"(0.333, 0.5]","(9.189, 63.756]",7,0.23003140776473072,1.6968169999999998,3.508787285714285,5.485047271428572,7.531677785714286
row,1101,validation,ea_fraction,V1_q50,"(0.5, 1.0]","(0.598, 4.724]",21,0.07133228296582342,0.4993026238095238,1.1298668857142857,1.7571417666666667,3.878080752380952
row,1101,validation,ea_fraction,V1_q50,"(0.5, 1.0]","(4.724, 5.346]",28,0.1807772503323139,1.6512152964285713,1.7572426142857143,2.0701145750000003,4.423509782142857
row,1101,validation,ea_fraction,V1_q50,"(0.5, 1.0]","(5.346, 6.172]",13,0.2146915036959433,2.019687792307692,2.137787630769231,2.2596152,4.597589476923077
row,1101,validation,ea_fraction,V1_q50,"(0.5, 1.0]","(6.172, 9.189]",7,0.2299278763312896,2.239376514285714,2.1644010000000002,2.889152114285714,5.741420571428571
row,1101,validation,ea_fraction,V1_q50,"(0.5, 1.0]","(9.189, 63.756]",1,0.15381997917937007,0.583501,3.312076000000001,2.715753000000001,5.348593000000001
compound,42,test,ea_fraction,V2_q50,"(0.008900000000000002, 0.0476]","(11.398, 14.411]",6,0.29068776136955105,2.193457916666667,4.271472499999999,2.6610490500000004,4.203272500000001
compound,42,test,ea_fraction,V2_q50,"(0.008900000000000002, 0.0476]","(14.411, 21.413]",23,0.24093787841864958,1.9929480652173917,2.9074787826086954,3.8163903913043478,5.141773021739129
compound,42,test,ea_fraction,V2_q50,"(0.008900000000000002, 0.0476]","(21.413, 124.063]",35,1.2409596298925534,10.444448757142856,17.144487542857142,11.485756902857142,12.465159428571429
compound,42,test,ea_fraction,V2_q50,"(0.008900000000000002, 0.0476]","(9.326, 11.398]",18,0.09898916552440488,0.7371107944444444,1.1952781944444444,2.088492461111111,4.7426654444444445
compound,42,test,ea_fraction,V2_q50,"(0.0476, 0.167]","(11.398, 14.411]",32,0.21767189936536674,2.004313515625,2.3219240468750004,2.54466646875,3.47822571875
compound,42,test,ea_fraction,V2_q50,"(0.0476, 0.167]","(14.411, 21.413]",25,0.7746822808765148,6.384140884,11.21922868,3.5363503479999996,4.81126824
compound,42,test,ea_fraction,V2_q50,"(0.0476, 0.167]","(21.413, 124.063]",18,1.4651460710598272,10.97683702777778,23.240710722222225,9.067964305555556,11.01967872222222
compound,42,test,ea_fraction,V2_q50,"(0.0476, 0.167]","(9.326, 11.398]",28,0.20540407977204436,1.756197232142857,2.4754822142857145,1.8855093642857146,3.3718924642857147
compound,42,test,ea_fraction,V2_q50,"(0.167, 0.333]","(1.5110000000000001, 9.326]",8,0.16005015658038613,1.4745252375,1.5219641250000002,1.9188932500000002,3.1802435624999994
compound,42,test,ea_fraction,V2_q50,"(0.167, 0.333]","(11.398, 14.411]",18,0.3054302987337214,1.7802028055555554,5.592697638888889,3.1122416222222222,3.7460357500000003
compound,42,test,ea_fraction,V2_q50,"(0.167, 0.333]","(14.411, 21.413]",11,0.7428302142471012,5.570130145454545,11.997125636363636,3.7787599454545453,4.857650681818183
compound,42,test,ea_fraction,V2_q50,"(0.167, 0.333]","(21.413, 124.063]",6,1.0748448773046022,9.386570749999999,14.169020333333336,5.798732883333333,7.323522999999999
compound,42,test,ea_fraction,V2_q50,"(0.167, 0.333]","(9.326, 11.398]",19,0.14287194115798793,1.263249005263158,1.6240044210526317,2.4679602052631573,3.3104047684210527
compound,42,test,ea_fraction,V2_q50,"(0.333, 0.5]","(1.5110000000000001, 9.326]",21,0.14159901272149644,1.1392690857142858,1.7321968952380953,1.9222988380952386,3.444888733333333
compound,42,test,ea_fraction,V2_q50,"(0.333, 0.5]","(11.398, 14.411]",9,0.46448692174751827,3.5019783777777773,7.402794888888887,2.714590988888889,4.179667111111112
compound,42,test,ea_fraction,V2_q50,"(0.333, 0.5]","(14.411, 21.413]",15,0.4731383305386513,2.8256409333333337,8.340540700000002,4.55212902,5.3047797333333335
compound,42,test,ea_fraction,V2_q50,"(0.333, 0.5]","(9.326, 11.398]",18,0.11405309541983089,0.6475534388888887,2.0743343444444444,2.5690799500000003,3.73686915
compound,42,test,ea_fraction,V2_q50,"(0.5, 1.0]","(1.5110000000000001, 9.326]",20,0.08725644045297512,0.6922676299999998,1.13225742,1.407418555,2.428198055
compound,42,test,ea_fraction,V2_q50,"(0.5, 1.0]","(11.398, 14.411]",12,0.15344386051272715,1.0165873083333332,2.6954395833333327,3.3546612749999998,4.632352291666667
compound,42,test,ea_fraction,V2_q50,"(0.5, 1.0]","(14.411, 21.413]",3,0.1328113423237796,1.2631641333333334,1.4439320000000002,6.541518333333333,5.2225856666666655
compound,42,test,ea_fraction,V2_q50,"(0.5, 1.0]","(9.326, 11.398]",28,0.14471170530093616,0.698350757142857,2.6871020214285712,2.284298710714286,4.198074307142858
compound,42,train,ea_fraction,V2_q50,"(0.008900000000000002, 0.0476]","(1.5110000000000001, 9.326]",63,0.09932036792141737,0.8686863523809525,1.1190341587301589,2.1546952460317463,5.3826316571428565
compound,42,train,ea_fraction,V2_q50,"(0.008900000000000002, 0.0476]","(11.398, 14.411]",141,0.09400977163981102,0.7558607368794328,1.1595634787234046,3.135605781560284,4.721626535460993
compound,42,train,ea_fraction,V2_q50,"(0.008900000000000002, 0.0476]","(14.411, 21.413]",218,0.15117631205216753,1.124959608256881,2.0183983532110092,4.505036475229358,5.5429737798165135
compound,42,train,ea_fraction,V2_q50,"(0.008900000000000002, 0.0476]","(21.413, 124.063]",329,0.3755737934133424,3.317061509604864,3.9617189562310036,10.873920539513678,12.200716151975685
compound,42,train,ea_fraction,V2_q50,"(0.008900000000000002, 0.0476]","(9.326, 11.398]",72,0.07410277317785802,0.6933928180555555,0.6211165277777777,2.4101853847222223,5.230947565277778
compound,42,train,ea_fraction,V2_q50,"(0.0476, 0.167]","(1.5110000000000001, 9.326]",122,0.07464954156594374,0.696446825409836,0.6880136877049179,1.97666557295082,4.134093300819673
compound,42,train,ea_fraction,V2_q50,"(0.0476, 0.167]","(11.398, 14.411]",230,0.09995589186937578,0.7766571095652175,1.3094043608695651,2.5938001439130436,3.991711289130435
compound,42,train,ea_fraction,V2_q50,"(0.0476, 0.167]","(14.411, 21.413]",274,0.16993633770874536,1.3534322886861314,2.063140138686131,3.6435899018248175,5.107457441605839
compound,42,train,ea_fraction,V2_q50,"(0.0476, 0.167]","(21.413, 124.063]",235,0.39262506981030576,3.1434258727659574,5.155569812765957,9.911226985106383,12.113642357446809
compound,42,train,ea_fraction,V2_q50,"(0.0476, 0.167]","(9.326, 11.398]",153,0.07126324434948565,0.6324338287581699,0.7353529248366013,2.1269333111111113,3.7397941607843137
