mode,seed,split,signal,bin,n,mean_signal,median_signal,mean_combined_error,median_combined_error,mean_V1_abs_error,mean_V2_abs_error,mean_V1_width,mean_V2_width,V1_coverage_80,V2_coverage_80
compound,1101,train,V2_true,"(14.383, 21.967]",663,17.5809854479638,17.266666,0.16804850180769587,0.1365860377668314,1.3223320187028658,2.213597946153846,3.8154806159879335,5.760786608597285,0.7375565610859729,0.7285067873303167
compound,1101,train,V2_true,"(21.967, 119.425]",683,42.59911302635432,34.016666,0.4042908697815909,0.32345207530684195,3.250334253001464,5.4846950102489025,9.243682670278185,11.69182177306003,0.6896046852122987,0.6412884333821376
compound,1101,train,V2_true,"(9.042, 11.183]",607,10.051953593080725,9.991667,0.09105668666993413,0.07498807727791502,0.7159809378912686,1.214133927018122,2.044301614497529,3.8012530939044487,0.7413509060955519,0.7990115321252059
compound,1101,validation,V2_true,"(-0.101, 9.042]",65,8.120064098461539,8.2,0.10202490055060108,0.09481575918635443,0.7071713030769232,1.66895696,1.6235199599999999,3.4262120015384614,0.7538461538461538,0.5230769230769231
compound,1101,validation,V2_true,"(11.183, 14.383]",106,12.712421443396225,12.6750005,0.18014387567535858,0.14001889269838919,1.332155775471698,2.8052439028301883,2.8536400207547166,4.761424801886792,0.7452830188679245,0.5660377358490566
compound,1101,validation,V2_true,"(14.383, 21.967]",67,17.265111925373137,17.116667,0.3350213232351115,0.24188185239672402,2.4567090835820893,5.054948791044777,4.175788225373134,5.7739076179104485,0.5373134328358209,0.34328358208955223
compound,1101,validation,V2_true,"(21.967, 119.425]",73,38.016495410958896,32.366665,0.8841252689584181,0.6148437673652408,7.821314034246575,11.272916438356162,8.78542368219178,10.376924342465754,0.410958904109589,0.3835616438356164
compound,1101,validation,V2_true,"(9.042, 11.183]",119,10.111274470588235,10.058333,0.11087666187651243,0.10424343719620911,0.7408015327731095,1.7571134924369745,2.0259254277310927,3.8311300134453785,0.6554621848739496,0.5378151260504201
row,42,test,V2_true,"(-0.101, 9.042]",99,7.984848515151515,8.033334,0.08686266362356418,0.06869921142448397,0.6687720505050506,1.117604603030303,2.003763146464647,3.7489759636363638,0.7575757575757576,0.7676767676767676
row,42,test,V2_true,"(11.183, 14.383]",87,12.502394643678157,12.316667,0.1161485655117758,0.09810777833251658,0.8938827931034484,1.5214686379310345,2.8468595459770114,4.492279128735631,0.7586206896551724,0.7471264367816092
row,42,test,V2_true,"(14.383, 21.967]",78,17.3124573974359,16.6750005,0.15923622539878893,0.11321220488033848,1.2298407512820513,2.070107467948718,3.925049784615385,5.243654723076923,0.8589743589743589,0.6923076923076923
row,42,test,V2_true,"(21.967, 119.425]",70,43.28434494285714,35.4791675,0.4735564235194714,0.3242084259113762,3.6270785814285706,6.458820428571428,9.062174515714286,10.633055557142857,0.7571428571428571,0.6
row,42,test,V2_true,"(9.042, 11.183]",83,9.937299204819276,9.825,0.110620049346979,0.07920638494130346,0.9044511337349396,1.3988523493975904,2.3879800445783137,3.9572957024096382,0.7951807228915663,0.7349397590361446
row,42,train,V2_true,"(-0.101, 9.042]",655,7.875968216335877,7.9875,0.080708546070656,0.060807264291084226,0.6190180127633588,1.0853308068702288,1.9866976061068702,3.685432079083969,0.8366412213740458,0.8
row,42,train,V2_true,"(11.183, 14.383]",653,12.601727903522205,12.541667,0.11038308350547794,0.0917546396831826,0.8290051655436447,1.5311529312404286,2.775456928330781,4.189620958958653,0.8300153139356815,0.7595712098009189
row,42,train,V2_true,"(14.383, 21.967]",672,17.561627004464285,17.208334,0.1520739985295527,0.11701007467993613,1.177094303125,1.9798153244047623,3.9350515901785714,5.193509166517858,0.8050595238095238,0.7068452380952381
row,42,train,V2_true,"(21.967, 119.425]",686,42.19856420553936,33.829166,0.30891251872417275,0.23887096441979183,2.443557547959184,3.9852028301749267,9.050022720553935,10.732370303206997,0.8192419825072886,0.717201166180758
row,42,train,V2_true,"(9.042, 11.183]",664,10.107254001506025,10.1,0.09098278729309817,0.07672795335459848,0.7572700551204818,1.0802309322289156,2.2759693332831326,3.7997133718373495,0.7816265060240963,0.8253012048192772
row,42,validation,V2_true,"(-0.101, 9.042]",83,7.877259028915662,7.85,0.09655953744590198,0.07126294757576561,0.7197346831325301,1.260348630120482,2.12668561686747,3.611961031325301,0.7951807228915663,0.7831325301204819
row,42,validation,V2_true,"(11.183, 14.383]",91,12.554578824175826,12.566667,0.13491202908150765,0.12161993424444029,0.9993390725274727,1.8716988351648352,2.8904565516483522,4.389082032967034,0.7692307692307693,0.6813186813186813
row,42,validation,V2_true,"(14.383, 21.967]",82,17.816666621951217,17.5083335,0.19161108089279688,0.1581108337893913,1.4468131878048782,2.5998828073170737,3.9117021560975602,5.21611545,0.7439024390243902,0.6097560975609756
row,42,validation,V2_true,"(21.967, 119.425]",76,41.73289482894736,33.560416000000004,0.3677752365222228,0.24682290873654067,3.237106602631579,4.124787723684211,8.661059915789473,10.69742075,0.7236842105263158,0.7368421052631579
row,42,validation,V2_true,"(9.042, 11.183]",84,9.951369071428568,9.8916665,0.09567793450547603,0.08253276247666384,0.7048589190476191,1.3128522785714285,2.349925220238095,4.029128554761905,0.7857142857142857,0.7857142857142857
row,525,test,V2_true,"(-0.101, 9.042]",53,8.145282916981131,8.183333,0.0915815466943208,0.06549517698960261,0.656875405660377,1.2633425056603773,1.5860922679245282,2.4828458433962264,0.6037735849056604,0.6792452830188679
row,525,test,V2_true,"(11.183, 14.383]",95,12.683640368421052,12.691667,0.11241189569096066,0.09083931329094275,0.8610488905263157,1.477153668421053,1.8693713263157894,3.7937252347368426,0.6105263157894737,0.7052631578947368
row,525,test,V2_true,"(14.383, 21.967]",97,17.51314439175258,16.975,0.13448166064792338,0.09378574406144277,0.912234575257732,1.8809024484536083,2.547139217525773,4.769322825773196,0.7010309278350515,0.7216494845360825
row,525,test,V2_true,"(21.967, 119.425]",82,41.494055060975604,33.7041665,0.43774819817857846,0.2113550224104081,3.5998720463414635,5.45214381707317,5.918091253658537,7.978962353658536,0.6341463414634146,0.6707317073170732
row,525,test,V2_true,"(9.042, 11.183]",90,10.04875002222222,10.0166665,0.08607004170690183,0.06321213780718546,0.695822028888889,1.0226968411111115,1.6854498322222222,3.1179716499999994,0.6333333333333333,0.7333333333333333
row,525,train,V2_true,"(-0.101, 9.042]",688,7.878489615843023,7.991667,0.0648386141832052,0.04895535131562302,0.5239346758139536,0.7701204819767442,1.5692503768023254,2.492119768168605,0.7921511627906976,0.8619186046511628
row,525,train,V2_true,"(11.183, 14.383]",671,12.568230244411325,12.525,0.0780295608995648,0.06028690851633261,0.6142365338301043,0.9861509138599105,1.855420193889717,3.5955122429210133,0.7466467958271237,0.8315946348733234
row,525,train,V2_true,"(14.383, 21.967]",658,17.576452651975682,17.2375005,0.11143871014845387,0.07827788620308371,0.8690334803951365,1.3868667674772035,2.5656021627659573,4.811614229027356,0.7963525835866262,0.8267477203647416
row,525,train,V2_true,"(21.967, 119.425]",655,42.27668959236641,33.591667,0.23130792666037076,0.14258574378407426,1.9170717745038168,2.6263437938931298,6.53025913572519,8.741408378625955,0.8015267175572519,0.8412213740458016
row,525,train,V2_true,"(9.042, 11.183]",658,10.090011376899696,10.058333,0.068195816536296,0.052731551014012286,0.5509768537993921,0.8116701483282674,1.7276957566869304,2.925898296656535,0.7644376899696048,0.8753799392097265
row,525,validation,V2_true,"(-0.101, 9.042]",96,7.822612852083334,7.8666665,0.07279781492183829,0.06368705215624351,0.61517266875,0.784461328125,1.5955752479166667,2.4822007270833333,0.7916666666666666,0.8229166666666666
row,525,validation,V2_true,"(11.183, 14.383]",65,12.628846138461537,12.475,0.10008131438142831,0.08129030046972294,0.8158375892307692,1.1128475569230771,1.8600050184615384,3.52637158,0.6615384615384615,0.7230769230769231
row,525,validation,V2_true,"(14.383, 21.967]",77,17.515205662337664,17.416666,0.12801263258021955,0.09508251113020103,0.918530131168831,1.7294395259740263,2.507922267532468,4.669122928571428,0.7662337662337663,0.7402597402597403
row,525,validation,V2_true,"(21.967, 119.425]",95,42.69552631578948,36.116665,0.35548113057363484,0.2123389576364045,2.98552134,3.873109031578947,6.210659554736841,8.306822105263159,0.6736842105263158,0.6526315789473685
row,525,validation,V2_true,"(9.042, 11.183]",83,9.97966873493976,9.908334,0.09016503345397303,0.06263198306517863,0.778048253012048,1.0294978325301205,1.7606393975903616,3.068625404819277,0.6867469879518072,0.8674698795180723
row,1101,test,V2_true,"(-0.101, 9.042]",89,7.931226592134831,7.95,0.11839071941998297,0.07530655472800836,0.7707582865168541,1.833310911235955,1.9896635528089885,3.574214089887641,0.7303370786516854,0.7078651685393258
row,1101,test,V2_true,"(11.183, 14.383]",79,12.55469411392405,12.475,0.10632538535445102,0.08549034935810915,0.7878021924050634,1.545323639240506,2.6990434911392405,3.973815473417722,0.8354430379746836,0.7468354430379747
row,1101,test,V2_true,"(14.383, 21.967]",83,17.195291180722894,16.525,0.2160764138427532,0.162106592143173,1.6036078096385544,3.1680930963855416,4.043256112048193,5.030664031325301,0.7108433734939759,0.5662650602409639
row,1101,test,V2_true,"(21.967, 119.425]",80,43.9489373625,33.991665999999995,0.5089506568117423,0.3855656445767057,3.95235007875,7.215013306249999,9.681312510000001,11.990946512499999,0.6,0.4875
row,1101,test,V2_true,"(9.042, 11.183]",86,9.90499034883721,9.837499999999999,0.09610175440339036,0.08242506261478952,0.7142531046511628,1.309312988372093,2.2724017988372087,3.7003223383720925,0.8255813953488372,0.7441860465116279
row,1101,train,V2_true,"(-0.101, 9.042]",663,7.900321793514329,7.991667,0.07747983545567638,0.06725398909391234,0.622150485218703,1.0026693016591253,1.736217187933635,3.396269146606335,0.7631975867269984,0.7722473604826546
row,1101,train,V2_true,"(11.183, 14.383]",672,12.594133174107142,12.529167000000001,0.10970837008661077,0.0903353076043335,0.9174476193452382,1.3119357011904762,2.805398186607143,4.146146768005953,0.8050595238095238,0.8050595238095238
row,1101,train,V2_true,"(14.383, 21.967]",666,17.58614366816817,17.216667,0.16822125353277687,0.13825091220244304,1.3123941621621622,2.204493069069069,4.091256697447447,5.306272468468468,0.7672672672672672,0.6606606606606606
row,1101,train,V2_true,"(21.967, 119.425]",677,42.6039697872969,34.1,0.403416745709843,0.31772200939000045,3.1789685781388477,5.383540917282127,9.861017343574595,12.071323867799114,0.7060561299852289,0.6322008862629247
row,1101,train,V2_true,"(9.042, 11.183]",652,10.090085615030675,10.0791665,0.09297591514259453,0.07683542024784598,0.762802357208589,1.158116893404908,2.232508480521472,3.6131477949386506,0.7868098159509203,0.7975460122699386
row,1101,validation,V2_true,"(-0.101, 9.042]",85,7.756225509411764,7.9583335,0.16856201836553406,0.08001704298997742,1.166301344235294,2.654852823529412,2.133592463529412,3.839786394117646,0.6823529411764706,0.6352941176470588
row,1101,validation,V2_true,"(11.183, 14.383]",80,12.550312499999999,12.508333499999999,0.09706754869514242,0.0811394102508228,0.8058411825,1.18359856875,2.52379507875,4.15854068,0.7875,0.875
row,1101,validation,V2_true,"(14.383, 21.967]",83,17.74904621686747,17.733334,0.19111866194004765,0.14809001075278874,1.6250105132530122,2.2172256265060244,4.212366265060241,5.330791048192771,0.7228915662650602,0.6867469879518072
row,1101,validation,V2_true,"(21.967, 119.425]",75,37.213555506666665,31.583334,0.47414108195727417,0.3340927985426699,4.122656437333333,5.286598986666666,8.537543766666666,10.563849293333334,0.6,0.6266666666666667
row,1101,validation,V2_true,"(9.042, 11.183]",93,10.122177440860213,10.108334,0.09196970269817319,0.07368612695424445,0.7840750161290321,1.110261793548387,2.280778562365591,3.6026336333333346,0.8172043010752689,0.7741935483870968
compound,42,test,V1_q50,"(0.598, 4.724]",56,4.221428476785714,4.217793,0.1700652442476241,0.10296018890708508,1.2665308999999998,2.2485440035714284,1.894288467857143,3.308358528571428,0.6071428571428571,0.5357142857142857
compound,42,test,V1_q50,"(4.724, 5.346]",52,5.008517738461539,4.9918034,0.1073179803177757,0.0968422012726502,0.7686548865384615,1.5445931442307692,2.2527680365384612,3.4366973846153845,0.7884615384615384,0.5769230769230769
compound,42,test,V1_q50,"(5.346, 6.172]",105,5.7324780876190475,5.7018223,0.21116672718666613,0.12980053705318356,1.423636300952381,3.357534845714286,2.609978970476191,3.977350917142857,0.7619047619047619,0.4666666666666667
compound,42,test,V1_q50,"(6.172, 9.189]",80,7.064068711249999,6.74670745,0.3150544861247906,0.19050680396516728,2.59970087875,4.21426369375,3.3642027075,4.5557031875,0.4875,0.5
compound,42,test,V1_q50,"(9.189, 63.756]",80,18.340423462500002,14.19187325,1.2116282686796542,0.7748135631371407,9.8033739575,17.765916125,8.60901155,9.8841409625,0.4,0.2625
compound,42,train,V1_q50,"(0.598, 4.724]",463,4.3346162028077755,4.4115314,0.0763821975586366,0.06638075738939671,0.5411048991360691,1.072462012311015,2.130058823110151,4.004090960043197,0.8336933045356372,0.8423326133909287
compound,42,train,V1_q50,"(4.724, 5.346]",630,5.040122973968254,5.048935500000001,0.08607190260422413,0.07137814805118295,0.6109217776190475,1.2323556276190477,2.3435896315873017,4.0863439985714285,0.8587301587301587,0.773015873015873
compound,42,train,V1_q50,"(5.346, 6.172]",774,5.747992901162791,5.7546762000000005,0.0995306477140694,0.08303105860180159,0.7796277626614988,1.272135799870801,2.694360480878553,4.241925836434108,0.8397932816537468,0.7790697674418605
compound,42,train,V1_q50,"(6.172, 9.189]",819,7.23779166043956,7.0005426,0.15804942781155107,0.11876495121553579,1.253350717094017,1.9100037304029305,3.5919805123321122,4.994891963369963,0.7973137973137974,0.7264957264957265
compound,42,train,V1_q50,"(9.189, 63.756]",715,19.242714232167835,15.512117,0.35377535251224407,0.24939897321673157,3.0385707772867137,4.071230024615384,9.388822117622377,10.952654902097903,0.7496503496503496,0.7454545454545455
compound,42,validation,V1_q50,"(0.598, 4.724]",52,4.14874665,4.240850399999999,0.1151739290298447,0.07315561363388336,0.6208399384615384,1.9503572634615387,1.9040754673076927,3.9904276653846154,0.8076923076923077,0.75
compound,42,validation,V1_q50,"(4.724, 5.346]",69,5.0277602797101455,4.9999747,0.11323797781185602,0.10282276447546117,0.7790605275362319,1.6676939782608695,2.351344294202898,4.011522255072465,0.855072463768116,0.5797101449275363
compound,42,validation,V1_q50,"(5.346, 6.172]",85,5.728854744705883,5.6706715,0.12166891305024324,0.11615730871796752,0.8372120929411767,1.9116377564705886,2.311863121176471,3.9374373294117646,0.6588235294117647,0.6588235294117647
compound,42,validation,V1_q50,"(6.172, 9.189]",91,7.414086593406594,7.08071,0.27467574919026266,0.18619866483696648,2.0211263263736265,4.0797251153846155,3.5973209956043957,4.882819087912088,0.5604395604395604,0.3956043956043956
compound,42,validation,V1_q50,"(9.189, 63.756]",92,14.857387260869567,13.443066,0.6731162737201846,0.4704684570762039,5.5328660869565205,8.87891330978261,7.948386616304348,8.546961847826088,0.42391304347826086,0.41304347826086957
compound,525,test,V1_q50,"(0.598, 4.724]",154,4.040553805194805,4.19410945,0.24895872145207013,0.14044881488051963,1.818940503896104,3.2617410961038957,3.6329913253246753,4.250375677272727,0.7922077922077922,0.5974025974025974
compound,525,test,V1_q50,"(4.724, 5.346]",58,4.96155945689655,4.896603300000001,0.13510152402150577,0.13449884898203535,0.7974156931034482,2.158021103448276,3.10744426724138,4.331912041379311,0.8620689655172413,0.5689655172413793
compound,525,test,V1_q50,"(5.346, 6.172]",66,5.675919915151515,5.65244135,0.20008383830463286,0.14704636796150067,1.4085837484848485,2.9923464136363633,3.3691381257575754,4.721813490909091,0.803030303030303,0.3484848484848485
compound,525,test,V1_q50,"(6.172, 9.189]",103,7.0868787553398045,6.922318,0.3496585938013715,0.2293829432190207,2.664830134951456,4.931640533009709,3.8058426184466017,6.1520754611650466,0.5339805825242718,0.34951456310679613
compound,525,test,V1_q50,"(9.189, 63.756]",33,17.62473193939394,12.036043,1.3670526051247658,1.335894453424208,9.869728181818182,20.666342999999998,11.585334196969695,15.892824454545451,0.36363636363636365,0.3939393939393939
compound,525,train,V1_q50,"(0.598, 4.724]",814,4.204788760442261,4.2871936999999996,0.12014588299572372,0.09619024993794156,0.8695986283783785,1.6076989796068795,3.537342573083538,4.8209079947174445,0.9066339066339066,0.7813267813267813
compound,525,train,V1_q50,"(4.724, 5.346]",765,5.021416729150327,5.0142283,0.12657975661959675,0.10114797720498361,0.881214585490196,1.7518056296732027,3.427205035947712,4.711343461437909,0.857516339869281,0.7241830065359477
compound,525,train,V1_q50,"(5.346, 6.172]",651,5.708501004915515,5.6652956,0.16501748478992542,0.12652806734552052,1.2046113413210444,2.287244294162827,3.887787732718894,5.425141208602151,0.8341013824884793,0.6589861751152074
compound,525,train,V1_q50,"(6.172, 9.189]",605,7.334921914876031,7.1311007,0.3319632023912648,0.24719248056151383,2.643209322644628,4.24099285768595,5.022636124793388,7.46024144677686,0.5685950413223141,0.5223140495867769
compound,525,train,V1_q50,"(9.189, 63.756]",486,16.374332209876542,13.86557,0.9075479979957379,0.6882129429384944,7.6664467729629635,11.963265399176954,9.416953002263375,13.502579183127573,0.4094650205761317,0.35802469135802467
compound,525,validation,V1_q50,"(0.598, 4.724]",128,4.21712335625,4.3550187000000005,0.20558000090413336,0.14338559620377,1.5565240468750001,2.7752072828125,3.097368140625,4.53452829140625,0.7421875,0.5546875
compound,525,validation,V1_q50,"(4.724, 5.346]",63,5.049423412698413,5.0629954,0.1622410696123366,0.13118713658707123,1.0642768968253966,2.3328753650793645,3.093654871428572,4.6084973428571425,0.7936507936507936,0.6507936507936508
compound,525,validation,V1_q50,"(5.346, 6.172]",73,5.717139271232877,5.719061,0.2599478994774721,0.17307422819819085,1.7708267041095889,3.9958047849315066,4.041374917808219,5.241028226027398,0.8356164383561644,0.4931506849315068
compound,525,validation,V1_q50,"(6.172, 9.189]",67,7.325158089552239,7.192735,0.5802094304540301,0.31703555107617715,4.335729962686567,8.785352940298505,4.8855572656716415,6.975547828358208,0.5223880597014925,0.3880597014925373
compound,525,validation,V1_q50,"(9.189, 63.756]",97,17.18834675773196,15.723675,1.115482042226379,0.8871486027643906,7.724663486597939,18.638388906185565,9.702321585567013,13.626015762886599,0.36082474226804123,0.23711340206185566
compound,1101,test,V1_q50,"(0.598, 4.724]",63,4.333506723809523,4.403579,0.2468090576683811,0.09300946162854369,2.198761684126984,2.979669134920635,2.2424714523809524,4.02065849047619,0.7142857142857143,0.5238095238095238
compound,1101,test,V1_q50,"(4.724, 5.346]",117,5.036862705128205,5.0249696,0.17448167944714457,0.10592830281547577,1.3500896170940169,2.520613547008546,2.1700011307692306,3.8923870239316236,0.717948717948718,0.6068376068376068
compound,1101,test,V1_q50,"(5.346, 6.172]",86,5.6588003372093025,5.572744500000001,0.200032419702477,0.1358459933175275,1.1045471406976743,3.5369489034883728,2.720471438372093,4.427855438372093,0.8023255813953488,0.43023255813953487
compound,1101,test,V1_q50,"(6.172, 9.189]",110,7.492490592727273,7.3504140499999995,0.3256024284257192,0.21011003528481192,2.353135999090909,5.065222567272728,3.98723391,6.206253068181816,0.5181818181818182,0.45454545454545453
compound,1101,test,V1_q50,"(9.189, 63.756]",82,19.48562448780488,15.755102,1.0043676824852175,0.8437176318933621,7.620544317073171,16.034405768292682,9.738405564634146,12.759946939024392,0.25609756097560976,0.23170731707317074
compound,1101,train,V1_q50,"(0.598, 4.724]",508,4.34759018996063,4.4500405,0.084310288178542,0.06613038407106461,0.5834854580708662,1.2780163972440945,2.144123041535433,3.985121417125984,0.8503937007874016,0.8070866141732284
compound,1101,train,V1_q50,"(4.724, 5.346]",632,5.054869878006329,5.06679375,0.08375773293755849,0.07040219265880135,0.5950476806962025,1.2167686564873417,1.9434054547468353,3.7354262496835444,0.759493670886076,0.7879746835443038
compound,1101,train,V1_q50,"(5.346, 6.172]",721,5.728095523994453,5.7417564,0.10674715455617793,0.08774478190705456,0.7891831110957004,1.531905665325936,2.408875331900139,4.171158108183079,0.7253814147018031,0.7198335644937587
compound,1101,train,V1_q50,"(6.172, 9.189]",695,7.207565761007194,7.0529046,0.15734427543149132,0.12319584969896627,1.2179397079136691,2.1013086690647484,3.583109035251799,5.4556116329496405,0.7035971223021583,0.7424460431654676
compound,1101,train,V1_q50,"(9.189, 63.756]",719,18.734972131432546,14.991322,0.39323813754221376,0.29116675124129565,3.2873876011961056,5.136931260917942,8.762964800278164,11.380503652294854,0.6801112656467315,0.6815020862308763
compound,1101,validation,V1_q50,"(0.598, 4.724]",60,4.248633161666667,4.2828995,0.11410267554905598,0.12025061123955076,0.8014171916666667,1.72461211,2.1456776266666666,3.6967574833333336,0.75,0.6166666666666667
compound,1101,validation,V1_q50,"(4.724, 5.346]",107,4.998511338317757,4.9752507,0.1289401539463123,0.10059492587161983,0.9234357411214955,1.8858151140186914,1.9461531205607479,3.801868113084112,0.6822429906542056,0.5233644859813084
compound,1101,validation,V1_q50,"(5.346, 6.172]",108,5.718981745370371,5.6856606,0.14035265677473682,0.1308836837698583,0.9760794287037039,2.2256870083333333,2.3507087574074075,3.884366178703704,0.7314814814814815,0.5092592592592593
compound,1101,validation,V1_q50,"(6.172, 9.189]",85,7.399851971764705,7.0614896,0.25702482568529705,0.19996716211033588,1.9026196611764703,3.8540036352941174,3.636118136470588,5.8344929905882355,0.5647058823529412,0.4823529411764706
compound,1101,validation,V1_q50,"(9.189, 63.756]",70,17.512289871428575,15.09461825,0.9751544470182635,0.7969930521957902,8.526479387142857,12.9045083,9.575541092857144,11.19482542142857,0.38571428571428573,0.2857142857142857
row,42,test,V1_q50,"(0.598, 4.724]",99,4.229087304040404,4.2678757,0.08379531755858777,0.07129450792376557,0.6295075505050506,1.0992399313131316,2.1163883080808086,4.048485026262627,0.8181818181818182,0.7676767676767676
row,42,test,V1_q50,"(4.724, 5.346]",101,5.045777802970296,5.0289683,0.11683281760527345,0.08285939147610294,0.8925204188118813,1.470988005940594,2.5143229277227723,4.153670774257426,0.7425742574257426,0.7425742574257426
row,42,test,V1_q50,"(5.346, 6.172]",75,5.694389177333334,5.6050773,0.09369158933760147,0.07767770586936815,0.7321097453333333,1.184597888,2.8040383626666667,4.1841901759999995,0.8266666666666667,0.7733333333333333
row,42,test,V1_q50,"(6.172, 9.189]",69,7.240623610144927,7.0039387,0.18912085052030592,0.11632892386926719,1.4597902014492756,2.6082123521739136,4.017557836231885,5.323611076811594,0.782608695652174,0.7246376811594203
row,42,test,V1_q50,"(9.189, 63.756]",73,20.329707952054793,16.505814,0.4559330043680975,0.31820801409614674,3.572180750684932,6.116371904109589,8.681840395890411,10.168317972602742,0.7534246575342466,0.5342465753424658
row,42,train,V1_q50,"(0.598, 4.724]",753,4.292285980743691,4.375287,0.08133952834452936,0.07099888500179304,0.6252324147410357,1.048872974501992,2.1044122027888448,3.7928464258964145,0.8247011952191236,0.8061088977423638
row,42,train,V1_q50,"(4.724, 5.346]",723,5.024873575242047,5.0222673,0.09282193537767401,0.07976359026581878,0.6668536001383125,1.2873334369294607,2.5205569376210235,4.090698708160442,0.8354080221300139,0.7939142461964038
row,42,train,V1_q50,"(5.346, 6.172]",572,5.703710428496504,5.669662000000001,0.11067443022559692,0.0839790537355054,0.8113721347902098,1.5555600770979021,2.9403030713286715,4.327436923426573,0.8496503496503497,0.722027972027972
row,42,train,V1_q50,"(6.172, 9.189]",559,7.260065125044723,7.083265,0.15073936534450147,0.11717027811897086,1.2377865581395349,1.7903474252236133,3.741797579964222,5.063715981932021,0.7441860465116279,0.7531305903398927
row,42,train,V1_q50,"(9.189, 63.756]",723,19.921525930152143,16.370247,0.3091791609771911,0.22263685878481934,2.500621893997234,3.9850137228215767,8.70964168713693,10.243063189488243,0.8091286307053942,0.719225449515906
row,42,validation,V1_q50,"(0.598, 4.724]",104,4.241808658653846,4.320867,0.09548183946998968,0.08075514901731838,0.6860637644230769,1.2937740057692309,2.197034503846154,4.059319165384616,0.7692307692307693,0.7980769230769231
row,42,validation,V1_q50,"(4.724, 5.346]",86,5.028908775581395,5.031579150000001,0.1021737079063871,0.08139217691399922,0.6802468872093024,1.5996345139534882,2.521918593023256,4.0537910279069775,0.8372093023255814,0.7325581395348837
row,42,validation,V1_q50,"(5.346, 6.172]",76,5.729491580263157,5.7423128,0.1291420943318336,0.09827061303714921,0.9673627250000002,1.789794836842105,2.793476711842105,4.22552195,0.8026315789473685,0.6842105263157895
row,42,validation,V1_q50,"(6.172, 9.189]",65,7.375793647692307,7.25717,0.20985357272748872,0.13963501084526556,1.639242349230769,2.659744376923077,4.251494915384615,5.521217658461539,0.6615384615384615,0.6923076923076923
row,42,validation,V1_q50,"(9.189, 63.756]",85,17.590648899999998,14.671729,0.35081267977001174,0.24097782407930243,3.11320686,3.8924532,8.022497815294116,9.735969829411765,0.7294117647058823,0.6588235294117647
row,525,test,V1_q50,"(0.598, 4.724]",105,4.119650396190476,4.220897,0.12455160379890326,0.09005853978409151,0.9498779590476191,1.5826406828571429,1.5727252904761906,3.274621713333333,0.7047619047619048,0.6
row,525,test,V1_q50,"(4.724, 5.346]",75,5.034197214666667,4.968505,0.14789919084220923,0.07330220487664647,0.9933675946666665,2.302453992,1.7315757453333334,3.625206834666667,0.6,0.7333333333333333
row,525,test,V1_q50,"(5.346, 6.172]",71,5.771358869014084,5.8064156,0.10369028733569884,0.0706577431661941,0.6694878943661972,1.5653799704225355,1.946432301408451,4.137522791549295,0.6338028169014085,0.7464788732394366
row,525,test,V1_q50,"(6.172, 9.189]",78,7.427616500000001,7.4236675,0.14794434604291234,0.08720120698489878,1.0697651256410254,2.086918025641026,2.531243558974359,4.438991344871794,0.6025641025641025,0.7051282051282052
row,525,test,V1_q50,"(9.189, 63.756]",88,17.928930136363636,13.740926,0.3312193414581945,0.1811834073753501,2.9284001102272725,3.5917033238636367,5.852972847727273,7.202047352272728,0.6363636363636364,0.7727272727272727
row,525,train,V1_q50,"(0.598, 4.724]",918,4.0994414568627455,4.19583235,0.07387727169841575,0.058618946435020636,0.5332940322004358,0.99925153583878,1.59398421583878,3.2328056879084968,0.826797385620915,0.8006535947712419
row,525,train,V1_q50,"(4.724, 5.346]",584,5.03251698510274,5.04699,0.06679104216743473,0.05219814915756151,0.46249436489726026,0.9437140986301369,1.7667821426369863,3.3979960275684933,0.7876712328767124,0.8578767123287672
row,525,train,V1_q50,"(5.346, 6.172]",588,5.704555542006803,5.6698115,0.06976130131964824,0.05701107157419118,0.5246523232993198,0.9292355857142858,1.8866279552721086,3.601018775340136,0.7465986394557823,0.891156462585034
row,525,train,V1_q50,"(6.172, 9.189]",572,7.262802874300699,7.073434,0.10633445738517401,0.06585318772915189,0.8405346881118881,1.2694893223776225,2.457785856818182,4.239426686013986,0.7307692307692307,0.8601398601398601
row,525,train,V1_q50,"(9.189, 63.756]",668,19.840442358532936,15.976806,0.23653406227179813,0.13382756702121174,2.1163571032934136,2.421350703742515,6.611784348802395,8.15804856212575,0.781437125748503,0.8532934131736527
row,525,validation,V1_q50,"(0.598, 4.724]",121,4.071681253719008,4.2210665,0.09233627407536703,0.08129030046972294,0.6971932917355371,1.1105101446280994,1.5999181396694215,2.949679927272727,0.768595041322314,0.7768595041322314
row,525,validation,V1_q50,"(4.724, 5.346]",68,5.031146122058824,5.0570276,0.08165790325251261,0.06217155638421432,0.6380111705882351,1.0034444,1.6991140411764707,3.2659744602941183,0.7352941176470589,0.7647058823529411
row,525,validation,V1_q50,"(5.346, 6.172]",74,5.680227889189188,5.64984325,0.09483276854238422,0.06613193548611124,0.6751382716216217,1.3910088256756756,1.8799445513513517,3.353766022972973,0.7297297297297297,0.7702702702702703
row,525,validation,V1_q50,"(6.172, 9.189]",59,7.319062184745762,7.0405297,0.16066867436996268,0.11575358002050797,1.298322274576271,1.947614127118644,2.56458416440678,4.632449650847458,0.5932203389830508,0.7627118644067796
