mode,seed,split,target,slice_signal,slice,n,coverage_80,mean_width,crossing_rate,mean_abs_error,width_error_spearman
row,1101,train,V1,compound_frequency,"(21.0, 22.0]",18,0.7222222222222222,2.675941083333333,0.0,1.550397677777778,-0.13636370912791212
row,1101,train,V1,compound_frequency,"(22.0, 42.0]",657,0.7929984779299848,4.206031365753424,0.0197869101978691,1.5370752544901067,0.4519992538307826
row,1101,train,V1,compound_frequency,"(3.999, 18.0]",674,0.7255192878338279,6.293821696587537,0.010385756676557863,2.0026719065281897,0.5111935335467973
row,1101,validation,V1,compound_frequency,"(18.0, 21.0]",245,0.7061224489795919,3.481699378367346,0.036734693877551024,1.5263839300408164,0.2885955821752932
row,1101,validation,V1,compound_frequency,"(21.0, 22.0]",3,1.0,2.5632759333333333,0.0,1.1704699333333333,0.5
row,1101,validation,V1,compound_frequency,"(22.0, 42.0]",85,0.7764705882352941,3.3370423588235294,0.023529411764705882,1.3538497282352944,0.4135980105683262
row,1101,validation,V1,compound_frequency,"(3.999, 18.0]",83,0.7228915662650602,5.31275636746988,0.012048192771084338,2.2655938698795177,0.5324293690441207
compound,42,test,V2,overall,overall,373,0.45576407506702415,5.19245501313673,0.00804289544235925,6.212313276139411,0.492302341832537
compound,42,train,V2,overall,overall,3401,0.7668332843281388,5.772862747427227,0.00029403116730373417,1.9796499820640987,0.3610002719266755
compound,42,validation,V2,overall,overall,389,0.5372750642673522,5.2689883655526994,0.002570694087403599,4.028518461439589,0.5138299523296396
compound,525,test,V2,overall,overall,414,0.4758454106280193,5.738104885507246,0.021739130434782608,4.86694809178744,0.47095847412837305
compound,525,train,V2,overall,overall,3321,0.6350496838301717,6.665421060162602,0.0030111412225233363,3.7692688872327613,0.5504278380130205
compound,525,validation,V2,overall,overall,428,0.4602803738317757,7.108493569859813,0.028037383177570093,7.454284580373832,0.5711954543880835
compound,1101,test,V2,overall,overall,458,0.4585152838427948,6.153951574017467,0.0,5.805249566812227,0.5808782606194501
compound,1101,train,V2,overall,overall,3275,0.7429007633587786,5.913547565374046,0.0015267175572519084,2.3439991471755723,0.4439951741323241
compound,1101,validation,V2,overall,overall,430,0.48604651162790696,5.413224576976744,0.0069767441860465115,4.131486117906976,0.38855225385427444
row,42,test,V2,overall,overall,417,0.7146282973621103,5.380698813669064,0.002398081534772182,2.332616749880096,0.3263112820086373
row,42,train,V2,overall,overall,3330,0.7612612612612613,5.563133442882883,0.003303303303303303,1.9496375138438438,0.39990603659995383
row,42,validation,V2,overall,overall,416,0.71875,5.476854502644231,0.0,2.192036968509616,0.3440701252246301
row,525,test,V2,overall,overall,417,0.7050359712230215,4.531202404316547,0.007194244604316547,2.227464742206235,0.34543638652684416
row,525,train,V2,overall,overall,3330,0.8474474474474475,4.4877095631831825,0.0024024024024024023,1.3088416307507507,0.4302974584113686
row,525,validation,V2,overall,overall,416,0.7620192307692307,4.497288212980769,0.007211538461538462,1.7649132218749999,0.42498371772721355
row,1101,test,V2,overall,overall,417,0.6522781774580336,5.580539647721823,0.002398081534772182,2.9688224151079132,0.47976422100210003
row,1101,train,V2,overall,overall,3330,0.733033033033033,5.735727674804805,0.002102102102102102,2.2265262275375375,0.4408113353885132
row,1101,validation,V2,overall,overall,416,0.7211538461538461,5.3578230283653845,0.002403846153846154,2.413772531971154,0.4550279437513717
compound,42,test,V2,ea_fraction,"(0.008900000000000002, 0.0476]",82,0.524390243902439,8.11132893292683,0.0,8.708206323170733,0.5396219022431188
compound,42,test,V2,ea_fraction,"(0.0476, 0.167]",103,0.4563106796116505,5.090797427184467,0.0,8.17891826699029,0.5637108465492245
compound,42,test,V2,ea_fraction,"(0.167, 0.333]",62,0.3064516129032258,4.082960937096774,0.0,5.817465459677419,0.7331218050414243
compound,42,test,V2,ea_fraction,"(0.333, 0.5]",63,0.4126984126984127,4.07611123968254,0.0,4.21345107142857,0.7367031490015361
compound,42,test,V2,ea_fraction,"(0.5, 1.0]",63,0.5555555555555556,3.767714701587302,0.047619047619047616,2.135890095238095,0.3932411674347159
compound,42,train,V2,ea_fraction,"(0.008900000000000002, 0.0476]",823,0.7800729040097205,8.024164348238152,0.0,2.457028396233293,0.4281620588761926
compound,42,train,V2,ea_fraction,"(0.0476, 0.167]",1014,0.7455621301775148,6.15462601459566,0.0009861932938856016,2.243066049704142,0.43263021193699075
compound,42,train,V2,ea_fraction,"(0.167, 0.333]",524,0.7786259541984732,4.429406065458015,0.0,1.5397272372137405,0.19506278794106813
compound,42,train,V2,ea_fraction,"(0.333, 0.5]",533,0.797373358348968,4.438241156472796,0.0,1.5156289694183864,0.18829506013058747
compound,42,train,V2,ea_fraction,"(0.5, 1.0]",507,0.7435897435897436,4.146423771005917,0.0,1.6203923698224851,0.30710217838592735
compound,42,validation,V2,ea_fraction,"(0.008900000000000002, 0.0476]",106,0.44339622641509435,7.58617181509434,0.0,6.753793047169812,0.35934835242120416
compound,42,validation,V2,ea_fraction,"(0.0476, 0.167]",111,0.5225225225225225,4.776146396396397,0.009009009009009009,3.0951619783783784,0.49049873423081386
compound,42,validation,V2,ea_fraction,"(0.167, 0.333]",57,0.5789473684210527,4.116179715789474,0.0,4.247667938596491,0.23943479388125488
compound,42,validation,V2,ea_fraction,"(0.333, 0.5]",59,0.6271186440677966,4.262662677966102,0.0,2.732004037288136,0.30503075734929624
compound,42,validation,V2,ea_fraction,"(0.5, 1.0]",56,0.6071428571428571,4.093404821428571,0.0,1.8629165749999999,0.2751926725055334
compound,525,test,V2,ea_fraction,"(0.008900000000000002, 0.0476]",100,0.41,5.876332894999998,0.06,4.992686234999999,0.2707793870374347
compound,525,test,V2,ea_fraction,"(0.0476, 0.167]",120,0.5333333333333333,6.780125025833333,0.0,6.62819153,0.5701581217432302
compound,525,test,V2,ea_fraction,"(0.167, 0.333]",63,0.4126984126984127,4.907345146031746,0.0,4.26112356031746,0.5650472859470335
compound,525,test,V2,ea_fraction,"(0.333, 0.5]",66,0.30303030303030304,4.968260627272727,0.045454545454545456,4.763192956060606,0.6932278415331942
compound,525,test,V2,ea_fraction,"(0.5, 1.0]",65,0.7076923076923077,5.188602836923076,0.0,2.114513592307692,0.36975359285914333
compound,525,train,V2,ea_fraction,"(0.008900000000000002, 0.0476]",807,0.5464684014869888,8.300257480545229,0.0012391573729863693,6.788409807063196,0.6654247764731726
compound,525,train,V2,ea_fraction,"(0.0476, 0.167]",984,0.6971544715447154,6.963976245528456,0.006097560975609756,3.0364278012195123,0.513402375060984
compound,525,train,V2,ea_fraction,"(0.167, 0.333]",515,0.6912621359223301,5.510171696699029,0.0,2.33630317184466,0.4664660271526377
compound,525,train,V2,ea_fraction,"(0.333, 0.5]",521,0.4798464491362764,5.502813438771593,0.005758157389635317,3.5276703994241845,0.6043919519632429
compound,525,train,V2,ea_fraction,"(0.5, 1.0]",494,0.7611336032388664,5.83056417611336,0.0,2.045623263562753,0.5124602837152304
compound,525,validation,V2,ea_fraction,"(0.008900000000000002, 0.0476]",104,0.28846153846153844,9.651481274038462,0.0,12.099276763461537,0.6438759228071882
compound,525,validation,V2,ea_fraction,"(0.0476, 0.167]",124,0.43548387096774194,7.720258101612903,0.04838709677419355,9.942621578225804,0.6957168985199118
compound,525,validation,V2,ea_fraction,"(0.167, 0.333]",65,0.46153846153846156,5.300989558461539,0.046153846153846156,4.615517549230769,0.4989017968328735
compound,525,validation,V2,ea_fraction,"(0.333, 0.5]",68,0.4264705882352941,5.134334373529411,0.04411764705882353,4.206335216176471,0.6880458177513924
compound,525,validation,V2,ea_fraction,"(0.5, 1.0]",67,0.8059701492537313,5.786121374626865,0.0,1.68932098358209,0.15359901096195833
compound,1101,test,V2,ea_fraction,"(0.008900000000000002, 0.0476]",106,0.36792452830188677,8.17106103301887,0.0,10.211388386792454,0.8092333821922126
compound,1101,test,V2,ea_fraction,"(0.0476, 0.167]",136,0.4852941176470588,7.17704884264706,0.0,5.363305829411765,0.5406099122460714
compound,1101,test,V2,ea_fraction,"(0.167, 0.333]",76,0.39473684210526316,4.5597795013157905,0.0,5.134866739473684,0.4905386975026291
compound,1101,test,V2,ea_fraction,"(0.333, 0.5]",71,0.5211267605633803,4.402195614084507,0.0,3.8301714197183094,0.3886541254537988
compound,1101,test,V2,ea_fraction,"(0.5, 1.0]",69,0.5507246376811594,4.597095334782608,0.0,2.678195605797102,0.280562003281152
compound,1101,train,V2,ea_fraction,"(0.008900000000000002, 0.0476]",783,0.6577266922094508,7.469828331928481,0.0,3.7133702823754784,0.5489953168709969
compound,1101,train,V2,ea_fraction,"(0.0476, 0.167]",967,0.766287487073423,6.9472309750775585,0.0031023784901758012,2.4336127354705277,0.4777279592115595
compound,1101,train,V2,ea_fraction,"(0.167, 0.333]",507,0.7652859960552268,4.63282811025641,0.0,1.7059389469428008,0.2861697860447639
compound,1101,train,V2,ea_fraction,"(0.333, 0.5]",520,0.725,4.296520236153845,0.0,1.5817461875,0.26170681808643964
compound,1101,train,V2,ea_fraction,"(0.5, 1.0]",498,0.8273092369477911,4.451779046385542,0.004016064257028112,1.4624612391566265,0.2916108097977751
compound,1101,validation,V2,ea_fraction,"(0.008900000000000002, 0.0476]",122,0.4918032786885246,7.314511122950819,0.0,6.562401233606557,0.49236488617314617
compound,1101,validation,V2,ea_fraction,"(0.0476, 0.167]",125,0.488,5.4215487096000015,0.024,4.545071372,0.5010076929127045
compound,1101,validation,V2,ea_fraction,"(0.167, 0.333]",60,0.45,3.876591165,0.0,2.6358321650000005,0.17074898940877256
compound,1101,validation,V2,ea_fraction,"(0.333, 0.5]",64,0.5,4.0525646984375,0.0,1.8066888890625,0.07827739373561732
compound,1101,validation,V2,ea_fraction,"(0.5, 1.0]",59,0.4915254237288136,4.502762911864407,0.0,2.2714261000000002,0.38748045685051
row,42,test,V2,ea_fraction,"(0.008900000000000002, 0.0476]",101,0.6831683168316832,7.094015713861386,0.0,3.0835446782178217,0.45350161182956356
row,42,test,V2,ea_fraction,"(0.0476, 0.167]",123,0.6016260162601627,5.382599624390243,0.008130081300813009,3.2954282747967483,0.3464549664005366
row,42,test,V2,ea_fraction,"(0.167, 0.333]",55,0.6545454545454545,4.023618381818182,0.0,1.6682180327272724,0.35577200577200585
row,42,test,V2,ea_fraction,"(0.333, 0.5]",66,0.8484848484848485,4.290767940909092,0.0,1.1165171348484846,0.0830184740632502
row,42,test,V2,ea_fraction,"(0.5, 1.0]",72,0.875,5.009810684722222,0.0,1.2567134958333332,0.3009864057786322
row,42,train,V2,ea_fraction,"(0.008900000000000002, 0.0476]",821,0.7637028014616322,7.298043954811206,0.0,2.569207387088916,0.4418579114955009
row,42,train,V2,ea_fraction,"(0.0476, 0.167]",988,0.7338056680161943,5.736187600607288,0.005060728744939271,2.1247990715587046,0.4826076613344276
row,42,train,V2,ea_fraction,"(0.167, 0.333]",540,0.7240740740740741,4.38708934462963,0.009259259259259259,1.5279099718518518,0.31461279884153476
row,42,train,V2,ea_fraction,"(0.333, 0.5]",504,0.8015873015873016,4.361420805753968,0.0,1.4808628684523808,0.2422317464657334
row,42,train,V2,ea_fraction,"(0.5, 1.0]",477,0.8134171907756813,4.819711941928721,0.0020964360587002098,1.4931779939203356,0.328088553249598
row,42,validation,V2,ea_fraction,"(0.008900000000000002, 0.0476]",89,0.7191011235955056,7.766248530337078,0.0,3.2674118606741573,0.3448076268300988
row,42,validation,V2,ea_fraction,"(0.0476, 0.167]",117,0.6837606837606838,5.161000964957264,0.0,1.8974147829059829,0.3428051199730272
row,42,validation,V2,ea_fraction,"(0.167, 0.333]",48,0.6666666666666666,4.22578836875,0.0,2.0939616416666667,0.5509118541033434
row,42,validation,V2,ea_fraction,"(0.333, 0.5]",85,0.8,4.706146274117647,0.0,1.7606813376470591,0.3109860366186829
row,42,validation,V2,ea_fraction,"(0.5, 1.0]",77,0.7142857142857143,4.941272285714287,0.0,1.934053522077922,0.17469372732530625
row,525,test,V2,ea_fraction,"(0.008900000000000002, 0.0476]",86,0.7558139534883721,5.236371005813953,0.0,2.7662333023255816,0.4241615170526912
row,525,test,V2,ea_fraction,"(0.0476, 0.167]",152,0.7368421052631579,4.716769464473684,0.013157894736842105,2.4274577401315787,0.261306223570498
row,525,test,V2,ea_fraction,"(0.167, 0.333]",55,0.7636363636363637,4.2672589854545455,0.0,1.7245430800000003,0.39278499278499285
row,525,test,V2,ea_fraction,"(0.333, 0.5]",70,0.6714285714285714,4.120401107142857,0.014285714285714285,1.76107316,0.38259119937013386
row,525,test,V2,ea_fraction,"(0.5, 1.0]",54,0.5185185185185185,3.687170662962962,0.0,1.9232993777777783,0.3090909090909091
row,525,train,V2,ea_fraction,"(0.008900000000000002, 0.0476]",831,0.8868832731648616,5.446145019494585,0.0024067388688327317,1.4896118842358603,0.4615659143290287
row,525,train,V2,ea_fraction,"(0.0476, 0.167]",958,0.8820459290187892,4.88783915302714,0.0020876826722338203,1.3230590084551148,0.44558839678815304
row,525,train,V2,ea_fraction,"(0.167, 0.333]",523,0.8680688336520076,3.8777070275334604,0.0019120458891013384,1.1549176973231359,0.41829570911140107
row,525,train,V2,ea_fraction,"(0.333, 0.5]",502,0.8027888446215139,3.623124697410359,0.00199203187250996,1.1715016472111552,0.41828954192563966
row,525,train,V2,ea_fraction,"(0.5, 1.0]",516,0.7422480620155039,3.66071134127907,0.003875968992248062,1.2809473680232557,0.45259022698842705
row,525,validation,V2,ea_fraction,"(0.008900000000000002, 0.0476]",94,0.7340425531914894,5.885789056382979,0.0,2.565650478723404,0.3908044316191796
row,525,validation,V2,ea_fraction,"(0.0476, 0.167]",118,0.788135593220339,4.905171804237288,0.00847457627118644,1.956486459322034,0.46590801189421727
row,525,validation,V2,ea_fraction,"(0.167, 0.333]",65,0.8,4.099155712307692,0.0,1.420608415384615,0.48824300699300704
row,525,validation,V2,ea_fraction,"(0.333, 0.5]",83,0.7469879518072289,3.4333141867469874,0.012048192771084338,1.259756056626506,0.457516477058058
row,525,validation,V2,ea_fraction,"(0.5, 1.0]",56,0.7321428571428571,3.3462009571428566,0.017857142857142856,1.1655009535714282,0.17142857142857143
row,1101,test,V2,ea_fraction,"(0.008900000000000002, 0.0476]",94,0.648936170212766,7.81245120531915,0.0,4.936867801063829,0.6343315392117906
row,1101,test,V2,ea_fraction,"(0.0476, 0.167]",118,0.6610169491525424,6.131163072881356,0.0,3.084208516949153,0.4677725066558566
row,1101,test,V2,ea_fraction,"(0.167, 0.333]",58,0.6379310344827587,4.3565844758620695,0.0,2.1738628724137934,0.37967947337660346
row,1101,test,V2,ea_fraction,"(0.333, 0.5]",75,0.6,3.859731422666668,0.013333333333333334,1.7872797426666671,0.32032944758596543
row,1101,test,V2,ea_fraction,"(0.5, 1.0]",72,0.7083333333333334,4.542716956944444,0.0,2.081482520833333,0.4407035822239373
row,1101,train,V2,ea_fraction,"(0.008900000000000002, 0.0476]",810,0.7222222222222222,7.559136335555555,0.003703703703703704,3.250637563703704,0.5311572682206197
row,1101,train,V2,ea_fraction,"(0.0476, 0.167]",995,0.7618090452261307,6.394671701708543,0.0,2.2616573070351755,0.5115306019152182
row,1101,train,V2,ea_fraction,"(0.167, 0.333]",523,0.6673040152963671,4.418633743594647,0.0,1.803511078585086,0.3349934774063242
row,1101,train,V2,ea_fraction,"(0.333, 0.5]",518,0.7046332046332047,4.126058181660231,0.003861003861003861,1.667432399227799,0.27271664942608986
row,1101,train,V2,ea_fraction,"(0.5, 1.0]",484,0.7933884297520661,4.475476851446281,0.004132231404958678,1.495869036570248,0.2786023400983079
row,1101,validation,V2,ea_fraction,"(0.008900000000000002, 0.0476]",107,0.6915887850467289,7.305850569158879,0.0,4.2113236074766345,0.5386041522287167
row,1101,validation,V2,ea_fraction,"(0.0476, 0.167]",115,0.7304347826086957,5.307860117391304,0.0,1.9697265365217393,0.40607671048116273
row,1101,validation,V2,ea_fraction,"(0.167, 0.333]",62,0.6935483870967742,4.2518050338709665,0.0,1.7203735161290323,0.5314715252054987
row,1101,validation,V2,ea_fraction,"(0.333, 0.5]",62,0.7096774193548387,4.2339898935483875,0.0,1.6314825419354837,0.4709778147112891
row,1101,validation,V2,ea_fraction,"(0.5, 1.0]",70,0.7857142857142857,4.437216712857144,0.014285714285714285,1.7026302857142859,0.20426909281777622
compound,42,test,V2,V1_q50,"(0.598, 4.724]",56,0.5357142857142857,3.308358528571428,0.05357142857142857,2.2485440035714284,0.4044429254955571
compound,42,test,V2,V1_q50,"(4.724, 5.346]",52,0.5769230769230769,3.4366973846153845,0.0,1.5445931442307692,0.3950311619568001
compound,42,test,V2,V1_q50,"(5.346, 6.172]",105,0.4666666666666667,3.977350917142857,0.0,3.357534845714286,0.1894256686709517
compound,42,test,V2,V1_q50,"(6.172, 9.189]",80,0.5,4.5557031875,0.0,4.21426369375,0.16122831692451947
compound,42,test,V2,V1_q50,"(9.189, 63.756]",80,0.2625,9.8841409625,0.0,17.765916125,0.40860290670417254
compound,42,train,V2,V1_q50,"(0.598, 4.724]",463,0.8423326133909287,4.004090960043197,0.0,1.072462012311015,0.03489423466085008
compound,42,train,V2,V1_q50,"(4.724, 5.346]",630,0.773015873015873,4.0863439985714285,0.0,1.2323556276190477,0.11123215937659559
compound,42,train,V2,V1_q50,"(5.346, 6.172]",774,0.7790697674418605,4.241925836434108,0.0,1.272135799870801,0.17656015524776786
compound,42,train,V2,V1_q50,"(6.172, 9.189]",819,0.7264957264957265,4.994891963369963,0.001221001221001221,1.9100037304029305,0.16030326521288712
compound,42,train,V2,V1_q50,"(9.189, 63.756]",715,0.7454545454545455,10.952654902097903,0.0,4.071230024615384,0.35244868674106866
compound,42,validation,V2,V1_q50,"(0.598, 4.724]",52,0.75,3.9904276653846154,0.0,1.9503572634615387,0.34722103645522073
compound,42,validation,V2,V1_q50,"(4.724, 5.346]",69,0.5797101449275363,4.011522255072465,0.0,1.6676939782608695,0.08134967757436322
compound,42,validation,V2,V1_q50,"(5.346, 6.172]",85,0.6588235294117647,3.9374373294117646,0.0,1.9116377564705886,-0.037786365839008615
compound,42,validation,V2,V1_q50,"(6.172, 9.189]",91,0.3956043956043956,4.882819087912088,0.01098901098901099,4.0797251153846155,0.48710567497114365
compound,42,validation,V2,V1_q50,"(9.189, 63.756]",92,0.41304347826086957,8.546961847826088,0.0,8.87891330978261,0.3211097197969899
compound,525,test,V2,V1_q50,"(0.598, 4.724]",154,0.5974025974025974,4.250375677272727,0.05844155844155844,3.2617410961038957,0.34778222831034067
compound,525,test,V2,V1_q50,"(4.724, 5.346]",58,0.5689655172413793,4.331912041379311,0.0,2.158021103448276,0.5339384820113695
compound,525,test,V2,V1_q50,"(5.346, 6.172]",66,0.3484848484848485,4.721813490909091,0.0,2.9923464136363633,0.14769892422754513
compound,525,test,V2,V1_q50,"(6.172, 9.189]",103,0.34951456310679613,6.1520754611650466,0.0,4.931640533009709,0.42679377492378917
compound,525,test,V2,V1_q50,"(9.189, 63.756]",33,0.3939393939393939,15.892824454545451,0.0,20.666342999999998,0.4294786096256685
compound,525,train,V2,V1_q50,"(0.598, 4.724]",814,0.7813267813267813,4.8209079947174445,0.0,1.6076989796068795,0.39720595256545205
compound,525,train,V2,V1_q50,"(4.724, 5.346]",765,0.7241830065359477,4.711343461437909,0.00392156862745098,1.7518056296732027,0.4117386075607727
compound,525,train,V2,V1_q50,"(5.346, 6.172]",651,0.6589861751152074,5.425141208602151,0.010752688172043012,2.287244294162827,0.3731366256420465
compound,525,train,V2,V1_q50,"(6.172, 9.189]",605,0.5223140495867769,7.46024144677686,0.0,4.24099285768595,0.09058704901824599
compound,525,train,V2,V1_q50,"(9.189, 63.756]",486,0.35802469135802467,13.502579183127573,0.0,11.963265399176954,0.39972293216690663
compound,525,validation,V2,V1_q50,"(0.598, 4.724]",128,0.5546875,4.53452829140625,0.015625,2.7752072828125,0.2763385297956124
compound,525,validation,V2,V1_q50,"(4.724, 5.346]",63,0.6507936507936508,4.6084973428571425,0.1111111111111111,2.3328753650793645,0.02753471891758721
compound,525,validation,V2,V1_q50,"(5.346, 6.172]",73,0.4931506849315068,5.241028226027398,0.0136986301369863,3.9958047849315066,0.21231688121424047
compound,525,validation,V2,V1_q50,"(6.172, 9.189]",67,0.3880597014925373,6.975547828358208,0.0,8.785352940298505,0.5239905421228859
compound,525,validation,V2,V1_q50,"(9.189, 63.756]",97,0.23711340206185566,13.626015762886599,0.020618556701030927,18.638388906185565,0.4511568888787277
compound,1101,test,V2,V1_q50,"(0.598, 4.724]",63,0.5238095238095238,4.02065849047619,0.0,2.979669134920635,0.3158867523539618
compound,1101,test,V2,V1_q50,"(4.724, 5.346]",117,0.6068376068376068,3.8923870239316236,0.0,2.520613547008546,-0.014802936618264012
compound,1101,test,V2,V1_q50,"(5.346, 6.172]",86,0.43023255813953487,4.427855438372093,0.0,3.5369489034883728,0.4944660967883306
compound,1101,test,V2,V1_q50,"(6.172, 9.189]",110,0.45454545454545453,6.206253068181816,0.0,5.065222567272728,0.44499198695628367
compound,1101,test,V2,V1_q50,"(9.189, 63.756]",82,0.23170731707317074,12.759946939024392,0.0,16.034405768292682,0.438053049600472
compound,1101,train,V2,V1_q50,"(0.598, 4.724]",508,0.8070866141732284,3.985121417125984,0.003937007874015748,1.2780163972440945,0.15268955039840842
compound,1101,train,V2,V1_q50,"(4.724, 5.346]",632,0.7879746835443038,3.7354262496835444,0.004746835443037975,1.2167686564873417,0.24427708748598886
compound,1101,train,V2,V1_q50,"(5.346, 6.172]",721,0.7198335644937587,4.171158108183079,0.0,1.531905665325936,0.1664044338525141
compound,1101,train,V2,V1_q50,"(6.172, 9.189]",695,0.7424460431654676,5.4556116329496405,0.0,2.1013086690647484,0.3350513243609729
compound,1101,train,V2,V1_q50,"(9.189, 63.756]",719,0.6815020862308763,11.380503652294854,0.0,5.136931260917942,0.4883306176189736
compound,1101,validation,V2,V1_q50,"(0.598, 4.724]",60,0.6166666666666667,3.6967574833333336,0.05,1.72461211,0.25963849585607335
compound,1101,validation,V2,V1_q50,"(4.724, 5.346]",107,0.5233644859813084,3.801868113084112,0.0,1.8858151140186914,-0.03666884642933611
compound,1101,validation,V2,V1_q50,"(5.346, 6.172]",108,0.5092592592592593,3.884366178703704,0.0,2.2256870083333333,0.23854255493144713
compound,1101,validation,V2,V1_q50,"(6.172, 9.189]",85,0.4823529411764706,5.8344929905882355,0.0,3.8540036352941174,0.02280655468698567
compound,1101,validation,V2,V1_q50,"(9.189, 63.756]",70,0.2857142857142857,11.19482542142857,0.0,12.9045083,0.30418883020631016
row,42,test,V2,V1_q50,"(0.598, 4.724]",99,0.7676767676767676,4.048485026262627,0.0,1.0992399313131316,0.06810142238713666
row,42,test,V2,V1_q50,"(4.724, 5.346]",101,0.7425742574257426,4.153670774257426,0.009900990099009901,1.470988005940594,0.04257438140490214
row,42,test,V2,V1_q50,"(5.346, 6.172]",75,0.7733333333333333,4.1841901759999995,0.0,1.184597888,0.020867858235650398
row,42,test,V2,V1_q50,"(6.172, 9.189]",69,0.7246376811594203,5.323611076811594,0.0,2.6082123521739136,0.4082206795761783
row,42,test,V2,V1_q50,"(9.189, 63.756]",73,0.5342465753424658,10.168317972602742,0.0,6.116371904109589,0.42761940022214007
row,42,train,V2,V1_q50,"(0.598, 4.724]",753,0.8061088977423638,3.7928464258964145,0.010624169986719787,1.048872974501992,0.1612324428278137
row,42,train,V2,V1_q50,"(4.724, 5.346]",723,0.7939142461964038,4.090698708160442,0.004149377593360996,1.2873334369294607,0.22096785789331894
row,42,train,V2,V1_q50,"(5.346, 6.172]",572,0.722027972027972,4.327436923426573,0.0,1.5555600770979021,0.15610135830049648
row,42,train,V2,V1_q50,"(6.172, 9.189]",559,0.7531305903398927,5.063715981932021,0.0,1.7903474252236133,0.2936580970990224
row,42,train,V2,V1_q50,"(9.189, 63.756]",723,0.719225449515906,10.243063189488243,0.0,3.9850137228215767,0.3993394625117396
row,42,validation,V2,V1_q50,"(0.598, 4.724]",104,0.7980769230769231,4.059319165384616,0.0,1.2937740057692309,0.24616517167795787
row,42,validation,V2,V1_q50,"(4.724, 5.346]",86,0.7325581395348837,4.0537910279069775,0.0,1.5996345139534882,0.20779282041605737
row,42,validation,V2,V1_q50,"(5.346, 6.172]",76,0.6842105263157895,4.22552195,0.0,1.789794836842105,0.11346625746169003
row,42,validation,V2,V1_q50,"(6.172, 9.189]",65,0.6923076923076923,5.521217658461539,0.0,2.659744376923077,0.17032528765535623
row,42,validation,V2,V1_q50,"(9.189, 63.756]",85,0.6588235294117647,9.735969829411765,0.0,3.8924532,0.18340824701973812
row,525,test,V2,V1_q50,"(0.598, 4.724]",105,0.6,3.274621713333333,0.009523809523809525,1.5826406828571429,0.2730976570599212
row,525,test,V2,V1_q50,"(4.724, 5.346]",75,0.7333333333333333,3.625206834666667,0.013333333333333334,2.302453992,0.36438122332859174
row,525,test,V2,V1_q50,"(5.346, 6.172]",71,0.7464788732394366,4.137522791549295,0.014084507042253521,1.5653799704225355,0.39141515761234064
row,525,test,V2,V1_q50,"(6.172, 9.189]",78,0.7051282051282052,4.438991344871794,0.0,2.086918025641026,0.2708810177164607
row,525,test,V2,V1_q50,"(9.189, 63.756]",88,0.7727272727272727,7.202047352272728,0.0,3.5917033238636367,0.35623398467430806
row,525,train,V2,V1_q50,"(0.598, 4.724]",918,0.8006535947712419,3.2328056879084968,0.0054466230936819175,0.99925153583878,0.35971554141900186
row,525,train,V2,V1_q50,"(4.724, 5.346]",584,0.8578767123287672,3.3979960275684933,0.0017123287671232876,0.9437140986301369,0.28571143253101544
row,525,train,V2,V1_q50,"(5.346, 6.172]",588,0.891156462585034,3.601018775340136,0.0017006802721088435,0.9292355857142858,0.28344256704220433
row,525,train,V2,V1_q50,"(6.172, 9.189]",572,0.8601398601398601,4.239426686013986,0.0017482517482517483,1.2694893223776225,0.35715343926937826
row,525,train,V2,V1_q50,"(9.189, 63.756]",668,0.8532934131736527,8.15804856212575,0.0,2.421350703742515,0.41509549457373507
row,525,validation,V2,V1_q50,"(0.598, 4.724]",121,0.7768595041322314,2.949679927272727,0.01652892561983471,1.1105101446280994,0.20815607641241018
row,525,validation,V2,V1_q50,"(4.724, 5.346]",68,0.7647058823529411,3.2659744602941183,0.014705882352941176,1.0034444,0.34740950692030204
row,525,validation,V2,V1_q50,"(5.346, 6.172]",74,0.7702702702702703,3.353766022972973,0.0,1.3910088256756756,0.32656536938596853
row,525,validation,V2,V1_q50,"(6.172, 9.189]",59,0.7627118644067796,4.632449650847458,0.0,1.947614127118644,0.393980128579778
row,525,validation,V2,V1_q50,"(9.189, 63.756]",94,0.7340425531914894,8.195544117021276,0.0,3.337809223404255,0.4020879239966767
row,1101,test,V2,V1_q50,"(0.598, 4.724]",65,0.6923076923076923,3.52350398,0.0,1.5096046600000004,0.22054195804195803
row,1101,test,V2,V1_q50,"(4.724, 5.346]",77,0.6753246753246753,3.8124272246753246,0.0,1.7183674766233763,0.2180714022819286
row,1101,test,V2,V1_q50,"(5.346, 6.172]",94,0.6276595744680851,3.8767648617021275,0.0,1.8293113265957446,0.3499850087983273
row,1101,test,V2,V1_q50,"(6.172, 9.189]",103,0.6796116504854369,4.695031185436894,0.009708737864077669,2.150603157281554,0.30008127224003867
row,1101,test,V2,V1_q50,"(9.189, 63.756]",78,0.5897435897435898,12.26277267948718,0.0,7.872986648717949,0.5226545606292441
row,1101,train,V2,V1_q50,"(0.598, 4.724]",470,0.7893617021276595,3.427709943829787,0.00425531914893617,1.0216850027659574,0.11871920681222888
row,1101,train,V2,V1_q50,"(4.724, 5.346]",706,0.7521246458923513,3.6899656236543907,0.00424929178470255,1.2924315988668553,0.20897127938407004
row,1101,train,V2,V1_q50,"(5.346, 6.172]",681,0.7606461086637298,3.8794545158590314,0.0,1.3908819513950073,0.2521824043038606
