epoch,train_loss,valid_score,V1_mae,V1_rmse,V1_r2,V2_mae,V2_rmse,V2_r2,quantile_crossing_rate
178,7.215792655944824,28.68310945976441,1.615960955619812,3.3038887977600098,0.8015406899745976,2.6826658248901367,5.961112022399902,0.847991881187912,0.01201923076923077
179,7.865055084228516,27.600907896743195,1.5976901054382324,3.2360856533050537,0.8096027822765168,2.79488205909729,5.852974891662598,0.8534568617462568,0.007211538461538462
180,7.770503282546997,30.296086240957607,1.5715147256851196,3.196598529815674,0.8142209170780975,3.0125339031219482,6.336851596832275,0.8282252778552794,0.007211538461538462
181,8.075349807739258,28.60419108564537,1.6349408626556396,3.254592180252075,0.8074188748094219,2.733600616455078,6.001969814300537,0.8459010125277991,0.002403846153846154
182,8.629038333892822,28.961665553890327,1.6701200008392334,3.0987164974212646,0.8254241075829976,3.0383682250976562,6.222478866577148,0.8343699591822045,0.007211538461538462
183,8.38049030303955,25.36218856077187,1.6131653785705566,3.163996696472168,0.8179910799913035,2.8091671466827393,5.540995121002197,0.8686628040698416,0.0
184,9.309674263000488,30.166856354118295,1.8200942277908325,3.2065911293029785,0.8130576232493507,3.0746371746063232,6.3062872886657715,0.8298783065896932,0.014423076923076924
185,9.9015793800354,27.922765215812035,1.7849388122558594,3.4874236583709717,0.7788789955041442,3.1514792442321777,5.614381790161133,0.8651608277700151,0.002403846153846154
186,9.922978401184082,34.57738387610357,1.818220853805542,3.644064426422119,0.7585691980997713,3.288034200668335,6.526588439941406,0.8177847623471441,0.002403846153846154
187,9.959969997406006,28.92180268720233,1.8320937156677246,3.2770280838012695,0.8047545580623015,3.243537425994873,6.030404567718506,0.8444374355958266,0.002403846153846154
188,9.596906185150146,34.08438644411763,1.841307520866394,3.641233444213867,0.7589441870775879,3.281430244445801,6.453805923461914,0.8218261330133614,0.004807692307692308
189,8.791037559509277,35.706481921848706,1.7650604248046875,3.42592453956604,0.7866089498336792,3.516962766647339,6.923802852630615,0.794930263339813,0.009615384615384616
190,8.457297801971436,33.49207888834559,1.7976881265640259,3.7184693813323975,0.7486094123172398,3.0198183059692383,6.271373748779297,0.8317567775463484,0.004807692307692308
191,8.045647621154785,27.096539665399234,1.6900379657745361,3.139806032180786,0.8207636125992541,2.924572467803955,5.8716535568237305,0.8525200363406837,0.019230769230769232
