sample_id,subset_type,random_sample,ensemble_top8,qwidth_top8,coverage_top8,ensemble_score,quantile_width,coverage_score,baseline_V1_NRMSE,after_V1_NRMSE,oracle_utility_V1,baseline_V2_NRMSE,after_V2_NRMSE,oracle_utility_V2,baseline_combined_NRMSE,after_combined_NRMSE,oracle_utility_combined
404dc3e2801a9a9d52aa,random_sample,True,False,False,False,0.19344812084921859,0.7117410533126026,6.1669356439222325,1.0225337348642032,1.0334353928998266,-0.0109016580356233,0.6828744215477583,0.6882183482958434,-0.005343926748085,0.8527040782059807,0.860826870597835,-0.0081227923918543
41a468134f078d2de17d,random_sample,True,False,False,False,0.2737232571575974,0.8693275285369116,3.764270270468484,1.0225337348642032,1.0194259410194284,0.0031077938447747,0.6828744215477583,0.6879627055774812,-0.0050882840297228,0.8527040782059807,0.8536943232984548,-0.0009902450924741
47404d0982a587f0393e,qwidth_top8,False,False,True,False,0.7793761390912669,2.2348344003166494,12.816839956476022,1.0225337348642032,1.0221113429722792,0.0004223918919239,0.6828744215477583,0.5668986063372051,0.1159758152105532,0.8527040782059807,0.7945049746547421,0.0581991035512385
474238f822b0c38795c6,random_sample,True,False,False,False,0.6799186122266518,0.6718283146850935,5.657631661285606,1.0225337348642032,1.001518996483066,0.0210147383811372,0.6828744215477583,0.6477628321466056,0.0351115894011527,0.8527040782059807,0.8246409143148358,0.0280631638911449
4c36e8e7d179b4bfa11a,random_sample,True,False,False,False,0.2162318511063207,0.7262847376855375,4.552136941401071,1.0225337348642032,0.9962465673276232,0.02628716753658,0.6828744215477583,0.6907924602360962,-0.0079180386883378,0.8527040782059807,0.8435195137818596,0.009184564424121
4c6a8ef1c87748df99f2,ensemble_top8+qwidth_top8,False,True,True,False,4.077660318926725,2.4208589451322706,15.215026402850857,1.0225337348642032,1.0704527190507398,-0.0479189841865366,0.6828744215477583,0.6436600285073288,0.0392143930404295,0.8527040782059807,0.8570563737790343,-0.0043522955730536
5ac5df671efee45d3ddf,random_sample,True,False,False,False,0.058888565968392294,0.6528891581194542,200.10868185001158,1.0225337348642032,1.039434215268077,-0.0169004804038739,0.6828744215477583,0.6929373947638418,-0.0100629732160834,0.8527040782059807,0.8661858050159594,-0.0134817268099787
60a000cb56517513c4d2,random_sample,True,False,False,False,0.30163833279433444,0.36357722547718796,4.852422322621094,1.0225337348642032,1.0294265274306944,-0.0068927925664912,0.6828744215477583,0.6867166939014216,-0.0038422723536633,0.8527040782059807,0.858071610666058,-0.0053675324600772
640353c89b3ce64ee98b,random_sample,True,False,False,False,0.11145179954987545,0.4118286587102986,4.698385563898343,1.0225337348642032,1.0252918555934465,-0.002758120729243,0.6828744215477583,0.6830952113885391,-0.0002207898407807,0.8527040782059807,0.8541935334909927,-0.0014894552850119
6c8de7fb3dbd4f5adabf,random_sample,True,False,False,False,0.21436308287776723,1.0585789790832425,5.772664957072782,1.0225337348642032,1.0276174978613692,-0.005083762997166,0.6828744215477583,0.6839222852637877,-0.0010478637160293,0.8527040782059807,0.8557698915625784,-0.0030658133565977
6cd5860914563da59932,random_sample,True,False,False,False,0.19375479873279938,0.38434230655579876,4.133051022525708,1.0225337348642032,1.01454417642108,0.0079895584431231,0.6828744215477583,0.6771895350536699,0.0056848864940884,0.8527040782059807,0.845866855737375,0.0068372224686057
6cec450baf7517436df6,random_sample,True,False,False,False,0.13195522942070428,0.5393439669709013,4.904583503584054,1.0225337348642032,1.0171996089948,0.005334125869403,0.6828744215477583,0.680132513989708,0.0027419075580503,0.8527040782059807,0.8486660614922541,0.0040380167137266
6d6c0510303dec89b2fe,random_sample,True,False,False,False,0.037268892119270244,0.3138052723944242,3.1376108660064777,1.0225337348642032,1.018273203767743,0.0042605310964598,0.6828744215477583,0.6760347141142256,0.0068397074335327,0.8527040782059807,0.8471539589409844,0.0055501192649962
6ee3c70647b37dcd5417,random_sample,True,False,False,False,0.029891076643651007,0.3290582720991383,1.7132021274002425,1.0225337348642032,1.0296034871980082,-0.007069752333805,0.6828744215477583,0.6802425762482154,0.0026318452995429,0.8527040782059807,0.8549230317231118,-0.002218953517131
78b04c44dfa852f4e621,coverage_top8,False,False,False,True,2.2095724046243133,1.6944728548207761,200.3794504327138,1.0225337348642032,1.1785735714368415,-0.1560398365726383,0.6828744215477583,0.770115702899236,-0.0872412813514776,0.8527040782059807,0.9743446371680388,-0.121640558962058
7a0a82051f50d5b0c89c,qwidth_top8,False,False,True,False,0.4949950930566377,2.109044944666659,11.402139612343415,1.0225337348642032,1.0497514261658347,-0.0272176913016315,0.6828744215477583,0.6994181003239915,-0.0165436787762331,0.8527040782059807,0.8745847632449131,-0.0218806850389323
7ba2cf5e6ca289d9810f,qwidth_top8+coverage_top8,False,False,True,True,0.6464498594282294,3.641323359468116,25.230249210281855,1.0225337348642032,1.4705398529944889,-0.4480061181302857,0.6828744215477583,0.8470164021524633,-0.1641419806047049,0.8527040782059807,1.158778127573476,-0.3060740493674954
7dea14d96460814919d3,random_sample,True,False,False,False,0.12450590388946522,0.6793769421064484,4.528341060326554,1.0225337348642032,1.0044011456257682,0.0181325892384349,0.6828744215477583,0.6713911856031832,0.0114832359445751,0.8527040782059807,0.8378961656144757,0.014807912591505
7e451fd74af5bfa51ac9,ensemble_top8,False,True,False,False,3.5021082933699588,0.9964992435147249,13.0342329778098,1.0225337348642032,1.0691500538139236,-0.0466163189497204,0.6828744215477583,0.7170112264540146,-0.0341368049062562,0.8527040782059807,0.893080640133969,-0.0403765619279883
8063e3de9de70b75def1,random_sample,True,False,False,False,0.16514432301393087,0.4824208434311621,5.399789305802818,1.0225337348642032,1.0320776602744672,-0.009543925410264,0.6828744215477583,0.6905025805481438,-0.0076281590003854,0.8527040782059807,0.8612901204113055,-0.0085860422053247
826e9f40c328ce2478ec,random_sample,True,False,False,False,0.8819153611908739,1.6414202767319186,14.601453750663973,1.0225337348642032,0.9663155319992756,0.0562182028649276,0.6828744215477583,0.6657288737066918,0.0171455478410665,0.8527040782059807,0.8160222028529837,0.036681875352997
82fa7e7b3bd183853280,qwidth_top8,False,False,True,False,0.5138713531792469,2.8377308163689032,11.864487474493162,1.0225337348642032,1.3684220093338242,-0.345888274469621,0.6828744215477583,0.7997199886212487,-0.1168455670734903,0.8527040782059807,1.0840709989775363,-0.2313669207715556
88f58ab7b7cf02f8f134,random_sample,True,False,False,False,0.7733564231392029,0.942164734209469,9.055806964980524,1.0225337348642032,1.0575668629186696,-0.0350331280544664,0.6828744215477583,0.7068055960194439,-0.0239311744716855,0.8527040782059807,0.8821862294690568,-0.029482151263076
8cc7c76a92a4474d7c6a,random_sample,True,False,False,False,0.03930310188374644,0.6292763605703239,7.049680203799953,1.0225337348642032,1.0095324745594487,0.0130012603047544,0.6828744215477583,0.6552636955429064,0.0276107260048519,0.8527040782059807,0.8323980850511776,0.020305993154803
8cd132f293d2823adc8d,random_sample,True,False,False,False,0.3520376810688868,0.6459075579213496,6.254080064880113,1.0225337348642032,1.031089363347577,-0.0085556284833738,0.6828744215477583,0.6801443516996337,0.0027300698481246,0.8527040782059807,0.8556168575236054,-0.0029127793176246
937105af8867732c56ec,coverage_top8,False,False,False,True,0.10133082884772651,0.36902083124099183,300.0263370689193,1.0225337348642032,1.0019101728108326,0.0206235620533705,0.6828744215477583,0.6620737793923459,0.0208006421554124,0.8527040782059807,0.8319919761015893,0.0207121021043914
9563dde5c28fb62e4f7e,ensemble_top8,False,True,False,False,5.467617221162868,1.6961319981778593,12.347668014517305,1.0225337348642032,1.039788859497013,-0.0172551246328098,0.6828744215477583,0.7354228725710795,-0.0525484510233211,0.8527040782059807,0.8876058660340462,-0.0349017878280655
9991421da8e18008fc91,random_sample,True,False,False,False,0.10777032760738142,1.1474260372167824,7.477165836409493,1.0225337348642032,0.984425794541678,0.038107940322525,0.6828744215477583,0.6784593334067776,0.0044150881409807,0.8527040782059807,0.8314425639742278,0.0212615142317529
99dd4a9a47de5c84b7c0,ensemble_top8,False,True,False,False,4.4675102588800195,1.4099157993386577,13.255938203163275,1.0225337348642032,1.0661099589258138,-0.0435762240616106,0.6828744215477583,0.6896671909068672,-0.0067927693591088,0.8527040782059807,0.8778885749163405,-0.0251844967103598
a2eefb55da4d47a4347b,random_sample,True,False,False,False,0.08714694443320645,0.41244989273794785,5.40749670364055,1.0225337348642032,1.029248272621968,-0.0067145377577648,0.6828744215477583,0.6988937895770021,-0.0160193680292437,0.8527040782059807,0.864071031099485,-0.0113669528935043
a5c6210123f05414ffc0,random_sample,True,False,False,False,0.065593188934091,0.5350511983812604,6.953561705881805,1.0225337348642032,1.0167249049820828,0.0058088298821203,0.6828744215477583,0.6786665808148523,0.004207840732906,0.8527040782059807,0.8476957428984675,0.0050083353075132
b36d7c12e6d3072467ee,random_sample,True,False,False,False,0.11259526437022246,0.8351474956019143,6.534420461753942,1.0225337348642032,0.9847738664485788,0.0377598684156242,0.6828744215477583,0.6831846779345023,-0.0003102563867439,0.8527040782059807,0.8339792721915407,0.01872480601444
b8018c4bdaadd42a057a,random_sample,True,False,False,False,0.3323795457822899,0.916200518050537,5.919838145460404,1.0225337348642032,1.0145478496898914,0.0079858851743117,0.6828744215477583,0.6777537013288598,0.0051207202188985,0.8527040782059807,0.8461507755093756,0.0065533026966051
b82c7c8060589ec1974b,random_sample,True,False,False,False,0.18889904813243025,0.31033856064759807,100.24110081484189,1.0225337348642032,1.0404448643122306,-0.0179111294480274,0.6828744215477583,0.68617958171667,-0.0033051601689116,0.8527040782059807,0.8633122230144503,-0.0106081448084696
bc582f1f4f4225f6d249,random_sample,True,False,False,False,0.10947540216412062,0.7172051913795718,7.027247860273284,1.0225337348642032,1.017819886791011,0.004713848073192,0.6828744215477583,0.6655933698464571,0.0172810517013012,0.8527040782059807,0.8417066283187341,0.0109974498872466
c2bd8e8f13a96726e7fc,random_sample,True,False,False,False,1.049688985465366,1.6250153522201782,10.093045252585162,1.0225337348642032,0.9517563064882794,0.0707774283759238,0.6828744215477583,0.6499161073082588,0.0329583142394995,0.8527040782059807,0.8008362068982691,0.0518678713077116
c35ed383b2db14b3bc06,random_sample,True,False,False,False,0.08149087872277368,0.8002589974450899,2.5814908545895046,1.0225337348642032,1.0266463214397143,-0.0041125865755111,0.6828744215477583,0.688315203297929,-0.0054407817501705,0.8527040782059807,0.8574807623688216,-0.0047766841628409
c72867f0f2e38c70aa8c,random_sample,True,False,False,False,0.11259526437022246,0.8351474956019143,6.534420461753942,1.0225337348642032,0.9852604828323288,0.0372732520318743,0.6828744215477583,0.6899713505585748,-0.0070969290108164,0.8527040782059807,0.8376159166954518,0.0150881615105289
c7bc53c45a1962a88ec3,random_sample,True,False,False,False,0.18896770145550418,0.3886056071151095,4.979530693578292,1.0225337348642032,1.022228124587662,0.000305610276541,0.6828744215477583,0.6848795056081666,-0.0020050840604082,0.8527040782059807,0.8535538150979143,-0.0008497368919335
c883df6ea04f89f45f03,random_sample,True,False,False,False,0.054688792465304725,0.6220543043191727,6.514688210901595,1.0225337348642032,0.9993426142201776,0.0231911206440255,0.6828744215477583,0.6584638483183053,0.024410573229453,0.8527040782059807,0.8289032312692415,0.0238008469367392
ce61c0bd799e65402b75,coverage_top8,False,False,False,True,0.2706641985473014,0.909722094082728,100.326232179638,1.0225337348642032,1.0184359093358204,0.0040978255283827,0.6828744215477583,0.6741778646535019,0.0086965568942564,0.8527040782059807,0.8463068869946612,0.0063971912113195
d26cffd9ef4da9800470,random_sample,True,False,False,False,0.0641113575535989,0.4963679841766781,6.444140126330748,1.0225337348642032,1.0162789186008998,0.0062548162633033,0.6828744215477583,0.6768979742668464,0.0059764472809119,0.8527040782059807,0.8465884464338731,0.0061156317721076
d31d42caff135d7154c4,random_sample+qwidth_top8,True,False,True,False,0.19532340704872644,2.7237074280751976,22.25925571472263,1.0225337348642032,1.0642936190754764,-0.0417598842112731,0.6828744215477583,0.6394346472443037,0.0434397743034546,0.8527040782059807,0.85186413315989,0.0008399450460907
d67e364fd6830aa2bf6f,random_sample,True,False,False,False,0.16044275500535007,0.3492649664421609,4.037863904793636,1.0225337348642032,1.0005237634459734,0.0220099714182298,0.6828744215477583,0.6595410712960849,0.0233333502516734,0.8527040782059807,0.8300324173710292,0.0226716608349515
dc9f747c03c55d77bf72,coverage_top8,False,False,False,True,0.2815612815318935,0.3930902708338482,200.60920023887874,1.0225337348642032,1.0634075478980018,-0.0408738130337986,0.6828744215477583,0.7032805606866759,-0.0204061391389175,0.8527040782059807,0.8833440542923389,-0.0306399760863581
ec581cec37da9563e756,random_sample,True,False,False,False,0.17692896325243193,1.024097470475296,7.612796041218051,1.0225337348642032,0.9867297607545276,0.0358039741096755,0.6828744215477583,0.6795615138342653,0.003312907713493,0.8527040782059807,0.8331456372943965,0.0195584409115842
f248b9b89d62a22b03c3,random_sample,True,False,False,False,0.18954928922715378,1.0482866879992405,10.006040789400839,1.0225337348642032,1.0053870422935252,0.017146692570678,0.6828744215477583,0.6783276816375338,0.0045467399102245,0.8527040782059807,0.8418573619655294,0.0108467162404513
f95928e2618ed15e654f,ensemble_top8+qwidth_top8,False,True,True,False,6.685727428585002,2.2049859833771097,23.749156032443906,1.0225337348642032,0.9681671820170422,0.0543665528471609,0.6828744215477583,0.5947823924568495,0.0880920290909088,0.8527040782059807,0.7814747872369459,0.0712292909690348
fb80794857ddc46e142c,random_sample,True,False,False,False,0.16404137697433713,0.3614883570089723,200.04506044259657,1.0225337348642032,1.0258082946024163,-0.0032745597382131,0.6828744215477583,0.6839629905729006,-0.0010885690251422,0.8527040782059807,0.8548856425876584,-0.0021815643816777
