phase,candidate_id,member_seed,init_source_sha256,expected_source_sha256,source_reset_pass,checkpoint_sha256
candidate,d26cffd9ef4da9800470,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,a3182f4aea77c5a07da604e0c3ba057667268851625772658bd87d67c54b2b29
candidate,d26cffd9ef4da9800470,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,98b3e6ea8dc4141a4d587be246e0da1b280134c481a65b619f9868e3241d909d
candidate,d26cffd9ef4da9800470,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,92bd5f249c6245a297207b40b8bb2d1407752f227b3a4bc523e656eaf811a7cf
candidate,d31d42caff135d7154c4,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,58fe24df2e4fcde94292679ad6f36bea46a70ad428f84ad8744a64882bffd662
candidate,d31d42caff135d7154c4,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,413a70f0f89efcce33c0702f3ce6bb150ee9106390c5c0e7829f3e91d3cfb038
candidate,d31d42caff135d7154c4,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,657b3b81a4053e48f54a854e64d8fd1a61cbf4d07eb418e55ac04e7965c401f0
candidate,d67e364fd6830aa2bf6f,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,fb3789bdf2b05710fe8ca3eeacac7219a2d22ce1c4b02fc1c8d254e2d9b7af54
candidate,d67e364fd6830aa2bf6f,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,464dd42ed15f8a89d07a9e6e063e922da8bb357830ad44c2704277325e24ff02
candidate,d67e364fd6830aa2bf6f,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,276b31c5445b58442583265fdd5e5405bde1dad4f7152025d40d4e354e87b6bf
candidate,dc9f747c03c55d77bf72,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,b7ab07ac9ec0ca78d2946d00e1ff2e9559d33350327e6adbcb6da937002a86d8
candidate,dc9f747c03c55d77bf72,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,4d86e16f2a4e6c26da449bb094ed085c7295754125934013881f082b2067be4d
candidate,dc9f747c03c55d77bf72,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,1ae89ced385223485b7441a41000e6c0f572ac60b926a04dc83723a951962fa9
candidate,ec581cec37da9563e756,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,4cb91ef941a0d7fb2dd0370635d066b84b56cd2082ef6940e96c990ee779f3b6
candidate,ec581cec37da9563e756,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,9fbbcbafaa41c993aa7723f0ddfa12b82cc5a7dda72830543652587d0ce442da
candidate,ec581cec37da9563e756,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,54f6562194d7a2ade8e1f6f8c801ae3f42eb3de3f8f56d66d2f9d484eca6a132
candidate,f248b9b89d62a22b03c3,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,5032e8ab89d65b6f8cb2322744b4aa12348b1299c5afc80a79b2d00b99bce824
candidate,f248b9b89d62a22b03c3,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,ef02e26e19dad7a3d7deda45097b1f3ae3fb7cc96b417f6fb407bf91de8a700a
candidate,f248b9b89d62a22b03c3,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,370ae3fe459162f959d2c128f76291a8cc8dd06d664943e1f48dfcde1b5d8fa1
candidate,f95928e2618ed15e654f,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,ba3160217b570cf99ba23e840509041984c4ead51ce4eb337b245c41d27627b5
candidate,f95928e2618ed15e654f,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,f0093eec7cc7137716aeeb2151c76e11bd49d85c9c9911da1dd383ceb7e0f842
candidate,f95928e2618ed15e654f,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,750194c899344c92651d03acabe63b7e1c69d2611930d43bbeeb6369bab8fb33
candidate,fb80794857ddc46e142c,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,1e82af7e880b4e77bfa39a8ed3bbf7c5adcc00ecabed57598220be8360f8e8cb
candidate,fb80794857ddc46e142c,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,a1eaeb095e12f3db5dbb616b570e5e1735e52f9c053bba45c30119ddbf27c50a
candidate,fb80794857ddc46e142c,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,0cf9fc96ce0a6d6e215d9bdea05163f8ff0de4fa25fecdc2cd93f397ceeab6a1
