column,protocol,seed,budget,actual_budget,method,before_V1_r2,before_V1_rmse,before_V1_mae,before_V2_r2,before_V2_rmse,before_V2_mae,before_combined_normalized_rmse,before_all_outputs_finite,before_normalized_rmse,after_V1_r2,after_V1_rmse,after_V1_mae,after_V2_r2,after_V2_rmse,after_V2_mae,after_combined_normalized_rmse,after_all_outputs_finite,after_normalized_rmse,delta_V1_r2,delta_V1_rmse,delta_V1_mae,delta_V2_r2,delta_V2_rmse,delta_V2_mae,delta_normalized_rmse,delta_combined_normalized_rmse,source_combined_nrmse_drift,backbone_l2_drift,condition_branch_l2_drift,target_head_l2_drift,source_head_l2_drift
8g,row,1425370602,30,30,standard_shallow_finetune,0.8656350283670873,2.4895492698065604,1.3811172226762818,0.9354645949502125,3.805423982193944,2.1920369963141026,0.27915258257978975,True,0.2763267105400644,-1.0327293619615916,9.68316814927302,7.380654169631411,0.07246480105234954,14.426774067615673,10.907987689102566,1.0759751176809644,True,1.063131926645401,-1.8983643903286789,7.19361887946646,5.999536946955129,-0.862999793897863,10.621350085421728,8.715950692788462,0.7868052161053365,0.7968225351011746,0.7968225351011746,0.4530100437004673,0.10994902679221027,0.06869997866099699,0.0
8g,row,1425370602,30,30,standard_full_finetune,0.8656350283670873,2.4895492698065604,1.3811172226762818,0.9354645949502125,3.805423982193944,2.1920369963141026,0.27915258257978975,True,0.2763267105400644,0.09119094722319898,6.4746159904632,4.777886942548077,0.4731870209015504,10.872571285823616,7.872472789262821,0.752513821435851,True,0.7489945317490954,-0.7744440811438883,3.98506672065664,3.396769719871796,-0.4622775740486621,7.067147303629672,5.6804357929487175,0.47266782120903095,0.47336123885606124,0.47336123885606124,0.6147643889365489,0.0509645184843553,0.02290739901515823,0.0
8g,row,1425370602,30,30,source_anchored_shallow,0.8656350283670873,2.4895492698065604,1.3811172226762818,0.9354645949502125,3.805423982193944,2.1920369963141026,0.27915258257978975,True,0.2763267105400644,0.8504378755281381,2.6265671361778473,1.5497545862179487,0.9381741079638355,3.724682224207932,2.404974987580128,0.2870454086016947,True,0.2825099419014313,-0.01519715283894918,0.13701786637128688,0.16863736354166692,0.0027095130136229884,-0.08074175798601235,0.21293799126602542,0.006183231361366892,0.007892826021904942,0.007892826021904942,1.7017521035013632,0.44705076497852264,0.4684904809357414,0.0
8g,row,1425370602,30,30,source_anchored_full,0.8656350283670873,2.4895492698065604,1.3811172226762818,0.9354645949502125,3.805423982193944,2.1920369963141026,0.27915258257978975,True,0.2763267105400644,0.7544647053138244,3.3653842490113015,2.180666091426282,0.8320457536883505,6.139026737977268,4.396187627083334,0.4051122795353857,True,0.40448042984748955,-0.11117032305326291,0.8758349792047411,0.7995488687500003,-0.10341884126186196,2.333602755783324,2.2041506307692313,0.12815371930742514,0.12595969695559595,0.12595969695559595,0.2044992669826977,0.015437146255989161,0.011797501493020623,0.0
8g,row,1425370602,50,50,standard_shallow_finetune,0.8656350283670873,2.4895492698065604,1.3811172226762818,0.9354645949502125,3.805423982193944,2.1920369963141026,0.27915258257978975,True,0.2763267105400644,-1.2809153024095434,10.257281459400462,7.076739268669872,-0.07019190603162939,15.496544286396194,11.183051541826924,1.1453563796256387,True,1.1328332339339475,-2.1465503307766305,7.767732189593901,5.6956220459935905,-1.005656500981842,11.69112030420225,8.99101454551282,0.8565065233938831,0.8662037970458489,0.8662037970458489,0.5680306408622596,0.12927644263963467,0.08154090123086251,0.0
8g,row,1425370602,50,50,standard_full_finetune,0.8656350283670873,2.4895492698065604,1.3811172226762818,0.9354645949502125,3.805423982193944,2.1920369963141026,0.27915258257978975,True,0.2763267105400644,-2.2238094726642865,12.19445447794044,8.07340927411859,-0.8704156617814163,20.486751327055615,14.080193755208334,1.4175572012382698,True,1.410957441109717,-3.089444501031374,9.70490520813388,6.692292051442309,-1.8058802567316288,16.68132734486167,11.888156758894231,1.1346307305696526,1.13840461865848,1.13840461865848,0.6789895543019928,0.0668242311602328,0.03520406616582452,0.0
8g,row,1425370602,50,50,source_anchored_shallow,0.8656350283670873,2.4895492698065604,1.3811172226762818,0.9354645949502125,3.805423982193944,2.1920369963141026,0.27915258257978975,True,0.2763267105400644,0.8211631804848625,2.8721436816802814,1.7611509819791666,0.9264062875134106,4.06372570990835,2.707176846554487,0.31365247278935815,True,0.308637570139269,-0.0444718478822248,0.382594411873721,0.38003375930288485,-0.009058307436801916,0.2583017277144055,0.5151398502403843,0.0323108595992046,0.034499890209568396,0.034499890209568396,1.480320301151653,0.34247574533989417,0.3643382682295223,0.0
8g,row,1425370602,50,50,source_anchored_full,0.8656350283670873,2.4895492698065604,1.3811172226762818,0.9354645949502125,3.805423982193944,2.1920369963141026,0.27915258257978975,True,0.2763267105400644,0.666196605294175,3.923946412572932,2.948133997355769,0.7825274722217044,6.985640501019772,5.0857492684294865,0.4673328946794489,True,0.46625449549331976,-0.19943842307291226,1.4343971427663718,1.5670167746794872,-0.15293712272850812,3.1802165188258282,2.893712272115384,0.18992778495325535,0.18818031209965913,0.18818031209965913,5.950367421182136,0.19545744090350414,0.2240287432443621,0.0
8g,row,1425370602,70,70,standard_shallow_finetune,0.8656350283670873,2.4895492698065604,1.3811172226762818,0.9354645949502125,3.805423982193944,2.1920369963141026,0.27915258257978975,True,0.2763267105400644,-0.8251352583712521,9.17540453042494,5.385347821955127,-0.3454197718432235,17.37532487442576,11.0058780650641,1.1233946305076978,True,1.1226157284083609,-1.6907702867383394,6.685855260618379,4.004230599278846,-1.280884366793436,13.569900892231818,8.813841068749998,0.8462890178682965,0.844242047927908,0.844242047927908,1.3303194262430629,0.38587330330692765,0.20577420051233525,0.0
8g,row,1425370602,70,70,standard_full_finetune,0.8656350283670873,2.4895492698065604,1.3811172226762818,0.9354645949502125,3.805423982193944,2.1920369963141026,0.27915258257978975,True,0.2763267105400644,-0.9178426734646477,9.405549690043001,6.484550003926282,-0.5118881602722496,18.41890736792439,12.617283364983974,1.169921873749054,True,1.1696762292810865,-1.783477701831735,6.916000420236441,5.10343278125,-1.447352755222462,14.613483385730447,10.425246368669871,0.8933495187410221,0.8907692911692642,0.8907692911692642,1.5608204981767915,0.167802727223952,0.11074603220099927,0.0
