column,protocol,method,target,dimension,level,mean_rows,nonempty_seeds,rmse,mae,median_absolute_error
40g,row,target_head_only,V1,source_q50,top10,9.0,5,203.10755135360176,188.01940247833335,184.8397492
40g,row,target_head_only,V1,target_magnitude,high,35.0,5,124.19873120598348,101.56554089714287,79.799748
40g,row,target_head_only,V1,target_magnitude,low,35.2,5,13.395462709945335,12.459482179365079,12.650863300000001
40g,row,target_head_only,V1,target_magnitude,mid,35.8,5,26.90474414984492,25.89242723825397,25.08967615
40g,row,target_head_only,V1,target_magnitude,top10,11.0,5,197.421468133498,183.91814534545455,159.0515228
40g,row,target_head_only,V2,EA,high,17.4,5,33.76088429979262,29.793543155281384,23.7001511
40g,row,target_head_only,V2,EA,low,38.8,5,159.99345972310044,121.78887610640439,84.8049683
40g,row,target_head_only,V2,EA,mid,49.8,5,58.664440098836096,46.24128818322298,34.869120099999996
40g,row,target_head_only,V2,source_q50,high,31.4,5,182.71798080244815,150.31190262355688,119.47001589999999
40g,row,target_head_only,V2,source_q50,low,40.2,5,31.688793824978035,29.9138439035014,27.5042376
40g,row,target_head_only,V2,source_q50,mid,34.4,5,53.61714292925673,46.77794375561435,42.6638509
40g,row,target_head_only,V2,source_q50,top10,10.4,5,276.61924001938587,255.51030994507937,235.8672673
40g,row,target_head_only,V2,target_magnitude,high,35.0,5,176.69794698522122,147.1575246,118.34900640000001
40g,row,target_head_only,V2,target_magnitude,low,35.0,5,24.660130291875497,24.046919137142858,24.5078504
40g,row,target_head_only,V2,target_magnitude,mid,36.0,5,44.1885800395774,43.07030837222222,42.6818885
40g,row,target_head_only,V2,target_magnitude,top10,11.0,5,278.79997541457186,261.82231352727274,237.5398706
8g,compound,conditional_EA,V1,EA,high,18.4,5,2.6204179925012343,1.8618029916638925,1.2565394516127264
8g,compound,conditional_EA,V1,EA,low,43.4,5,7.8448837736663295,4.626702912587545,2.1727997601009017
8g,compound,conditional_EA,V1,EA,mid,53.4,5,4.779293585107924,2.4279740779078423,1.2189625737742444
8g,compound,conditional_EA,V1,source_q50,high,43.4,5,9.40993474800169,6.168990213213536,4.185093634198699
8g,compound,conditional_EA,V1,source_q50,low,37.8,5,1.5840084685398168,1.0659681388087163,0.7613586700891791
8g,compound,conditional_EA,V1,source_q50,mid,34.0,5,3.266489494869996,1.9101317875579167,1.4373685980932593
8g,compound,conditional_EA,V1,source_q50,top10,15.8,5,13.467805460830055,9.770291904351133,6.966636643273985
8g,compound,conditional_EA,V1,target_magnitude,high,38.2,5,9.985532389075743,6.250845837174013,3.4081102366385023
8g,compound,conditional_EA,V1,target_magnitude,low,38.4,5,2.6046160925445045,1.6088723625817476,0.9625032997590981
8g,compound,conditional_EA,V1,target_magnitude,mid,38.6,5,2.230523610960753,1.6667688922880852,1.3138072506411145
8g,compound,conditional_EA,V1,target_magnitude,top10,12.0,5,16.453634335195254,12.606432710545148,9.172040773587941
8g,compound,conditional_EA,V2,EA,high,18.4,5,4.384080090338772,3.0947975182357608,2.233982065940901
8g,compound,conditional_EA,V2,EA,low,43.4,5,11.253034906218277,6.465226384597017,4.055472429491728
8g,compound,conditional_EA,V2,EA,mid,53.4,5,6.952601107272761,3.925390050608102,2.1987512545497516
8g,compound,conditional_EA,V2,source_q50,high,39.2,5,13.638267555879462,8.748827452938194,5.862522575458147
8g,compound,conditional_EA,V2,source_q50,low,37.6,5,2.6113393016291297,1.9979283354892607,1.6666541073217407
8g,compound,conditional_EA,V2,source_q50,mid,38.4,5,5.146220182301168,3.479126469480209,2.6814972137275594
8g,compound,conditional_EA,V2,source_q50,top10,12.4,5,19.620430983125903,14.26653525687944,10.192926942684139
8g,compound,conditional_EA,V2,target_magnitude,high,38.2,5,13.884774907661313,8.725214995433124,5.431081000479212
8g,compound,conditional_EA,V2,target_magnitude,low,38.2,5,3.214071777319087,2.293725638784599,1.7154369307212025
8g,compound,conditional_EA,V2,target_magnitude,mid,38.8,5,4.5350485260271025,3.264180378417952,2.4674834975173177
8g,compound,conditional_EA,V2,target_magnitude,top10,12.0,5,22.325298082561723,16.235373232373988,9.873530010018683
8g,compound,conditional_policy,V1,EA,high,18.4,5,3.3548829153747155,2.501360557614089,1.8709172447991782
8g,compound,conditional_policy,V1,EA,low,43.4,5,7.902765305665197,4.703016280558016,2.29177478217653
8g,compound,conditional_policy,V1,EA,mid,53.4,5,4.697508290659037,2.607719438089416,1.495302303256736
8g,compound,conditional_policy,V1,source_q50,high,43.4,5,9.442709560726268,6.327267523014245,4.4310415747263034
8g,compound,conditional_policy,V1,source_q50,low,37.8,5,1.7258149883122997,1.2569432719487756,1.0595396941323512
8g,compound,conditional_policy,V1,source_q50,mid,34.0,5,3.5622077185641077,2.313468173009035,1.777532590403995
8g,compound,conditional_policy,V1,source_q50,top10,15.8,5,13.43066835679171,9.832537272566565,6.7950072573176525
8g,compound,conditional_policy,V1,target_magnitude,high,38.2,5,9.869099066161422,6.271475995303128,3.514021912979156
8g,compound,conditional_policy,V1,target_magnitude,low,38.4,5,3.2522108151258706,2.2054778968001125,1.5413198907907906
8g,compound,conditional_policy,V1,target_magnitude,mid,38.6,5,2.269184945731415,1.6982305406228342,1.4100218004849965
8g,compound,conditional_policy,V1,target_magnitude,top10,12.0,5,16.21508142596666,12.47852154578646,9.035169623737872
8g,compound,conditional_policy,V2,EA,high,18.4,5,4.459583225364889,3.020131065467314,2.085317573985609
8g,compound,conditional_policy,V2,EA,low,43.4,5,10.940302103600045,5.979313869083629,3.1933732714548446
8g,compound,conditional_policy,V2,EA,mid,53.4,5,7.348849296597523,3.897829908270947,2.183859917027573
8g,compound,conditional_policy,V2,source_q50,high,39.2,5,13.886825329641209,8.284108431475579,5.167906764901675
8g,compound,conditional_policy,V2,source_q50,low,37.6,5,2.664008319930395,1.9520963102799354,1.466662963298563
8g,compound,conditional_policy,V2,source_q50,mid,38.4,5,5.1491808278269495,3.4050869160978694,2.422422642169768
8g,compound,conditional_policy,V2,source_q50,top10,12.4,5,19.858657169606015,13.775365556854462,8.814363646320189
8g,compound,conditional_policy,V2,target_magnitude,high,38.2,5,14.326493230931913,8.597143840346124,5.30212229966825
8g,compound,conditional_policy,V2,target_magnitude,low,38.2,5,2.897433734025208,2.0389661351322097,1.5492649303076382
8g,compound,conditional_policy,V2,target_magnitude,mid,38.8,5,4.16378111861253,3.042814607940984,2.2822133269830984
8g,compound,conditional_policy,V2,target_magnitude,top10,12.0,5,23.306585168135463,16.246921106232,10.031206439590019
8g,compound,local_identity_shrinkage,V1,EA,high,18.4,5,3.594594192437755,2.6785200968953338,1.917557428969848
8g,compound,local_identity_shrinkage,V1,EA,low,43.4,5,7.396914969814925,4.3338035704704065,2.041390828912845
8g,compound,local_identity_shrinkage,V1,EA,mid,53.4,5,4.82761121208455,2.5686940580555957,1.4360688149424146
8g,compound,local_identity_shrinkage,V1,source_q50,high,43.4,5,9.09495770867455,6.0318779405593075,4.026612073736257
8g,compound,local_identity_shrinkage,V1,source_q50,low,37.8,5,1.7466573606145377,1.2417732119933387,0.9961338249471717
8g,compound,local_identity_shrinkage,V1,source_q50,mid,34.0,5,3.592625484970238,2.2090850651526255,1.6618165216198928
8g,compound,local_identity_shrinkage,V1,source_q50,top10,15.8,5,12.791822634429364,9.24863621428867,6.688563044279361
8g,compound,local_identity_shrinkage,V1,target_magnitude,high,38.2,5,9.600171112284407,6.008583501473152,3.234236451483459
8g,compound,local_identity_shrinkage,V1,target_magnitude,low,38.4,5,3.237667773333105,2.1861767655376196,1.4763566957912237
8g,compound,local_identity_shrinkage,V1,target_magnitude,mid,38.6,5,2.125413209241814,1.595009440210647,1.303690392996765
8g,compound,local_identity_shrinkage,V1,target_magnitude,top10,12.0,5,15.798441003621772,12.141028639083778,8.605302715019864
8g,compound,local_identity_shrinkage,V2,EA,high,18.4,5,4.376420258527186,2.9732888176497028,1.8713382571530375
8g,compound,local_identity_shrinkage,V2,EA,low,43.4,5,11.207122762378813,6.54297265490824,4.110398855679368
8g,compound,local_identity_shrinkage,V2,EA,mid,53.4,5,6.924651583538461,3.8948575722867274,2.1297018628513356
8g,compound,local_identity_shrinkage,V2,source_q50,high,39.2,5,13.526443372731137,8.748738392229141,5.867282484676371
8g,compound,local_identity_shrinkage,V2,source_q50,low,37.6,5,2.6332495737350134,1.9375141581684978,1.502508564387572
8g,compound,local_identity_shrinkage,V2,source_q50,mid,38.4,5,5.185681575852586,3.4839511610647476,2.6654670654669537
8g,compound,local_identity_shrinkage,V2,source_q50,top10,12.4,5,19.570903491227476,14.301038762933809,10.443969743325313
8g,compound,local_identity_shrinkage,V2,target_magnitude,high,38.2,5,13.840981291879956,8.819101804040677,5.6462140076349865
8g,compound,local_identity_shrinkage,V2,target_magnitude,low,38.2,5,3.1024510724320646,2.1474979595873407,1.6757660096783518
8g,compound,local_identity_shrinkage,V2,target_magnitude,mid,38.8,5,4.502795599029381,3.2951960937354996,2.528369568988441
8g,compound,local_identity_shrinkage,V2,target_magnitude,top10,12.0,5,22.181690409997934,16.23327552430258,9.787624896547154
8g,compound,scale_only,V1,EA,high,18.4,5,4.043193960546041,3.10736464877652,2.3892158135115706
8g,compound,scale_only,V1,EA,low,43.4,5,8.33650638780257,4.9805069322634825,2.358292238626545
8g,compound,scale_only,V1,EA,mid,53.4,5,4.944699082571363,3.033508040770859,1.9831873776168494
8g,compound,scale_only,V1,source_q50,high,43.4,5,9.923005341503739,6.77300205890175,4.891819586797989
8g,compound,scale_only,V1,source_q50,low,37.8,5,2.005236734590614,1.5470355672041707,1.3845604096531765
8g,compound,scale_only,V1,source_q50,mid,34.0,5,4.002145916233036,2.756096403401716,2.2625014980089193
8g,compound,scale_only,V1,source_q50,top10,15.8,5,14.080025598093163,10.411808696242463,7.289945267708902
8g,compound,scale_only,V1,target_magnitude,high,38.2,5,10.321515527799082,6.659707579260288,4.029844698236675
8g,compound,scale_only,V1,target_magnitude,low,38.4,5,3.7075669570271814,2.680513972099174,1.983982490895333
8g,compound,scale_only,V1,target_magnitude,mid,38.6,5,2.581370946934169,2.029883081534384,1.7651623248134343
8g,compound,scale_only,V1,target_magnitude,top10,12.0,5,16.803284491161186,12.887685374017636,9.262402756766921
8g,compound,scale_only,V2,EA,high,18.4,5,4.472498524255165,3.047197483739693,2.168319035656295
8g,compound,scale_only,V2,EA,low,43.4,5,10.816031457406922,5.934683051382486,3.2561247517643777
8g,compound,scale_only,V2,EA,mid,53.4,5,7.40514233849364,3.942643078214813,2.27989310599159
8g,compound,scale_only,V2,source_q50,high,39.2,5,13.791763274306419,8.225284458617626,5.184876573963575
8g,compound,scale_only,V2,source_q50,low,37.6,5,2.7233719926112334,2.004564029529561,1.5456656685760373
8g,compound,scale_only,V2,source_q50,mid,38.4,5,5.1899766633101425,3.4380051708349755,2.4837506253950847
8g,compound,scale_only,V2,source_q50,top10,12.4,5,19.70071720488797,13.638843013331215,8.562642308700855
8g,compound,scale_only,V2,target_magnitude,high,38.2,5,14.225621350102013,8.531441422829541,5.229542287926213
8g,compound,scale_only,V2,target_magnitude,low,38.2,5,2.9707798866034136,2.1259666792549328,1.643969767588651
8g,compound,scale_only,V2,target_magnitude,mid,38.8,5,4.1755782701643085,3.0463367017237553,2.302980453111242
8g,compound,scale_only,V2,target_magnitude,top10,12.0,5,23.13785840441104,16.091914959905782,9.690071394476277
8g,compound,source_anchored_full,V1,EA,high,18.4,5,3.2972011853603953,2.7772541493957115,2.396614796666667
8g,compound,source_anchored_full,V1,EA,low,43.4,5,16.439230696820402,11.186615733286725,6.740920536666667
8g,compound,source_anchored_full,V1,EA,mid,53.4,5,11.688294308914232,6.480106965166257,3.4885696066666667
8g,compound,source_anchored_full,V1,source_q50,high,43.4,5,20.737309595734438,14.879683975930721,10.170925393333333
8g,compound,source_anchored_full,V1,source_q50,low,37.8,5,3.4336510462769185,3.019077776983038,2.8333571199999996
8g,compound,source_anchored_full,V1,source_q50,mid,34.0,5,4.952180478421233,3.650492112118248,3.215906463333333
8g,compound,source_anchored_full,V1,source_q50,top10,15.8,5,31.89925649051914,26.95689596718976,21.821025983333335
8g,compound,source_anchored_full,V1,target_magnitude,high,38.2,5,22.405795542672376,17.03757810382741,11.86791785
8g,compound,source_anchored_full,V1,target_magnitude,low,38.4,5,2.612804505027547,2.3288556871372768,2.3084949299999997
8g,compound,source_anchored_full,V1,target_magnitude,mid,38.6,5,4.047052650990244,3.736125015724749,3.669573396666666
8g,compound,source_anchored_full,V1,target_magnitude,top10,12.0,5,36.51214068015774,32.46534070672105,29.047198066666663
8g,compound,source_anchored_full,V2,EA,high,18.4,5,7.243805424942112,5.970427833469786,4.853791516666667
8g,compound,source_anchored_full,V2,EA,low,43.4,5,25.449297549334602,17.134121535731275,11.565500966666665
8g,compound,source_anchored_full,V2,EA,mid,53.4,5,19.747521729674467,10.493009157320065,5.517564683333333
8g,compound,source_anchored_full,V2,source_q50,high,39.2,5,35.28581175611221,25.12107003197691,16.416662100000003
8g,compound,source_anchored_full,V2,source_q50,low,37.6,5,5.158698114033722,4.365106051277019,3.954026316666666
8g,compound,source_anchored_full,V2,source_q50,mid,38.4,5,9.106988148330023,7.4223701751199425,6.523208416666667
8g,compound,source_anchored_full,V2,source_q50,top10,12.4,5,56.5211696665143,47.7530875574074,41.32819826666666
8g,compound,source_anchored_full,V2,target_magnitude,high,38.2,5,35.894453906335244,26.41536789563353,17.6133939
8g,compound,source_anchored_full,V2,target_magnitude,low,38.2,5,4.146628415788922,3.557149439535537,3.4809634000000003
8g,compound,source_anchored_full,V2,target_magnitude,mid,38.8,5,7.587435789855149,6.98737200496339,7.321275033333333
8g,compound,source_anchored_full,V2,target_magnitude,top10,12.0,5,59.357594884968265,51.209868838616934,43.816409
8g,compound,source_anchored_shallow,V1,EA,high,18.4,5,2.8517883375440527,2.422671108206628,2.060086876666667
8g,compound,source_anchored_shallow,V1,EA,low,43.4,5,10.385902566824265,6.751965191019714,3.7105085466666656
8g,compound,source_anchored_shallow,V1,EA,mid,53.4,5,8.133738794650927,4.3565254486658995,2.66567288
8g,compound,source_anchored_shallow,V1,source_q50,high,43.4,5,13.876346348827997,9.051129072425768,5.266912233333334
8g,compound,source_anchored_shallow,V1,source_q50,low,37.8,5,3.073351352762999,2.7082193629960187,2.6106839666666666
8g,compound,source_anchored_shallow,V1,source_q50,mid,34.0,5,4.09351101820335,2.6509953812358935,2.01248936
8g,compound,source_anchored_shallow,V1,source_q50,top10,15.8,5,21.172975594922995,16.4014793218254,12.046174333333333
8g,compound,source_anchored_shallow,V1,target_magnitude,high,38.2,5,14.903738207934499,10.163839206416252,5.919255266666665
8g,compound,source_anchored_shallow,V1,target_magnitude,low,38.4,5,2.6682257432632035,2.2620054156863096,2.1335430100000004
8g,compound,source_anchored_shallow,V1,target_magnitude,mid,38.6,5,2.9306931599315518,2.4956556080111114,2.3679298033333334
8g,compound,source_anchored_shallow,V1,target_magnitude,top10,12.0,5,24.81350864863299,20.58597915893551,17.64309563333333
8g,compound,source_anchored_shallow,V2,EA,high,18.4,5,6.201302996490762,5.082670644522418,4.118690199999999
8g,compound,source_anchored_shallow,V2,EA,low,43.4,5,16.477832432471494,10.960516571161886,7.089311066666665
8g,compound,source_anchored_shallow,V2,EA,mid,53.4,5,14.338177774185088,7.620354852198441,4.557028566666667
8g,compound,source_anchored_shallow,V2,source_q50,high,39.2,5,24.141608938663914,15.5097939879798,9.528992033333335
8g,compound,source_anchored_shallow,V2,source_q50,low,37.6,5,4.866519417793169,4.143350090824139,3.436650900000001
8g,compound,source_anchored_shallow,V2,source_q50,mid,38.4,5,7.510876096260825,5.746971182156582,4.47366685
8g,compound,source_anchored_shallow,V2,source_q50,top10,12.4,5,38.90088625277967,30.37426175648148,25.293218599999996
8g,compound,source_anchored_shallow,V2,target_magnitude,high,38.2,5,24.903819432098594,16.952959601663668,10.884661633333334
8g,compound,source_anchored_shallow,V2,target_magnitude,low,38.2,5,3.66018199613942,3.2424532301648674,2.97394475
8g,compound,source_anchored_shallow,V2,target_magnitude,mid,38.8,5,5.93679415560725,5.32441860481797,5.4665534
8g,compound,source_anchored_shallow,V2,target_magnitude,top10,12.0,5,41.36773531548791,32.99564182696193,27.82010736666667
8g,compound,standard_full_finetune,V1,EA,high,18.4,5,3.57870814965367,2.8293573907017544,2.2846834733333337
8g,compound,standard_full_finetune,V1,EA,low,43.4,5,13.821563604618309,8.852720629031257,5.002939206666666
8g,compound,standard_full_finetune,V1,EA,mid,53.4,5,10.528376583729408,5.696752675896977,2.9964614266666665
8g,compound,standard_full_finetune,V1,source_q50,high,43.4,5,17.593430904360513,11.68915482217442,7.634167536666669
8g,compound,standard_full_finetune,V1,source_q50,low,37.8,5,4.1406244331705775,3.299430471980113,2.5954708033333334
8g,compound,standard_full_finetune,V1,source_q50,mid,34.0,5,5.3996530190075624,3.582934930478301,2.6083289
8g,compound,standard_full_finetune,V1,source_q50,top10,15.8,5,26.6198312079037,21.41752649897186,17.827611766666667
8g,compound,standard_full_finetune,V1,target_magnitude,high,38.2,5,18.634884899604074,12.762685373729195,8.139037966666667
8g,compound,standard_full_finetune,V1,target_magnitude,low,38.4,5,4.567389633575525,2.9345517221500224,2.219316593333333
8g,compound,standard_full_finetune,V1,target_magnitude,mid,38.6,5,4.5964033065848415,3.727232336103705,3.176946713333333
8g,compound,standard_full_finetune,V1,target_magnitude,top10,12.0,5,29.772036287060264,24.768633865345766,22.239105533333333
8g,compound,standard_full_finetune,V2,EA,high,18.4,5,6.967152148693219,5.073732184756335,3.859320923333334
8g,compound,standard_full_finetune,V2,EA,low,43.4,5,21.274415525843477,13.334707897656397,7.901935733333334
8g,compound,standard_full_finetune,V2,EA,mid,53.4,5,19.427775399973633,10.051733876600956,5.014556133333334
8g,compound,standard_full_finetune,V2,source_q50,high,39.2,5,30.21556330524721,18.697849852031023,10.563283033333333
8g,compound,standard_full_finetune,V2,source_q50,low,37.6,5,4.797023689470349,3.8995305618578535,3.3983786333333326
8g,compound,standard_full_finetune,V2,source_q50,mid,38.4,5,11.602984430491436,8.37953997763695,6.0726498499999995
8g,compound,standard_full_finetune,V2,source_q50,top10,12.4,5,46.53863163949302,36.33993471388889,28.149129366666664
8g,compound,standard_full_finetune,V2,target_magnitude,high,38.2,5,30.936000356534482,19.673242379670864,11.3381138
8g,compound,standard_full_finetune,V2,target_magnitude,low,38.2,5,5.701359179670331,4.207430937052407,3.345892816666667
8g,compound,standard_full_finetune,V2,target_magnitude,mid,38.8,5,10.095788233241764,7.760425160522091,5.969430966666667
8g,compound,standard_full_finetune,V2,target_magnitude,top10,12.0,5,50.74061370111963,39.33928843912199,28.446850866666672
8g,compound,standard_shallow_finetune,V1,EA,high,18.4,5,2.4536349246421056,1.8209878290838208,1.3495951633333332
8g,compound,standard_shallow_finetune,V1,EA,low,43.4,5,7.759710489253901,4.823302780584109,2.5145688
8g,compound,standard_shallow_finetune,V1,EA,mid,53.4,5,6.487561151504124,3.022608079125566,1.5896916033333333
8g,compound,standard_shallow_finetune,V1,source_q50,high,43.4,5,10.60006006986686,6.422984869934392,3.393678966666667
8g,compound,standard_shallow_finetune,V1,source_q50,low,37.8,5,2.097329972394069,1.6363867235638725,1.3559246000000003
8g,compound,standard_shallow_finetune,V1,source_q50,mid,34.0,5,3.666450276322437,2.1524564814030844,1.349142266666666
8g,compound,standard_shallow_finetune,V1,source_q50,top10,15.8,5,15.465902108168398,10.642492647378546,7.2583652999999995
8g,compound,standard_shallow_finetune,V1,target_magnitude,high,38.2,5,11.285426386208256,6.867187137877492,3.702221399999999
8g,compound,standard_shallow_finetune,V1,target_magnitude,low,38.4,5,2.465873357434359,1.6484619216979308,1.2764446099999998
8g,compound,standard_shallow_finetune,V1,target_magnitude,mid,38.6,5,2.709206150044186,2.0762208508360693,1.6254651499999997
8g,compound,standard_shallow_finetune,V1,target_magnitude,top10,12.0,5,18.967897105093684,14.596044033255632,11.431032133333332
8g,compound,standard_shallow_finetune,V2,EA,high,18.4,5,4.497917173391417,3.1936819991228065,2.217861
8g,compound,standard_shallow_finetune,V2,EA,low,43.4,5,10.649461358718355,6.288546268094118,3.9101539333333326
8g,compound,standard_shallow_finetune,V2,EA,mid,53.4,5,10.41213778482495,4.849139317913183,2.4099181
8g,compound,standard_shallow_finetune,V2,source_q50,high,39.2,5,16.204235463568086,8.719846038917748,5.035975833333334
8g,compound,standard_shallow_finetune,V2,source_q50,low,37.6,5,3.0789141987144446,2.337042134644749,1.667473333333333
8g,compound,standard_shallow_finetune,V2,source_q50,mid,38.4,5,6.09218610818636,4.2304797944247525,3.074492666666667
8g,compound,standard_shallow_finetune,V2,source_q50,top10,12.4,5,25.453802758379958,17.044582698148147,11.512079200000006
8g,compound,standard_shallow_finetune,V2,target_magnitude,high,38.2,5,16.933169137290708,9.607664073113659,5.869578966666667
8g,compound,standard_shallow_finetune,V2,target_magnitude,low,38.2,5,3.038148033428466,2.2357320949745088,1.670332766666667
8g,compound,standard_shallow_finetune,V2,target_magnitude,mid,38.8,5,4.523209995086946,3.625433347734256,3.2241154666666674
8g,compound,standard_shallow_finetune,V2,target_magnitude,top10,12.0,5,28.521583985884877,19.407638135508936,12.283258000000007
8g,compound,target_head_only,V1,EA,high,18.4,5,2.8822940296871162,1.9957635257894732,1.316112733333333
8g,compound,target_head_only,V1,EA,low,43.4,5,6.738820566761804,4.09574621568026,2.399356033333335
8g,compound,target_head_only,V1,EA,mid,53.4,5,5.219927665908146,2.5152824791101076,1.2415752833333327
8g,compound,target_head_only,V1,source_q50,high,43.4,5,8.801113170214377,5.354159980358814,2.9583812000000007
8g,compound,target_head_only,V1,source_q50,low,37.8,5,1.7137052995890703,1.2610381784801024,1.0399173333333334
8g,compound,target_head_only,V1,source_q50,mid,34.0,5,3.645013474079127,2.2628198686402134,1.344541666666666
8g,compound,target_head_only,V1,source_q50,top10,15.8,5,12.69117380277299,8.615493056343194,5.07776
8g,compound,target_head_only,V1,target_magnitude,high,38.2,5,9.404406333225968,5.532023710554806,2.928514966666666
8g,compound,target_head_only,V1,target_magnitude,low,38.4,5,2.902097031768394,1.837263344425251,1.0782730999999999
8g,compound,target_head_only,V1,target_magnitude,mid,38.6,5,2.393808431359884,1.7754356910295641,1.3180957266666664
8g,compound,target_head_only,V1,target_magnitude,top10,12.0,5,15.888194575683737,11.921747064141414,8.813147099999998
8g,compound,target_head_only,V2,EA,high,18.4,5,4.048586106088056,2.8794043856725144,2.105131233333333
8g,compound,target_head_only,V2,EA,low,43.4,5,10.567745487581538,5.680930287137459,3.2484176666666675
8g,compound,target_head_only,V2,EA,mid,53.4,5,9.832763651136727,4.485688565828141,2.248267866666668
8g,compound,target_head_only,V2,source_q50,high,39.2,5,15.93511571861514,8.639025114880953,4.590709466666668
8g,compound,target_head_only,V2,source_q50,low,37.6,5,2.6596339892885537,1.9083315845218156,1.3117039833333333
8g,compound,target_head_only,V2,source_q50,mid,38.4,5,5.478799563554302,3.610885502919203,2.521767033333335
8g,compound,target_head_only,V2,source_q50,top10,12.4,5,23.304075093155753,15.62410193148148,10.656951066666661
8g,compound,target_head_only,V2,target_magnitude,high,38.2,5,16.497624872763573,9.361646493552254,5.474126033333333
8g,compound,target_head_only,V2,target_magnitude,low,38.2,5,2.510371152114585,1.6931549419556906,1.2187146166666663
8g,compound,target_head_only,V2,target_magnitude,mid,38.8,5,3.799141547259744,3.0693407652785156,2.709270466666667
8g,compound,target_head_only,V2,target_magnitude,top10,12.0,5,27.76297661384499,18.969373577544676,11.465000966666665
8g,row,conditional_EA,V1,EA,high,17.4,5,3.821865880886944,2.43327250811953,1.2592945411178345
8g,row,conditional_EA,V1,EA,low,44.2,5,8.882889660239702,5.284404313684054,2.895637856612715
8g,row,conditional_EA,V1,EA,mid,53.4,5,4.337171806898214,2.2637521329334076,1.2418633701463737
8g,row,conditional_EA,V1,source_q50,high,41.2,5,9.895927482071126,6.498070524143725,3.9518237025607874
8g,row,conditional_EA,V1,source_q50,low,37.4,5,2.477813069601413,1.2477937418035907,0.7189007224322588
8g,row,conditional_EA,V1,source_q50,mid,36.4,5,3.7233855367130984,2.3320070893768827,1.7381700757042382
8g,row,conditional_EA,V1,source_q50,top10,14.8,5,14.572925570337352,10.825328117398401,8.601161019911137
8g,row,conditional_EA,V1,target_magnitude,high,38.0,5,9.781435774205812,6.653242098009703,4.40176381869213
8g,row,conditional_EA,V1,target_magnitude,low,38.0,5,4.396534090826767,2.1709168287439327,1.0773618397247855
8g,row,conditional_EA,V1,target_magnitude,mid,39.0,5,2.156517940039632,1.6240664538344742,1.2841615697982758
8g,row,conditional_EA,V1,target_magnitude,top10,12.0,5,15.15577075322532,11.77858772088317,10.102084352362388
8g,row,conditional_EA,V2,EA,high,17.4,5,6.991877723011551,4.828227255721376,3.2969677168988185
8g,row,conditional_EA,V2,EA,low,44.2,5,12.434789366003425,7.239522683993667,4.208488453811394
8g,row,conditional_EA,V2,EA,mid,53.4,5,7.013250767130247,4.492047480436806,2.7565388528807966
8g,row,conditional_EA,V2,source_q50,high,43.8,5,12.919476421102047,8.800798302092975,6.111371145565054
8g,row,conditional_EA,V2,source_q50,low,36.4,5,4.065546777553812,2.6746289717733958,1.8343086662615113
8g,row,conditional_EA,V2,source_q50,mid,34.8,5,7.480784007091762,4.6115076268796145,3.3137361068007585
8g,row,conditional_EA,V2,source_q50,top10,14.2,5,20.272555185133708,16.008773060011617,13.491769996003029
8g,row,conditional_EA,V2,target_magnitude,high,38.0,5,12.470745628887888,8.496009249417416,6.018316906835129
8g,row,conditional_EA,V2,target_magnitude,low,38.0,5,7.152709669388787,3.5048183318228086,2.2217504374102504
8g,row,conditional_EA,V2,target_magnitude,mid,39.0,5,6.531728717508868,4.674950852457532,3.3187822077539657
8g,row,conditional_EA,V2,target_magnitude,top10,12.0,5,19.33021290313277,14.243601575702451,9.816895920364848
8g,row,conditional_policy,V1,EA,high,17.4,5,4.431560328245402,2.875017307446499,1.5394760779994854
8g,row,conditional_policy,V1,EA,low,44.2,5,8.718086094572328,5.203139955329552,2.8372948562704527
8g,row,conditional_policy,V1,EA,mid,53.4,5,4.431355366666203,2.345169528893329,1.2593331126543004
8g,row,conditional_policy,V1,source_q50,high,41.2,5,9.829340711813314,6.5012665825623674,4.0012219835362135
8g,row,conditional_policy,V1,source_q50,low,37.4,5,2.5457179591428876,1.3787277483513634,0.8125587116693609
8g,row,conditional_policy,V1,source_q50,mid,36.4,5,3.902057779334631,2.455578659031844,1.764793902014866
8g,row,conditional_policy,V1,source_q50,top10,14.8,5,14.37420790542142,10.82453856380991,8.517229704281808
8g,row,conditional_policy,V1,target_magnitude,high,38.0,5,9.7034612265122,6.618876334918875,4.287533629523624
8g,row,conditional_policy,V1,target_magnitude,low,38.0,5,4.632254047075163,2.483913234206928,1.3649233404819938
8g,row,conditional_policy,V1,target_magnitude,mid,39.0,5,2.1239349522447926,1.5922317952766427,1.280055174231959
8g,row,conditional_policy,V1,target_magnitude,top10,12.0,5,15.028378962855871,11.727822033470241,9.975697464762408
8g,row,conditional_policy,V2,EA,high,17.4,5,6.921448466426734,4.798080396662153,3.2641931751932844
8g,row,conditional_policy,V2,EA,low,44.2,5,12.428943117967208,7.263328613881629,4.301828251439001
8g,row,conditional_policy,V2,EA,mid,53.4,5,7.015920587772288,4.50055441998876,2.7365808855843006
8g,row,conditional_policy,V2,source_q50,high,43.8,5,12.896629434035443,8.801992641750212,6.129677606620019
8g,row,conditional_policy,V2,source_q50,low,36.4,5,4.061539438884919,2.69309704277945,1.7967915703202884
8g,row,conditional_policy,V2,source_q50,mid,34.8,5,7.504845403994752,4.636528153282407,3.4361700714090673
8g,row,conditional_policy,V2,source_q50,top10,14.2,5,20.200686293895807,15.945954770447816,13.428494498555505
