column,protocol,seed,budget,actual_budget,method,best_epoch,epochs_run,validation_score,source_replay_draws,source_replay_unique_rows,target_train_count,target_validation_count,wall_seconds,fit_success,checkpoint_sha256,trainable_parameters,total_parameters,backbone_l2_drift,condition_branch_l2_drift,target_head_l2_drift,source_head_l2_drift,best_target_train_loss,best_source_train_loss,best_validation_loss,best_validation_score,initial_epoch,initial_target_train_loss,initial_source_train_loss,initial_validation_loss,initial_validation_score,final_epoch,final_target_train_loss,final_source_train_loss,final_validation_loss,final_validation_score,target_purchased_labels,other_target_labels_used
25g,row,1362771960,30,30,source_anchored_shallow,181,281,1.7180074732955932,6182,2820,22,8,33.99594412499573,True,01bebadad0102b03fe04c082fbb3229096512bf4a5e4a5fa7a36304c94258867,36387,459726,2.1746255103759453,0.33859552966108153,0.3695318796023956,0.0,300.8989562988281,114.88973236083984,941.832275390625,1.7180074732955932,1,1985.2296142578125,13.042511940002441,2277.862548828125,2.8379805776432234,281,159.490478515625,154.55722045898438,1016.2277221679688,1.793358803079756,30,0
25g,row,1362771960,30,30,source_anchored_full,256,356,1.890654951415283,7832,3005,22,8,60.32754545798525,True,35e47cebcc1ecbea667127896a7ada090c723857075fb7522ce7881e713e1a76,458952,459726,6.060267267613296,0.3038074014536862,0.32218435167073545,0.0,7.771221160888672,80.61341857910156,1037.69091796875,1.890654951415283,1,1858.944580078125,11.957523345947266,2255.6328125,2.8438980632220314,356,3.6338424682617188,34.63818359375,1929.7764892578125,2.571243689622089,30,0
25g,row,1362771960,50,50,standard_shallow_finetune,108,208,1.2042430115443346,0,0,42,8,23.013131874991814,True,d328d9ce680663d92e612feca0b0712b95bb8faade2b30f360fd99bc134dab70,36387,459726,1.5430848868699814,0.4078599759513907,0.29252666550725986,0.0,139.01406860351562,0.0,478.27618408203125,1.2042430115443346,1,3702.924560546875,0.0,2282.0810546875,2.8379267942264095,208,46.25343322753906,0.0,513.9901733398438,1.2807255031431526,50,0
25g,row,1362771960,50,50,standard_full_finetune,344,444,0.7046526954206968,0,0,42,8,70.90323674998945,True,4ae78cc4bf502360e8c1e04627ba87ee952b326a4c4290887d3e8601496fee54,458952,459726,7.883649865941435,0.6717182680001339,0.35459006106317276,0.0,0.8181889057159424,0.0,197.17282104492188,0.7046526954206968,1,3556.400390625,0.0,2311.15966796875,2.8438436606906095,444,0.36264950037002563,0.0,212.7991485595703,0.7322285259214742,50,0
25g,row,1362771960,50,50,source_anchored_shallow,170,270,1.5567195368494504,11340,3219,42,8,60.1146483750199,True,c13167b6c14c2b5b4d43b5363c079bb222b0a511e86d549525100c834b384a81,36387,459726,2.2861713421174437,0.30179911527751563,0.35200953112788536,0.0,882.6827392578125,308.4567565917969,808.8642578125,1.5567195368494504,1,3702.924560546875,8.611761093139648,2287.28125,2.839140388141992,270,521.6537475585938,269.7711181640625,923.8189697265625,1.6513128693610377,50,0
25g,row,1362771960,50,50,source_anchored_full,187,287,2.377910562648197,12054,3238,42,8,75.01273970800685,True,f3ca3473c3aff83bcc1a79866eda00f36c3c7505089a955d808b27b596e6e14f,458952,459726,4.756850763583253,0.37206039923576234,0.33580236654346546,0.0,14.083125114440918,42.94782638549805,1688.9019775390625,2.377910562648197,1,3556.400390625,10.00161075592041,2515.9169921875,2.959195184480075,287,11.97948932647705,50.520469665527344,1825.803466796875,2.4340705241561054,50,0
25g,row,1362771960,70,70,standard_shallow_finetune,123,223,1.007368826143841,0,0,62,8,43.64907729200786,True,ede57121ceb1b3e67e2596c5b4184177185f805d042f4d87fdc3a72a2abb6154,36387,459726,1.6212296411282572,0.44740159321986966,0.30289263952743445,0.0,167.01519775390625,0.0,356.7260437011719,1.007368826143841,1,3535.31494140625,0.0,2282.78125,2.8385957187194806,223,69.61405944824219,0.0,470.2293701171875,1.1733773795904465,70,0
25g,row,1362771960,70,70,standard_full_finetune,163,263,0.630670458929782,0,0,62,8,52.29823254200164,True,11956c69458dbc0b85cb312aa58a4a6edd805a8572d32e6b35d672104f754f62,458952,459726,4.352065192836601,0.4577377123154581,0.32477490565735906,0.0,4.807689666748047,0.0,150.22476196289062,0.630670458929782,1,3434.21923828125,0.0,2256.58154296875,2.813215744766928,263,1.8615920543670654,0.0,183.58741760253906,0.6944148523174165,70,0
25g,row,1362771960,70,70,source_anchored_shallow,500,500,1.0765542930249434,31000,3330,62,8,161.88635537499795,True,677f75869f2eafa1eb31a113788ad117ada4cad6ffc3ac44a6669e5c69a64ed1,36387,459726,4.4264277015561095,1.0323117840485703,0.7285559513830803,0.0,176.231201171875,71.60063171386719,446.603759765625,1.0765542930249434,1,3535.31494140625,12.748187065124512,2290.642578125,2.8386334430155253,500,176.231201171875,71.60063171386719,446.603759765625,1.0765542930249434,70,0
25g,row,1362771960,70,70,source_anchored_full,234,334,2.3432688480875963,20708,3328,62,8,121.04845658299746,True,cde3d149fdebd7ef004105a274e5c169e68ee02792fe1852bab80c11265a6477,458952,459726,5.734349910453474,0.3934324890049178,0.35012679777575323,0.0,7.480759620666504,33.7362060546875,1658.2197265625,2.3432688480875963,1,3434.21923828125,12.897430419921875,2515.27294921875,2.94800127773767,334,4.863085746765137,31.97711944580078,2083.940673828125,2.6353969884569373,70,0
25g,row,1362771960,100,100,standard_shallow_finetune,169,269,0.8784564465484155,0,0,92,8,73.3943922079925,True,375cd6dc1daa5ee89395adb85505cfbb2ef46f3929356aab87994b2407270a64,36387,459726,1.8107491433833387,0.5268662250225477,0.34765647255578735,0.0,151.70223999023438,0.0,266.6562194824219,0.8784564465484155,1,4328.6064453125,0.0,2280.498779296875,2.8362243918004615,269,84.47224426269531,0.0,293.6580810546875,0.9322853308294905,100,0
