column,protocol,method,reference,endpoint,relative_gain,mean_delta,median_delta,std_delta,wins,ties,seeds,no_output_regression,material,stronger_10pct
8g,row,standard_full_finetune,standard_shallow_finetune,budget100,-0.787434434322974,0.5539164911292401,0.5558856791130375,0.15308940100068152,0,0,5,False,False,False
8g,row,standard_full_finetune,source_anchored_shallow,budget100,-0.3592844678207534,0.3323441978646791,0.25771940420227324,0.19751080132292037,0,0,5,False,False,False
8g,row,standard_full_finetune,source_anchored_full,budget100,-0.06552238711066449,0.07731916321313617,0.07394333290606281,0.36199840400623245,2,0,5,False,False,False
8g,row,source_anchored_shallow,scale_only,budget100,-0.3396664378563581,0.2345338959716793,0.24807420813260894,0.16206067907260774,1,0,5,False,False,False
8g,row,source_anchored_shallow,local_identity_shrinkage,budget100,-0.28450191726357943,0.20488025175191454,0.25754118333623954,0.178732848957022,0,0,5,False,False,False
8g,row,source_anchored_shallow,conditional_EA,budget100,-0.28118021175364194,0.20301315937272185,0.25505722796819996,0.1760473874896089,0,0,5,False,False,False
8g,row,source_anchored_shallow,conditional_policy,budget100,-0.28158016114817586,0.20323847883390353,0.25754118333623954,0.17658981132522,0,0,5,False,False,False
8g,row,source_anchored_shallow,target_head_only,budget100,-0.36251227693196575,0.2461115260823326,0.25156001517682025,0.11294657807232295,0,0,5,False,False,False
8g,row,source_anchored_shallow,standard_shallow_finetune,budget100,-0.31498187218209295,0.22157229326456104,0.22398713303608409,0.11453418265343754,0,0,5,False,False,False
8g,row,source_anchored_shallow,standard_full_finetune,budget100,0.26431882091374825,-0.3323441978646791,-0.25771940420227324,0.19751080132292037,5,0,5,True,True,True
8g,row,source_anchored_shallow,source_anchored_full,budget100,0.21611523390762888,-0.2550250346515429,-0.1259690542845936,0.4768885871735427,3,0,5,True,False,False
8g,row,source_anchored_full,scale_only,budget100,-0.7090094052146625,0.4895589306232222,0.37404326241720254,0.4974059427531632,1,0,5,False,False,False
8g,row,source_anchored_full,local_identity_shrinkage,budget100,-0.6386361526921376,0.4599052864034575,0.38351023762083314,0.42686543183198267,1,0,5,False,False,False
8g,row,source_anchored_full,conditional_EA,budget100,-0.6343986605840874,0.4580381940242647,0.38102628225279356,0.4267462414082924,0,0,5,False,False,False
8g,row,source_anchored_full,conditional_policy,budget100,-0.6349088751102958,0.4582635134854464,0.38351023762083314,0.42655373038000416,1,0,5,False,False,False
8g,row,source_anchored_full,target_head_only,budget100,-0.7381537897770685,0.5011365607338755,0.37752906946141385,0.48789883231996883,0,0,5,False,False,False
8g,row,source_anchored_full,standard_shallow_finetune,budget100,-0.6775193613433974,0.476597327916104,0.3499561873206777,0.44441280469500977,0,0,5,False,False,False
8g,row,source_anchored_full,standard_full_finetune,budget100,0.06149320549551185,-0.07731916321313617,-0.07394333290606281,0.36199840400623245,3,0,5,True,False,False
8g,row,source_anchored_full,source_anchored_shallow,budget100,-0.2756977087141943,0.2550250346515429,0.1259690542845936,0.4768885871735427,2,0,5,False,False,False
